region_id,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
UCL122035,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,9,29,31,21,0,0,0,101
UCL122036,0,0,0,3,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,16,27,42,19,6,0,0,115
UCL122037,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,17,35,28,19,31,3,0,0,136
UCL122038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,15,32,28,25,7,0,0,118
UCL122039,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,12,3,0,0,63
UCL122040,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,8,27,9,37,16,0,3,0,103
UCL122041,0,5,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,12,12,35,32,61,38,0,0,0,190
UCL122042,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,6,12,6,25,30,45,32,4,0,0,154
UCL122043,0,6,3,0,0,3,0,0,0,12,0,0,3,4,0,0,0,0,0,7,3,12,34,28,24,34,0,0,0,135
UCL122044,3,0,0,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,9,3,9,24,21,15,12,0,0,93
UCL122045,0,0,0,0,3,0,0,0,0,3,0,3,0,4,0,0,0,0,0,7,6,12,12,23,64,34,9,0,0,160
UCL122046,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,4,14,13,19,35,42,8,0,0,135
UCL122047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,10,17,24,3,3,0,76
UCL122048,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,6,3,3,10,21,33,18,4,3,0,95
UCL122049,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,13,13,25,16,0,0,0,79
UCL122050,0,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,26,44,48,24,7,0,0,158
UCL122051,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,9,6,15,22,26,18,6,0,0,102
UCL122052,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,4,9,24,17,30,11,0,0,95
UCL122053,0,3,0,0,0,0,0,0,0,3,0,0,7,0,0,6,0,0,0,13,11,25,40,37,35,38,6,0,0,192
UCL122054,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7,11,9,21,59,59,43,7,0,0,209
UCL122055,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,28,17,27,27,0,0,0,109
UCL122056,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,8,16,28,30,30,0,0,0,129
UCL122057,0,0,3,4,0,0,0,0,0,7,0,0,3,4,0,3,0,0,0,10,0,3,27,27,23,18,3,0,0,101
UCL122058,0,0,0,0,0,4,0,0,0,4,0,3,3,0,0,0,3,0,0,9,12,9,26,23,60,48,27,0,0,205
UCL122059,0,0,4,6,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,6,11,15,26,50,48,33,13,0,0,196
UCL122060,3,4,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,6,11,10,24,29,46,20,3,0,0,143
UCL122061,0,0,6,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,3,12,30,43,34,21,9,0,0,152
UCL122062,0,3,6,0,0,6,0,0,0,15,0,0,0,0,3,3,0,0,0,6,0,6,9,22,9,22,0,0,0,68
UCL122063,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,12,17,36,39,26,6,3,0,139
UCL122064,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,17,34,27,31,14,5,0,0,140
UCL122065,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,8,5,9,12,16,24,12,3,0,0,81
UCL122066,0,0,0,3,7,0,0,0,0,10,0,0,0,0,3,3,0,0,0,6,22,3,31,65,72,27,6,0,0,226
UCL122067,0,0,0,3,3,3,3,0,0,12,0,0,0,4,0,0,0,0,0,4,9,15,42,47,63,48,21,3,0,248
UCL122068,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,9,6,41,50,22,0,0,0,135
UCL122069,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,13,21,42,22,3,0,0,116
UCL122070,0,0,0,0,0,6,0,0,0,6,0,0,4,0,0,0,0,0,0,4,19,11,18,38,38,28,3,0,0,155
UCL122071,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,3,26,42,47,37,0,0,0,163
UCL122072,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,15,12,15,21,0,0,0,69
UCL122073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,9,13,32,35,22,9,0,0,130
UCL122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,15,17,24,13,7,0,0,79
UCL122075,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,18,24,12,3,0,0,60
UCL122076,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,13,28,33,33,15,0,0,0,140
UCL122077,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,12,15,19,6,6,0,0,58
UCL122078,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,6,18,33,36,19,3,0,0,127
UCL122079,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,12,19,39,42,3,0,0,127
UCL122080,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,0,17,51,26,21,0,0,0,122
UCL122081,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,17,9,41,31,6,0,0,109
UCL122082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15,18,36,25,0,0,0,106
UCL122083,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,6,3,9,12,12,21,9,3,0,75
UCL122084,0,0,3,0,4,0,0,0,0,7,0,0,0,4,3,0,0,0,0,7,3,0,33,34,37,29,12,0,0,148
UCL122085,0,5,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,24,43,45,65,42,9,0,0,234
UCL122086,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,14,42,39,55,36,24,0,0,213
UCL122087,0,0,6,0,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,18,30,39,43,56,34,15,0,0,235
UCL122088,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,6,8,10,6,15,25,17,3,0,0,84
UCL122089,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,8,37,19,23,7,0,0,107
UCL122090,3,0,3,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,11,9,35,55,39,42,6,0,0,197
UCL122091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,6,7,6,18,6,0,0,49
UCL122092,3,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,3,18,42,57,26,3,0,0,168
UCL122093,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,18,8,16,32,19,0,0,0,104
UCL122094,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,4,3,9,5,27,21,6,0,0,75
UCL122095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,13,34,28,35,23,0,0,0,139
UCL122096,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,7,28,25,23,3,0,0,96
UCL122097,3,0,3,3,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,12,12,24,37,24,21,9,0,0,139
UCL122098,0,0,4,4,0,4,0,0,0,12,0,0,0,0,0,3,0,0,0,3,4,20,24,53,64,50,13,0,0,228
UCL122099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,8,29,25,40,14,0,0,0,129
UCL122100,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,8,26,39,41,35,3,0,0,157
UCL122101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,6,21,39,47,43,35,9,0,0,200
UCL122102,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,9,10,22,35,23,3,3,0,120
UCL122103,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,27,30,26,9,0,0,0,101
UCL122104,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,9,13,25,30,13,22,13,0,0,125
UCL122105,0,0,0,0,0,6,0,0,0,6,3,0,0,0,3,0,3,0,3,12,6,6,9,21,26,30,15,0,3,116
UCL122106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,32,10,0,0,0,96
UCL122107,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,18,15,37,25,7,0,0,112
UCL122108,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,6,18,19,15,0,3,0,70
UCL122109,3,0,3,3,0,3,0,0,0,12,0,0,0,3,0,3,3,0,0,9,6,0,18,18,28,36,21,0,0,127
UCL122110,0,3,6,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,9,9,32,43,33,36,6,0,0,168
UCL122111,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,3,12,19,24,17,6,3,0,84
UCL122112,0,0,0,0,0,0,0,3,0,3,0,3,6,0,0,0,0,0,0,9,0,9,16,21,23,24,9,3,0,105
UCL122113,3,3,0,0,7,3,0,0,0,16,3,4,0,3,6,0,0,0,0,16,28,25,34,55,78,36,3,0,0,259
UCL122114,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,12,10,21,40,60,30,3,0,0,176
UCL122115,0,3,3,0,0,3,0,0,0,9,0,0,0,5,3,0,0,0,0,8,9,21,12,21,39,18,3,3,0,126
UCL122116,0,0,3,4,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,3,30,33,56,43,3,0,0,168
UCL122117,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,13,21,13,6,0,0,60
UCL122118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,12,19,14,20,20,0,0,0,85
UCL122119,0,0,6,0,0,0,0,0,0,6,0,0,0,3,0,3,3,0,0,9,12,18,38,52,50,28,12,0,0,210
UCL122120,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,9,5,24,38,60,32,9,0,0,177
UCL122121,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,7,0,6,16,25,25,9,0,0,88
UCL122122,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,21,6,16,68,74,47,12,0,0,244
UCL122123,3,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,3,6,25,12,12,6,0,0,76
UCL122124,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,12,3,13,30,53,45,9,0,0,165
UCL122125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,6,6,17,41,25,7,0,0,109
UCL122126,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,3,16,22,27,21,0,0,0,93
UCL122127,0,0,0,0,3,7,0,0,0,10,3,3,0,0,3,3,0,0,0,12,17,15,18,25,56,43,7,0,0,181
UCL122128,0,0,3,9,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,21,17,32,56,57,25,8,0,0,216
UCL122129,0,0,6,0,3,3,0,0,0,12,3,0,0,3,0,3,0,0,0,9,6,6,30,50,39,30,0,0,0,161
UCL122130,3,0,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,6,4,12,27,30,24,3,0,0,106
UCL122131,0,0,0,0,3,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,20,13,26,52,57,24,0,0,0,192
UCL122132,0,3,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,3,12,24,36,27,21,3,0,0,126
UCL122133,0,3,0,7,0,0,0,0,0,10,4,3,0,0,0,0,0,0,0,7,18,21,41,53,63,42,6,3,0,247
UCL122134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,16,11,10,9,0,0,64
UCL122135,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,9,13,43,34,15,0,0,0,118
UCL122136,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,6,18,9,27,18,3,0,0,81
UCL122137,0,3,0,0,3,3,0,0,0,9,0,0,0,3,3,0,0,0,0,6,10,14,6,23,58,39,10,0,0,160
UCL122138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,6,14,31,21,17,7,0,0,104
UCL122139,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,6,6,18,20,23,12,4,0,0,89
UCL122140,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,4,21,21,13,35,36,4,0,0,134
UCL122141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,31,27,0,0,0,92
UCL122142,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,9,16,36,41,35,23,9,0,3,172
UCL122143,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,18,11,20,37,68,56,9,3,0,222
UCL122144,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,6,15,9,29,29,35,6,3,0,132
UCL122145,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,11,12,18,44,50,25,5,0,0,165
UCL122146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,0,0,0,0,21
UCL122147,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,4,0,0,0,7,3,12,13,23,17,21,7,0,0,96
UCL122148,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,30,20,31,22,3,7,5,124
UCL122149,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,8,10,6,0,13,36,28,0,0,0,93
UCL122150,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,6,13,6,19,16,4,0,0,64
UCL122151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,10,32,43,55,20,3,3,0,182
UCL122152,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6,12,27,25,12,9,0,0,94
UCL122153,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,9,18,26,15,4,0,0,78
UCL122154,0,0,0,3,3,0,0,0,0,6,0,0,0,6,3,0,0,0,0,9,5,12,10,33,43,35,3,0,0,141
UCL122155,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,6,0,0,6,6,6,18,15,21,12,21,6,0,105
UCL122156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,39,22,7,0,0,89
UCL122157,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,4,3,0,9,21,11,16,0,0,0,60
UCL122158,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,12,19,33,26,3,3,0,99
UCL122159,0,0,0,0,0,5,0,0,0,5,3,0,3,3,0,3,0,0,0,12,13,22,45,71,61,48,9,0,0,269
UCL122160,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,13,6,12,50,35,12,6,0,0,134
UCL122161,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,12,9,34,46,29,18,12,0,0,160
UCL122162,0,0,3,0,0,3,0,0,0,6,0,0,0,0,5,0,0,0,0,5,6,16,23,37,44,27,0,0,0,153
UCL122163,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,11,12,27,19,0,4,0,88
UCL122164,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,13,10,36,22,0,0,0,84
UCL122165,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,6,3,15,30,35,39,6,0,0,134
UCL122166,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,6,12,23,43,58,41,6,0,0,189
UCL122167,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,11,8,39,81,44,0,0,0,192
UCL122168,0,0,4,8,7,0,0,0,0,19,0,0,0,4,0,0,0,0,0,4,26,23,29,69,77,23,0,0,0,247
UCL122169,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,8,0,22,29,10,0,0,0,75
UCL131777,821,966,1179,1966,2126,1435,311,25,0,8829,459,411,689,1107,1366,1166,584,232,43,6057,14825,15447,28548,52922,67337,50376,15210,3267,393,248325
UCL179997,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,3,9,9,15,0,0,0,39
UCL199994,3,21,39,22,23,7,3,0,0,118,7,23,57,28,31,14,6,0,0,166,181,561,1184,709,586,371,55,0,4,3651
