region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
UCL115043,7,13,20,384,405,789,0,0,0,4,10,14,49,43,92,392,431,823,0,0,0,8,4,12,4,5,9,0,0,0,4,4,8,0,0,0,6,5,11,24,39,63,113,122,235,0,0,0,6,5,11,38,52,90,23,30,53,0,0,0,1055,1155,2210,4,0,4,3,0,3,0,0,0,3,3,6,0,0,0,3,3,6,159,129,288,8,7,15,102,106,208,1341,1413,2754
UCL115044,3,3,6,158,210,368,0,0,0,9,5,14,0,0,0,256,293,549,0,0,0,0,0,0,0,0,0,5,4,9,8,9,17,0,0,0,0,0,0,3,3,6,32,31,63,0,0,0,0,3,3,81,89,170,11,18,29,0,0,0,563,665,1228,0,0,0,5,4,9,0,4,4,5,0,5,0,0,0,5,0,5,95,96,191,4,5,9,59,78,137,734,855,1589
UCL115045,6,3,9,373,428,801,0,0,0,5,6,11,0,0,0,277,356,633,0,3,3,0,0,0,10,14,24,0,3,3,0,6,6,0,0,0,0,3,3,8,21,29,78,93,171,0,3,3,5,10,15,52,57,109,20,37,57,3,3,6,831,1043,1874,0,4,4,0,0,0,0,0,0,3,0,3,4,3,7,7,3,10,231,194,425,7,5,12,123,118,241,1205,1370,2575
UCL115046,0,7,7,452,549,1001,0,0,0,4,5,9,0,0,0,416,405,821,0,0,0,5,3,8,6,7,13,0,0,0,8,0,8,0,0,0,0,3,3,0,0,0,38,32,70,0,0,0,0,3,3,37,41,78,8,3,11,0,0,0,974,1051,2025,0,0,0,3,6,9,0,0,0,3,0,3,0,4,4,3,4,7,96,96,192,5,0,5,104,97,201,1185,1261,2446
UCL115047,7,8,15,122,133,255,0,0,0,4,0,4,0,0,0,153,191,344,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,23,22,45,4,0,4,0,0,0,46,57,103,8,8,16,0,4,4,363,424,787,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,138,124,262,9,9,18,71,58,129,588,626,1214
UCL115048,6,11,17,159,173,332,0,0,0,0,0,0,0,0,0,146,146,292,0,0,0,0,3,3,3,5,8,3,0,3,0,5,5,0,0,0,0,0,0,6,6,12,15,8,23,0,0,0,0,0,0,18,19,37,15,4,19,0,0,0,365,369,734,0,0,0,3,0,3,0,0,0,0,0,0,7,7,14,7,7,14,158,134,292,5,14,19,59,61,120,603,596,1199
UCL115049,0,9,9,322,342,664,0,0,0,4,0,4,0,0,0,387,416,803,0,0,0,4,0,4,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,4,4,24,17,41,0,4,4,0,0,0,72,104,176,0,0,0,4,0,4,820,890,1710,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,84,73,157,0,7,7,56,68,124,963,1050,2013
UCL115050,9,19,28,508,535,1043,0,4,4,23,26,49,0,0,0,423,425,848,0,0,0,12,6,18,7,17,24,7,12,19,13,3,16,0,0,0,4,0,4,26,24,50,61,70,131,4,6,10,0,0,0,53,79,132,30,25,55,3,0,3,1174,1232,2406,0,0,0,3,0,3,0,0,0,6,3,9,6,5,11,12,8,20,318,274,592,24,4,28,107,106,213,1647,1643,3290
UCL115051,0,0,0,115,111,226,0,0,0,4,3,7,0,0,0,113,127,240,0,4,4,0,0,0,0,0,0,0,3,3,42,40,82,0,0,0,0,0,0,20,24,44,43,35,78,0,5,5,0,0,0,55,53,108,5,9,14,0,0,0,397,414,811,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,73,180,4,3,7,69,46,115,577,540,1117
UCL115052,12,12,24,270,330,600,0,0,0,8,12,20,0,0,0,168,211,379,0,0,0,0,4,4,5,4,9,7,5,12,3,14,17,3,0,3,3,6,9,3,6,9,37,53,90,0,0,0,0,0,0,47,56,103,7,13,20,3,0,3,564,714,1278,3,0,3,0,0,0,0,4,4,0,0,0,0,4,4,0,4,4,233,188,421,4,4,8,85,104,189,901,1030,1931
UCL115053,0,3,3,301,318,619,0,0,0,0,7,7,0,0,0,189,199,388,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,37,0,3,3,0,0,0,23,21,44,7,7,14,0,0,0,545,570,1115,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,3,3,6,91,62,153,4,0,4,59,62,121,705,700,1405
UCL115054,7,9,16,146,177,323,0,0,0,3,0,3,0,0,0,74,109,183,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,10,24,0,3,3,10,9,19,39,56,95,12,16,28,6,10,16,312,393,705,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,141,122,263,5,8,13,32,39,71,497,577,1074
UCL115055,3,4,7,196,182,378,0,0,0,4,11,15,0,0,0,159,146,305,0,0,0,13,8,21,0,0,0,0,0,0,5,9,14,0,0,0,7,0,7,0,0,0,6,12,18,0,0,0,0,0,0,15,14,29,17,17,34,0,0,0,422,399,821,0,0,0,8,6,14,3,0,3,0,0,0,0,0,0,0,0,0,84,66,150,4,4,8,26,30,56,550,509,1059
UCL115056,4,5,9,321,362,683,0,0,0,40,41,81,0,0,0,203,247,450,0,0,0,0,3,3,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,5,8,106,107,213,3,0,3,3,0,3,95,92,187,10,20,30,0,0,0,787,883,1670,3,3,6,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,148,129,277,3,9,12,82,72,154,1030,1101,2131
UCL115057,5,6,11,469,523,992,0,0,0,13,7,20,0,0,0,312,377,689,7,10,17,11,5,16,4,13,17,0,0,0,5,10,15,0,0,0,4,6,10,0,0,0,65,64,129,7,3,10,3,0,3,59,58,117,10,16,26,3,3,6,972,1095,2067,0,3,3,0,0,0,3,0,3,3,0,3,0,6,6,3,6,9,347,328,675,13,11,24,134,118,252,1477,1567,3044
UCL115058,6,16,22,215,299,514,0,0,0,10,13,23,0,0,0,326,398,724,0,3,3,3,0,3,3,0,3,0,0,0,20,19,39,4,4,8,14,19,33,5,12,17,65,88,153,0,4,4,7,0,7,61,100,161,26,37,63,0,0,0,759,996,1755,3,6,9,33,35,68,0,0,0,0,4,4,4,3,7,4,7,11,199,231,430,17,4,21,55,62,117,1076,1357,2433
UCL115059,9,9,18,371,387,758,0,0,0,14,11,25,0,0,0,289,332,621,0,5,5,8,0,8,6,8,14,0,0,0,9,0,9,0,0,0,0,0,0,11,10,21,116,122,238,3,7,10,0,3,3,55,69,124,26,18,44,0,0,0,908,972,1880,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,5,5,10,287,266,553,18,10,28,113,120,233,1340,1382,2722
UCL115060,3,4,7,199,246,445,0,0,0,16,18,34,0,0,0,149,157,306,0,0,0,3,0,3,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,3,3,6,32,36,68,0,3,3,0,3,3,47,49,96,8,15,23,3,3,6,460,540,1000,0,0,0,3,0,3,0,0,0,0,0,0,3,4,7,3,4,7,135,105,240,5,0,5,106,136,242,715,789,1504
UCL115061,3,3,6,173,225,398,0,0,0,3,0,3,0,0,0,226,243,469,0,0,0,3,3,6,0,0,0,21,22,43,0,3,3,0,0,0,0,0,0,3,3,6,121,127,248,7,3,10,0,3,3,75,99,174,7,16,23,0,3,3,639,750,1389,0,0,0,3,3,6,3,0,3,3,0,3,0,0,0,3,0,3,189,146,335,4,3,7,85,85,170,929,990,1919
UCL115062,10,4,14,303,236,539,0,0,0,29,9,38,3,0,3,341,244,585,3,0,3,4,0,4,3,3,6,0,5,5,19,14,33,3,0,3,0,3,3,9,9,18,50,53,103,3,7,10,3,3,6,61,53,114,34,22,56,4,0,4,872,661,1533,5,3,8,3,0,3,0,0,0,0,0,0,3,3,6,3,3,6,323,169,492,17,7,24,62,45,107,1295,892,2187
UCL115063,3,0,3,137,163,300,0,0,0,9,7,16,0,0,0,135,150,285,0,0,0,0,0,0,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,18,11,29,5,3,8,0,6,6,41,55,96,7,14,21,3,3,6,368,431,799,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,4,4,95,91,186,3,3,6,38,36,74,507,568,1075
UCL115064,5,4,9,205,215,420,0,0,0,14,15,29,0,0,0,158,146,304,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,20,31,15,24,39,3,3,6,3,0,3,26,30,56,4,6,10,0,0,0,439,465,904,0,3,3,4,0,4,0,0,0,0,0,0,3,4,7,3,4,7,114,105,219,0,3,3,46,44,90,611,628,1239
UCL115065,11,6,17,125,138,263,0,0,0,19,31,50,0,4,4,134,139,273,3,4,7,3,9,12,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,17,15,32,14,8,22,0,4,4,3,9,12,37,38,75,9,11,20,0,0,0,367,413,780,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,4,4,121,93,214,3,10,13,26,32,58,531,558,1089
UCL115066,21,25,46,453,567,1020,0,0,0,27,33,60,0,0,0,531,574,1105,0,0,0,14,7,21,0,3,3,3,3,6,7,8,15,3,3,6,0,0,0,4,5,9,52,54,106,5,0,5,0,0,0,200,255,455,30,41,71,0,3,3,1329,1556,2885,4,3,7,3,3,6,0,0,0,0,0,0,0,4,4,0,4,4,419,390,809,21,15,36,107,98,205,1904,2094,3998
UCL115067,5,5,10,393,425,818,0,0,0,6,5,11,0,0,0,309,351,660,4,3,7,0,4,4,18,25,43,3,3,6,13,20,33,0,0,0,17,17,34,36,50,86,113,147,260,0,5,5,3,3,6,48,78,126,19,19,38,3,3,6,985,1158,2143,0,4,4,3,0,3,3,0,3,0,0,0,3,3,6,3,3,6,139,136,275,9,4,13,96,109,205,1243,1419,2662
UCL115068,3,5,8,451,453,904,0,0,0,27,26,53,0,0,0,335,330,665,0,0,0,7,6,13,5,10,15,3,0,3,9,6,15,0,0,0,5,3,8,7,3,10,30,35,65,8,3,11,3,0,3,43,49,92,29,28,57,0,0,0,962,952,1914,0,0,0,4,0,4,0,0,0,0,0,0,11,7,18,11,7,18,231,207,438,12,4,16,78,70,148,1301,1245,2546
UCL115069,3,9,12,421,439,860,0,0,0,40,43,83,0,0,0,180,202,382,0,3,3,4,0,4,0,6,6,0,0,0,3,4,7,0,0,0,0,0,0,3,3,6,86,95,181,0,3,3,3,3,6,79,99,178,22,28,50,0,0,0,841,928,1769,0,0,0,0,3,3,0,0,0,0,0,0,4,4,8,4,4,8,209,199,408,0,3,3,79,56,135,1136,1202,2338
UCL115070,0,0,0,207,205,412,0,0,0,12,8,20,0,0,0,143,127,270,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,8,37,36,73,3,3,6,0,0,0,25,30,55,8,9,17,3,3,6,447,426,873,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,128,88,216,0,0,0,58,46,104,636,563,1199
UCL115071,10,3,13,289,308,597,0,0,0,7,3,10,3,0,3,285,287,572,0,0,0,0,0,0,3,0,3,0,0,0,5,11,16,0,0,0,0,0,0,17,16,33,75,92,167,17,18,35,4,4,8,69,89,158,3,9,12,0,0,0,777,837,1614,0,3,3,3,3,6,0,0,0,0,0,0,3,4,7,3,4,7,113,127,240,6,3,9,65,37,102,977,1017,1994
UCL115072,0,4,4,342,307,649,0,0,0,17,19,36,0,0,0,441,421,862,3,0,3,3,4,7,6,9,15,3,9,12,7,6,13,0,0,0,3,0,3,7,5,12,19,18,37,10,10,20,0,4,4,49,50,99,13,25,38,0,0,0,923,887,1810,4,0,4,5,4,9,0,0,0,0,0,0,0,7,7,0,7,7,257,225,482,7,5,12,81,75,156,1277,1207,2484
UCL115073,0,3,3,335,348,683,0,0,0,5,3,8,0,0,0,243,281,524,0,0,0,4,0,4,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,56,60,116,0,3,3,0,0,0,26,33,59,3,10,13,0,0,0,678,741,1419,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,143,131,274,6,4,10,99,57,156,926,940,1866
UCL115074,4,8,12,211,211,422,0,0,0,5,12,17,0,0,0,143,150,293,0,0,0,0,0,0,8,7,15,0,0,0,5,4,9,0,0,0,0,0,0,6,10,16,48,60,108,0,0,0,0,0,0,28,45,73,18,28,46,0,0,0,472,527,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,109,236,4,0,4,39,39,78,646,683,1329
UCL115075,3,3,6,380,457,837,0,0,0,8,17,25,0,0,0,331,326,657,0,0,0,3,6,9,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,30,22,52,4,0,4,0,0,0,19,31,50,3,8,11,0,0,0,784,873,1657,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,71,154,4,3,7,55,42,97,933,995,1928
UCL115076,3,10,13,327,345,672,0,0,0,5,3,8,0,0,0,231,255,486,0,0,0,0,0,0,0,4,4,0,3,3,3,3,6,0,0,0,0,0,0,9,14,23,65,81,146,7,0,7,12,14,26,23,42,65,16,21,37,5,3,8,703,788,1491,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,137,106,243,0,0,0,100,96,196,947,1000,1947
UCL115077,5,3,8,310,318,628,0,0,0,4,10,14,0,0,0,339,381,720,0,0,0,7,13,20,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,24,25,49,0,7,7,0,0,0,59,63,122,5,10,15,0,0,0,753,830,1583,0,0,0,4,3,7,3,0,3,0,0,0,0,3,3,0,3,3,98,92,190,3,0,3,68,59,127,934,990,1924
UCL115078,3,9,12,388,452,840,0,0,0,18,20,38,0,0,0,260,256,516,3,0,3,0,0,0,0,0,0,3,6,9,5,6,11,0,0,0,3,0,3,4,4,8,57,46,103,6,7,13,0,0,0,52,76,128,21,19,40,0,0,0,820,892,1712,4,0,4,0,0,0,0,0,0,0,0,0,5,3,8,5,3,8,211,164,375,6,4,10,76,64,140,1125,1136,2261
UCL115079,7,5,12,196,199,395,0,0,0,9,9,18,0,0,0,123,134,257,0,0,0,3,0,3,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,3,3,21,15,36,5,3,8,0,0,0,44,43,87,5,3,8,0,0,0,410,414,824,0,0,0,3,3,6,0,0,0,0,0,0,4,3,7,4,3,7,97,72,169,3,4,7,49,49,98,573,550,1123
UCL115080,3,8,11,335,384,719,0,0,0,14,5,19,0,0,0,381,425,806,0,0,0,8,3,11,0,0,0,0,0,0,6,5,11,0,0,0,0,3,3,0,3,3,88,82,170,0,0,0,0,0,0,46,50,96,11,8,19,0,0,0,889,968,1857,13,6,19,0,0,0,0,0,0,0,0,0,4,7,11,4,7,11,146,113,259,6,0,6,69,65,134,1130,1167,2297
UCL115081,4,0,4,300,316,616,0,0,0,10,9,19,0,0,0,241,219,460,0,0,0,4,0,4,0,0,0,0,0,0,5,0,5,0,0,0,6,0,6,0,0,0,42,57,99,8,8,16,0,4,4,56,68,124,14,15,29,0,0,0,686,696,1382,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,137,95,232,4,3,7,49,33,82,883,830,1713
UCL115082,5,10,15,340,325,665,0,0,0,16,9,25,0,0,0,235,250,485,0,0,0,12,7,19,3,8,11,4,3,7,5,9,14,0,0,0,3,3,6,10,12,22,23,31,54,0,3,3,0,0,0,26,32,58,23,32,55,4,4,8,704,728,1432,0,4,4,0,0,0,0,4,4,0,0,0,0,11,11,0,11,11,242,198,440,17,3,20,117,76,193,1085,1034,2119
UCL115083,0,0,0,164,223,387,0,0,0,3,3,6,0,0,0,163,165,328,0,0,0,0,0,0,0,0,0,3,0,3,12,13,25,0,0,0,0,0,0,8,3,11,34,29,63,0,0,0,3,0,3,53,72,125,8,10,18,0,0,0,451,518,969,0,0,0,3,3,6,0,0,0,0,0,0,0,5,5,0,5,5,94,75,169,7,0,7,56,51,107,611,652,1263
UCL115084,0,7,7,297,265,562,0,0,0,17,9,26,0,0,0,318,309,627,0,0,0,3,3,6,3,0,3,0,0,0,27,17,44,0,0,0,0,0,0,8,10,18,63,65,128,8,5,13,0,3,3,61,81,142,16,22,38,0,3,3,821,792,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,235,501,12,13,25,92,72,164,1191,1119,2310
UCL115085,5,6,11,298,306,604,0,0,0,6,9,15,0,0,0,162,204,366,3,0,3,0,3,3,3,6,9,4,3,7,6,6,12,0,0,0,0,0,0,4,12,16,50,28,78,0,0,0,0,8,8,45,57,102,14,15,29,0,3,3,595,660,1255,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,3,7,10,179,133,312,7,4,11,51,49,100,840,859,1699
UCL115086,6,13,19,136,128,264,0,0,0,6,3,9,0,0,0,195,207,402,0,0,0,4,10,14,0,0,0,0,0,0,11,3,14,0,0,0,0,0,0,11,3,14,9,20,29,0,0,0,0,0,0,42,36,78,9,9,18,0,0,0,423,419,842,3,0,3,0,5,5,0,0,0,0,0,0,8,0,8,8,0,8,277,222,499,27,8,35,196,120,316,940,787,1727
UCL115087,0,0,0,107,109,216,0,0,0,3,3,6,0,0,0,146,146,292,0,0,0,0,0,0,4,6,10,0,0,0,60,69,129,0,0,0,0,0,0,9,9,18,28,32,60,4,3,7,4,4,8,30,21,51,13,15,28,0,0,0,408,417,825,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,76,93,169,4,4,8,22,27,49,513,544,1057
UCL115088,0,3,3,196,225,421,0,0,0,7,6,13,0,0,0,153,156,309,4,0,4,0,0,0,7,10,17,3,3,6,6,0,6,0,0,0,0,0,0,5,4,9,50,51,101,3,3,6,3,0,3,31,41,72,9,10,19,0,0,0,477,509,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,65,143,5,3,8,21,15,36,581,595,1176
UCL115089,5,10,15,526,574,1100,0,0,0,33,40,73,0,0,0,651,627,1278,0,4,4,0,0,0,4,0,4,4,0,4,6,14,20,9,7,16,0,5,5,6,5,11,80,95,175,4,0,4,4,5,9,60,98,158,23,25,48,0,0,0,1410,1499,2909,0,4,4,5,4,9,0,0,0,0,0,0,0,3,3,0,3,3,245,206,451,13,0,13,875,121,996,2553,1847,4400
UCL115090,4,4,8,222,250,472,0,0,0,5,4,9,0,0,0,176,178,354,0,0,0,3,0,3,0,3,3,0,3,3,3,3,6,0,0,0,0,0,0,5,6,11,24,21,45,3,0,3,0,0,0,37,38,75,4,9,13,0,3,3,482,518,1000,3,4,7,5,0,5,0,0,0,0,0,0,3,7,10,3,7,10,85,90,175,3,0,3,43,33,76,628,656,1284
UCL115091,0,3,3,156,169,325,0,0,0,7,7,14,0,0,0,111,99,210,0,0,0,0,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,5,5,3,3,6,19,6,25,0,3,3,5,3,8,37,52,89,8,4,12,0,0,0,351,354,705,0,0,0,0,0,0,0,0,0,12,6,18,0,0,0,12,6,18,130,102,232,7,5,12,56,41,97,556,511,1067
UCL115092,3,0,3,300,340,640,0,0,0,5,4,9,0,0,0,179,203,382,0,0,0,0,5,5,13,10,23,0,0,0,5,0,5,0,0,0,3,3,6,7,6,13,45,54,99,0,4,4,3,3,6,33,49,82,15,15,30,0,0,0,608,696,1304,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3,89,92,181,7,4,11,42,53,95,749,851,1600
UCL115093,7,13,20,171,197,368,0,0,0,10,10,20,0,0,0,117,109,226,0,0,0,3,0,3,0,0,0,4,3,7,3,3,6,0,0,0,0,0,0,3,6,9,5,14,19,0,3,3,0,0,0,34,35,69,15,15,30,0,3,3,365,398,763,0,3,3,0,0,0,4,0,4,0,3,3,0,5,5,0,8,8,121,113,234,4,6,10,25,24,49,526,565,1091
UCL115094,14,20,34,288,332,620,0,0,0,7,9,16,0,0,0,325,384,709,0,0,0,3,0,3,9,21,30,0,0,0,3,3,6,0,0,0,4,4,8,12,13,25,83,92,175,5,0,5,3,3,6,115,152,267,21,27,48,3,3,6,881,1043,1924,3,3,6,4,0,4,0,0,0,0,3,3,5,7,12,5,10,15,292,259,551,14,15,29,85,90,175,1298,1440,2738
UCL115095,0,3,3,142,164,306,0,0,0,7,4,11,42,45,87,174,187,361,0,0,0,0,7,7,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,20,20,40,0,0,0,0,0,0,68,75,143,11,12,23,0,0,0,464,520,984,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,0,3,3,56,34,90,3,0,3,37,28,65,560,592,1152
UCL115096,5,6,11,425,453,878,0,0,0,26,20,46,0,0,0,353,376,729,0,3,3,7,0,7,4,0,4,0,0,0,6,13,19,0,0,0,3,0,3,13,9,22,66,57,123,3,3,6,5,3,8,79,101,180,21,26,47,0,0,0,1011,1064,2075,3,0,3,0,3,3,0,3,3,3,0,3,0,6,6,3,6,9,317,286,603,8,9,17,70,79,149,1417,1456,2873
UCL115097,5,5,10,420,416,836,0,0,0,13,23,36,0,0,0,260,287,547,3,0,3,5,0,5,5,6,11,4,4,8,8,6,14,0,0,0,0,3,3,8,12,20,63,49,112,0,5,5,0,5,5,77,71,148,22,27,49,3,0,3,891,914,1805,0,0,0,0,0,0,3,0,3,3,0,3,3,7,10,6,7,13,301,217,518,20,9,29,85,70,155,1311,1222,2533
UCL115098,0,4,4,190,212,402,0,0,0,5,8,13,0,0,0,177,162,339,0,3,3,39,17,56,12,18,30,0,0,0,13,8,21,0,0,0,3,0,3,0,0,0,17,14,31,9,4,13,3,6,9,14,5,19,9,9,18,0,0,0,491,466,957,0,0,0,7,4,11,0,0,0,0,0,0,4,0,4,4,0,4,157,150,307,7,6,13,117,84,201,783,714,1497
UCL115099,0,9,9,348,413,761,0,0,0,4,3,7,0,0,0,322,392,714,0,0,0,3,0,3,24,30,54,0,3,3,3,4,7,0,0,0,3,7,10,6,3,9,75,96,171,39,45,84,8,27,35,62,99,161,20,21,41,0,0,0,917,1143,2060,0,3,3,0,0,0,0,0,0,0,3,3,5,0,5,5,3,8,214,198,412,17,5,22,129,143,272,1282,1504,2786
UCL115100,6,18,24,338,402,740,0,0,0,26,39,65,0,0,0,266,303,569,0,0,0,0,0,0,16,9,25,0,5,5,3,6,9,0,0,0,0,0,0,4,4,8,90,124,214,9,15,24,3,5,8,79,109,188,27,26,53,0,0,0,861,1047,1908,0,0,0,0,0,0,3,0,3,3,0,3,4,4,8,7,4,11,237,203,440,10,12,22,103,92,195,1227,1376,2603
UCL115101,0,7,7,270,292,562,0,0,0,11,14,25,0,0,0,253,270,523,0,0,0,5,6,11,20,26,46,0,0,0,5,4,9,0,0,0,0,0,0,12,7,19,28,43,71,3,3,6,0,3,3,33,44,77,16,18,34,0,0,0,656,730,1386,0,0,0,0,3,3,0,0,0,0,0,0,6,8,14,6,8,14,247,205,452,11,6,17,82,90,172,1002,1049,2051
UCL115102,3,3,6,391,466,857,0,0,0,6,7,13,0,0,0,215,236,451,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,66,75,141,5,10,15,3,3,6,50,53,103,23,22,45,0,0,0,759,876,1635,0,0,0,3,0,3,0,0,0,0,0,0,9,7,16,9,7,16,158,121,279,8,7,15,84,72,156,1024,1086,2110
UCL115103,4,9,13,125,173,298,0,0,0,11,7,18,0,0,0,101,129,230,0,0,0,0,10,10,0,5,5,0,0,0,4,4,8,0,0,0,0,0,0,19,6,25,14,15,29,0,0,0,0,3,3,33,49,82,7,16,23,4,0,4,318,417,735,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,126,112,238,9,6,15,83,117,200,540,664,1204
UCL115104,8,0,8,218,265,483,0,0,0,15,23,38,44,38,82,202,219,421,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0,0,0,0,0,0,0,11,11,25,23,48,5,3,8,3,3,6,64,73,137,20,25,45,0,0,0,601,690,1291,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,4,8,12,130,113,243,5,4,9,33,34,67,781,849,1630
UCL115105,8,12,20,313,352,665,0,0,0,10,9,19,0,0,0,351,363,714,0,0,0,0,0,0,3,4,7,0,0,0,9,11,20,0,0,0,3,4,7,13,17,30,45,70,115,6,0,6,4,0,4,33,32,65,19,23,42,0,0,0,809,885,1694,5,4,9,0,0,0,0,0,0,0,3,3,0,6,6,0,9,9,317,260,577,9,8,17,98,107,205,1246,1285,2531
UCL115106,48,84,132,202,249,451,0,0,0,7,6,13,0,0,0,206,248,454,0,0,0,9,8,17,3,7,10,0,0,0,3,0,3,0,0,0,0,6,6,9,11,20,56,69,125,0,0,0,4,16,20,79,106,185,26,41,67,3,0,3,607,767,1374,4,3,7,0,0,0,23,18,41,3,3,6,16,30,46,19,33,52,550,633,1183,51,56,107,117,152,269,1419,1746,3165
UCL115107,3,6,9,145,155,300,0,0,0,0,4,4,0,0,0,231,204,435,0,0,0,5,0,5,0,5,5,5,0,5,4,6,10,0,0,0,0,0,0,6,5,11,16,11,27,3,5,8,0,0,0,33,43,76,14,17,31,0,0,0,462,455,917,0,0,0,3,0,3,0,0,0,0,0,0,7,6,13,7,6,13,241,237,478,7,0,7,55,61,116,778,765,1543
