region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
UCL121098,90,0,0,3,0,93,98,0,0,0,0,98,17,0,4,0,0,21,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,38,0,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,226,0,4,3,0,233
UCL121099,161,0,0,0,0,161,110,0,0,0,0,110,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,14,0,0,0,0,0,0,3,0,0,0,0,3,285,0,0,3,0,288
UCL121100,113,0,0,0,0,113,78,0,0,0,0,78,33,0,0,0,0,33,3,0,0,0,0,3,13,0,0,0,0,13,3,0,0,0,0,3,3,0,0,4,0,7,4,0,0,0,0,4,59,0,0,4,0,63,0,0,0,0,0,0,8,0,0,0,0,8,258,0,0,4,0,262
UCL121101,134,0,0,0,0,134,101,3,0,0,0,104,36,3,0,0,0,39,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,0,48,0,0,0,0,0,0,8,0,0,0,0,8,285,9,0,0,0,294
UCL121102,152,4,0,0,0,156,152,0,0,0,0,152,10,0,0,0,0,10,0,0,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,50,0,0,0,0,50,3,0,0,0,0,3,6,0,3,0,0,9,363,4,3,0,0,370
UCL121103,147,8,0,0,0,155,72,0,0,0,0,72,42,10,7,0,0,59,3,0,0,0,0,3,27,0,6,0,0,33,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,79,10,13,0,0,102,0,0,0,0,0,0,4,0,0,0,0,4,302,18,13,0,0,333
UCL121104,170,0,3,3,0,176,119,5,0,0,0,124,48,0,0,0,0,48,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,13,3,0,0,0,16,372,8,3,3,0,386
UCL121105,118,0,0,3,0,121,84,0,0,3,0,87,21,0,0,0,0,21,0,0,0,0,0,0,15,3,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,39,3,0,0,0,42,0,0,0,0,0,0,4,0,0,0,0,4,245,3,0,6,0,254
UCL121106,128,3,0,9,0,140,59,0,0,0,0,59,57,3,0,0,0,60,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,93,3,0,0,0,96,3,0,0,0,0,3,8,0,0,0,0,8,291,6,0,9,0,306
UCL121107,102,0,0,0,0,102,71,0,0,0,0,71,25,3,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,202,3,0,0,0,205
UCL121108,135,0,0,0,0,135,135,0,0,0,0,135,14,0,0,0,0,14,4,0,0,0,0,4,26,0,0,0,3,29,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,54,0,0,0,3,57,0,0,0,0,0,0,14,0,0,0,0,14,338,0,0,0,3,341
UCL121109,85,0,0,0,0,85,42,0,0,0,0,42,6,0,0,0,0,6,11,0,0,0,0,11,9,0,0,0,0,9,11,0,0,0,0,11,11,0,0,0,0,11,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,7,0,0,0,0,7,182,0,0,0,0,182
UCL121110,94,0,0,0,0,94,121,0,0,0,0,121,33,3,3,0,0,39,0,0,0,0,0,0,17,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,54,3,6,0,0,63,0,0,0,0,0,0,5,0,0,0,0,5,274,3,6,0,0,283
UCL121111,149,8,3,36,0,196,75,0,5,0,0,80,31,9,3,0,0,43,3,0,0,0,0,3,25,6,0,0,0,31,0,0,0,0,0,0,3,0,0,12,0,15,3,3,0,3,0,9,65,18,3,15,0,101,0,0,0,0,0,0,7,0,0,0,0,7,296,26,11,51,0,384
UCL121112,122,0,0,0,0,122,98,0,0,0,0,98,58,0,0,0,0,58,7,0,0,0,0,7,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,86,0,0,0,0,0,0,6,0,0,0,0,6,312,0,0,0,0,312
UCL121113,123,0,3,0,0,126,76,3,0,0,0,79,22,3,3,3,0,31,21,0,5,0,0,26,23,0,4,0,0,27,3,0,6,0,0,9,10,0,4,3,0,17,4,0,0,0,0,4,83,3,22,6,0,114,3,0,0,0,0,3,12,0,0,3,0,15,297,6,25,9,0,337
UCL121114,67,17,0,0,0,84,108,14,0,0,0,122,20,0,0,0,0,20,0,0,0,0,0,0,17,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,3,215,35,0,0,0,250
UCL121115,87,0,0,0,0,87,69,0,0,3,0,72,11,0,0,0,0,11,3,0,0,0,0,3,10,0,0,3,0,13,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,31,0,0,3,0,34,0,0,0,0,0,0,4,0,0,0,0,4,191,0,0,6,0,197
UCL121116,65,3,0,0,0,68,77,7,0,0,0,84,30,8,0,0,0,38,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,40,8,0,0,0,48,0,0,0,0,0,0,4,0,0,0,0,4,186,18,0,0,0,204
UCL121117,107,0,0,27,0,134,52,0,0,3,0,55,26,0,0,0,0,26,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,35,0,0,8,0,43,0,0,0,0,0,0,10,0,0,3,0,13,204,0,0,41,0,245
UCL121118,86,0,0,0,0,86,174,0,0,0,0,174,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,268
UCL121119,63,0,0,0,0,63,88,5,0,0,0,93,28,15,0,0,0,43,0,0,0,0,0,0,14,6,0,0,0,20,3,3,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,52,24,0,0,0,76,4,0,0,0,0,4,7,3,0,0,0,10,214,32,0,0,0,246
UCL121120,148,4,0,3,0,155,131,0,3,0,0,134,13,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,301,4,3,3,0,311
UCL121121,13,0,9,12,17,51,0,0,0,0,3,3,0,0,0,0,0,0,36,0,3,0,13,52,5,0,5,5,4,19,17,0,3,0,0,20,13,0,10,8,5,36,0,0,3,0,0,3,71,0,24,13,22,130,0,0,0,0,0,0,0,0,3,0,3,6,84,0,36,25,45,190
UCL121122,82,0,0,0,0,82,188,0,0,0,0,188,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,296,0,0,0,0,296
UCL121123,43,0,0,0,0,43,90,0,0,0,0,90,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,155
UCL121124,87,3,0,0,0,90,85,3,3,0,0,91,23,4,4,0,0,31,0,0,0,0,0,0,15,0,4,0,0,19,0,3,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,49,7,8,0,0,64,0,0,0,0,0,0,10,0,0,0,0,10,231,13,11,0,0,255
UCL121125,146,0,0,32,0,178,80,0,0,0,0,80,19,0,0,0,0,19,0,0,0,0,0,0,14,0,0,3,0,17,0,0,0,0,0,0,0,0,0,8,0,8,4,0,0,0,0,4,37,0,0,11,0,48,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,43,0,306
UCL121126,74,0,0,0,0,74,99,0,0,0,0,99,12,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,196
UCL121127,72,0,0,3,0,75,71,0,0,0,0,71,19,0,0,0,0,19,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,3,0,3,41,0,0,3,0,44,0,0,0,0,0,0,4,0,0,0,0,4,188,0,0,6,0,194
UCL121128,78,0,0,0,0,78,66,0,0,0,0,66,13,6,0,0,0,19,4,0,0,0,0,4,13,0,0,0,0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,30,19,0,0,0,49,0,0,0,0,0,0,4,0,0,0,0,4,178,19,0,0,0,197
UCL121129,57,0,0,0,0,57,130,0,0,0,0,130,8,0,0,0,0,8,0,0,0,0,0,0,5,5,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,4,0,0,22,0,0,0,0,0,0,6,0,0,0,0,6,206,5,4,0,0,215
UCL121130,102,0,0,0,0,102,203,0,0,0,0,203,32,0,0,0,0,32,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,4,0,0,0,0,4,4,0,0,0,0,4,357,0,0,0,0,357
UCL122001,56,0,0,0,0,56,28,0,0,0,0,28,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,99
UCL122002,35,0,0,0,0,35,61,0,0,0,0,61,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,109
UCL122003,86,0,0,0,0,86,29,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,3,0,5,0,0,8,3,0,0,0,0,3,29,0,5,0,0,34,0,0,0,0,0,0,5,0,3,0,0,8,149,0,8,0,0,157
UCL122004,61,0,0,5,0,66,22,0,0,3,0,25,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,3,0,6,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,19,0,6,0,0,25,3,0,0,0,0,3,3,0,0,0,0,3,108,0,6,8,0,122
UCL122005,89,0,0,4,0,93,47,0,0,0,0,47,12,3,3,0,0,18,3,0,0,0,0,3,10,0,0,3,0,13,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,38,3,3,3,0,47,0,0,0,0,0,0,4,0,0,0,0,4,178,3,3,7,0,191
UCL122006,37,0,0,0,0,37,46,0,0,3,0,49,8,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,31,0,0,0,0,31,0,0,0,0,0,0,4,0,0,0,0,4,118,0,0,3,0,121
UCL122007,52,0,0,0,0,52,52,0,0,0,0,52,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,123
UCL122008,34,0,0,0,0,34,65,0,0,0,0,65,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,3,0,4,0,0,7,118,0,4,0,0,122
UCL122009,33,0,0,0,0,33,72,0,0,0,0,72,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,111
UCL122010,61,0,3,0,0,64,38,3,0,0,0,41,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,4,0,3,0,0,7,3,0,0,0,0,3,21,0,3,0,0,24,0,0,0,0,0,0,4,0,0,0,0,4,124,3,6,0,0,133
UCL122011,47,0,3,3,0,53,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,6,84,0,3,3,0,90
UCL122012,35,0,0,0,0,35,47,0,0,0,0,47,10,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,104,0,0,0,0,104
UCL122013,57,0,0,0,0,57,46,0,0,3,0,49,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,3,0,121
UCL122014,40,0,0,0,0,40,27,0,0,0,0,27,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,3,0,0,3,0,6,0,0,0,0,0,0,73,3,0,6,0,82
UCL122015,43,0,0,0,0,43,35,5,0,0,0,40,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,86,5,0,0,0,91
UCL122016,61,0,0,0,0,61,34,0,0,0,0,34,11,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,4,124,0,0,0,0,124
UCL122017,92,0,0,6,0,98,42,0,0,5,0,47,3,0,0,0,0,3,0,0,0,0,0,0,29,0,5,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,37,0,5,4,0,46,0,0,0,0,0,0,12,0,3,0,0,15,183,0,8,15,0,206
UCL122018,42,0,0,0,0,42,33,0,0,0,0,33,5,0,0,0,0,5,8,0,0,0,0,8,13,0,0,0,0,13,7,0,0,0,0,7,3,0,0,3,0,6,3,0,0,0,0,3,39,0,0,3,0,42,0,0,0,0,0,0,3,0,0,0,0,3,117,0,0,3,0,120
UCL122019,58,0,0,0,0,58,35,0,0,0,0,35,13,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,127
UCL122020,39,0,0,0,0,39,21,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,69
UCL122021,64,0,0,0,0,64,55,0,0,0,0,55,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,128
UCL122022,48,0,0,13,0,61,53,0,0,0,0,53,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,15,0,3,6,0,24,3,0,0,0,0,3,0,0,0,0,0,0,119,0,3,19,0,141
UCL122023,62,16,3,0,0,81,24,7,0,0,0,31,15,12,7,0,0,34,0,0,0,0,0,0,14,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,115,44,10,0,0,169
UCL122024,28,0,0,0,0,28,51,0,0,0,0,51,9,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,100,0,0,0,0,100
UCL122025,58,0,0,14,0,72,54,0,0,3,0,57,18,0,0,0,0,18,0,0,0,0,0,0,15,0,3,0,0,18,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,33,0,3,20,0,56,0,0,0,0,0,0,0,0,0,3,0,3,145,0,3,40,0,188
UCL122026,24,0,0,0,0,24,46,0,0,0,0,46,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,84,0,0,0,0,84
UCL122027,33,0,0,18,0,51,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,4,12,0,3,6,0,21,0,0,0,0,0,0,4,0,0,0,0,4,61,0,3,24,0,88
UCL122028,64,0,0,0,0,64,40,0,0,0,0,40,6,0,0,0,0,6,4,0,0,0,0,4,22,0,0,0,0,22,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,5,0,0,0,0,5,146,0,0,0,0,146
UCL122029,56,0,0,0,0,56,29,0,0,0,0,29,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,99
UCL122030,44,0,0,5,0,49,68,0,0,0,0,68,6,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,4,142,0,0,5,0,147
UCL122031,21,0,0,0,0,21,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,75
UCL122032,56,0,0,0,0,56,85,0,0,0,0,85,13,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,3,0,0,0,0,3,6,0,0,0,0,6,173,0,0,0,0,173
UCL122033,37,0,0,0,0,37,23,0,0,0,0,23,6,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,12,5,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,72,5,0,4,0,81
UCL122034,28,0,0,3,0,31,40,0,0,0,0,40,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,6,0,81
UCL122035,23,0,0,0,0,23,41,0,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,71,0,0,0,0,71
UCL122036,60,0,0,6,0,66,49,0,0,0,0,49,18,4,0,0,0,22,0,0,5,0,0,5,15,0,0,0,0,15,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,36,4,8,0,0,48,0,0,0,0,0,0,5,0,0,0,0,5,150,4,8,6,0,168
UCL122037,40,0,0,0,0,40,16,4,0,0,4,24,0,0,0,0,0,0,20,0,0,0,0,20,15,0,4,0,0,19,20,0,0,0,0,20,14,0,0,0,0,14,5,0,0,0,0,5,74,0,4,0,0,78,0,0,0,0,0,0,4,0,0,0,0,4,134,4,4,0,4,146
UCL122038,72,0,0,0,3,75,40,0,0,0,0,40,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18,3,0,0,0,0,3,4,0,0,0,0,4,137,0,0,0,3,140
UCL122039,95,0,0,0,0,95,51,0,0,0,0,51,16,0,0,0,0,16,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,33,0,0,0,0,33,0,0,0,0,0,0,5,0,0,0,0,5,184,0,0,0,0,184
UCL122040,50,0,0,0,0,50,45,0,0,0,0,45,10,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,120,0,0,0,0,120
UCL122041,55,0,0,0,0,55,64,0,0,0,0,64,11,0,0,0,0,11,0,0,0,0,0,0,5,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,19,0,0,0,0,0,0,3,0,0,0,0,3,138,0,0,3,0,141
UCL122042,33,0,0,0,0,33,48,0,0,0,0,48,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,14,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,3,0,98
UCL122043,54,0,0,0,0,54,41,0,0,3,0,44,6,0,0,0,0,6,0,0,0,0,0,0,12,0,3,0,0,15,0,0,5,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,22,0,8,0,0,30,0,0,0,0,0,0,8,0,0,0,0,8,125,0,8,3,0,136
UCL122044,51,0,0,3,0,54,30,0,0,0,0,30,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,104,0,0,3,0,107
UCL122045,117,0,0,0,0,117,33,0,0,0,0,33,7,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,23,0,0,0,0,23,0,0,0,0,0,0,9,0,0,0,0,9,182,0,0,0,0,182
UCL122046,47,0,0,0,0,47,41,0,0,0,0,41,12,0,0,0,0,12,0,0,0,0,0,0,14,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,3,0,117
UCL122047,65,0,0,0,0,65,29,0,0,3,0,32,9,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,7,0,0,0,0,7,124,0,0,3,0,127
UCL122048,68,0,0,3,0,71,25,0,0,0,0,25,3,0,0,3,0,6,3,0,0,0,0,3,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,6,0,20,0,0,0,0,0,0,6,0,0,0,0,6,113,0,0,9,0,122
UCL122049,61,0,0,0,0,61,37,0,0,0,0,37,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,4,0,0,0,0,4,123,0,0,0,0,123
UCL122050,52,0,0,0,0,52,59,0,0,0,0,59,8,0,0,0,0,8,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,138
