UCL_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
UCL121026,3,13,13,191,3,225,0,0,0,5,0,5,0,3,0,0,0,6,0,0,0,0,0,0,3,0,5,5,0,11,35,20,5,156,3,220,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,72,3,92,0,8,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,54,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,3,3,11,0,29,0,0,0,0,19,25,59,40,25,374,27,521
UCL121027,4,32,30,329,4,403,0,0,0,4,0,4,3,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,0,9,42,27,19,321,3,411,8,0,3,0,0,9,3,0,0,7,0,11,10,3,0,38,0,52,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,4,10,7,4,107,0,127,10,3,0,27,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,11,0,0,0,0,11,3,0,0,5,0,7,0,0,0,0,0,4,19,7,3,69,0,106,0,0,0,0,0,0,3,0,3,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,6,0,10,27,3,5,10,0,48,0,0,0,0,41,42,129,57,43,683,46,963
UCL121028,0,22,20,224,3,263,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,0,0,4,9,0,0,0,0,4,31,17,16,201,3,263,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,16,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,62,0,71,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,6,3,3,57,0,71,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,3,3,3,0,25,0,0,0,0,30,30,79,35,22,426,36,594
UCL121029,0,12,6,279,13,308,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,13,17,4,219,4,256,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,21,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,45,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,40,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,0,0,0,23,29,46,27,22,4,490,51,597
UCL121030,0,8,0,94,12,122,0,3,4,118,12,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,91,3,110,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,11,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,35,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,6,0,0,5,0,19,3,0,0,37,56,92,27,14,5,374,86,501
UCL121031,0,12,11,489,21,531,0,0,0,3,0,3,7,0,0,3,0,5,0,0,0,0,0,0,3,3,0,0,0,8,24,4,17,252,4,308,6,0,5,0,0,12,0,0,0,7,0,5,0,3,3,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,87,0,96,9,0,4,26,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,8,3,0,0,4,0,3,5,3,4,62,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,15,0,25,0,0,0,13,67,85,62,22,30,728,92,930
UCL121032,3,33,20,349,3,406,0,0,0,8,0,8,0,0,0,6,0,9,0,0,0,0,0,0,7,3,0,0,0,13,46,29,22,308,9,409,0,0,0,0,0,0,0,0,0,3,0,4,6,6,6,25,0,38,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,13,8,5,102,0,129,0,3,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,5,4,0,0,0,0,3,3,0,0,0,0,3,4,7,4,62,0,73,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3,13,0,41,0,0,0,8,32,41,96,50,32,654,49,886
UCL121033,3,15,7,332,16,369,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,10,21,17,8,280,9,335,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,74,0,75,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,5,0,16,3,0,0,4,52,59,49,27,16,588,75,747
UCL121034,0,33,18,187,7,243,0,0,0,0,0,0,0,0,3,4,0,6,3,0,0,3,0,3,4,4,0,7,0,9,42,28,10,149,8,241,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,21,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,56,3,73,3,6,0,4,0,16,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,12,3,0,0,0,0,5,0,0,0,0,0,0,15,7,3,55,5,85,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,17,13,4,12,0,38,0,0,0,7,33,40,104,61,29,362,52,604
UCL121035,3,23,24,382,9,441,0,0,0,9,0,8,0,0,0,0,0,3,3,0,0,3,0,4,3,0,0,0,0,3,58,22,17,287,5,393,3,0,0,4,0,8,0,0,0,0,0,4,0,6,0,27,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,68,3,88,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5,100,0,130,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,11,15,0,3,10,0,27,0,0,0,8,51,60,96,42,38,652,70,901
UCL121036,7,42,28,363,3,441,0,0,0,10,0,10,11,0,3,6,0,17,0,0,0,0,0,0,8,3,3,0,0,8,71,35,21,314,4,447,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,35,0,44,0,0,0,5,0,6,0,0,0,0,0,3,0,0,0,0,0,0,15,4,9,105,0,132,10,0,0,10,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,0,14,0,0,0,0,0,3,0,0,0,0,0,0,26,15,3,79,3,120,0,0,0,0,0,0,4,5,0,0,0,11,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,22,13,0,15,0,43,4,0,0,3,37,38,156,76,40,660,45,969
UCL121037,3,30,14,258,3,313,0,0,0,13,0,13,3,0,0,4,0,5,0,0,0,0,0,0,10,0,0,3,0,19,47,31,18,214,12,320,0,0,0,0,0,0,3,0,0,4,0,13,7,0,4,16,0,26,12,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,8,14,7,4,80,5,107,9,4,0,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,7,9,7,67,5,99,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,29,6,3,5,0,43,0,0,0,0,36,34,126,59,30,491,51,768
UCL121038,0,15,6,220,3,247,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,21,7,205,6,242,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,56,3,65,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,26,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,30,36,20,25,6,416,36,510
UCL121039,3,12,10,147,6,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,140,0,163,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,74,17,0,0,26,0,48,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,8,3,0,45,0,0,0,4,82,90,64,18,20,320,87,510
UCL121040,10,26,22,113,3,174,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,3,0,3,0,11,42,27,21,116,3,216,0,0,0,0,0,0,11,0,0,0,0,10,16,3,3,9,0,30,3,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,13,6,47,0,79,10,6,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,7,8,5,7,40,0,60,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,26,12,3,4,0,44,0,0,0,5,100,102,135,55,34,250,101,571
UCL121041,0,13,10,269,3,298,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,7,10,9,206,5,234,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,59,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,44,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,26,35,19,24,15,460,37,544
UCL121042,3,15,15,210,4,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,20,8,9,225,8,272,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,16,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,9,5,74,4,95,0,0,0,12,0,14,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,60,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,21,3,0,6,0,29,0,0,0,6,43,48,50,25,17,446,57,602
UCL121043,0,20,7,196,3,229,0,4,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,7,62,27,10,162,5,263,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,13,0,19,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,93,4,119,12,0,0,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,6,0,0,0,4,0,7,16,13,3,47,0,80,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,11,0,3,5,0,19,0,0,3,3,63,69,121,50,24,371,76,645
UCL121044,3,41,20,187,0,247,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,7,0,4,0,20,47,37,22,144,8,258,0,0,0,0,0,0,3,3,0,0,0,8,15,3,3,8,0,20,3,0,0,8,0,13,3,0,0,0,0,3,11,0,0,0,0,11,9,8,3,65,0,81,33,10,3,27,3,72,0,0,0,0,0,0,15,4,3,3,0,27,0,0,0,0,0,0,4,0,0,6,0,14,0,0,0,0,0,3,3,0,5,3,0,14,7,0,3,0,0,5,4,0,0,0,0,4,9,5,11,40,0,69,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,13,26,11,3,4,0,44,0,0,0,0,40,41,173,78,43,335,50,680
UCL121045,3,20,22,196,4,250,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,56,19,16,166,3,256,3,0,0,0,0,3,0,0,0,0,0,5,9,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,53,3,62,3,3,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,3,5,38,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,17,3,3,6,0,30,0,0,0,3,21,21,88,34,26,352,30,526
UCL121046,0,11,11,226,4,258,0,0,0,0,0,0,3,0,0,6,0,10,0,0,0,0,0,0,3,3,0,7,0,18,17,6,16,183,8,237,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,17,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10,0,4,67,0,77,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,6,8,3,44,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,6,0,27,0,0,0,0,26,29,52,25,23,406,34,543
UCL121047,3,30,20,308,3,367,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,7,0,0,0,0,10,94,33,21,314,3,466,3,0,0,0,0,3,0,0,0,5,0,9,9,4,0,32,0,42,0,6,0,6,0,8,0,0,0,3,0,3,0,0,0,0,0,0,11,5,3,92,5,121,9,5,3,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,4,5,0,4,0,0,9,5,0,0,5,0,9,0,0,0,0,0,0,28,10,3,90,0,137,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,16,24,5,0,6,0,35,0,0,0,7,30,38,175,64,34,643,37,947
UCL121048,8,15,8,181,0,210,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,3,16,11,7,156,3,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,3,3,4,49,0,53,65,29,10,94,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,42,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24,0,0,0,0,34,29,144,43,22,370,32,611
UCL121049,0,21,10,204,3,233,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,86,15,12,207,12,334,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,22,0,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,69,0,84,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,13,3,3,71,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,10,3,0,5,0,24,0,0,0,8,45,52,114,33,21,428,57,653
UCL121050,3,33,29,380,14,457,0,0,0,3,0,3,3,0,0,0,0,6,3,0,0,0,0,3,0,0,3,0,0,8,87,35,24,422,18,590,0,0,0,0,0,0,0,0,0,9,0,6,9,0,3,21,0,38,3,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,3,20,3,3,132,0,159,6,0,0,15,0,18,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,11,15,0,0,3,0,16,0,0,0,0,0,0,17,3,4,138,7,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,8,0,12,0,54,0,0,0,12,71,89,176,59,47,842,95,1223
UCL121051,4,16,11,363,9,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,3,0,13,31,24,13,296,0,365,4,0,0,0,0,4,0,0,0,0,0,3,7,3,6,142,0,159,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,10,3,7,87,0,111,4,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,76,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,6,0,35,0,0,0,13,40,56,85,31,29,742,53,944
UCL121052,3,32,18,246,9,310,0,0,0,4,0,4,12,0,0,0,0,10,0,0,0,0,0,0,5,0,3,8,0,14,65,25,13,206,4,310,3,0,0,0,0,3,0,0,0,5,0,5,5,3,0,15,0,23,4,0,0,4,0,5,4,0,0,0,0,3,3,0,0,0,0,3,15,3,4,80,0,102,4,4,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,13,12,4,65,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,13,18,7,9,9,0,43,3,3,0,3,52,60,147,59,29,477,72,780
UCL121053,0,40,21,322,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,13,84,40,26,309,13,471,0,0,0,0,0,0,7,0,0,7,0,12,16,8,0,19,0,43,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,21,9,0,115,3,152,13,3,3,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,5,3,0,0,9,4,0,0,3,0,11,6,0,0,0,0,9,3,0,0,0,0,3,26,10,3,81,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,19,18,4,4,5,3,33,0,0,0,11,49,64,158,79,41,632,64,971
