UCL_CODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
UCL115053,3,12,4,0,0,4,0,0,0,24,0,14,4,0,3,0,0,0,0,23,10,19,76,9,7,9,12,5,0,145,11,3,40,0,0,0,4,7,0,76,5,20,11,0,0,9,0,3,0,56,5,23,0,0,0,0,0,0,0,31,3,26,0,0,0,0,0,0,0,29,11,27,3,0,7,14,5,3,4,77,3,12,3,21,0,0,0,0,0,52,0,6,5,0,0,0,0,0,0,12,0,0,8,0,0,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,4,3,0,0,3,0,0,16,61,160,163,48,23,35,36,28,11,565,0,13,4,3,3,3,0,3,0,27,0,3,0,0,0,0,0,0,0,5,3,4,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,11,10,4,7,0,0,6,0,33
UCL115054,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,8,7,35,0,3,3,18,6,4,86,5,0,24,0,3,0,6,7,0,47,0,0,4,0,0,0,3,4,0,16,3,14,3,10,0,0,0,0,0,22,3,22,0,0,0,0,0,3,0,30,6,5,0,0,4,5,3,3,0,29,3,5,0,8,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,4,6,5,14,44,60,94,23,13,14,37,34,12,321,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
UCL115055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,4,0,7,4,4,0,55,0,0,21,0,0,0,4,7,0,35,0,0,7,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,11,0,5,0,0,0,5,0,0,0,16,0,4,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,10,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,17,26,62,9,3,14,13,14,8,167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
UCL115056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,40,0,0,3,9,10,0,75,8,0,9,0,0,0,3,3,0,19,3,0,3,0,0,0,4,0,0,17,0,8,0,3,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,13,6,7,0,0,0,3,0,0,0,16,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,15,26,38,55,8,9,13,20,19,9,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115057,0,5,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,13,10,26,101,17,6,3,22,8,0,193,0,3,18,0,0,0,5,8,3,41,0,0,7,0,0,0,3,0,0,9,0,0,3,3,0,0,0,0,0,10,0,10,0,3,0,0,3,3,0,18,8,5,14,12,5,3,4,0,4,51,8,0,6,11,0,0,0,0,0,33,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,11,36,52,166,53,13,12,43,22,8,410,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,0,0,0,7,9,0,34,0,0,10,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,36,7,4,5,11,15,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115059,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,15,9,35,3,3,3,10,3,3,81,6,0,24,0,0,0,0,6,0,43,0,0,7,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,11,5,3,0,6,4,0,0,0,29,0,4,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,5,0,0,0,0,0,0,7,39,34,81,11,10,11,15,16,4,215,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL115060,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,0,9,14,9,32,0,3,0,9,3,0,74,12,4,26,0,0,0,0,3,0,42,0,0,5,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,3,16,11,0,0,3,3,0,0,0,30,4,6,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,44,50,70,3,11,12,9,12,3,221,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
UCL115061,6,10,0,0,0,4,0,0,0,21,0,3,4,0,0,0,0,0,0,11,39,46,73,14,5,0,16,9,0,206,25,7,96,0,0,3,8,8,3,152,3,11,17,0,0,0,3,3,0,42,0,35,0,4,0,0,3,0,0,54,13,55,0,4,0,0,0,0,0,72,35,25,4,8,6,10,0,0,0,86,7,20,0,14,0,0,0,0,0,53,5,9,4,0,3,0,0,0,0,21,5,0,12,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,5,0,3,0,0,0,0,0,0,12,140,222,219,58,20,26,32,32,12,754,0,4,5,3,0,0,0,5,0,17,0,5,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,5,0,3,3,0,0,3,0,0,0,8,3,4,0,0,0,0,0,0,0,12
UCL115062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,50,0,4,3,11,10,0,82,6,0,21,0,0,0,4,9,0,40,4,0,3,0,0,0,3,4,0,20,0,6,0,3,0,0,0,0,0,16,5,12,0,3,0,0,0,0,0,19,6,3,0,3,0,4,0,3,0,18,0,6,3,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,7,7,3,26,32,26,88,30,8,12,30,30,0,254,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
UCL115063,0,0,0,0,0,0,0,0,0,3,3,5,7,0,3,0,0,0,0,15,17,11,123,3,13,8,36,12,3,218,14,0,58,0,3,0,9,9,0,103,3,0,8,0,0,0,0,7,0,23,0,4,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,13,4,4,0,0,7,9,9,0,0,35,0,0,0,10,0,0,0,4,0,14,0,0,0,0,0,0,0,3,0,7,0,0,7,0,0,0,6,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,7,0,4,0,0,0,3,0,5,20,54,30,226,17,27,21,57,46,11,491,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,8
UCL115064,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,11,3,49,0,0,3,22,11,0,94,10,0,13,3,0,0,4,0,0,30,6,0,3,0,0,0,0,3,0,15,0,8,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,7,5,3,5,0,0,3,0,7,0,23,0,5,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,3,0,10,0,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,0,14,37,28,78,6,3,9,36,25,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
UCL115065,5,3,0,0,0,0,0,0,0,10,6,20,10,0,4,3,0,0,0,44,9,14,30,3,4,0,8,3,0,72,10,0,25,0,0,0,0,5,0,47,3,0,0,0,0,0,0,0,0,5,3,10,0,4,0,0,0,0,0,18,0,6,0,3,0,0,0,0,0,6,20,20,0,0,4,3,3,0,0,53,8,16,3,18,9,0,0,0,3,52,0,0,0,0,0,0,0,0,0,6,5,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,68,85,77,34,23,11,10,15,9,336,0,5,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3
UCL115066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,31,3,0,0,4,6,0,63,7,0,18,0,0,0,3,0,0,24,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,3,11,26,19,62,10,3,8,13,15,5,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL115067,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,4,30,0,0,3,12,9,0,71,6,3,17,0,0,0,4,3,0,27,10,0,4,0,0,0,0,4,0,17,0,3,0,0,0,0,0,4,0,4,3,14,0,0,0,0,0,0,0,15,4,3,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,5,0,8,33,26,60,3,6,10,23,28,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
UCL115068,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,11,11,144,0,0,3,35,12,3,221,0,0,23,0,0,3,9,5,0,41,0,0,3,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,18,14,4,5,0,4,3,0,0,0,28,3,0,0,6,0,0,4,3,0,14,0,3,0,0,0,0,0,0,0,3,0,0,9,3,3,0,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,6,0,0,0,8,4,7,30,29,32,203,14,13,16,71,32,15,411,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UCL115069,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7,4,73,3,0,0,37,0,4,121,5,0,11,0,0,0,9,0,0,32,0,0,0,0,0,0,4,6,0,13,0,3,0,0,0,0,0,0,0,8,0,13,0,0,0,0,6,0,0,13,5,0,0,3,0,4,0,6,0,17,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,16,18,20,102,8,3,9,59,16,4,236,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL115070,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,4,3,34,3,3,6,7,10,0,73,4,0,23,0,0,0,4,5,0,41,0,0,3,0,0,0,4,3,0,9,0,3,0,4,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,12,4,0,0,3,0,3,3,3,0,21,3,3,0,8,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,12,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,4,0,12,25,31,71,20,3,14,21,28,3,219,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115071,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,42,0,4,0,20,13,0,80,5,0,12,0,0,0,3,3,0,27,3,0,5,0,0,0,3,8,0,14,0,5,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,9,10,6,0,0,0,3,3,7,0,30,0,4,0,6,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,5,0,3,0,3,0,3,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,6,3,16,29,27,70,10,10,11,29,43,0,231,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL115072,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,38,0,0,0,9,10,0,66,4,3,11,0,0,0,3,0,0,21,10,0,3,0,0,3,0,10,0,28,0,6,0,4,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,4,0,18,0,3,0,8,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,3,0,3,4,0,0,5,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,14,31,21,63,17,5,7,24,36,3,200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
UCL115073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,30,4,0,0,12,15,0,70,4,0,8,0,0,4,0,3,0,22,4,0,8,0,0,0,5,5,0,24,3,4,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,3,4,0,0,0,3,0,0,0,13,4,0,0,6,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,4,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,3,3,0,11,29,14,67,16,4,8,27,36,3,207,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6
UCL115074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,3,32,4,5,3,8,12,0,70,7,0,13,0,0,4,7,3,0,37,0,0,6,0,0,0,0,3,0,13,0,3,0,3,0,0,0,0,0,9,3,13,0,0,0,0,0,0,0,12,10,6,0,0,3,4,0,0,0,25,4,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,11,36,35,66,8,7,19,17,32,0,225,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
UCL115075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,43,0,0,3,27,4,0,103,3,0,11,3,0,0,0,6,0,37,9,7,3,0,0,3,3,7,0,31,0,10,0,3,0,0,0,0,0,15,3,3,0,0,3,0,0,0,0,8,8,4,0,0,0,0,0,0,0,14,0,3,0,9,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,3,3,4,18,40,31,86,16,5,11,38,24,5,272,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
UCL115076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,82,0,4,12,25,10,6,154,8,0,30,0,0,0,0,11,0,51,0,0,3,0,0,0,0,10,0,13,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,12,13,0,3,0,3,0,8,0,0,29,4,5,0,13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,3,13,0,0,0,4,3,0,20,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,9,0,0,10,0,0,0,0,5,0,10,35,33,140,16,8,14,40,41,3,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL115077,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,5,22,0,0,0,7,16,0,60,4,0,6,0,0,0,3,4,0,17,10,3,0,0,0,0,3,6,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,27,13,39,6,0,0,25,32,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
UCL115078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,3,0,0,15,4,0,53,7,0,7,4,0,0,3,3,0,17,3,3,4,0,0,0,4,4,0,15,0,3,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,10,16,15,39,9,0,9,25,16,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
