UCL_CODE_2016,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
UCL112003,3,8,12,15,6,13,0,0,0,63,0,4,9,3,9,8,0,0,0,34,11,19,39,94,111,74,24,4,0,378,0,3,18,35,40,26,3,0,0,121,41,84,155,153,182,120,33,0,0,773,3,3,34,40,50,31,9,0,0,172,53,64,73,80,69,83,30,0,0,449,79,104,117,90,72,51,22,7,0,542,5,7,55,71,110,106,38,3,0,395,8,7,13,30,40,21,13,0,0,129,0,3,19,51,47,28,15,0,0,166,4,0,12,18,14,19,8,0,0,84,6,10,49,96,108,95,51,4,0,425,10,13,35,59,55,43,16,0,0,228,10,21,81,125,187,158,37,3,0,605,5,16,62,140,167,174,45,8,0,614,5,20,46,112,121,155,42,4,0,503,4,19,29,28,45,50,19,3,0,199,6,11,37,42,57,59,11,0,0,230,13,23,52,54,72,58,23,0,3,294
UCL112004,10,3,11,15,17,17,13,7,0,90,0,0,10,17,11,14,3,0,0,58,9,22,66,81,120,92,29,7,0,424,0,0,12,4,18,11,0,0,0,40,42,63,132,137,135,118,33,4,0,660,0,11,8,32,41,21,8,3,0,127,59,40,60,67,45,53,36,6,0,366,96,53,74,46,53,36,16,3,0,373,0,6,30,47,64,69,34,3,0,258,8,8,10,14,16,8,4,3,0,73,0,4,12,24,42,35,19,7,0,147,3,6,4,31,23,9,12,0,0,87,4,14,32,71,78,96,55,17,0,367,0,10,23,37,35,35,16,0,0,158,0,4,22,40,72,42,10,0,0,192,5,6,29,49,83,61,33,6,0,265,3,11,34,45,62,73,33,4,0,263,7,0,7,11,10,18,11,0,0,61,4,14,26,34,37,42,18,6,0,177,5,21,28,45,51,45,25,5,3,226
UCL112005,0,10,15,6,19,13,0,0,0,71,0,34,176,218,172,109,5,0,0,719,25,39,86,87,83,62,14,0,0,392,3,7,16,13,23,13,0,0,0,77,33,71,123,89,90,48,13,0,0,459,3,14,21,20,25,5,0,0,0,94,39,48,79,61,35,39,17,3,0,319,88,58,89,53,35,30,10,0,0,366,0,10,27,42,60,49,20,0,0,198,0,4,3,0,4,0,0,0,0,19,0,4,9,6,3,9,4,0,0,27,0,5,14,12,4,12,0,0,0,47,3,11,24,15,15,8,8,0,0,87,4,13,35,38,20,17,3,4,0,140,6,20,39,42,65,63,3,0,0,235,5,3,11,17,24,13,0,0,0,79,3,8,27,35,41,40,17,0,0,174,4,10,9,4,8,7,0,0,0,43,13,34,42,41,45,21,4,0,0,206,11,33,42,43,45,36,5,3,0,210
UCL112006,4,38,71,81,76,41,24,0,3,339,0,3,13,13,15,11,0,0,0,55,16,47,94,109,130,98,15,0,0,506,0,3,29,27,35,33,0,0,0,128,69,177,383,338,301,233,45,4,0,1543,14,24,44,74,61,56,8,0,0,276,162,145,265,188,188,166,50,5,0,1171,230,144,156,141,127,89,28,0,0,918,10,15,68,109,139,138,60,0,0,545,6,14,26,32,32,23,4,0,0,139,0,6,27,35,36,29,9,0,0,144,0,10,14,35,52,33,14,3,0,172,5,29,84,88,90,83,29,0,0,403,11,24,56,70,79,83,13,3,0,332,3,15,94,128,184,132,17,0,0,573,11,21,85,106,103,136,19,3,0,484,7,40,157,183,199,182,48,6,0,816,22,20,20,36,31,29,3,0,0,167,27,41,98,85,88,69,24,3,0,438,23,50,88,92,99,67,27,7,0,454
UCL112007,6,18,42,33,44,37,20,11,0,206,0,10,60,40,31,8,0,0,0,153,46,104,221,167,127,72,27,3,0,767,0,4,30,38,42,29,0,0,0,143,80,166,334,230,162,154,33,3,0,1168,7,31,72,82,88,43,19,0,0,348,78,109,207,156,120,107,29,8,0,821,119,61,115,73,60,50,8,4,0,491,6,24,89,91,126,120,49,9,0,510,13,11,22,16,9,19,4,0,0,95,0,9,31,27,28,20,8,6,0,128,0,8,21,19,14,19,10,0,0,91,6,24,82,69,67,49,18,0,0,318,7,15,47,43,46,38,15,3,0,216,3,15,121,133,171,119,16,3,0,577,9,18,74,76,83,73,26,4,0,372,8,51,138,111,133,106,22,0,0,570,18,10,28,29,23,24,4,0,0,132,15,55,104,75,76,53,34,3,0,410,41,39,81,50,68,39,21,11,0,356
UCL112008,11,14,24,25,26,22,10,3,3,132,0,8,32,33,30,11,3,0,0,105,16,64,109,81,85,52,6,4,0,421,0,0,32,27,20,24,3,0,0,105,58,131,204,124,133,90,21,3,0,764,0,10,22,28,26,27,9,3,0,123,63,60,109,89,90,80,22,0,0,499,93,51,65,32,42,21,8,0,0,309,3,14,64,119,80,87,28,4,0,401,8,7,12,7,9,11,0,0,0,49,0,0,13,13,14,11,3,0,0,51,4,0,7,18,13,10,8,0,0,64,5,15,20,16,36,28,13,3,0,138,6,17,21,29,31,26,10,0,0,138,3,21,73,189,185,129,14,0,0,610,3,9,36,34,58,58,16,0,0,215,0,14,68,63,66,80,18,0,0,312,11,7,17,9,16,4,3,0,0,61,15,35,56,39,38,32,11,0,0,228,15,29,47,34,55,46,7,3,0,226
UCL112009,16,20,48,41,42,31,7,0,0,204,0,3,11,10,10,5,0,0,0,39,9,67,110,93,99,63,12,3,0,466,0,7,16,26,20,13,0,0,0,78,24,80,163,138,120,99,18,0,0,650,9,13,38,32,36,25,7,0,0,150,88,126,152,131,124,85,32,4,0,733,89,54,69,59,41,31,11,0,0,359,5,17,43,50,66,64,35,3,0,281,3,5,7,10,8,22,0,0,0,55,0,6,17,15,21,20,3,0,0,85,5,4,14,16,18,12,7,3,0,69,6,10,41,50,41,41,16,0,0,211,3,9,33,31,48,43,4,3,0,178,3,19,59,83,90,74,14,0,0,339,0,20,80,110,97,88,14,3,0,421,4,26,92,114,141,132,36,3,0,538,3,6,20,19,12,10,0,0,0,67,5,31,58,47,65,56,18,0,0,289,13,23,54,41,57,47,7,3,0,246
UCL112010,0,3,12,11,13,9,4,3,0,48,0,0,0,0,3,0,0,0,0,3,0,0,8,7,7,11,3,0,0,41,0,0,4,5,6,4,0,0,0,20,3,11,25,20,20,18,0,0,0,88,0,0,10,0,7,3,0,0,0,22,7,3,5,11,10,5,0,0,0,42,4,3,0,4,0,3,3,0,0,23,0,0,8,11,17,14,3,0,0,45,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,9,0,0,0,3,3,3,0,0,0,19,0,0,3,9,4,4,3,0,0,19,0,3,9,8,9,3,0,0,0,39,0,0,3,6,3,9,0,0,0,23,0,0,5,5,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,6,0,3,3,3,3,3,3,0,0,22,0,6,3,9,6,0,3,0,0,28
UCL112011,3,9,32,14,8,17,7,0,0,93,0,3,8,10,16,6,0,0,0,47,16,40,133,128,133,75,11,3,0,547,4,8,22,15,29,20,7,0,0,106,49,106,232,170,138,118,26,0,0,835,5,9,18,31,26,22,4,0,0,122,73,114,136,90,82,53,19,0,0,567,118,70,88,54,50,37,13,0,0,434,7,18,56,63,78,84,33,4,0,341,3,4,11,7,3,8,0,0,0,37,3,3,12,9,9,9,4,0,0,43,0,5,9,16,5,10,3,0,0,45,3,14,33,51,27,40,11,3,3,181,4,22,37,36,55,35,0,0,0,200,7,69,311,241,207,146,19,0,0,1006,0,13,26,29,32,37,12,3,0,153,4,25,87,89,109,82,18,0,0,408,4,3,9,10,7,6,0,4,0,53,11,22,60,59,52,33,10,0,0,254,19,22,63,53,53,43,16,3,0,274
UCL112012,10,13,36,32,36,39,21,11,3,196,7,40,234,241,164,49,4,0,0,737,26,68,158,168,163,90,10,3,0,690,0,6,34,33,26,17,0,0,0,118,71,152,312,234,158,125,33,3,0,1088,8,18,60,48,44,38,18,4,0,237,115,124,188,130,104,72,21,3,0,755,125,68,116,66,57,43,15,3,0,484,8,21,69,99,118,117,47,3,0,481,0,16,21,14,17,8,4,0,0,83,8,6,29,30,21,10,8,0,0,114,3,3,15,21,16,11,8,0,0,80,6,18,70,78,63,48,35,0,0,311,6,17,37,58,44,46,9,0,0,219,8,19,99,146,168,129,16,3,0,593,8,26,80,83,84,108,24,3,0,418,3,33,224,185,145,135,37,5,0,767,12,4,7,15,9,12,3,3,0,74,39,42,104,75,78,43,17,3,0,398,13,28,60,66,65,49,18,5,0,300
UCL112013,0,5,10,13,18,12,12,0,0,77,0,4,13,13,10,10,0,0,0,47,15,31,76,95,92,70,22,0,0,407,0,15,54,111,142,71,6,0,0,410,68,134,381,337,312,252,49,3,0,1536,10,11,20,58,47,33,11,3,0,205,103,113,199,149,165,127,43,4,0,902,197,106,135,128,96,80,29,0,0,765,10,25,57,67,102,115,53,3,0,445,10,6,15,19,23,10,3,0,0,95,0,6,19,50,54,30,10,6,0,171,7,3,24,32,39,39,11,4,0,161,3,15,54,86,96,83,34,6,0,382,8,11,49,63,76,75,27,4,0,311,4,28,92,128,159,102,13,5,0,527,6,18,86,129,148,116,21,0,0,525,4,28,160,201,211,168,48,0,0,832,26,7,25,22,23,20,8,3,0,141,11,34,70,66,68,59,20,0,0,337,23,29,57,69,66,52,14,5,3,314
UCL112014,10,40,79,35,33,36,16,4,0,258,0,3,33,23,15,8,0,0,0,84,46,119,311,188,145,105,23,5,0,950,0,6,25,26,27,13,0,0,0,111,42,157,233,163,171,142,20,3,0,928,3,42,92,71,57,43,10,0,0,316,104,90,177,127,111,89,33,7,0,728,146,66,86,57,45,53,18,0,0,469,4,24,90,113,152,135,40,9,0,565,0,11,24,18,17,20,4,0,0,91,3,5,26,25,27,18,4,0,0,111,3,7,17,9,18,20,16,3,0,88,3,10,59,48,43,52,20,0,0,229,9,29,60,43,53,39,6,5,0,237,3,23,110,97,137,104,10,3,0,484,3,13,71,68,85,88,21,3,0,343,4,19,112,97,125,108,25,3,0,495,6,9,10,18,15,7,7,0,0,74,9,46,75,57,64,54,22,3,0,345,30,41,92,66,71,58,18,6,4,394
UCL112015,11,18,55,50,41,46,27,16,3,273,0,3,16,12,5,4,0,0,0,37,66,121,360,342,207,130,26,7,0,1264,0,19,50,51,57,47,7,0,0,233,119,276,429,286,262,206,43,8,0,1633,7,43,97,88,99,72,27,0,0,432,203,171,222,183,172,171,31,0,0,1160,170,125,153,67,69,55,10,0,0,647,9,38,108,124,208,185,64,3,0,743,8,19,32,31,28,24,0,0,0,146,0,9,31,47,58,41,5,0,0,194,6,9,18,23,28,19,8,3,0,120,5,29,98,104,88,86,27,3,0,447,11,26,55,67,62,63,19,0,0,294,14,66,287,281,270,195,30,0,0,1141,7,36,121,178,172,183,41,6,0,742,13,51,202,186,174,120,40,0,0,782,19,16,19,23,13,15,4,0,0,113,23,65,117,104,104,80,25,0,0,519,33,71,125,99,89,67,24,3,0,514
UCL113001,5,9,14,14,13,13,11,3,0,82,0,3,8,9,4,4,0,0,0,25,8,26,42,45,34,40,6,0,0,201,0,0,14,7,6,13,3,0,0,42,15,48,111,81,115,79,24,0,0,483,0,3,4,17,21,9,3,0,0,56,53,35,71,62,68,48,20,3,0,362,45,32,63,34,38,32,15,3,0,269,0,10,17,24,49,52,21,0,0,168,0,0,3,4,15,8,0,0,0,30,0,0,3,18,8,13,6,3,0,56,0,0,3,12,3,15,11,0,0,47,0,6,27,49,33,40,10,0,3,165,0,4,18,19,29,19,5,0,0,100,4,0,28,55,61,61,12,0,0,224,6,5,29,29,45,46,15,0,0,170,3,14,28,39,68,75,19,0,0,247,0,8,6,3,10,9,10,0,0,44,7,13,20,24,31,32,7,0,0,129,0,7,29,27,27,30,15,4,5,144
UCL113002,4,0,6,6,10,5,6,0,0,46,0,0,0,3,0,0,0,0,0,0,0,12,17,17,12,25,4,0,0,89,0,0,6,4,10,3,0,0,0,27,14,26,59,65,74,53,16,0,0,309,0,6,7,4,10,7,0,0,0,32,39,25,42,43,48,52,13,0,0,262,43,28,38,30,27,36,10,0,0,212,0,0,11,20,32,33,18,0,0,114,0,0,4,3,3,3,0,0,0,24,0,0,0,0,8,4,0,0,0,14,0,3,0,6,5,8,4,0,0,27,0,0,7,12,11,17,11,0,0,55,3,0,14,10,18,19,3,0,0,74,3,4,21,23,39,29,6,0,0,125,0,3,9,14,13,24,7,0,0,65,0,0,14,18,36,23,3,0,0,102,7,3,3,4,8,7,4,0,0,28,3,8,20,15,19,19,7,0,0,91,8,14,27,22,17,21,8,4,0,108
UCL113003,7,10,12,17,11,20,9,0,0,84,9,44,180,160,160,108,6,0,0,672,10,17,17,28,28,11,3,0,0,119,0,4,11,28,30,41,5,0,0,119,13,38,65,53,66,58,7,0,0,310,3,8,25,16,20,15,4,0,0,95,47,37,74,59,59,46,22,3,0,345,72,36,51,14,27,28,9,0,0,244,3,6,36,29,58,71,20,3,0,228,0,8,10,5,7,12,4,0,0,42,0,0,7,4,5,4,3,0,0,23,0,3,3,8,4,8,3,0,0,22,5,4,11,14,8,14,3,0,0,61,0,5,10,15,13,22,7,0,0,76,3,4,43,49,81,80,7,0,0,270,4,10,40,22,37,45,3,0,0,155,3,20,59,43,68,60,16,0,0,266,0,4,4,7,3,5,4,0,0,30,8,20,33,28,25,29,7,3,0,158,5,21,24,19,38,33,11,3,4,165
UCL113004,3,4,16,17,17,8,8,3,0,72,0,0,3,5,0,0,0,0,0,10,10,11,29,45,35,21,3,0,0,150,0,0,11,7,7,3,0,0,0,25,11,25,54,38,32,29,4,0,0,197,0,0,5,10,9,8,3,3,0,48,10,10,14,28,17,11,9,0,0,99,33,6,27,21,23,20,9,3,0,151,0,0,12,7,26,15,18,0,0,73,3,0,3,0,0,0,0,0,0,8,0,0,0,9,8,0,0,0,0,14,0,0,5,0,4,4,4,0,0,16,0,3,3,16,7,7,3,4,0,45,0,0,0,3,9,3,0,0,0,19,0,0,17,11,23,17,3,0,0,71,0,0,5,8,16,5,4,0,0,44,0,5,6,11,10,15,0,0,0,45,3,5,10,7,3,4,0,0,0,28,0,0,12,3,7,16,0,0,0,38,0,9,13,10,7,7,4,0,0,57
UCL113005,0,12,14,13,26,22,13,0,0,103,0,4,8,11,5,9,0,0,0,32,4,15,27,23,26,22,7,0,0,123,0,0,16,18,23,24,0,0,0,79,35,31,105,102,140,100,21,0,0,537,0,0,6,13,6,7,7,0,0,31,61,38,67,55,76,54,29,5,0,374,77,54,71,57,46,60,16,0,0,385,0,3,17,24,35,47,12,3,0,141,0,0,4,3,6,4,3,0,0,18,0,3,9,9,9,9,0,0,0,44,3,0,0,5,20,12,11,3,0,53,0,4,16,19,22,31,17,0,0,102,3,3,18,14,35,32,7,0,0,115,0,8,22,22,62,39,5,0,0,160,0,6,12,23,36,50,8,0,0,135,3,8,37,41,50,45,18,0,0,206,0,0,4,8,9,9,3,0,0,40,3,16,26,31,22,30,15,3,0,136,10,11,9,15,30,33,16,3,3,127
UCL113006,3,9,23,12,17,22,14,9,0,113,0,0,7,0,3,4,3,0,0,14,8,29,61,54,51,30,7,3,0,237,0,0,16,18,17,12,0,0,0,66,16,46,88,74,70,61,5,3,0,367,0,3,5,12,13,12,3,0,0,56,37,36,58,67,37,54,6,4,0,299,50,28,26,23,35,31,4,0,0,200,10,14,28,41,54,44,18,0,0,210,0,3,5,3,4,6,0,0,0,34,0,0,4,9,10,7,0,0,0,24,3,4,3,8,8,7,10,0,0,40,4,8,9,12,12,15,5,3,0,72,6,7,25,18,20,16,3,0,0,88,0,12,51,93,83,74,18,0,0,339,3,8,28,27,38,24,3,0,0,127,3,21,50,57,57,45,16,0,0,251,3,3,3,14,9,11,4,0,0,44,6,21,45,25,34,20,5,0,0,152,5,23,27,32,29,17,6,3,0,138
UCL113007,9,41,102,93,98,83,38,8,0,472,0,5,3,4,3,3,0,0,0,17,49,138,298,251,218,134,32,0,0,1116,0,3,23,27,27,16,3,0,0,103,35,74,139,93,94,79,21,0,0,535,17,9,45,39,31,25,9,0,0,169,78,38,91,76,56,72,15,0,0,421,44,23,47,24,21,18,8,0,0,194,0,7,34,34,48,27,19,3,0,168,3,0,3,5,6,10,0,0,0,28,0,0,8,7,14,6,0,0,0,36,0,0,10,4,9,10,3,0,0,43,4,13,29,19,29,22,4,3,0,121,3,15,14,5,18,13,9,0,0,84,0,9,44,54,61,39,7,0,0,214,0,5,33,24,31,29,3,0,0,129,0,5,53,35,31,33,10,0,0,173,6,0,4,6,0,0,0,0,0,21,15,29,46,42,36,27,6,0,0,197,22,29,52,49,51,33,17,0,0,249
UCL113008,4,6,7,6,4,5,11,0,0,46,0,0,3,0,3,3,0,0,0,8,3,25,29,18,27,19,6,0,0,136,0,0,8,0,7,3,0,0,0,23,8,28,61,38,34,38,4,0,0,211,3,0,3,9,6,4,0,0,0,31,25,31,44,43,35,23,4,3,0,208,33,12,21,11,3,7,8,0,0,99,3,0,15,22,32,32,16,0,0,127,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,0,0,0,3,0,3,3,0,0,8,0,4,4,4,4,5,4,0,0,23,0,4,10,20,18,12,4,0,0,67,3,9,22,24,37,23,6,0,0,128,0,7,15,11,14,23,4,0,0,65,0,3,24,35,30,28,7,0,0,127,0,0,3,0,0,0,0,0,0,8,4,8,11,18,22,13,3,0,0,75,8,8,19,8,13,14,9,3,0,71
UCL113009,0,0,9,0,6,5,3,0,0,23,0,3,30,32,32,14,0,0,0,113,4,10,24,47,61,56,7,0,0,217,0,4,7,11,16,14,3,0,0,54,31,74,108,139,133,84,21,3,0,596,0,3,9,18,22,21,3,0,0,74,23,33,29,28,30,37,11,6,0,193,77,50,24,24,27,18,13,0,0,237,3,7,33,38,49,34,10,0,0,173,0,3,3,9,7,6,0,0,0,25,0,0,4,19,17,16,4,0,0,59,0,0,3,7,9,12,4,0,0,34,3,8,26,45,36,43,10,3,0,182,3,6,6,15,18,16,9,0,0,77,9,24,74,81,98,62,6,0,0,351,5,15,42,21,49,83,9,0,0,223,6,10,31,48,43,56,3,3,0,197,3,10,6,10,7,8,3,3,0,51,6,4,23,18,27,16,3,0,0,104,5,10,13,20,32,19,5,0,0,110
UCL113010,4,11,5,13,15,11,3,0,0,59,0,26,121,139,87,47,4,0,0,422,9,50,106,84,106,82,6,0,0,451,3,5,18,16,17,14,3,0,0,77,33,53,130,126,95,70,5,0,0,519,3,12,38,22,27,12,4,0,0,116,29,42,59,53,30,21,3,0,0,237,79,32,22,18,18,15,0,0,0,191,11,5,35,45,68,57,15,0,0,231,0,3,3,3,3,0,0,0,0,14,0,0,6,6,3,0,0,0,0,23,3,5,7,10,5,5,0,0,0,33,0,5,29,26,20,17,4,0,0,103,3,19,32,32,35,16,0,0,0,142,5,10,20,31,43,32,0,0,0,137,4,10,15,15,15,24,8,0,0,84,0,13,26,25,31,37,8,0,0,144,5,3,6,3,3,7,0,0,0,22,15,28,45,37,42,22,4,0,0,195,12,27,38,57,45,28,3,3,0,214
UCL113011,3,4,4,3,0,0,0,0,0,15,4,16,84,67,85,64,3,0,0,326,12,14,41,43,54,26,3,0,0,195,0,6,25,21,47,26,3,0,0,127,14,24,49,47,31,45,0,4,0,218,4,7,22,13,8,8,0,0,0,53,18,36,51,25,24,17,8,0,0,175,55,16,40,18,12,14,7,0,0,158,0,3,16,35,37,47,10,0,0,148,0,3,3,0,0,4,0,0,0,17,0,0,3,3,7,4,8,0,0,21,0,0,4,6,6,3,3,0,0,24,0,6,12,3,10,15,3,0,0,54,3,8,11,7,9,8,0,0,0,50,9,20,52,24,46,37,6,0,0,200,0,3,5,12,12,14,4,0,0,52,0,4,12,17,15,18,6,0,0,70,4,0,4,3,5,6,0,0,0,21,4,7,22,20,22,13,5,0,0,98,8,14,24,19,19,17,8,3,0,111
UCL113012,0,8,8,8,5,10,4,0,0,42,0,0,53,39,28,21,0,0,0,138,8,41,87,88,96,90,14,0,0,432,0,6,16,22,28,18,3,0,0,95,33,72,170,146,157,104,19,0,0,700,3,6,20,17,33,11,0,0,0,93,32,38,58,37,42,40,15,3,0,257,36,29,34,22,15,11,3,0,0,155,3,10,33,45,68,58,26,3,0,249,3,5,18,15,8,14,0,0,0,59,0,0,11,11,15,15,5,0,0,54,0,0,8,3,8,15,7,0,0,36,0,10,40,38,17,25,10,3,0,147,3,10,25,26,20,31,9,0,0,129,0,14,31,48,48,25,0,0,0,168,10,20,46,40,64,35,21,3,0,237,4,17,41,44,52,74,18,0,0,246,8,7,0,6,6,7,0,0,0,36,16,18,33,39,42,35,3,4,0,183,14,32,43,35,40,33,12,5,0,208
UCL113013,8,3,13,24,17,15,4,6,0,88,10,48,264,188,142,66,7,0,0,719,5,9,29,28,22,25,3,8,0,122,0,3,10,6,7,9,0,0,0,36,28,45,83,66,71,36,5,0,0,330,0,3,18,19,22,9,7,0,0,81,29,36,47,24,45,15,10,0,0,204,41,21,30,12,17,17,7,0,0,148,0,6,6,11,22,21,14,0,0,86,0,5,8,4,3,5,0,0,0,25,0,0,0,7,0,3,0,0,0,10,0,0,3,6,9,8,0,0,0,27,3,3,13,15,8,7,3,0,0,61,3,0,10,14,12,8,8,0,0,53,0,4,30,30,34,23,3,0,0,119,3,6,25,20,15,17,5,0,0,81,0,3,15,9,24,13,3,0,0,65,0,0,11,4,7,4,0,0,0,26,4,24,21,34,24,22,4,0,0,145,6,6,14,11,20,9,8,4,0,69
UCL113014,3,0,9,8,5,6,0,0,3,37,13,41,221,214,236,107,12,0,0,833,7,16,35,25,19,9,0,0,0,113,11,17,33,23,65,43,3,0,0,192,7,14,44,24,40,31,5,0,0,174,3,6,27,21,28,11,0,0,0,100,21,28,41,22,13,14,0,0,0,140,42,14,11,15,10,14,3,0,0,114,4,8,9,24,17,22,8,0,0,87,0,0,4,3,3,0,0,0,0,15,0,0,3,5,4,0,0,0,0,11,0,3,4,3,5,3,0,0,0,21,0,0,9,11,10,10,0,0,0,42,8,10,22,22,19,7,0,0,0,84,0,7,20,24,17,25,0,0,0,99,0,3,5,9,10,18,3,0,0,45,0,0,3,16,10,12,3,0,0,42,3,0,3,4,0,3,0,0,0,13,6,17,34,26,11,10,0,0,0,112,6,3,17,23,17,14,7,0,0,89
