UCL_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
UCL122025,0,3,0,0,0,0,0,3,3,3,7,0,0,0,0,10,0,0,0,0,0,0,0,3,20,20,9,6,3,0,0,54,0,0,0,0,0,0,0,4,22,22,17,5,0,0,0,76,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,3,6,4,0,5,0,0,16,27,30,17,11,6,0,0,93
UCL122026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,9,5,4,0,0,37,0,0,0,0,0,0,0,0,7,14,9,5,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,4,0,0,3,0,0,13,0,0,0,0,0,0,0,0,6,4,0,3,3,0,0,17,14,18,11,9,6,0,0,60
UCL122027,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,14,22,10,3,9,0,0,61,0,0,0,0,0,0,0,0,20,25,12,7,10,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,3,0,0,22,0,0,0,0,0,0,0,0,5,3,7,0,3,0,0,22,26,24,12,12,11,0,0,96
UCL122028,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,9,4,3,0,0,40,0,0,0,0,0,0,0,0,13,15,9,4,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,0,0,0,22,0,0,0,0,0,0,0,0,0,8,8,7,0,0,0,22,13,22,17,10,9,0,0,64
UCL122029,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,7,0,0,19
UCL122030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,7,4,3,0,0,41,0,0,0,0,0,0,0,0,12,16,8,4,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,0,3,0,0,20,0,0,0,3,0,0,0,4,4,9,8,3,6,0,0,23,13,24,14,7,7,0,0,70
UCL122031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,6,4,8,0,0,0,24,0,0,0,0,0,0,0,0,9,12,8,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,9,13,7,10,0,0,0,45
UCL122032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,12,7,0,4,0,0,44,0,0,0,0,0,0,0,0,10,19,7,0,5,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,3,9,0,0,0,15,0,0,0,0,0,0,0,0,0,8,4,8,0,0,0,24,9,22,12,10,13,0,0,75
UCL122033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,13,7,15,3,0,96,0,0,0,0,0,0,0,0,25,35,13,7,15,3,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,12,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,12,25,36,21,12,15,3,0,111
UCL122034,5,3,0,0,0,0,0,12,0,3,0,0,0,0,0,10,3,7,0,3,3,0,0,15,23,14,11,3,0,0,0,51,0,0,0,0,0,0,0,0,33,24,11,4,8,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,13,3,0,0,0,0,0,0,5,5,3,6,4,3,0,0,20,44,28,13,12,10,0,0,105
UCL122035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,3,0,0,19,0,0,0,0,0,0,0,0,5,7,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,9,0,0,5,0,0,25
UCL122036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,8,0,4,3,0,44,0,0,0,0,0,0,0,0,12,13,10,0,4,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,9,0,0,3,0,0,16,17,22,6,0,8,6,0,65
UCL122037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,3,12,6,0,4,3,0,32,0,0,0,0,0,0,0,0,3,14,7,3,5,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,9,13,10,3,5,3,0,48
UCL122038,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,12,9,9,4,4,0,40,0,0,0,0,0,0,0,0,17,17,7,9,4,4,0,49,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,3,3,3,0,0,14,0,0,0,0,0,0,0,0,4,6,3,3,4,0,0,22,17,19,10,7,5,3,0,71
UCL122039,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,15,6,7,8,0,0,53,0,0,0,0,0,0,0,0,20,20,6,3,8,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,7,3,0,0,0,41,0,0,0,0,0,0,0,0,14,17,7,3,0,0,0,46,33,36,11,7,8,0,0,103
UCL122040,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,5,18,7,4,3,0,0,47,0,0,0,0,0,0,0,0,12,25,10,5,12,0,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,13,12,30,10,6,11,0,0,74
UCL122041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,16,20,8,3,7,0,0,49,0,0,0,0,0,0,0,0,15,17,7,4,5,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,4,3,4,0,0,20,17,20,12,13,9,0,0,74
UCL122042,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,4,5,7,9,0,0,40,0,0,0,0,0,0,0,0,21,5,9,5,9,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,16,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,19,27,14,6,5,15,0,0,72
UCL122043,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,7,12,20,8,5,10,0,0,59,0,0,0,0,0,0,0,0,15,18,8,11,11,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,15,24,8,11,11,0,0,75
UCL122044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,19,13,7,5,0,0,57,0,0,0,0,0,0,0,0,17,15,8,7,5,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,22,17,9,9,5,0,0,65
UCL122045,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,10,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,10,5,8,6,6,6,0,0,31
UCL122046,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,13,10,3,0,3,0,0,33,0,0,0,0,0,0,0,0,19,7,3,3,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,14,22,18,3,7,4,0,0,54
UCL122047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,4,0,0,30,0,0,0,0,0,0,0,0,0,8,7,8,4,3,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,17,0,11,9,8,10,0,0,43
UCL122048,3,7,4,0,3,0,0,17,3,3,0,0,0,0,0,6,0,5,0,0,0,0,0,9,4,3,9,0,0,0,0,24,0,0,0,0,0,0,0,0,9,19,11,3,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,9,26,14,3,6,0,0,60
UCL122049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,3,4,0,0,20,0,0,0,0,0,0,0,0,9,3,6,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,8,6,10,8,4,0,0,32
UCL122050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,4,4,3,3,0,23,0,3,0,0,0,0,0,3,9,11,4,4,7,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,4,0,0,6,8,8,3,3,10,3,0,42
UCL122051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,10,4,0,0,35,0,0,0,0,0,0,0,0,7,8,3,10,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,4,0,0,17,0,3,0,0,0,0,0,3,11,10,0,3,4,0,0,25,18,18,3,13,8,0,0,56
UCL122052,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,15,25,8,3,10,0,0,65,0,0,0,0,0,0,0,0,16,29,10,6,11,0,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,10,0,0,28,0,0,0,0,0,0,0,0,4,5,6,6,10,0,0,28,18,32,16,11,22,0,0,101
UCL122053,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,3,0,4,0,0,20,0,0,0,0,0,0,0,0,3,12,6,3,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,9,7,15,7,4,5,0,0,40
UCL122054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,0,4,0,0,23,0,0,0,0,0,0,0,0,10,7,3,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,15,12,13,6,0,6,3,0,40
UCL122055,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,3,0,0,0,0,0,0,9,7,18,4,0,6,0,0,35,0,0,0,0,0,0,0,0,11,24,5,0,6,0,0,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,11,3,0,3,0,0,15,17,28,6,0,8,0,0,64
UCL122056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,18,12,10,12,0,0,62,0,0,0,0,0,0,0,0,11,18,12,10,12,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,12,17,13,12,13,0,0,70
UCL122057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,5,3,0,0,37,0,0,0,0,0,0,0,0,9,11,4,8,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,5,3,0,3,3,0,0,12,12,11,9,7,6,0,0,48
UCL122058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,20,5,0,6,0,0,46,0,0,0,0,0,0,0,0,17,26,5,0,7,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,21,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,18,17,30,10,3,8,0,0,75
UCL122059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,30,32,11,6,10,0,0,83,0,0,0,0,0,0,0,0,26,33,14,7,8,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,11,0,0,24,0,0,0,0,0,0,0,0,0,8,7,0,11,0,0,24,32,41,19,11,18,0,0,116
UCL122060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,21,7,10,8,0,0,63,0,0,0,0,0,0,0,0,13,24,7,10,8,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,15,25,11,6,8,0,0,75
UCL122061,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,13,0,0,0,0,3,0,0,4,10,16,14,4,18,0,0,59,0,0,0,0,0,0,0,0,15,22,13,4,20,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,18,3,3,3,3,0,37,0,0,0,0,0,0,0,0,10,15,6,4,3,3,0,42,26,40,21,12,23,3,0,119
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,3,0,3,0,0,25,0,0,0,0,0,0,0,0,3,14,3,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,4,0,0,26,0,0,0,0,0,0,0,0,3,6,4,3,4,0,0,26,10,13,7,8,4,0,0,47
UCL122063,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,7,7,3,3,0,0,27,0,0,0,0,0,0,0,0,13,14,7,0,3,0,0,36,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,3,3,4,5,4,3,0,0,19,0,0,0,0,0,0,0,0,9,7,7,4,3,0,0,25,17,18,18,3,5,0,0,65
UCL122064,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,22,4,3,0,0,0,42,0,0,0,0,0,0,0,0,14,20,11,5,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,5,3,0,0,32,0,0,0,0,0,0,0,0,3,11,3,5,3,0,0,32,19,29,11,11,4,5,0,84
UCL122065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,5,0,0,34,0,0,0,0,0,0,0,0,9,7,8,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,3,4,3,0,0,40,3,4,0,0,0,0,0,5,17,19,3,4,3,0,0,48,27,29,12,10,6,0,0,84
UCL122066,0,0,3,0,0,0,0,6,3,3,0,0,0,0,0,12,3,3,0,3,3,0,0,13,27,31,23,9,12,3,0,101,0,0,0,0,0,0,0,0,33,41,26,12,16,3,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,12,0,0,0,0,0,0,0,0,3,6,3,3,3,0,3,18,31,52,27,13,19,3,3,149
UCL122067,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,5,21,18,9,14,0,0,65,0,0,0,0,0,0,0,0,7,30,20,5,16,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,10,10,30,22,8,21,0,0,84
UCL122068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,3,3,4,6,0,0,22,0,0,0,0,0,0,0,0,13,3,4,4,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,7,17,7,9,4,9,0,0,38
UCL122069,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,14,18,15,6,14,6,0,78,0,0,0,0,0,0,0,0,18,20,18,6,13,6,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,18,16,20,11,18,10,0,89
UCL122070,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,13,21,6,5,9,4,0,55,0,0,0,0,0,0,0,0,13,23,12,5,9,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,5,0,0,0,0,8,0,0,0,0,0,0,0,3,6,3,5,7,4,0,0,24,20,25,11,11,12,3,0,85
UCL122071,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,16,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,3,4,0,0,0,22
UCL122072,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,3,4,0,0,0,0,7,10,12,13,5,8,0,0,45,0,0,0,0,0,0,0,0,11,18,13,11,11,0,0,58,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,11,20,16,9,10,3,0,70
UCL122073,0,3,3,0,0,0,0,6,0,11,4,0,3,0,0,19,0,3,4,0,0,0,0,12,15,11,10,9,11,6,0,54,0,0,0,0,0,0,0,0,21,21,16,8,13,13,0,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,21,19,17,15,18,13,0,103
UCL122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,5,3,0,0,22,0,0,0,0,0,0,0,0,10,8,3,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,11,8,13,3,10,4,0,0,37
UCL122075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,16,0,0,0,0,0,0,0,0,3,4,3,3,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7,5,5,4,3,4,0,0,31
UCL122076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,20,7,13,4,0,79,0,0,0,0,0,0,0,0,23,21,20,7,13,4,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,3,0,0,17,0,0,0,0,0,0,0,0,3,3,3,9,3,0,0,17,25,26,21,13,13,4,0,95
UCL122077,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,0,0,24,0,0,0,0,0,0,0,0,4,12,5,6,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,21,4,17,11,8,6,0,0,42
UCL122078,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,8,0,0,0,0,0,5,14,17,7,5,3,3,0,51,0,0,0,0,0,0,0,0,16,23,7,12,4,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,15,26,5,13,4,3,0,70
UCL122079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,8,4,6,0,0,36,0,0,0,0,0,0,0,3,8,11,8,6,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,13,6,10,0,0,47
UCL122080,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,4,4,10,0,0,3,0,0,20,0,0,0,0,0,0,0,0,4,11,4,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,7,13,5,9,3,0,0,38
UCL122081,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,4,17,16,3,9,12,0,0,54,0,0,0,0,0,0,0,0,17,14,12,13,17,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,12,18,12,10,20,0,0,72
