UCL_CODE_2016,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
UCL112003,15,11,21,0,7,3,3,46,0,99,5,3,13,0,0,0,16,0,0,36,106,60,148,12,66,32,55,43,3,524,22,27,33,3,23,3,24,10,0,146,109,24,421,0,73,11,44,173,6,859,45,31,26,3,32,58,21,12,3,240,198,41,50,17,55,576,43,96,6,1089,224,18,196,414,57,45,16,273,11,1249,62,33,25,22,83,32,213,23,0,496,31,113,23,0,33,15,0,6,0,216,52,74,13,3,128,13,4,7,9,295,27,18,4,3,34,90,0,6,0,187,78,444,81,4,175,14,0,17,5,814,33,40,88,39,52,15,9,163,0,433,133,286,78,199,284,4,35,62,21,1097,140,1191,39,184,116,3,5,25,12,1718,116,836,62,719,194,7,7,87,17,2036,42,176,36,56,25,21,8,16,3,381,38,46,175,64,45,5,10,29,0,410,43,69,74,24,63,37,44,48,72,470
UCL112004,44,5,21,0,9,7,0,34,0,128,10,8,24,0,3,0,18,0,0,66,145,57,131,3,51,40,56,77,9,568,6,3,14,0,8,0,9,7,0,47,113,17,411,0,77,16,37,103,3,776,64,30,5,0,32,52,15,5,0,206,180,35,66,11,44,473,19,62,4,883,155,6,123,249,46,81,4,158,7,837,49,57,7,14,54,10,111,16,5,329,30,45,11,0,9,21,3,7,0,123,62,86,3,0,78,7,4,7,0,252,25,22,4,0,36,112,0,3,3,204,77,379,70,3,130,19,0,13,6,689,37,24,67,23,48,8,3,126,3,345,46,103,19,92,48,4,11,6,4,336,72,597,12,132,67,3,3,27,8,914,69,514,40,331,150,4,9,61,13,1193,19,59,9,18,7,5,0,4,0,118,27,36,161,61,25,4,3,16,0,340,75,36,57,17,35,38,16,30,60,360
UCL112005,16,0,5,0,3,12,11,55,0,109,31,35,257,0,21,9,397,24,11,780,76,24,133,7,39,42,78,137,8,550,3,8,34,0,14,0,10,10,0,89,41,10,218,0,36,3,79,133,7,533,21,3,19,0,12,31,22,6,0,118,116,15,59,10,39,566,33,78,11,927,118,5,168,246,39,97,15,258,9,961,8,3,10,3,43,4,170,10,0,256,8,6,5,0,11,0,0,3,0,32,15,14,0,0,78,6,0,0,0,119,9,0,5,6,17,55,9,11,3,116,11,78,33,3,65,3,0,8,0,202,19,25,29,20,37,0,31,164,0,330,24,53,27,118,90,0,27,41,5,386,25,206,9,103,42,0,9,20,0,414,41,303,31,399,126,9,15,61,10,993,12,15,13,24,8,3,3,4,0,87,17,17,167,53,38,5,15,50,7,372,22,19,63,11,22,16,52,50,62,310
UCL112006,142,29,18,3,18,10,16,247,3,488,14,4,12,0,0,0,23,3,0,61,98,29,211,8,80,63,83,81,9,664,15,9,36,0,18,8,39,16,0,142,183,74,792,6,169,27,155,321,9,1733,74,25,32,4,62,97,80,15,3,380,400,70,187,25,136,1487,68,233,11,2621,345,16,266,538,91,240,29,468,21,2012,58,22,37,20,154,34,318,37,3,685,26,62,42,0,46,35,3,3,0,215,46,93,8,3,168,21,0,0,3,338,41,29,10,3,71,182,12,18,8,372,69,406,93,6,246,6,0,12,5,848,55,84,46,61,71,13,11,358,6,699,112,194,73,190,456,4,30,56,34,1155,117,1008,39,309,161,9,9,26,9,1685,178,1413,108,1075,474,21,28,163,30,3496,48,42,44,93,25,15,9,21,4,290,47,60,384,108,85,13,13,74,4,783,53,50,99,43,80,51,58,112,152,693
UCL112007,81,29,37,0,24,13,21,79,3,274,14,15,39,0,15,0,83,4,0,170,122,26,229,12,74,69,108,344,13,1002,21,31,48,0,49,14,36,10,0,202,146,23,685,3,122,25,102,202,9,1316,67,42,48,0,69,134,69,46,7,476,287,40,133,22,103,1107,44,132,11,1867,221,3,153,308,55,177,11,340,11,1277,60,15,31,16,135,29,321,23,5,628,23,44,35,0,20,38,0,0,0,169,39,80,3,0,159,15,0,0,4,307,22,17,11,9,34,90,3,13,0,189,43,322,72,3,189,13,3,13,4,664,31,42,37,49,64,3,13,213,5,462,129,272,65,281,325,7,39,41,16,1177,103,841,23,307,137,5,5,29,7,1451,131,922,84,881,373,18,25,134,16,2577,31,23,54,54,25,19,0,39,3,257,43,39,348,109,71,23,7,68,0,716,45,28,100,31,43,39,43,68,130,524
UCL112008,49,8,18,0,8,4,6,71,3,171,8,7,21,0,3,0,65,8,0,112,59,21,171,13,34,39,46,164,11,550,15,13,45,0,9,5,20,10,6,115,90,12,406,0,53,17,103,139,12,833,22,20,19,0,24,50,25,9,0,163,153,21,56,6,57,622,102,92,3,1106,117,3,90,202,42,122,11,200,5,793,34,11,20,3,74,15,291,27,0,467,13,21,21,0,4,18,0,0,0,85,16,35,4,0,69,3,0,0,6,126,14,5,5,3,26,73,4,0,0,136,16,139,44,0,114,9,0,8,3,340,12,25,35,19,32,6,9,172,3,308,113,139,51,394,250,3,45,46,18,1060,57,381,11,129,84,0,3,24,4,696,70,473,42,672,166,15,15,89,10,1554,18,19,19,23,13,3,0,18,0,117,27,23,199,44,38,12,3,40,4,392,33,21,56,21,39,20,28,49,81,352
UCL112009,62,9,18,0,11,12,24,132,3,274,3,3,7,0,0,0,14,3,0,40,75,26,164,9,44,34,86,229,6,675,5,5,37,0,10,0,13,8,0,90,72,10,403,0,66,8,50,112,0,734,30,8,18,0,22,54,48,20,0,198,199,37,134,8,73,902,41,168,8,1578,123,9,127,244,40,112,18,204,6,884,19,3,10,3,83,10,190,16,0,342,19,37,15,0,22,14,3,0,0,111,24,46,5,0,129,7,0,0,3,210,10,7,3,0,34,65,8,9,0,132,23,240,49,3,132,3,3,10,3,470,17,33,22,25,48,5,5,217,5,370,44,119,54,127,157,3,38,54,5,599,75,703,45,188,169,4,3,21,4,1208,78,742,86,781,310,17,22,150,13,2195,20,20,19,34,12,3,0,18,0,120,23,38,220,81,47,8,5,56,5,481,32,27,70,27,39,29,31,55,86,393
UCL112010,27,8,4,0,9,4,4,12,0,66,0,0,0,0,0,0,3,0,0,3,11,3,19,0,3,3,4,11,0,61,3,0,10,0,0,0,0,0,0,20,15,0,50,0,7,0,7,18,0,102,10,0,3,0,7,4,4,0,0,33,16,0,11,0,3,57,0,4,0,98,17,0,6,12,0,13,0,10,0,63,13,3,3,0,3,4,34,5,0,61,0,3,3,0,3,4,0,0,0,12,3,5,0,0,12,0,0,0,0,18,0,0,3,0,3,4,0,0,0,18,3,14,9,0,9,0,0,0,0,37,3,7,3,3,9,0,0,24,0,51,8,14,4,27,8,0,4,0,0,70,3,57,4,20,7,0,0,0,0,92,9,46,3,37,12,0,0,6,0,116,0,0,3,0,0,0,0,3,0,7,3,0,21,5,3,0,0,3,0,43,7,3,6,4,0,0,7,5,11,44
UCL112011,33,3,10,0,11,7,10,52,3,130,0,3,20,0,0,0,23,4,0,53,82,39,197,10,66,39,108,138,3,676,5,3,32,0,19,3,35,18,0,118,86,18,434,10,73,9,111,170,6,916,32,8,6,0,15,43,36,12,0,155,196,33,86,14,72,860,40,142,10,1446,152,3,137,285,24,145,21,252,4,1019,35,17,33,10,71,17,209,25,3,418,7,11,13,3,10,10,0,3,0,62,18,21,5,0,80,3,5,0,5,143,8,4,3,0,39,54,3,12,3,122,23,171,73,0,126,3,0,4,0,411,17,33,42,35,59,8,14,211,8,433,162,230,405,292,221,7,27,62,23,1422,36,369,15,194,61,3,3,19,3,699,64,667,66,763,226,8,21,126,22,1977,23,14,12,20,8,10,3,14,4,109,15,30,229,68,49,11,7,39,5,449,27,26,72,20,29,43,40,68,90,404
UCL112012,99,21,21,3,27,6,4,85,5,269,53,122,253,3,42,3,316,32,12,844,131,74,260,3,79,61,103,159,8,881,8,14,55,0,13,0,31,12,3,143,155,13,640,0,106,22,84,196,8,1224,55,25,41,3,35,93,31,26,6,312,276,52,113,19,93,1022,37,181,14,1812,178,7,167,316,52,120,20,278,10,1147,50,15,18,8,147,30,302,34,3,603,19,61,22,0,17,24,4,4,0,149,37,85,7,3,144,11,0,0,3,293,21,16,5,5,36,85,3,10,0,186,45,294,100,3,167,15,11,10,3,637,40,41,34,33,55,3,10,255,3,479,141,319,75,218,390,16,36,68,29,1289,121,884,43,239,152,3,17,45,7,1512,127,1251,105,913,413,20,43,188,23,3077,29,23,19,41,10,10,0,7,3,149,46,34,312,79,68,13,17,92,3,667,33,39,86,34,47,36,50,77,99,501
UCL112013,37,16,8,4,9,8,3,24,0,108,3,7,16,0,0,0,16,6,0,47,89,36,186,10,52,67,55,56,3,555,106,170,109,0,170,8,36,18,6,628,200,85,856,0,130,25,129,266,16,1709,49,27,32,0,39,80,42,20,3,289,327,62,125,21,120,1174,63,153,6,2041,332,15,230,438,80,244,34,388,17,1762,53,31,20,6,122,24,252,33,4,550,25,50,23,0,23,38,0,3,0,157,46,106,3,0,200,8,0,0,3,376,29,25,13,3,73,177,3,5,3,340,56,388,89,4,212,19,0,11,8,773,42,57,61,66,92,10,8,320,0,655,92,196,69,238,305,11,22,50,21,999,116,1097,32,231,179,3,4,19,8,1674,149,1311,133,1021,444,19,28,136,25,3267,31,41,28,82,23,10,0,23,3,233,39,55,301,119,65,9,10,64,5,669,49,38,80,28,62,48,29,62,106,505
UCL112014,72,7,19,0,14,11,29,184,0,338,5,4,23,3,3,0,43,4,3,89,107,49,248,0,62,57,97,612,16,1253,8,12,42,0,28,0,23,7,3,126,118,19,543,0,108,19,84,153,3,1039,42,31,48,3,44,83,62,119,7,435,234,51,115,12,102,967,50,202,3,1736,203,7,144,285,48,162,23,268,9,1150,59,21,50,4,161,26,346,27,6,706,22,51,35,0,23,27,3,5,0,171,33,78,4,0,153,10,0,0,6,281,29,18,16,4,27,85,3,12,0,196,28,262,69,0,138,7,4,8,3,519,30,52,31,37,60,0,17,263,3,488,81,222,61,162,184,5,59,43,17,822,94,685,24,216,93,6,6,41,3,1181,103,939,98,743,290,20,22,111,15,2332,23,27,17,44,12,9,0,24,3,156,31,39,313,72,72,9,6,67,3,608,47,29,102,33,48,53,59,110,119,597
UCL112015,138,23,60,0,20,10,13,100,0,368,0,5,14,0,0,0,15,0,0,42,192,102,422,15,111,100,144,522,19,1635,16,24,110,0,37,14,50,19,0,266,208,40,1019,13,144,37,141,217,10,1824,87,60,63,0,88,148,87,31,3,565,381,81,177,17,146,1525,71,224,14,2630,244,4,231,463,78,258,29,375,9,1690,78,43,96,15,206,26,427,34,7,926,25,65,57,0,35,41,3,7,0,240,56,149,3,6,208,20,3,3,3,442,34,16,7,4,56,137,4,12,5,285,82,415,121,0,221,17,5,20,3,887,28,61,70,45,85,11,16,358,6,681,277,446,178,412,401,9,61,81,24,1888,201,1384,108,344,327,8,7,47,15,2436,197,1540,143,1228,532,25,34,146,21,3866,35,30,24,62,20,17,3,16,5,206,67,47,432,101,87,15,28,84,0,873,63,41,161,35,57,62,77,109,138,742
UCL113001,32,6,8,0,9,6,9,50,0,117,3,0,7,0,0,0,16,3,0,27,50,15,93,3,20,20,25,66,0,297,5,3,17,0,4,0,8,12,0,43,58,19,264,0,37,7,52,82,9,536,23,4,9,0,12,20,17,3,0,81,124,12,49,10,36,487,16,78,4,818,119,3,86,163,35,60,8,136,6,619,25,11,12,6,48,9,101,7,3,216,3,15,14,0,6,8,0,3,0,51,8,27,0,3,66,6,0,0,4,121,8,11,0,0,20,60,9,3,0,112,19,154,38,0,61,7,0,7,3,281,12,12,16,24,29,0,0,121,0,216,37,71,34,68,78,0,24,43,3,353,30,366,18,106,70,0,0,8,3,608,43,378,43,391,122,3,5,75,10,1067,11,18,11,15,10,5,0,8,0,75,15,27,110,35,23,4,3,15,0,237,14,21,41,11,17,15,12,40,62,234
UCL113002,30,0,3,0,8,3,4,8,0,61,0,0,0,0,0,0,0,0,0,0,12,8,51,11,8,9,17,5,0,128,0,0,10,0,3,3,12,3,0,29,41,0,180,0,23,4,29,57,3,336,9,3,4,0,14,16,14,4,0,56,99,11,30,8,22,366,16,52,0,600,101,3,46,121,16,60,3,108,3,467,14,0,3,6,26,3,75,3,0,128,0,9,10,0,12,8,0,0,0,29,4,3,0,0,18,0,0,0,4,38,10,0,0,0,14,43,0,6,0,81,11,52,15,0,31,0,0,0,0,101,9,17,24,19,21,0,0,76,4,163,16,33,10,41,104,3,14,20,7,245,11,133,0,40,31,0,0,4,3,227,15,153,23,222,63,3,7,34,9,523,3,12,8,9,7,0,6,5,0,48,11,7,78,33,13,6,0,17,3,164,6,9,33,7,14,11,17,20,47,163
UCL113003,30,3,25,0,9,4,3,37,0,112,40,54,203,4,37,0,352,38,3,728,14,3,64,0,8,12,19,27,3,149,16,7,50,0,26,0,23,17,0,141,24,3,170,4,24,0,60,61,3,343,16,8,42,0,15,31,13,11,0,127,128,18,68,8,37,455,19,88,5,827,89,4,68,194,24,95,10,171,8,655,24,8,19,0,36,7,150,14,0,263,6,24,15,0,9,12,0,7,0,69,13,14,0,0,52,5,0,0,0,89,4,0,4,3,16,23,4,8,0,61,7,48,15,0,49,3,0,7,0,136,10,12,14,23,26,3,3,115,4,210,42,80,33,171,97,5,27,28,14,491,40,328,8,119,67,0,0,16,0,579,75,461,45,434,174,9,5,56,4,1258,14,12,0,16,11,0,0,4,3,59,19,15,146,39,30,7,3,29,0,294,17,8,32,22,17,21,26,21,81,242
UCL113004,38,9,12,0,6,4,3,24,0,89,0,0,0,0,0,0,6,0,0,11,37,15,45,3,17,20,13,57,0,203,10,4,3,0,3,0,8,4,0,33,29,3,105,3,17,8,23,23,0,217,8,16,4,0,3,15,0,0,0,60,39,5,13,0,17,145,4,20,0,250,87,3,51,73,32,29,4,63,0,335,9,5,4,0,14,3,51,9,0,97,3,8,0,0,0,0,0,0,0,9,3,11,0,0,16,7,0,0,0,43,0,4,0,0,3,12,0,0,0,23,4,40,20,0,23,3,0,0,0,90,4,7,3,6,9,0,3,21,0,52,17,18,9,44,26,0,5,10,4,126,16,128,0,27,9,0,0,3,0,188,15,120,9,90,42,3,0,10,3,291,10,6,6,14,3,4,0,12,0,52,3,3,31,16,3,0,0,8,0,77,13,9,13,3,12,9,6,13,21,95
UCL113005,57,0,0,0,3,6,0,47,0,116,0,3,12,0,0,0,17,3,0,38,30,3,61,3,12,32,15,15,5,180,15,9,27,0,28,3,18,9,3,119,71,8,281,0,46,5,46,124,3,588,9,3,0,0,6,19,7,3,0,51,122,26,57,8,23,566,21,62,4,895,116,7,131,196,41,73,15,183,8,769,12,6,7,0,39,12,85,12,3,172,9,6,4,0,6,7,0,4,0,36,12,30,0,0,48,10,0,0,0,97,9,4,0,3,26,77,0,11,3,130,11,99,16,5,75,6,0,7,0,220,5,10,13,15,12,0,3,156,3,234,29,65,31,61,78,0,5,22,4,301,30,299,6,106,47,0,0,7,0,504,38,389,31,349,136,6,4,56,5,1012,14,16,6,25,9,6,0,4,8,75,17,18,130,43,16,8,0,24,0,259,26,10,20,13,11,20,19,24,71,218
UCL113006,39,12,15,0,13,15,14,47,3,161,0,0,4,0,0,0,9,3,0,20,33,8,76,3,28,23,48,84,0,304,3,7,37,0,13,0,10,3,0,80,45,19,179,0,53,9,50,74,4,429,14,4,9,0,13,24,11,0,0,79,93,19,56,8,33,428,18,79,3,740,90,8,54,145,19,69,14,125,3,522,16,4,9,8,58,0,125,25,6,257,7,19,11,0,19,10,0,0,3,66,4,16,0,0,43,3,0,3,0,78,7,4,3,0,19,48,6,10,4,99,9,56,20,3,61,0,0,8,0,157,9,21,6,17,20,3,3,104,0,184,43,80,36,130,176,4,42,39,3,553,22,256,10,110,42,4,4,8,3,455,26,309,43,444,96,4,10,57,8,996,11,8,17,27,6,5,0,9,0,86,7,16,148,24,32,7,3,16,3,258,11,8,38,10,31,15,18,36,49,208
UCL113007,255,27,44,3,28,15,42,203,12,631,0,0,7,0,0,0,9,3,0,19,172,65,253,4,126,60,162,741,34,1618,11,18,29,0,33,0,30,13,0,126,108,12,270,3,49,12,47,88,3,589,31,27,35,0,28,54,23,17,0,214,152,33,79,3,77,599,30,84,4,1053,89,0,59,132,19,58,10,114,6,485,26,5,10,5,51,11,108,4,3,221,6,13,13,0,7,12,0,4,0,56,15,39,0,0,70,3,0,0,0,128,7,6,0,0,24,26,5,13,3,80,15,141,38,3,92,8,0,5,3,296,10,12,13,25,35,3,10,123,0,231,35,63,29,96,109,8,24,31,4,390,29,351,7,110,37,0,4,14,3,559,34,345,34,336,112,3,10,34,4,918,4,3,12,21,6,0,0,7,0,52,16,21,190,38,27,5,3,22,3,334,21,10,57,12,47,19,29,109,68,373
UCL113008,18,0,3,0,3,3,8,18,0,57,0,0,3,0,0,0,3,0,0,8,5,0,42,3,7,11,31,61,0,166,0,0,9,0,5,0,5,12,0,30,16,3,103,0,31,0,31,51,4,237,7,4,8,0,3,14,3,3,0,38,42,7,41,4,20,222,20,56,3,413,42,0,27,62,10,51,3,56,4,252,12,0,10,3,26,5,80,13,4,153,0,0,0,0,0,3,0,0,0,5,3,6,0,0,22,0,0,0,0,34,0,0,0,0,8,10,0,0,0,21,3,26,12,0,29,0,0,3,0,68,4,14,5,14,15,0,3,80,4,140,14,24,10,80,30,0,13,25,6,201,17,97,9,79,21,0,5,3,0,233,25,168,12,250,54,3,10,46,3,575,0,0,3,0,0,0,0,3,0,16,10,10,55,25,11,3,0,22,0,128,7,4,14,10,10,13,13,20,39,130
UCL113009,12,5,5,0,4,3,0,8,0,35,16,10,28,0,3,0,56,0,0,124,61,42,76,5,32,22,31,10,4,285,10,7,20,0,9,3,9,7,0,64,79,29,359,3,72,9,50,81,0,676,34,8,4,0,17,25,16,0,0,105,96,9,33,3,25,277,20,24,8,499,87,4,55,180,31,44,19,107,3,534,36,23,13,16,25,3,81,18,4,222,7,14,10,0,7,3,0,3,0,42,28,42,6,0,64,0,6,0,3,148,8,5,3,0,21,46,0,3,7,91,29,154,46,0,56,3,0,3,4,306,15,5,31,12,24,0,4,48,0,133,73,129,63,144,125,4,12,22,11,582,93,485,14,89,77,3,0,4,0,765,54,430,27,196,114,3,6,17,7,854,8,26,3,38,8,0,3,8,0,94,14,24,102,22,21,0,3,3,3,191,23,17,25,15,32,18,14,14,36,192
UCL113010,17,0,5,0,0,0,7,62,0,99,18,18,133,0,18,3,246,27,3,475,41,24,165,3,48,27,137,144,8,600,5,3,38,0,11,0,23,7,0,96,28,8,260,0,48,3,89,153,3,592,17,14,33,0,12,30,32,4,0,140,79,9,54,3,32,430,31,90,3,734,60,5,68,146,15,93,17,149,3,555,11,9,12,3,52,6,159,26,3,289,3,3,11,0,5,6,3,4,0,36,8,13,5,0,65,5,0,0,0,104,6,0,7,0,14,23,10,5,0,71,11,53,46,5,57,0,25,14,4,210,17,12,35,22,37,0,27,133,0,287,7,29,16,77,89,0,23,35,4,288,20,166,10,92,42,0,3,18,3,354,33,216,28,351,118,0,7,65,5,825,7,6,9,12,3,4,0,16,0,59,12,8,188,43,35,9,16,38,6,353,14,8,71,11,17,25,37,69,51,312
UCL113011,0,0,0,0,0,0,3,12,0,20,17,13,107,0,13,0,175,12,0,345,25,7,82,7,17,7,54,35,5,240,12,11,79,0,15,0,18,7,0,134,24,5,107,0,24,0,43,46,0,257,15,6,17,0,8,9,22,27,0,98,63,7,38,7,22,270,10,48,0,474,46,0,51,94,22,50,10,125,8,404,15,0,8,6,31,7,109,18,3,188,4,10,10,0,5,6,0,0,0,33,9,11,4,8,31,3,0,3,0,83,9,0,6,0,9,17,13,3,0,53,3,43,20,0,29,5,6,10,0,115,0,7,12,8,49,3,3,64,3,148,20,50,30,96,146,0,18,23,3,393,17,141,6,60,26,0,0,10,0,254,21,149,13,217,58,0,0,28,4,494,4,9,7,12,3,0,3,7,0,39,4,14,83,31,19,0,0,34,0,183,12,8,34,8,19,16,17,27,38,176
UCL113012,15,0,11,3,4,0,9,18,0,63,7,7,49,0,10,0,65,0,0,151,76,51,174,3,57,29,68,114,7,584,11,12,48,5,14,4,12,13,3,112,74,18,364,0,70,12,75,182,11,795,25,9,19,0,11,36,21,8,0,132,83,10,54,5,34,344,40,63,3,646,55,4,42,100,12,48,19,66,0,349,21,15,22,5,57,14,156,15,0,315,10,20,24,3,16,6,8,0,0,88,21,43,3,0,81,11,3,3,0,160,11,3,11,0,24,46,3,3,0,97,21,134,52,3,71,5,0,7,0,299,13,21,29,30,41,0,16,116,3,262,17,67,26,94,89,0,6,21,5,336,58,420,24,76,93,6,3,45,5,725,51,441,68,427,168,13,4,76,10,1251,4,16,13,15,12,4,0,7,0,75,24,49,149,44,42,6,3,19,3,352,33,11,63,17,37,21,35,56,62,324
UCL113013,52,4,10,0,3,0,9,37,0,117,43,70,234,0,34,0,372,22,9,786,33,22,57,0,13,24,11,32,0,198,5,3,13,0,6,0,7,9,0,42,41,4,176,0,34,8,50,60,6,380,15,3,18,0,22,27,11,7,0,115,83,7,51,13,23,322,9,49,3,567,76,0,49,111,18,45,3,116,3,419,6,0,0,3,19,3,69,0,0,112,3,13,8,0,12,10,0,0,0,52,6,7,0,0,34,3,0,0,0,56,4,0,5,0,8,36,0,3,0,60,8,84,18,0,45,0,0,4,0,162,16,9,11,8,13,3,3,78,4,141,25,35,14,55,50,0,19,19,3,215,15,222,6,69,23,3,6,8,0,353,16,158,16,185,62,4,4,25,0,468,5,8,12,8,7,0,0,10,0,59,16,12,123,39,21,4,4,22,0,249,13,12,26,4,8,9,9,18,28,112
