UCL_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
UCL121033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,3,3,0,0,0,10,0,3,0,3,0,0,14,4,4,0,0,0,0,11,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,21,20,12,8,3,0,54
UCL121034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,3,0,0,0,0,0,7,3,4,0,3,0,0,12,0,0,0,0,0,0,6,3,4,0,0,0,0,7,0,3,0,0,0,0,7,0,4,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,11,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,18,39,9,5,4,0,78
UCL121035,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,0,3,3,0,0,11,0,0,0,0,3,0,4,0,10,0,0,0,0,13,4,5,0,5,0,0,21,7,5,3,0,0,0,18,4,9,3,0,3,0,16,6,6,0,0,0,0,13,10,11,0,0,0,0,15,5,0,0,0,0,0,7,0,0,0,0,0,0,3,3,3,0,0,0,0,8,3,3,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,4,50,50,21,12,9,0,148
UCL121036,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,4,0,0,0,0,8,3,0,0,0,0,0,3,0,0,3,0,0,0,3,4,4,0,0,0,0,10,3,3,0,0,0,0,9,4,3,0,0,0,0,11,8,3,0,0,0,0,11,3,7,0,0,0,0,11,3,11,0,0,0,0,11,0,3,0,0,0,0,6,0,3,0,0,0,0,3,5,9,3,0,0,0,16,4,8,4,3,0,0,12,0,0,0,0,0,0,3,5,0,0,0,0,0,3,3,3,3,0,0,0,6,54,62,14,9,5,0,145
UCL121037,5,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,5,3,4,0,0,0,0,5,0,0,0,0,0,0,0,3,5,0,0,0,0,7,3,4,0,0,0,0,11,3,4,0,0,0,0,6,4,7,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,31,34,9,3,6,0,80
UCL121038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,4,0,0,0,0,5,3,3,3,0,0,0,13,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,16,8,0,3,0,50
UCL121039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,5,0,0,3,0,0,0,9,0,7,0,0,0,0,5,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,4,0,4,0,45
UCL121040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,6,0,0,0,0,6,3,3,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,17,26,7,5,3,0,56
UCL121041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,5,4,0,0,0,11,0,4,0,0,0,0,7,0,4,6,0,0,0,12,0,3,0,0,0,0,8,0,7,0,0,0,0,7,0,5,3,0,0,0,11,3,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,16,43,23,3,7,0,90
UCL121042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,11,4,3,0,0,0,0,11,3,6,0,0,0,0,15,0,7,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,3,5,0,3,66
UCL121043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,9,0,0,0,37
UCL121044,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,13,0,0,0,0,0,0,4,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,13,0,3,0,0,19,0,22,3,0,0,0,24,0,4,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,20,64,17,3,6,0,113
UCL121045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,3,3,0,9,3,3,3,0,0,0,9,3,4,0,4,0,0,12,0,3,0,0,0,0,5,3,0,0,0,0,0,4,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,12,8,5,0,60
UCL121046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,5,3,0,0,0,0,0,3,0,3,0,0,0,0,8,0,3,0,0,0,0,9,3,6,0,0,0,0,7,0,3,0,0,0,0,8,7,4,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,31,7,3,9,0,77
UCL121047,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,4,0,0,0,5,0,5,3,0,0,0,8,3,3,0,0,0,0,10,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,19,15,0,3,0,62
UCL121048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,3,3,0,0,0,9,0,3,3,0,0,0,10,3,7,0,0,0,0,6,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,15,0,3,0,64
UCL121049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,3,0,17
UCL121050,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,8,0,4,0,0,0,0,4,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,17,8,0,3,0,50
UCL121051,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,0,0,0,0,12,0,5,0,0,0,0,5,0,6,3,0,0,0,10,3,3,0,0,0,0,8,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,33,3,5,6,0,64
UCL121052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,10,0,5,0,49
UCL121053,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,0,3,0,0,0,6,0,3,0,0,0,0,9,0,3,0,0,0,0,5,0,3,0,0,0,0,5,3,7,0,0,0,0,9,3,3,3,0,0,0,15,0,3,0,0,0,0,5,0,3,0,0,0,0,4,4,5,3,0,0,0,17,0,3,0,0,0,0,9,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,3,22,43,26,3,4,0,100
UCL121054,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,4,3,0,0,0,6,0,3,0,0,3,0,9,3,4,0,0,0,0,5,0,3,0,0,0,0,3,3,3,3,0,0,0,6,0,4,0,0,0,0,8,3,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,27,10,4,5,0,62
UCL121055,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,0,0,0,0,5,8,4,0,0,0,0,12,0,5,3,0,0,0,11,3,0,3,0,0,0,7,0,3,0,0,0,0,5,4,3,3,0,0,0,13,0,4,0,0,0,0,10,0,3,0,0,0,0,4,0,9,0,0,0,0,10,10,12,3,0,0,0,27,3,13,0,0,0,0,11,0,5,0,0,0,0,3,3,0,3,0,0,0,4,32,67,32,3,7,0,141
UCL121056,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,6,3,3,0,0,0,0,8,3,5,3,0,0,0,10,0,6,0,0,0,0,12,0,10,0,0,0,0,11,0,3,0,0,0,0,3,4,9,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,13,3,3,0,84
UCL121057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,3,6,0,0,0,0,11,0,4,0,0,0,0,9,0,3,0,3,0,0,7,0,5,4,0,3,0,18,3,8,0,3,0,0,14,0,3,3,0,0,0,11,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,37,17,10,14,0,98
UCL121058,0,0,3,0,0,0,4,3,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,3,0,0,0,4,3,7,0,0,4,0,12,0,0,3,0,0,0,4,3,0,3,0,0,0,5,8,7,0,0,0,0,12,0,6,0,0,0,0,8,3,13,3,4,0,0,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,32,48,37,6,7,0,128
UCL121059,5,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,7,0,3,7,0,0,0,8,4,3,5,0,0,0,12,9,5,5,3,0,0,23,8,7,4,0,0,0,9,3,10,0,0,3,0,25,7,6,0,3,0,0,18,3,13,8,0,0,0,26,5,12,3,0,0,0,18,5,8,0,0,0,0,15,0,13,3,0,0,0,17,10,19,8,0,0,0,30,0,0,0,0,0,0,3,0,0,3,0,0,0,5,5,6,0,0,0,0,17,65,107,47,7,9,0,243
UCL121060,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,0,3,0,0,0,5,3,0,0,0,0,0,3,0,4,0,0,0,0,8,0,9,0,4,0,0,7,3,0,0,0,0,0,4,3,7,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,23,9,11,3,0,75
UCL121061,6,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,3,0,0,0,9,3,0,3,0,0,0,9,5,5,0,0,0,0,8,3,3,0,3,0,0,10,0,3,0,0,0,0,3,3,0,0,0,0,0,10,0,5,0,0,3,0,14,7,17,9,0,0,0,24,0,6,0,0,0,0,9,3,0,0,0,0,0,8,3,3,4,0,0,0,6,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,8,43,56,24,3,6,3,133
UCL121062,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,7,3,6,0,0,0,0,12,0,3,0,0,3,0,3,3,4,3,0,0,0,10,0,3,4,0,0,0,3,3,7,0,0,0,0,8,3,13,3,0,0,0,21,3,3,7,0,0,0,14,3,7,0,0,0,0,12,7,16,4,0,0,0,26,4,7,3,0,0,0,22,3,3,4,0,0,0,11,3,5,0,0,0,0,5,3,0,4,0,0,0,13,51,68,40,7,11,0,173
UCL121063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,0,0,0,0,5,0,4,0,0,0,0,10,0,3,3,0,0,0,8,3,0,0,0,0,0,3,3,3,0,0,0,0,4,0,3,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,19,9,3,3,0,59
UCL121064,5,0,0,0,0,0,7,3,0,0,0,0,0,3,3,0,3,0,0,0,6,6,0,0,0,3,0,12,3,3,0,0,0,0,10,0,0,0,0,0,0,7,7,0,0,0,0,0,4,0,7,3,4,0,0,11,4,3,0,0,0,0,10,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,8,3,9,0,76
UCL121065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,4,0,11,3,8,0,4,0,0,14,5,0,0,0,0,0,3,4,7,0,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,26,6,3,3,0,68
UCL121066,7,0,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,0,8,3,0,0,0,0,0,7,4,5,0,0,0,0,8,6,6,0,0,0,0,13,6,0,0,0,0,0,10,3,8,0,0,3,0,13,3,4,3,0,0,0,10,6,3,0,0,0,0,10,8,10,3,0,0,0,23,3,3,0,0,0,0,9,3,4,0,0,0,0,10,4,5,4,0,0,0,12,4,3,3,0,0,0,12,3,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,3,0,0,0,3,72,61,21,3,5,0,166
UCL121067,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,4,0,0,0,0,9,0,3,0,0,0,0,3,0,4,0,0,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,0,7,3,3,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,11,0,0,0,0,15,0,8,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,23,0,0,0,80
UCL121068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,3,6,0,0,0,0,0,8,0,3,0,0,0,0,3,3,0,3,0,0,0,5,3,3,0,0,0,0,5,4,5,0,0,0,0,12,3,4,0,0,0,0,7,0,0,0,0,0,0,6,0,3,0,0,0,0,3,24,29,10,5,7,0,70
UCL121069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,4,0,3,0,0,10,4,5,0,3,0,0,18,4,6,0,0,0,0,11,3,0,3,0,0,0,9,0,6,0,3,0,0,13,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,31,9,14,3,0,81
UCL121070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,13,4,0,0,0,0,0,4,3,6,0,3,0,0,11,0,0,3,0,3,0,16,3,10,0,0,0,0,12,0,3,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,7,3,4,3,81
UCL121071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,4,3,0,12,3,0,3,0,0,0,12,0,0,0,0,0,0,0,4,8,3,0,0,0,11,0,4,0,0,0,0,6,0,4,0,0,0,0,3,3,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,7,8,3,0,72
UCL121072,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,6,3,0,0,0,10,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,0,0,0,11,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,27,24,0,0,0,60
UCL121073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,5,0,0,0,0,6,3,3,3,4,0,0,12,4,3,3,0,0,0,11,0,4,0,4,0,0,6,0,3,0,0,0,0,3,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,10,13,3,3,79
UCL121074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,10,3,4,4,0,0,0,13,3,4,4,0,0,0,11,0,5,0,0,0,0,9,5,5,5,0,0,0,10,3,13,0,0,0,0,15,4,5,0,0,0,0,4,3,0,0,0,0,0,3,0,3,0,0,0,0,5,0,7,0,0,0,0,6,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,26,49,16,3,4,0,103
