UCL_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
UCL112013,6,4,107,63,11,136,25,159,7,511,34,52,227,63,21,82,42,100,11,631,159,304,449,140,69,137,121,205,26,1598,285,425,443,143,104,121,126,162,33,1843,309,421,409,154,131,126,172,199,32,1961,242,314,324,111,88,117,144,171,20,1537,96,85,51,25,35,40,46,39,11,440,12,14,0,4,6,4,10,3,5,53,4,4,0,0,0,0,0,0,0,8,1143,1622,2013,696,465,761,680,1041,151,8578,10,8,15,164,30,324,9,69,3,634,33,88,32,168,107,129,4,47,4,610,105,481,92,293,253,150,0,86,9,1479,176,564,93,278,441,161,12,95,25,1837,209,566,95,362,601,230,10,160,17,2246,157,406,55,270,397,194,9,125,11,1629,22,69,13,42,91,29,0,29,9,301,0,6,0,3,7,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,724,2181,400,1580,1930,1210,51,605,84,8762
UCL112014,4,4,90,21,5,119,23,170,13,437,36,35,268,42,19,60,57,233,4,751,187,247,474,94,72,99,168,416,35,1785,170,201,316,78,60,86,169,243,26,1351,234,220,255,93,92,73,210,210,24,1412,169,206,231,62,92,81,188,155,19,1197,47,52,52,9,16,31,49,37,8,300,13,5,8,3,0,3,10,6,5,52,0,0,0,0,0,0,0,0,3,6,856,974,1690,399,356,548,871,1471,131,7302,8,9,6,107,23,229,7,56,9,450,39,113,44,161,77,143,3,75,3,655,90,465,75,295,227,182,13,154,14,1516,126,354,54,205,282,151,8,159,17,1366,128,339,67,254,356,149,10,193,13,1506,99,289,51,164,298,105,15,129,11,1160,25,45,5,31,48,26,3,27,3,220,3,4,0,4,0,3,0,4,6,20,0,0,0,0,0,0,0,0,0,3,510,1613,309,1221,1318,985,63,801,85,6909
UCL112015,15,9,214,55,8,202,26,198,10,727,43,95,502,85,29,142,86,191,23,1200,287,432,810,204,104,182,174,361,45,2599,340,426,564,193,110,144,216,314,31,2346,391,392,437,147,146,155,263,243,30,2212,313,311,369,88,140,117,277,189,26,1828,78,103,72,16,23,34,68,42,12,454,18,11,3,0,3,3,7,10,0,57,3,0,0,0,0,0,0,0,0,6,1490,1780,2973,796,564,982,1115,1548,176,11435,10,3,20,186,31,432,7,79,8,774,41,197,91,334,183,254,7,92,9,1212,177,808,128,460,444,230,19,144,23,2435,232,729,100,319,461,181,23,160,17,2234,239,567,80,352,622,193,23,190,22,2290,155,398,77,272,457,165,16,163,14,1727,45,81,20,38,95,25,0,40,9,346,3,5,0,0,12,5,0,0,0,32,0,0,0,0,0,0,0,0,0,3,903,2791,524,1955,2300,1492,102,873,107,11042
UCL113001,0,3,25,8,3,49,3,56,0,150,16,9,75,21,5,29,18,48,0,227,53,73,152,45,16,37,36,110,8,523,86,110,137,37,23,35,43,81,14,577,106,107,167,54,38,40,67,96,8,677,91,110,131,54,38,45,82,70,19,645,39,44,19,8,11,25,30,33,7,216,3,8,3,0,0,3,0,4,3,19,0,3,0,0,0,0,0,0,5,9,408,467,712,237,130,258,285,498,59,3052,3,3,9,37,3,92,0,22,4,175,12,19,14,62,36,73,4,12,0,231,41,129,21,93,66,73,3,32,9,467,53,182,27,125,112,48,9,27,5,590,62,176,35,142,154,79,11,81,12,748,65,171,28,118,159,80,3,63,9,694,14,23,8,17,43,19,5,11,8,148,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,242,707,149,596,573,464,26,258,51,3063
UCL113002,5,0,20,10,3,33,3,34,3,118,9,3,49,8,5,27,8,34,4,149,37,18,106,31,15,32,19,42,7,299,47,30,79,27,13,32,49,44,9,326,66,42,96,45,19,39,45,57,7,401,70,40,79,32,27,44,45,45,14,383,17,19,20,7,5,9,22,10,0,119,4,3,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,247,158,450,152,85,214,195,280,48,1812,0,3,4,29,9,72,0,9,5,134,6,6,8,37,11,32,0,10,3,113,23,46,11,62,52,43,3,14,3,256,40,57,17,61,72,50,0,34,3,340,37,59,25,86,95,68,3,51,7,432,49,95,15,88,92,44,5,30,8,424,8,15,0,12,17,13,0,12,0,77,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,166,286,82,367,348,333,14,154,35,1788
UCL113003,4,4,31,4,0,58,7,71,9,189,13,12,111,33,12,35,37,44,6,305,45,94,208,57,20,55,137,75,15,714,65,62,171,57,20,33,140,58,12,613,97,73,167,76,32,27,157,96,21,755,92,87,130,55,53,38,168,84,13,720,24,21,24,11,6,6,28,21,9,153,3,3,3,0,5,0,0,0,9,20,0,0,0,0,0,0,0,0,4,8,344,356,855,299,151,255,687,443,86,3476,3,3,8,40,10,98,3,18,3,192,6,59,15,94,34,57,3,10,3,292,36,204,41,139,111,84,11,44,5,683,68,151,26,144,118,59,3,52,6,634,70,168,27,168,182,71,5,86,4,777,83,126,29,135,117,59,8,86,15,655,17,32,9,20,25,3,3,11,3,126,3,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,5,4,290,754,155,747,598,444,34,306,46,3375
UCL113004,0,0,23,11,3,26,0,17,0,78,8,6,29,5,7,11,9,9,3,83,42,30,79,8,5,20,26,34,3,239,50,41,62,8,12,18,19,30,0,243,80,30,42,22,11,12,33,37,0,262,46,20,40,8,8,16,34,34,0,206,17,11,4,8,3,9,13,9,3,72,3,4,3,0,3,3,0,4,0,17,0,0,0,0,0,0,0,0,0,3,247,140,284,73,40,110,127,176,12,1211,0,0,0,19,3,32,0,6,0,71,0,16,6,28,7,14,0,4,0,79,32,86,19,48,34,20,0,17,0,251,29,72,5,44,49,18,0,11,0,226,34,46,14,31,70,35,4,29,0,262,16,41,6,34,38,25,0,29,4,187,4,11,0,5,17,7,0,9,0,47,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,119,269,49,200,217,154,6,103,12,1129
UCL113005,0,0,37,18,4,74,4,67,5,207,19,8,65,22,3,21,18,43,4,205,57,63,154,43,11,43,38,80,3,481,71,63,148,41,17,48,45,64,8,512,89,90,151,46,29,68,66,115,19,672,121,98,124,36,28,44,71,93,13,626,48,30,29,11,6,19,14,31,7,197,5,8,0,3,0,0,3,5,4,21,0,0,0,0,0,0,0,0,3,3,411,359,708,215,105,312,250,501,71,2929,3,3,5,30,10,133,0,24,11,213,6,28,13,60,9,62,3,16,5,202,39,119,23,104,64,62,3,31,12,451,49,134,42,117,110,74,3,47,5,573,45,152,32,160,161,101,9,68,5,730,60,183,28,116,168,90,8,68,12,728,16,36,3,26,41,27,0,15,3,161,3,3,0,0,3,0,0,0,4,16,0,0,0,0,0,0,0,0,0,3,224,662,149,602,562,545,22,271,52,3080
UCL113006,0,5,25,10,4,38,0,73,0,158,11,19,93,32,14,29,28,57,7,287,37,58,167,60,39,37,74,95,11,574,68,89,134,71,30,37,80,83,14,603,79,73,109,76,43,31,89,84,15,595,68,63,87,55,31,39,78,73,8,511,14,19,20,8,17,3,29,13,4,135,11,3,0,0,0,0,3,0,3,24,4,0,0,0,0,0,0,0,0,4,287,326,644,308,182,222,375,481,57,2882,3,3,6,43,15,95,0,25,4,196,12,22,16,70,33,58,4,12,0,235,38,124,26,92,90,69,4,26,4,484,48,133,28,127,150,89,3,42,5,627,47,125,36,154,160,73,4,60,5,662,40,121,19,114,121,59,4,65,0,542,6,14,3,17,23,6,3,8,4,92,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,200,538,140,620,598,451,19,248,30,2843
UCL113007,8,3,77,16,3,79,13,81,3,287,38,20,129,17,8,28,29,163,8,435,136,129,258,53,37,56,102,278,23,1076,171,106,182,32,33,50,114,181,17,879,183,99,177,31,36,49,112,178,22,879,153,62,130,21,29,52,106,99,13,679,43,18,30,3,11,12,39,27,5,196,13,0,0,0,0,0,3,3,0,30,0,0,3,0,0,0,0,0,0,4,743,444,1000,176,153,327,524,1015,97,4475,3,4,14,47,17,146,3,29,3,270,26,45,29,68,57,73,0,62,3,361,58,224,54,158,154,95,3,179,9,937,67,191,34,105,173,85,7,104,9,776,87,162,25,141,205,100,8,114,12,846,38,104,24,90,163,59,6,83,10,575,21,21,3,15,42,11,3,18,4,140,5,0,0,0,3,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,302,749,177,618,820,559,29,600,49,3912
UCL113008,3,0,14,6,0,28,3,36,3,99,12,6,36,11,3,15,10,42,4,145,16,17,91,36,9,21,39,71,4,307,39,26,44,29,14,19,33,59,5,271,30,20,66,39,6,17,59,54,8,296,24,27,45,31,20,16,48,44,5,250,14,12,10,10,3,7,16,7,6,89,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,132,110,311,157,53,134,212,321,35,1469,0,0,3,19,7,48,0,19,3,108,8,8,9,44,15,33,3,10,4,122,10,64,5,59,45,38,5,26,12,263,19,51,12,75,62,26,3,25,3,271,24,53,14,73,69,34,11,45,4,325,22,64,17,82,43,25,3,28,3,288,0,12,6,12,17,8,0,3,0,54,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,83,258,55,377,263,210,24,154,30,1445
UCL113009,0,3,56,29,0,30,13,42,0,179,8,19,110,44,8,26,22,31,0,273,53,113,155,46,19,12,51,36,9,505,117,126,165,49,28,24,60,45,10,629,166,144,169,47,28,37,71,47,14,721,127,161,118,33,30,31,71,37,8,623,30,20,24,7,7,4,16,17,3,127,3,11,0,0,0,3,3,0,3,23,0,0,0,0,0,0,0,0,0,0,513,592,804,259,117,173,308,258,51,3090,3,4,12,57,15,58,0,20,0,167,14,41,18,78,37,43,5,17,0,248,40,194,23,64,72,52,3,14,4,467,51,194,23,88,149,40,0,20,7,570,82,247,23,103,184,51,8,27,10,730,61,189,21,62,157,44,3,32,5,573,13,21,0,8,32,13,0,3,0,92,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,266,882,127,465,639,299,20,120,39,2846
UCL113010,3,0,57,19,3,36,20,68,3,208,5,6,124,24,8,25,47,100,3,354,33,51,277,40,16,39,178,138,5,787,61,45,235,35,34,25,188,119,14,758,56,39,194,38,20,23,210,105,23,714,46,34,126,29,26,19,140,83,7,515,5,10,5,4,5,4,25,14,0,73,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,222,194,1021,187,119,176,819,624,61,3416,5,3,17,43,10,97,0,35,3,218,9,27,21,72,68,74,8,34,3,327,50,132,64,137,153,101,20,56,5,716,40,104,37,122,148,70,23,92,9,648,56,66,29,142,136,95,22,121,5,673,22,81,14,71,93,53,8,70,0,419,4,9,0,16,7,4,3,14,4,54,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,198,420,182,604,618,495,79,421,39,3053
UCL113011,0,0,42,8,3,22,8,55,0,140,6,6,82,10,6,20,17,48,3,208,33,43,147,37,14,25,104,54,12,467,36,28,117,23,20,13,100,50,3,388,58,34,128,24,25,12,113,44,10,448,38,47,82,23,20,13,97,49,7,381,13,8,14,4,3,3,20,13,3,80,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,196,171,610,138,103,111,463,298,45,2134,0,0,4,37,8,44,0,26,0,124,7,18,15,47,35,21,4,17,0,165,23,67,33,61,99,61,9,25,5,386,26,70,22,83,99,59,4,39,3,398,33,84,12,87,116,58,3,64,8,472,26,74,20,63,81,33,13,54,5,367,3,12,0,13,17,10,0,7,0,74,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,121,328,107,396,458,285,35,237,29,1995
UCL113012,4,4,57,14,4,33,6,54,3,183,6,13,136,21,11,22,35,88,9,342,52,105,246,50,29,44,108,134,12,775,85,111,219,52,36,27,100,92,17,731,104,112,224,46,45,46,111,89,20,797,108,118,143,25,39,29,110,73,16,655,32,45,20,3,6,12,18,20,5,168,3,6,3,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,4,395,519,1046,211,164,220,483,558,83,3679,0,4,16,59,12,73,8,28,7,198,14,48,27,110,50,53,7,41,0,338,50,193,37,110,122,53,16,55,3,641,53,198,44,109,157,69,8,42,13,688,71,195,46,122,230,69,15,60,8,819,41,168,25,94,160,55,12,48,4,608,8,48,0,12,41,9,0,12,0,136,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,231,853,193,620,771,391,69,287,41,3452
UCL113013,3,3,39,3,0,35,0,47,0,134,8,6,112,7,3,22,25,37,0,227,50,80,222,18,12,34,158,70,8,652,62,65,147,19,31,16,140,46,8,535,68,38,126,20,14,35,139,66,5,503,62,33,62,16,19,22,70,43,3,330,17,15,11,0,3,3,20,19,0,87,15,3,0,0,0,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,288,244,720,94,82,162,545,329,33,2495,3,0,8,36,6,74,0,13,3,142,6,22,24,40,21,50,3,20,0,185,42,138,25,97,88,64,13,22,5,480,49,120,26,89,81,50,9,36,6,460,55,94,27,88,102,60,8,68,0,494,28,64,20,47,73,35,3,43,3,319,8,13,7,4,11,13,0,12,3,66,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,197,444,126,399,392,338,35,214,24,2167
UCL113014,0,0,53,8,0,34,8,36,4,136,5,5,95,10,0,10,22,43,0,191,31,43,214,15,9,28,147,70,9,564,37,40,155,19,10,13,173,53,8,498,43,38,173,15,19,11,185,52,5,541,34,37,88,12,10,10,123,36,5,354,7,6,15,4,3,0,18,4,3,62,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,162,169,782,87,45,107,667,297,44,2362,0,0,6,21,7,66,0,20,0,119,15,18,21,38,26,39,10,19,0,179,27,90,26,71,79,60,30,31,7,427,27,66,17,75,90,35,29,54,6,401,37,82,25,73,99,44,24,55,8,449,11,47,17,50,69,29,11,37,0,268,3,3,0,9,8,3,0,7,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,125,312,121,333,378,280,104,220,22,1889
UCL113015,4,0,25,20,0,44,9,62,3,166,3,13,80,20,3,23,9,42,6,195,48,47,187,33,17,12,30,56,6,444,105,93,180,46,23,24,38,68,19,586,138,102,158,39,41,30,64,70,12,637,74,103,98,34,25,43,52,60,13,496,42,44,24,8,7,16,9,21,6,172,10,9,0,0,3,3,0,5,0,25,0,0,0,0,0,0,0,0,0,3,416,404,757,190,120,189,210,383,60,2721,0,3,6,58,13,100,3,18,0,190,12,13,9,78,24,55,0,14,5,211,34,102,23,103,73,45,0,32,4,415,64,134,34,98,114,67,3,35,6,553,68,141,23,120,152,75,0,55,3,640,69,110,15,84,119,67,5,39,8,515,8,27,5,14,56,14,3,10,0,131,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,256,535,109,551,547,421,18,203,33,2662
UCL113016,4,0,31,7,0,25,3,72,10,152,7,7,113,15,17,32,37,61,5,301,41,47,214,36,30,24,88,112,9,606,64,54,136,33,29,33,99,88,9,545,62,43,158,33,32,22,147,73,8,576,35,45,108,18,29,19,118,50,9,432,6,15,9,3,4,3,18,8,0,80,3,3,0,0,3,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,228,208,765,153,152,160,516,468,48,2700,4,0,5,22,7,86,0,27,0,155,11,31,18,83,43,74,9,13,5,283,30,100,28,77,101,73,6,46,3,473,40,81,32,99,105,59,13,57,7,488,40,73,22,117,115,60,10,74,9,512,32,63,7,77,95,32,11,61,6,394,3,11,0,11,19,3,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,159,356,120,473,494,397,55,288,22,2364
UCL113017,5,0,46,6,5,40,19,71,0,191,13,20,134,20,9,36,40,54,3,332,50,112,273,42,17,19,198,74,15,797,69,57,223,18,21,17,238,55,15,717,90,55,186,24,32,20,276,57,16,763,63,40,103,16,18,12,173,41,8,481,21,8,10,7,0,3,21,7,0,78,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,312,304,981,131,109,148,976,358,57,3379,3,6,6,52,20,75,6,30,3,203,7,36,23,95,50,43,8,17,4,287,35,127,35,95,103,73,33,42,5,552,42,116,23,102,136,73,35,59,12,602,53,89,29,112,163,62,48,64,12,630,25,68,7,54,72,30,19,32,9,308,5,8,0,3,13,7,0,10,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,175,452,113,507,561,365,145,251,44,2624
UCL113018,0,0,37,8,0,19,5,26,0,101,10,3,73,6,3,15,15,26,3,145,25,22,98,23,13,25,25,58,3,290,41,29,105,40,8,21,45,49,4,339,56,23,112,43,23,23,44,54,12,386,29,32,71,30,25,22,50,43,8,314,5,14,11,3,7,12,9,11,0,64,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,158,125,504,159,76,130,193,265,36,1650,0,0,7,24,7,60,0,8,0,111,3,7,5,49,17,23,0,16,0,126,22,42,20,45,45,45,0,16,0,238,28,68,21,94,63,39,0,32,8,354,47,64,18,86,82,56,3,40,5,410,10,58,3,64,65,35,5,27,4,275,5,7,0,17,9,5,0,3,0,44,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,4,112,245,77,393,294,257,13,151,25,1572
UCL113019,3,0,33,5,3,62,8,78,3,193,12,14,73,16,4,48,21,86,3,275,58,70,139,34,23,60,58,101,8,549,70,65,133,37,24,45,62,84,9,528,76,81,121,48,45,49,104,96,6,619,65,85,122,42,35,54,76,85,8,570,27,17,21,4,7,11,30,26,7,152,3,3,4,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3,318,339,645,195,136,320,365,559,43,2911,3,3,8,28,5,109,3,17,4,180,16,36,17,74,37,67,3,27,0,275,41,122,22,108,78,88,6,32,5,500,28,110,25,121,107,83,4,51,7,548,70,121,27,151,125,83,3,84,9,670,33,136,14,105,115,57,11,69,6,547,10,10,4,15,34,19,0,18,3,105,3,3,3,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,205,542,121,602,502,506,25,297,34,2852
UCL113020,4,0,22,8,0,43,7,34,0,123,13,5,69,15,0,21,10,44,3,173,39,51,147,22,18,34,22,50,3,377,73,82,134,45,13,38,41,73,7,496,75,65,132,39,23,31,55,79,8,510,76,66,114,32,9,41,47,69,3,470,21,24,19,6,11,10,21,14,5,122,6,5,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,308,297,641,159,72,220,204,366,28,2297,0,0,3,50,3,89,0,13,3,166,6,11,8,35,14,23,0,12,3,118,31,88,25,73,56,38,0,31,3,337,54,90,28,86,100,61,0,40,4,456,46,106,23,125,116,81,3,53,3,552,46,114,14,89,112,79,5,45,3,504,7,16,7,13,19,12,0,8,3,86,0,0,0,0,5,0,0,0,3,10,0,0,0,0,0,0,0,0,3,4,195,416,99,465,417,383,15,192,28,2226
UCL114001,0,0,10,6,3,14,0,26,4,66,0,5,22,8,0,5,5,9,0,48,14,26,41,3,5,10,13,15,3,135,32,50,53,18,10,9,17,22,3,213,24,42,47,12,11,10,13,22,3,192,28,42,41,20,16,12,20,26,3,196,11,12,3,3,0,3,10,3,0,50,7,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,116,180,215,65,52,66,77,122,14,911,0,0,4,12,5,33,0,13,3,72,0,9,8,17,10,7,0,0,0,56,3,28,9,17,20,14,3,6,3,113,24,66,15,38,56,21,0,15,4,223,24,61,11,58,49,23,0,14,3,245,15,61,10,37,53,17,7,20,0,227,6,8,0,3,19,7,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,71,246,55,184,211,117,10,76,17,990
UCL114002,0,0,17,3,0,24,0,26,0,84,3,3,44,6,3,9,8,17,0,93,13,15,57,8,5,8,11,22,0,141,27,30,67,13,11,9,25,28,0,221,55,39,72,16,15,15,29,27,3,273,32,38,47,13,7,10,24,23,3,195,5,4,10,4,0,3,13,3,0,42,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,142,128,312,73,36,66,121,152,15,1047,0,0,0,28,4,49,0,7,0,97,7,10,10,22,12,19,0,4,0,85,10,35,7,32,23,20,0,5,0,137,30,47,18,40,42,27,0,11,0,220,33,61,11,46,52,33,0,30,0,267,18,38,8,43,44,23,3,11,3,190,0,9,3,3,4,0,0,3,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100,206,54,212,180,175,8,79,8,1014
UCL114003,3,3,8,10,3,27,8,22,0,85,7,11,34,20,5,16,5,16,6,121,65,85,150,61,14,43,16,48,10,494,102,113,106,33,13,23,11,43,5,451,100,111,79,28,11,17,34,35,10,420,68,95,61,19,17,19,35,41,7,370,37,36,8,0,0,3,6,7,9,109,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,385,458,455,173,71,144,117,212,43,2057,0,7,0,14,4,40,0,14,0,83,12,11,10,55,19,33,3,17,8,170,72,160,27,126,48,67,4,41,3,546,79,152,28,65,64,38,0,33,4,471,65,141,21,48,73,44,0,30,8,416,47,110,8,52,72,47,3,31,0,380,11,20,0,0,6,0,0,4,4,57,0,5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,285,600,93,373,299,274,18,174,26,2130
UCL114004,0,0,16,4,0,7,4,17,0,49,5,0,24,9,0,3,4,19,0,58,5,13,59,10,9,7,5,23,3,126,21,14,44,10,3,8,19,35,3,171,23,26,54,20,12,20,40,44,4,254,31,28,47,15,8,15,45,50,3,240,14,7,11,9,0,7,11,4,0,60,5,0,3,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,3,3,104,100,252,69,31,77,121,195,23,966,0,0,0,17,0,13,0,7,0,42,0,5,3,17,5,8,0,4,0,39,5,26,15,33,19,24,3,10,0,134,15,38,13,36,24,24,0,11,0,158,23,55,14,55,53,39,6,28,3,272,27,51,12,51,50,44,4,22,5,268,3,6,0,8,6,4,0,3,5,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,77,185,59,214,168,154,12,83,18,960
