UCL_CODE_2016,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
UCL115029,0,4,3,0,4,6,5,0,27,0,0,0,0,3,3,0,0,15,4,11,12,29,43,58,25,3,188,9,6,4,17,14,13,10,3,76,0,3,5,6,6,3,9,0,28,0,4,0,10,11,9,5,0,28,0,0,4,7,10,8,5,0,34,0,5,8,14,15,33,17,0,98,0,7,12,16,8,30,11,0,76,0,4,0,4,3,3,3,3,24,3,3,5,0,5,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,6,4,8,12,14,15,15,19,98,26,47,67,121,138,194,92,27,709,0,0,0,0,4,7,5,0,21,0,0,0,0,0,0,0,0,6,0,0,0,3,0,6,0,0,11,0,0,0,0,0,3,0,0,4,3,3,4,3,5,4,0,0,21,0,12,11,19,31,26,22,3,126,0,8,15,12,26,29,7,0,105,3,9
UCL115030,0,0,0,3,0,7,0,0,20,0,3,4,4,0,0,0,0,19,8,16,14,32,28,37,17,0,159,6,12,15,15,12,17,5,0,90,0,3,3,3,4,0,0,0,13,4,3,3,5,3,4,0,0,18,0,0,0,3,10,10,3,0,31,3,0,12,13,18,12,4,0,64,0,4,6,11,15,12,7,0,50,0,3,3,12,7,4,3,0,32,0,0,0,7,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,8,10,6,0,3,10,11,4,0,46,33,63,65,111,115,119,45,10,563,0,0,3,3,3,5,0,0,12,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,11,0,0,3,3,3,0,0,0,12,0,0,0,0,3,0,0,0,6,3,6,19,17,10,9,0,0,68,0,9,7,17,31,24,6,0,97,0,14
UCL115031,0,5,11,4,6,6,0,3,37,6,9,17,10,6,0,0,0,48,3,54,45,55,34,20,6,0,212,7,30,34,18,14,6,4,0,108,5,12,4,6,8,0,0,0,35,0,3,0,6,3,0,0,0,14,0,3,4,7,8,10,0,0,31,0,9,35,39,10,18,3,0,117,3,17,37,23,19,4,3,0,102,0,0,0,6,3,5,0,0,18,0,9,10,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,17,25,17,20,28,19,4,8,0,112,51,167,213,205,134,74,19,4,876,0,4,15,3,3,4,0,0,34,0,0,3,3,4,0,0,0,11,0,3,3,6,0,0,0,0,13,3,0,0,0,0,0,0,0,3,0,9,7,9,0,4,0,0,23,3,22,22,16,19,7,4,0,100,3,16,29,21,24,13,3,0,107,11,41
UCL115032,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,11,32,40,28,28,9,3,0,139,6,9,26,9,6,0,0,0,63,3,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,5,3,9,8,7,4,0,0,0,29,0,3,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,5,5,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,9,8,9,4,0,0,50,35,80,94,58,60,20,6,0,353,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,4,3,13,14,12,3,0,0,49,3,20,10,4,3,3,0,0,40,7,16
UCL115033,0,0,3,0,3,0,0,0,11,0,3,0,4,0,0,0,0,8,14,44,39,35,41,19,11,3,212,5,19,5,18,4,3,9,0,60,0,7,7,7,4,3,4,0,26,8,5,10,6,8,9,0,0,35,3,6,10,10,6,11,3,0,43,0,20,12,8,21,10,9,0,79,0,10,17,15,8,4,0,0,60,0,0,0,0,0,3,0,0,5,3,15,3,3,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,15,11,9,12,12,9,0,65,38,139,128,117,115,73,45,6,655,0,0,5,0,4,0,0,0,11,0,0,3,3,0,0,0,0,9,0,3,3,0,0,3,0,0,14,0,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,0,7,11,23,20,15,35,15,8,7,127,3,23,35,23,23,16,8,0,122,9,33
UCL115034,3,4,0,0,4,0,0,0,19,0,0,0,3,0,0,0,0,13,14,20,36,55,58,67,33,10,290,11,13,9,32,17,25,16,3,125,0,0,4,8,6,8,3,0,24,4,0,7,10,9,3,0,0,26,0,0,7,7,8,7,3,0,35,8,5,13,9,17,20,0,0,72,0,6,9,13,14,0,3,0,52,0,0,0,4,3,8,0,0,15,3,3,0,9,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,15,5,10,16,21,27,20,9,124,61,67,94,164,160,169,79,26,821,0,0,0,6,8,0,0,0,14,0,0,0,3,0,0,0,0,6,0,0,4,3,0,3,3,0,14,0,0,3,0,0,0,0,0,7,3,4,0,0,0,0,0,0,8,6,11,14,25,21,13,0,0,103,3,8,14,15,25,17,0,0,81,11,21
UCL115035,0,3,0,3,0,0,0,0,8,0,4,0,0,0,0,0,0,4,7,6,24,23,25,19,5,0,110,4,5,12,3,3,5,0,0,32,0,0,0,0,0,0,0,0,4,0,0,7,8,7,0,0,0,18,0,0,4,11,10,0,3,0,35,0,8,5,12,11,4,0,0,40,0,0,3,4,8,3,0,0,20,0,3,3,3,0,0,0,0,8,0,4,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,10,3,3,4,0,29,19,37,57,73,71,40,13,3,312,0,0,3,9,4,0,0,0,15,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,9,14,9,3,0,0,56,0,5,3,20,17,5,0,3,63,0,10
UCL115036,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,14,13,14,13,13,7,0,69,6,5,3,12,4,0,3,0,39,0,3,5,3,4,4,3,0,21,0,3,0,3,0,0,0,0,11,0,0,0,3,3,0,0,0,12,3,3,3,0,6,3,0,0,21,0,7,3,5,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,7,3,6,5,4,9,10,0,47,26,41,32,48,42,34,23,3,254,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,4,10,4,10,20,12,8,0,65,3,10,3,4,11,8,4,0,41,3,13
UCL115037,0,6,3,4,0,4,0,0,14,0,3,0,0,0,0,0,0,4,44,111,86,56,63,17,10,0,389,4,5,13,7,6,7,3,0,42,0,4,6,3,12,3,0,0,35,0,3,7,11,3,0,0,0,24,3,19,6,3,8,0,0,0,35,0,4,8,11,3,0,0,0,36,3,3,5,0,4,0,0,0,22,0,0,0,0,0,0,0,0,3,0,10,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,13,45,41,41,41,47,29,15,8,269,99,216,189,148,153,60,29,7,903,0,5,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,9,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,9,3,21,20,16,20,6,4,0,100,8,30,20,20,5,0,3,0,84,17,49
UCL115038,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,19,29,30,16,11,0,126,4,5,8,8,8,4,0,0,39,3,8,3,3,3,0,0,0,20,0,0,0,3,0,3,0,0,4,0,0,0,7,3,3,0,0,16,0,3,8,10,4,3,0,0,29,0,5,0,0,6,0,0,0,17,0,3,3,0,0,0,0,0,9,0,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3,6,5,4,4,0,41,22,56,50,64,60,42,22,0,320,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,11,6,11,3,14,19,3,3,0,54,0,5,8,13,11,3,0,0,48,8,16
UCL115039,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,47,18,18,26,17,3,0,149,5,6,3,7,11,3,7,0,39,4,5,7,8,5,7,8,0,36,0,3,3,3,0,0,0,0,10,0,4,0,6,0,0,0,0,12,4,7,3,4,9,3,3,0,34,3,3,3,8,4,0,0,0,21,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,31,22,19,20,22,22,12,9,163,65,106,69,70,88,46,39,11,497,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,8,0,21,5,13,11,10,11,8,71,13,25,16,13,11,4,8,5,89,6,20
UCL115040,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,7,18,15,22,24,10,7,0,106,4,4,9,4,5,3,0,0,32,0,5,7,4,8,6,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,7,5,0,0,0,21,0,8,4,3,5,11,4,0,34,3,3,3,3,4,3,3,0,24,0,0,3,0,0,0,0,0,4,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,13,3,12,16,16,16,14,4,97,38,48,63,66,75,58,23,8,378,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,10,17,12,11,10,7,0,78,4,7,17,14,9,12,3,0,64,3,9
UCL115041,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,3,15,21,18,24,25,26,12,4,138,0,0,5,6,12,6,3,0,40,3,3,6,10,3,4,3,3,45,0,3,0,4,3,3,0,3,17,0,5,3,0,6,3,0,0,22,3,7,5,0,7,0,0,0,29,0,6,9,3,3,3,0,0,25,0,0,0,0,0,0,0,0,3,4,3,4,3,3,3,3,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,18,10,18,18,22,20,7,5,133,44,65,84,70,92,74,37,17,486,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,4,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,15,3,19,16,17,28,13,8,9,106,6,9,14,10,20,11,7,3,85,0,9
UCL115042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,16,19,19,12,3,0,84,0,15,9,7,5,4,3,0,42,4,3,0,8,3,0,0,0,24,0,9,3,3,3,0,0,0,19,0,5,0,4,0,0,0,0,11,0,9,3,0,3,0,0,0,19,0,8,3,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,6,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,31,23,39,25,40,13,5,210,50,92,61,80,69,64,27,7,447,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,8,13,8,10,11,10,0,0,58,3,18,11,9,5,3,3,0,57,9,15
UCL115043,0,6,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,5,24,21,23,20,17,9,0,110,5,10,14,14,17,5,0,0,57,0,8,6,0,0,3,0,0,20,0,4,3,0,5,0,0,0,10,0,6,3,5,3,3,0,0,19,0,0,4,10,8,7,0,0,27,0,3,4,3,3,0,0,0,17,0,0,4,0,0,0,0,0,6,3,7,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,7,7,9,9,6,0,58,20,62,70,74,66,43,13,0,358,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,3,16,15,9,11,3,0,0,55,0,12,18,10,4,3,0,0,53,3,15
UCL115044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,12,16,24,18,18,0,118,6,18,14,10,12,9,9,0,73,0,9,4,7,9,4,3,0,45,0,0,3,6,0,0,0,0,11,0,3,3,5,8,3,0,0,22,0,3,7,6,5,9,4,0,40,0,3,0,0,13,0,0,0,20,0,3,0,0,0,3,0,0,9,3,3,3,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,11,13,13,16,15,13,14,11,103,37,71,58,74,82,68,57,18,463,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,3,0,0,0,3,0,0,10,0,0,7,0,0,0,0,0,4,0,0,0,6,3,3,0,0,16,5,14,11,7,16,6,12,0,79,0,8,7,6,12,8,3,0,49,5,20
UCL115045,0,0,0,0,0,5,3,0,17,0,0,0,3,0,0,3,0,12,5,26,37,45,77,51,42,12,307,9,23,16,29,32,12,13,9,148,0,3,7,4,5,3,0,0,24,0,3,7,11,7,6,0,0,31,0,3,3,5,15,12,5,0,40,0,9,3,14,16,15,4,0,67,4,6,7,10,9,7,0,0,47,0,0,0,6,8,0,0,0,17,3,0,7,0,5,6,0,0,29,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,13,29,28,14,24,24,39,28,12,188,57,116,107,157,197,164,110,35,944,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,8,0,3,3,3,3,0,0,5,21,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,9,0,19,16,27,25,8,7,3,109,8,12,11,19,18,24,8,0,97,9,22
UCL115046,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,3,12,10,11,16,16,11,0,82,0,4,3,3,8,7,5,0,26,3,3,3,8,3,3,3,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,9,3,0,0,0,6,0,4,0,14,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,6,3,0,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,7,13,9,4,3,52,26,33,25,34,52,41,25,9,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,3,3,3,8,6,5,0,0,31,0,3,3,3,6,5,0,0,29,0,7
UCL115047,0,0,0,0,3,6,0,0,14,0,0,0,0,3,0,0,0,3,3,9,14,19,28,36,15,8,127,4,13,9,13,9,8,4,8,62,0,3,3,5,5,6,3,4,26,0,0,7,3,3,0,0,0,15,0,0,0,3,20,6,0,0,34,0,0,5,3,13,12,5,0,42,0,0,3,4,3,11,0,3,26,0,0,0,0,0,0,0,0,3,3,5,3,5,4,3,0,0,19,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,10,6,10,7,11,22,19,16,102,21,36,57,66,101,116,53,38,489,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,3,0,3,0,0,8,3,9,8,13,27,11,11,3,77,0,6,6,5,20,10,7,0,63,3,8
UCL115048,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,28,26,23,11,15,8,0,116,0,3,7,4,0,5,0,0,18,0,4,3,3,3,0,3,0,17,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,3,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,7,7,8,3,4,9,5,3,41,14,51,54,33,28,37,17,7,245,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,10,0,3,3,4,13,3,0,3,29,0,3,4,10,0,3,0,0,17,4,16
UCL115049,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,8,9,14,18,9,0,56,0,3,3,0,4,3,0,0,17,0,5,0,3,6,4,3,0,18,0,0,3,0,0,0,0,0,7,0,0,3,0,6,0,0,0,9,0,0,8,3,3,0,0,0,13,0,0,3,3,3,4,0,0,15,0,0,0,0,3,0,0,0,8,0,5,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,3,4,3,3,4,6,5,30,13,19,29,31,46,37,20,11,204,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,13,0,3,4,9,11,5,0,7,35,0,3,4,8,8,11,5,4,42,0,6
UCL115050,0,0,0,3,5,3,0,0,7,0,0,0,0,0,0,0,0,0,7,9,17,27,28,18,3,0,116,5,8,12,13,6,0,3,0,49,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,10,0,0,0,0,3,4,0,0,10,0,3,4,5,3,3,0,0,23,0,0,6,3,0,0,0,0,15,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,3,9,3,9,12,7,0,0,39,26,34,52,70,69,34,6,3,288,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,6,14,4,3,0,0,33,0,3,9,7,11,5,3,0,42,0,14
UCL115051,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,13,13,22,32,22,24,14,3,154,3,12,4,10,15,6,8,0,62,0,0,3,5,0,5,3,0,17,0,0,0,0,0,3,0,0,8,0,0,0,7,8,12,3,0,31,0,7,0,4,6,13,4,0,33,0,4,3,3,9,8,0,0,26,0,0,0,0,3,0,0,0,9,0,8,4,0,0,8,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,10,0,14,15,11,13,15,14,97,26,56,60,87,86,89,53,19,474,0,6,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,8,0,9,12,14,23,8,14,5,90,0,0,10,13,10,7,7,0,57,3,10
UCL115052,0,4,0,0,0,4,3,0,14,0,0,0,0,0,4,0,0,3,6,26,26,36,55,36,25,3,221,3,9,4,16,18,20,11,0,84,0,5,3,5,6,4,3,3,38,0,0,5,3,3,0,0,0,20,0,0,4,0,9,11,3,0,32,0,0,3,4,9,11,0,0,36,0,3,0,5,3,5,0,0,24,0,0,0,0,3,3,0,0,9,3,8,7,5,3,0,3,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,10,18,8,21,20,25,28,30,25,178,38,67,79,98,157,137,77,30,694,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,5,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,7,11,12,19,20,10,5,89,5,13,5,10,17,7,5,6,69,10,11
UCL115053,4,8,7,7,5,0,0,0,28,5,7,8,3,0,0,0,0,25,16,40,46,33,19,16,8,4,175,9,39,10,8,12,3,4,3,86,19,19,11,7,6,0,3,0,65,8,22,6,10,4,0,0,3,54,3,15,5,6,6,0,0,3,43,16,33,22,11,6,6,3,0,89,8,22,23,10,4,7,9,0,72,3,5,3,0,0,0,0,0,21,5,3,10,3,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,16,5,11,4,3,6,3,73,113,237,154,110,70,38,36,20,770,11,19,8,7,0,3,0,0,54,0,3,0,3,0,0,0,0,10,0,3,9,0,0,0,3,0,14,0,3,0,0,0,0,0,0,3,26,15,3,5,0,0,0,0,54,42,62,28,28,12,13,10,5,209,8,24,28,7,8,5,10,3,93,23,53
UCL115054,0,0,3,3,0,8,0,0,18,0,0,0,0,3,3,0,0,5,6,19,24,29,42,40,22,5,191,3,11,7,17,27,13,10,0,85,0,3,3,4,4,5,0,0,27,0,9,7,11,4,4,0,0,32,0,5,9,4,16,3,3,3,47,4,6,10,6,9,6,3,0,41,3,10,0,7,17,7,0,0,39,0,0,3,3,8,0,0,0,13,0,9,6,10,7,4,5,0,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,13,6,17,16,22,28,16,13,129,36,73,93,111,156,124,65,21,676,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,8,5,9,12,24,33,15,8,3,108,4,16,20,20,24,11,6,0,106,5,7
UCL115055,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,11,9,15,31,45,22,8,144,4,4,10,9,20,14,7,3,68,0,0,6,0,6,0,5,0,18,0,0,0,4,3,10,0,3,18,0,0,0,3,12,6,7,0,26,3,0,3,3,12,13,7,0,33,0,0,6,0,3,3,0,0,17,0,0,0,0,0,3,0,0,9,0,0,4,3,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,8,7,10,6,13,23,33,24,126,23,34,38,48,100,115,86,39,481,0,0,0,3,0,4,0,0,9,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,4,8,11,11,9,5,0,55,0,3,3,6,21,16,6,0,52,3,12
