UCL_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL121086,148,172,318,34,33,58,45,52,99,0,0,0,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,62,114,0,5,4,0,0,0,85,92,175,18,22,36,247,287,532
UCL121087,273,254,525,33,33,70,85,90,174,0,3,3,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,183,3,4,6,4,0,4,136,132,265,22,19,42,429,398,828
UCL121088,150,144,291,27,23,57,66,79,149,0,0,3,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,92,165,0,0,4,0,0,0,105,120,230,28,19,46,285,280,560
UCL121089,271,283,555,31,31,64,89,89,178,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,92,188,4,6,7,3,0,3,133,125,263,24,22,37,428,431,858
UCL121090,203,210,412,13,9,20,57,59,108,6,3,6,18,18,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,76,82,158,0,7,7,3,3,10,91,93,189,20,15,40,314,322,641
UCL121091,319,270,589,33,34,72,104,134,243,0,0,0,4,3,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,115,141,254,4,0,4,0,3,6,151,180,331,33,33,62,502,485,984
UCL121092,233,212,443,28,28,57,101,112,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,102,116,220,3,3,4,4,3,4,138,154,294,41,50,87,408,420,825
UCL121093,207,220,433,31,42,68,50,36,85,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,54,42,98,3,6,4,0,0,0,84,92,173,50,41,91,345,356,695
UCL121094,155,152,306,29,39,64,52,47,98,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,47,106,0,0,4,0,0,0,89,89,178,19,30,50,262,274,529
UCL121095,107,130,236,24,21,52,74,78,152,0,0,0,8,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,87,161,3,8,8,0,4,7,109,116,226,17,11,28,233,257,492
UCL121096,189,192,383,13,11,20,60,73,133,0,0,0,7,6,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,75,89,159,0,4,4,4,4,10,85,104,193,17,21,41,294,322,613
UCL121097,258,277,537,16,22,44,56,80,134,3,3,3,10,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,68,95,166,6,3,8,4,3,9,96,126,218,17,22,42,368,426,793
UCL121098,163,171,338,35,45,74,52,59,106,3,0,3,5,6,7,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,59,61,127,0,0,3,3,0,4,100,106,209,27,35,61,293,312,604
UCL121099,253,260,516,67,54,122,57,55,108,0,0,4,19,14,34,3,3,3,0,3,7,0,0,0,3,4,3,0,0,0,0,0,0,75,83,163,13,19,37,11,6,16,167,162,330,15,15,35,438,444,887
UCL121100,337,328,662,25,23,53,106,119,225,0,0,0,3,4,9,4,4,8,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,119,126,254,4,5,12,7,4,9,164,166,326,47,41,80,541,531,1069
UCL121101,231,218,449,65,38,104,89,88,176,3,4,9,22,18,39,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,118,114,228,4,7,8,4,0,4,189,163,351,27,33,58,437,413,852
UCL121102,273,303,579,28,28,54,65,54,124,0,0,3,7,9,18,0,0,3,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,79,71,152,0,0,3,0,0,0,109,107,213,36,43,81,418,456,870
UCL121103,202,233,430,31,54,85,63,62,127,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,70,133,0,0,0,0,0,0,100,120,217,12,16,29,311,374,686
UCL121104,175,157,335,51,41,89,55,60,118,0,4,4,12,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,72,83,147,5,3,6,4,0,3,125,128,253,32,37,64,329,318,647
UCL121105,158,166,328,49,48,99,83,91,179,3,6,7,5,3,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,98,108,202,10,8,16,0,4,4,151,167,317,12,12,26,327,348,675
UCL121106,252,232,486,32,36,70,63,87,156,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,74,89,163,0,5,8,0,0,3,108,135,241,45,53,96,401,418,822
UCL121107,181,206,389,48,40,84,72,88,159,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,87,91,175,3,0,3,3,0,3,137,135,272,26,33,57,342,371,718
UCL121108,161,150,309,6,3,10,48,49,96,4,4,9,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,56,65,122,3,0,4,0,3,0,64,70,142,24,26,44,251,248,494
UCL121109,208,227,434,86,87,173,49,46,96,4,3,3,14,22,37,0,0,3,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,69,77,146,3,5,6,3,0,7,162,170,337,29,33,59,406,427,833
UCL121110,239,222,464,47,57,105,34,40,66,0,3,3,5,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,43,90,0,0,0,0,0,3,92,103,195,41,40,73,372,360,737
UCL121111,177,197,378,12,9,23,86,89,178,7,6,9,4,3,10,0,3,4,4,0,4,0,0,0,0,0,0,3,4,7,0,0,0,109,108,213,0,3,5,3,8,12,130,117,250,33,35,67,344,350,696
UCL121112,158,154,308,33,19,54,25,41,62,18,27,49,3,3,3,0,0,0,0,7,8,0,0,0,0,4,3,0,0,0,0,0,0,49,78,125,0,3,6,0,0,0,83,99,185,20,18,38,260,273,528
UCL121113,143,150,297,57,57,115,71,78,146,3,4,6,7,13,13,0,0,0,3,0,7,0,0,0,3,3,3,0,3,3,0,0,0,79,102,178,6,6,12,5,3,7,146,167,314,9,9,16,302,325,632
UCL121114,166,160,326,23,19,49,51,47,98,12,17,26,8,6,10,0,0,0,0,0,3,0,0,0,3,0,3,14,16,26,0,0,0,87,91,173,0,4,4,0,0,0,113,115,222,26,18,45,297,295,590
UCL121115,313,316,624,16,16,30,90,86,170,0,0,0,4,11,15,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,98,94,194,5,3,11,0,0,0,118,118,232,25,25,44,454,450,902
UCL121116,154,159,312,34,25,62,64,47,114,0,4,3,12,22,42,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,82,77,157,7,3,5,3,0,9,127,111,236,42,35,76,320,311,631
UCL121117,264,293,552,32,32,57,61,74,133,0,3,3,7,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,89,158,6,7,7,0,0,0,102,123,230,25,24,46,391,433,827
UCL121118,165,185,351,7,8,11,39,35,71,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,39,74,0,3,7,17,17,35,61,69,129,8,7,18,237,263,500
UCL121119,142,138,279,14,13,31,99,90,184,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,95,192,4,0,4,3,0,5,117,111,233,16,21,37,275,272,551
UCL121120,168,140,305,40,38,78,39,55,97,0,0,0,4,12,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,66,118,3,3,3,0,0,0,90,106,193,36,40,72,290,283,574
UCL121121,222,214,440,35,39,69,50,41,92,0,0,0,42,32,69,0,0,0,3,4,6,0,0,0,0,0,3,0,0,0,0,0,0,94,78,180,3,9,10,4,0,5,132,127,262,43,53,99,402,403,802
UCL121122,196,187,381,39,43,84,21,29,55,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,25,35,60,3,8,12,3,6,10,76,92,163,13,9,23,286,290,573
UCL121123,166,158,324,32,29,61,21,29,45,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,26,29,60,0,0,0,0,0,0,59,66,120,17,25,43,241,242,483
UCL121124,143,148,296,37,29,68,26,18,44,4,8,12,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,36,28,68,0,0,0,0,0,0,75,61,136,22,19,43,241,231,478
UCL121125,206,210,415,10,9,23,61,60,119,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,61,127,4,4,4,3,3,5,77,77,160,19,24,45,304,318,622
UCL121126,322,349,672,24,26,52,117,124,241,0,0,3,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,126,258,5,4,8,3,3,10,162,164,326,28,27,58,514,547,1056
UCL122001,76,68,146,8,0,4,27,22,53,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,54,0,0,0,0,0,3,36,29,69,25,32,59,138,125,270
UCL122002,65,71,134,5,8,10,22,13,34,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,29,18,44,0,0,0,0,0,0,33,18,53,5,4,9,108,94,201
UCL122003,123,111,234,14,17,23,26,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,54,0,0,0,0,0,0,33,44,74,3,3,6,158,159,317
UCL122004,56,64,120,18,17,36,15,15,25,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,37,5,7,4,0,0,0,36,41,75,10,12,22,102,118,217
UCL122005,103,103,204,10,15,22,23,25,47,3,3,7,4,3,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,31,37,71,0,3,4,0,0,0,44,49,94,40,38,77,185,187,374
UCL122006,76,69,139,10,11,18,27,29,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,28,36,66,0,0,0,0,0,0,40,46,85,9,4,18,120,123,240
UCL122007,141,144,285,15,16,31,21,20,46,0,0,0,3,11,10,0,3,9,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,25,34,66,0,0,0,0,3,3,48,53,100,14,20,36,197,224,422
UCL122008,85,81,165,18,11,32,19,22,37,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,46,0,0,0,0,0,4,40,40,74,9,20,33,132,135,267
UCL122009,98,93,189,12,17,30,22,28,52,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,55,0,0,0,0,0,0,45,47,91,13,10,26,156,156,306
UCL122010,117,111,231,11,12,23,25,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,48,0,0,0,3,3,8,37,41,76,6,6,12,159,160,320
UCL122011,102,88,194,6,7,11,44,34,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,34,79,3,5,7,0,0,0,50,46,105,5,4,11,163,142,302
UCL122012,110,97,207,12,12,21,30,19,44,3,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,28,25,51,0,0,0,0,0,0,39,34,69,14,18,38,167,147,309
UCL122013,58,61,117,10,14,24,25,15,40,0,3,3,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,29,28,55,0,0,0,0,0,0,39,35,79,11,8,17,104,105,211
UCL122014,90,91,181,4,3,6,32,34,63,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,71,0,3,3,0,0,0,37,49,86,15,18,31,147,153,302
UCL122015,88,79,165,14,17,34,25,16,45,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,5,18,0,0,0,37,29,68,0,0,0,0,0,3,54,50,103,12,17,35,150,146,301
UCL122016,48,51,91,0,5,3,30,32,67,0,0,0,4,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,38,37,76,0,0,3,6,4,7,46,46,92,8,3,14,97,96,198
UCL122017,74,85,159,8,6,21,19,14,31,0,0,0,4,0,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,37,0,0,0,0,0,0,38,25,60,3,11,15,114,116,230
UCL122018,102,86,188,18,16,33,22,20,43,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,0,0,0,15,11,25,0,0,0,32,40,74,0,0,0,0,0,0,53,62,111,10,8,15,161,154,316
UCL122019,129,123,245,20,19,40,31,21,57,0,0,3,8,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,74,0,0,0,0,0,0,61,53,118,20,17,41,214,191,405
UCL122020,78,78,156,3,4,7,27,28,64,0,0,3,3,3,4,0,0,3,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,38,36,78,3,0,3,0,0,5,46,49,90,7,15,21,133,134,267
UCL122021,78,87,167,14,10,22,23,29,54,3,0,3,11,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,31,69,4,7,7,0,0,0,55,51,98,19,12,30,149,152,299
UCL122022,67,50,119,5,4,7,16,14,31,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,39,0,0,0,0,0,0,20,28,49,10,11,18,96,85,181
UCL122023,137,113,250,25,25,51,27,32,59,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,3,4,3,0,8,6,0,0,0,34,40,75,6,3,9,0,0,0,58,75,137,10,19,27,210,207,416
UCL122024,106,101,205,23,19,44,41,40,78,0,0,4,3,4,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,48,49,95,7,3,11,0,0,0,78,73,148,7,6,14,189,177,360
UCL122025,114,101,223,50,42,89,36,38,77,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,92,9,8,17,0,0,0,102,95,193,22,12,39,237,211,450
UCL122026,97,86,178,10,16,24,10,12,30,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,19,20,33,0,0,0,0,0,3,26,32,58,12,20,29,135,136,273
UCL122027,125,121,249,15,9,27,41,41,78,7,9,11,13,19,29,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,62,122,3,7,10,0,0,0,86,75,157,27,17,44,235,214,455
UCL122028,75,61,138,14,23,32,14,18,35,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,38,0,0,0,0,0,0,32,46,72,5,3,16,114,113,219
UCL122029,79,66,143,3,3,7,12,13,21,0,0,0,4,7,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,16,37,7,0,7,0,0,0,22,26,51,7,5,12,109,98,201
UCL122030,120,128,240,12,13,21,23,39,67,0,3,3,14,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,88,0,0,0,3,4,5,52,62,114,15,18,32,180,208,382
UCL122031,39,47,85,7,11,15,34,36,71,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,79,0,4,3,4,0,3,53,47,100,8,6,11,93,102,197
UCL122032,106,98,204,11,21,29,19,21,40,4,3,10,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,32,39,66,0,0,3,0,0,0,45,56,96,27,18,44,173,167,344
UCL122033,89,85,172,8,8,15,50,31,82,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,88,0,0,0,0,0,0,59,50,106,0,0,3,146,136,282
UCL122034,121,107,227,20,21,47,22,27,43,0,0,0,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,18,15,34,0,0,0,49,46,92,3,4,4,0,0,0,73,73,148,24,20,36,211,190,409
UCL122035,61,59,118,0,11,15,14,20,34,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,38,3,0,3,0,0,0,18,37,59,8,8,17,92,101,189
UCL122036,73,75,153,13,14,27,23,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,35,0,0,3,0,0,0,31,34,63,11,5,17,118,112,231
UCL122037,71,67,137,4,9,11,13,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,28,0,0,4,0,0,0,23,25,44,3,8,11,97,99,200
UCL122038,92,112,210,15,22,33,23,24,53,3,3,9,0,3,10,3,3,3,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,34,37,73,0,7,7,0,0,7,53,68,122,16,23,40,163,204,370
UCL122039,147,114,258,16,31,42,24,33,53,0,0,0,3,3,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,71,0,0,0,10,5,12,49,76,125,11,6,18,207,199,399
UCL122040,100,92,190,12,20,30,29,34,66,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37,39,74,5,3,8,0,0,0,53,61,112,17,11,27,170,161,329
UCL122041,95,103,198,25,21,48,30,40,66,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28,44,78,0,0,0,0,0,0,51,70,123,17,9,22,167,177,350
UCL122042,111,98,214,4,12,15,34,28,60,3,3,3,4,6,5,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,39,38,82,0,8,3,3,3,4,46,59,105,18,17,39,183,177,360
UCL122043,99,94,191,19,11,30,24,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,45,0,0,3,0,0,0,43,33,75,10,5,12,150,140,287
UCL122044,99,75,178,16,12,33,19,19,45,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,23,51,0,0,0,0,0,0,46,39,85,16,19,29,159,132,294
UCL122045,54,52,107,3,3,13,9,10,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,21,0,0,0,0,0,0,19,12,32,29,35,67,102,99,203
UCL122046,87,73,161,13,13,28,12,8,28,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,15,37,0,3,4,3,0,6,39,28,67,14,7,17,140,108,247
UCL122047,150,135,285,9,8,16,39,35,74,0,0,0,5,0,3,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,45,41,89,3,3,6,0,0,0,60,51,110,33,28,57,239,211,448
UCL122048,67,81,149,27,27,57,19,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,46,0,4,4,0,0,0,52,58,111,18,15,29,133,155,291
UCL122049,89,83,173,4,8,13,33,32,63,0,0,0,9,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,83,0,0,0,0,4,3,49,55,101,15,12,30,147,152,302
UCL122050,95,74,168,15,21,29,5,10,14,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,14,13,29,0,0,0,4,0,4,30,32,64,18,17,29,138,119,262
UCL122051,80,86,169,10,10,12,21,16,39,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,43,0,0,0,0,0,0,32,30,59,17,21,41,131,132,264
UCL122052,123,118,235,21,13,32,28,37,64,4,0,4,5,11,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,51,87,3,3,4,0,0,0,56,70,129,15,12,32,196,201,397
UCL122053,59,55,119,13,11,18,30,26,50,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,60,0,0,0,0,0,0,38,39,77,12,4,19,113,102,213
UCL122054,104,97,201,9,15,27,14,14,31,0,0,0,5,11,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,23,49,0,0,0,0,0,0,29,39,68,23,24,44,157,161,312
UCL122055,100,122,224,10,15,29,37,49,88,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,39,54,97,0,4,9,0,3,3,52,81,137,9,14,23,163,219,387
UCL122056,94,103,199,11,12,25,13,11,22,0,0,4,11,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,41,4,3,3,0,0,0,33,34,68,7,4,9,136,142,274
UCL122057,80,69,145,4,0,5,37,40,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,78,0,0,0,0,0,0,42,45,83,18,25,39,136,131,271
UCL122058,126,104,230,4,11,17,49,50,99,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,59,58,109,0,4,3,0,0,0,64,74,134,49,37,87,242,216,452
UCL122059,123,134,253,13,19,35,54,52,108,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,66,121,0,0,3,0,0,0,72,80,154,22,15,36,212,230,445
UCL122060,118,113,229,7,4,11,38,42,76,0,0,0,10,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,47,95,0,0,0,0,0,0,57,53,109,25,27,52,197,192,389
UCL122061,130,119,243,9,6,18,54,64,125,3,0,4,4,6,11,3,4,10,3,7,10,0,0,0,0,0,3,0,0,0,0,0,0,76,82,156,0,0,0,0,0,0,87,91,178,22,16,37,235,222,461
UCL122062,59,74,131,4,10,9,3,7,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,21,0,0,0,0,0,3,11,21,34,3,0,4,72,98,164
UCL122063,93,75,163,16,12,33,23,17,35,0,4,7,3,0,8,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,33,25,58,0,0,0,0,3,3,48,46,93,10,8,16,145,126,272
UCL122064,90,84,172,21,16,38,24,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,61,0,0,0,0,0,0,45,51,100,14,4,21,153,141,296
UCL122065,96,105,199,19,17,31,26,29,46,3,3,5,4,9,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,33,66,0,0,0,0,0,0,52,51,104,30,40,72,178,196,367
UCL122066,100,101,196,20,15,37,23,27,50,0,0,0,0,3,5,0,0,0,0,3,8,0,0,3,0,0,0,37,47,79,0,0,0,65,76,147,13,11,22,0,0,0,98,103,200,19,19,41,213,222,440
UCL122067,110,104,215,12,18,35,59,51,115,3,3,4,3,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,68,58,122,0,5,4,0,0,0,80,80,165,8,9,18,195,198,397
UCL122068,109,83,195,11,6,18,29,22,42,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,57,0,0,0,0,0,0,43,30,78,11,9,19,160,129,287
UCL122069,106,110,221,10,10,14,39,39,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,81,0,0,4,0,0,0,46,49,99,10,10,13,166,166,327
UCL122070,108,121,230,18,16,29,41,43,84,3,3,8,3,3,4,3,3,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,55,54,108,0,0,3,7,3,6,79,71,152,18,14,32,203,205,406
UCL122071,29,32,66,11,4,16,8,8,22,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,27,3,0,3,0,0,0,22,16,45,57,27,82,113,78,187
UCL122072,75,97,171,19,18,41,27,26,49,3,4,9,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,64,0,0,0,0,3,3,55,57,111,15,18,38,146,171,322
UCL122073,120,130,255,18,16,32,36,50,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,50,84,0,0,0,0,0,0,53,63,115,9,10,18,182,204,391
UCL122074,56,53,113,11,8,19,8,8,17,12,4,15,10,5,12,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,32,28,54,3,0,6,0,0,0,41,33,79,12,15,26,117,102,217
UCL122075,79,73,146,11,6,18,23,12,31,0,0,0,3,4,4,3,0,4,0,0,0,0,0,0,0,0,0,10,3,11,0,0,0,33,17,55,3,0,3,0,0,0,49,27,83,13,11,18,139,106,246
UCL122076,114,112,224,6,14,19,34,31,66,5,3,3,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,83,0,0,0,0,0,0,52,51,103,12,18,29,180,178,361
