UCL_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL121018,0,3,4,18,23,16,3,0,0,69,9,9,9,5,13,8,4,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,10,29,36,28,4,0,0,122,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,4,0,0,0,13,11,6,14,29,35,28,4,0,0,127,12,3,0,7,6,12,15,3,0,53,0,0,0,0,4,0,0,4,0,9,21,11,14,31,47,41,17,11,0,189,0,0,6,10,32,13,0,0,0,64,7,8,11,12,14,15,0,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,6,16,22,50,22,3,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7
UCL121019,7,6,30,23,23,18,8,3,0,127,3,3,3,5,4,3,9,0,0,28,0,0,0,0,0,3,3,0,0,7,0,0,0,3,0,0,0,0,0,4,8,15,36,30,29,25,13,3,0,161,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,9,12,37,32,38,27,13,3,0,174,9,3,3,0,4,10,19,19,10,67,3,4,0,0,8,0,0,6,0,24,21,20,41,32,42,36,36,26,11,262,0,6,10,15,12,12,3,0,0,54,5,3,16,10,15,12,3,0,0,71,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,8,23,27,31,25,8,0,0,129,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
UCL121020,3,6,16,14,23,20,6,0,0,93,3,3,3,3,7,14,3,3,0,40,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,8,12,17,22,31,38,12,5,0,141,0,3,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,15,10,12,21,22,40,38,12,5,0,153,6,0,6,3,8,26,43,33,6,128,3,3,7,0,4,10,6,5,0,33,21,18,28,22,48,73,55,44,11,317,0,3,11,15,11,11,7,0,0,55,4,5,7,20,16,14,4,0,0,69,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,16,29,33,27,7,0,0,132,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
UCL121021,4,3,0,6,10,8,0,0,0,31,0,0,0,3,0,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,9,6,13,9,0,0,49,0,0,0,4,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,7,0,0,0,13,4,3,3,13,9,22,9,0,0,69,3,0,0,4,14,39,53,21,3,143,0,0,0,9,3,18,11,7,0,39,7,0,13,26,28,78,70,21,3,252,0,0,0,3,5,3,0,0,0,21,7,0,0,5,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,3,3,10,16,14,3,0,0,42,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,3,4,5,0,0,0,9
UCL121022,8,10,9,32,28,29,7,0,0,127,3,5,3,8,9,8,0,0,0,39,0,0,3,0,0,5,0,0,0,7,0,0,0,3,0,0,0,0,0,5,8,19,21,37,40,41,14,0,0,177,3,3,0,3,4,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,4,3,0,3,7,0,0,0,0,13,11,21,22,36,45,41,14,0,0,190,9,8,5,7,27,23,46,35,11,183,6,0,10,3,11,7,3,7,0,49,33,27,32,50,85,72,63,38,14,418,3,8,10,14,16,14,3,0,0,71,12,7,9,17,27,19,3,0,0,91,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,11,12,22,37,47,33,9,0,0,170,0,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,3,3,0,0,0,0,9
UCL121023,3,3,9,19,13,21,0,0,0,69,7,3,5,4,8,4,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,15,27,22,24,4,0,0,98,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,12,16,28,22,22,4,0,0,108,5,0,3,6,8,8,29,10,3,71,0,0,0,3,0,0,3,0,0,14,19,11,19,32,28,35,34,12,5,193,0,3,4,9,0,10,0,0,0,29,5,3,9,14,5,14,4,0,0,50,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,7,10,15,19,8,21,4,0,0,90,3,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,3,0,0,0,10
UCL121024,3,6,28,34,39,23,3,0,0,133,5,3,0,3,3,7,3,3,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,12,28,35,40,29,9,3,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,19,28,37,40,28,9,3,0,165,12,3,0,0,6,6,13,14,0,62,0,3,0,0,3,3,0,0,0,9,20,26,28,35,53,41,21,16,0,240,0,0,20,10,17,16,0,0,0,67,12,3,10,22,25,9,5,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,22,32,47,18,5,0,0,149,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,0,3,4,0,0,0,0,0,8
UCL121025,0,12,14,19,32,35,0,0,0,108,11,4,4,7,7,15,3,0,0,56,0,0,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,8,13,19,26,27,33,55,9,0,0,175,0,0,0,3,0,8,0,0,0,13,0,0,3,0,0,3,0,0,0,9,0,3,3,3,7,5,0,0,0,23,15,17,25,27,40,66,7,0,0,194,15,3,0,3,9,45,49,17,9,155,3,0,4,5,3,10,6,3,0,33,34,25,33,34,51,123,66,21,11,392,0,4,17,13,21,22,6,0,0,84,8,6,11,21,25,24,4,0,0,99,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,7,28,38,53,54,11,0,0,198,0,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,13
UCL121026,0,6,18,16,25,19,3,0,0,86,4,3,0,5,6,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,20,23,31,25,3,0,0,118,0,3,3,3,0,3,0,0,0,12,3,0,0,0,0,0,0,0,0,7,3,3,3,3,0,3,0,0,0,15,6,10,28,26,31,27,3,0,0,133,9,0,0,3,3,7,16,3,7,49,0,0,0,3,0,0,0,0,0,3,16,16,28,30,34,32,24,9,7,188,0,4,3,10,14,20,3,0,0,60,6,4,8,15,16,12,0,0,0,75,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,12,11,18,31,32,28,3,0,0,135,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9
UCL121027,3,11,20,40,61,34,3,0,0,178,9,3,3,15,6,9,11,0,0,59,0,0,0,0,0,3,0,0,0,8,0,0,0,5,0,0,0,0,0,3,11,11,31,60,70,48,12,0,0,245,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,10,14,29,66,72,48,12,0,0,256,4,3,3,0,5,13,20,9,4,71,3,0,0,4,5,5,0,0,0,19,19,20,35,74,76,69,38,14,4,343,4,5,12,24,38,18,0,0,0,102,14,4,16,38,26,22,0,0,0,118,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,26,14,31,59,66,38,3,0,0,230,0,0,0,5,5,0,0,0,0,8,6,0,0,0,4,0,0,0,0,13,6,0,0,5,9,0,0,0,0,16
UCL121028,3,0,19,13,27,18,0,0,0,77,7,3,3,8,4,12,10,0,0,43,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,4,17,23,30,32,10,0,0,123,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,6,0,0,0,10,9,6,17,27,36,34,10,0,0,130,7,0,4,7,11,31,47,20,0,132,0,0,0,3,3,4,5,0,0,18,15,3,26,33,53,69,61,22,0,278,0,5,0,3,13,3,0,0,0,27,5,0,9,9,12,19,9,0,0,70,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,12,23,23,9,0,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,7
UCL121029,8,10,27,16,23,23,5,0,0,109,3,0,4,3,4,7,3,0,0,29,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,11,16,35,18,33,29,10,0,0,146,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,13,18,33,21,35,29,10,0,0,156,8,0,3,3,4,15,20,20,0,73,3,3,0,0,4,0,3,3,0,17,25,20,41,22,46,49,30,23,0,249,0,5,12,6,10,6,0,0,0,38,4,3,8,6,11,13,3,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,12,24,20,22,17,3,0,0,92,4,0,0,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,7,3,4,0,0,3,3,0,0,0,16
UCL121030,0,0,3,7,13,11,0,0,0,30,0,4,0,3,0,7,4,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,6,8,13,13,5,0,0,59,0,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,4,3,0,0,0,0,0,14,3,6,12,11,13,15,5,0,0,73,10,3,10,10,7,14,26,16,3,108,3,0,13,3,3,5,3,0,0,30,18,15,30,24,25,34,35,18,3,213,0,7,0,4,10,4,0,0,0,26,0,3,0,3,6,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,9,21,12,0,0,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
UCL121031,6,17,28,33,44,35,0,0,0,162,0,5,8,3,4,9,3,0,0,33,0,0,3,0,0,6,0,0,0,9,0,4,5,0,0,0,0,0,0,10,8,18,38,41,48,45,5,3,0,207,3,0,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,5,5,0,4,3,0,0,0,18,6,22,45,39,55,46,5,3,0,221,24,9,6,10,7,14,37,22,3,129,4,0,5,5,5,8,8,3,0,34,32,30,56,49,67,66,55,28,3,383,0,5,12,24,22,9,0,0,0,74,5,7,13,13,17,18,3,0,0,74,0,6,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,5,16,33,40,39,22,4,0,0,165,0,0,0,3,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,5,5,3,0,3,3,3,0,0,0,13
UCL121032,3,11,16,25,27,29,7,0,0,120,8,9,0,7,11,14,3,0,0,50,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,16,15,31,38,48,11,0,0,184,0,0,3,0,5,3,0,0,0,12,0,3,0,0,0,3,0,0,0,5,0,6,3,0,5,4,0,0,0,22,15,23,18,31,47,50,11,0,0,202,19,0,0,4,4,33,49,16,0,125,0,0,0,0,0,4,0,0,3,14,32,21,17,43,48,91,63,16,7,343,0,0,3,6,20,25,4,0,0,63,7,3,7,24,24,32,5,0,0,109,0,0,4,0,0,3,0,0,0,12,0,3,0,0,0,0,0,0,0,3,11,8,16,31,44,63,15,0,0,185,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,0,0,12,4,0,0,5,0,3,0,0,0,14
UCL121033,0,11,14,10,25,23,3,0,0,87,4,4,0,3,6,3,0,4,0,24,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,15,17,15,30,29,10,7,0,124,0,4,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,4,0,0,0,12,4,16,24,15,28,34,7,7,0,138,11,7,0,3,8,9,44,32,11,125,0,0,3,0,7,5,4,7,0,30,18,22,22,18,41,51,54,45,13,289,3,7,4,3,13,13,3,0,0,42,3,3,6,18,13,15,6,0,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,6,9,12,17,26,28,15,5,0,113,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,7,0,0,4,0,3,0,0,0,0,12
UCL121034,0,8,24,28,38,16,3,0,0,120,3,4,3,0,8,10,5,0,0,34,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,16,30,34,46,27,11,0,0,161,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,30,34,46,29,11,3,0,163,3,0,0,0,5,18,13,5,3,55,0,4,4,0,0,3,0,0,0,10,8,17,29,33,48,51,23,13,3,233,3,14,15,31,29,18,3,0,0,110,10,0,3,23,14,17,6,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,23,50,42,34,6,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
UCL121035,3,7,26,30,42,26,4,0,0,134,9,4,5,11,7,14,3,0,0,49,0,0,0,0,0,6,0,0,0,4,0,0,3,0,3,0,0,0,0,4,14,15,32,41,54,43,4,0,0,197,0,5,3,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,4,0,0,0,16,11,22,33,43,55,46,4,0,0,218,15,4,4,8,12,21,28,9,9,110,0,0,3,4,3,3,0,0,0,20,31,30,44,50,66,76,37,13,9,346,5,3,20,17,27,9,0,0,0,75,13,12,12,17,23,17,4,0,0,93,0,3,3,0,0,3,0,0,0,14,0,0,0,0,3,0,0,0,0,3,13,11,40,34,49,30,3,0,0,181,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,10
UCL121036,0,7,16,41,46,27,7,0,0,144,13,3,5,8,6,6,4,0,0,47,0,0,0,6,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,13,8,19,48,56,40,9,0,0,200,0,0,0,3,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,9,4,3,0,3,3,3,0,0,0,15,18,13,19,56,63,42,9,0,0,210,18,3,4,6,5,32,55,19,0,151,0,0,0,4,0,5,0,0,0,15,35,20,26,70,70,70,66,22,0,376,0,6,10,18,28,17,0,0,0,77,10,3,9,28,36,29,3,0,0,125,0,0,6,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,3,12,10,26,42,67,48,5,0,0,213,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
UCL121037,5,6,24,36,33,16,4,0,0,116,0,4,3,4,5,10,7,0,0,40,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,12,23,40,44,24,10,0,0,163,0,3,0,7,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,13,3,17,25,42,42,32,10,0,0,175,9,0,0,10,6,19,67,21,4,141,3,0,3,3,7,3,4,0,0,22,22,17,28,57,53,54,76,22,4,340,0,3,7,22,10,16,0,0,0,64,6,0,7,14,20,13,3,0,0,64,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,12,7,17,35,36,32,3,0,0,137,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,8,0,3,0,0,3,0,0,0,0,8
UCL121038,0,8,14,15,17,17,7,0,0,85,0,0,5,4,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,18,19,25,27,8,0,0,105,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,10,5,8,24,22,26,29,8,0,0,114,5,4,0,4,7,15,31,21,5,95,3,0,3,0,3,4,5,3,0,19,9,12,27,26,31,45,46,21,5,229,0,6,0,4,17,5,0,0,0,38,0,0,11,6,14,3,3,0,0,35,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,6,13,8,33,13,4,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
UCL121039,4,9,9,20,15,23,3,0,0,84,0,0,0,0,0,3,3,0,0,15,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,7,11,14,21,23,29,6,0,0,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,10,24,23,29,6,0,0,117,5,6,4,0,0,8,14,8,3,39,3,4,3,13,4,11,7,3,0,43,15,21,21,32,26,42,27,12,3,198,0,5,10,3,7,9,0,0,0,41,0,3,10,11,5,13,4,0,0,42,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,19,18,13,21,4,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5
UCL121040,0,0,14,22,27,20,7,0,0,89,0,0,3,12,5,3,5,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,17,31,36,27,8,0,0,122,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,3,8,17,28,37,27,8,0,0,131,10,4,0,5,3,16,18,8,0,55,0,0,0,3,10,7,8,0,0,32,12,10,25,36,47,43,30,8,0,216,3,3,15,7,16,12,0,0,0,58,3,0,13,19,22,10,6,0,0,74,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,32,27,41,22,6,0,0,132,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
UCL121041,4,3,13,27,42,24,3,0,0,115,5,0,0,4,3,3,7,0,0,20,0,0,3,0,0,3,0,0,0,9,3,0,0,0,0,0,0,0,0,6,12,8,9,30,49,33,6,0,0,148,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,20,9,9,34,49,33,6,0,0,156,10,0,0,0,0,10,13,5,0,44,0,0,0,3,4,0,0,0,0,13,25,11,17,36,54,42,26,5,0,207,0,3,3,18,25,16,0,0,0,67,18,3,7,8,15,5,0,0,0,61,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,16,4,13,26,49,17,8,0,0,143,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121042,0,5,10,17,14,8,4,0,0,64,0,0,8,3,12,3,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,10,15,20,31,11,9,4,0,97,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,0,0,0,16,0,10,16,22,32,19,10,4,0,114,12,0,4,4,3,14,31,27,4,97,0,0,0,3,3,3,4,5,0,21,15,10,16,28,37,35,42,35,4,228,0,3,5,6,13,12,3,0,0,30,0,0,12,6,8,8,3,0,0,42,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,5,21,11,25,19,7,3,0,86,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,14
UCL121043,0,11,24,12,21,19,4,0,0,98,9,9,0,3,3,3,8,3,0,34,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,21,21,19,23,29,14,3,0,140,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,10,21,22,18,30,28,12,3,0,149,6,0,0,0,4,16,35,30,3,96,3,0,3,3,4,6,6,3,0,30,23,21,30,20,33,51,51,36,6,271,0,6,16,7,15,8,0,0,0,57,3,12,11,13,13,22,4,0,0,72,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,17,20,24,28,31,3,0,0,132,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3
UCL121044,6,8,26,40,36,23,4,0,0,137,3,4,0,3,0,5,5,0,0,23,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,14,26,44,42,27,13,0,0,172,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,0,7,11,14,28,44,45,27,14,0,0,176,7,0,0,3,7,6,17,13,0,53,3,3,0,3,7,3,4,0,0,17,23,18,27,47,50,40,26,11,0,248,3,4,13,8,20,15,0,0,0,68,9,5,12,28,18,12,3,0,0,88,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,9,12,29,36,39,36,3,0,0,170,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7
