UCL_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL115132,984,1136,2123,68,93,157,44,49,93,0,0,0,29,33,61,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,72,88,162,4,4,5,3,4,9,143,191,332,194,237,429,1326,1560,2890
UCL115133,691,740,1431,13,17,26,58,64,114,0,0,0,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,65,125,0,3,4,0,0,0,79,83,156,29,32,65,803,853,1656
UCL115134,1188,1246,2434,67,62,134,96,96,197,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,104,99,207,0,4,4,4,3,6,179,170,349,102,98,195,1469,1512,2975
UCL115135,881,906,1788,51,81,135,12,12,23,49,45,100,3,9,9,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,73,72,144,6,5,13,3,3,4,134,162,292,118,125,250,1129,1192,2327
UCL115136,370,355,721,21,18,45,35,34,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,4,13,0,0,0,46,38,86,0,3,6,0,0,0,71,61,131,77,64,146,514,485,995
UCL115137,539,550,1083,63,65,130,31,25,57,10,10,14,8,4,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,48,42,90,3,4,6,0,0,0,117,109,225,58,89,145,714,745,1460
UCL115138,891,932,1822,41,53,93,49,51,106,3,7,12,7,5,11,0,0,0,3,3,3,0,0,0,0,3,4,15,18,35,0,0,0,81,85,162,7,0,11,0,0,3,129,141,271,72,71,139,1087,1135,2230
UCL115139,912,1034,1942,55,74,136,58,66,124,0,0,0,7,9,16,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,78,139,3,4,8,5,5,11,124,163,288,78,87,164,1110,1285,2395
UCL115140,933,967,1900,85,88,168,94,113,210,7,4,7,12,6,14,0,0,0,3,0,4,0,0,3,3,3,3,0,0,0,0,0,0,120,128,244,4,7,6,3,0,3,208,216,427,133,124,261,1276,1306,2582
UCL115141,479,560,1035,19,20,39,51,54,108,0,3,7,8,3,14,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,64,66,128,5,9,14,0,0,0,93,91,179,39,44,77,606,696,1298
UCL115142,993,1070,2066,31,54,81,102,127,229,3,5,11,3,3,6,0,0,0,0,3,6,4,0,3,0,0,0,8,8,18,0,3,5,125,156,277,16,18,32,3,4,7,175,219,396,111,107,224,1276,1397,2676
UCL115143,535,573,1105,44,44,84,28,30,53,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,58,0,0,3,0,0,0,67,78,147,89,96,192,694,748,1442
UCL115144,537,556,1087,46,61,104,37,30,64,0,3,8,3,4,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,42,39,84,0,3,4,4,3,5,96,103,198,116,126,239,748,782,1530
UCL115145,429,419,850,6,3,5,43,54,98,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,110,0,0,0,0,0,0,58,59,118,62,53,114,549,531,1081
UCL115146,796,793,1587,30,34,67,51,62,114,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,65,122,0,0,0,3,0,5,89,109,197,132,124,254,1019,1019,2039
UCL115147,426,464,885,43,60,103,35,24,58,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,67,3,0,3,3,0,3,87,92,177,54,51,103,567,605,1173
UCL115148,554,604,1156,28,31,64,39,34,70,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,43,36,78,3,0,3,3,0,4,74,67,146,94,106,205,732,777,1510
UCL115149,606,562,1172,51,71,122,35,40,71,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,46,82,0,0,0,6,0,7,98,114,208,108,112,224,811,795,1606
UCL115150,1579,1703,3281,150,184,330,87,103,195,3,3,8,4,16,23,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,125,228,5,8,14,3,0,3,266,316,580,297,299,597,2142,2315,4459
UCL115151,452,460,911,33,46,78,15,12,34,18,18,34,3,0,8,3,3,3,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,43,39,84,0,0,0,3,3,4,84,86,172,69,65,135,601,614,1216
UCL115152,558,537,1090,28,30,59,35,40,73,0,0,0,7,3,6,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,48,49,94,0,0,0,0,0,0,77,79,153,93,92,182,725,707,1431
UCL115153,1017,1048,2066,82,98,179,32,48,79,4,3,10,3,3,7,0,0,0,0,0,0,0,5,5,0,0,0,3,3,3,0,0,0,47,61,109,6,3,11,0,3,3,135,171,300,151,202,356,1304,1422,2725
UCL115154,837,816,1655,18,21,35,52,68,123,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,74,128,0,0,3,3,0,6,80,95,170,82,67,155,1002,981,1977
UCL115155,585,559,1146,13,12,18,52,61,110,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,60,115,3,4,8,0,0,0,67,75,143,22,21,37,677,652,1331
UCL115156,1683,1896,3581,70,100,176,154,179,333,0,0,0,10,9,19,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,171,190,359,0,3,3,0,5,9,241,298,539,183,187,368,2106,2382,4491
UCL115157,811,842,1653,46,74,126,73,65,134,6,13,14,16,19,36,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,95,107,202,3,8,12,3,4,7,145,196,340,54,53,112,1012,1089,2102
UCL115158,1806,1884,3694,147,159,304,102,91,190,13,11,28,31,20,51,0,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,157,128,281,40,48,91,3,13,11,347,339,684,254,275,524,2406,2491,4902
UCL115159,629,640,1272,19,10,32,65,62,122,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,125,0,0,3,0,0,0,88,73,164,63,54,112,782,765,1548
UCL115160,482,494,984,6,4,14,56,39,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,45,97,0,0,0,0,0,0,68,49,115,35,35,70,586,579,1171
UCL115161,413,424,835,17,13,30,23,19,43,0,0,6,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,49,0,4,3,0,0,0,40,47,89,44,50,92,495,514,1012
UCL121001,345,341,684,9,8,17,22,24,43,0,0,0,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,55,0,0,0,0,0,3,38,37,76,35,36,65,411,414,826
UCL121002,247,248,493,19,18,33,11,13,23,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,30,0,0,0,0,0,0,29,38,63,29,28,62,305,310,618
UCL121003,273,284,552,5,10,16,18,17,41,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,25,22,55,0,0,0,0,0,0,36,36,72,18,25,45,335,345,678
UCL121004,254,276,531,8,10,18,10,7,15,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,21,0,0,0,0,0,0,20,20,41,13,20,35,291,319,604
UCL121005,253,249,498,3,3,12,11,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,32,0,0,0,0,0,0,22,27,50,15,17,30,285,287,579
UCL121006,244,241,481,12,4,16,13,14,30,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,20,37,0,0,0,0,0,0,29,21,56,16,17,31,289,275,570
UCL121007,384,337,717,43,43,82,21,25,54,4,6,8,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,0,0,33,42,74,0,0,3,0,0,0,77,82,161,34,35,69,489,449,947
UCL121008,351,356,709,27,43,65,12,7,16,6,8,15,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,33,0,0,0,0,0,0,46,54,105,59,52,112,461,471,928
UCL121009,219,226,445,9,5,12,8,9,17,0,0,0,9,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,46,0,0,0,6,6,13,37,31,66,22,12,32,274,271,547
UCL121010,314,322,636,18,18,35,23,22,40,0,0,0,4,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,55,0,0,0,0,0,0,48,44,94,71,55,124,434,417,851
UCL121011,387,358,745,19,25,39,30,27,58,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,60,0,0,0,0,0,0,52,53,105,39,55,87,471,472,937
UCL121012,378,381,762,3,3,6,19,26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,45,0,0,0,0,0,0,17,27,50,22,19,38,418,430,847
UCL121013,314,307,626,22,19,36,27,23,48,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,27,54,0,0,0,3,3,6,51,49,98,71,45,114,438,398,838
UCL121014,296,271,563,7,3,14,29,23,50,3,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,25,64,0,3,4,3,0,3,47,36,82,41,28,72,381,334,715
UCL121015,196,216,413,7,11,17,13,19,29,0,0,0,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,41,3,0,3,0,0,0,27,33,55,15,26,46,243,276,518
UCL121016,361,358,717,14,12,31,34,35,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,78,0,0,0,0,3,3,50,54,102,41,37,78,448,448,901
UCL121017,283,277,560,9,8,17,14,10,29,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,34,0,4,4,0,0,0,28,21,54,19,17,37,329,322,648
UCL121018,197,201,397,7,6,14,22,27,49,3,0,3,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,62,0,3,3,0,0,0,40,38,77,17,24,36,255,261,512
UCL121019,267,243,510,18,19,36,8,11,22,4,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,16,32,0,6,4,0,0,3,33,40,74,37,36,75,334,322,657
UCL121020,307,305,608,14,19,31,10,14,23,0,3,3,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,36,0,3,3,0,0,4,32,43,72,45,59,101,381,407,788
UCL121021,178,162,342,9,8,22,30,27,53,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,55,0,0,0,0,0,0,41,38,81,46,33,80,268,233,501
UCL121022,396,442,845,12,11,25,35,35,75,0,0,3,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,86,0,3,3,0,0,0,61,58,122,54,64,121,513,565,1082
UCL121023,218,243,461,8,11,18,12,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,35,0,0,0,3,0,3,21,31,55,26,19,46,259,295,554
UCL121024,266,273,543,0,3,0,14,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,25,0,3,3,0,5,4,17,22,36,18,11,30,300,303,601
UCL121025,341,339,681,25,29,53,24,27,55,0,0,0,3,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,32,63,3,3,4,0,3,9,58,71,126,52,45,92,453,451,906
UCL121026,208,221,437,10,9,18,6,12,19,0,0,0,3,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,19,26,3,3,7,0,0,4,21,31,46,17,17,31,250,273,514
UCL121027,378,409,787,10,10,18,39,43,80,0,0,0,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,50,92,0,0,0,0,0,0,54,55,111,31,25,57,457,494,949
UCL121028,254,229,477,10,15,19,17,20,36,0,0,0,3,0,8,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,21,45,0,0,0,0,0,0,35,36,63,21,21,43,308,283,588
UCL121029,244,233,479,5,7,18,18,17,38,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,40,0,0,0,0,0,0,29,28,59,23,31,53,299,287,591
UCL121030,201,195,398,0,8,11,3,3,6,0,9,12,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,20,0,0,0,24,16,39,35,35,71,14,10,25,250,241,495
UCL121031,379,343,724,28,23,48,24,19,43,4,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,30,30,55,0,3,0,0,0,0,59,48,112,50,40,90,486,434,920
UCL121032,342,355,695,23,20,45,36,42,71,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,76,0,0,0,0,0,0,60,65,125,19,29,53,421,453,874
UCL121033,280,307,591,18,21,35,12,13,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,32,0,3,3,0,0,0,32,33,68,37,41,76,350,385,740
UCL121034,203,227,436,38,33,67,24,20,36,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,29,19,48,0,0,0,0,0,0,67,56,125,29,15,41,304,303,604
UCL121035,336,362,698,18,7,22,49,52,100,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,54,104,0,0,0,0,0,0,66,63,125,34,34,67,437,451,896
UCL121036,395,411,808,10,11,21,27,28,58,0,0,0,0,3,3,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,32,34,68,0,0,3,3,3,6,53,49,96,26,25,58,473,480,957
UCL121037,322,294,618,6,8,22,32,37,66,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,41,37,76,0,3,5,3,0,3,49,50,104,29,18,48,402,366,763
UCL121038,208,193,407,17,15,27,8,12,12,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,22,0,3,3,0,0,4,29,32,56,25,25,47,262,244,509
UCL121039,187,185,376,3,10,12,3,3,7,8,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,38,0,0,0,3,0,3,18,31,54,50,40,81,252,258,512
UCL121040,187,176,369,6,3,10,22,36,57,3,3,8,4,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,45,71,4,8,16,0,0,0,41,51,95,51,55,111,282,285,572
UCL121041,233,224,453,0,0,0,25,25,51,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,25,52,0,0,0,0,0,0,23,28,49,17,11,35,275,263,539
UCL121042,231,237,469,6,12,19,15,17,38,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,23,37,0,0,0,0,0,0,22,36,60,29,36,67,286,303,594
UCL121043,224,227,452,7,6,20,38,35,80,0,0,0,4,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,41,91,3,6,9,4,0,3,59,62,123,33,38,69,320,320,642
UCL121044,270,279,557,8,10,18,21,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,35,0,0,3,0,0,0,28,31,59,26,32,53,328,339,667
UCL121045,204,196,399,14,27,44,21,17,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,42,3,0,3,0,0,0,38,46,88,16,21,38,265,266,529
UCL121046,192,202,394,11,21,35,17,16,32,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,18,31,0,0,0,35,34,70,3,3,5,0,0,0,50,58,108,17,18,36,260,272,536
UCL121047,315,381,697,32,43,79,49,53,102,0,0,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,56,111,0,3,5,0,3,3,91,100,194,20,23,44,432,506,937
UCL121048,242,240,483,6,8,15,21,21,44,3,4,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,50,4,0,4,0,0,0,31,36,69,28,14,43,302,294,597
UCL121049,224,283,510,8,3,9,20,20,38,0,0,3,11,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,63,0,3,5,0,5,5,36,41,82,32,28,61,295,356,647
UCL121050,466,433,894,41,49,87,59,53,110,0,0,0,5,7,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,61,124,6,6,9,0,0,0,106,113,215,49,54,102,624,593,1214
UCL121051,356,373,734,39,34,71,27,21,52,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,57,0,0,0,10,0,10,73,63,132,32,37,65,456,477,937
UCL121052,294,297,591,16,8,24,24,37,63,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,40,67,3,4,8,0,0,0,42,60,104,30,47,81,375,401,778
UCL121053,383,407,792,5,4,11,46,47,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,87,0,0,3,0,3,0,52,53,109,40,31,66,475,485,963
UCL121054,319,300,620,8,14,28,10,8,21,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,33,0,0,3,0,0,0,33,35,66,60,58,115,404,390,802
UCL121055,317,347,663,0,0,0,31,30,59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,63,0,0,0,0,0,0,29,29,61,16,22,34,370,395,757
UCL121056,262,261,526,17,17,30,21,22,47,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,30,32,59,0,0,3,0,0,0,44,48,93,45,37,81,351,346,703
UCL121057,322,349,668,26,31,60,26,21,43,0,0,0,5,8,8,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,32,28,55,0,0,0,0,0,0,57,60,122,26,29,52,406,441,845
UCL121058,308,272,578,6,4,8,27,27,52,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,62,0,0,0,0,0,0,37,39,70,9,9,18,351,319,669
UCL121059,605,631,1238,14,28,37,76,62,147,3,3,7,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,72,161,0,3,3,3,0,3,102,103,202,57,57,114,767,790,1559
UCL121060,208,221,432,16,29,45,20,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,34,0,3,6,0,0,0,39,45,84,17,23,38,257,290,553
UCL121061,382,378,752,15,13,27,21,15,34,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,17,37,0,0,0,3,0,4,42,35,75,50,40,96,477,451,929
UCL121062,370,378,743,14,14,31,32,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,51,83,4,0,5,0,0,0,49,64,116,38,44,79,461,481,947
UCL121063,282,260,541,3,12,11,12,14,35,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,38,3,4,7,0,0,0,27,34,60,15,18,39,324,316,637
UCL121064,330,330,655,3,11,13,19,26,44,4,3,11,10,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,66,0,0,3,0,0,0,38,47,85,43,44,93,416,420,829
UCL121065,319,332,651,23,30,50,13,19,32,0,3,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,39,0,0,0,0,0,0,43,52,89,27,41,66,390,422,810
UCL121066,577,604,1178,25,25,47,57,48,105,3,3,8,0,0,3,0,0,0,5,3,12,0,0,0,0,0,0,9,14,17,0,0,0,73,66,142,3,0,0,0,0,0,103,95,193,76,65,141,755,760,1515
UCL121067,235,212,453,0,0,6,17,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,34,0,0,0,0,0,0,23,17,42,13,11,18,273,238,507
UCL121068,211,226,440,12,16,24,8,6,17,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,20,0,0,0,0,0,0,26,24,46,8,8,14,242,260,503
UCL121069,282,262,547,9,9,18,28,34,59,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37,33,70,0,0,0,3,0,3,45,49,91,12,15,28,342,325,666
UCL121070,287,267,550,9,9,20,5,6,8,9,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,35,0,3,3,0,0,0,25,34,62,19,23,45,331,321,658
UCL121071,225,245,471,16,13,27,8,18,26,0,0,0,0,3,3,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,33,4,3,11,0,0,0,34,37,77,26,19,44,282,306,589
UCL121072,220,273,491,0,3,5,26,40,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,68,3,3,4,0,3,3,31,48,83,13,22,36,268,338,612
UCL121073,350,373,721,45,56,104,26,28,51,4,3,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,59,3,0,0,3,0,3,79,86,168,42,48,83,467,500,967
UCL121074,262,284,545,14,10,22,37,48,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,48,85,0,0,0,0,0,0,47,56,102,55,47,102,359,394,754
UCL121075,259,296,554,16,21,37,17,41,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,61,0,0,3,0,0,0,41,63,104,30,30,60,331,392,720
UCL121076,325,305,627,7,8,15,22,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,49,0,0,3,0,0,0,29,31,64,8,4,13,365,344,709
UCL121077,232,229,464,0,8,6,3,4,10,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,17,0,0,0,0,0,0,8,18,25,17,23,40,266,264,529
UCL121078,279,302,578,9,11,21,70,73,144,0,0,3,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,80,155,0,0,0,0,0,0,94,88,182,24,21,52,396,416,810
UCL121079,218,213,425,3,3,7,25,21,50,0,0,4,3,5,8,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,30,28,62,3,0,0,3,3,4,39,34,80,20,16,31,275,261,534
UCL121080,373,389,763,30,28,60,21,23,43,3,3,4,0,5,6,0,3,3,0,0,0,0,0,0,0,0,0,3,8,12,0,0,0,29,45,70,3,5,7,3,3,3,68,70,140,37,32,70,482,492,971
UCL121081,342,346,684,19,24,43,50,45,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,48,49,103,4,4,8,0,0,0,76,81,156,65,57,119,479,478,962
UCL121082,320,318,634,3,8,10,29,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,55,0,0,0,0,0,0,30,28,59,19,15,36,372,361,736
UCL121083,322,346,667,38,30,66,62,60,120,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,67,128,0,3,11,0,0,0,104,103,205,23,23,47,451,471,927
UCL121084,300,363,659,18,22,36,25,26,47,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,27,27,56,0,0,0,0,4,7,47,49,93,58,61,123,402,473,879
UCL121085,254,247,495,9,10,16,22,26,55,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,58,0,0,0,4,0,6,40,42,83,22,21,48,314,307,624
UCL121086,219,241,459,10,12,26,21,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,51,0,0,5,0,0,0,38,39,79,12,24,42,268,304,575
