UCL_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
UCL115038,27,28,73,63,73,59,10,3,0,346,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,8,9,3,12,0,0,0,0,39,7,3,4,5,7,4,0,0,0,27,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11,0,0,0,3,8,0,0,0,0,16,0,0,3,6,6,0,0,0,0,14,0,0,0,6,3,3,0,0,0,14,0,3,4,8,9,13,0,0,0,37,10,3,14,15,15,22,4,0,0,84,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,11
UCL115039,9,65,128,93,88,115,36,12,0,547,0,0,0,0,0,0,8,3,0,17,0,0,3,0,0,0,0,0,0,7,0,3,3,5,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,9,3,9,10,9,17,17,6,0,0,66,13,4,8,0,12,11,0,0,0,42,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,7,0,0,0,11,0,0,4,0,4,0,0,0,0,10,0,0,13,6,6,4,0,0,0,30,0,16,27,18,25,10,0,0,0,100,0,15,26,27,22,22,3,0,0,122,0,3,0,0,0,0,0,0,0,3,0,0,3,3,6,4,0,0,0,17
UCL115040,15,28,57,65,68,65,15,3,0,321,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,8,7,8,3,3,11,0,0,0,36,3,3,4,4,7,3,0,0,0,30,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,9,0,0,0,0,7,4,5,0,0,23,0,0,3,8,13,3,0,0,0,26,0,5,7,15,17,11,3,0,0,62,3,5,9,20,12,12,5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
UCL115041,17,32,74,66,87,84,32,0,0,393,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,9,3,11,5,4,11,4,0,0,47,4,8,8,9,13,8,0,0,0,56,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,6,5,3,3,0,0,21,0,0,7,11,14,4,0,0,0,44,0,4,13,15,17,20,3,0,0,73,3,4,18,17,26,31,6,0,0,102,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10
UCL115042,15,34,87,66,87,77,25,3,0,395,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0,3,4,0,0,0,7,7,9,6,10,5,9,3,0,0,51,3,5,10,3,3,3,0,0,0,25,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,12,0,0,0,3,5,4,0,0,0,16,0,0,10,8,8,5,3,0,0,24,0,5,15,18,18,9,3,0,0,71,0,5,25,21,25,35,4,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,10
UCL115043,14,19,72,77,77,56,7,0,0,328,3,0,8,3,3,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,11,3,3,3,8,7,0,0,0,27,4,3,5,8,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,17,0,0,0,0,3,0,0,0,0,6,0,3,3,3,7,0,0,0,0,20,0,0,12,17,18,10,0,0,0,49,0,3,13,13,19,17,0,0,0,68,0,0,0,0,3,0,0,0,0,8,0,0,0,3,3,0,0,0,0,7
UCL115044,18,38,72,74,100,85,33,9,7,434,0,0,0,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,0,9,7,10,3,3,0,0,47,4,11,4,3,3,7,0,0,0,36,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,9,6,0,3,0,0,0,15,0,3,0,4,6,6,3,0,0,26,0,3,8,6,5,0,3,0,0,25,0,5,8,5,11,11,3,0,0,52,0,3,10,23,29,30,4,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,16
UCL115045,42,43,107,115,150,134,21,3,0,613,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,7,12,4,8,19,10,0,0,0,66,11,4,5,4,11,12,0,0,0,51,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,0,5,3,5,5,0,0,0,25,0,0,0,4,11,4,0,0,0,18,0,0,7,8,12,7,0,0,0,27,0,3,6,8,12,5,0,0,0,40,3,6,12,15,25,11,5,0,0,77,3,4,17,31,40,43,3,0,0,146,0,0,0,0,0,3,0,0,0,4,0,3,4,4,0,5,0,0,0,18
UCL115046,10,26,39,39,43,46,14,5,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,22,4,3,3,0,4,3,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,10,3,3,3,0,0,0,20,0,0,4,0,3,5,0,0,0,7,0,0,5,8,6,12,3,0,0,35,0,0,0,5,11,8,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
UCL115047,12,20,34,54,62,70,13,0,0,270,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,7,7,5,11,0,0,0,39,6,0,3,4,7,11,0,0,0,41,0,0,0,0,0,0,3,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,3,0,0,0,9,0,3,0,3,3,3,0,0,0,11,0,0,0,3,6,0,0,0,0,11,0,0,9,4,5,9,0,0,0,33,3,0,16,15,17,27,8,0,0,76,3,0,0,4,0,0,0,0,0,9,0,0,4,4,0,0,0,0,0,7
UCL115048,18,22,57,71,56,49,17,0,0,284,0,3,0,5,3,0,0,0,0,11,0,0,3,4,7,3,0,0,0,19,0,0,3,4,4,0,0,0,0,13,0,0,0,0,3,0,0,0,0,8,0,0,3,3,0,3,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,3,9,11,7,3,0,0,0,29,3,3,6,8,8,0,0,0,0,29,0,0,0,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,3,0,3,3,0,0,0,16,0,0,0,3,9,5,3,0,0,18,4,3,4,7,8,16,5,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,9
UCL115049,8,13,23,35,33,44,13,3,0,174,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,0,12,3,3,0,12,5,9,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,4,6,8,8,0,0,0,23,0,0,0,7,9,23,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11
UCL115050,16,25,40,63,69,63,8,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,0,3,6,5,3,0,0,0,25,9,0,0,0,0,3,3,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,10,0,0,4,0,0,0,0,0,0,3,0,0,4,3,4,3,0,0,0,16,0,0,3,3,3,0,0,0,0,18,0,0,3,10,3,3,0,0,0,15,0,3,3,10,13,19,0,3,0,47,0,0,6,7,17,11,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,15
UCL115051,18,24,64,74,100,82,23,7,0,393,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,14,7,12,12,8,4,0,0,0,60,7,5,3,4,6,10,0,0,0,38,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,0,0,0,13,0,0,3,0,3,0,0,0,0,4,0,0,3,0,6,3,0,0,0,17,0,0,0,7,0,3,0,0,0,9,4,0,0,3,9,3,0,0,0,16,0,0,4,11,17,21,3,0,0,59,0,0,13,20,17,24,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,0,0,18
UCL115052,29,33,87,103,129,130,38,6,0,564,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,3,0,0,0,0,13,15,6,12,25,19,15,3,0,0,94,6,4,8,17,20,11,0,0,0,74,0,3,6,3,3,7,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,0,9,6,3,9,0,0,0,22,0,0,3,8,5,13,4,0,0,40,0,3,0,4,4,5,0,0,0,18,3,8,13,11,9,14,3,0,0,59,4,8,13,9,27,25,3,0,0,92,0,0,0,0,0,0,0,0,0,11,3,6,4,3,0,8,0,0,0,23
UCL115053,40,135,243,159,129,68,12,7,0,800,0,16,3,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,3,4,3,7,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,10,0,0,8,0,0,0,0,0,0,12,25,37,24,9,10,3,0,0,0,110,41,59,15,3,4,3,0,0,0,133,0,0,4,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,10,3,0,3,3,0,0,0,0,0,16,0,0,3,4,0,0,0,0,0,10,0,9,18,13,4,0,0,0,0,48,0,0,8,10,0,3,0,0,0,22,0,5,25,20,14,0,3,0,0,66,3,29,42,33,35,18,0,0,0,157,6,46,56,36,44,27,3,0,0,219,0,13,0,0,0,0,0,0,0,14,0,13,6,6,3,4,3,0,0,37
UCL115054,36,39,85,94,112,116,34,8,0,510,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,11,3,5,12,10,12,6,0,0,61,14,13,16,14,14,10,0,0,0,77,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,7,0,3,3,4,6,0,0,0,0,12,0,0,3,7,3,7,0,0,0,16,0,3,9,6,4,3,0,0,0,18,0,0,4,6,0,0,0,0,0,16,3,4,11,18,29,26,3,0,0,91,3,10,12,21,34,49,7,0,0,131,0,0,0,0,0,4,0,0,0,4,3,3,0,5,7,0,0,0,0,23
UCL115055,9,17,34,35,55,58,16,3,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,7,4,8,3,0,0,0,31,7,9,9,6,5,3,0,0,0,41,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,3,0,3,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,8,0,0,7,4,3,13,0,0,0,24,0,6,7,12,17,19,4,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11
UCL115056,20,29,62,59,55,90,37,3,0,353,6,0,4,4,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,3,3,0,0,0,10,11,5,11,3,5,9,3,0,0,48,0,0,0,4,4,8,0,0,0,17,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,9,4,0,0,0,0,14,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,5,3,0,14,12,14,12,0,0,0,54,0,5,16,16,22,36,7,0,0,102,0,0,0,0,0,0,0,0,0,3,0,3,0,10,6,0,0,0,0,15
UCL115057,74,128,194,148,98,58,9,5,0,703,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,3,4,12,27,13,11,9,0,0,0,75,12,4,11,3,3,3,0,0,0,46,0,3,4,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,7,4,0,3,0,0,0,13,0,3,9,7,11,0,0,0,0,24,15,19,28,12,15,4,0,0,0,98,0,4,11,18,6,5,0,0,0,39,0,5,32,23,20,15,3,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,0,0,15
UCL115058,15,18,39,39,40,39,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,4,5,7,3,0,0,0,28,9,3,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,7,0,4,6,0,0,0,16,0,0,0,0,9,0,0,0,0,10,0,0,3,7,5,3,0,0,0,19,3,4,9,3,12,12,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
UCL115059,27,38,68,68,78,67,23,0,0,368,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,17,0,0,0,0,0,3,0,0,0,4,7,6,16,10,7,4,3,0,0,56,9,4,0,3,3,0,0,0,0,22,0,0,0,4,0,6,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,3,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,3,0,0,0,13,3,0,16,12,26,16,3,0,0,65,0,3,7,11,19,7,0,0,0,59,0,3,0,0,0,0,0,0,0,10,0,5,7,6,0,0,0,0,0,16
UCL115060,19,16,63,75,58,52,18,0,0,304,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,8,0,0,4,3,0,0,0,0,0,8,8,7,0,3,7,3,0,0,0,33,6,0,0,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,8,14,3,3,3,0,0,30,0,0,0,0,3,3,0,0,0,13,0,0,5,3,3,0,0,0,0,16,0,0,4,8,21,11,3,0,0,46,0,3,7,13,22,16,0,0,0,67,0,0,0,0,0,0,0,0,0,4,3,0,4,4,5,0,0,0,0,15
UCL115061,62,88,162,223,224,204,48,3,0,1005,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,7,3,0,0,17,0,0,0,4,0,0,0,0,0,3,0,4,6,5,3,3,0,0,0,22,0,0,0,3,0,0,0,0,0,11,16,6,16,17,8,22,3,0,0,99,27,11,10,9,14,12,0,0,0,87,0,0,3,7,6,0,0,0,0,19,0,0,0,3,0,0,0,0,0,6,0,0,4,6,4,5,0,0,0,22,0,0,3,3,3,6,0,0,0,18,0,0,10,19,17,5,3,0,0,58,0,3,6,11,10,0,0,0,0,30,0,3,12,14,15,16,0,0,0,53,0,5,34,47,46,45,4,0,0,185,3,18,36,51,57,56,9,0,0,223,0,3,0,3,0,0,0,0,0,14,3,3,4,5,8,0,0,0,0,25
UCL115062,25,46,74,80,103,95,29,6,3,463,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,11,3,10,7,5,17,0,0,0,56,7,4,10,3,14,10,7,0,0,51,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,4,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,6,4,4,0,0,0,19,0,0,4,8,16,8,0,0,0,42,0,3,17,16,18,18,0,0,0,74,3,11,28,23,26,31,3,0,0,120,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,13
UCL115063,40,84,186,160,116,116,23,0,0,725,0,3,3,0,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,3,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,6,8,8,6,3,0,0,0,32,0,0,4,8,0,0,0,0,0,14,9,12,22,13,15,10,0,0,0,79,11,3,9,7,5,3,0,0,0,40,0,0,0,3,0,3,0,0,0,8,0,0,6,0,4,4,0,0,0,12,0,4,7,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,9,0,5,7,10,8,4,0,0,0,36,0,0,7,4,5,0,0,0,0,26,0,7,11,8,6,3,0,0,0,34,0,7,27,17,18,14,3,0,0,88,3,15,31,23,28,19,0,0,0,121,0,0,4,3,0,4,0,0,0,12,0,8,10,5,6,4,0,0,0,33
UCL115064,24,38,69,69,90,92,23,6,0,407,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,6,15,13,15,9,5,0,0,65,6,4,4,7,11,12,3,0,0,48,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,4,3,0,0,0,11,0,0,3,0,4,0,0,0,0,16,0,0,3,3,4,0,0,0,0,11,0,3,8,16,11,6,4,0,0,46,5,8,15,12,24,33,7,0,0,91,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7
