LGA_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
LGA14600,0,16,0,3,21,4,22,0,3,28,4,45,0,16,61,0,7,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,15,98,4,27,141,3,9,0,0,17,0,4,0,0,11,3,51,10,21,80,6,16,4,3,34,0,3,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,92,15,25,152,0,8,0,0,10,0,0,0,0,0,4,9,3,8,27,8,42,3,14,63,3,12,3,0,14,3,14,0,0,20,0,3,0,3,3,0,0,0,0,0
LGA14650,4,93,35,92,220,28,235,21,38,324,51,300,30,142,520,67,610,82,219,979,58,451,50,118,675,70,517,64,115,764,31,138,25,21,216,5,20,13,14,49,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,15,4,9,37,4,73,11,22,109,323,2463,324,791,3903,5,58,14,36,114,14,53,17,43,127,44,184,34,83,342,37,217,33,136,421,26,172,33,68,298,67,483,85,201,831,130,749,122,181,1185,88,283,75,77,521,15,70,11,21,117,3,8,3,3,16,0,4,3,0,7,0,0,0,3,0,0,0,0,0,6,0,3,0,0,3,15,77,9,36,131,429,2360,443,881,4118,6,33,8,26,72,0,11,4,9,16,9,113,25,73,219,25,121,24,88,250,16,95,27,83,209,23,179,24,99,326,85,623,124,306,1138,165,814,192,300,1465
LGA14700,0,8,9,8,24,0,12,0,3,19,0,6,3,10,19,0,3,5,4,11,0,8,3,0,9,0,20,8,12,36,0,53,12,23,85,5,25,15,7,52,0,19,4,10,34,0,8,0,0,15,0,3,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,16,178,58,65,314,0,4,5,3,14,0,6,3,3,11,0,7,0,3,16,0,7,3,5,13,0,3,0,0,3,0,3,3,5,11,0,17,9,7,30,0,63,15,28,108,3,25,13,17,63,0,20,10,5,35,0,9,9,3,17,0,5,3,0,10,0,3,3,0,8,3,6,0,3,17,0,0,0,0,3,15,186,77,90,366,0,3,0,3,11,0,0,0,0,0,0,0,0,4,10,0,0,0,0,5,0,3,3,0,12,0,0,0,0,0,0,3,0,3,9,3,18,7,11,41
LGA14750,0,12,4,4,19,3,20,3,0,21,3,39,3,10,55,10,73,4,12,103,0,14,3,0,17,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,18,170,12,33,230,0,3,0,0,6,0,5,0,3,10,4,22,0,10,38,7,62,11,9,86,6,39,0,7,60,3,31,3,4,34,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,9,26,172,19,34,252,0,6,0,3,12,0,0,0,0,0,0,11,0,11,23,3,40,0,16,64,11,27,4,6,42,12,35,4,10,58,0,14,3,3,23,3,3,0,0,5
LGA14850,0,33,8,12,51,0,48,10,16,77,9,105,25,36,178,30,235,28,54,346,18,123,17,23,169,20,111,15,12,155,3,27,3,5,42,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,15,0,4,23,89,697,107,164,1053,0,18,3,7,25,0,20,4,9,36,3,55,8,13,85,11,100,16,30,156,9,87,11,30,129,23,135,28,26,218,46,210,33,39,324,17,56,10,8,89,0,8,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,27,3,5,35,117,711,115,173,1115,3,16,4,3,23,0,5,0,3,10,4,23,7,10,45,7,60,4,23,102,11,36,10,32,82,9,126,23,38,197,35,252,66,61,414,22,113,20,32,185
LGA14870,0,13,6,9,36,3,43,0,0,52,12,84,9,33,133,12,86,7,22,128,4,22,0,3,26,3,8,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,3,9,3,0,11,37,273,29,75,414,0,14,3,8,21,0,11,0,5,16,3,47,7,19,79,5,88,7,40,140,5,65,5,19,88,14,48,4,9,71,0,9,0,0,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,10,37,295,34,91,448,4,0,0,3,12,0,0,0,0,3,3,28,5,8,45,6,32,8,12,61,5,31,3,18,59,10,64,4,26,105,14,70,12,19,113,5,19,6,3,34
LGA14900,17,98,33,78,221,36,220,27,46,330,55,193,44,132,432,55,341,68,180,647,39,287,44,120,494,78,491,88,154,810,59,236,37,87,422,11,49,8,12,80,0,8,3,0,12,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,3,8,20,18,77,9,29,138,377,2009,377,848,3613,9,56,22,45,134,0,44,23,64,137,56,190,55,77,377,46,170,37,105,357,21,101,21,49,195,21,189,40,113,360,79,444,111,236,868,121,490,121,242,970,49,148,37,73,303,6,31,14,15,57,3,6,0,3,17,0,9,0,4,12,0,7,0,0,8,0,13,6,3,19,18,55,25,61,154,433,1946,510,1090,3974,7,40,15,27,91,4,11,0,14,35,14,107,37,92,248,37,127,44,88,294,19,71,14,73,175,36,100,32,77,245,47,273,91,201,615,128,615,147,361,1251
LGA14920,0,19,3,3,25,0,18,0,8,22,3,44,7,8,60,0,16,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10,88,14,20,133,0,11,3,3,12,0,5,0,0,5,0,25,0,9,40,4,37,12,6,56,0,15,0,0,23,0,14,0,0,14,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8,121,20,26,167,0,8,0,0,8,0,0,0,0,0,3,10,0,6,19,9,29,3,4,44,4,20,3,7,27,4,35,4,3,50,3,7,3,7,16,0,3,0,0,4
LGA14950,4,0,0,0,3,0,3,0,0,3,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,18,0,4,0,0,7,0,0,0,0,4,0,6,3,0,8,0,0,0,3,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6,6,22,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,10,0,0,13,0,4,3,0,7,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0
LGA15050,0,35,9,32,79,17,123,8,21,166,10,127,11,70,221,24,263,27,76,389,9,129,15,30,179,23,175,16,29,238,20,89,9,15,129,0,4,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,16,3,27,3,14,45,107,975,104,288,1474,0,18,5,15,38,0,28,9,20,65,23,99,16,25,167,19,80,15,48,159,5,95,10,25,137,22,179,17,61,282,61,256,38,72,427,34,123,27,31,221,0,13,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,11,29,6,20,65,180,936,143,329,1586,0,16,4,12,37,0,4,0,4,10,5,75,12,39,129,18,70,13,39,143,6,42,10,30,87,19,103,19,44,183,49,404,58,117,627,84,411,85,108,692
LGA15240,8,41,9,32,90,15,78,11,20,122,31,209,20,76,333,55,470,74,107,702,29,209,33,38,308,37,154,24,30,244,7,23,3,4,42,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,30,4,9,47,183,1226,177,314,1907,3,36,11,17,70,0,21,9,12,40,9,91,14,41,161,32,244,50,106,433,29,203,34,52,320,62,410,58,88,618,56,238,22,61,381,17,44,6,8,70,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,7,0,0,7,4,30,5,5,47,205,1338,209,403,2158,6,29,3,13,55,0,3,0,0,3,9,62,11,30,108,12,89,10,55,175,16,98,34,61,209,37,287,36,99,464,99,421,55,154,733,55,218,34,72,379
LGA15270,0,21,3,10,30,3,22,3,6,36,11,58,14,19,106,25,93,16,13,147,3,29,0,10,41,7,17,3,3,22,0,7,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,3,9,49,262,32,63,412,3,11,3,7,24,0,6,0,0,7,0,20,3,5,31,3,78,3,14,107,6,44,12,11,80,12,68,7,17,99,3,38,7,7,57,3,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,13,30,300,38,74,445,3,13,5,8,22,0,0,0,0,0,0,6,0,6,16,3,28,0,12,49,3,31,3,12,46,3,60,10,13,86,13,99,10,28,154,11,55,12,10,94
LGA15300,3,33,3,24,65,4,41,0,8,52,8,90,4,27,126,4,48,3,10,64,3,12,0,0,15,0,8,0,3,10,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,22,26,258,17,75,375,0,12,0,0,16,0,9,4,6,18,9,92,3,30,139,14,63,4,22,103,7,36,0,4,47,0,30,6,3,37,0,14,0,0,19,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,28,267,20,78,389,0,5,0,4,15,3,5,0,4,10,8,40,0,17,64,8,98,8,32,142,3,39,8,14,62,4,42,3,7,62,3,29,3,6,38,0,6,0,3,17
LGA15350,0,3,0,3,11,0,3,0,0,3,0,6,0,0,3,0,3,0,0,3,0,3,0,3,3,0,15,3,8,23,5,31,12,23,69,9,27,13,13,56,0,17,4,3,31,0,8,0,0,10,0,6,0,0,12,0,3,0,0,7,3,3,0,0,8,3,7,4,0,12,0,0,0,5,7,23,130,42,61,252,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0,3,8,0,29,15,23,68,4,24,6,21,57,6,24,11,7,45,3,4,5,7,18,3,13,7,0,17,0,5,4,0,10,7,16,12,7,43,0,4,0,0,4,21,130,60,70,285,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,5,10,0,14,6,9,25
LGA15520,4,9,3,10,26,0,0,0,0,3,0,32,3,4,41,0,29,5,4,37,0,13,3,0,19,3,6,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,94,18,22,145,0,6,0,6,13,0,0,0,0,0,3,17,3,3,26,4,26,0,7,31,3,11,0,0,17,9,23,9,9,40,0,8,3,7,13,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,15,96,14,27,156,0,3,0,9,6,0,4,0,0,8,0,8,0,3,12,0,8,4,5,13,3,8,0,4,19,0,19,3,6,31,11,18,3,10,43,3,10,3,3,17
LGA15560,0,3,0,0,9,0,3,0,0,3,4,18,5,0,28,0,16,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,50,10,8,70,0,7,0,0,12,0,0,0,0,0,0,11,3,0,17,0,32,3,11,44,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,11,14,80,0,3,3,4,10,0,0,0,0,0,0,3,0,4,10,3,28,5,9,38,0,6,0,0,14,0,3,0,0,10,0,5,0,0,7,0,0,0,0,0
LGA15650,0,16,0,15,24,4,55,8,3,66,3,52,10,17,82,11,85,16,23,131,5,27,0,3,42,0,11,0,0,16,0,6,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,35,257,28,72,385,0,6,3,4,15,0,3,0,0,3,0,5,3,7,21,6,58,10,21,93,4,29,0,19,49,8,51,6,6,75,6,40,6,13,62,3,38,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,12,31,252,29,69,383,0,3,0,0,8,0,3,0,0,3,0,11,4,0,16,0,35,4,11,51,4,35,3,9,57,3,110,6,24,146,15,108,12,29,170,0,13,3,4,22
LGA15700,3,20,8,12,40,8,29,0,3,38,9,50,7,16,77,13,119,17,14,168,7,48,5,4,63,10,19,8,4,38,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,12,0,0,14,46,305,43,58,450,4,16,0,3,22,0,3,3,0,6,6,47,10,16,74,9,52,9,24,96,6,45,5,15,75,18,77,19,10,121,10,60,13,10,89,7,12,0,7,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,18,62,318,53,93,532,0,11,3,0,12,0,0,0,0,0,3,18,4,15,42,3,27,6,21,56,7,18,4,16,41,9,58,9,31,107,17,107,12,19,154,15,46,7,11,81
LGA15750,0,20,7,11,35,0,28,3,7,30,5,83,7,14,114,7,58,0,9,76,3,20,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,0,4,12,20,223,14,50,301,4,5,0,10,16,0,6,0,4,14,8,38,5,8,62,9,58,3,17,94,3,22,3,0,28,5,18,0,0,28,3,14,0,4,20,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,35,178,13,48,276,3,13,0,3,14,0,0,0,3,3,0,17,7,8,23,3,28,11,14,49,3,22,0,11,39,8,33,0,17,53,8,39,7,12,64,0,29,3,7,47
LGA15800,0,4,0,3,10,0,12,0,0,16,9,46,7,7,69,0,16,0,4,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,16,91,4,14,126,0,3,0,0,4,0,0,3,0,3,3,20,3,10,35,3,44,8,8,61,0,10,0,0,17,0,5,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,92,14,18,129,0,0,0,0,4,0,0,0,0,0,0,10,0,3,22,3,21,3,9,42,3,12,0,3,24,4,19,0,3,24,0,3,0,0,3,0,3,0,0,3
LGA15850,0,6,0,5,15,0,9,0,4,16,11,47,3,7,69,3,35,3,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,16,112,18,21,154,0,4,4,3,14,0,9,0,3,6,5,27,4,9,39,8,50,3,6,72,3,24,0,3,29,0,12,0,3,15,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,5,17,131,14,20,184,0,0,0,3,5,0,0,0,5,8,0,9,5,0,13,0,16,0,5,20,0,24,0,0,27,8,35,5,13,52,3,30,7,3,40,3,10,0,0,12
LGA15900,7,74,20,47,154,14,195,14,18,241,27,217,36,125,402,46,497,90,176,802,57,382,68,114,618,47,458,76,107,691,28,146,35,28,245,13,40,16,10,70,0,4,0,3,12,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,18,0,67,6,27,101,237,2105,361,658,3358,5,39,11,28,79,0,46,21,42,117,20,168,42,58,289,26,162,34,94,314,15,113,30,55,217,38,323,61,118,538,86,533,118,183,926,52,301,79,105,538,7,53,15,17,97,3,9,8,7,29,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,9,33,10,25,81,262,1803,440,741,3248,7,31,4,13,53,3,17,3,5,23,8,97,29,73,206,16,98,22,57,194,4,81,21,73,178,23,139,35,67,266,50,389,98,200,738,127,674,177,220,1202
LGA15950,0,6,3,8,23,0,10,0,5,10,0,0,7,6,16,0,3,3,0,8,0,9,0,3,10,0,28,5,10,45,3,70,21,36,126,6,79,36,55,182,3,38,27,26,93,7,26,23,18,69,0,8,6,8,22,0,6,6,0,13,0,3,4,0,7,0,3,3,0,12,0,11,3,8,20,31,291,139,195,663,0,11,7,0,21,0,0,0,0,3,0,8,4,4,15,0,3,0,4,7,0,0,0,0,5,0,0,3,4,9,0,9,8,11,27,5,43,18,24,94,5,70,29,40,139,5,41,32,25,103,4,33,32,18,89,3,25,9,6,48,0,21,8,13,35,3,14,13,9,39,0,8,0,14,22,30,298,161,173,666,0,7,3,11,19,0,0,3,3,4,0,8,0,10,15,0,0,0,3,4,0,6,0,3,5,0,0,3,3,7,0,4,4,4,9,0,33,6,23,61
LGA15990,7,37,13,40,94,4,30,8,3,44,9,58,16,28,105,4,37,3,23,68,3,44,11,19,81,16,162,33,65,270,28,296,77,146,543,46,305,93,156,599,43,169,62,59,341,26,63,25,24,138,8,17,11,9,44,6,8,3,4,22,6,3,3,4,17,3,9,3,3,15,3,36,6,23,73,199,1276,355,615,2444,3,39,12,22,75,0,10,0,15,23,6,38,13,14,77,6,37,15,21,85,6,23,11,13,49,8,31,13,18,69,7,77,28,42,153,24,305,97,162,587,54,260,82,146,530,48,157,51,77,331,27,107,54,45,235,18,82,35,16,146,12,23,16,15,59,12,43,22,24,106,3,32,14,31,79,239,1258,454,661,2603,0,25,14,12,52,0,0,0,0,0,0,17,5,26,51,3,21,12,17,54,3,13,8,19,39,0,26,14,19,60,4,20,7,30,67,9,93,33,63,198
LGA16100,0,6,0,0,5,0,0,0,0,0,0,6,4,5,15,3,17,3,3,23,0,6,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,34,9,10,62,4,3,0,0,3,0,0,0,0,0,0,3,0,4,6,0,12,0,4,14,0,9,3,3,20,0,19,3,0,20,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,46,3,13,75,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,3,0,0,8,0,3,0,6,9,0,11,7,8,25,3,17,3,3,27,0,3,3,0,3
LGA16150,3,24,3,24,56,5,91,5,9,112,14,107,8,36,162,14,173,21,52,259,11,79,7,18,118,9,60,8,11,88,0,19,4,3,29,0,3,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,12,0,37,3,5,41,68,599,63,155,889,0,11,5,9,31,0,21,8,10,39,12,82,6,22,113,13,111,14,36,172,11,72,3,17,105,11,143,20,28,209,17,103,21,23,163,10,34,10,3,52,0,7,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,30,3,6,42,82,618,85,157,952,0,12,0,4,19,0,8,0,4,9,0,41,6,15,66,9,56,9,26,95,6,51,5,25,88,20,134,16,47,217,31,203,30,51,316,30,114,14,23,183
