LGA_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
LGA14600,3,0,0,0,0,0,0,10,6,0,6,3,6,111,29,21,10,4,3,0,0,4,12,219,0,0,0,0,0,7,0,0,0,0,0,0,0,0,47,49,26,0,22,13,12,141,80,98,106,74,49,19,23,14,79,749,4,0,3,0,0,3,8,10,26,30,17,13,10,9,16,151,0,0,0,0,0,0,3,4,0,9,0,0,0,0,3,19,0,0,0,3,0,6,4,9,50,53,29,10,12,3,22,218,0,0,0,0,0,0,0,4,10,5,7,0,3,0,4,27,0,0,3,3,4,0,17,14,34,23,3,8,6,3,11,132,0,0,0,0,4,0,0,4,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,12,4,0,4,0,0,5,9,8,9,6,3,3,0,0,15,62
LGA14650,17,27,28,15,18,8,7,141,137,10,333,101,92,3469,1657,1642,1006,274,123,49,36,36,332,9305,3,0,3,0,0,69,28,25,9,9,3,3,0,4,1116,1275,169,25,399,175,206,3871,2203,2471,3115,2205,1882,1128,1207,389,1685,21127,7,3,0,0,3,6,15,44,253,510,813,603,967,538,445,4214,0,0,4,3,3,17,24,54,151,134,114,57,55,24,70,720,10,5,10,3,6,20,50,148,1001,1600,1478,960,1248,284,586,7404,3,0,0,0,6,0,13,23,149,212,241,148,221,73,93,1188,6,3,6,8,15,28,121,253,971,845,270,730,231,87,330,3920,6,0,6,14,28,68,103,136,198,151,84,48,29,8,105,985,0,0,3,0,4,15,21,32,83,62,20,40,18,12,46,361,0,0,0,0,0,3,0,6,31,31,33,29,55,30,43,258,12,6,41,13,40,196,209,198,475,223,113,46,35,18,230,1859
LGA14700,4,3,0,7,7,5,4,27,35,4,21,12,7,104,52,109,120,63,51,25,37,40,23,703,0,0,0,0,0,0,6,0,0,0,0,0,0,0,179,193,42,5,26,19,14,141,109,189,354,299,371,338,557,410,241,3109,3,0,0,0,0,0,3,8,16,55,94,87,193,433,79,968,0,0,3,0,0,4,3,3,12,8,16,9,27,22,5,118,3,0,0,0,0,3,9,10,53,80,120,171,447,263,105,1253,0,0,0,0,0,3,0,0,12,17,15,26,69,59,11,212,6,5,0,3,0,9,11,25,94,99,41,415,127,89,47,974,0,0,0,4,3,3,16,13,20,15,13,13,21,12,12,146,0,0,0,0,0,0,0,0,3,6,3,10,0,6,5,36,0,0,0,0,0,0,0,0,0,4,0,3,4,9,8,34,3,3,10,3,3,7,6,7,19,27,20,17,22,14,18,178
LGA14750,0,3,0,0,0,0,0,11,3,0,25,3,3,156,58,55,27,4,3,0,0,0,14,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,55,8,3,34,4,10,189,105,115,162,143,87,34,36,6,82,1021,4,0,0,0,0,7,0,7,51,49,56,36,39,11,29,290,0,0,0,0,0,0,0,7,7,3,6,0,3,0,5,37,5,0,0,4,0,8,7,19,87,82,69,33,19,8,29,363,0,0,0,0,0,0,0,0,11,16,9,7,6,0,8,61,0,0,3,0,3,6,14,34,67,44,15,9,0,0,10,211,0,0,0,0,0,8,11,7,7,3,0,3,0,0,3,37,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,15,3,0,3,4,0,14,18,10,34,7,0,0,0,0,14,105
LGA14850,8,7,3,0,3,0,5,35,20,3,65,17,22,554,224,238,134,51,13,8,7,7,56,1428,0,0,0,0,0,22,4,7,8,0,0,0,0,0,232,277,34,7,95,44,74,715,450,568,839,538,351,139,144,46,339,4376,6,4,0,0,0,13,6,23,129,157,187,111,112,47,96,885,0,0,0,0,5,14,20,26,84,47,28,11,8,6,14,252,0,0,6,0,3,10,21,60,330,298,196,89,101,15,60,1189,0,0,0,0,0,0,4,14,52,45,36,13,14,3,11,204,0,0,3,3,5,20,55,104,246,130,40,60,27,4,51,744,0,0,7,0,9,33,46,58,81,24,7,6,3,0,21,288,0,0,0,3,0,4,5,3,19,8,3,0,0,0,5,52,0,0,0,0,0,0,3,7,8,3,9,3,9,0,7,41,4,3,20,6,14,72,55,43,96,46,9,4,3,0,33,416
LGA14870,0,0,0,0,6,3,0,16,11,7,41,10,9,424,118,132,57,12,3,0,3,0,38,859,0,0,3,0,0,3,3,4,3,0,0,0,0,0,122,139,17,7,50,24,27,483,187,261,289,217,154,119,135,32,204,2207,3,0,0,0,0,8,3,9,33,43,75,43,86,32,46,368,0,0,0,0,0,0,7,4,15,6,3,0,3,0,4,56,3,0,0,0,0,5,9,16,93,134,85,109,122,28,46,650,0,0,0,0,0,0,0,3,16,13,19,9,25,0,6,107,3,0,3,0,3,7,10,32,96,84,17,90,21,5,25,393,0,0,3,3,0,6,10,9,10,8,3,3,3,0,18,78,0,0,0,0,0,0,3,7,10,3,3,5,0,0,7,37,0,0,0,0,0,0,0,0,3,3,0,4,3,3,7,28,0,0,4,5,9,37,28,27,43,12,8,3,3,0,25,210
LGA14900,14,19,23,10,7,0,12,102,186,27,279,67,55,1762,441,462,180,44,28,14,6,10,150,3713,9,0,6,0,0,46,14,13,16,3,0,4,0,0,562,675,239,46,329,126,174,1967,835,1017,1537,1238,1310,562,584,171,923,11056,24,8,7,0,0,18,33,87,488,880,1388,837,1156,573,474,5985,6,0,0,4,9,32,37,69,139,126,94,39,42,17,59,674,17,3,12,0,13,24,67,184,923,1142,1031,601,641,214,359,5240,7,4,5,3,5,4,23,40,143,176,210,148,158,54,104,1082,26,14,17,20,79,110,402,619,1719,1066,454,656,252,76,429,5937,13,12,35,37,67,185,202,193,315,144,73,56,33,8,123,1495,3,3,11,13,19,32,39,69,147,68,32,27,20,5,93,574,3,0,0,0,0,3,0,12,43,47,55,27,41,18,53,317,85,34,167,89,77,545,421,388,722,395,188,90,97,25,417,3752
LGA14920,3,0,0,0,0,0,3,16,4,4,13,3,3,172,38,50,21,3,0,3,0,3,10,328,0,0,0,0,0,4,0,0,3,0,0,0,0,0,61,65,12,3,22,9,15,214,103,123,138,96,46,33,35,10,91,947,0,0,0,0,0,7,3,8,28,26,18,18,15,3,20,156,0,0,0,0,0,0,0,0,3,10,4,0,0,0,3,22,0,0,0,0,0,3,5,6,42,40,31,21,6,3,32,192,0,0,0,0,0,0,0,4,6,4,3,0,3,0,3,24,0,0,0,4,0,6,16,28,43,32,11,15,3,0,13,158,0,0,0,0,0,6,3,6,6,3,0,0,0,0,3,33,0,0,0,3,0,3,5,0,4,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,0,0,0,5,0,5,12,6,26,6,0,3,0,0,11,74
LGA14950,3,0,0,0,0,0,0,8,7,0,3,3,0,51,14,20,9,0,0,0,0,0,0,103,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,27,4,5,16,4,4,65,35,54,65,32,23,15,7,4,36,362,0,0,0,3,0,3,0,3,13,8,13,6,5,0,13,69,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,8,3,8,31,16,13,3,12,0,15,112,0,0,0,0,0,0,0,0,7,4,0,0,0,0,3,14,0,0,0,0,4,3,14,12,23,7,0,0,0,0,7,62,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,6,5,3,0,0,0,0,0,26
LGA15050,7,11,7,9,11,3,5,62,40,3,70,27,17,975,392,390,207,42,18,15,3,10,86,2300,3,0,3,0,0,21,13,6,0,3,0,0,0,0,362,408,59,13,91,39,55,1109,597,684,934,827,696,462,460,126,544,6677,4,3,0,0,0,0,3,16,95,211,365,243,380,236,154,1715,0,0,0,0,0,5,8,21,49,47,26,26,29,6,25,243,3,3,3,0,0,0,21,59,358,563,572,372,509,112,165,2744,0,0,0,0,0,3,7,6,47,80,83,62,75,33,34,436,4,5,4,5,3,10,34,127,465,401,129,425,107,33,122,1875,0,0,4,3,7,23,35,48,89,47,21,15,4,4,25,319,0,0,0,0,0,3,3,7,35,22,12,23,14,0,20,139,0,0,0,0,0,0,0,0,6,16,14,15,11,6,18,84,4,7,13,8,14,65,60,75,151,59,36,14,14,8,71,599
LGA15240,20,8,9,7,7,0,3,69,91,14,263,67,64,2588,1093,1100,593,168,66,42,30,28,243,6458,0,0,5,0,0,51,16,20,8,7,3,0,0,0,686,807,140,23,341,145,163,3000,1611,1734,1772,922,562,302,298,105,1055,12177,3,4,7,0,6,17,19,50,204,247,249,107,135,53,130,1223,0,0,4,3,3,16,29,61,104,62,36,13,18,4,36,391,3,0,8,0,7,29,37,123,539,445,328,123,121,29,179,1971,6,0,0,0,0,11,10,19,67,73,62,30,23,3,34,338,3,0,8,3,15,35,103,149,408,211,62,105,23,5,102,1230,0,4,6,9,16,63,67,104,141,47,17,5,3,0,56,525,0,0,3,0,4,7,19,19,37,24,3,12,4,0,13,161,0,0,0,0,0,0,0,7,18,8,13,0,3,4,12,60,12,4,31,27,25,180,148,157,238,70,17,8,0,3,119,1055
LGA15270,5,0,0,0,4,0,8,18,22,5,44,18,14,397,118,135,52,19,9,4,3,3,46,895,0,0,3,0,0,8,0,7,3,0,0,0,0,0,171,198,32,8,59,33,41,517,217,299,342,230,198,132,153,49,271,2587,0,0,3,3,0,0,10,10,41,69,64,47,79,30,60,422,0,0,0,3,0,9,3,8,21,14,9,8,4,0,9,83,0,0,0,5,4,6,5,32,116,150,138,83,90,22,69,723,0,0,0,0,0,0,0,5,18,14,12,9,21,4,11,99,0,0,0,0,0,11,28,44,121,91,30,107,22,4,42,500,0,0,0,3,3,6,10,21,35,10,10,11,0,0,10,125,0,0,0,0,0,0,3,0,11,4,0,3,0,0,5,30,0,0,0,0,0,0,0,0,0,8,4,3,3,0,3,26,3,3,7,7,7,44,35,30,44,17,3,8,0,3,32,240
LGA15300,0,3,0,0,3,0,3,16,6,3,27,4,4,112,33,36,17,6,6,0,3,5,8,267,3,0,0,0,0,9,0,0,0,0,0,0,0,0,80,95,22,4,37,7,16,156,75,118,199,163,129,47,82,30,125,1222,3,0,0,0,3,0,3,16,29,54,68,49,42,23,47,346,0,0,0,0,0,0,0,3,12,8,4,0,3,0,7,33,0,0,3,0,0,3,3,21,100,79,56,39,34,14,35,394,0,0,0,0,0,0,0,0,18,16,10,4,6,5,10,65,0,0,0,0,3,9,19,45,71,35,11,21,14,3,31,258,0,0,0,0,3,3,5,4,4,0,3,0,0,0,3,30,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,14,0,3,5,6,5,19,25,21,25,5,3,0,0,0,10,124
LGA15350,0,0,0,3,4,11,4,32,29,5,15,4,3,44,39,60,100,77,63,55,78,79,19,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,206,34,8,16,13,6,62,61,138,267,257,293,367,611,567,244,2931,5,0,3,0,0,0,0,3,10,20,27,35,109,323,50,583,0,0,0,0,0,0,0,4,6,6,3,8,18,28,9,84,3,3,0,0,0,0,0,8,28,42,40,102,264,227,65,795,0,0,0,0,0,0,3,3,7,8,13,13,33,43,10,131,3,0,0,0,0,3,6,11,39,50,29,502,130,141,77,993,0,0,0,0,3,0,8,4,3,12,10,32,20,31,23,150,0,0,0,0,0,0,0,0,0,3,0,19,3,6,5,40,0,0,0,0,0,0,0,0,0,0,3,5,3,8,4,31,12,0,4,0,0,3,3,5,17,13,11,19,20,32,25,167
LGA15520,4,4,0,0,0,3,0,21,16,3,26,5,8,266,86,100,41,12,3,4,3,3,24,609,3,0,0,0,0,3,3,0,0,0,0,0,0,0,92,104,37,8,42,21,34,339,179,216,231,144,89,46,40,19,148,1592,0,0,3,0,0,4,9,10,46,47,47,25,34,9,34,268,0,0,0,0,0,0,0,3,12,5,0,0,0,0,3,23,3,0,0,0,4,8,9,24,85,74,50,22,27,4,48,355,0,0,0,0,0,0,0,8,15,14,6,3,3,0,8,60,0,0,0,0,0,4,16,16,50,21,8,11,0,0,27,161,0,0,0,0,4,3,4,6,7,3,3,0,0,0,3,38,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,4,7,6,15,3,0,3,0,0,10,56
LGA15560,0,3,0,0,0,0,0,4,0,0,0,6,3,53,19,8,5,5,0,0,0,0,3,110,0,0,0,0,0,0,3,0,0,0,0,0,0,0,31,36,20,0,5,4,8,75,47,49,56,55,27,19,13,0,48,418,0,0,0,4,3,0,0,3,17,21,22,6,5,3,22,108,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,3,3,5,13,29,31,14,4,3,0,19,123,0,0,0,0,0,0,3,3,5,9,0,4,0,0,0,27,0,0,0,0,5,3,5,16,29,17,0,3,0,0,8,82,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,6,4,0,0,0,0,0,4,17
LGA15650,3,0,6,6,0,0,0,18,3,5,18,3,4,154,59,55,33,8,7,0,0,4,14,361,0,0,0,0,0,3,4,4,0,0,0,0,0,0,80,90,8,8,27,11,19,193,117,110,186,172,158,149,153,68,124,1483,0,3,0,0,0,0,0,3,16,25,47,45,107,58,38,355,0,0,0,0,0,0,3,3,10,8,4,9,9,3,0,42,0,0,0,0,0,3,3,5,62,102,85,103,109,23,50,547,0,0,0,0,0,0,3,3,6,16,22,12,12,4,6,98,0,0,0,0,0,4,17,13,101,75,27,145,32,6,18,451,0,0,0,0,0,9,4,8,16,4,4,8,4,0,7,56,0,0,0,0,0,0,0,0,11,0,3,10,0,0,9,35,0,0,0,0,0,0,0,3,4,3,0,0,6,3,4,29,3,0,4,0,0,16,15,14,21,3,0,3,0,3,12,101
LGA15700,3,0,0,0,3,0,0,13,18,5,44,20,8,578,228,234,95,22,7,3,5,0,54,1327,0,0,0,0,0,9,0,3,0,0,0,0,0,0,140,163,22,9,65,40,38,667,360,385,339,181,83,36,33,16,221,2502,0,0,3,0,3,8,4,14,48,54,46,15,22,17,24,253,0,0,0,0,3,4,7,14,37,3,6,6,3,0,12,92,0,3,0,0,0,6,11,28,129,73,61,14,17,5,27,375,0,0,3,0,0,0,0,3,12,9,7,0,3,0,7,54,0,0,0,0,0,3,21,36,87,50,7,19,0,0,17,253,0,0,4,0,6,17,21,30,36,9,3,0,0,0,13,144,3,0,0,0,0,3,0,8,11,3,0,3,0,0,11,44,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,14,0,0,6,7,5,40,43,23,41,16,6,0,0,0,20,209
LGA15750,4,0,0,5,0,0,0,20,12,3,18,9,6,193,50,59,25,0,3,4,0,0,21,409,0,0,0,0,0,6,0,3,0,0,0,0,0,0,102,116,32,3,27,19,21,242,114,154,244,150,132,61,57,18,160,1428,4,0,0,0,0,3,3,9,37,54,62,42,44,14,58,339,0,0,0,0,0,0,0,4,11,0,4,0,3,0,0,34,3,0,0,0,0,3,16,22,84,91,70,34,36,18,48,435,0,0,0,0,0,0,3,3,9,14,12,8,8,5,8,86,0,0,0,0,3,3,15,24,78,53,12,31,8,0,18,249,0,0,0,0,0,8,7,12,14,6,0,4,0,0,5,58,0,0,0,0,0,0,0,3,4,0,3,5,0,0,5,19,0,0,0,0,0,0,0,0,3,3,3,0,0,0,7,23,0,0,3,0,0,15,16,14,17,6,0,0,0,0,18,103
LGA15800,3,0,0,0,0,0,0,7,0,0,15,0,3,106,30,25,14,3,0,0,0,0,6,210,0,0,0,0,0,4,0,4,0,0,0,0,0,0,41,43,11,3,27,5,9,135,64,72,93,55,43,16,17,5,53,616,3,0,0,0,0,0,0,6,22,28,33,16,15,6,18,140,0,0,0,0,0,0,0,6,3,3,0,0,0,0,5,25,0,0,4,0,0,0,9,17,48,46,35,7,13,3,22,198,0,0,0,0,3,0,0,3,6,5,3,0,0,0,4,24,3,0,0,0,0,0,5,8,27,15,4,3,0,3,5,84,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,16,0,0,0,0,0,0,3,4,3,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,9,8,5,14,6,3,0,0,0,6,47
LGA15850,3,3,0,0,0,0,0,7,7,0,9,9,3,78,21,32,18,3,3,0,0,0,15,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,51,13,0,21,18,14,101,68,103,114,77,51,24,18,10,80,703,3,0,0,0,0,0,0,0,19,25,37,15,24,8,23,163,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,10,0,0,0,0,0,0,5,23,50,36,33,15,13,0,25,201,0,0,0,0,0,0,0,3,4,9,5,4,0,0,6,32,0,0,0,0,0,5,9,9,31,20,5,5,3,3,14,107,0,0,0,4,0,0,0,0,8,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,3,3,3,3,11,10,0,5,3,0,0,0,0,4,49
LGA15900,16,19,27,9,13,13,5,121,75,8,172,65,47,1960,772,852,511,155,86,32,36,33,158,4963,7,0,0,0,0,41,9,11,12,4,0,3,0,0,846,927,110,13,221,125,119,2246,1140,1441,2113,1729,1667,1006,1174,445,1155,14702,4,0,5,0,0,5,12,29,138,332,544,448,651,384,254,2810,0,0,6,0,5,10,18,51,103,104,97,36,52,27,39,557,3,3,5,0,10,7,30,93,637,960,1037,687,992,304,319,5092,0,0,0,0,0,6,6,31,100,148,193,106,156,68,73,886,6,3,6,4,13,12,77,175,645,603,219,631,191,61,196,2857,0,0,3,18,26,48,70,87,158,89,44,45,21,11,52,675,0,0,4,0,3,6,18,27,43,35,15,29,8,4,17,211,0,0,0,0,0,3,0,5,18,19,43,22,39,8,27,183,16,0,27,16,35,142,122,127,273,155,70,30,29,11,154,1213
LGA15950,4,3,14,11,23,27,7,89,47,4,30,15,15,116,86,124,160,125,113,59,95,68,36,1106,0,0,3,0,0,9,3,3,0,0,0,0,0,0,643,659,62,9,60,26,45,170,173,296,700,801,1037,1060,1958,1710,776,8889,5,0,0,0,0,0,0,7,26,50,78,64,226,485,58,1003,0,0,0,0,0,3,4,7,20,13,10,11,21,21,11,124,3,0,4,0,0,3,3,10,56,80,105,172,455,270,70,1237,0,0,0,0,0,0,3,3,13,14,29,46,97,121,5,326,3,0,3,3,4,3,18,29,118,133,40,571,154,106,84,1271,0,0,0,0,9,5,12,14,18,16,13,31,24,18,20,188,0,0,0,0,0,0,4,3,6,3,3,22,14,7,9,69,0,0,0,0,0,0,0,0,0,7,6,3,22,16,8,56,14,0,13,5,3,10,11,6,32,25,16,29,13,16,29,221
LGA15990,37,13,41,20,46,36,17,221,180,30,222,65,91,1390,875,1290,1141,523,338,211,187,174,298,7019,9,0,10,0,5,29,17,10,18,8,6,3,5,0,1395,1517,246,42,298,146,178,1688,1345,2127,3284,2642,2896,2017,2980,1870,2011,23761,10,0,10,3,3,8,20,66,219,437,751,681,1505,1820,598,6129,3,6,6,5,5,18,25,76,204,197,182,127,186,112,163,1319,24,11,19,6,4,26,65,178,864,1396,1614,1775,3205,1311,838,11334,5,0,5,4,0,0,16,20,96,159,223,195,392,307,126,1542,22,14,19,8,29,22,130,218,754,789,325,2595,593,386,420,6321,3,0,10,16,38,43,69,87,226,170,133,156,128,88,150,1322,4,0,0,9,3,4,14,18,51,38,22,100,21,21,62,363,3,0,0,0,0,0,3,14,25,38,50,32,65,49,66,342,42,11,29,26,16,77,79,90,301,243,166,142,117,87,204,1628
LGA16100,0,0,0,0,0,0,0,8,0,0,5,3,5,81,22,31,14,3,0,0,3,0,13,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,10,3,13,6,12,99,52,81,103,81,47,21,16,13,60,606,0,0,0,0,0,0,0,3,7,27,29,17,19,7,13,124,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,3,0,0,11,43,40,29,13,14,4,20,182,0,0,0,0,0,0,0,0,4,4,3,4,0,4,0,23,0,0,0,0,0,3,6,16,36,23,7,11,4,0,3,113,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,3,8,10,7,0,0,0,0,0,34
LGA16150,6,9,5,7,8,0,0,35,22,0,35,10,11,474,174,176,98,27,17,7,10,6,38,1118,0,0,0,0,0,5,5,3,0,0,0,0,0,0,225,247,30,5,48,28,24,565,292,359,512,385,418,210,270,97,325,3568,3,0,0,0,0,3,6,11,76,136,185,148,205,122,86,982,0,0,3,0,0,3,3,9,31,34,6,4,13,7,10,123,4,0,0,0,0,5,13,30,226,301,239,148,194,44,91,1290,0,0,0,0,0,0,3,9,39,51,46,27,40,11,16,220,0,4,0,0,3,7,33,40,218,178,51,153,28,15,41,768,0,0,0,0,3,7,10,13,41,20,12,10,3,0,10,142,0,0,0,0,0,4,3,4,12,4,0,3,0,3,3,40,0,0,0,0,0,0,0,3,7,13,4,8,4,7,3,52,3,0,12,9,0,42,25,33,67,16,9,9,3,3,32,263
