LGA_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
LGA15850,125,31,28,790,222,122,145,124,80,693,4,6,3,3,0,25,780,316,287,171,112,1658,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,14,0,3,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,10,3,0,0,0,0,3,818,316,292,167,118,1705,0,0,0,0,0,0,7,3,0,0,0,9,90,26,7,3,0,127,399,138,101,40,24,698,261,122,135,119,69,698,19,5,0,3,3,35,773,294,247,168
LGA15900,3641,1004,273,16792,2393,1972,2770,1666,702,9510,161,42,34,12,16,260,13593,7050,6827,2760,1004,31236,0,0,0,0,0,3,82,5,0,0,0,91,1078,232,81,12,3,1410,790,409,235,79,25,1538,54,39,57,34,15,197,33,7,6,0,3,48,2038,698,381,132,42,3288,10,3,0,0,0,7,250,23,7,0,0,277,1161,245,66,4,3,1477,470,198,85,33,10,795,25,8,9,9,10,58,34,9,5,0,0,49,1941,486,172,49,23,2676,3,0,0,0,0,3,3,0,0,0,0,3,29,3,3,0,0,35,13,4,4,0,0,28,4,3,7,0,0,12,0,0,0,0,0,0,49,10,18,0,5,82,20,0,0,0,0,22,17645,8247,7400,2935,1075,37310,3,4,4,0,5,14,107,24,17,3,3,158,2667,791,359,69,16,3905,7280,3951,3540,928,221,15911,2787,2172,3209,1792,786,10737,166,66,47,17,22,318,13009,7012,7170,2813
LGA15950,313,62,5,1281,286,296,438,228,67,1313,5,0,7,0,0,14,1192,681,795,290,78,3041,4,0,0,0,0,4,67,8,3,0,0,84,523,171,59,14,0,768,768,410,315,63,6,1559,127,66,101,47,14,352,8,0,6,0,0,18,1494,663,480,114,20,2781,121,14,0,0,0,135,1621,119,17,3,0,1754,3892,1078,348,36,5,5361,1289,551,328,62,18,2244,54,35,37,19,0,137,36,3,3,0,0,49,7006,1793,738,109,24,9677,0,0,0,0,0,0,21,0,0,0,0,21,5,5,0,0,0,14,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,7,4,0,0,38,19,3,0,0,0,27,9739,3147,2023,519,125,15557,0,0,0,0,0,4,19,0,0,0,0,19,154,61,31,3,0,253,478,226,259,60,9,1034,332,275,449,225,72,1351,9,9,3,0,6,25,990,568,744,287
LGA15990,4731,1189,227,16524,5647,4378,7939,4444,1745,24152,141,52,41,19,13,263,14240,8745,13107,5753,2017,43863,6,0,0,0,0,6,146,15,3,0,0,163,713,220,138,18,0,1088,1087,659,703,166,33,2647,222,133,216,145,58,771,18,4,9,0,0,27,2188,1032,1072,329,87,4707,48,3,5,0,0,54,1622,140,23,3,0,1794,6045,2390,963,128,34,9556,1313,592,460,118,20,2507,73,50,60,43,18,235,89,24,22,4,0,135,9199,3195,1536,292,73,14287,4,0,0,0,0,4,14,3,0,0,0,18,35,14,8,0,0,60,19,11,11,3,0,43,10,3,8,3,3,25,3,0,0,0,0,5,89,27,28,7,6,157,12,4,8,10,0,36,25730,12998,15746,6390,2178,63048,6,3,8,3,4,25,153,44,25,12,9,243,1155,441,342,70,24,2029,5484,3221,4438,1124,212,14478,5919,4703,8942,4984,2087,26641,184,82,97,41,44,447,12903,8496,13849,6232
LGA16100,98,30,16,625,212,104,129,99,28,579,5,3,3,0,0,11,645,248,238,139,49,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,664,252,243,137,49,1351,0,0,0,0,0,3,3,0,3,0,0,6,74,13,4,0,0,99,318,107,93,35,14,565,248,88,123,71,33,564,13,8,3,0,0,25,658,219,229,104
LGA16150,842,299,92,4393,1269,712,1002,646,333,3956,57,21,4,4,12,102,3810,1845,1878,972,440,8939,0,0,0,0,0,0,12,0,3,0,0,10,166,30,5,0,0,206,76,32,18,8,5,139,5,3,4,3,3,18,3,4,3,0,0,9,261,68,40,11,11,386,0,0,0,0,0,0,18,0,0,0,0,17,95,20,0,0,0,123,22,7,5,3,0,40,0,0,0,0,0,4,0,0,0,0,0,3,140,30,7,6,3,183,0,0,0,0,0,0,8,0,0,0,0,8,3,4,0,0,0,11,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,3,4,0,0,21,3,0,0,0,0,4,4227,1943,1928,986,449,9530,6,0,3,0,0,8,15,3,3,0,3,32,337,79,41,3,0,456,2105,910,734,240,76,4068,1608,910,1165,671,354,4712,69,25,20,7,11,134,4144,1933,1961,926
LGA16200,239,112,42,1686,528,256,322,261,167,1534,27,12,3,0,7,46,1709,709,585,380,225,3608,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,28,21,3,4,0,0,25,4,0,3,0,3,8,0,0,0,0,0,0,41,4,9,4,0,64,0,0,0,0,0,0,3,0,0,0,0,3,13,7,3,0,0,15,7,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,22,7,3,3,0,37,3,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,3,18,4,0,0,3,25,0,0,0,0,0,3,1795,726,595,388,228,3733,4,0,0,0,0,3,14,3,3,3,0,22,198,43,26,4,3,277,829,326,232,101,38,1522,549,276,346,229,152,1547,36,12,3,9,3,66,1626,663,603,347
LGA16260,3667,1064,376,13933,3350,2826,4074,2359,1261,13870,122,49,49,36,16,266,10053,6756,8071,3521,1688,30093,3,0,3,0,0,11,64,10,3,0,0,72,588,278,147,26,10,1052,1250,1129,1033,308,114,3836,161,206,301,128,105,900,14,11,13,5,3,39,2083,1628,1505,474,222,5906,62,17,12,4,0,102,583,119,34,0,0,733,4824,2928,1598,367,119,9835,942,744,690,207,124,2713,29,32,36,28,18,145,73,47,26,10,4,163,6509,3886,2403,620,269,13681,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,15,3,4,0,0,4,12,3,3,0,0,0,6,0,0,0,0,0,0,16,6,8,0,8,36,19,14,21,9,3,71,18686,12290,12000,4627,2193,49789,9,3,5,3,0,27,52,25,24,11,16,123,873,344,242,63,27,1548,4465,3003,3223,978,392,12061,3432,3016,4352,2519,1625,14944,139,78,58,49,35,356,8967,6471,7907,3624
LGA16350,4622,1519,623,19785,4398,3779,5365,3364,2104,19018,193,62,61,37,44,387,13399,9079,10168,4976,2790,40418,4,0,0,0,0,3,28,6,0,0,0,35,340,103,23,7,0,478,1257,841,561,186,82,2925,109,102,130,81,72,495,28,3,6,5,8,45,1766,1057,716,278,159,3985,4,3,0,0,0,4,51,13,0,0,0,69,700,270,103,26,9,1106,215,127,87,32,9,477,70,59,70,44,27,277,24,6,3,0,0,38,1067,477,266,112,48,1968,0,0,0,0,0,0,16,4,0,0,0,17,24,4,3,4,0,33,9,13,0,0,3,28,7,4,3,3,3,16,0,3,0,0,0,3,51,22,12,6,4,97,16,0,3,0,0,23,16301,10636,11173,5377,3010,46493,10,3,3,0,3,16,83,25,25,17,3,153,650,243,118,36,24,1070,7839,4851,4285,1370,601,18944,5491,4527,6236,3731,2559,22543,243,141,100,74,68,621,14313,9792,10759,5224
LGA16380,1363,413,139,8411,2847,1234,1671,988,486,7226,90,14,16,5,6,127,8849,3095,3128,1440,633,17145,0,0,0,0,0,0,38,0,0,0,0,36,519,84,20,0,0,619,567,174,75,21,3,843,51,17,17,11,8,104,23,0,0,0,0,27,1200,278,120,35,9,1635,0,0,0,0,0,0,42,4,0,0,0,44,549,115,25,4,0,692,265,78,33,8,3,389,14,9,3,5,0,27,11,3,3,0,0,16,884,209,65,10,3,1172,7,0,0,0,0,10,68,3,0,0,0,72,143,8,5,0,0,166,39,11,4,6,0,52,14,3,0,0,3,22,7,0,0,0,0,9,274,27,10,7,4,323,7,0,0,0,0,9,11206,3611,3319,1492,650,20280,11,6,5,0,0,23,74,17,3,0,3,94,1028,151,70,24,7,1280,4606,1550,1276,411,130,7978,3139,1457,1819,1066,508,7989,124,34,28,8,18,208,8976,3216,3202,1514
LGA16400,1158,382,136,6673,2596,1355,1843,1062,564,7409,76,19,16,3,10,134,7157,2945,3093,1471,716,15382,0,0,0,0,0,3,7,0,0,0,0,7,285,42,17,3,3,352,517,190,126,37,4,872,83,54,57,32,9,240,4,3,4,0,0,16,905,289,207,72,21,1493,0,0,0,0,0,0,19,0,0,0,0,20,146,25,12,0,0,180,144,36,30,13,0,225,29,8,8,4,3,46,6,0,0,0,0,7,335,67,57,16,5,484,6,0,0,0,0,4,45,0,0,0,0,47,62,8,4,0,0,78,23,3,0,0,0,34,4,0,7,0,4,17,4,0,0,0,0,4,154,12,9,3,3,180,8,3,0,0,0,12,8565,3320,3358,1557,742,17543,9,4,3,0,0,13,61,5,8,7,0,80,770,127,57,10,8,966,3516,1269,1039,314,107,6250,2950,1590,2034,1103,613,8291,128,30,30,12,10,210,7428,3030,3171,1443
LGA16490,890,255,72,4224,1853,1283,1915,1011,422,6490,40,21,14,3,3,85,4370,2444,2904,1283,510,11513,0,0,0,0,0,0,12,4,0,0,0,18,336,116,39,6,4,505,289,143,94,21,11,561,19,15,21,10,4,73,10,0,0,3,0,15,667,284,153,40,19,1164,4,0,0,0,0,4,114,28,3,0,0,145,380,134,73,18,7,603,37,20,13,3,3,77,7,3,7,0,0,14,10,3,3,0,0,20,541,184,95,25,5,851,0,0,0,0,0,0,13,4,0,0,0,14,23,3,8,3,0,37,23,7,8,0,0,44,5,0,0,0,3,15,3,0,0,0,0,3,68,18,16,5,5,110,7,0,0,0,0,10,5662,2932,3162,1358,538,13648,8,3,3,3,0,17,65,16,10,6,0,90,400,92,65,18,3,571,1978,973,800,254,69,4065,2122,1386,2060,1055,441,7066,67,29,23,13,3,135,4632,2501,2951,1340
LGA16550,1330,373,85,4722,1185,1069,1920,1117,527,5827,62,23,12,11,6,111,3701,2449,3426,1533,631,11739,3,3,3,0,0,8,68,14,0,0,0,86,707,320,204,36,0,1268,900,802,940,230,42,2910,198,256,403,212,86,1152,41,5,3,3,0,53,1902,1401,1550,482,129,5464,65,9,3,0,0,75,1383,147,18,0,0,1546,4985,2202,963,178,27,8353,885,666,553,145,35,2278,48,39,57,27,11,179,77,24,7,3,0,116,7440,3079,1601,351,74,12551,0,0,0,0,0,0,13,0,0,0,0,13,16,6,6,0,0,33,10,10,7,0,0,31,4,0,9,3,0,16,0,0,0,0,0,3,43,21,19,9,8,99,16,8,5,0,0,28,13105,6960,6601,2374,845,29882,3,3,0,0,0,3,35,0,12,0,3,51,351,143,93,19,4,614,1494,929,1156,299,64,3942,1297,1116,1932,1206,601,6154,59,22,30,11,9,124,3234,2220,3219,1543
LGA16610,501,168,69,2695,686,361,400,307,204,1966,32,3,8,5,6,57,2551,1046,968,492,293,5347,0,0,0,0,0,0,9,0,0,0,0,9,57,13,4,0,0,74,59,27,22,5,3,110,7,6,5,7,3,20,0,0,0,0,0,0,134,41,28,9,4,214,0,0,0,0,0,0,8,0,0,0,0,6,97,26,6,0,0,134,35,20,18,4,0,77,3,0,3,0,3,13,0,0,0,0,0,0,149,47,24,3,3,229,0,0,0,0,0,0,17,0,0,0,0,14,28,6,0,3,0,32,13,3,0,3,0,25,3,0,0,3,0,6,3,0,0,0,0,3,63,9,3,12,0,87,3,0,0,0,0,5,2896,1145,1015,520,299,5877,13,3,0,0,0,14,46,3,4,0,0,53,373,90,48,13,6,534,1336,544,445,163,67,2552,737,367,410,319,210,2049,36,17,9,5,9,75,2544,1022,919,505
LGA16650,1808,699,391,7068,968,901,1263,898,697,4727,91,43,20,19,14,188,4595,3047,3375,1691,1145,13853,3,0,0,0,0,3,33,9,3,0,0,41,488,207,133,27,13,865,606,432,407,131,51,1636,89,99,132,87,57,463,15,10,4,0,3,31,1231,760,684,250,119,3047,31,8,6,0,3,46,361,53,12,4,0,430,2808,1785,989,262,64,5910,377,289,216,111,68,1055,19,11,18,8,6,63,64,26,22,10,4,122,3663,2168,1266,387,147,7629,0,0,0,0,0,0,17,3,0,0,0,20,32,17,9,5,3,67,10,7,12,3,0,34,3,0,0,0,0,12,0,0,0,0,0,4,66,21,30,13,9,139,20,11,10,3,0,40,9564,6008,5372,2341,1424,24712,9,0,3,4,0,13,21,19,10,0,5,55,705,289,214,55,28,1294,2226,1478,1602,617,344,6271,1080,968,1428,1000,793,5271,90,52,50,26,25,240,4131,2800,3316,1703
LGA16700,2029,561,145,7220,1568,1508,2460,1374,643,7549,54,30,22,6,11,128,5170,3577,4707,1984,820,16255,4,0,0,0,0,4,49,3,0,0,0,56,694,316,155,22,4,1192,737,610,525,124,38,2035,89,108,134,75,30,438,14,4,4,3,0,25,1590,1047,813,226,70,3745,23,7,6,0,0,35,661,102,17,0,0,783,2564,1248,547,105,19,4488,262,196,191,60,14,720,14,5,8,13,3,44,38,8,8,3,3,59,3558,1561,778,180,44,6126,0,0,0,0,0,0,3,0,0,0,0,3,8,5,3,0,0,9,7,3,3,0,0,16,0,0,4,0,0,4,0,0,0,0,0,0,18,3,5,0,3,29,14,0,3,0,0,17,10351,6192,6310,2385,932,26165,5,3,4,0,3,13,43,9,9,3,4,66,570,206,167,42,4,994,2328,1530,1725,458,161,6206,1800,1674,2709,1539,894,8616,77,40,32,16,24,194,4823,3465,4650,2055
LGA16900,1601,449,162,7475,1844,1454,2135,1197,657,7289,73,22,21,12,10,130,5759,3399,3786,1668,835,15438,3,0,0,0,0,4,14,0,0,0,0,14,421,85,24,8,0,537,348,191,118,29,5,699,19,23,28,11,13,90,12,0,0,0,0,16,819,303,175,51,16,1361,0,0,0,0,0,0,18,6,0,0,0,24,185,42,11,5,0,242,92,41,35,9,4,172,8,8,6,4,5,32,3,0,0,0,0,10,303,101,49,11,5,476,0,0,0,0,0,0,15,0,0,0,0,15,80,14,4,0,0,95,10,4,3,0,0,16,3,0,0,0,6,8,3,0,0,0,0,3,108,17,10,0,4,141,0,0,0,0,0,0,6987,3820,4016,1728,863,17414,4,0,0,0,0,6,26,12,9,0,0,48,310,77,42,12,3,451,3322,1738,1479,442,144,7122,2105,1586,2364,1269,679,8006,101,41,38,16,8,209,5874,3452,3937,1742
LGA16950,1650,499,149,10793,4250,1874,2248,1261,664,10293,143,18,24,10,12,204,12400,4389,4070,1809,831,23494,0,0,0,0,0,3,16,5,0,0,0,19,297,29,6,0,0,336,290,67,38,16,8,429,38,17,19,6,10,86,12,3,0,0,0,13,647,123,68,31,20,886,0,0,0,0,0,0,24,0,0,0,0,27,227,36,15,0,3,278,74,24,12,5,0,120,7,3,3,5,3,20,14,0,0,0,0,10,341,64,26,10,5,449,3,0,0,3,0,14,48,0,0,0,0,48,107,3,0,0,0,112,33,11,4,0,0,42,5,6,0,7,0,19,5,0,0,0,0,12,203,19,11,12,3,245,17,0,8,0,0,28,13611,4597,4178,1859,860,25102,8,5,0,3,0,22,123,19,15,8,3,170,1520,295,125,30,10,1976,6286,2114,1556,479,155,10595,4853,2070,2315,1328,751,11318,214,60,39,22,26,365,13010,4562,4048,1878
LGA17000,470,148,64,2269,859,539,835,477,209,2916,15,8,8,5,3,35,2143,1139,1361,634,279,5556,0,0,0,0,0,0,3,0,0,0,0,3,36,13,4,0,0,60,76,35,14,5,3,136,5,4,10,4,3,31,0,0,0,0,0,3,125,58,35,11,7,230,3,0,0,0,0,3,3,0,0,0,0,3,52,12,5,0,0,76,20,11,3,0,0,32,0,0,0,0,0,6,0,0,0,0,0,0,77,27,10,3,0,123,3,0,0,0,0,3,17,0,0,0,0,17,8,4,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,5,3,0,0,42,0,0,0,0,0,3,2373,1231,1409,647,288,5952,5,3,0,0,0,6,15,4,3,0,0,20,156,55,32,5,7,256,1055,485,392,104,31,2062,915,576,874,469,219,3051,30,11,6,7,3,62,2182,1129,1310,579
LGA17040,392,134,35,2132,712,303,434,221,107,1776,30,3,12,0,0,44,2268,807,878,370,148,4462,0,0,0,0,0,0,6,3,0,0,0,11,39,11,8,0,0,62,33,22,18,4,0,75,27,3,14,7,4,55,5,0,0,0,0,3,112,36,47,12,4,208,0,3,0,0,0,3,6,0,0,0,0,12,25,12,11,0,0,41,28,9,7,0,0,44,17,4,4,3,0,28,0,0,0,0,0,0,72,28,16,3,0,125,0,0,0,0,0,0,3,0,0,0,0,3,4,4,0,0,0,10,3,4,3,0,0,14,0,0,0,0,0,7,3,0,0,0,0,3,20,11,3,0,0,38,14,10,5,3,0,30,2483,891,948,389,152,4861,10,0,0,0,0,13,47,6,3,0,0,63,332,60,33,10,4,434,1160,440,363,122,28,2110,756,348,427,223,108,1857,38,10,6,3,0,64,2343,870,835,351
LGA17080,358,125,53,1978,495,236,298,179,104,1302,21,7,6,0,0,37,1852,675,694,313,159,3693,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,12,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,0,0,24,0,0,0,0,0,0,4,0,0,0,0,3,37,11,3,0,0,55,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,51,16,3,0,0,67,0,0,0,0,0,0,6,0,0,0,0,6,3,3,0,0,0,6,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,14,6,0,0,0,22,4,0,0,0,0,4,1933,703,696,313,159,3811,3,0,0,0,3,5,21,6,3,3,0,29,250,50,25,7,3,335,1050,331,322,110,33,1849,569,221,300,168,85,1341,38,5,0,0,5,54,1931,606,648,286
LGA17100,407,151,74,1583,508,494,751,509,360,2617,22,7,13,7,3,54,1305,1016,1229,693,442,4685,0,0,0,0,0,0,20,0,0,0,0,20,73,46,32,6,0,159,88,85,95,25,11,298,19,21,37,13,4,101,0,0,0,0,0,0,208,151,165,46,19,588,9,3,3,0,0,19,146,50,9,0,0,206,1021,792,498,104,27,2445,121,173,169,62,27,552,7,12,14,3,8,41,8,11,15,0,3,45,1315,1041,712,173,73,3314,0,0,0,0,0,0,3,0,0,0,0,3,8,7,0,0,0,8,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,25,0,6,0,0,0,6,2841,2217,2107,910,537,8617,0,0,0,0,0,6,8,3,3,3,3,24,123,58,30,16,3,228,508,331,368,135,75,1419,530,524,816,520,387,2784,25,11,17,13,7,71,1198,921,1230,685
LGA17150,4733,1240,238,17338,5639,4464,7454,4492,1707,23757,153,32,43,21,12,246,14306,8955,12488,5816,1987,43551,0,0,0,0,0,0,63,4,0,0,0,65,757,211,62,11,0,1044,1928,1023,791,193,47,3980,130,97,127,68,34,450,37,6,6,0,0,43,2908,1339,987,271,80,5584,10,3,0,0,0,19,438,33,6,0,0,473,3916,1331,492,70,17,5826,769,322,235,72,13,1415,21,16,17,7,0,63,68,5,10,0,0,85,5224,1712,757,153,26,7876,9,0,0,0,0,7,29,8,0,0,0,31,32,20,7,0,0,57,10,14,6,7,3,34,0,0,0,0,0,3,0,0,0,0,0,0,77,41,20,9,4,139,9,0,3,0,0,12,22519,12044,14257,6248,2094,57169,9,4,3,0,0,15,74,21,14,8,4,118,875,324,210,45,12,1464,6188,3458,4251,1121,226,15241,6115,4668,7908,4626,1841,25152,174,78,75,29,13,370,13434,8550,12455,5829
LGA17200,194,62,15,793,126,114,142,95,64,537,14,0,3,3,0,20,846,448,397,165,81,1935,26,3,0,0,0,29,453,28,3,0,0,483,2173,659,258,31,8,3123,1580,1037,782,170,41,3601,367,330,366,199,92,1358,54,16,8,3,8,88,4646,2069,1425,404,145,8683,604,35,19,3,0,669,6308,498,82,16,0,6903,7617,2553,1164,201,51,11588,1461,807,599,162,72,3093,79,51,44,32,11,217,141,49,21,8,0,220,16212,3990,1935,411,139,22695,3,0,0,0,0,3,21,3,0,0,0,21,23,10,8,3,0,40,9,6,12,0,3,29,5,3,0,0,0,3,0,0,0,0,0,3,53,20,21,3,3,104,120,35,16,4,0,179,21884,6560,3780,990,366,33589,0,0,0,0,0,0,30,4,0,0,0,36,117,27,10,0,0,162,208,111,143,38,8,509,96,97,151,79,51,473,4,7,5,5,0,25,458,241,316,130
