LGA_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
LGA17640,0,0,4,3,3,0,3,0,0,0,0,0,0,0,0,12,0,0,8,14,9,24,5,10,8,0,0,0,0,0,11,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,7,15,24,14,53,33,23,28,4,3,0,0,0,21,219,40,36,46,59,147,255,128,135,401,195,104,48,38,15,258,1908,3,0,9,0,0,7,9,13,32,36,47,18,22,15,3,215,0,0,0,3,0,3,5,4,6,4,3,0,3,0,0,41,0,0,3,0,0,4,12,26,45,19,29,3,10,3,5,165,0,0,0,0,0,0,0,3,3,5,3,4,3,0,0,28,0,0,0,0,0,3,11,16,20,15,5,5,3,3,9,93,0,0,0,0,0,11,8,7,12,4,3,0,0,0,6,66,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0
LGA17650,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,11,5,3,6,27,13,29,5,3,11,0,0,0,0,0,10,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,41,13,59,19,21,25,6,0,0,0,0,17,221,23,18,22,63,135,177,109,131,395,137,86,54,20,4,207,1572,3,0,3,0,0,0,6,16,32,29,30,5,16,3,0,140,0,0,0,0,0,5,3,13,6,3,4,4,0,0,0,40,0,0,0,0,0,8,8,16,26,22,13,4,5,0,0,94,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,16,0,0,0,3,8,5,15,8,13,11,3,8,3,0,0,71,0,0,0,3,3,9,8,5,10,3,0,0,0,0,3,56,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
LGA17750,7,3,42,46,8,34,12,6,11,0,0,7,0,0,24,192,10,21,105,205,58,261,79,67,83,18,3,10,3,0,113,1021,0,0,3,0,0,4,0,0,3,0,0,0,0,0,46,64,11,40,182,347,73,565,279,250,372,102,29,28,5,0,329,2620,78,129,250,423,784,1448,816,1035,3523,1913,1046,648,389,145,1810,14438,6,0,7,3,0,6,18,65,238,355,396,158,163,62,17,1499,0,0,4,5,3,14,17,47,42,25,20,3,9,3,8,200,6,0,9,3,3,9,37,84,258,210,165,55,88,18,9,947,0,0,0,0,0,3,6,12,39,26,18,8,14,8,9,151,0,0,3,0,17,19,69,79,169,91,33,46,13,6,17,578,0,0,6,4,19,65,71,49,54,23,7,14,12,3,10,334,0,0,0,4,3,7,6,6,13,3,5,7,0,0,7,66,0,0,3,0,0,3,6,5
LGA17850,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,6,3,3,6,0,0,0,0,0,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,21,12,11,13,0,0,0,0,0,16,91,20,8,22,25,76,121,59,66,205,67,38,18,21,9,128,873,7,0,5,0,0,9,3,9,13,17,16,8,10,5,4,99,0,0,3,0,0,0,0,6,5,7,0,0,0,0,4,24,0,0,4,0,0,3,9,3,19,15,3,6,3,5,3,75,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,3,6,7,4,6,3,0,0,0,4,36,0,0,0,3,3,3,6,4,3,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA17900,0,0,3,12,3,3,0,3,0,0,0,0,0,0,3,26,3,4,26,48,13,44,6,3,7,4,0,0,0,0,19,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,3,3,33,80,15,81,19,20,23,4,4,0,0,0,58,338,24,43,55,96,174,226,83,106,271,110,51,32,26,10,290,1600,5,0,3,0,0,4,3,14,33,22,26,15,19,12,5,166,0,0,0,0,0,3,0,4,0,3,0,0,0,0,3,17,0,0,0,0,0,0,5,13,32,14,12,5,8,0,6,94,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,15,5,0,0,0,0,5,5,4,13,5,3,4,3,0,0,42,0,0,0,3,8,8,5,0,0,3,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
LGA17950,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,7,20,3,11,3,3,4,0,0,0,0,0,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,11,24,3,20,11,11,7,4,0,0,0,0,21,122,19,19,19,28,50,81,49,39,166,70,37,18,3,11,130,744,7,0,0,0,0,3,0,7,12,17,23,7,3,3,6,96,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,8,0,0,0,0,0,0,4,8,23,10,11,4,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,6,4,8,0,0,0,0,3,32,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
LGA18020,0,0,4,11,0,6,0,0,0,0,0,0,0,0,0,19,3,5,25,55,15,55,6,12,5,0,0,0,0,0,21,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,4,7,40,82,14,94,29,29,31,9,0,0,0,0,43,381,30,59,65,129,314,397,184,188,532,164,80,49,33,17,342,2588,8,0,14,4,0,13,13,27,33,34,33,17,12,9,6,218,0,0,4,0,0,10,3,12,7,4,0,3,3,0,0,43,0,0,0,4,0,13,6,24,50,34,14,6,10,0,9,159,0,0,0,0,0,0,0,5,5,4,3,0,4,0,0,32,7,0,0,0,0,9,20,16,20,13,5,6,0,0,13,103,0,0,0,0,4,17,16,9,16,3,4,0,0,0,0,80,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0
LGA18050,3,4,14,17,0,20,5,0,0,0,0,3,0,0,7,75,30,16,30,53,30,76,49,42,111,37,14,21,5,4,90,608,0,0,0,0,0,6,0,0,3,3,0,0,0,0,19,39,41,25,54,101,40,218,163,127,363,139,58,99,33,9,235,1702,134,85,94,155,370,645,384,489,1899,1384,1205,1580,1631,959,1779,12802,13,0,3,0,0,0,3,15,89,213,455,299,739,695,27,2543,0,0,3,0,0,13,22,47,60,46,43,15,29,12,0,301,4,0,0,0,0,3,4,33,116,151,169,105,186,70,13,856,0,0,0,0,0,0,4,5,15,35,30,12,39,33,9,187,0,3,0,3,5,4,35,60,109,87,47,137,65,43,19,608,0,3,6,10,25,25,35,25,55,34,21,22,24,9,10,314,0,0,0,0,0,6,5,3,14,6,0,6,3,3,7,54,0,0,0,0,0,0,0,5
LGA18100,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,12,5,15,3,6,0,3,0,0,0,0,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,20,8,29,12,9,3,3,0,0,0,0,19,117,13,22,27,34,126,161,76,81,208,65,34,18,18,10,115,1003,4,0,0,3,0,8,3,11,21,9,18,8,3,4,0,85,0,0,0,0,0,0,3,6,8,4,0,0,0,3,0,23,0,0,3,0,0,7,3,5,9,6,11,0,6,0,3,62,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,4,3,11,5,8,3,0,0,0,0,6,46,0,0,0,0,0,8,3,7,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA18200,0,0,0,0,4,3,3,0,0,0,0,0,0,0,4,16,7,4,14,31,9,27,7,4,9,4,0,0,0,0,21,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,10,4,23,46,12,56,28,19,25,8,0,0,0,0,42,272,26,41,39,64,162,211,103,151,406,165,93,39,36,21,257,1824,10,0,0,0,4,0,4,13,39,38,26,11,9,3,3,176,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,16,4,0,0,0,4,6,3,14,32,20,7,8,8,3,0,118,0,0,0,0,0,0,3,0,7,3,3,0,4,0,0,24,0,0,0,0,0,4,11,5,24,11,3,3,0,0,3,70,3,0,0,0,3,15,3,6,11,0,0,3,0,0,5,58,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
LGA18230,7,0,25,39,8,43,9,6,7,0,0,0,0,0,19,166,16,20,121,216,52,230,52,56,57,16,4,7,0,0,121,974,0,0,0,3,3,5,0,4,3,0,0,0,0,0,47,62,22,28,180,363,73,498,229,163,295,71,14,18,3,0,316,2270,83,134,247,448,844,1294,660,792,2690,1348,732,440,277,80,1705,11767,14,0,3,7,0,21,12,62,194,239,287,110,135,50,15,1152,0,0,3,3,0,17,18,39,43,20,14,9,5,4,6,172,5,0,3,0,3,12,21,68,210,141,98,29,48,14,14,664,0,0,0,0,0,3,3,14,21,28,22,7,13,0,7,120,3,0,5,4,8,22,62,69,128,56,12,17,3,3,15,416,0,6,4,12,16,67,48,48,46,10,10,4,4,0,15,291,0,0,0,3,3,14,8,3,11,10,0,3,0,0,3,61,0,0,0,0,0,4,5,7
LGA18250,4,6,6,10,0,3,6,0,3,0,0,4,0,0,9,64,110,30,52,59,27,98,50,57,138,50,20,27,22,3,102,852,0,0,0,4,0,0,0,0,3,0,0,0,0,0,21,30,133,42,75,122,34,186,146,150,401,177,77,156,55,7,284,2037,283,157,144,196,401,691,472,589,2240,1639,1264,2410,2274,1482,2079,16311,4,0,3,0,0,3,8,14,63,161,331,229,542,575,10,1951,3,0,3,3,3,17,13,34,53,33,18,24,25,19,0,261,0,0,0,0,0,0,10,27,117,119,115,80,161,82,6,729,0,0,0,3,0,0,3,6,16,17,17,12,27,27,5,135,3,0,0,3,15,9,42,56,147,123,49,210,94,39,13,794,3,7,13,17,26,26,32,37,69,42,27,31,25,18,13,385,0,0,0,0,0,3,3,6,12,5,3,10,6,4,0,57,0,0,0,0,0,0,3,3
LGA18350,0,3,5,27,3,34,7,0,3,0,0,0,0,0,15,95,9,15,62,109,28,139,46,38,60,14,11,5,3,0,81,622,0,0,0,0,0,3,0,0,3,0,0,0,0,0,26,28,16,25,87,222,46,351,178,137,241,66,25,22,13,0,240,1659,85,124,145,296,669,1160,605,797,2656,1385,791,659,443,139,1493,11453,3,0,7,3,0,11,12,34,119,164,164,83,115,71,20,807,0,0,7,0,3,13,24,55,60,34,29,17,11,9,5,263,0,0,4,4,4,5,13,54,188,140,108,57,58,22,12,662,0,0,0,0,4,3,3,8,26,15,20,14,13,6,0,112,4,0,6,0,6,20,48,45,122,68,22,57,17,3,21,439,0,0,9,6,8,57,57,86,100,39,21,28,15,7,9,447,0,0,0,0,3,3,3,6,19,6,6,9,0,4,3,72,3,0,0,0,0,0,3,3
LGA18400,0,5,4,24,0,28,4,4,7,0,0,0,0,0,3,83,6,10,39,81,26,116,37,36,59,16,8,0,0,0,58,485,0,0,0,0,0,4,0,0,3,0,0,0,0,0,16,25,10,19,56,150,28,294,148,121,236,81,30,15,11,0,147,1351,67,109,110,225,502,829,523,631,2509,1604,1054,733,489,153,1358,10902,7,0,3,0,3,4,6,23,88,176,226,110,166,62,27,891,0,0,0,0,0,12,12,24,33,21,18,0,5,5,3,136,3,0,3,0,0,5,17,36,116,129,92,46,58,18,13,541,0,0,0,0,0,3,3,9,26,19,15,6,11,3,3,106,3,3,3,0,7,12,41,46,162,90,27,79,7,7,18,493,0,0,0,9,11,32,43,32,52,15,6,10,0,3,9,216,0,3,0,0,0,3,4,5,11,7,0,0,0,0,3,45,0,0,4,0,0,3,0,3
LGA18450,6,14,104,194,32,135,35,20,16,5,0,0,0,0,51,618,56,71,372,631,259,907,214,262,386,106,30,22,3,3,387,3718,5,0,6,6,0,8,6,5,16,3,0,0,0,0,136,187,74,102,569,1135,320,1712,740,683,1265,419,152,118,31,11,1008,8343,337,503,841,1418,4276,5042,2327,2874,9515,6141,3902,2999,2049,590,5690,48494,7,0,3,0,0,8,23,67,297,535,890,431,702,258,32,3252,0,0,7,12,10,37,49,90,129,67,65,25,32,15,10,551,9,0,3,0,8,9,37,128,481,455,423,200,256,44,23,2080,0,0,0,0,0,3,6,30,61,74,77,50,67,30,13,413,3,3,7,9,42,34,154,177,475,321,83,259,65,13,79,1727,9,20,20,38,70,187,182,159,205,83,47,20,16,15,18,1084,0,0,4,3,8,20,25,35,51,36,12,23,8,3,23,250,0,0,0,0,0,5,3,9
LGA18500,3,3,3,0,0,5,3,3,3,0,0,0,0,0,11,34,37,11,9,27,12,54,16,33,79,31,20,38,20,4,82,480,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,18,48,11,18,44,10,123,81,86,243,115,59,164,58,21,242,1332,111,54,56,70,125,319,187,271,1147,947,883,1715,1986,1691,1806,11364,6,0,3,0,0,3,5,15,53,86,242,181,535,691,25,1849,0,0,3,0,3,4,3,24,36,39,45,28,58,53,6,308,0,0,0,0,6,3,3,15,62,84,76,92,208,145,9,706,0,0,0,0,0,0,0,4,12,13,12,16,35,31,7,122,4,4,0,0,0,0,13,24,69,69,34,157,103,85,17,582,4,0,7,3,9,12,27,22,56,36,37,52,60,62,20,400,0,0,0,0,3,0,3,4,4,3,5,0,9,14,4,58,0,0,0,0,0,0,3,0
LGA18710,0,0,3,9,0,0,0,0,4,0,0,0,0,0,3,21,0,0,6,31,5,38,9,11,18,0,0,3,0,0,16,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,16,66,8,73,30,34,71,22,4,9,5,0,55,402,28,32,35,80,154,263,144,217,766,455,341,285,277,108,462,3652,3,0,3,0,0,3,9,7,29,60,96,76,117,74,4,479,3,0,3,0,3,3,15,14,16,5,12,3,12,3,3,96,0,0,0,0,0,0,3,12,46,34,24,23,33,8,5,199,0,0,0,0,0,0,3,3,6,12,11,9,7,9,3,57,0,0,3,0,0,0,5,15,30,38,18,26,13,7,7,171,0,0,0,8,3,12,10,21,26,15,4,9,4,0,6,120,0,0,0,0,0,3,3,3,4,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,0,8,26,8,14,3,9,17,37,17,17,58,19,9,11,7,4,68,287,4,0,0,0,0,0,0,6,5,11,5,0,0,3,0,46,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
