LGA_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
LGA15350,3,0,0,0,0,7,11,10,3,0,8,0,43,5,0,0,0,0,4,4,3,0,3,0,3,30,35,0,6,0,8,12,8,10,4,0,3,9,94,15,4,9,9,10,26,25,14,3,4,7,6,141,0,0,0,0,3,0,4,0,0,0,0,0,12,14,3,6,12,16,49,50,28,8,3,5,6,204,8,0,3,9,28,59,55,17,10,0,5,3,210,3,0,3,13,21,94,83,36,12,6,3,5,267,6,0,4,12,31,99,119,61,18,6,12,9,384,3,0,4,6,13,65,102,61,7,11,14,5,291,10,0,0,6,6,42,128,90,46,14,26,8,381,8,0,0,3,0,24,72,69,12,12,26,7,238,9,0,0,7,4,19,116,122,85,53,213,17,642,3,0,0,4,0,12,32,74,62,47,87,5,331,3,0,0,0,0,0,11,28,42,18,83,0,180,12,0,0,0,3
LGA15520,4,0,0,3,0,0,0,0,0,0,0,0,13,13,3,3,0,0,0,0,0,0,0,0,0,19,35,6,25,5,3,3,0,0,0,0,0,3,81,29,17,34,14,5,3,0,0,0,0,0,3,106,15,0,15,4,0,0,3,0,0,0,0,3,44,45,17,42,30,10,13,0,0,0,0,3,7,176,22,5,19,21,4,8,0,0,0,0,0,3,95,22,3,14,19,10,10,4,0,0,0,0,10,90,40,8,12,26,17,16,4,0,0,0,0,6,129,18,8,5,15,10,6,3,0,0,0,0,3,64,26,3,4,8,14,9,3,0,0,0,0,0,63,9,0,0,4,0,4,0,0,0,0,0,0,21,3,0,0,3,0,3,3,3,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,8,16,4,11,11,12
LGA15560,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,17,10,4,4,0,0,0,0,0,0,0,3,35,26,3,16,7,0,0,0,0,0,0,0,0,56,9,3,3,0,0,0,0,0,0,0,0,0,15,17,5,26,11,0,0,0,0,0,0,0,4,66,20,5,17,9,0,0,0,0,0,0,0,4,56,6,3,22,4,0,0,0,0,0,0,0,8,47,28,7,27,12,0,0,0,0,0,0,0,5,77,16,4,10,4,0,0,0,0,0,0,0,0,27,10,0,5,3,0,0,0,0,0,0,0,3,26,6,0,3,3,0,0,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,11,3,0
LGA15650,5,0,0,6,0,0,0,0,0,0,0,0,8,9,5,8,0,0,3,0,0,0,0,0,0,34,67,28,30,17,0,8,0,0,0,0,6,4,166,28,35,44,42,3,0,0,0,0,0,4,10,175,7,8,31,17,4,0,0,0,0,0,0,0,60,26,23,52,83,19,9,4,0,0,0,0,14,221,23,10,33,57,10,12,4,0,3,0,0,8,164,21,3,26,59,11,5,5,0,0,0,0,10,132,26,0,37,89,27,17,5,0,0,0,3,4,208,8,3,30,41,16,14,3,0,0,0,0,3,122,27,0,17,47,22,27,10,0,0,0,0,5,159,4,5,3,14,6,8,4,3,0,0,0,4,53,9,0,9,16,10,7,10,0,0,0,0,0,64,5,0,3,6,4,4,10,0,0,0,0,0,33,0,0,3,0,0,0,4,0,0,0,0,0,14,21,3,21,33,11
LGA15700,5,3,5,3,0,3,0,0,3,0,0,0,24,17,4,14,12,3,0,0,0,0,0,0,0,43,96,33,76,59,4,5,0,0,0,0,0,6,281,66,49,96,81,19,10,0,0,0,0,0,9,333,17,23,52,40,15,4,6,0,0,0,0,8,164,34,25,74,117,42,26,3,3,3,0,3,9,350,16,3,29,46,27,7,0,0,0,0,0,8,135,10,3,8,48,20,9,0,0,0,0,0,0,102,15,3,26,44,23,22,3,3,0,0,0,3,152,6,0,9,13,13,8,3,0,0,0,0,0,59,5,4,3,4,7,10,3,0,0,0,0,0,29,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,3,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,12,10,23,35,26
LGA15750,4,0,4,0,0,0,0,0,0,0,0,0,7,7,6,4,4,0,0,0,0,0,0,0,0,28,53,31,51,11,3,0,0,0,0,0,5,10,159,47,36,62,15,6,0,0,0,0,0,3,10,179,14,6,22,7,0,0,0,0,0,0,3,0,59,40,17,100,39,13,3,0,0,0,0,7,8,234,40,8,45,29,7,4,0,0,0,0,0,0,138,28,3,29,20,5,4,0,0,0,0,3,4,101,42,10,43,31,15,9,0,0,0,0,0,15,172,25,6,22,18,10,7,0,0,0,0,0,3,84,22,0,17,15,9,3,0,0,0,0,0,6,85,12,3,9,8,3,3,0,0,0,0,0,0,39,3,3,9,4,4,4,3,0,0,0,0,0,32,4,0,3,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,23,16,25,26,16
LGA15800,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,3,0,0,0,0,0,0,0,0,0,14,35,15,26,0,0,0,0,0,0,0,0,3,78,21,7,46,4,0,0,0,0,0,0,0,0,81,5,3,10,0,0,0,0,0,0,0,0,0,19,10,19,39,15,4,0,0,0,0,0,0,9,94,9,5,16,3,3,0,0,0,0,0,0,0,44,19,4,23,3,6,0,0,0,0,0,0,0,55,9,3,34,11,0,0,0,0,0,0,0,4,68,3,5,3,0,0,0,0,0,0,0,0,0,12,3,4,10,3,0,0,0,0,0,0,0,0,24,5,0,3,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,22,6,0
LGA15850,0,0,4,0,0,0,0,0,0,0,0,0,13,14,0,3,0,0,0,0,0,0,0,0,0,19,30,17,15,7,0,0,0,0,0,0,0,0,83,20,16,35,11,0,0,0,0,0,0,0,4,81,6,4,14,3,0,0,0,0,0,0,0,0,30,23,9,53,35,0,0,0,0,0,0,0,5,128,7,8,18,14,0,0,0,0,0,0,0,0,53,4,3,22,9,0,0,0,0,0,0,0,3,47,17,3,25,28,0,0,0,0,0,0,0,3,79,14,0,4,12,0,0,0,0,0,0,0,0,28,11,0,3,8,3,0,0,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,24,12,0
LGA15900,24,4,31,38,25,37,21,9,6,3,3,18,226,122,27,65,44,22,35,10,3,7,0,10,26,375,1026,181,343,227,107,78,12,5,4,10,30,118,2152,536,218,465,446,177,146,45,9,3,3,22,64,2144,49,41,250,163,88,81,18,13,6,0,5,19,738,142,90,456,672,443,399,104,19,9,3,17,63,2420,47,26,232,503,287,295,84,31,5,0,6,27,1552,39,16,149,410,337,376,145,34,9,3,6,28,1546,42,12,116,461,426,639,273,66,10,4,12,25,2097,35,9,58,243,219,339,182,57,4,3,6,20,1174,25,0,47,190,202,357,262,116,15,4,8,19,1247,15,0,20,65,65,140,149,84,15,3,4,8,568,17,3,12,41,33,76,111,103,36,14,12,16,463,0,0,3,10,11,30,50,70,13,3,7,4,202,4,0,0,0,0,7,8,17,6,3,6,0,47,59,32,96,238,172
LGA15950,24,0,3,5,18,35,52,50,23,5,15,14,259,21,7,0,3,6,18,20,16,6,5,5,3,113,179,22,20,18,14,29,26,22,14,3,18,23,387,83,34,22,31,36,55,74,35,6,3,8,28,415,9,8,19,3,11,5,14,6,0,0,0,3,80,39,9,23,37,70,123,156,73,29,8,16,18,602,17,3,12,34,69,165,171,84,39,13,15,22,643,30,3,16,43,59,204,254,116,41,14,17,10,819,30,0,15,30,59,333,472,272,89,33,38,23,1404,25,4,4,18,45,222,411,260,90,36,27,10,1144,27,3,6,21,34,148,573,493,172,89,53,26,1645,21,0,7,19,7,74,310,399,133,52,43,8,1074,34,3,6,12,24,102,457,724,396,180,336,30,2314,19,0,0,5,0,29,132,414,302,157,146,16,1229,10,0,3,0,4,5,43,142,162,125,145,8,635,17,4,17,18,8
LGA15990,24,3,8,0,17,25,54,45,25,15,14,18,255,58,11,18,9,6,19,33,17,12,10,11,20,216,363,78,68,37,23,48,70,41,21,7,11,40,795,265,115,131,71,65,115,135,67,30,12,16,55,1075,19,9,67,19,10,28,32,20,9,0,9,9,213,105,45,126,115,126,276,356,228,71,28,29,57,1563,57,11,47,96,157,298,379,209,84,30,22,36,1425,60,4,29,74,126,314,395,276,112,37,25,35,1491,99,9,41,69,101,443,822,560,269,101,41,33,2585,66,0,18,39,51,213,493,476,219,73,47,26,1729,70,0,19,41,51,202,685,733,407,139,88,35,2462,38,0,9,30,18,82,373,552,271,122,81,27,1596,43,0,16,25,14,66,250,503,429,271,402,31,2058,25,0,10,9,3,15,100,271,275,227,230,14,1177,7,0,0,3,0,3,28,81,105,94,153,6,470,59,11,42,47,32
LGA16100,7,0,3,0,0,0,0,0,0,0,0,0,8,3,3,0,3,0,0,0,0,0,0,0,0,12,7,3,11,13,0,0,0,0,0,0,0,0,36,11,0,10,20,4,0,0,0,0,0,0,4,50,0,0,4,4,0,0,0,0,0,0,0,0,6,6,5,17,14,5,10,0,0,0,0,0,8,64,6,0,8,16,5,0,0,0,0,0,0,0,47,5,3,7,15,3,0,0,0,0,0,0,3,46,8,0,10,13,7,0,0,0,0,0,3,0,52,4,0,3,8,3,0,0,0,0,0,0,0,21,9,0,3,14,4,0,0,0,0,0,0,0,29,4,0,0,3,4,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,4
LGA16150,6,0,13,4,5,3,6,0,0,0,0,3,40,30,17,28,9,3,3,0,0,0,0,0,3,96,180,57,94,66,16,10,3,0,0,0,5,34,454,95,61,114,101,14,12,3,0,0,3,3,18,422,14,15,70,38,7,10,0,0,0,0,0,5,167,28,34,151,217,75,54,10,0,0,0,6,17,592,7,6,62,144,45,39,10,0,0,0,3,4,321,14,7,48,143,61,44,14,0,0,0,0,12,340,17,5,49,172,89,84,25,0,0,4,0,9,458,9,0,20,73,49,68,26,5,4,0,0,0,257,14,0,12,71,56,78,31,13,0,0,0,3,291,7,0,0,15,17,28,21,4,3,0,0,7,102,9,0,3,13,14,14,18,10,4,0,0,6,81,3,0,0,5,0,5,14,9,0,0,0,3,39,3,0,0,3,0,3,0,3,0,0,0,0,11,19,5,52,66,27
LGA16200,0,0,0,0,0,0,0,0,0,0,0,0,7,22,3,7,0,0,0,0,0,0,0,0,3,38,88,34,74,16,4,0,0,0,0,0,4,16,237,60,31,69,21,7,4,0,0,0,0,9,9,212,15,15,40,12,0,0,0,0,0,0,0,4,83,28,23,88,66,6,3,0,0,0,0,0,10,229,15,8,36,30,9,0,0,0,0,0,0,4,96,9,13,20,32,5,3,0,0,0,0,0,0,86,23,16,23,55,7,7,0,0,0,0,0,10,141,9,0,16,18,8,4,3,0,0,0,0,3,72,11,0,16,28,8,3,0,0,0,0,0,0,72,4,0,3,6,9,0,0,0,0,0,0,0,22,11,0,3,11,0,3,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,23,26,10
LGA16260,47,5,23,52,59,107,128,76,13,5,7,26,553,152,35,40,35,45,59,36,22,8,0,11,26,460,777,119,111,94,78,120,71,23,4,3,29,69,1495,372,151,126,166,116,169,107,45,6,0,27,63,1348,61,45,233,80,65,92,69,19,0,3,4,13,703,123,60,239,363,310,442,283,98,6,7,12,76,2014,52,16,76,282,332,473,327,86,15,3,10,31,1698,57,7,63,246,338,530,396,126,17,4,16,28,1830,56,9,61,304,439,865,687,207,32,4,20,66,2757,43,3,39,142,228,496,529,180,25,5,13,31,1725,46,6,39,144,208,617,800,263,44,16,9,30,2229,26,0,17,63,96,333,453,218,29,3,9,14,1261,32,5,7,34,54,153,344,256,77,20,9,20,1014,16,0,6,21,21,52,126,141,53,11,7,3,461,3,0,0,0,7,21,35,36,19,5,6,10,139,52,29,84,135,151
LGA16350,21,3,20,24,24,33,6,0,0,0,0,13,147,84,28,29,32,24,34,7,6,0,0,0,23,262,476,97,139,157,67,87,10,3,0,0,16,54,1124,201,171,200,321,170,177,27,7,0,3,16,47,1349,49,29,174,97,54,53,10,4,0,0,4,16,504,96,57,266,491,430,512,103,22,8,0,15,44,2050,37,22,111,379,356,418,65,19,0,0,4,35,1454,43,6,66,279,314,474,95,23,3,3,3,24,1336,49,14,98,320,511,794,183,42,7,0,4,31,2054,30,8,39,171,247,465,141,35,7,3,7,15,1169,35,4,48,168,266,557,220,51,7,3,14,17,1378,14,0,23,51,82,243,127,34,5,3,7,3,582,12,0,9,28,50,86,68,25,5,0,0,3,295,3,0,0,12,15,45,30,18,5,0,0,3,136,3,0,0,0,0,12,6,5,3,0,0,0,27,38,21,72,144,181
LGA16380,13,0,6,22,5,7,6,0,0,0,0,10,66,34,12,32,20,15,8,3,0,0,3,7,5,144,258,42,177,144,40,22,9,0,0,3,16,35,747,135,71,259,275,80,74,29,0,0,0,6,25,951,37,27,99,124,40,38,13,9,0,0,3,13,405,70,50,193,388,214,254,62,27,3,0,12,27,1306,22,10,57,204,117,164,38,4,3,0,0,9,638,26,9,29,153,113,148,54,16,3,0,7,6,564,29,10,52,148,146,236,108,23,7,0,4,15,783,20,4,16,73,61,114,69,13,6,0,0,7,379,22,3,9,31,51,110,86,17,0,0,0,5,330,3,0,4,7,6,46,29,8,0,0,3,3,113,3,3,4,4,7,26,23,12,0,0,5,5,93,0,0,0,0,0,4,10,7,0,0,0,4,36,0,0,0,0,0,3,5,4,0,0,0,0,14,31,10,35,82,57
LGA16400,9,3,7,7,9,5,4,3,0,0,0,5,51,18,5,15,13,9,3,8,0,0,0,0,10,99,180,40,88,75,30,29,8,3,0,0,5,24,484,92,71,146,182,70,57,4,5,0,0,5,24,663,37,27,70,71,43,18,4,6,0,0,3,4,287,57,41,156,319,161,144,39,6,0,0,3,23,956,23,5,89,160,100,96,33,3,0,3,0,12,521,17,14,89,130,103,113,39,5,0,0,3,13,529,29,10,108,218,134,159,99,14,4,0,6,14,794,8,8,63,101,64,84,71,3,3,0,3,7,409,12,3,48,79,58,82,62,16,4,3,0,6,366,8,0,24,35,9,36,36,13,0,0,4,0,163,10,0,6,19,15,24,22,11,3,0,0,0,97,0,0,0,6,0,3,4,10,0,0,0,0,31,0,0,0,0,0,0,4,0,0,0,0,0,11,22,9,80,119,55
LGA16490,7,0,9,12,0,3,0,5,0,0,0,3,43,18,9,14,6,5,3,0,3,0,0,0,3,64,117,33,82,39,9,11,5,0,0,0,7,13,322,69,43,141,73,26,16,14,3,0,0,3,11,406,12,10,42,21,4,6,0,0,0,0,0,3,101,32,24,157,159,57,65,35,8,3,0,4,10,542,22,11,110,121,60,62,39,7,0,0,5,10,440,21,5,101,117,54,75,53,14,3,0,0,7,445,25,12,107,167,103,122,109,17,3,0,4,8,680,14,3,41,81,41,73,73,32,6,0,0,9,383,21,0,33,87,43,73,131,67,9,5,5,8,481,14,0,12,65,29,43,53,34,10,0,3,3,254,12,0,12,47,15,14,33,40,23,0,3,5,211,4,0,3,19,4,3,20,23,9,3,5,3,105,0,0,0,4,0,0,3,3,4,0,5,0,29,16,5,38,87,27
LGA16550,43,5,26,28,22,71,174,173,60,25,31,32,693,131,28,34,6,13,22,58,60,23,3,10,29,428,816,117,92,35,35,61,108,55,20,13,41,73,1467,339,165,104,80,53,97,160,70,31,10,12,56,1171,35,42,190,15,15,47,59,17,5,8,11,19,459,112,52,187,123,94,225,406,172,48,11,23,36,1477,46,10,42,99,100,255,391,163,40,15,22,23,1215,51,8,36,68,78,306,530,257,63,15,14,27,1458,57,5,53,73,95,387,859,427,150,41,23,43,2219,39,3,8,36,41,221,571,364,124,32,29,18,1492,35,0,23,37,24,193,815,628,196,53,61,21,2101,26,3,16,42,23,92,489,511,203,48,46,23,1513,28,0,12,19,12,70,344,467,259,104,129,16,1477,20,0,6,13,5,28,127,280,187,97,80,8,870,3,0,0,0,0,0,31,70,79,48,77,4,320,54,23,61,85,28
LGA16610,3,0,3,3,0,0,0,0,0,0,0,3,18,11,4,12,5,0,0,0,0,0,0,0,3,36,68,30,78,49,9,3,0,0,0,0,3,7,250,53,32,155,78,20,15,8,0,0,0,5,6,373,19,17,42,31,13,8,7,0,0,0,0,6,143,37,28,145,135,46,26,5,3,0,0,3,9,437,13,7,56,79,28,6,0,3,0,0,0,5,203,22,6,43,43,21,13,7,0,0,0,0,4,164,18,7,37,71,30,23,10,3,0,0,0,5,202,3,4,16,27,16,12,4,0,0,0,0,3,86,7,0,17,25,18,12,4,3,0,0,0,5,97,3,0,7,4,3,4,5,0,0,0,0,0,32,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,13,4,35,32,14
LGA16650,9,0,5,5,31,41,62,34,3,3,0,11,222,36,11,20,9,25,31,21,11,0,0,3,9,179,205,37,40,62,58,67,48,20,3,0,8,28,579,102,55,54,86,86,117,79,21,3,3,5,28,642,11,14,65,28,40,63,47,15,4,0,0,11,300,52,18,74,141,200,291,245,77,5,0,17,37,1162,32,3,21,101,176,270,197,68,4,4,0,13,888,19,4,25,82,193,277,215,62,12,3,3,21,922,45,4,32,86,214,475,440,161,18,5,7,11,1505,22,0,11,38,89,242,288,126,11,9,7,8,846,28,3,11,35,100,270,381,189,32,9,11,16,1091,12,0,8,16,34,122,194,133,21,3,6,13,551,14,0,0,9,23,72,148,110,31,9,7,11,421,4,0,0,0,3,21,55,64,27,8,0,3,192,0,0,0,0,0,6,13,19,9,3,3,0,63,24,9,31,39,73
LGA16700,16,9,22,41,38,111,102,78,27,5,11,16,485,54,11,14,24,26,42,37,17,13,6,3,16,270,393,75,40,72,31,75,58,34,8,3,15,36,836,168,80,59,98,63,81,71,31,8,0,11,36,709,29,25,100,35,34,54,28,16,5,4,3,10,329,67,28,88,189,143,227,145,81,11,7,5,33,1026,27,10,28,185,167,220,142,77,17,0,0,21,896,25,5,13,145,193,250,153,86,15,4,9,29,927,43,6,32,145,203,401,359,155,39,6,17,24,1429,19,3,21,56,110,208,273,163,30,5,11,11,900,37,3,24,73,110,265,339,246,44,12,17,17,1186,20,3,10,41,43,115,224,177,45,4,9,7,691,21,0,8,20,24,76,204,200,77,19,18,9,675,7,0,3,5,3,28,72,110,58,19,11,5,322,3,0,0,0,3,6,22,38,24,12,6,0,104,27,10,48,56,58
LGA16900,6,3,5,3,5,3,4,0,3,0,0,4,40,22,11,18,10,5,9,3,0,0,0,0,9,96,222,64,88,57,36,27,6,0,0,0,11,20,538,107,103,136,116,64,78,17,0,0,0,4,16,651,21,27,167,33,39,28,3,0,0,0,6,8,333,35,36,177,206,165,180,33,7,0,0,3,25,880,13,5,63,128,95,126,32,0,0,0,4,4,475,23,9,39,73,108,115,41,5,0,0,4,9,424,24,3,40,106,121,200,67,8,0,0,0,4,576,13,3,13,36,81,100,46,13,0,0,3,0,313,12,3,11,40,68,127,72,11,0,0,3,0,339,7,0,3,8,15,34,36,11,0,0,0,0,116,4,0,0,7,15,19,38,22,0,0,0,3,102,0,0,0,3,4,7,12,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,33,13,35,55,55
LGA16950,9,4,12,20,8,7,0,0,0,0,0,11,66,47,16,39,30,12,10,0,0,0,0,0,9,161,285,84,224,184,39,16,4,3,0,0,16,24,882,169,125,282,358,89,44,7,0,0,0,14,35,1117,50,41,189,132,51,20,3,0,0,0,6,15,507,118,62,311,575,232,138,27,3,0,0,7,36,1508,49,14,111,238,140,108,27,3,0,3,3,15,707,35,13,92,232,123,101,14,6,3,0,0,13,622,60,16,88,258,176,169,32,4,3,0,3,23,843,26,7,41,121,66,85,18,3,0,0,0,3,375,23,7,41,82,66,103,43,6,0,0,4,3,367,13,0,8,30,23,26,14,3,0,0,0,0,124,12,3,7,21,17,19,20,5,0,0,5,8,125,7,0,0,7,4,5,9,3,0,0,3,4,45,0,0,0,0,0,3,4,0,0,0,0,0,10,44,25,84,155,92
LGA17000,4,0,0,0,0,0,0,0,0,0,0,0,9,6,3,13,4,0,0,0,0,0,0,0,3,26,67,17,22,15,0,4,0,0,0,0,0,5,131,31,30,30,13,11,11,0,0,0,0,9,4,137,12,3,26,6,3,0,0,0,0,0,3,7,55,38,9,46,62,28,27,3,0,0,0,0,3,221,12,3,28,40,19,17,5,3,0,0,0,0,133,16,3,26,39,18,22,18,0,0,0,0,5,141,24,3,45,64,31,44,18,5,3,0,0,3,240,20,0,16,22,23,36,25,7,0,0,0,7,152,8,4,13,60,27,59,36,16,0,0,0,3,235,9,0,9,27,11,15,21,4,0,0,0,0,90,3,0,10,11,18,21,22,13,0,0,0,3,109,0,0,3,7,3,7,15,4,0,0,0,0,43,0,0,3,0,0,0,3,3,0,0,0,0,12,9,3,22,38,14
LGA17040,4,0,3,5,0,3,0,0,0,0,0,3,13,15,7,5,4,0,0,0,0,0,0,3,0,29,68,19,45,10,3,0,0,0,0,0,3,6,156,58,24,56,32,3,0,0,0,0,0,0,4,176,13,3,19,16,3,3,0,0,0,0,3,0,55,47,27,72,63,16,10,7,6,0,3,4,9,250,31,6,38,32,8,4,4,3,0,0,3,5,140,13,12,48,30,11,5,0,0,0,0,3,3,126,27,4,38,38,19,12,6,3,0,0,6,12,170,17,3,15,25,15,19,9,0,0,5,6,4,118,17,3,19,27,13,17,11,8,3,3,5,3,122,13,0,4,9,0,8,4,3,3,4,8,3,64,5,0,4,12,6,8,3,3,0,0,8,8,58,4,0,0,3,0,4,3,0,0,3,8,0,32,3,0,0,0,0,0,0,0,0,0,14,3,22,12,0,21,30,9
