SAL_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
SAL14261,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,3,0,5,4,10,13,0,41,0,0,0,0,3,0,5,4,0,8,4,3,13,0,0,0,0,15,0,36,9,4,0,0,3,4,3,3,0,28,13,3,5,0,6,39,8,9,0,83,5,0,3,6,0,4,3,14,0,36,0,0,0,0,4,0,9,6,0,27,0,7,0,0,0,3,6,0,0,15,8,8,0,0,6,0,0,0,0,25,3,0,0,0,0,7,0,0,0,6,3,22,7,0,6,0,0,0,0,44,3,0,0,0,0,0,0,8,0,17,3,9,0,11,14,0,6,0,0,37,0,30,0,9,0,0,0,4,0,47,10,57,0,50,16,0,0,4,0,139,0,5,3,3,0,0,0,0,0,17,3,0,14,4,4,4,4,0,0,25,3,0,5,0,0,3,4,4,9,21
SAL14262,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,4,4,0,19,0,4,0,3,6,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,28,0,0,0,30,9,0,3,10,4,5,0,10,0,32,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,10,0,5,3,4,6,0,0,0,0,12,0,19,0,9,0,0,0,3,0,33,7,18,3,27,9,0,0,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,14,0,0,0,0,4,0,6,0,4,11
SAL14263,9,0,0,0,3,0,0,8,0,20,0,0,0,0,0,0,3,0,0,4,58,31,83,5,60,19,83,88,11,421,12,9,12,0,12,4,9,0,0,55,71,31,188,0,56,12,44,66,5,462,30,25,13,0,28,20,32,4,0,164,63,38,28,0,41,243,51,43,9,508,43,3,21,36,7,66,6,73,4,263,30,16,9,0,94,10,175,10,0,345,16,20,3,0,15,3,3,0,0,64,27,77,4,5,104,4,0,0,3,218,5,9,8,3,11,23,0,0,0,63,39,112,29,0,49,5,3,3,6,237,23,18,0,8,18,0,21,53,4,148,20,53,13,60,88,0,3,8,11,253,32,232,4,76,31,0,0,4,0,386,26,179,25,175,99,5,7,14,5,530,11,8,0,11,6,0,0,0,0,33,10,8,72,14,24,4,3,10,0,145,19,24,25,5,27,15,32,22,33,206
SAL14264,12,7,0,0,0,0,0,7,0,27,0,0,0,0,0,0,0,0,0,6,8,0,19,0,3,3,8,31,3,83,0,0,9,0,3,0,5,3,0,16,16,0,33,0,13,0,12,16,0,82,4,0,0,0,0,3,7,0,0,16,18,3,19,0,6,107,16,26,3,202,28,0,12,30,0,34,3,31,0,140,0,0,4,0,17,3,34,3,0,64,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,11,3,0,6,0,0,0,0,24,0,5,0,3,4,0,0,42,0,59,5,20,5,34,19,0,6,4,0,101,4,43,8,39,10,0,5,0,0,104,14,95,4,178,44,0,4,30,0,378,5,0,0,0,0,0,0,3,0,4,0,10,20,8,9,4,0,3,0,55,3,7,10,5,0,4,0,5,18,57
SAL14265,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,6,4,5,13,0,10,0,8,14,0,48,0,0,0,0,0,0,0,6,0,6,3,0,28,0,3,0,11,10,0,59,0,0,0,0,0,0,4,3,0,9,15,3,3,0,8,46,5,8,0,82,9,0,3,21,0,11,0,10,0,54,3,0,0,0,5,0,19,0,0,26,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,10,7,0,3,0,0,0,0,22,0,0,4,3,0,0,0,12,0,29,4,15,17,30,18,0,0,5,0,83,0,22,6,19,0,0,0,0,0,46,0,30,5,83,14,0,0,11,0,142,0,0,0,3,0,0,0,0,0,7,0,0,16,9,3,0,0,3,0,33,0,0,3,0,4,4,4,5,6,34
SAL14266,15,4,4,0,3,4,0,6,0,38,7,8,0,0,0,0,0,0,0,18,147,100,34,3,56,33,15,16,9,423,20,21,0,0,10,0,0,0,0,53,157,71,201,4,101,13,8,36,5,599,126,99,15,0,46,32,12,0,3,341,138,85,26,9,37,308,16,43,6,666,57,16,19,60,11,45,5,57,0,268,48,36,11,4,46,9,68,6,0,232,68,105,13,0,25,6,0,0,8,230,172,394,7,5,180,14,0,0,21,785,31,50,0,0,29,69,0,0,0,185,210,745,58,0,159,21,0,8,13,1219,40,44,16,15,33,4,0,43,0,199,78,143,20,36,75,5,3,5,3,357,100,524,14,91,83,4,0,8,0,819,106,567,38,211,193,9,7,22,13,1160,16,21,7,25,13,3,0,0,0,95,52,40,62,34,28,0,0,11,0,223,76,76,19,3,62,22,8,17,49,327
SAL14267,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,47,31,9,0,15,8,0,9,5,116,8,10,0,0,6,0,0,0,0,24,43,15,61,0,20,3,4,17,0,159,44,40,0,0,16,6,5,0,5,122,34,23,3,4,5,92,4,20,0,191,30,8,0,30,4,17,9,27,0,123,15,8,0,0,12,7,11,0,0,56,39,44,5,0,8,6,0,0,3,100,70,93,0,0,60,12,0,0,6,239,16,12,0,0,6,15,0,0,0,56,104,254,24,0,50,7,0,0,0,437,12,11,7,5,11,0,0,5,0,59,37,46,0,4,22,0,0,5,8,119,37,180,3,36,30,0,0,0,0,289,33,199,7,67,64,0,0,9,0,386,7,12,0,18,5,4,0,5,0,54,9,21,15,7,8,0,0,7,0,68,33,21,5,3,9,4,5,6,10,93
SAL14268,7,0,0,0,3,0,0,4,0,9,0,3,0,0,0,0,0,0,0,7,65,96,51,4,36,9,33,34,3,338,6,16,11,0,8,0,5,3,0,43,70,60,188,0,43,0,9,51,8,430,57,75,16,0,54,28,14,7,4,258,69,65,45,9,30,260,25,58,0,555,53,11,78,72,17,42,3,61,3,342,35,33,6,0,71,10,86,9,8,258,28,97,21,0,17,0,0,0,5,167,87,254,10,0,178,17,0,0,6,546,18,26,0,0,20,38,0,0,4,106,112,544,50,7,104,11,0,5,5,834,33,39,5,19,27,4,3,89,5,222,40,129,15,43,90,0,0,3,4,328,47,348,23,78,81,0,0,13,15,603,48,405,42,273,100,4,4,25,3,912,21,17,4,25,9,6,0,0,0,85,10,38,60,31,22,11,0,16,0,190,41,74,32,10,40,10,16,28,68,311
SAL14269,10,0,0,0,7,4,3,31,0,52,0,0,4,0,0,0,0,0,0,5,5,3,24,0,8,10,18,226,3,294,5,6,3,0,0,0,0,4,0,12,16,3,63,0,11,0,10,30,3,135,7,4,0,0,7,6,9,6,0,33,17,7,10,0,3,122,17,28,0,204,26,0,27,38,7,31,7,49,0,188,6,0,5,0,13,0,43,9,0,84,0,3,3,0,4,0,0,0,0,14,3,4,0,0,3,0,0,0,0,12,4,0,0,0,3,10,0,0,0,20,0,25,8,0,12,0,0,0,0,45,3,8,9,3,3,0,0,69,0,101,5,18,6,22,20,0,4,10,0,91,8,60,3,29,14,0,0,10,0,132,11,79,13,143,29,0,0,20,0,313,4,0,3,3,0,0,0,6,0,18,6,8,29,10,4,7,0,6,0,72,4,0,19,0,6,3,8,13,16,83
SAL14270,0,0,4,0,0,0,0,0,0,8,0,0,26,0,0,0,23,0,0,54,17,13,30,0,11,4,16,6,3,106,5,0,5,0,5,0,4,0,0,20,7,4,65,0,16,5,18,36,0,148,4,11,5,0,0,4,3,3,0,25,30,3,10,0,3,103,4,10,0,166,3,0,3,24,8,14,5,24,0,78,0,0,3,0,15,0,26,0,3,55,0,0,5,0,0,0,0,0,0,5,4,10,0,0,9,4,0,0,0,33,0,0,0,0,0,7,0,3,0,20,6,34,15,0,9,0,0,0,0,57,0,6,4,6,7,0,3,37,0,70,0,13,4,18,25,0,3,5,0,66,0,48,6,26,7,0,3,0,0,89,16,75,11,131,33,0,0,14,0,293,4,3,4,0,0,0,0,0,0,14,0,4,47,13,9,0,0,8,0,82,5,3,10,4,11,6,12,7,11,63
SAL14271,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL14272,0,0,0,0,0,0,0,5,0,3,10,4,13,0,0,0,12,0,0,41,27,22,46,0,11,3,15,11,0,130,0,0,6,0,10,0,7,6,0,23,26,20,118,0,13,0,14,21,4,215,6,7,4,0,4,6,6,0,0,37,22,16,8,7,11,118,11,22,0,208,31,6,30,68,6,15,15,48,3,219,3,9,10,5,13,0,49,9,3,95,3,15,0,0,0,5,0,0,0,28,10,22,0,0,26,3,0,0,0,53,3,0,3,0,4,14,0,0,0,23,15,98,22,0,28,0,0,4,0,168,7,7,5,7,8,0,0,34,0,68,26,43,19,40,52,0,0,18,6,194,37,222,10,31,23,0,0,5,0,344,29,172,14,137,47,0,0,9,0,423,3,3,0,15,6,0,0,5,4,38,8,12,30,14,9,7,0,3,0,87,3,12,4,5,11,4,7,5,17,57
SAL14273,72,3,16,0,14,0,8,33,4,148,14,41,71,4,13,0,82,7,3,236,5,0,14,0,3,3,4,4,0,32,0,0,4,0,0,0,3,3,0,16,11,0,44,0,12,0,21,27,0,104,8,4,5,0,11,3,0,4,0,28,18,0,15,0,12,70,3,9,0,128,25,0,16,37,6,0,0,14,0,103,3,0,0,0,7,0,28,0,0,44,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,5,0,0,0,16,0,17,8,0,12,0,0,0,0,43,3,0,3,0,0,0,0,19,0,22,7,8,7,11,23,0,24,8,0,87,11,73,0,34,13,0,0,0,0,136,5,33,4,66,13,3,0,12,0,136,0,0,0,0,0,0,0,0,0,4,9,4,34,3,4,3,0,5,0,64,4,0,11,4,3,4,7,6,12,56
SAL14274,4,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,16,0,0,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4
SAL14275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14276,6,0,3,0,0,0,4,26,3,40,0,0,6,0,3,0,13,0,0,19,17,0,54,0,5,6,11,178,5,267,0,0,5,0,4,0,4,0,0,14,8,5,58,0,9,0,11,17,0,117,0,0,4,0,4,8,5,5,3,35,23,0,18,0,5,91,5,22,0,171,9,0,13,10,0,22,0,36,0,97,8,0,5,0,26,3,36,0,0,92,0,0,0,0,3,3,0,3,0,6,0,3,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,11,9,0,11,0,0,0,0,32,3,4,0,0,0,0,0,26,0,42,5,14,7,10,10,0,3,3,0,62,5,22,3,29,5,0,0,3,0,78,14,45,9,100,22,0,3,10,4,208,0,0,5,7,0,0,0,4,0,22,3,0,38,10,10,0,0,7,5,70,6,0,9,4,4,4,6,17,6,51
SAL14277,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,47,34,4,0,9,3,0,4,0,106,9,6,0,0,10,0,0,0,0,27,38,17,58,0,18,0,5,12,0,142,27,18,11,0,13,9,3,0,0,79,49,18,4,0,14,93,0,11,0,187,14,4,4,24,3,10,0,19,0,74,18,10,4,0,15,4,11,0,0,58,16,34,0,0,8,4,0,0,0,64,44,73,0,0,33,3,0,0,7,163,4,6,0,0,11,25,0,0,0,45,61,161,24,0,49,3,0,0,3,310,13,12,10,6,7,5,0,12,0,61,21,51,3,7,31,0,3,0,0,126,23,224,5,30,36,0,0,0,0,321,33,161,17,56,59,5,0,14,0,339,6,16,7,7,0,0,0,0,0,43,10,12,12,11,8,0,0,3,0,62,19,24,4,0,22,3,6,6,9,85
SAL14278,0,3,0,0,6,0,0,0,0,14,0,6,0,0,0,0,0,0,0,10,51,96,40,0,48,16,65,77,11,399,11,36,7,0,11,4,12,0,0,78,38,73,76,0,37,4,15,30,0,270,36,60,17,0,35,11,46,5,0,222,82,78,13,6,42,287,55,44,9,612,47,12,67,39,14,46,19,56,0,296,24,52,17,9,63,22,220,30,3,432,26,136,28,0,20,10,3,0,4,219,92,439,16,0,184,15,0,0,10,754,7,34,0,0,16,26,0,0,0,88,164,1038,69,0,71,0,3,3,9,1366,23,55,10,15,32,0,22,78,3,236,37,145,22,54,111,3,0,6,4,393,35,259,13,77,49,0,0,4,0,438,41,731,67,389,134,9,10,68,21,1461,0,17,5,9,4,0,0,0,0,39,4,29,39,16,11,5,0,13,0,116,26,109,28,18,48,20,47,33,76,398
SAL14279,0,0,0,0,0,0,3,9,0,17,3,5,41,0,3,0,44,4,0,102,10,8,46,0,3,0,30,28,0,138,0,0,8,0,3,0,0,5,0,19,10,0,76,0,16,0,11,44,0,159,9,0,5,0,10,11,7,4,0,40,22,5,11,0,6,110,6,28,0,189,22,4,13,25,7,24,5,37,0,132,3,0,3,0,12,0,39,0,0,68,0,0,0,0,0,0,0,0,0,6,6,4,0,0,23,0,0,0,3,29,0,0,7,0,4,4,0,0,0,21,0,15,4,0,23,0,8,0,0,53,7,3,8,0,11,3,10,35,0,71,8,4,10,15,22,0,9,9,0,72,0,43,3,29,11,0,5,0,0,86,9,56,10,128,37,0,3,15,3,261,3,0,0,5,0,0,0,0,0,10,4,5,57,7,0,0,0,12,0,86,7,0,13,3,6,6,21,13,14,90
SAL14280,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14281,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,3,0,8,23,10,39,3,19,8,49,41,6,188,0,7,6,0,4,0,5,0,0,16,20,11,88,0,17,0,20,30,0,195,19,10,6,0,19,9,25,6,0,97,28,13,7,0,20,110,23,22,0,219,13,0,10,23,11,27,3,23,5,121,16,9,3,0,52,3,103,6,3,196,3,9,3,0,5,4,0,0,0,24,26,31,3,0,56,4,0,0,4,117,0,4,0,0,7,15,3,0,0,38,12,67,8,0,26,0,0,3,0,121,9,6,0,0,13,0,7,22,0,59,4,21,4,25,39,0,3,5,0,96,6,90,6,44,19,0,0,0,3,178,18,82,20,83,43,0,5,5,0,254,6,3,0,0,5,0,0,0,0,18,0,0,48,6,19,0,4,4,0,86,8,8,17,4,16,11,25,15,23,131
SAL14282,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14283,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,9,31,0,15,0,49,26,6,150,0,0,0,0,0,0,8,6,0,16,9,3,51,0,17,0,19,41,4,142,11,6,6,0,6,7,34,3,0,71,22,4,12,0,7,92,36,18,0,198,9,0,3,14,0,22,0,17,0,71,10,0,4,0,24,5,133,15,5,197,0,0,5,0,3,0,0,0,0,9,5,9,0,4,34,7,0,0,0,55,0,0,3,0,9,0,5,0,0,17,10,16,14,0,21,0,3,0,0,58,3,9,0,5,4,4,22,22,0,77,4,7,3,24,20,0,0,9,5,73,4,25,0,32,8,0,0,4,3,76,3,35,9,87,39,0,4,17,0,194,0,0,3,3,0,0,0,0,0,7,0,13,26,5,0,0,0,10,0,54,0,0,13,4,13,8,38,29,35,137
SAL14284,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,12,6,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,13,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,6,12
SAL14285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,19,0,11,11,7,3,0,88,0,0,0,0,0,0,0,0,0,8,35,7,118,0,24,4,4,19,0,218,29,15,5,0,14,9,5,0,0,68,29,18,3,0,13,93,5,9,0,179,15,0,11,24,8,6,4,20,0,79,6,6,3,0,10,3,27,0,0,56,11,22,9,0,3,5,0,0,0,52,16,14,0,0,23,8,0,0,0,65,4,5,0,0,5,14,0,0,0,32,44,91,15,0,41,3,0,0,0,197,15,19,6,0,5,4,0,12,0,59,13,10,6,28,20,0,0,3,0,92,12,98,0,28,18,0,0,3,0,163,10,80,5,48,41,3,0,6,0,196,10,4,7,12,8,0,0,0,0,37,8,0,38,17,6,0,0,3,0,67,15,13,8,0,13,11,0,3,7,76
SAL14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14287,9,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
