SAL_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SAL13742,559,80,57,9,0,0,4,706
SAL13743,18,9,0,0,0,0,0,24
SAL13744,0,0,0,0,0,0,0,0
SAL13745,12,0,0,0,0,0,0,13
SAL13746,16,6,0,0,0,0,0,18
SAL13747,972,80,27,9,0,0,7,1086
SAL13748,17,0,0,0,0,0,3,25
SAL13749,81,11,3,8,0,0,0,102
SAL13750,0,0,0,0,0,0,0,0
SAL13751,0,0,0,0,0,0,0,0
SAL13752,0,5,0,0,0,0,0,3
SAL13753,61,9,0,0,0,0,0,78
SAL13754,5,0,0,0,0,0,0,5
SAL13755,9,0,0,0,0,0,0,7
SAL13756,6,3,0,0,0,0,0,10
SAL13757,157,11,0,0,0,0,0,174
SAL13758,9,0,0,0,0,0,0,5
SAL13759,20,0,0,0,0,0,0,19
SAL13760,0,0,0,0,0,0,0,0
SAL13761,0,3,0,0,0,0,0,0
SAL13762,9,3,0,0,0,0,0,8
SAL13763,14,0,0,0,0,0,0,14
SAL13764,223,32,23,0,5,0,5,295
SAL13765,11,0,0,0,0,0,0,11
SAL13766,5,0,0,0,0,0,0,5
SAL13767,0,0,0,0,0,0,0,0
SAL13768,14,0,0,0,0,0,0,12
SAL13769,0,0,0,0,0,0,0,0
SAL13770,62,7,5,0,0,0,0,78
SAL13771,9,0,0,0,0,0,0,9
SAL13772,0,0,0,0,0,0,0,3
SAL13773,52,4,7,0,0,0,4,62
SAL13774,27,0,6,0,0,0,0,38
SAL13775,16,0,0,0,0,0,0,22
SAL13776,0,0,0,0,0,0,0,0
SAL13777,12,4,0,0,0,0,0,14
SAL13778,31,9,3,0,0,0,0,41
SAL13779,893,155,93,39,4,5,12,1196
SAL13780,26,0,0,0,0,0,0,25
SAL13781,160,13,4,5,0,0,0,180
SAL13782,13,0,0,0,0,0,0,16
SAL13783,32,0,0,0,0,0,0,40
SAL13784,216,20,14,0,0,0,0,252
SAL13785,7,0,0,0,0,0,0,10
SAL13786,117,21,10,5,0,0,0,157
SAL13787,188,16,7,0,0,0,3,218
SAL13788,17,4,0,0,0,0,0,24
SAL13789,109,11,0,0,0,0,0,119
SAL13790,312,29,16,0,0,0,5,360
SAL13791,8,4,0,0,0,0,0,13
SAL13792,15,0,0,0,0,0,0,17
SAL13793,0,0,0,0,0,0,0,4
SAL13794,111,15,5,7,0,0,0,137
SAL13795,158,35,13,0,0,0,4,211
SAL13796,59,4,4,0,0,0,0,66
SAL13797,611,39,17,3,0,0,0,671
SAL13798,19,3,0,0,0,0,0,25
SAL13799,359,30,19,7,0,0,4,417
SAL13800,398,21,7,10,0,3,0,442
SAL13801,0,0,0,0,0,0,0,0
SAL13802,231,33,7,3,0,0,0,285
SAL13803,11,0,0,0,0,0,0,17
SAL13804,42,8,0,0,0,0,0,49
SAL13805,185,14,6,0,0,0,0,204
SAL13806,0,0,0,0,0,0,0,0
SAL13807,232,23,11,0,0,0,5,280
SAL13808,274,43,15,6,0,0,0,343
SAL13809,21,3,0,0,0,0,0,18
SAL13810,15,3,0,0,0,0,0,16
SAL13811,0,0,0,0,0,0,0,0
SAL13812,25,0,0,0,0,0,0,28
SAL13813,0,0,0,0,0,0,0,0
SAL13814,3,0,0,0,0,0,0,3
SAL13815,9,5,0,0,0,0,0,15
SAL13816,35,4,3,0,0,0,0,45
SAL13817,407,37,16,0,0,0,3,463
SAL13818,0,0,0,0,0,0,0,0
SAL13819,417,26,12,7,0,0,5,459
SAL13820,1353,129,55,0,0,0,8,1548
SAL13821,4,0,0,0,0,0,0,5
SAL13822,30,7,0,0,0,0,0,41
SAL13823,7,0,0,0,0,0,0,7
SAL13824,3,0,0,0,0,0,0,3
SAL13825,21,4,0,0,0,0,0,22
SAL13826,56,5,0,0,0,0,0,58
SAL13827,13,0,0,0,0,0,0,13
SAL13828,0,0,0,0,0,0,0,0
SAL13829,3,0,0,0,0,0,0,3
SAL13830,8,6,0,0,0,0,0,17
SAL13831,4,0,0,0,0,0,0,4
SAL13832,28,0,3,0,0,0,0,30
SAL13833,0,0,0,0,0,0,0,0
SAL13834,177,48,17,5,0,0,0,245
SAL13835,103,25,4,0,0,0,0,137
SAL13836,0,0,0,0,0,0,0,0
SAL13837,0,0,0,0,0,0,0,0
SAL13838,15,0,0,0,0,0,0,14
SAL13839,0,0,0,0,0,0,0,0
SAL13840,0,0,0,0,0,0,0,0
SAL13841,3,0,0,0,0,0,0,3
SAL13842,134,13,0,0,0,0,0,145
SAL13843,85,11,0,0,0,0,0,99
SAL13844,25,0,3,0,0,0,0,31
SAL13845,8,0,0,0,0,0,0,9
SAL13846,3,0,0,0,0,0,0,3
SAL13847,400,35,23,0,0,0,5,470
SAL13848,0,0,0,0,0,0,0,0
SAL13849,6,0,0,0,0,0,0,8
SAL13850,22,0,0,0,0,0,0,21
SAL13851,2915,162,59,34,4,0,3,3180
SAL13852,17,0,0,0,0,0,0,13
SAL13853,9,0,0,0,0,0,0,9
SAL13854,113,13,14,0,0,0,4,143
SAL13855,9,0,0,0,0,0,0,8
SAL13856,28,9,0,0,0,0,0,32
SAL13857,0,0,0,0,0,0,0,0
SAL13858,44,0,0,0,0,0,0,44
SAL13859,16,5,0,0,0,0,0,26
SAL13860,4,0,0,0,0,0,0,8
SAL13861,69,8,4,0,0,0,0,81
SAL13862,0,0,0,0,0,0,0,0
SAL13863,486,49,39,5,0,0,4,585
SAL13864,796,61,7,5,0,0,0,878
SAL13865,23,0,5,0,0,0,0,32
SAL13866,1295,70,22,13,0,0,0,1397
SAL13867,1151,194,84,11,4,0,5,1455
SAL13868,16,0,0,0,0,0,0,16
SAL13869,253,43,17,3,0,0,0,313
SAL13870,16,0,0,0,0,0,0,16
SAL13871,0,0,0,0,0,0,0,0
SAL13872,0,0,0,0,0,0,0,0
SAL13873,1260,153,78,7,7,0,6,1505
SAL13874,4,0,0,0,0,0,0,4
SAL13875,0,0,0,0,0,0,0,0
SAL13876,3,0,0,0,0,0,0,6
SAL13877,7,0,0,0,0,0,0,11
SAL13878,14,0,0,0,0,0,0,12
SAL13879,0,0,0,0,0,0,0,0
SAL13880,155,19,4,0,0,0,0,175
SAL13881,9,0,3,0,0,0,0,11
SAL13882,8,0,0,0,0,0,0,8
SAL13883,0,0,0,0,0,0,0,0
SAL13884,0,0,0,0,0,0,0,0
SAL13885,7,0,0,0,0,0,0,7
SAL13886,0,0,0,0,0,0,0,0
SAL13887,18,5,0,0,0,0,0,15
SAL13888,7,0,0,0,0,0,0,7
SAL13889,0,0,0,0,0,0,0,3
SAL13890,0,0,0,0,0,0,0,0
SAL13891,34,10,5,0,0,0,8,51
SAL13892,225,34,14,4,0,0,0,277
SAL13893,90,20,17,0,0,0,0,130
SAL13894,0,0,0,0,0,0,0,0
SAL13895,71,10,4,0,0,0,0,83
SAL13896,45,4,6,0,0,0,0,58
SAL13897,0,0,0,0,0,0,0,0
SAL13898,0,0,0,0,0,0,0,0
SAL13899,0,0,0,0,0,0,0,0
SAL13900,24,0,0,0,0,0,0,27
SAL13901,0,0,0,0,0,0,0,0
SAL13902,0,0,0,0,0,0,0,0
SAL13903,169,21,15,0,0,0,0,205
SAL13904,0,0,0,0,0,0,0,0
SAL13905,251,32,26,4,0,0,6,320
SAL13906,0,0,0,0,0,0,0,0
SAL13907,7,0,0,0,0,0,0,8
SAL13908,95,9,0,0,3,0,0,106
SAL13909,0,0,0,0,0,0,0,0
SAL13910,0,0,0,0,0,0,0,0
SAL13911,0,0,0,0,0,0,0,0
SAL13912,119,14,0,4,0,0,4,141
SAL13913,7,6,0,0,0,0,0,7
SAL13914,29,6,0,0,0,0,0,34
SAL13915,11,0,0,0,0,0,0,10
SAL13916,0,0,0,0,0,0,0,0
SAL13917,8,0,0,0,0,0,0,10
SAL13918,17,4,0,0,0,0,0,21
SAL13919,6,0,0,0,0,0,0,7
SAL13920,26,0,0,0,0,0,0,29
SAL13921,13,0,0,0,0,0,0,14
SAL13922,0,0,0,0,0,0,0,0
SAL13923,4,0,0,0,0,0,0,3
SAL13924,5,0,0,0,0,0,0,5
SAL13925,2215,93,31,27,0,0,8,2380
SAL13926,4,0,0,0,0,0,0,5
SAL13927,3,0,0,0,0,0,0,3
SAL13928,3,0,0,0,0,0,0,3
SAL13929,22,0,0,0,0,0,4,24
SAL13930,374,59,36,6,3,3,4,482
SAL13931,3,0,0,0,0,0,0,3
SAL13932,23,0,0,0,0,0,0,25
SAL13933,11,0,0,0,0,0,0,11
SAL13934,27,6,3,0,0,0,0,35
SAL13935,6,0,0,0,0,0,0,7
SAL13936,358,54,29,3,0,0,10,461
SAL13937,4,0,0,0,0,0,0,0
SAL13938,13,0,0,0,0,0,0,15
SAL13939,7,0,0,0,0,0,0,7
SAL13940,0,0,0,0,0,0,0,0
SAL13941,33,6,6,0,0,0,0,44
SAL13942,0,0,0,0,0,0,0,0
SAL13943,262,41,23,4,0,0,3,332
SAL13944,0,0,0,0,0,0,0,0
SAL13945,18,4,0,0,0,0,0,25
SAL13946,80,15,8,0,0,0,4,110
SAL13947,318,28,8,9,0,0,4,363
SAL13948,16,0,0,0,0,0,0,16
SAL13949,0,0,0,0,0,0,0,0
SAL13950,72,9,3,0,0,0,0,88
SAL13951,49,3,0,0,0,0,0,55
SAL13952,216,18,29,17,3,0,3,284
SAL13953,7,0,0,0,0,0,0,12
SAL13954,9,0,0,0,0,0,0,8
SAL13955,6,0,0,0,0,0,0,3
SAL13956,3,0,0,0,0,0,0,3
SAL13957,8,0,0,0,0,0,0,8
SAL13958,34,8,0,0,0,0,0,45
SAL13959,8,0,0,0,0,0,0,7
SAL13960,8,0,0,0,0,0,0,8
SAL13961,0,0,0,0,0,0,0,0
SAL13962,9,0,0,0,0,0,0,9
SAL13963,28,3,0,0,0,0,0,31
SAL13964,11,0,0,0,0,0,0,19
SAL13965,38,0,0,0,0,0,0,44
SAL13966,14,3,0,0,0,0,0,20
SAL13967,8,0,0,0,0,0,0,8
SAL13968,79,6,10,3,0,0,0,106
SAL13969,118,17,12,5,0,0,0,150
SAL13970,8,0,0,0,0,0,0,10
SAL13971,10,0,0,0,0,0,0,11
SAL13972,26,7,0,0,0,0,0,31
SAL13973,0,0,0,0,0,0,0,0
SAL13974,27,0,4,0,0,0,0,29
SAL13975,26,0,0,0,0,0,0,27
SAL13976,226,25,17,4,0,0,0,275
SAL13977,3,0,0,0,0,0,0,3
SAL13978,5,0,0,0,0,0,0,9
SAL13979,126,21,4,5,0,0,5,161
SAL13980,529,62,33,6,0,0,5,639
SAL13981,22,4,0,0,0,0,0,30
SAL13982,40,11,3,0,0,0,0,50
SAL13983,0,0,0,0,0,0,0,0
SAL13984,500,87,37,4,0,0,12,638
SAL13985,7,0,0,0,0,0,0,10
SAL13986,0,0,0,0,0,0,0,5
SAL13987,272,51,19,3,0,0,10,356
SAL13988,3,0,0,0,0,0,0,3
SAL13989,11,0,0,0,0,0,0,11
SAL13990,0,0,0,0,0,0,0,3
SAL13991,236,50,6,0,0,0,0,288
SAL13992,9,3,0,0,0,0,0,10
SAL13993,10,5,0,0,0,0,0,16
SAL13994,21,5,0,0,0,0,0,27
SAL13995,3,0,0,0,0,0,0,4
SAL13996,0,0,0,0,0,0,0,0
SAL13997,99,24,8,0,0,0,4,130
SAL13998,1885,105,18,8,0,0,0,2019
SAL13999,8,3,0,0,0,0,0,11
SAL14000,268,18,5,6,3,0,0,305
SAL14001,342,31,20,5,0,3,0,397
SAL14002,504,77,23,4,0,0,8,616
SAL14003,471,68,23,8,0,0,4,572
SAL14004,382,64,23,5,3,0,3,481
SAL14005,3,0,0,0,0,0,0,3
SAL14006,8,0,0,0,0,0,0,7
SAL14007,0,0,0,0,0,0,0,0
SAL14008,0,0,0,0,0,0,0,0
SAL14009,0,0,0,0,0,0,0,0
SAL14010,6,0,0,0,0,0,0,10
SAL14011,10,5,0,0,0,0,0,6
SAL14012,47,9,0,0,0,0,0,47
SAL14013,4,0,0,0,0,0,0,9
SAL14014,15,0,0,0,0,0,0,14
SAL14015,12,0,0,0,0,0,0,15
SAL14016,13,0,0,0,0,0,0,10
SAL14017,6,0,0,0,0,0,0,6
SAL14018,55,5,3,0,0,0,0,64
SAL14019,16,0,0,0,0,0,0,19
SAL14020,3,0,0,0,0,0,0,3
SAL14021,484,69,33,8,0,0,0,600
SAL14022,38,13,10,0,0,0,0,59
SAL14023,17,0,0,0,0,0,0,13
SAL14024,281,21,0,4,0,0,3,313
SAL14025,1484,175,81,13,4,3,13,1761
SAL14026,415,62,31,3,0,0,7,509
SAL14027,0,0,0,0,0,0,0,0
SAL14028,0,0,0,0,0,0,0,0
SAL14029,31,4,0,0,0,0,0,35
SAL14030,0,0,0,0,0,0,0,0
SAL14031,5,0,0,0,0,0,0,5
SAL14032,5,0,0,0,0,0,0,5
SAL14033,14,0,0,0,0,0,0,21
SAL14034,0,0,0,0,0,0,0,0
SAL14035,9,0,0,0,0,0,0,9
SAL14036,6,0,0,0,0,0,0,10
SAL14037,3,0,0,0,0,0,0,6
SAL14038,12,5,0,0,0,0,0,18
SAL14039,12,5,0,0,0,0,0,24
SAL14040,15,0,0,0,0,0,0,19
SAL14041,0,0,0,0,0,0,0,0
SAL14042,4,0,0,0,0,0,0,4
SAL14043,0,0,0,0,0,0,0,6
SAL14044,0,0,0,4,0,0,0,6
SAL14045,0,0,0,0,0,0,0,0
SAL14046,14,0,0,0,0,0,0,14
SAL14047,18,0,0,0,0,0,0,16
SAL14048,13,4,0,0,0,0,0,14
SAL14049,0,0,0,0,0,0,0,0
SAL14050,0,0,0,0,0,0,0,0
SAL14051,41,4,6,0,0,0,0,49
SAL14052,6,0,0,0,0,0,0,6
SAL14053,16,9,0,0,0,0,0,21
SAL14054,0,0,0,0,0,0,0,0
SAL14055,4,0,0,0,0,0,0,5
SAL14056,0,0,0,0,0,0,0,0
SAL14057,0,0,0,0,0,0,0,5
SAL14058,4,0,0,0,0,0,0,4
SAL14059,83,14,3,5,0,0,0,106
SAL14060,5,0,0,0,0,0,0,5
SAL14061,13,7,0,0,0,0,0,14
SAL14062,9,0,0,0,0,0,0,9
SAL14063,12,0,0,0,0,0,0,11
SAL14064,8,0,0,0,0,0,0,3
SAL14065,0,0,0,0,0,0,0,0
SAL14066,6,0,0,0,0,0,0,8
SAL14067,9,3,0,0,0,0,0,11
SAL14068,26,7,0,0,0,0,0,31
SAL14069,203,20,13,5,0,0,5,242
SAL14070,20,0,0,0,0,0,0,25
SAL14071,0,0,0,0,0,0,0,0
SAL14072,10,0,0,0,0,0,0,10
SAL14073,101,9,10,0,0,0,0,119
SAL14074,0,0,0,0,0,0,0,0
SAL14075,17,0,0,0,0,0,0,19
SAL14076,0,0,0,0,0,0,0,5
SAL14077,8,3,0,0,0,0,0,10
SAL14078,24,0,0,0,0,0,0,22
SAL14079,193,17,13,5,0,0,3,229
SAL14080,18,3,0,0,0,0,0,20
SAL14081,84,11,0,0,0,0,0,102
SAL14082,24,8,5,0,0,0,0,36
SAL14083,686,71,20,6,0,0,3,787
SAL14084,0,0,0,0,0,0,0,5
SAL14085,107,12,3,0,0,0,0,123
SAL14086,100,13,0,4,0,0,0,120
SAL14087,138,6,4,0,0,0,0,159
SAL14088,13,0,0,0,0,0,0,17
SAL14089,1247,95,23,4,0,0,0,1372
SAL14090,28,3,0,0,0,0,0,33
SAL14091,14,3,0,0,0,0,0,28
SAL14092,640,44,21,13,0,0,0,720
SAL14093,324,33,7,0,0,0,0,371
SAL14094,98,12,3,3,0,0,0,113
SAL14095,0,0,0,0,0,0,0,0
SAL14096,8,0,0,0,0,0,0,8
SAL14097,280,17,4,0,0,0,0,303
SAL14098,455,59,30,3,4,0,4,567
SAL14099,0,0,0,0,0,0,0,0
SAL14100,6,3,0,0,0,0,0,11
SAL14101,447,49,9,4,0,0,0,506
SAL14102,17,0,0,0,0,0,0,17
SAL14103,2519,151,42,16,0,0,6,2734
SAL14104,1079,59,5,0,0,0,5,1153
SAL14105,9,0,0,0,0,0,0,9
SAL14106,21,0,0,0,0,0,0,28
SAL14107,635,29,15,11,3,0,3,695
SAL14108,14,5,0,0,0,0,0,21
SAL14109,12,0,0,0,0,0,0,21
SAL14110,12,3,4,0,0,0,0,18
SAL14111,186,27,11,0,0,0,3,227
SAL14112,5,0,0,0,0,0,0,3
SAL14113,3,0,0,0,0,0,0,4
SAL14114,79,9,7,3,0,0,0,97
SAL14115,60,4,0,0,0,0,0,65
SAL14116,27,6,4,0,0,0,0,30
SAL14117,83,8,3,4,0,0,0,101
SAL14118,0,0,0,0,0,0,0,0
SAL14119,182,17,13,4,0,0,0,217
SAL14120,27,0,7,0,0,0,0,31
SAL14121,48,13,3,3,0,0,0,62
SAL14122,151,11,4,0,0,0,0,173
SAL14123,6,0,0,0,0,0,0,10
SAL14124,7,0,0,0,0,0,0,6
SAL14125,8,0,0,0,0,0,0,10
SAL14126,4,0,0,0,0,0,0,4
SAL14127,29,5,9,0,0,0,4,50
SAL14128,4,0,0,0,0,0,0,4
SAL14129,24,0,0,0,0,0,0,26
SAL14130,71,3,0,0,0,0,0,76
SAL14131,24,3,0,0,0,0,0,31
SAL14132,173,31,20,4,0,0,10,229
SAL14133,6,0,0,0,0,0,0,6
SAL14134,0,0,0,0,0,0,0,0
SAL14135,0,0,0,0,0,0,0,0
SAL14136,1037,147,54,11,0,0,20,1263
SAL14137,4,0,0,0,0,0,0,6
SAL14138,13,0,0,0,0,0,0,13
SAL14139,0,0,0,0,0,0,0,0
SAL14140,837,96,37,10,0,0,4,986
SAL14141,227,25,4,0,0,0,4,259
SAL14142,4,0,0,0,0,0,0,4
SAL14143,3,0,0,0,0,0,0,3
SAL14144,9,0,0,0,0,0,0,10
SAL14145,26,6,0,0,0,0,0,37
SAL14146,13,0,0,0,0,0,0,8
SAL14147,0,0,0,0,0,0,0,0
SAL14148,0,0,0,0,0,0,0,3
SAL14149,16,0,0,0,0,0,0,13
SAL14150,5,3,0,0,0,0,0,12
SAL14151,10,0,0,0,0,0,0,10
SAL14152,5,0,0,0,0,0,0,4
SAL14153,199,41,9,3,6,0,5,260
SAL14154,22,0,0,0,0,0,0,22
SAL14155,14,0,0,0,0,0,0,14
SAL14156,8,0,0,0,0,0,0,8
SAL14157,4,0,0,0,0,0,0,3
SAL14158,172,15,4,4,0,0,0,200
SAL14159,309,31,9,3,0,0,6,357
SAL14160,191,27,15,0,0,0,0,238
SAL14161,12,0,0,0,0,0,0,8
SAL14162,49,14,4,0,0,0,0,63
SAL14163,11,0,0,0,0,0,0,11
SAL14164,0,0,0,0,0,0,0,4
SAL14165,8,3,0,0,0,0,0,17
SAL14166,198,14,3,0,0,0,0,210
SAL14167,98,16,5,4,0,0,0,123
SAL14168,8,0,0,0,0,0,0,13
SAL14169,391,77,28,11,3,0,10,514
SAL14170,0,0,0,0,0,0,0,4
SAL14171,716,108,32,8,0,0,8,872
SAL14172,71,10,8,0,0,0,0,87
SAL14173,0,0,0,0,0,0,0,0
SAL14174,10,0,0,0,0,0,0,9
SAL14175,8,0,0,0,0,0,0,11
SAL14176,104,18,12,0,0,0,4,137
SAL14177,10,0,0,0,0,0,0,11
SAL14178,4,0,0,0,0,0,0,4
SAL14179,14,0,0,0,0,0,0,12
SAL14180,10,0,0,0,0,0,0,10
SAL14181,42,0,0,0,0,0,0,53
SAL14182,3,0,0,0,0,0,0,3
SAL14183,449,31,7,5,0,0,0,488
SAL14184,9,0,0,0,0,0,0,8
SAL14185,339,36,20,11,0,0,4,411
SAL14186,0,0,0,0,0,0,0,0
SAL14187,0,0,0,0,0,0,0,3
SAL14188,22,0,0,0,0,0,0,30
SAL14189,83,12,6,0,0,0,0,98
SAL14190,17,0,0,0,0,0,0,17
SAL14191,1085,90,28,7,0,0,0,1218
SAL14192,313,23,12,4,0,0,0,355
SAL14193,14,0,0,0,0,0,0,21
SAL14194,0,0,0,0,0,0,0,0
SAL14195,560,38,20,3,3,0,0,624
SAL14196,0,0,0,0,0,0,0,0
SAL14197,5,0,0,0,0,0,0,5
SAL14198,4,0,0,0,0,0,0,4
SAL14199,297,50,30,9,4,0,6,382
SAL14200,70,8,0,0,0,0,0,75
SAL14201,688,54,10,4,0,0,3,756
SAL14202,4,0,0,0,0,0,0,5
SAL14203,6,0,0,0,0,0,0,6
SAL14204,113,18,10,3,0,0,0,144
SAL14205,81,8,0,0,0,0,0,88
SAL14206,5,0,0,0,0,0,0,5
SAL14207,4,0,0,0,0,0,0,3
SAL14208,20,0,0,0,0,0,0,24
SAL14209,14,0,0,0,0,0,0,16
SAL14210,1309,121,45,12,0,0,5,1490
SAL14211,171,14,8,0,0,0,0,194
SAL14212,0,0,0,0,0,0,0,0
SAL14213,7,0,0,0,0,0,0,8
SAL14214,408,81,50,8,5,0,4,551
SAL14215,0,0,0,0,0,0,0,0
SAL14216,3,0,0,0,0,0,0,3
SAL14217,426,27,8,3,0,0,0,469
SAL14218,10,0,0,0,0,0,0,10
SAL14219,265,15,0,0,0,0,0,287
SAL14220,21,3,0,0,0,0,0,22
SAL14221,10,3,0,0,0,0,0,11
SAL14222,3,0,0,0,0,0,0,3
SAL14223,0,0,0,0,0,0,0,4
SAL14224,3,0,0,0,0,0,0,8
SAL14225,0,0,0,0,0,0,0,6
SAL14226,74,11,4,0,0,0,0,84
SAL14227,13,0,0,0,0,0,0,13
SAL14228,155,20,11,0,0,0,5,192
SAL14229,0,0,0,0,0,0,0,3
SAL14230,5,0,0,0,0,0,0,5
SAL14231,0,0,0,0,0,0,0,3
SAL14232,18,4,0,0,0,0,0,25
SAL14233,7,0,0,0,0,0,0,9
SAL14234,0,0,0,0,0,0,0,0
SAL14235,3,0,0,0,0,0,0,7
SAL14236,70,8,0,5,0,0,0,87
SAL14237,11,0,0,0,0,0,0,11
SAL14238,166,45,23,7,0,0,6,250
SAL14239,7,0,0,0,0,0,0,7
SAL14240,21,4,0,0,0,0,0,21
SAL14241,17,6,0,0,0,0,0,19
SAL14242,62,19,8,0,6,0,0,95
SAL14243,572,59,16,3,0,0,3,669
SAL14244,1110,97,17,0,0,0,9,1230
SAL14245,2087,102,18,24,0,0,4,2246
SAL14246,3,0,0,0,0,0,0,9
SAL14247,0,0,0,0,0,0,0,0
SAL14248,3,0,0,0,0,0,0,3
SAL14249,122,6,5,3,0,0,0,135
SAL14250,48,6,5,0,0,0,0,57
SAL14251,0,0,0,0,0,0,0,0
SAL14252,518,56,33,7,5,0,0,619
SAL14253,378,50,37,9,0,0,6,482
SAL14254,364,35,22,4,0,0,7,436
SAL14255,93,14,8,0,0,0,3,114
SAL14256,277,41,17,0,0,0,0,342
SAL14257,176,29,5,3,0,0,7,219
SAL14258,219,43,26,5,0,0,0,299
SAL14259,3,0,0,0,0,0,0,3
SAL14260,7,0,0,0,0,0,0,8
SAL14261,81,13,3,0,0,0,0,95
SAL14262,63,11,4,0,0,0,0,72
SAL14263,1504,98,51,27,0,3,5,1691
SAL14264,234,45,25,8,0,7,8,321
SAL14265,125,19,11,3,0,0,0,163
SAL14266,2614,146,26,23,3,0,4,2813
SAL14267,894,45,15,8,0,0,0,957
SAL14268,1511,90,25,13,0,0,7,1653
SAL14269,276,43,20,6,0,0,3,344
SAL14270,264,53,23,3,0,0,4,351
SAL14271,11,0,0,0,0,0,0,11
SAL14272,539,49,13,0,0,0,6,605
SAL14273,239,23,19,0,0,0,6,290
SAL14274,11,8,0,0,0,0,0,17
SAL14275,0,0,0,0,0,0,0,0
SAL14276,266,42,33,3,0,0,9,355
SAL14277,723,27,15,3,0,0,3,766
SAL14278,2334,79,12,16,0,0,0,2446
SAL14279,321,65,28,9,0,0,3,429
SAL14280,0,0,0,0,0,0,0,0
SAL14281,833,43,21,5,0,0,3,903
SAL14282,0,0,0,0,0,0,0,0
SAL14283,445,34,30,18,0,0,5,534
SAL14284,21,3,0,0,0,0,0,29
SAL14285,495,32,13,5,0,0,4,547
SAL14286,7,0,0,0,0,0,0,7
SAL14287,7,0,0,0,0,0,0,7
SAL14288,20,0,3,0,0,0,0,27
SAL14289,13,0,0,0,0,0,0,16
SAL14290,3,0,0,0,0,0,0,8
SAL14291,7,0,0,0,0,0,0,11
SAL14292,104,12,0,0,0,0,0,118
SAL14293,339,35,8,0,0,0,0,387
SAL14294,14,0,0,0,0,0,0,20
SAL14295,0,3,0,0,0,0,0,8
SAL14296,41,10,0,0,0,0,0,53
SAL14297,33,11,0,0,0,0,0,46
SAL14298,5,0,0,0,0,0,0,5
SAL14299,8,0,0,0,0,0,0,8
SAL14300,12,4,0,0,0,0,0,16
SAL14301,3,0,0,0,0,0,0,3
SAL14302,70,7,0,0,0,0,0,80
SAL14303,0,0,0,0,0,0,0,8
SAL14304,8,0,0,0,0,0,0,8
SAL14305,370,37,14,0,0,0,0,418
SAL14306,0,0,0,0,0,0,0,0
SAL14307,30,0,5,0,0,0,0,36
SAL14308,0,0,0,0,0,0,0,0
SAL14309,22,0,0,0,0,0,0,20
SAL14310,1254,47,23,12,3,0,3,1342
SAL14311,5,0,0,0,0,0,0,9
SAL14312,9,4,0,0,0,0,0,15
SAL14313,19,0,0,0,0,0,0,18
SAL14314,0,0,0,0,0,0,0,5
SAL14315,6,0,0,0,0,0,0,11
SAL14316,42,7,3,0,0,0,0,51
SAL14317,0,4,0,0,0,0,0,8
SAL14318,0,0,0,0,0,0,0,5
SAL14319,150,23,14,3,0,0,5,205
SAL14320,952,57,12,3,0,0,0,1025
SAL14321,303,17,8,0,0,0,0,333
SAL14322,23,4,3,0,0,0,0,29
SAL14323,6,0,0,0,0,0,0,11
SAL14324,91,3,3,0,0,0,0,102
SAL14325,3,0,0,0,0,0,0,3
SAL14326,0,0,0,0,0,0,0,0
SAL14327,0,0,0,0,0,0,0,0
SAL14328,37,3,0,4,0,0,0,48
SAL14329,536,55,28,3,4,0,0,625
SAL14330,7,0,0,0,0,0,0,9
SAL14331,0,0,0,0,0,0,0,0
SAL14332,0,0,0,0,0,0,0,0
SAL14333,144,16,18,7,4,0,7,193
SAL14334,196,27,9,0,0,0,0,236
SAL14335,128,14,0,0,0,0,0,144
SAL14336,34,3,0,0,0,0,0,38
SAL14337,41,8,4,0,0,0,0,56
SAL14338,3,0,0,0,0,0,0,8
SAL14339,51,13,3,0,0,0,0,72
SAL14340,10,3,3,0,0,0,0,12
SAL14341,6,0,0,0,0,0,0,6
SAL14342,265,47,31,0,0,0,0,347
SAL14343,136,21,9,5,0,0,0,177
SAL14344,146,12,6,4,0,0,0,175
SAL14345,0,0,0,0,0,0,0,0
SAL14346,0,0,0,0,0,0,0,0
SAL14347,4,0,0,0,0,0,0,4
SAL14348,59,15,6,4,0,0,0,80
SAL14349,26,0,0,0,0,0,0,33
SAL14350,384,54,29,4,3,0,7,479
SAL14351,3,0,0,0,0,0,0,5
SAL14352,767,83,41,8,0,0,3,912
SAL14353,1752,107,33,7,0,0,3,1902
SAL14354,18,0,0,0,0,0,0,23
SAL14355,57,6,0,0,0,0,0,59
SAL14356,0,0,0,0,0,0,0,0
SAL14357,0,0,0,0,0,0,0,0
SAL14358,6,0,0,0,0,0,0,6
SAL14359,20,3,0,0,0,0,0,22
SAL14360,10,0,0,0,0,0,0,13
SAL14361,6,0,0,0,0,0,0,9
SAL14362,16,6,0,0,0,0,0,25
SAL14363,8,0,0,0,0,0,0,8
SAL14364,0,0,0,0,0,0,0,0
SAL14365,4,0,0,0,0,0,0,4
SAL14366,0,0,0,0,0,0,0,0
SAL14367,5,0,0,0,0,0,0,7
