SAL_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL13905,9,12,20,21,10,18,5,0,0,77,3,10,24,9,10,12,3,0,0,66,75,143,337,262,223,220,63,7,0,1339
SAL13906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13907,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,10,23,18,11,4,0,71
SAL13908,3,0,4,0,3,6,3,0,0,26,3,0,0,5,3,4,0,0,0,22,19,27,79,93,107,97,28,5,0,454
SAL13909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6
SAL13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,18
SAL13912,0,0,3,4,3,8,0,0,0,21,6,0,8,4,6,5,3,0,0,31,47,37,104,112,118,124,32,0,0,573
SAL13913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,4,0,0,44
SAL13914,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,8,5,23,17,40,30,24,9,0,151
SAL13915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,3,6,4,0,0,31
SAL13916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8
SAL13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,9,12,13,3,0,72
SAL13918,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,13,12,9,15,27,15,4,0,0,97
SAL13919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,4,0,0,33
SAL13920,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,11,6,14,38,40,33,22,10,3,0,160
SAL13921,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,9,3,5,13,13,7,0,4,50
SAL13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SAL13923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,12,0,5,0,0,33
SAL13924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,14,4,0,0,46
SAL13925,5,16,49,42,33,24,10,0,0,182,3,40,143,130,63,40,13,3,0,447,244,598,1841,2161,1343,894,225,17,0,7324
SAL13926,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,4,11,0,10,4,0,0,34
SAL13927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,12
SAL13928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,7
SAL13929,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,4,23,19,21,34,13,0,0,122
SAL13930,0,7,18,10,23,8,4,0,0,72,9,16,27,22,10,18,3,0,0,113,153,192,458,485,496,437,87,8,0,2317
SAL13931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,14
SAL13932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,12,12,27,20,9,0,0,96
SAL13933,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,28
SAL13934,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,11,12,20,23,31,52,54,13,3,0,215
SAL13935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,8,0,0,0,24
SAL13936,8,9,22,12,17,8,4,0,0,91,5,11,23,19,15,16,7,0,0,91,130,191,467,335,442,371,119,11,0,2071
SAL13937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,3,0,0,0,9
SAL13938,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,11,12,12,20,9,0,0,66
SAL13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,20
SAL13940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,11
SAL13941,0,0,0,0,0,0,0,0,0,3,0,5,4,3,0,4,0,0,0,13,3,13,38,28,42,43,27,10,0,197
SAL13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13943,0,8,16,12,14,7,4,0,0,64,3,10,19,14,21,14,0,5,0,86,69,156,375,314,330,274,71,8,0,1596
SAL13944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,14,21,17,10,0,0,71
SAL13946,0,0,3,4,3,0,0,0,0,16,0,0,11,4,0,0,0,0,0,18,29,28,86,88,82,47,14,0,0,373
SAL13947,4,11,14,9,9,6,3,0,0,55,3,3,7,9,16,6,5,0,0,49,94,167,308,319,315,255,53,0,0,1515
SAL13948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,13,16,13,9,0,0,72
SAL13949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13950,0,3,3,3,0,4,0,0,0,14,0,4,0,3,6,8,0,0,0,20,17,37,92,69,78,95,39,10,0,437
SAL13951,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,4,0,0,6,8,8,26,38,43,65,28,0,0,225
SAL13952,3,3,7,9,3,0,3,0,0,31,5,8,18,7,18,11,0,0,0,82,57,122,230,196,200,145,19,10,0,972
SAL13953,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,3,5,9,10,4,0,0,32
SAL13954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,11,3,7,13,0,0,47
SAL13955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,13
SAL13956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11
SAL13957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,3,3,0,0,31
SAL13958,0,0,0,0,0,0,3,0,0,7,0,3,0,0,5,0,0,0,0,8,9,21,30,37,45,61,25,7,4,238
SAL13959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,8,8,0,0,0,39
SAL13960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,13,5,5,0,43
SAL13961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9
SAL13962,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,3,11,9,0,36
SAL13963,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,6,3,11,16,20,28,50,9,0,0,139
SAL13964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,7,16,11,14,0,0,63
SAL13965,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,14,8,26,30,32,30,6,0,0,141
SAL13966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,10,18,0,0,0,53
SAL13967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,0,0,0,20
SAL13968,0,0,6,0,4,4,0,0,0,18,0,0,11,0,3,4,0,0,0,22,25,62,109,84,99,81,15,0,0,478
SAL13969,4,6,4,4,4,0,0,0,0,20,5,0,9,0,10,0,0,0,0,37,32,48,119,102,129,115,16,0,0,561
SAL13970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,11,7,3,0,0,26
SAL13971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,8,15,0,0,0,45
SAL13972,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,6,19,28,29,39,19,9,0,147
SAL13973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13974,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,6,9,10,18,18,39,34,15,0,0,141
SAL13975,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,17,28,25,27,6,4,0,115
SAL13976,0,0,10,10,3,7,6,0,0,41,8,4,8,3,0,0,0,0,0,30,53,90,294,254,162,77,29,0,0,964
SAL13977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,5,7,7,0,28
SAL13978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,4,11,13,9,0,0,45
SAL13979,3,4,6,0,3,3,0,0,0,18,0,7,11,4,13,7,0,0,3,47,48,58,146,147,189,175,51,8,3,818
SAL13980,5,13,12,16,28,15,0,0,0,100,4,6,19,8,16,15,3,0,0,83,198,218,381,435,566,409,114,19,8,2345
SAL13981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,13,23,23,25,3,3,0,106
SAL13982,0,0,0,0,0,5,0,0,0,8,4,0,0,3,0,3,3,0,0,8,13,12,49,39,41,63,11,0,0,227
SAL13983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,0,11
SAL13984,9,9,18,18,14,8,7,0,0,87,3,14,27,23,21,16,8,0,0,120,192,265,557,556,549,549,148,16,4,2836
SAL13985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,6,6,0,0,30
SAL13986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8,7,6,0,0,30
SAL13987,0,8,18,19,23,17,9,0,0,82,5,4,8,13,11,14,11,9,0,75,127,170,297,310,398,447,134,22,0,1907
SAL13988,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,4,4,0,3,9,5,0,23
SAL13989,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,12,23,24,21,12,3,0,93
SAL13990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9
SAL13991,5,6,9,11,10,10,8,0,0,51,0,4,11,3,7,8,6,0,0,38,88,80,167,218,325,300,97,17,0,1294
SAL13992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,5,3,3,0,32
SAL13993,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,11,4,7,7,14,15,3,0,0,70
SAL13994,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,3,6,7,20,21,12,6,0,0,85
SAL13995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,8,16,5,0,0,45
SAL13996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL13997,0,3,6,6,4,7,0,0,0,25,0,4,3,4,3,3,5,3,0,36,38,30,111,103,177,241,74,12,3,785
SAL13998,6,13,30,30,23,27,16,3,0,149,4,19,35,76,56,52,14,9,0,257,267,511,825,1464,1578,1099,401,61,8,6213
SAL13999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,6,13,14,0,0,47
SAL14000,0,3,12,4,3,6,3,0,0,37,8,7,24,19,10,5,0,0,0,72,41,122,473,285,174,109,21,0,0,1225
SAL14001,0,13,29,16,20,9,6,0,0,81,0,8,17,8,3,3,0,0,0,52,148,179,495,354,323,305,85,7,0,1899
SAL14002,9,13,31,30,30,16,9,0,0,141,8,14,38,43,40,26,13,6,0,193,182,281,755,693,612,743,261,27,9,3567
SAL14003,9,11,38,40,21,15,3,4,0,147,8,12,32,27,18,19,7,6,3,132,182,270,578,567,561,547,161,18,3,2885
SAL14004,4,7,26,25,25,11,0,4,0,107,10,11,35,29,20,14,8,0,0,131,124,220,581,468,475,421,123,10,0,2422
SAL14005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,5,0,0,0,18
SAL14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,12,8,5,3,0,45
SAL14007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,7,0,0,0,19
SAL14010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,0,0,0,28
SAL14011,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,7,5,4,24,10,17,15,13,0,0,87
SAL14012,0,0,5,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,14,9,15,35,31,54,57,13,3,0,224
SAL14013,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,3,8,3,16,12,0,0,49
SAL14014,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,5,8,10,8,18,9,3,0,61
SAL14015,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,8,4,4,13,12,22,21,6,6,0,84
SAL14016,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,5,7,9,4,11,10,3,0,44
SAL14017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,11
SAL14018,0,0,0,3,3,0,0,0,0,10,0,0,3,4,5,6,0,0,0,23,14,12,37,53,65,61,16,0,0,263
SAL14019,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,11,11,15,21,13,0,0,81
SAL14020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,0,0,0,0,22
SAL14021,5,4,21,23,30,23,5,0,0,110,13,7,18,23,17,22,4,0,0,107,200,196,476,532,596,485,152,12,0,2658
SAL14022,0,0,6,4,3,3,0,0,0,16,0,0,0,3,0,4,5,0,0,13,17,23,48,57,60,48,24,11,4,288
SAL14023,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,14,16,17,17,0,0,0,71
SAL14024,0,8,29,19,13,10,5,0,0,83,3,34,103,44,25,8,0,0,0,218,91,599,1688,908,401,201,57,6,0,3957
SAL14025,10,26,39,60,47,42,5,4,0,238,9,21,68,73,57,49,10,0,0,290,419,576,1162,1714,1703,1290,288,29,3,7184
SAL14026,3,8,21,13,14,13,6,0,0,80,5,12,21,15,18,12,6,0,3,85,120,185,503,427,380,274,80,0,3,1971
SAL14027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14
SAL14028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8
SAL14029,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,7,7,32,20,32,39,18,4,5,160
SAL14030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL14031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,11
SAL14032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6
SAL14033,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,10,7,7,31,18,25,26,9,0,0,116
SAL14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14035,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,5,0,3,0,26
SAL14036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,7,0,0,32
SAL14037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,11,0,8,14,0,0,0,43
SAL14038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,9,10,9,19,11,0,0,64
SAL14039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,7,8,19,28,7,0,0,79
SAL14040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,18,19,18,11,0,0,80
SAL14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,8,10,16,11,0,0,50
SAL14043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,6,5,6,8,0,0,0,20
SAL14044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,3,3,0,0,0,15
SAL14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,17,4,0,0,45
SAL14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,10,14,9,6,9,0,60
SAL14048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,8,6,13,20,16,6,0,78
SAL14049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14051,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,10,9,10,17,33,48,62,16,3,0,195
SAL14052,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,5,8,6,4,6,0,26
SAL14053,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,10,24,15,28,18,6,0,0,108
SAL14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,9,12,5,5,0,56
SAL14056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,12
SAL14057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,0,22
SAL14058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
SAL14059,0,0,7,5,4,0,0,0,0,19,4,3,3,8,7,3,0,0,0,25,22,28,63,68,86,89,34,4,0,392
SAL14060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,8,0,0,0,18
SAL14061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,13,13,13,12,0,0,62
SAL14062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,9,3,0,3,3,44
SAL14063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,3,5,12,12,13,3,4,0,58
SAL14064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,4,0,32
SAL14065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14066,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,7,3,0,4,7,3,5,0,0,0,27
SAL14067,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,3,4,8,15,12,4,0,0,56
SAL14068,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,5,6,9,24,28,40,12,0,0,133
SAL14069,4,0,11,8,9,10,3,0,0,35,4,3,8,7,5,7,0,0,0,37,59,82,206,239,215,235,87,11,0,1134
SAL14070,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,6,5,8,16,16,25,37,19,0,4,134
SAL14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,22
SAL14072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,6,4,0,0,0,19
SAL14073,0,4,9,0,4,3,0,0,0,20,0,4,0,4,3,0,3,0,0,22,25,35,93,87,89,88,32,3,0,452
SAL14074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL14075,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,4,3,7,8,24,21,17,3,0,91
SAL14076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,0,4,0,0,16
SAL14077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,6,7,21,14,0,0,0,53
SAL14078,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,7,3,13,19,24,13,13,0,0,84
SAL14079,0,7,10,10,6,13,0,0,0,48,0,3,7,10,9,16,4,4,0,47,51,57,198,186,261,307,94,9,0,1164
SAL14080,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,10,3,7,19,15,21,9,3,0,87
SAL14081,0,3,4,0,0,0,0,0,0,14,0,0,7,0,4,3,0,0,0,13,19,23,62,76,89,69,20,6,0,365
SAL14082,0,0,0,0,3,0,0,0,0,7,0,0,0,4,3,0,0,0,0,11,13,19,51,28,47,29,3,0,0,195
SAL14083,7,17,15,24,12,21,8,0,0,112,4,3,14,16,19,8,6,0,0,71,227,233,343,591,711,543,151,15,0,2819
SAL14084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,10,4,0,0,27
SAL14085,3,0,0,5,6,4,5,0,0,20,0,0,5,0,5,8,0,0,0,21,30,23,54,85,119,140,44,7,0,514
SAL14086,0,0,8,3,0,0,0,0,0,19,0,0,5,5,3,0,4,0,0,20,29,18,110,99,122,129,39,12,0,561
SAL14087,3,0,0,5,8,0,0,0,0,23,0,5,4,4,8,5,0,0,0,21,36,38,99,123,157,96,37,0,5,595
SAL14088,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,5,5,3,4,10,11,7,4,0,0,40
SAL14089,6,7,13,21,26,16,7,0,0,98,7,18,57,58,79,37,21,9,3,296,145,317,609,900,1127,805,376,101,17,4399
SAL14090,0,0,0,3,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,14,7,17,26,29,24,6,3,0,125
SAL14091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,6,10,9,40,37,11,0,0,121
SAL14092,0,6,18,16,9,7,3,0,0,52,8,24,35,30,34,18,8,0,0,153,70,213,409,293,270,211,48,0,0,1522
SAL14093,5,4,10,12,11,3,0,0,0,47,3,4,13,3,11,4,0,0,0,48,78,102,299,373,378,315,98,9,0,1646
SAL14094,0,0,4,5,5,0,0,0,0,17,5,10,0,8,6,9,0,0,0,31,41,50,67,61,111,99,23,0,0,463
SAL14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,6,6,0,0,33
SAL14097,6,5,4,0,5,9,3,0,0,26,0,0,5,5,8,6,4,0,0,28,53,94,160,184,244,172,30,0,0,935
SAL14098,10,9,20,12,18,6,0,0,0,80,0,4,16,22,12,13,0,3,0,65,152,159,458,551,374,197,35,4,0,1933
SAL14099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14100,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,12,9,13,8,0,0,45
SAL14101,12,11,47,20,19,25,9,3,0,144,12,11,38,22,17,24,3,0,0,129,192,475,1088,631,507,539,183,32,0,3647
SAL14102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,7,16,20,38,4,0,0,93
SAL14103,9,23,32,46,63,33,9,0,0,216,12,21,41,77,84,57,14,7,0,315,435,715,989,1844,2221,1448,488,108,11,8257
SAL14104,0,8,22,25,18,9,0,0,0,81,0,12,51,68,27,22,6,0,0,188,58,181,1013,1594,580,285,101,13,0,3819
SAL14105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,6,5,0,0,34
SAL14106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,6,21,17,15,0,0,0,70
SAL14107,0,9,10,14,13,12,4,0,0,57,8,8,22,31,35,16,4,0,0,122,56,161,375,314,310,283,99,0,0,1595
SAL14108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,6,16,24,16,35,11,0,0,100
SAL14109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,3,7,19,12,4,0,0,51
