SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL10969,0,0,0,4,0,0,0,5,0,8,0,4,6,7,0,0,8,0,0,21,7,8,0,4,4,0,7,8,0,35,9,5,0,9,0,0,0,4,0,29,9,0,4,9,3,0,7,4,0,28,14,4,0,7,6,0,3,4,0,37,7,0,0,0,3,0,3,5,0,27,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,48,19,9,30,19,6,34,26,0,198
SAL10970,4,6,27,40,12,62,7,37,7,206,31,78,77,63,46,36,12,19,3,367,131,299,137,78,95,63,19,34,7,869,216,268,111,50,78,50,22,22,18,832,246,257,110,67,129,47,23,37,11,918,165,206,58,35,121,53,35,30,13,714,43,65,14,17,46,21,7,20,0,242,0,12,0,0,3,0,0,6,4,35,0,0,0,0,0,0,0,0,0,0,840,1188,540,357,532,333,131,195,63,4182
SAL10971,0,6,39,54,3,57,7,28,0,200,18,36,48,57,20,34,13,13,4,233,46,85,66,26,34,26,13,10,5,306,163,180,50,39,73,30,4,16,6,562,182,191,76,51,98,46,14,21,8,699,86,106,54,33,86,27,10,22,5,426,12,34,8,4,18,15,9,8,6,107,0,5,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,509,639,348,259,342,226,71,115,36,2551
SAL10972,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,10,3,10,8,0,0,0,0,5,0,34,15,13,3,5,9,0,0,3,0,60,14,6,10,11,9,0,4,5,0,58,11,10,8,6,5,3,0,0,0,32,5,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,28,24,26,6,10,17,3,214
SAL10973,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,5,7,0,4,0,3,0,4,0,0,15,6,4,0,0,0,0,5,0,0,12,6,0,4,0,3,0,0,0,0,16,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,3,8,6,6,3,0,64
SAL10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL10975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,0,0,0,0,0,0,20,7,4,0,0,0,0,0,0,0,18,4,3,0,0,0,0,0,0,0,8,15,0,5,0,4,0,0,0,0,28,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,51,13,9,0,3,0,0,9,0,90
SAL10976,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,11,4,0,5,0,3,0,0,0,0,21,3,8,5,0,3,0,0,6,6,25,6,6,3,0,5,0,7,0,3,24,7,0,7,3,5,0,5,0,0,26,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,22,6,15,8,14,10,4,118
SAL10977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,3,0,4,3,0,30
SAL10978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,0,0,0,0,12,3,6,4,0,0,0,6,4,0,14,3,3,3,0,7,0,0,0,0,19,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,13,13,3,11,0,3,7,0,64
SAL10979,0,0,0,0,0,4,3,3,0,15,0,0,6,7,0,3,0,7,0,15,0,9,9,6,0,0,4,6,0,32,8,5,6,9,3,0,4,0,0,38,13,10,3,14,4,3,3,10,0,55,12,10,6,9,10,0,8,12,0,73,6,4,0,4,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,36,37,43,19,16,20,37,11,258
SAL10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12
SAL10982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL10983,0,0,6,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,8,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,11,3,5,3,0,3,0,37
SAL10984,0,0,6,0,0,0,0,0,0,11,0,0,7,3,0,0,0,3,0,14,3,0,3,0,6,0,0,0,0,23,8,3,9,0,5,5,3,3,0,35,9,0,9,0,9,0,13,6,0,40,0,0,5,3,6,0,3,3,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,40,13,22,7,20,27,4,157
SAL10985,0,3,17,16,3,20,3,13,0,61,0,11,37,19,4,13,0,11,3,96,18,29,42,25,20,15,15,22,6,185,18,22,29,24,15,5,17,14,3,151,30,30,32,29,40,23,13,21,3,208,27,20,20,21,23,13,16,10,0,147,8,8,3,12,7,4,3,0,0,48,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,105,117,181,126,111,83,67,94,13,909
SAL10986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10987,9,3,20,17,8,63,14,45,3,185,15,35,49,53,49,41,49,58,10,369,66,107,118,87,111,55,109,72,26,760,74,131,92,90,125,32,143,89,20,801,76,59,88,92,123,43,147,80,23,731,49,45,61,54,89,28,108,66,10,514,10,11,12,13,29,3,27,10,0,119,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,298,396,446,403,537,277,603,419,109,3484
SAL10988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,8
SAL10989,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,3,0,0,19,4,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,6,6,0,3,10,0,59
SAL10990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,10
SAL10991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,14
SAL10992,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,8,0,8,6,9,5,7,0,3,0,8,0,40,10,0,0,3,0,0,4,10,0,21,3,0,5,8,0,3,0,0,6,27,25,3,6,5,3,0,0,8,0,48,15,3,0,0,5,0,3,5,0,37,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,72,12,17,19,7,6,12,38,3,195
SAL10993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,3,0,29
SAL10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8
SAL10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,3,0,0,16
SAL10996,4,11,20,22,5,49,5,33,0,141,6,40,28,29,21,23,4,9,4,166,48,91,41,20,37,16,5,3,4,268,140,213,38,24,68,13,9,3,6,518,148,187,58,24,98,30,8,13,9,571,63,112,36,18,66,19,7,8,5,336,10,24,11,7,13,0,11,5,0,77,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,422,686,225,149,305,158,44,74,22,2088
SAL10997,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,4,0,0,3,0,0,0,0,21
SAL10998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,13,6,0,0,0,3,0,0,5,0,16,5,0,9,0,0,0,0,7,0,20,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,5,3,4,5,10,0,63
SAL10999,8,28,25,51,22,117,11,51,4,314,30,161,70,101,109,87,8,39,15,622,175,471,104,105,150,90,28,43,25,1180,372,524,121,74,201,80,19,39,25,1458,413,548,136,72,291,105,51,61,24,1703,247,334,125,84,272,90,42,76,20,1292,56,96,26,21,81,28,34,19,4,368,5,16,3,0,3,3,0,3,5,41,3,0,0,0,0,0,0,0,0,6,1311,2180,618,507,1136,591,197,327,115,6986
SAL11000,0,18,14,11,12,49,0,26,0,144,13,59,24,34,41,43,9,16,4,253,71,219,49,46,75,28,14,26,9,540,132,203,56,33,79,26,8,21,11,562,183,227,54,45,112,33,23,38,7,731,105,143,56,32,87,27,22,25,9,496,27,46,10,6,25,6,4,15,4,145,0,0,0,0,3,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,528,915,267,208,436,227,88,173,44,2885
SAL11001,6,7,34,20,20,60,3,41,3,195,29,98,69,72,72,60,20,44,17,475,97,277,101,83,136,64,50,52,37,897,137,211,103,85,157,65,71,60,37,925,108,150,109,103,141,59,87,94,21,868,74,88,82,42,86,37,73,80,16,589,24,16,26,12,32,9,29,29,0,173,0,3,0,0,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,469,854,525,413,641,352,346,400,129,4136
SAL11002,4,0,12,11,5,8,5,22,0,64,10,3,17,24,6,12,9,13,0,92,35,50,39,45,28,19,40,19,7,286,40,27,34,25,21,16,33,19,0,223,67,29,12,28,24,13,33,20,4,233,66,21,34,23,35,16,31,33,7,256,31,8,12,3,15,9,9,8,3,101,13,3,0,0,6,0,0,0,0,28,6,0,0,0,0,0,0,0,0,6,256,148,159,169,137,87,167,132,20,1285
SAL11003,0,0,0,0,0,6,0,6,0,13,0,3,0,0,0,0,0,3,0,8,0,4,9,4,0,6,4,0,0,21,8,3,4,5,0,0,6,3,0,37,12,0,6,4,0,0,0,3,0,27,3,3,6,4,4,0,0,8,0,33,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,30,18,11,8,17,24,3,147
SAL11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10
SAL11005,0,0,6,0,0,3,0,3,0,12,0,0,9,4,0,4,0,0,0,12,0,3,7,5,6,0,0,0,0,24,5,3,7,0,3,0,0,3,0,23,3,0,3,5,7,0,0,4,0,27,12,6,9,0,6,0,4,3,0,37,3,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,35,15,21,13,6,20,0,153
SAL11006,0,0,3,0,0,3,0,5,0,12,0,0,3,3,4,0,0,0,0,12,0,0,0,0,0,0,0,4,0,14,7,0,8,5,5,0,0,4,0,30,6,8,5,15,3,7,4,3,0,43,3,7,3,8,6,4,6,4,0,44,4,6,4,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,27,19,31,17,17,19,22,0,174
SAL11007,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,5,0,0,0,0,3,0,10,0,3,3,0,3,0,0,0,0,12,7,3,7,0,3,5,0,6,0,26,4,10,4,4,4,0,4,4,0,37,3,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,19,20,9,10,3,14,10,0,104
SAL11008,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,14,0,9,9,0,0,0,5,0,0,21,4,5,9,0,0,0,0,4,0,24,7,13,0,0,3,0,4,0,0,30,4,4,7,3,4,0,0,3,0,26,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,18,16,13,0,10,16,0,125
SAL11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,16
SAL11010,3,0,7,6,0,14,0,8,4,48,9,33,29,38,14,20,0,13,0,159,22,100,34,49,27,17,15,21,4,285,25,62,21,22,28,9,7,13,0,195,25,37,37,13,45,15,11,20,4,198,14,24,11,20,19,10,14,15,0,128,3,5,3,4,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,258,143,144,131,86,56,98,13,1033
SAL11011,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,0,16,8,4,3,3,4,0,3,0,0,30,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,14,4,10,4,3,12,0,78
SAL11012,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,9,10,0,0,0,0,0,0,22,0,5,3,4,3,0,0,4,0,28,7,9,9,5,3,0,6,5,0,35,0,5,7,0,4,3,0,4,0,23,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,28,15,13,5,5,15,0,125
SAL11013,0,5,14,4,13,24,3,9,0,73,8,39,18,11,35,26,6,10,0,147,31,81,18,8,34,10,6,0,7,195,61,92,15,7,40,15,8,10,8,248,87,106,29,21,62,20,9,6,7,340,64,87,16,12,55,22,11,6,7,276,11,21,5,9,10,10,4,4,0,79,0,5,0,5,8,8,0,0,0,17,0,0,0,0,0,0,0,0,0,4,256,435,116,73,243,135,42,50,23,1384
SAL11014,0,0,7,12,10,23,4,17,0,66,14,22,24,16,28,23,11,16,8,160,42,137,39,32,51,21,22,30,0,373,55,105,45,33,58,18,21,14,6,361,44,100,38,33,69,22,32,23,7,370,30,64,24,26,51,21,17,24,4,264,4,22,10,3,16,0,4,11,0,76,0,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,189,457,183,161,290,136,112,128,23,1687
SAL11015,4,18,22,50,6,52,8,25,0,184,32,187,48,108,83,55,10,23,16,574,570,1648,338,221,313,201,32,94,64,3482,614,958,161,98,220,84,27,32,39,2225,384,592,101,94,155,69,12,18,35,1448,204,383,54,56,149,46,18,32,15,953,41,131,17,18,49,11,8,13,5,298,4,10,0,0,4,4,0,0,0,30,0,0,0,0,0,0,0,0,0,5,1861,3930,742,641,979,522,109,241,180,9205
SAL11016,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,10,6,0,0,0,0,0,3,0,0,11,5,0,3,0,5,0,0,0,0,22,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,15,7,8,3,11,9,0,65
SAL11017,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,6,3,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,9,5,7,0,0,0,6,0,49
SAL11018,0,0,0,0,0,7,0,3,0,17,0,0,0,0,0,5,3,3,0,15,0,6,14,4,4,3,5,7,0,46,0,0,8,0,5,4,9,8,0,41,4,7,12,4,12,0,14,11,0,67,5,0,4,3,5,5,15,10,0,56,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,42,14,28,25,47,39,3,248
SAL11019,0,3,5,32,4,19,0,19,0,88,24,75,57,138,38,25,10,22,6,397,72,318,75,92,61,32,10,22,9,694,75,156,29,22,31,17,14,9,4,360,63,159,21,24,30,13,14,16,4,341,41,101,22,16,27,10,3,14,0,236,20,38,0,4,9,4,0,4,0,81,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,292,856,217,336,202,118,52,103,22,2203
SAL11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,3,3,0,0,0,0,3,0,31
SAL11021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,4,0,13
SAL11022,0,0,4,5,0,0,0,3,5,12,0,0,3,0,0,0,0,5,0,7,3,4,3,0,0,0,0,4,0,13,12,4,4,0,0,0,0,0,0,25,6,6,0,4,0,6,3,0,0,31,5,0,0,0,0,0,0,3,0,15,7,0,0,0,0,0,0,4,0,16,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,22,14,4,3,4,5,18,6,128
SAL11023,0,0,4,0,0,0,0,3,0,3,0,0,3,3,0,0,0,4,0,11,5,0,9,3,0,0,0,7,0,22,3,8,8,3,0,0,0,0,0,21,8,3,5,0,0,0,3,0,0,27,12,4,0,5,0,4,0,4,4,32,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,14,24,18,9,11,3,21,3,137
SAL11024,0,0,4,6,0,3,0,9,0,23,7,0,7,4,0,4,0,13,0,31,12,18,14,9,8,3,9,12,0,82,18,18,14,6,3,7,11,7,0,81,28,11,10,9,13,3,11,9,5,103,27,5,12,14,13,7,8,14,4,101,14,7,5,3,0,0,6,0,3,44,10,0,0,0,0,0,0,3,0,19,0,0,0,0,3,0,0,0,0,7,120,62,70,40,42,27,50,70,17,491
SAL11025,0,0,28,17,3,26,0,12,0,83,0,8,17,13,7,6,4,8,0,77,23,38,42,28,26,6,15,23,4,209,33,45,29,43,22,0,12,16,0,197,43,36,17,29,29,18,19,22,4,206,39,31,22,20,33,13,28,18,0,187,20,8,8,6,4,5,9,4,0,66,9,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,9,158,167,160,158,123,67,88,97,18,1047
SAL11026,0,0,0,8,0,3,0,3,0,18,0,0,5,0,0,3,0,6,0,18,0,0,4,0,0,0,0,0,0,10,3,4,9,4,3,0,0,0,0,31,12,7,7,0,4,4,0,3,0,37,10,7,6,4,7,0,0,4,0,44,6,10,3,4,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,32,17,18,16,3,21,0,179
SAL11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,0,0,0,5,0,0,0,9,3,0,0,0,0,0,4,0,0,13,4,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,8,0,0,3,3,0,3,0,50
SAL11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
