SAL_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL10480,0,11,14,10,6,20,13,10,3,105,4,13,22,23,28,16,3,5,0,114,0,15,29,29,20,25,11,3,0,126,0,8,36,21,17,12,5,4,0,108,0,4,42,27,16,13,3,0,0,100,0,0,17,14,8,0,4,0,0,49,0,0,22,21,18,18,3,0,0,78,0,0,3,6,8,0,0,0,0,21,0,0,0,6,0,0,0,0,0,11,4,5,7,14,13,13,11,14,0,85,79,99,246,209,185,210,168,122,28,1348
SAL10481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,10,0,3,0,0,0,0,20
SAL10482,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,3,0,0,0,0,6,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,4,4,6,16,12,19,6,13,0,75
SAL10483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10484,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,0,3,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,12,7,5,12,18,15,15,5,4,0,81
SAL10485,0,0,0,4,11,8,11,5,0,40,0,0,0,5,3,6,0,0,0,19,0,0,3,9,8,7,0,0,0,36,0,0,0,0,6,6,0,0,0,20,0,0,6,3,3,0,0,0,0,14,0,0,0,0,7,5,6,0,0,16,0,0,0,5,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,0,5,0,0,16,4,0,0,4,7,0,3,4,0,30,21,16,28,50,69,79,61,20,0,344
SAL10486,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,9,19,9,13,7,0,0,58
SAL10487,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,4,0,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,0,0,0,5,0,0,0,0,4,0,0,3,0,8,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,7,13,13,11,8,6,0,71,16,13,22,19,30,24,27,18,5,172
SAL10488,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,14
SAL10489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,6,6,7,4,0,35
SAL10490,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,3,8,8,6,7,0,0,0,41
SAL10491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,3,3,0,19
SAL10492,0,0,0,3,0,3,3,0,0,14,0,0,3,0,0,4,0,0,4,13,0,4,9,0,5,6,0,0,0,26,0,0,0,3,0,0,4,0,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,14,8,8,18,16,21,27,16,3,4,121
SAL10493,0,9,19,10,17,15,19,9,0,104,0,11,26,18,22,12,14,4,3,113,0,3,24,8,24,21,9,7,4,96,0,3,20,15,18,15,0,0,0,66,0,6,16,3,13,10,3,0,0,55,0,0,4,9,4,5,0,0,0,24,0,0,8,8,22,7,0,0,0,39,0,0,3,0,4,0,0,0,0,14,0,0,0,0,4,5,0,3,0,12,6,6,6,21,17,15,32,84,104,288,87,85,164,118,185,182,203,209,150,1391
SAL10494,0,5,7,10,4,0,3,0,0,25,0,0,4,6,13,5,0,0,0,35,0,0,12,0,6,0,4,0,0,31,0,0,0,3,5,4,3,0,0,13,0,0,3,9,5,3,3,0,0,17,0,0,0,0,3,3,0,0,0,8,0,0,7,9,11,11,0,0,0,25,0,0,0,0,0,7,4,0,0,8,0,0,3,0,3,3,0,0,0,17,6,0,6,5,6,3,9,4,0,37,23,27,52,45,80,69,47,21,4,363
SAL10495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,4,0,20
SAL10496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,5,0,0,0,14
SAL10497,0,0,6,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,6,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,5,10,9,5,15,3,10,0,61
SAL10498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,4,8,3,0,20
SAL10499,4,14,20,10,5,7,0,0,0,66,0,29,45,27,14,4,7,0,0,133,0,21,65,37,18,3,3,0,0,148,0,12,39,27,9,4,5,0,0,106,0,15,61,33,19,4,0,0,0,142,0,5,40,34,12,8,0,3,0,96,0,0,55,37,28,7,0,3,0,134,0,0,8,11,3,0,0,0,0,19,0,0,8,3,0,0,0,0,0,13,0,12,12,9,4,0,3,0,0,37,93,211,421,268,139,63,52,24,3,1284
SAL10500,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,5,5,4,0,0,30
SAL10501,0,13,9,3,20,21,17,16,5,103,5,8,19,16,24,22,16,3,0,118,0,10,22,21,28,28,13,5,0,124,0,8,12,8,16,19,12,8,0,83,0,4,24,7,6,23,8,3,0,77,0,0,10,4,14,14,4,0,0,50,0,5,12,20,27,12,3,4,0,76,0,0,0,3,5,3,0,0,0,14,0,0,5,5,0,3,4,0,0,19,11,8,28,37,35,64,51,28,13,271,67,85,181,166,214,307,291,177,66,1553
SAL10502,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,4,0,5,7,6,0,0,15,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,8,0,0,0,10,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,12,10,18,45,34,17,3,157
SAL10503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10504,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,15,6,11,19,10,6,0,70
SAL10505,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,14,9,0,11,18,14,15,10,5,0,84
SAL10506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,11,8,0,8,0,6,0,5,0,0,22
SAL10507,0,0,0,0,3,4,0,0,0,14,0,0,0,0,5,0,0,0,0,12,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,4,5,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,13,5,3,12,9,26,24,20,9,0,95
SAL10508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10509,0,0,0,5,0,0,3,0,0,5,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,12,15,18,12,5,7,0,74
SAL10510,0,0,0,3,10,6,0,0,0,16,0,0,3,6,0,3,0,0,0,13,0,0,0,0,0,3,4,0,0,14,0,0,0,0,0,4,0,0,0,9,0,0,3,0,0,3,0,0,0,8,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,6,0,0,4,15,7,12,18,22,24,43,26,8,6,160
SAL10511,0,0,0,4,5,5,3,0,0,18,0,0,5,0,7,9,3,0,0,26,0,3,8,8,3,9,6,0,0,37,0,3,0,0,7,0,0,3,0,19,0,0,6,0,3,8,9,3,0,28,0,0,4,3,4,8,0,0,0,12,0,0,5,12,19,13,4,0,0,50,0,0,0,6,3,4,0,0,0,15,0,0,0,7,14,3,4,0,0,29,3,0,0,0,7,0,7,3,3,22,37,23,36,47,74,68,66,20,8,383
SAL10512,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,7,0,0,0,0,5,4,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,9,8,4,7,10,21,26,3,4,0,83
SAL10513,19,119,130,142,139,148,98,42,9,833,21,112,186,155,154,193,90,22,3,931,6,103,204,168,164,167,71,15,5,906,0,47,168,116,143,126,39,4,0,647,3,38,130,91,106,98,40,6,0,512,0,8,93,89,87,67,25,0,0,363,0,5,110,106,129,99,18,5,0,473,0,0,20,21,26,18,4,0,0,96,0,0,9,32,30,26,7,0,0,102,68,66,91,158,132,101,100,97,106,925,1070,1012,1797,1781,1917,2133,1784,887,380,12762
SAL10514,0,0,0,0,0,3,3,4,0,13,0,0,0,0,9,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,3,0,0,11,0,9,13,9,26,25,22,4,6,115
SAL10515,18,65,108,98,91,82,67,44,9,570,9,108,168,118,127,108,48,16,3,707,10,103,282,201,172,151,56,13,0,979,0,70,264,196,183,126,39,3,4,883,0,22,271,212,183,110,31,5,0,836,0,14,189,215,154,81,19,7,4,682,0,10,316,472,341,173,34,0,0,1347,0,0,50,132,88,44,6,0,0,316,0,0,39,176,174,41,5,0,0,438,43,60,154,131,83,76,73,69,40,738,679,727,2116,2208,1856,1356,903,486,161,10479
SAL10516,0,0,6,3,0,0,0,0,0,7,0,0,5,3,0,9,0,0,0,19,0,0,0,3,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,7,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,19,9,0,15,27,17,10,5,6,0,89
SAL10517,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,11,11,3,3,0,33
SAL10518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SAL10519,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,3,8,4,4,8,5,0,5,33
SAL10520,4,16,14,9,7,13,11,0,3,80,3,15,26,22,19,19,15,0,0,108,0,14,26,18,23,25,4,6,0,123,0,3,24,10,16,10,5,3,0,88,0,4,18,14,6,20,0,0,0,75,0,0,20,17,6,11,4,0,0,61,0,0,18,25,27,13,0,0,0,82,0,0,3,3,5,4,3,0,0,21,0,0,5,0,0,3,5,0,0,17,26,14,44,32,43,39,21,18,5,239,92,105,252,193,207,215,149,63,24,1314
SAL10521,17,13,36,18,26,31,22,12,3,187,8,36,51,33,35,30,21,0,3,218,3,16,56,62,52,40,23,3,6,264,0,9,53,40,47,28,9,0,0,191,0,0,57,66,46,33,9,4,0,216,0,3,36,56,35,26,7,0,0,160,0,0,44,82,85,42,8,0,0,251,0,0,9,9,13,6,0,0,0,34,0,0,4,8,5,15,0,0,0,25,4,5,15,10,16,24,8,4,5,99,220,145,423,432,419,346,268,92,50,2381
SAL10522,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,4,0,0,6,0,0,0,0,6,0,0,0,0,14,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,15,13,0,10,9,26,23,13,3,0,103
SAL10523,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,9,6,7,5,3,0,39
SAL10524,4,8,11,14,14,16,7,0,0,85,0,18,24,20,20,17,4,0,0,110,0,13,42,34,27,20,8,0,0,142,0,12,22,26,24,21,0,0,0,111,0,0,24,16,23,15,3,0,0,79,0,0,15,14,12,17,0,0,0,64,0,0,12,29,28,17,0,0,0,87,0,0,0,5,8,4,0,0,0,15,0,0,0,3,4,0,0,0,0,9,3,6,19,8,10,10,3,0,0,69,129,111,212,222,238,202,127,35,9,1290
SAL10525,0,0,0,0,6,0,0,4,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,9,10,5,14,14,10,8,14,0,89
SAL10526,6,16,16,14,15,19,11,6,0,100,3,25,17,16,18,15,12,0,0,106,3,7,19,24,31,14,9,4,0,111,0,9,34,30,24,13,3,0,0,116,0,3,26,31,18,24,6,0,0,114,0,0,20,10,24,17,5,0,0,72,0,5,18,26,40,22,0,0,0,116,0,0,0,5,8,4,0,0,0,16,0,0,3,4,15,9,4,0,0,30,5,4,13,12,5,5,4,6,0,56,118,108,214,221,225,200,114,48,18,1257
SAL10527,6,14,18,15,16,21,15,15,0,114,5,13,23,17,16,19,7,0,0,94,0,7,18,14,12,22,3,0,0,77,0,6,9,13,9,15,0,0,0,63,0,4,19,8,11,4,0,4,0,52,0,0,8,13,8,9,3,0,0,39,0,0,13,11,20,11,0,0,0,54,0,0,3,4,7,0,0,0,0,18,0,0,6,5,4,3,0,0,0,27,27,14,28,34,39,31,25,40,37,263,137,101,206,217,274,253,209,151,71,1620
SAL10528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,4,0,0,17
SAL10529,0,0,0,0,0,0,5,0,0,9,0,0,0,5,0,0,0,0,0,12,0,0,0,0,3,4,7,0,0,18,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,7,5,0,13,11,0,6,15,18,29,31,9,0,116
SAL10530,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,5,0,6,4,6,3,0,34
SAL10531,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12
SAL10532,0,0,3,0,0,0,0,0,0,9,0,0,4,0,0,3,0,0,0,6,0,0,5,0,4,3,0,0,0,7,0,0,0,7,5,4,0,0,0,10,0,0,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,9,5,9,15,17,26,12,0,0,86
SAL10533,0,7,3,3,11,9,5,0,0,35,0,15,10,8,9,0,0,0,0,50,0,0,9,3,3,8,9,3,0,43,0,0,3,4,6,12,4,0,0,37,0,0,10,7,12,6,3,0,0,33,0,0,11,5,10,10,0,0,0,32,0,0,4,8,13,12,3,0,0,45,0,0,0,0,8,0,0,0,0,9,0,0,0,4,0,0,3,0,0,8,0,0,8,6,9,5,12,7,0,45,41,25,64,72,97,83,84,38,6,510
