SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL12313,..,124,124,286,5,294,161,3,161,179,0,184,79,0,79,31,0,31,740,132,874
SAL12314,..,402,402,705,36,743,506,6,516,688,4,691,298,0,298,220,0,219,2416,450,2865
SAL12315,..,0,0,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,12,0,13
SAL12316,..,420,420,383,41,433,247,3,248,196,5,200,99,3,102,125,0,125,1059,472,1532
SAL12317,..,934,934,917,86,1008,613,11,624,504,7,507,248,0,248,194,0,197,2476,1038,3513
SAL12318,..,749,749,741,53,801,196,4,197,193,0,190,53,0,54,28,0,28,1207,809,2016
SAL12319,..,4,4,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,16,4,16
SAL12320,..,7,7,5,0,5,5,0,5,3,0,3,0,0,0,0,0,0,13,7,19
SAL12321,..,9,9,12,0,12,6,0,6,14,0,14,0,0,0,0,0,0,35,9,40
SAL12322,..,516,516,536,97,632,233,41,270,183,15,194,37,10,47,10,4,9,994,676,1678
SAL12323,..,13,13,22,0,23,0,0,3,8,0,8,3,0,3,6,0,6,39,8,49
SAL12324,..,113,113,198,25,220,169,6,177,168,0,172,36,0,35,4,0,4,579,144,732
SAL12325,..,1339,1339,2098,345,2446,1505,162,1665,1238,88,1324,505,63,567,436,26,461,5779,2027,7809
SAL12326,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12327,..,23,23,50,0,50,30,0,30,33,0,33,16,0,16,3,0,3,131,23,155
SAL12328,..,13,13,44,0,44,7,0,7,23,0,23,10,0,10,0,0,0,84,13,100
SAL12329,..,321,321,218,24,247,75,3,79,37,0,37,23,0,23,20,0,20,375,349,725
SAL12330,..,58,58,135,0,139,25,4,27,22,0,22,12,0,12,4,0,4,197,60,259
SAL12331,..,37,37,130,0,132,69,0,69,112,0,112,51,0,51,28,0,28,398,41,436
SAL12332,..,23,23,28,6,32,3,0,3,15,0,15,0,0,0,3,0,3,53,30,82
SAL12333,..,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14
SAL12334,..,809,809,780,76,854,465,29,494,560,6,567,145,0,143,28,0,29,1979,928,2902
SAL12335,..,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
SAL12336,..,10,10,22,0,25,3,0,3,0,0,0,8,0,8,0,0,0,36,5,42
SAL12337,..,15,15,41,6,43,13,0,13,19,0,19,10,0,10,4,0,4,91,19,110
SAL12338,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11
SAL12339,..,8,8,12,5,17,4,0,4,5,0,5,3,0,3,0,0,0,30,9,38
SAL12340,..,5,5,5,0,3,0,0,0,4,0,4,0,0,0,0,0,0,13,5,14
SAL12341,..,0,0,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,8,0,8
SAL12342,..,23,23,32,0,34,11,0,11,10,0,10,0,0,0,5,0,5,59,20,82
SAL12343,..,6,6,6,0,12,0,0,0,0,0,0,7,0,7,0,0,0,14,6,16
SAL12344,..,35,35,77,5,84,27,0,27,26,0,26,12,0,12,4,0,4,147,44,190
SAL12345,..,21,21,34,4,36,12,0,12,8,0,8,7,0,7,3,0,3,70,26,95
SAL12346,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,16
SAL12347,..,5,5,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13
SAL12348,..,740,740,1097,49,1151,732,12,740,805,3,814,280,0,280,110,0,110,3018,812,3835
SAL12349,..,3,3,4,0,7,0,0,0,0,0,0,6,0,6,0,0,0,15,3,15
SAL12350,..,12,12,42,4,48,25,0,25,23,0,23,19,0,19,9,0,9,106,14,123
SAL12351,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12352,..,303,303,502,25,528,318,4,320,354,0,361,172,0,172,86,0,86,1434,334,1767
SAL12353,..,604,604,381,72,452,159,21,184,117,14,127,60,0,60,29,7,34,753,709,1459
SAL12354,..,326,326,302,34,336,114,12,121,89,0,88,33,0,34,18,0,18,555,365,923
SAL12355,..,17,17,28,0,31,7,0,7,0,0,0,0,0,0,0,0,0,37,22,57
SAL12356,..,990,990,693,59,748,222,11,237,203,0,199,52,0,52,43,0,43,1215,1060,2266
SAL12357,..,4,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,4,15
SAL12358,..,522,522,610,38,650,293,8,301,258,0,264,95,0,95,32,0,32,1290,566,1857
SAL12359,..,8,8,24,0,24,7,0,7,5,0,5,0,0,0,0,0,0,41,8,50
SAL12360,..,11,11,34,0,36,4,0,4,12,0,12,11,0,11,0,0,0,58,8,64
SAL12361,..,36,36,96,0,96,27,0,27,40,0,40,12,0,12,12,0,12,185,36,218
SAL12362,..,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,6
SAL12363,..,0,0,3,0,3,7,0,7,7,0,7,3,0,3,5,0,5,17,0,18
SAL12364,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12365,..,9,9,13,0,13,6,0,6,10,0,10,3,0,3,0,0,0,30,9,40
SAL12366,..,0,0,10,0,10,3,0,3,3,0,3,0,0,0,0,0,0,15,0,15
SAL12367,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL12368,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10
SAL12369,..,127,127,116,10,124,40,0,40,29,0,29,11,0,11,4,0,4,206,136,338
SAL12370,..,3154,3154,2796,317,3112,1872,48,1919,1494,14,1515,662,3,664,526,3,531,7355,3542,10896
SAL12371,..,117,117,277,8,286,127,5,135,150,0,158,71,0,71,21,0,21,651,134,783
SAL12372,..,84,84,110,7,115,51,0,48,69,0,69,58,0,58,68,0,70,359,94,452
SAL12373,..,13,13,13,0,13,7,0,7,3,0,3,4,0,4,4,0,4,27,13,37
SAL12374,..,120,120,163,9,173,86,4,94,95,0,98,41,0,41,30,0,30,406,134,542
SAL12375,..,5,5,10,6,8,0,0,0,0,0,0,0,0,0,0,0,0,13,10,19
SAL12376,..,23,23,42,5,45,26,0,26,23,0,23,12,0,12,5,0,5,107,28,133
SAL12377,..,57,57,120,4,127,69,0,69,83,0,83,30,0,30,8,0,14,308,60,369
SAL12378,..,143,143,158,9,167,38,0,38,32,0,32,22,0,22,16,0,16,266,152,420
SAL12379,..,7,7,3,0,3,4,0,4,9,0,9,0,0,0,0,0,0,13,7,16
SAL12380,..,235,235,420,10,432,223,0,223,324,0,325,142,0,144,50,0,50,1157,248,1409
SAL12381,..,139,139,27,5,29,3,0,3,5,0,5,0,0,0,3,0,3,35,141,179
SAL12382,..,13,13,30,0,32,3,0,3,11,0,11,4,0,4,0,0,0,48,12,60
SAL12383,..,7,7,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,7,22
SAL12384,..,164,164,280,19,300,189,0,192,239,0,244,124,0,124,122,0,122,960,193,1147
SAL12385,..,132,132,304,13,323,75,0,72,87,0,89,40,0,40,18,0,18,517,149,666
SAL12386,..,12,12,10,0,13,10,0,10,7,0,7,4,0,4,0,0,0,27,16,46
SAL12387,..,1074,1074,875,82,961,338,18,355,310,3,309,136,0,134,56,0,55,1713,1182,2894
SAL12388,..,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13
SAL12389,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12390,..,16,16,23,0,23,14,0,14,3,0,3,0,0,0,4,0,4,51,16,59
SAL12391,..,4,4,4,0,4,0,0,0,5,0,5,0,0,0,4,0,4,14,4,17
SAL12392,..,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL12393,..,0,0,15,0,15,0,0,0,0,0,0,3,0,3,0,0,0,22,0,29
SAL12394,..,62,62,195,5,203,106,0,106,165,0,165,86,0,86,30,0,30,589,62,647
SAL12395,..,31,31,58,5,67,23,0,23,43,0,43,16,0,16,6,0,6,145,31,182
SAL12396,..,52,52,60,6,63,20,0,25,19,0,19,3,0,3,3,0,3,109,55,161
SAL12397,..,9,9,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,11,9,13
SAL12398,..,132,132,181,5,192,100,0,97,81,0,78,42,0,42,11,0,11,414,144,556
SAL12399,..,16,16,43,3,48,12,0,14,10,0,10,9,0,9,6,0,6,83,21,96
SAL12400,..,4,4,13,0,13,3,0,3,3,0,3,0,0,0,4,0,4,24,4,25
SAL12401,..,14,14,6,0,6,3,0,3,0,0,0,0,0,0,3,0,3,13,14,25
SAL12402,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12403,..,3,3,17,0,17,0,0,0,0,0,0,5,0,5,0,0,0,21,3,30
SAL12404,..,12,12,70,0,69,52,0,52,70,0,71,40,0,40,16,0,16,250,16,265
SAL12405,..,28,28,65,3,73,27,0,27,24,0,24,17,0,17,3,0,3,139,34,171
SAL12406,..,12,12,23,0,23,4,0,7,6,0,6,3,0,3,0,0,0,29,9,44
SAL12407,..,53,53,43,6,51,13,0,15,15,0,15,3,0,3,0,0,0,76,66,139
SAL12408,..,3,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15
SAL12409,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12410,..,20,20,45,0,50,25,0,25,29,0,29,7,0,7,9,0,9,115,22,136
SAL12411,..,24,24,38,0,37,14,0,14,12,0,12,0,0,0,5,0,5,58,25,84
SAL12412,..,3,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,9,3,13
SAL12413,..,3,3,5,0,5,3,0,3,4,0,4,3,0,3,0,0,0,12,3,17
SAL12414,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
SAL12415,..,7,7,6,0,3,0,0,0,0,0,0,0,0,0,4,0,4,9,6,15
SAL12416,..,5,5,3,0,3,3,0,3,0,0,0,5,0,5,0,0,0,10,5,16
SAL12417,..,44,44,43,5,47,19,0,19,9,0,9,3,0,3,0,0,0,72,45,114
SAL12418,..,9,9,9,0,9,3,0,3,5,0,5,0,0,0,0,0,0,15,9,24
SAL12419,..,9,9,16,0,19,5,0,5,5,0,5,5,0,5,0,0,0,30,19,47
SAL12420,..,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SAL12421,..,24,24,72,3,79,34,0,34,36,0,39,21,0,21,14,0,14,182,28,208
SAL12422,..,12,12,13,0,18,7,0,7,8,0,8,0,0,0,0,0,0,30,15,45
SAL12423,..,7,7,11,0,11,8,0,8,4,0,4,4,0,4,0,0,0,22,7,34
SAL12424,..,5,5,12,0,12,4,0,4,0,0,0,0,0,0,0,0,0,22,5,26
SAL12425,..,4,4,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,14,4,19
SAL12426,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12427,..,20,20,45,0,41,13,0,13,10,0,10,6,0,6,0,0,0,85,18,101
SAL12428,..,49,49,126,0,129,76,3,83,121,0,120,78,0,78,60,0,60,469,53,528
SAL12429,..,22,22,22,6,25,12,0,12,6,0,6,4,0,4,4,0,4,46,27,73
SAL12430,..,233,233,589,17,608,363,0,365,436,0,441,196,0,196,64,0,64,1653,258,1906
SAL12431,..,595,595,651,35,687,466,7,475,491,0,492,290,0,293,365,0,365,2261,640,2905
SAL12432,..,7,7,17,3,21,10,0,10,18,0,18,3,0,3,0,0,0,56,4,63
SAL12433,..,8,8,15,0,15,3,0,6,10,0,10,5,0,5,0,0,0,24,10,38
SAL12434,..,0,0,6,0,6,0,0,0,4,0,4,0,0,0,0,0,0,11,4,14
SAL12435,..,32,32,60,6,62,21,0,21,13,0,13,3,0,3,3,0,3,103,35,134
SAL12436,..,7,7,27,0,31,10,0,10,14,0,14,3,0,3,5,0,5,58,13,77
SAL12437,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12438,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SAL12439,..,344,344,360,32,389,139,8,144,115,0,111,57,0,57,36,0,36,707,380,1087
SAL12440,..,388,388,431,31,462,123,0,125,91,0,91,39,0,39,24,0,24,710,415,1127
SAL12441,..,92,92,212,7,218,73,0,73,81,0,81,36,0,36,16,0,16,413,96,510
SAL12442,..,998,998,1095,88,1181,883,10,899,869,0,872,359,0,359,266,0,266,3470,1096,4564
SAL12443,..,167,167,399,12,415,257,3,260,263,3,272,109,0,109,33,0,33,1056,187,1247
SAL12444,..,29,29,103,5,105,84,0,82,96,0,96,63,0,63,36,0,36,382,32,415
SAL12445,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12446,..,1696,1696,1664,284,1949,700,62,761,295,20,314,50,0,54,7,0,10,2723,2060,4786
SAL12447,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12448,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12449,..,9,9,6,0,4,0,0,0,3,0,3,0,0,0,0,0,0,5,8,15
SAL12450,..,36,36,78,0,76,18,0,18,9,0,9,3,0,3,0,0,0,104,38,142
SAL12451,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL12452,..,49,49,76,3,84,27,0,27,26,0,26,8,0,8,5,0,5,155,55,201
SAL12453,..,17,17,25,0,25,9,0,9,3,0,3,4,0,4,0,0,0,42,16,60
SAL12454,..,31,31,53,9,63,30,4,33,16,0,19,19,0,19,10,0,10,131,46,177
SAL12455,..,9,9,18,0,24,5,0,5,5,0,5,5,0,5,0,0,0,34,11,45
SAL12456,..,0,0,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,11,0,11
SAL12457,..,8,8,11,0,7,10,0,10,8,0,8,4,0,4,0,0,0,39,10,53
SAL12458,..,298,298,248,27,281,91,4,98,79,0,80,32,0,32,18,0,18,476,334,808
SAL12459,..,6,6,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10
SAL12460,..,10,10,20,3,27,16,0,16,23,0,23,9,0,9,4,0,4,72,8,82
SAL12461,..,25,25,51,0,55,9,0,9,9,0,9,5,0,5,4,0,4,79,27,105
SAL12462,..,399,399,330,16,350,185,7,189,253,0,254,98,0,102,43,0,43,916,415,1333
SAL12463,..,4,4,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,6,3,12
SAL12464,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SAL12465,..,105,105,148,11,154,57,0,57,40,0,40,14,0,14,17,0,17,272,115,387
SAL12466,..,0,0,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,11,0,14
SAL12467,..,18,18,22,0,22,11,0,11,3,0,3,0,0,0,0,0,0,38,18,56
SAL12468,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL12469,..,12,12,10,0,10,0,0,0,3,0,3,0,0,0,0,0,0,22,12,29
SAL12470,..,42,42,70,0,67,17,0,17,15,0,15,9,0,9,4,0,4,119,37,162
SAL12471,..,196,196,379,15,393,88,0,86,104,4,105,36,0,36,14,0,14,614,214,830
SAL12472,..,3,3,21,0,21,3,0,3,5,0,5,0,0,0,0,0,0,31,3,37
SAL12473,..,6,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
SAL12474,..,10,10,13,0,13,3,0,3,7,0,7,4,0,4,0,0,0,25,10,35
SAL12475,..,21,21,39,5,44,27,0,26,20,0,20,16,0,16,8,0,9,107,27,131
SAL12476,..,0,0,10,0,10,0,0,0,6,0,6,0,0,0,0,0,0,16,0,19
SAL12477,..,37,37,60,4,62,18,0,18,12,0,12,8,0,8,0,0,0,102,41,140
SAL12478,..,267,267,276,27,308,162,14,177,204,8,206,63,0,66,26,0,26,726,319,1043
SAL12479,..,6,6,10,0,10,3,0,4,0,0,0,0,0,0,4,0,4,20,9,32
SAL12480,..,13,13,32,3,31,21,0,21,7,0,7,14,0,14,8,0,8,79,20,94
SAL12481,..,4,4,7,0,7,0,0,0,0,0,0,0,0,0,3,0,3,8,3,10
SAL12482,..,38,38,71,6,72,31,5,31,43,0,43,16,0,16,18,0,17,182,42,227
SAL12483,..,82,82,99,4,106,45,0,45,45,0,45,20,0,20,14,0,14,223,87,305
SAL12484,..,333,333,309,17,328,124,3,128,107,0,104,37,0,37,24,0,24,595,359,955
SAL12485,..,2198,2198,2423,334,2755,843,147,990,724,35,759,210,10,218,45,6,45,4252,2726,6973
SAL12486,..,695,695,745,81,828,365,13,376,403,5,405,121,0,124,54,0,54,1678,795,2473
SAL12487,..,238,238,309,30,339,155,0,153,118,0,118,70,0,70,35,0,35,683,272,961
SAL12488,..,79,79,30,8,46,8,0,8,6,0,6,0,0,0,0,0,0,44,93,132
SAL12489,..,5,5,7,0,7,4,0,4,4,0,4,0,0,0,0,0,0,18,5,25
SAL12490,..,3,3,12,0,12,5,0,5,3,0,3,0,0,0,0,0,0,26,3,30
SAL12491,..,18,18,45,0,40,16,0,16,26,0,26,6,0,6,5,0,5,99,19,115
SAL12492,..,99,99,126,8,128,26,0,23,31,0,31,6,0,6,0,0,0,191,106,293
SAL12493,..,10,10,16,0,16,5,0,5,4,0,4,0,0,0,0,0,0,28,10,39
SAL12494,..,53,53,96,0,101,58,0,58,64,0,64,57,0,57,42,0,42,323,52,378
SAL12495,..,590,590,699,54,750,436,19,455,454,16,463,209,3,216,145,0,145,1939,680,2623
SAL12496,..,10,10,14,0,14,7,0,7,4,0,4,4,0,4,3,0,3,30,10,42
SAL12497,..,11,11,27,0,27,12,0,12,14,0,14,9,0,9,5,0,5,67,15,78
SAL12498,..,224,224,363,23,385,217,3,224,252,4,252,109,0,109,36,0,36,975,250,1228
SAL12499,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12500,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12501,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17
SAL12502,..,317,317,256,13,271,102,0,104,88,0,88,33,0,33,3,0,3,489,336,822
SAL12503,..,14,14,18,0,18,3,0,3,10,0,10,5,0,5,8,0,8,37,14,49
SAL12504,..,10,10,30,0,36,12,0,12,8,0,8,4,0,4,4,0,4,57,15,77
SAL12505,..,4,4,6,0,11,0,0,0,3,0,3,0,0,0,4,0,4,12,8,20
SAL12506,..,9,9,7,0,7,5,0,5,0,0,0,0,0,0,0,0,0,8,9,15
SAL12507,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL12508,..,75,75,94,9,105,48,0,48,50,0,50,13,0,13,9,0,9,215,87,297
SAL12509,..,9,9,22,0,20,6,0,6,9,0,9,3,0,3,0,0,0,46,14,54
SAL12510,..,26,26,54,9,58,19,0,19,33,0,33,31,0,31,14,0,14,147,27,181
SAL12511,..,3346,3346,3475,475,3943,1803,132,1934,1898,36,1937,589,17,606,211,11,219,7975,4013,11992
SAL12512,..,25,25,57,0,63,29,0,29,32,0,32,13,0,13,6,0,6,142,26,160
SAL12513,..,17,17,44,4,49,12,0,18,18,0,18,20,0,20,0,0,0,97,22,120
SAL12514,..,3187,3187,3198,573,3773,1471,246,1719,1218,120,1334,352,27,377,238,16,254,6468,4172,10638
SAL12515,..,380,380,778,36,816,968,12,978,1244,3,1248,471,0,471,278,0,278,3742,435,4175
SAL12516,..,1325,1325,1328,158,1484,800,77,876,670,39,714,207,16,222,123,12,142,3124,1628,4753
SAL12517,..,8,8,11,0,13,7,0,7,8,0,8,3,0,3,7,0,7,43,7,53
SAL12518,..,4,4,5,0,5,6,0,6,5,0,5,0,0,0,0,0,0,12,4,16
SAL12519,..,0,0,11,0,9,0,0,0,0,0,0,3,0,3,3,0,3,18,4,16
SAL12520,..,13,13,14,0,17,9,0,12,9,0,9,4,0,4,0,0,0,44,11,59
SAL12521,..,30,30,45,6,49,22,0,22,17,0,17,7,0,7,5,0,5,94,33,121
SAL12522,..,19,19,54,3,60,22,0,22,14,0,14,5,0,5,9,0,9,114,23,132
SAL12523,..,127,127,153,11,163,69,0,69,62,0,62,48,0,48,19,0,19,349,138,483
SAL12524,..,486,486,855,58,916,525,23,543,477,7,483,208,7,212,89,0,89,2152,578,2725
SAL12525,..,9,9,11,0,11,4,0,4,4,0,4,0,0,0,0,0,0,23,9,34
SAL12526,..,0,0,14,0,14,3,0,3,10,0,10,0,0,0,0,0,0,32,0,33
SAL12527,..,10,10,19,0,22,9,0,9,13,0,13,7,0,7,4,0,4,50,13,66
SAL12528,..,181,181,234,29,263,109,19,127,85,8,89,21,0,23,4,0,4,445,237,688
SAL12529,..,1762,1762,2478,630,3106,1285,264,1551,951,89,1040,359,39,391,227,21,248,5295,2807,8105
SAL12530,..,31,31,110,8,118,44,0,44,52,0,52,47,0,47,27,0,27,282,39,318
SAL12531,..,0,0,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,13,0,15
SAL12532,..,153,153,134,6,140,44,0,44,30,0,30,22,0,22,6,0,11,242,162,400
SAL12533,..,19,19,25,3,28,3,0,3,3,0,3,5,0,5,0,0,0,40,21,64
SAL12534,..,793,793,905,83,985,608,20,625,675,7,680,264,0,267,105,0,108,2559,903,3459
SAL12535,..,14,14,12,0,12,3,0,3,4,0,9,0,0,0,0,0,0,25,17,36
SAL12536,..,6,6,11,0,11,6,0,6,4,0,4,0,0,0,0,0,0,21,6,26
SAL12537,..,3,3,12,0,12,5,0,5,0,0,0,5,0,5,0,0,0,23,3,24
SAL12538,..,3,3,7,5,10,0,0,0,4,0,4,7,0,7,0,0,0,13,8,15
SAL12539,..,9,9,12,0,7,3,0,3,3,0,3,0,0,0,0,0,0,12,9,23
SAL12540,..,1385,1385,1186,232,1420,567,71,634,413,18,432,140,4,148,52,4,57,2359,1714,4066
SAL12541,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12542,..,0,0,10,0,10,0,0,0,4,0,4,0,0,0,0,0,0,19,0,19
SAL12543,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12
SAL12544,..,237,237,234,37,268,111,19,130,92,5,97,20,3,24,3,0,3,463,300,759
SAL12545,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12546,..,263,263,217,31,247,114,15,133,95,3,97,43,0,43,17,0,16,480,311,794
SAL12547,..,10,10,14,0,18,8,0,8,5,0,5,6,0,6,4,0,4,35,16,47
SAL12548,..,133,133,190,30,221,134,10,149,125,7,136,23,6,30,17,0,24,498,191,689
SAL12549,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL12550,..,7,7,41,0,41,17,0,17,14,0,14,8,0,8,0,0,0,81,7,92
SAL12551,..,24,24,22,0,22,7,0,3,4,0,4,5,0,5,0,0,0,37,20,57
SAL12552,..,139,139,242,14,253,172,4,176,175,0,175,73,0,73,33,0,33,696,150,849
SAL12553,..,15,15,38,0,42,13,0,13,16,0,16,13,0,13,3,0,3,83,12,97
SAL12554,..,26,26,34,0,35,11,0,11,8,0,8,5,0,5,4,0,4,57,29,86
SAL12555,..,31,31,103,5,113,44,0,47,44,0,44,34,0,30,12,0,12,231,44,276
SAL12556,..,7,7,15,0,12,3,0,3,8,0,8,0,0,0,0,0,0,21,3,29
SAL12557,..,516,516,430,31,457,98,7,107,60,0,65,20,0,20,8,0,8,616,553,1169
SAL12558,..,7,7,10,0,10,3,0,0,4,0,4,0,0,0,0,0,0,18,4,23
SAL12559,..,16,16,52,0,52,12,0,12,22,0,22,12,0,12,8,0,8,101,16,113
SAL12560,..,904,904,820,88,911,379,21,394,179,4,184,43,0,43,3,0,3,1421,1016,2441
SAL12561,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12562,..,0,0,10,0,8,3,0,3,4,0,4,0,0,0,0,0,0,12,8,19
SAL12563,..,94,94,98,3,103,35,3,31,15,0,15,3,0,9,3,0,3,154,99,257
SAL12564,..,521,521,1169,40,1209,636,4,645,701,6,702,355,0,355,165,0,165,3035,569,3597
SAL12565,..,8,8,21,0,21,12,0,12,7,0,7,4,0,4,3,0,3,36,8,49
SAL12566,..,19,19,55,4,57,22,0,22,15,0,15,9,0,9,8,0,8,106,26,135
SAL12567,..,6,6,19,0,19,12,0,13,4,0,4,7,0,7,0,0,0,40,9,51
SAL12568,..,25,25,32,0,34,6,0,6,5,0,5,0,0,0,0,0,0,45,23,69
SAL12569,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL12570,..,10,10,17,0,17,9,0,9,0,0,0,0,0,0,0,0,0,32,10,39
SAL12571,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL12572,..,4,4,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,4,17
SAL12573,..,10,10,103,6,105,141,0,141,110,0,110,43,0,43,17,0,17,408,16,428
SAL12574,..,157,157,214,16,230,129,0,130,166,0,166,41,0,41,20,0,20,565,176,745
SAL12575,..,3,3,12,0,12,4,0,4,0,0,0,5,0,5,0,0,0,15,3,23
SAL12576,..,11,11,11,0,11,0,0,0,3,0,3,4,0,4,0,0,0,20,11,30
SAL12577,..,12,12,25,0,25,5,0,5,11,0,11,11,0,11,0,0,0,46,14,63
SAL12578,..,466,466,984,24,1009,673,0,674,837,4,844,334,0,333,105,0,105,2938,494,3436
SAL12579,..,94,94,151,4,152,35,0,35,69,0,69,24,0,24,20,0,20,304,100,401
SAL12580,..,13,13,21,3,29,9,0,9,8,0,9,8,0,8,4,0,4,49,21,69
SAL12581,..,86,86,70,11,73,29,0,29,26,0,26,22,0,22,12,0,12,146,97,238
SAL12582,..,86,86,68,9,74,22,0,22,14,0,14,4,0,5,12,0,12,117,98,215
SAL12583,..,11,11,20,0,20,5,0,5,5,0,5,0,0,0,5,0,5,29,11,42
SAL12584,..,1249,1249,1405,174,1583,575,101,679,663,42,705,297,9,309,69,0,69,3012,1578,4588
SAL12585,..,79,79,135,3,140,67,0,70,134,4,131,46,0,50,8,0,8,387,89,477
SAL12586,..,706,706,611,55,669,168,4,172,113,0,113,45,0,45,25,0,25,957,762,1717
SAL12587,..,12,12,19,5,24,0,0,0,7,0,7,3,0,3,3,0,3,36,19,54
SAL12588,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12589,..,4,4,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,12,4,13
SAL12590,..,31,31,67,0,66,25,0,25,33,0,33,12,0,12,4,0,4,137,33,173
SAL12591,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL12592,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
