SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL12394,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,8,4,0,4,0,10,10,6,0,0,17,10,0,3,0,16,7,5,0,0,14,13,7,4,0,25,20,7,5,0,39,4,9,4,0,20,15,15,0,0,36,82,254,13,0,357,0,27,4,0,36,0,3,0,0,3,191,345,52,5,596
SAL12395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,3,0,0,0,11,9,0,0,0,6,3,0,0,0,3,0,3,0,0,6,6,7,0,0,10,10,3,0,0,15,9,11,0,0,29,7,13,0,0,22,3,12,0,0,14,0,3,0,0,3,3,13,0,0,17,0,7,0,0,12,0,0,0,0,0,61,84,10,0,149
SAL12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,6,0,0,8,3,3,0,0,9,0,6,4,0,10,11,0,0,0,9,6,5,0,0,17,8,9,0,0,13,3,5,0,0,7,5,0,0,0,4,0,6,0,0,3,3,9,0,0,12,0,0,0,0,0,58,37,10,0,107
SAL12397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,3,0,11
SAL12398,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,4,25,0,8,3,33,9,0,6,0,13,12,3,12,0,28,9,5,5,0,18,7,8,11,0,25,8,12,9,0,23,15,10,11,0,33,12,19,3,0,38,9,28,0,0,43,9,18,3,0,28,28,66,0,0,96,6,16,8,0,24,0,0,0,0,3,150,189,74,3,413
SAL12399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,5,0,6,8,0,0,0,9,0,0,0,0,5,6,0,0,0,6,3,0,0,0,6,3,5,0,0,6,3,0,0,0,5,3,7,0,0,15,9,5,0,0,11,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,50,29,12,0,87
SAL12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,5,0,4,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,12,13,0,0,26
SAL12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,13
SAL12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,22
SAL12404,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,6,9,0,0,0,7,4,0,0,0,12,8,4,0,0,9,3,5,0,0,3,3,3,0,0,7,4,12,4,0,24,6,19,0,0,27,10,23,0,0,32,8,14,0,0,19,11,66,5,0,84,6,14,0,0,15,4,0,0,0,3,80,166,20,0,266
SAL12405,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,5,0,0,0,5,5,0,0,0,5,5,4,4,0,5,4,0,0,0,4,8,5,0,0,10,10,7,0,0,19,8,7,0,0,10,7,3,0,0,8,0,4,0,0,5,15,21,0,0,37,0,4,4,0,7,0,0,0,0,0,73,59,14,0,146
SAL12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,7,0,0,0,10,0,0,0,0,3,0,0,0,0,0,21,6,3,0,30
SAL12407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,3,0,6,3,0,0,0,6,3,5,3,0,12,6,3,0,0,13,10,0,0,0,9,0,0,0,0,4,5,6,0,0,8,3,7,0,0,3,3,3,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,8,0,0,0,4,36,22,20,0,81
SAL12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,11
SAL12409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12410,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,0,3,5,0,0,0,3,3,0,0,0,9,5,0,0,0,6,3,0,0,0,11,3,0,0,0,4,0,7,0,0,7,0,4,0,0,5,3,6,4,0,16,0,7,0,0,11,10,23,3,0,33,3,4,0,0,9,0,0,0,0,0,50,60,14,0,120
SAL12411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,0,0,0,5,8,3,0,0,11,0,0,0,0,0,6,8,0,0,12,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,0,35,20,6,4,66
SAL12412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
SAL12413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,18
SAL12414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,6
SAL12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,11
SAL12417,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9,4,0,0,8,4,0,0,0,9,0,0,0,0,5,3,0,0,0,5,0,5,0,0,5,0,0,0,0,0,5,6,0,0,8,0,3,0,0,5,3,0,4,0,6,0,0,0,0,0,6,3,0,0,3,0,0,3,0,3,0,0,0,0,0,39,23,8,0,68
SAL12418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,0,17
SAL12419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,4,0,0,6,0,3,0,0,3,0,4,3,0,6,0,5,0,0,5,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,7,0,35
SAL12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL12421,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,10,5,0,0,11,4,0,3,0,10,14,5,4,0,19,7,7,0,0,12,5,11,0,0,16,4,3,0,0,14,9,12,0,0,20,11,8,0,0,23,8,4,0,0,19,0,3,0,0,6,9,18,5,0,26,0,9,0,0,10,0,0,0,0,4,81,94,20,7,194
SAL12422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,0,34
SAL12423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,14,3,0,20
SAL12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,12,10,4,0,18
SAL12425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SAL12426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,4,3,0,0,8,3,4,0,0,12,5,3,0,0,13,0,0,0,0,0,0,0,0,0,7,9,10,0,0,12,0,5,3,0,11,0,0,0,0,0,40,33,11,0,86
SAL12428,5,0,6,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,9,12,0,4,0,19,10,4,0,0,17,3,4,4,0,16,8,9,0,0,20,8,11,0,0,18,10,13,5,0,31,27,25,3,0,58,15,27,3,0,52,5,27,0,0,41,8,33,0,0,39,19,119,5,0,146,0,19,3,0,23,6,8,3,0,13,151,308,52,3,510
SAL12429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,6,0,0,6,3,0,0,0,3,9,6,0,0,17,0,3,0,0,7,0,3,0,0,3,0,0,0,0,3,0,3,0,0,6,0,5,0,0,5,0,0,0,0,0,24,26,0,0,55
SAL12430,9,3,0,0,13,16,0,0,0,15,7,0,5,0,7,3,0,4,0,3,17,6,3,0,25,14,4,12,0,29,57,3,10,0,70,33,9,10,0,54,59,12,9,0,82,52,23,16,0,92,31,18,7,0,54,39,28,17,0,81,59,92,23,4,175,41,97,11,0,153,39,104,16,0,158,28,75,9,0,114,90,393,26,0,520,10,39,10,0,58,6,10,4,0,23,603,918,181,15,1719
SAL12431,24,22,21,4,62,10,0,3,0,15,6,8,7,0,25,8,7,17,6,33,29,26,40,3,100,18,33,35,0,90,112,81,60,0,252,43,81,73,10,207,32,107,72,3,217,42,128,52,3,229,24,104,45,4,178,26,104,30,3,161,43,158,37,0,245,35,107,25,4,171,18,64,14,5,105,9,49,7,0,66,14,77,8,0,97,19,65,24,0,107,13,16,20,6,52,527,1244,589,51,2412
SAL12432,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,4,5,3,0,7,0,4,0,0,4,0,3,0,0,3,0,6,0,0,5,4,12,0,0,17,3,0,0,0,5,0,0,0,0,0,21,36,8,0,61
SAL12433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,11,5,0,29
SAL12434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,14
SAL12435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,5,0,11,4,0,0,0,3,6,0,3,0,9,5,4,0,0,15,0,5,3,0,5,3,0,0,0,0,5,6,0,0,9,3,10,0,0,10,4,8,0,0,10,0,0,0,0,0,6,0,0,0,6,4,0,3,0,6,3,0,0,0,5,48,36,23,0,102
SAL12436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,4,3,0,0,0,0,7,0,4,0,0,5,0,0,0,0,0,0,6,0,0,9,7,3,0,0,8,3,0,0,0,3,0,4,0,0,3,0,3,0,0,3,3,5,0,0,8,0,5,0,0,5,0,0,0,0,0,34,29,11,4,66
SAL12437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12439,3,0,7,0,13,3,0,0,0,0,0,0,7,0,8,0,0,0,0,6,14,0,9,0,21,9,0,22,0,31,59,9,30,0,104,48,9,33,0,82,27,18,18,6,72,38,25,16,4,79,11,15,10,0,33,15,25,3,0,43,23,30,8,0,69,14,22,4,0,41,12,21,3,0,33,0,8,0,0,11,5,14,0,0,16,12,18,15,0,49,3,9,4,0,18,297,228,185,14,729
SAL12440,13,4,0,0,14,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,15,0,5,0,22,11,0,9,0,22,74,4,14,0,99,48,10,27,8,86,30,16,29,0,72,35,11,18,0,62,27,17,11,0,60,23,14,0,0,40,28,32,3,0,63,14,19,0,0,38,16,10,0,0,23,5,6,0,0,11,16,12,3,0,37,19,19,5,0,44,3,0,3,0,16,379,187,149,15,728
SAL12441,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,3,0,9,14,3,5,0,14,10,0,9,0,17,24,6,5,0,34,19,8,4,0,30,11,10,4,0,19,11,8,0,0,19,22,22,5,0,53,19,12,0,0,31,12,20,6,0,38,9,18,0,0,30,39,47,0,0,86,8,11,10,0,26,3,0,0,0,7,206,176,49,0,432
SAL12442,26,10,23,0,62,3,8,0,0,16,4,11,19,0,37,6,3,32,0,45,31,16,63,4,121,19,30,98,0,145,127,50,85,8,266,61,96,112,6,273,64,125,105,10,303,107,148,83,7,346,50,157,53,6,263,51,150,42,8,250,107,316,82,9,518,51,201,31,3,291,33,133,15,3,177,17,80,5,0,99,23,130,10,4,164,18,112,51,0,182,22,21,33,0,80,822,1796,941,67,3628
SAL12443,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,8,0,0,0,14,6,0,9,4,9,22,3,9,0,34,29,0,11,0,40,32,9,16,0,57,24,19,22,0,66,17,23,17,0,58,24,28,8,0,61,57,93,18,0,174,41,101,7,0,150,28,79,9,3,120,15,41,0,0,61,32,95,4,0,130,17,42,10,0,70,5,0,0,0,10,372,542,148,8,1076
SAL12444,4,3,3,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,6,8,0,0,0,11,9,6,7,0,22,9,10,3,0,16,6,13,0,0,19,4,9,0,0,14,16,17,12,0,44,10,28,0,0,38,20,16,4,0,38,11,25,0,0,36,18,96,0,0,119,7,14,0,0,23,0,0,0,0,0,119,244,42,0,409
SAL12445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12446,41,9,30,5,82,10,5,6,3,18,11,5,7,0,17,5,0,4,0,19,21,6,3,4,32,28,8,9,3,45,34,15,20,0,76,55,31,19,9,114,69,31,30,6,128,117,55,25,15,206,64,37,16,16,134,87,45,24,14,168,235,143,43,24,444,178,88,18,9,289,154,98,10,8,274,91,54,3,0,151,226,186,17,7,437,39,23,17,0,77,13,4,0,0,20,1480,834,298,124,2736
SAL12447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL12450,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,9,0,0,0,7,9,0,0,0,10,0,4,0,0,0,7,3,0,0,10,10,3,4,0,11,9,0,0,0,10,8,5,0,0,13,6,0,0,0,8,5,0,0,0,14,6,4,3,0,9,0,0,0,0,3,74,24,9,0,104
SAL12451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,11
SAL12452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,5,3,0,0,0,9,4,0,0,0,7,9,0,0,0,9,3,3,0,0,7,4,0,0,0,10,9,7,0,0,18,13,3,3,0,18,4,7,0,0,16,9,3,0,0,11,15,18,0,0,32,4,5,0,0,9,0,0,0,0,0,77,60,19,0,156
