SAL_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
SAL10508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,15
SAL10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,12
SAL10511,0,5,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,5,3,0,0,0,13,0,0,0,0,0,0,0,5,4,0,0,0,0,12,0,0,0,3,0,0,4,18,30,15,3,5,0,70
SAL10512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,10,4,4,0,0,0,15
SAL10513,23,20,19,4,5,0,65,0,3,9,0,0,0,14,5,3,3,0,5,0,14,3,5,5,0,0,0,9,12,3,7,0,4,0,24,11,9,22,0,0,0,45,7,17,18,5,9,3,50,14,20,23,0,5,0,65,6,18,19,9,4,0,60,26,33,22,0,7,0,88,0,22,15,0,5,0,46,17,63,41,5,16,0,147,7,32,20,5,6,0,77,7,37,13,0,0,0,63,14,77,31,5,9,0,134,41,91,55,10,13,0,208,3,37,18,0,4,0,65,3,13,9,0,3,0,28,19,39,35,4,12,0,108,226,518,378,58,112,11,1302
SAL10514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,6
SAL10515,14,12,17,3,4,0,53,4,3,6,0,0,0,5,8,4,0,0,0,0,11,3,4,0,4,0,0,13,4,9,4,0,4,0,14,9,3,0,0,3,0,20,13,8,8,3,6,0,37,7,11,12,4,0,0,37,11,20,16,5,6,0,58,10,12,0,4,9,0,44,20,11,9,3,5,0,49,32,63,32,9,11,0,137,37,30,13,3,3,0,84,24,34,10,0,0,0,76,42,80,26,15,12,0,179,85,186,53,16,15,0,354,41,130,29,12,4,0,224,32,119,27,3,3,0,184,25,53,21,3,7,0,108,422,780,276,102,94,12,1681
SAL10516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11
SAL10517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
SAL10518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL10520,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,4,0,3,0,0,5,0,4,0,0,0,0,10,3,5,3,0,0,0,9,4,8,0,0,0,0,16,3,4,0,0,0,0,10,5,3,0,0,0,0,6,0,4,3,0,0,0,12,5,5,0,0,0,0,7,0,0,0,0,0,0,6,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,33,44,15,14,3,4,104
SAL10521,5,5,0,0,0,0,10,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,5,4,4,0,0,0,0,15,10,5,4,0,0,0,21,9,18,3,0,0,0,37,3,20,4,0,3,0,45,15,37,9,3,5,0,64,11,17,4,3,0,0,43,5,30,8,4,0,0,48,4,10,0,0,0,0,14,0,9,3,0,0,0,8,10,16,4,5,0,0,30,0,19,5,0,0,0,28,7,6,6,0,4,0,17,0,0,0,0,0,0,0,8,15,9,0,5,0,33,100,210,69,17,20,0,420
SAL10522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,11
SAL10523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10524,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,11,3,0,4,0,6,0,10,0,5,7,0,4,0,18,0,4,3,0,3,0,12,0,0,4,3,0,0,8,3,10,0,0,4,0,23,8,8,3,0,0,0,19,9,18,7,6,5,0,35,0,10,4,0,0,0,14,0,14,0,0,0,0,21,4,17,5,0,0,0,25,4,15,4,0,0,0,27,4,3,3,0,0,0,13,5,0,0,0,0,0,9,0,9,4,0,4,0,20,44,112,67,10,29,0,260
SAL10525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,0,0,0,18
SAL10526,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,6,0,0,0,5,5,3,0,3,0,0,11,5,5,3,0,4,0,13,0,8,5,0,0,0,11,3,7,7,4,0,0,22,5,10,4,0,0,0,23,15,18,7,0,4,0,42,5,14,5,0,5,0,21,8,12,0,0,0,0,22,16,18,4,0,0,0,41,7,15,7,0,0,0,34,0,3,0,0,0,0,6,3,6,0,0,0,0,8,0,7,6,0,0,0,16,82,130,59,21,19,6,310
SAL10527,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,3,7,3,4,0,0,0,24,3,0,0,0,0,0,5,0,3,0,5,0,0,13,4,5,3,0,0,0,14,0,4,0,0,0,0,9,7,13,0,0,0,0,13,0,6,0,0,0,0,7,0,5,0,0,0,0,5,0,5,3,0,0,0,13,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,4,0,13,35,68,24,12,6,4,148
SAL10528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,8
SAL10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
SAL10531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,7,0,0,0,0,20
SAL10533,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,5,0,9,0,0,0,0,0,0,8,3,3,5,0,0,0,11,9,3,4,6,0,0,14,3,3,0,0,0,0,6,5,0,0,0,0,0,5,0,6,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,7,35,31,10,3,9,0,89
SAL10534,23,5,4,0,0,0,36,8,0,6,0,0,0,8,7,4,3,0,0,0,19,3,6,0,0,0,0,10,8,5,8,3,4,0,25,14,6,4,0,4,0,25,12,11,8,6,4,0,44,11,23,8,4,6,0,48,14,16,9,6,0,0,45,13,17,7,5,3,0,45,9,21,7,0,0,0,49,21,38,17,5,3,0,89,11,13,6,0,4,0,31,14,17,9,5,0,0,40,17,38,19,0,0,0,77,46,86,19,5,9,0,169,19,44,9,0,0,0,78,16,37,23,0,0,0,82,12,17,9,8,3,0,53,294,398,173,44,48,8,970
SAL10535,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,7,4,5,0,3,0,0,17,5,5,3,0,0,0,10,3,7,0,4,0,0,18,0,0,0,0,0,0,6,3,6,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,32,16,17,5,0,101
SAL10536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10537,3,4,0,0,0,0,5,6,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,5,0,3,3,0,0,0,7,0,4,0,0,0,0,11,8,3,0,4,3,0,20,5,16,0,0,0,0,27,7,16,0,9,0,0,27,7,33,3,0,0,0,46,13,32,0,0,8,0,57,30,69,7,0,3,0,100,66,159,17,5,0,0,244,124,302,40,8,4,0,487,28,81,13,0,0,0,125,12,34,5,0,3,0,54,20,47,0,5,8,0,79,321,816,105,35,35,3,1312
SAL10538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,7,8,0,0,0,26
SAL10539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SAL10540,7,6,7,0,0,0,24,0,0,4,0,0,0,4,5,4,3,0,4,0,17,8,0,0,0,0,0,13,15,6,0,0,5,0,25,6,7,9,6,7,0,34,10,18,11,7,0,0,43,16,25,6,9,15,0,70,9,30,13,7,13,0,79,18,38,12,11,16,0,97,20,42,10,10,5,0,89,38,70,30,14,3,0,154,25,55,7,3,5,0,96,16,28,15,7,0,0,63,28,61,12,7,10,4,114,19,41,18,9,4,0,86,4,9,8,4,4,0,26,3,6,9,0,0,0,19,8,33,11,6,3,3,59,264,483,159,100,97,8,1115
SAL10541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8
SAL10542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,11,0,0,0,0,0,0,0,4,4,3,0,0,0,10,0,9,0,0,0,0,8,3,15,0,0,0,0,23,0,14,0,0,0,0,16,0,6,0,0,0,0,9,4,12,0,5,0,0,20,0,9,5,0,0,0,14,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,5,0,7,27,64,16,11,11,4,126
SAL10543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10544,6,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,6,0,0,0,6,0,0,5,10,0,4,0,0,0,10,4,6,3,0,0,0,8,7,8,0,0,0,0,14,3,4,4,3,0,0,18,5,0,0,0,0,0,11,8,12,0,0,0,0,18,0,3,0,0,0,0,5,0,4,0,0,0,0,10,5,3,0,0,0,0,7,4,7,3,0,0,0,12,0,4,0,0,0,0,3,0,0,5,0,0,0,4,0,7,0,0,0,0,8,59,50,16,10,3,0,141
SAL10545,0,0,4,0,0,0,11,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,4,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,4,0,0,0,8,0,0,0,0,0,0,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,0,0,0,0,11,5,11,0,0,0,0,20,6,3,0,0,0,0,8,0,4,0,0,0,0,7,6,4,3,0,0,0,13,40,43,22,3,0,0,119
SAL10546,6,0,0,0,0,0,13,0,0,4,0,0,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,3,3,4,0,0,0,0,10,0,3,3,0,0,0,7,11,4,3,5,0,0,22,0,10,3,0,0,0,18,4,11,9,0,0,0,25,4,9,5,3,4,0,29,4,15,0,0,0,0,23,3,16,8,3,3,0,33,7,15,3,5,0,0,20,3,12,6,0,0,0,15,3,22,3,0,0,0,30,11,28,5,0,0,0,51,4,3,8,0,0,0,16,0,3,0,0,0,0,4,7,8,7,3,0,0,24,88,162,70,19,13,0,352
SAL10547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,17,5,0,0,0,33
SAL10548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10549,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,6,0,0,12,0,9,0,0,0,0,8,3,0,0,0,0,0,3,6,0,0,0,0,0,7,3,9,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,32,8,10,4,0,69
