SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL12648,13,12,31,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,11,0,0,0,0,0,0,3,3,11,5,7,8,24,26,53
SAL12649,247,228,474,15,11,32,58,71,134,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,67,71,138,0,0,0,0,3,5,86,87,172,5,11,15,340,323,661
SAL12650,247,255,503,21,25,44,64,80,142,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,64,88,151,13,10,19,0,5,5,98,121,220,24,24,56,374,401,778
SAL12651,74,65,136,3,8,15,13,17,28,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,39,0,0,0,0,0,0,26,23,54,5,8,14,110,95,205
SAL12652,70,50,117,4,6,8,16,20,38,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,22,43,0,0,0,0,0,0,18,29,50,7,7,18,100,83,185
SAL12653,3775,3843,7620,393,377,771,1378,1400,2771,21,19,44,31,23,57,12,11,24,10,5,16,0,0,0,4,3,3,0,4,3,0,0,0,1453,1475,2924,315,341,658,42,33,80,2204,2233,4435,406,480,883,6385,6552,12936
SAL12654,146,161,305,0,0,0,24,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,47,0,0,0,0,0,3,29,21,51,7,5,14,181,190,369
SAL12655,120,121,241,38,41,81,48,42,88,17,23,47,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,10,11,0,0,0,72,73,151,0,6,5,0,5,8,118,124,238,5,7,16,246,249,496
SAL12656,3976,4422,8401,468,502,973,2605,2919,5526,31,23,52,47,48,95,7,9,12,14,12,20,5,5,10,0,7,6,17,8,28,0,0,0,2725,3027,5746,363,412,774,70,64,130,3626,4002,7624,432,401,837,8042,8821,16863
SAL12657,22,13,35,0,0,0,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,16,0,0,0,0,0,0,12,8,15,0,0,0,28,23,49
SAL12658,219,211,431,39,40,75,80,85,165,0,6,4,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,89,92,182,0,3,6,9,4,10,146,133,275,22,15,43,387,366,751
SAL12659,32,26,59,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,9,3,9,6,3,4,40,32,78
SAL12660,74,70,150,10,7,18,20,30,45,0,0,0,3,3,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,30,53,0,3,5,5,0,5,35,45,79,0,3,3,112,118,232
SAL12661,54,45,96,6,10,14,111,151,263,4,0,3,6,6,10,0,0,0,0,0,0,0,5,5,0,0,0,4,3,3,0,0,0,121,164,290,5,8,9,0,0,3,132,181,313,735,19,755,923,242,1168
SAL12662,76,83,152,0,3,4,22,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,39,0,0,0,0,0,0,26,18,46,21,16,35,116,120,234
SAL12663,151,126,270,16,21,34,34,32,65,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,76,0,0,8,4,4,3,58,57,117,33,37,71,240,217,455
SAL12664,1377,1629,3008,172,194,369,775,918,1694,8,9,17,19,27,44,0,0,0,10,14,20,5,9,7,0,3,3,11,28,40,0,0,0,823,999,1824,101,120,221,25,30,58,1127,1345,2472,145,174,320,2647,3152,5799
SAL12665,1630,1761,3393,310,378,691,108,147,258,853,862,1714,26,35,68,8,15,23,11,13,27,0,5,3,5,4,8,3,3,3,0,0,0,1021,1083,2104,42,37,79,18,16,32,1392,1517,2910,269,262,530,3295,3543,6837
SAL12666,210,205,409,21,19,40,46,50,98,5,4,8,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,60,118,0,0,0,0,0,0,80,77,157,15,13,30,304,299,596
SAL12667,23,19,41,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,6,9,16,0,5,3,34,32,68
SAL12668,73,71,139,5,3,8,23,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,50,0,0,0,0,0,0,24,33,56,15,11,25,108,120,224
SAL12669,9,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,21
SAL12670,32,42,70,5,3,7,0,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,12,0,0,0,0,0,0,11,7,16,6,3,7,50,53,95
SAL12671,97,73,167,9,11,19,27,29,51,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,30,29,61,3,0,4,0,0,0,40,42,85,20,28,52,163,147,305
SAL12672,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,6,7,9
SAL12673,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL12674,6,8,14,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,3,0,0,0,7,8,21
SAL12675,18,12,26,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,11,0,0,0,23,18,34
SAL12676,44,35,77,4,4,6,12,9,22,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,29,0,0,0,0,0,0,12,17,29,3,5,14,68,49,122
SAL12677,32,20,50,6,0,4,6,4,13,3,0,3,8,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,24,0,0,0,0,0,0,20,11,31,3,5,8,53,34,89
SAL12678,14,6,24,0,0,0,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,15,0,0,0,0,0,0,10,3,15,0,0,0,20,15,34
SAL12679,19,10,31,5,0,6,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,6,10,3,0,8,29,19,48
SAL12680,307,330,641,79,71,143,118,121,239,3,0,7,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,0,0,0,131,145,281,19,12,30,3,0,3,233,230,455,28,24,52,567,587,1153
SAL12681,653,715,1364,117,146,262,240,259,498,8,3,13,12,14,32,0,0,0,3,3,8,0,0,0,0,3,4,21,14,41,0,0,0,291,304,596,22,16,35,8,3,11,429,471,902,83,73,153,1164,1259,2421
SAL12682,663,698,1353,189,217,407,204,203,401,4,8,15,6,4,7,0,0,0,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,214,226,437,8,12,24,3,6,7,413,466,874,114,118,232,1187,1276,2462
SAL12683,3041,3263,6303,313,334,644,1186,1213,2397,15,13,21,26,22,46,3,0,3,3,5,16,0,0,0,0,0,0,0,4,9,0,0,0,1241,1257,2496,148,180,331,26,28,57,1732,1799,3531,268,298,558,5034,5356,10396
SAL12684,14,12,32,0,4,9,0,0,4,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,4,0,0,0,0,0,14,9,21,0,0,4,29,24,57
SAL12685,62,60,117,9,8,16,38,30,68,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,71,0,0,0,0,0,0,45,39,85,9,10,24,113,110,229
SAL12686,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,5,3,3
SAL12687,58,60,120,0,0,0,10,14,21,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,28,0,0,0,0,0,4,21,12,33,5,3,9,78,79,160
SAL12688,14,7,17,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,0,0,0,0,0,5,3,5,0,0,0,16,12,25
SAL12689,41,48,80,6,4,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,10,8,17,0,0,0,0,0,0,14,10,27,6,4,6,56,62,112
SAL12690,28,25,53,0,0,0,3,10,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,22,0,0,0,0,0,0,5,8,23,4,6,10,42,39,85
SAL12691,3,3,4,0,0,0,4,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,0,0,0,0,0,0,10,3,6,8,4,11,13,3,22
SAL12692,9,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,12,25
SAL12693,28,34,60,0,0,4,13,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,22,6,0,5,0,0,0,16,11,24,4,10,13,50,49,102
SAL12694,66,64,130,3,4,5,22,25,43,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,48,0,0,3,0,0,0,31,27,55,6,5,10,95,94,197
SAL12695,13,18,36,3,0,4,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,0,3,5,0,0,4,15,10,24,4,6,4,29,30,63
SAL12696,158,171,324,46,53,97,32,39,70,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,74,9,5,21,4,4,7,92,106,198,34,23,54,279,294,573
SAL12697,1317,1408,2729,113,140,255,463,515,976,6,8,8,6,5,11,0,0,0,4,0,3,0,0,0,5,0,8,0,0,0,0,0,0,481,531,1014,85,90,174,14,11,22,691,775,1463,93,131,222,2102,2307,4413
SAL12698,56,44,99,6,6,15,15,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,41,0,4,5,4,0,4,34,30,63,11,4,18,104,78,178
SAL12699,43,45,86,14,4,14,19,24,38,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,39,5,4,14,0,0,0,45,26,75,0,0,5,87,76,163
SAL12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12701,10,8,14,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,0,0,0,0,0,0,9,3,14,0,0,3,16,8,24
SAL12702,13,3,17,0,0,0,9,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,17,0,0,0,0,0,0,11,3,15,5,3,10,30,15,43
SAL12703,5,0,8,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,3,6,6,0,0,0,7,4,10
SAL12704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12705,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,12,9,14
SAL12706,13,5,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,3,9,6,26
SAL12707,13,5,16,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,3,7,0,0,0,14,5,19
SAL12708,43,43,89,0,4,10,12,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,28,0,0,0,0,0,0,13,16,32,0,0,3,59,57,122
SAL12709,192,166,363,34,30,66,41,29,74,0,0,4,5,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,4,7,0,0,0,49,42,95,5,6,13,0,3,4,89,77,168,8,0,6,289,252,545
SAL12710,313,327,636,74,98,169,88,100,191,4,8,13,9,17,27,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,104,125,231,3,10,9,4,0,4,188,226,411,52,46,100,551,602,1152
SAL12711,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8
SAL12712,22,23,49,0,5,3,3,3,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,6,7,19,4,0,5,33,38,68
SAL12713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12714,548,559,1104,74,87,160,269,270,539,16,13,34,24,33,56,3,0,6,5,4,13,0,0,0,3,4,11,8,8,19,0,0,0,335,335,671,20,23,40,13,5,20,439,451,892,35,33,69,1021,1044,2064
SAL12715,116,115,231,3,5,7,30,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,57,3,9,7,0,0,0,37,36,73,18,10,30,167,160,332
SAL12716,8,9,21,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,0,0,0,11,15,26
SAL12717,4,3,8,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,4,8,0,0,0,11,5,21
SAL12718,32,26,57,0,0,0,7,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,22,0,0,4,0,0,0,13,15,27,3,9,13,46,50,101
SAL12719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12720,77,71,148,10,9,19,21,17,38,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,43,0,0,0,3,6,7,37,35,73,10,8,15,126,115,235
SAL12721,726,718,1441,80,70,147,408,442,849,10,6,17,22,32,55,0,0,0,6,6,12,0,3,3,3,4,3,0,0,0,0,0,0,454,489,949,7,11,23,5,7,13,556,583,1138,43,29,72,1323,1328,2648
SAL12722,6,9,12,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,8,14,22
SAL12723,3253,3343,6603,263,300,568,1184,1213,2398,5,4,11,18,12,36,6,3,13,4,8,10,0,0,0,4,0,4,14,11,30,0,0,0,1238,1260,2498,163,173,339,31,37,64,1693,1777,3465,230,195,429,5176,5316,10493
SAL12724,11,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,21,38
SAL12725,150,138,288,23,19,45,52,55,100,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,54,107,0,0,0,3,3,9,85,79,160,21,20,35,249,238,486
SAL12726,55,47,104,3,6,11,11,17,32,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,36,6,0,4,0,0,0,19,32,50,3,3,7,80,81,163
SAL12727,20,25,46,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,0,0,0,0,0,6,4,14,4,0,4,29,29,60
SAL12728,41,30,79,4,0,3,11,9,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,25,0,0,0,0,0,0,16,13,26,6,6,11,65,47,119
SAL12729,6,7,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,6,8
SAL12730,16,17,30,0,3,8,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,6,14,4,8,13,23,28,53
SAL12731,19,7,24,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,6,0,9,0,0,0,22,13,34
SAL12732,16,11,31,6,0,4,0,3,7,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,16,0,0,0,0,0,0,11,8,19,0,4,4,23,28,55
SAL12733,2063,2065,4128,545,600,1146,443,489,929,17,15,29,86,84,172,4,0,6,3,8,13,0,0,4,3,4,4,3,4,5,0,0,0,558,610,1168,58,60,122,18,14,32,1177,1288,2464,874,899,1771,4108,4250,8358
SAL12734,779,922,1702,145,203,349,646,719,1361,5,6,15,17,20,38,0,6,6,3,11,14,0,3,0,0,3,3,7,7,12,0,0,0,682,766,1446,28,28,55,19,36,50,868,1022,1896,119,155,275,1763,2109,3866
SAL12735,216,233,446,51,66,114,168,207,381,0,0,0,5,0,6,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,181,213,392,4,5,9,7,12,14,243,288,530,16,12,29,477,533,1009
SAL12736,4,4,11,3,0,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,5,4,11,5,0,7,17,15,31
SAL12737,31,20,51,0,6,7,4,12,17,0,0,0,0,5,3,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18,4,4,9,0,3,3,18,27,42,8,14,20,53,57,113
SAL12738,397,490,882,41,54,96,235,297,531,0,5,5,4,10,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,240,314,552,7,10,11,0,6,4,290,376,659,34,36,70,721,899,1615
SAL12739,2796,3007,5798,282,293,573,1199,1251,2445,17,16,33,17,17,31,4,4,6,5,8,8,0,0,3,9,8,14,6,3,7,0,0,0,1251,1308,2556,308,310,615,28,30,58,1867,1939,3804,220,295,522,4882,5240,10121
SAL12740,222,267,499,101,101,201,390,423,808,7,15,23,15,7,26,3,4,10,4,7,12,0,5,3,0,0,0,5,3,11,0,0,0,428,463,891,54,76,124,16,6,24,594,646,1240,45,47,92,867,969,1830
SAL12741,72,61,128,0,0,4,29,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,28,18,51,4,4,3,0,0,0,37,27,66,8,7,13,112,92,209
SAL12742,91,95,183,3,7,12,37,39,78,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,82,0,0,0,0,0,0,44,41,89,5,4,10,141,147,282
SAL12743,164,170,334,43,34,70,43,39,85,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,43,85,0,0,0,0,0,0,83,82,163,15,13,31,265,261,528
SAL12744,22,16,39,0,0,4,5,10,12,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,22,0,0,0,0,0,0,13,14,23,8,8,22,38,37,79
SAL12745,1152,1170,2320,247,224,470,329,352,682,18,21,41,24,16,40,4,0,9,8,7,14,3,3,6,0,0,0,46,48,90,0,0,0,428,449,873,10,18,26,13,7,18,697,695,1394,227,189,413,2075,2055,4125
SAL12746,252,281,529,59,60,123,99,108,210,6,0,9,3,4,10,0,0,3,5,5,10,0,3,5,0,0,0,16,27,38,0,0,0,127,143,273,3,3,11,4,0,3,200,211,413,66,63,132,515,555,1074
SAL12747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12748,41,32,73,8,9,11,7,13,20,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,27,0,0,0,0,0,0,16,23,37,4,0,8,63,57,122
SAL12749,6626,7860,14484,858,1001,1867,2979,3560,6543,96,123,212,91,92,184,14,17,38,45,57,105,8,9,17,6,0,3,31,42,73,0,0,0,3274,3902,7175,1127,1294,2422,57,77,135,5322,6270,11597,477,556,1036,12427,14685,27110
SAL12750,2129,2288,4422,494,500,990,1106,1277,2378,18,10,26,31,39,69,11,5,11,8,8,21,0,0,3,4,5,10,23,34,54,0,0,0,1199,1371,2573,130,126,255,29,22,52,1848,2018,3870,255,283,538,4234,4591,8830
SAL12751,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,15,13,9,20
SAL12752,165,160,324,26,20,45,66,64,132,0,5,4,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,19,15,36,0,0,0,95,90,185,6,10,13,6,0,3,124,125,251,10,16,26,302,300,601
SAL12753,50,38,83,12,13,27,6,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,21,0,0,0,0,0,0,30,18,47,3,3,7,76,60,139
SAL12754,132,110,241,28,35,58,17,16,32,11,9,23,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,64,3,13,17,0,0,0,66,78,141,39,39,78,234,225,459
SAL12755,13,15,27,0,0,0,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,14,0,0,0,0,0,0,7,10,19,5,5,7,22,21,45
SAL12756,3536,3659,7195,249,279,530,1270,1324,2601,12,12,24,29,38,71,0,0,3,7,7,14,0,0,0,4,3,7,5,5,9,0,0,0,1336,1394,2733,81,95,180,46,29,73,1718,1805,3523,153,130,279,5406,5591,11000
SAL12757,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,4,3,0,0,0,4,0,6
SAL12758,43,36,80,6,9,12,7,3,10,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,11,12,28,0,0,0,55,51,110
SAL12759,890,967,1859,196,251,454,323,337,659,20,17,36,13,18,32,3,8,9,6,6,12,0,0,0,0,5,4,15,8,18,0,0,0,377,399,775,104,109,216,12,6,21,699,769,1462,182,223,399,1766,1960,3725
SAL12760,69,68,137,3,4,5,15,7,26,7,7,12,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,47,9,3,7,0,0,0,31,30,61,32,33,72,134,135,267
SAL12761,2419,2384,4804,215,225,441,780,798,1581,12,6,17,6,7,17,4,0,3,6,0,7,4,5,4,0,0,0,0,3,10,0,0,0,807,824,1628,154,170,318,17,15,25,1186,1230,2415,58,67,132,3669,3685,7348
SAL12762,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5
