SAL_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SAL12625,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,9,4
SAL12626,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,..,3,23
SAL12627,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,100,11,..,61,100
SAL12628,750,2506,10,25,40,83,49,108,138,172,138,208,18,45,0,0,13,30,304,458,0,0,0,0,0,0,0,0,0,0,6,12,1104,3081,115,..,1221,3081
SAL12629,110,325,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,0,0,3,5,5,121,339,9,..,126,339
SAL12630,10,17,0,0,156,349,156,349,30,52,3,3,88,191,537,934,0,0,667,1183,0,0,0,0,0,0,3,5,3,5,5,4,830,1561,394,..,1224,1561
SAL12631,409,1162,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,412,1166,53,..,466,1166
SAL12632,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,13,..,20,12
SAL12633,227,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,473,15,..,247,473
SAL12634,424,1160,11,16,0,0,11,16,9,6,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,3,3,3,3,4,10,445,1205,43,..,491,1205
SAL12635,12,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,14,70,0,..,16,70
SAL12636,1254,3725,10,33,62,170,70,203,0,0,0,0,0,0,0,0,3,12,3,12,0,0,0,0,0,0,0,0,0,0,5,6,1330,3950,46,..,1371,3950
SAL12637,27,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,74,11,..,41,74
SAL12638,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,59,0,..,19,59
SAL12639,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,18,..,34,27
SAL12640,0,0,0,0,6,16,6,16,4,4,25,55,42,75,1182,2128,0,0,1250,2257,0,0,0,0,0,0,0,0,0,0,4,4,1263,2283,335,..,1600,2283
SAL12641,600,1472,18,28,10,16,30,44,19,17,0,0,0,0,0,0,0,0,16,19,0,0,18,17,0,0,4,6,19,25,0,0,666,1567,79,..,745,1567
SAL12642,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,77,9,..,43,77
SAL12643,20,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,66,13,..,36,66
SAL12644,1596,5338,14,21,34,79,41,101,42,121,0,0,0,0,0,0,11,34,57,153,0,0,0,0,0,0,0,0,0,0,0,0,1698,5591,30,..,1724,5591
SAL12645,34,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,104,3,..,36,104
SAL12646,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,..,6,7
SAL12647,74,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,191,17,..,86,191
SAL12648,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,0,..,16,49
SAL12649,225,666,5,10,0,0,5,10,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,231,682,10,..,247,682
SAL12650,251,643,13,16,26,56,36,75,4,9,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,297,727,50,..,345,727
SAL12651,72,164,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,9,0,4,0,0,0,0,0,3,4,11,0,0,85,186,83,..,167,186
SAL12652,65,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,169,5,..,71,169
SAL12653,3348,11234,318,723,361,848,679,1570,129,250,3,4,0,0,0,0,42,118,171,372,0,0,0,0,0,0,0,0,0,0,6,10,4205,13191,197,..,4398,13191
SAL12654,106,371,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,377,7,..,116,377
SAL12655,191,477,0,0,6,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,485,19,..,219,485
SAL12656,2790,8322,326,631,886,2050,1209,2682,304,536,686,1425,1506,2891,348,699,20,49,2867,5608,61,90,0,0,0,0,0,5,60,93,16,38,6947,16737,537,..,7480,16737
SAL12657,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,58,9,..,30,58
SAL12658,295,735,0,9,0,0,0,9,7,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,299,753,26,..,328,753
SAL12659,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,32,72,5,..,32,72
SAL12660,84,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,237,0,..,85,237
SAL12661,38,89,50,65,12,19,54,91,33,37,0,0,0,0,0,0,0,0,33,37,0,0,0,0,0,0,0,0,0,0,0,0,127,224,16,..,150,224
SAL12662,66,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,72,206,6,..,73,206
SAL12663,162,389,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,0,165,399,20,..,188,399
SAL12664,2063,4885,149,228,37,70,187,297,153,290,13,35,0,0,0,0,9,21,176,340,0,0,23,32,0,0,0,3,29,34,9,27,2468,5583,228,..,2698,5583
SAL12665,2361,5894,285,457,17,23,304,485,7,16,0,0,0,0,0,0,0,0,7,16,10,18,30,40,0,0,3,5,37,58,13,28,2724,6477,402,..,3128,6477
SAL12666,225,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,596,5,..,230,596
SAL12667,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,56,6,..,38,56
SAL12668,81,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,207,9,..,86,207
SAL12669,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,5,..,10,23
SAL12670,40,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,97,3,..,47,97
SAL12671,99,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,270,23,..,117,270
SAL12672,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,..,4,6
SAL12673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,..,3,0
SAL12674,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,..,7,20
SAL12675,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,0,..,19,34
SAL12676,38,101,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,42,111,6,..,42,111
SAL12677,49,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,86,17,..,61,86
SAL12678,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,0,..,15,40
SAL12679,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,11,..,33,43
SAL12680,431,1029,6,12,30,55,35,69,16,34,3,5,0,0,0,0,0,0,21,35,0,0,6,3,0,0,0,3,6,13,3,7,499,1149,310,..,809,1149
SAL12681,962,2165,40,56,49,71,82,131,25,32,0,0,0,0,0,0,0,0,28,38,0,0,0,0,0,0,0,0,0,0,0,0,1071,2328,579,..,1651,2328
SAL12682,814,2016,22,34,9,9,27,43,29,30,0,5,0,0,0,0,0,3,26,38,4,3,0,0,0,0,97,255,98,258,3,7,965,2359,109,..,1076,2359
SAL12683,2129,6503,105,302,531,1184,636,1495,425,833,478,818,232,423,0,0,16,36,1158,2107,0,0,0,0,0,0,40,85,40,85,13,21,3974,10213,271,..,4243,10213
SAL12684,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,55,22,..,41,55
SAL12685,83,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,7,0,0,85,222,9,..,95,222
SAL12686,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,..,0,9
SAL12687,61,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,166,8,..,68,166
SAL12688,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,5,..,17,26
SAL12689,51,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,119,25,..,78,119
SAL12690,24,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,76,0,..,27,76
SAL12691,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,..,3,9
SAL12692,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,4,..,10,21
SAL12693,30,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,85,7,..,36,85
SAL12694,74,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,205,10,..,88,205
SAL12695,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,62,0,..,26,62
SAL12696,214,556,4,11,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,0,6,5,0,0,219,574,24,..,246,574
SAL12697,789,2400,243,494,142,400,392,894,81,159,172,317,367,657,0,0,0,0,624,1129,0,0,0,0,0,0,7,15,7,15,0,0,1811,4437,144,..,1952,4437
SAL12698,70,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,182,0,..,68,182
SAL12699,59,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,153,3,..,58,153
SAL12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL12701,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,5,9,0,0,14,28,0,..,14,28
SAL12702,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,..,12,21
SAL12703,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,..,9,10
SAL12704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL12705,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,..,4,12
SAL12706,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,9,..,16,25
SAL12707,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,18,..,26,19
SAL12708,52,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,134,22,..,73,134
SAL12709,181,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,185,567,16,..,201,567
SAL12710,382,957,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,28,28,16,23,0,0,0,3,0,0,14,22,0,0,428,1008,26,..,454,1008
SAL12711,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,..,0,6
SAL12712,24,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,0,..,31,64
SAL12713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL12714,664,1938,33,74,10,24,41,99,6,4,0,0,0,0,0,0,7,8,5,17,8,22,10,19,0,0,0,0,26,42,0,0,741,2095,56,..,797,2095
SAL12715,135,311,0,0,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,318,9,..,140,318
SAL12716,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,6,..,11,25
SAL12717,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,3,..,6,14
SAL12718,34,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,84,9,..,37,84
SAL12719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL12720,87,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,236,11,..,98,236
SAL12721,884,2782,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,889,2790,36,..,924,2790
SAL12722,0,0,0,0,7,12,7,12,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,18,5,..,12,18
SAL12723,2900,9351,86,238,408,1098,493,1334,10,21,0,0,104,212,0,0,20,53,132,285,0,0,0,0,0,0,0,0,0,0,3,10,3532,10978,155,..,3681,10978
SAL12724,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,..,19,27
SAL12725,193,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,193,494,15,..,214,494
SAL12726,40,153,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,166,5,..,52,166
SAL12727,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,56,0,..,22,56
SAL12728,44,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,110,0,..,51,110
SAL12729,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,..,7,10
SAL12730,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,47,3,..,21,47
SAL12731,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,11,..,27,33
SAL12732,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52,0,..,20,52
SAL12733,2444,6370,343,614,64,105,409,722,69,97,0,0,0,0,0,0,3,0,67,103,10,15,5,4,0,0,7,9,24,37,15,32,2959,7264,586,..,3548,7264
SAL12734,1261,2884,273,406,89,186,363,593,17,31,6,12,23,43,0,0,0,3,46,94,0,5,11,12,0,0,0,0,14,15,5,11,1693,3604,134,..,1824,3604
SAL12735,346,996,8,14,8,24,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,1036,44,..,403,1036
SAL12736,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,15,20,11,..,25,20
SAL12737,37,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,39,106,0,..,39,106
SAL12738,485,1183,244,362,5,3,246,371,10,21,0,0,0,0,0,0,5,4,13,28,0,0,0,0,0,0,0,0,0,0,0,3,749,1591,60,..,809,1591
SAL12739,1689,5208,228,504,409,1254,640,1758,197,383,374,787,1019,1984,0,0,13,37,1609,3186,0,0,0,0,0,0,9,13,9,13,7,13,3955,10173,279,..,4231,10173
SAL12740,49,154,3,13,114,310,126,322,30,58,152,321,515,998,0,0,0,0,695,1376,0,0,0,0,0,0,4,4,4,4,0,5,876,1863,108,..,982,1863
SAL12741,69,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,205,13,..,82,205
SAL12742,101,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,288,8,..,106,288
SAL12743,219,493,11,17,0,0,11,17,6,7,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,235,517,34,..,269,517
SAL12744,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,57,8,..,31,57
SAL12745,1539,3578,103,169,29,40,127,207,14,21,0,0,0,0,0,0,0,5,17,23,21,28,10,26,0,0,3,8,40,61,8,6,1729,3879,191,..,1920,3879
SAL12746,368,884,11,19,48,91,62,115,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,433,1004,124,..,552,1004
SAL12747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL12748,50,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,123,7,..,54,123
SAL12749,4028,12192,755,1939,629,1487,1389,3428,1353,2742,2847,4913,1144,1941,589,931,67,120,6001,10652,0,0,3,15,0,0,91,191,96,203,29,41,11544,26522,1472,..,13019,26522
SAL12750,3124,7999,267,402,25,57,293,454,101,166,0,0,0,0,0,0,5,14,107,182,16,21,46,52,0,0,12,23,76,99,3,6,3603,8739,295,..,3895,8739
SAL12751,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,..,3,4
SAL12752,244,577,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,246,580,179,..,426,580
SAL12753,53,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,137,13,..,62,137
SAL12754,177,399,5,12,0,0,5,12,4,7,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,189,416,54,..,243,416
SAL12755,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,40,0,..,17,40
SAL12756,3436,11176,46,108,92,199,140,301,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3572,11489,83,..,3663,11489
SAL12757,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,..,8,6
SAL12758,42,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,97,0,..,42,97
SAL12759,1411,3340,91,125,15,11,106,138,43,68,0,0,0,0,0,0,0,0,47,70,0,0,0,0,0,0,3,5,3,5,0,6,1568,3559,137,..,1704,3559
SAL12760,98,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,4,0,0,101,207,12,..,110,207
SAL12761,2236,6706,26,63,77,217,100,279,0,0,0,0,316,701,0,0,10,22,328,726,0,0,0,0,0,0,5,10,5,10,0,0,2664,7711,101,..,2768,7711
SAL12762,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,..,8,11
SAL12763,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,..,4,8
SAL12764,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,0,0,18,21,0,..,22,21
SAL12765,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,4,..,17,33
SAL12766,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,..,3,10
SAL12767,2370,8358,606,1826,721,2621,1328,4452,21,25,204,488,1135,2565,0,0,30,75,1386,3157,0,0,0,0,0,4,4,7,3,11,13,44,5104,16020,521,..,5619,16020
SAL12768,52,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,154,0,..,51,154
SAL12769,93,227,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,235,14,..,105,235
SAL12770,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,..,5,17
SAL12771,42,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,113,8,..,50,113
SAL12772,109,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,112,313,13,..,130,313
SAL12773,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,5,..,10,30
SAL12774,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,..,6,12
SAL12775,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,..,12,26
SAL12776,222,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,707,21,..,244,707
SAL12777,1058,2669,188,292,125,265,312,557,65,118,0,0,0,0,0,0,0,4,69,126,0,0,0,0,0,0,0,0,0,0,0,0,1443,3356,77,..,1518,3356
SAL12778,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,27,..,33,13
SAL12779,517,1521,10,19,5,13,15,38,23,39,0,0,0,0,0,0,8,20,30,57,0,0,0,0,0,0,0,0,0,0,0,0,563,1620,33,..,594,1620
SAL12780,339,1033,0,11,4,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,346,1048,14,..,363,1048
SAL12781,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,..,4,14
