SAL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SAL10022,0,0,9,0,0,8,0,11,0,29,4,0,10,9,0,0,14,9,0,41,6,16,19,8,6,4,19,21,0,96,15,9,18,10,5,5,28,9,0,89,3,5,4,6,3,3,21,8,5,62,0,0,4,0,0,0,10,8,0,27,0,0,3,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,32,69,33,19,12,84,83,10,366,0,0,0,5,0,10,0,0,5,25,0,5,3,3,12,5,6,7,0,38,12,26,4,21,23,10,5,6,0,113,0,10,6,33,13,11,6,15,0,93,3,6,3,17,6,5,0,12,0,56,0,3,0,11,4,4,3,9,0,32,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,18,86,53,49,17,44,7,357
SAL10023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,5,0,23
SAL10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,6,0,0,0,0,0,20
SAL10025,3,0,78,7,0,49,20,84,0,246,9,22,158,34,17,25,32,54,4,342,62,111,259,53,26,43,116,98,20,778,80,81,211,60,54,25,123,75,16,722,106,84,173,66,47,32,160,77,10,758,59,49,143,28,41,23,145,73,14,561,9,15,28,8,12,3,16,10,0,98,5,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,323,364,1045,253,189,207,619,465,59,3520,6,11,19,64,13,117,4,43,0,283,23,52,31,107,45,58,9,21,7,351,68,210,44,147,142,82,10,30,14,746,82,174,21,127,179,69,8,38,8,715,65,138,27,162,204,85,13,43,4,749,35,94,17,111,132,53,3,55,3,499,5,7,0,15,18,11,0,8,0,68,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,288,689,160,738,742,477,60,224,41,3416
SAL10026,0,5,23,3,6,15,12,22,0,79,9,6,64,12,4,16,22,26,0,152,35,34,117,33,10,18,56,52,8,373,32,24,78,21,13,20,56,42,9,290,33,22,68,19,14,9,68,43,0,270,27,17,69,23,12,12,68,36,3,270,5,13,8,5,3,3,14,6,0,57,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,143,115,428,113,67,87,296,222,21,1495,0,3,10,25,3,42,3,10,0,98,6,17,8,65,19,20,4,8,11,156,31,64,13,97,74,35,6,11,8,336,22,50,7,59,63,25,3,28,10,277,32,38,8,78,65,31,4,24,0,281,15,41,11,63,58,22,6,25,3,247,8,5,0,10,8,5,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,225,62,393,292,182,31,112,25,1439
SAL10027,0,0,16,9,3,16,4,20,0,74,0,10,39,12,0,12,10,15,0,104,38,56,53,13,12,15,25,14,0,229,61,60,49,11,15,16,16,8,6,233,62,75,34,19,23,10,20,13,6,254,50,52,27,9,20,10,9,15,4,194,27,39,14,7,3,15,5,9,0,117,4,7,0,0,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,3,249,293,229,86,71,90,81,103,19,1231,3,0,6,29,5,37,0,13,0,92,0,17,9,29,15,25,3,4,5,108,25,104,13,31,39,18,4,7,7,240,29,114,3,22,29,9,0,9,3,234,54,110,9,41,58,16,4,8,4,296,37,69,8,24,55,9,0,6,0,213,16,39,4,5,28,10,0,3,0,101,3,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,163,450,55,182,241,118,12,59,25,1301
SAL10028,0,0,4,0,0,0,0,9,0,10,0,0,3,0,0,0,0,0,0,4,3,3,3,4,0,0,6,6,0,26,5,0,8,3,0,0,0,3,0,28,5,0,9,5,0,5,0,5,0,20,3,4,0,10,0,0,8,3,0,35,3,0,6,3,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,31,27,3,10,24,21,0,143,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,12,3,6,0,7,3,6,0,0,0,24,9,7,0,0,5,3,0,0,0,31,3,5,0,4,3,0,0,0,0,26,3,6,0,9,9,0,0,0,0,33,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,9,30,30,21,3,5,3,145
SAL10029,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,8,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,6,4,5,0,0,11,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,3,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,5,14,4,0,4,0,39
SAL10030,0,3,6,7,5,10,0,8,0,29,17,79,29,23,23,15,0,10,5,208,234,656,155,80,105,64,36,38,18,1377,269,416,71,44,68,52,14,19,12,978,169,208,54,25,49,35,14,9,11,575,74,103,22,12,28,10,15,19,7,290,9,31,9,0,4,4,3,6,0,60,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,772,1489,346,193,278,198,89,103,54,3521,0,5,0,9,0,20,0,6,0,42,14,81,11,40,44,31,0,7,3,239,223,709,44,81,152,69,12,16,15,1324,238,378,28,31,114,44,0,11,16,862,132,167,12,22,88,32,3,8,3,471,57,91,8,17,36,15,0,8,0,223,9,26,3,0,5,4,0,0,0,49,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,675,1454,109,201,441,210,24,60,45,3220
SAL10031,0,0,11,4,0,8,0,8,0,42,3,18,21,10,12,9,5,8,0,84,18,46,34,13,19,4,7,5,3,149,27,28,40,6,7,4,10,4,0,133,59,29,27,11,14,0,11,3,3,159,56,41,41,4,20,12,14,18,0,210,10,18,11,0,5,0,4,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,185,184,49,77,47,58,45,11,839,0,3,0,11,6,25,0,0,5,51,13,22,4,13,13,6,0,0,0,76,13,59,7,7,25,13,0,0,0,123,23,49,6,12,36,6,0,5,4,137,24,44,8,18,51,11,0,7,0,165,28,45,9,13,82,11,0,5,0,187,3,8,0,3,20,0,0,5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,240,30,79,231,77,3,19,6,788
SAL10032,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,3,0,0,0,8,0,24,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,7,3,0,0,32
SAL10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10034,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0,5,0,21,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,4,0,0,0,17
SAL10035,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,5,0,0,0,0,20
SAL10036,0,3,18,9,6,29,11,24,0,97,8,29,53,16,13,20,11,17,0,159,36,52,42,30,16,11,6,22,4,218,128,127,60,13,26,22,7,13,6,405,168,163,88,14,30,32,18,22,5,546,106,76,44,7,17,12,22,30,3,310,16,18,21,5,3,9,5,6,0,84,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,470,471,323,82,101,137,84,133,22,1827,0,4,3,27,10,49,5,11,0,113,6,32,11,54,22,19,4,0,0,147,34,68,15,37,25,12,0,3,0,204,117,166,7,45,53,18,0,0,5,422,102,181,19,52,121,32,0,9,8,516,36,64,9,43,84,30,3,4,8,285,6,22,5,9,23,5,0,9,0,77,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,303,547,74,271,342,165,12,37,24,1773
SAL10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,4,5,0,27
SAL10038,0,5,7,0,0,6,0,3,0,23,6,24,25,15,15,24,10,31,0,146,46,109,82,27,34,30,31,72,7,441,32,79,48,22,29,21,29,36,9,312,26,55,31,10,24,15,19,23,0,201,17,31,42,10,14,12,31,24,3,188,11,13,15,3,5,12,8,14,3,72,0,4,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,144,312,243,89,125,122,130,201,30,1403,0,10,0,6,0,14,0,10,0,37,5,28,9,45,14,29,0,11,0,140,28,150,15,80,45,32,0,28,7,393,30,93,7,33,52,21,8,19,0,256,24,66,15,36,48,12,5,10,6,224,20,42,12,26,35,15,3,17,4,173,4,4,0,4,6,4,0,10,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,104,378,51,226,212,127,22,110,26,1251
SAL10039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,0,0,0,14
SAL10040,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,3,6,0,27,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,0,0,6,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,11,9,3,0,4,0,38
SAL10041,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,4,0,0,7,3,0,3,0,0,0,3,4,0,20,0,0,3,0,0,0,4,0,0,10,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,3,0,0,13,14,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,8,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,0,3,0,31
SAL10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,10
SAL10043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,0,9
SAL10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,10,8,3,0,0,0,0,0,0,0,18,0,3,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,6,0,5,4,0,5,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,10,0,3,0,0,3,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,0,3,0,3,0,0,0,4,0,9,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,7,5,6,0,4,0,37
SAL10045,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,9,0,4,8,0,0,0,0,0,0,17,4,7,5,5,0,0,0,0,0,18,7,4,4,0,3,0,0,0,0,26,18,9,11,3,3,0,0,0,0,45,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,31,10,4,9,4,13,0,126,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,11,4,6,0,4,0,0,0,0,0,14,8,9,0,3,8,0,0,0,0,32,6,12,0,12,4,0,0,0,0,32,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,3,23,20,7,0,4,3,108
SAL10046,0,0,17,6,0,24,0,36,0,90,4,8,19,5,3,13,9,18,0,78,16,30,57,17,8,7,12,28,3,182,42,51,52,16,9,10,16,20,3,219,53,53,50,21,12,13,24,19,3,257,39,52,50,20,14,12,24,34,7,246,13,20,15,0,7,7,10,6,0,79,8,0,4,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,182,214,270,87,45,91,94,164,19,1175,0,0,6,23,3,38,0,8,0,87,3,13,3,27,11,8,4,6,0,81,10,56,14,49,36,13,3,19,6,195,27,89,10,41,55,15,0,12,0,249,35,74,11,69,65,22,0,15,4,302,35,70,16,58,64,17,3,23,0,284,14,15,3,9,19,5,0,5,0,68,5,0,0,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,124,326,61,273,253,128,13,100,12,1282
SAL10047,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,6,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,0,0,3,0,17
SAL10048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,9
