SAL_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
SAL10922,3,40,28,157,0,231,0,4,0,0,0,4,11,0,0,9,0,17,6,0,0,0,0,6,11,0,0,0,0,13,115,44,32,218,0,408,0,0,0,0,0,0,3,0,0,0,0,9,17,0,3,17,0,38,4,0,0,4,0,8,0,9,0,0,0,9,3,0,0,0,0,3,17,16,9,77,0,118,12,5,5,8,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,31,17,0,75,0,121,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,0,13,41,7,16,13,0,76,0,0,0,0,49,49,230,88,57,401,51,822
SAL10923,85,54,44,360,11,557,0,9,15,126,3,150,44,0,0,0,0,50,0,0,0,0,0,0,8,0,0,4,0,11,108,41,28,285,14,476,34,0,3,0,0,46,0,0,0,0,0,3,13,11,0,22,3,47,11,0,3,4,0,23,0,5,0,0,0,3,92,3,0,0,0,98,18,7,13,65,0,101,9,7,4,14,0,28,0,0,0,0,0,0,40,10,5,13,0,62,0,0,0,0,0,0,3,0,0,4,0,6,23,3,4,0,0,32,13,12,0,5,0,29,4,0,0,8,0,10,0,3,0,0,0,6,204,18,12,8,0,246,16,12,9,30,0,64,0,0,0,0,0,6,13,0,0,0,0,11,8,0,0,0,3,9,0,0,0,0,0,0,20,7,0,0,0,22,3,0,0,0,0,0,690,54,40,30,10,828,26,0,0,15,339,374,1250,159,100,687,379,2579
SAL10924,0,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,37,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,5,97,0,115
SAL10925,0,3,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,3,21,0,34
SAL10926,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10927,45,30,21,98,0,189,0,0,0,10,0,17,193,5,4,9,0,205,5,0,0,0,0,3,4,0,0,0,0,4,34,24,16,99,0,173,7,0,0,0,0,9,4,0,3,5,0,8,3,0,0,0,0,9,237,25,6,131,0,397,0,0,0,0,0,3,13,0,4,0,0,18,11,3,0,48,0,68,63,22,4,52,0,143,21,0,0,0,0,21,96,6,13,34,0,147,4,0,0,0,0,7,5,0,0,0,0,10,7,0,0,0,0,7,5,0,0,0,0,6,6,7,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,24,0,42,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,45,0,0,0,0,48,6,0,0,3,0,8,231,22,15,37,3,311,12,3,0,4,182,204,947,91,63,379,188,1676
SAL10928,0,5,3,103,0,112,0,0,0,14,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,66,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17,6,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,8,5,12,10,10,180,5,206
SAL10929,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,22
SAL10930,0,0,3,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,3,18,0,27
SAL10931,14,80,48,969,3,1112,0,7,5,244,3,262,8,0,0,3,0,7,4,0,0,0,0,7,3,4,3,19,0,31,54,64,38,746,10,898,65,7,11,0,0,83,0,0,0,8,0,4,9,12,4,52,0,78,0,0,0,0,0,0,0,0,0,4,0,4,19,0,0,3,0,21,9,8,5,121,3,151,10,3,0,28,0,42,5,0,0,0,0,5,0,0,0,0,0,0,6,5,0,0,0,7,0,0,0,8,0,7,0,4,0,0,0,3,0,4,4,0,0,6,4,0,3,6,0,12,3,0,0,3,0,7,0,0,0,0,0,0,22,20,16,173,0,234,0,0,0,0,0,0,10,0,0,0,0,8,4,0,0,4,0,5,7,0,0,0,0,7,5,0,0,0,0,4,3,7,0,6,0,14,54,17,11,23,0,103,10,3,0,35,62,108,265,138,86,1746,76,2309
SAL10932,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,5,6,6,0,25,5,35
SAL10933,3,23,25,392,0,446,0,0,0,26,0,29,7,0,0,3,0,8,0,0,0,0,0,0,8,0,5,12,0,30,44,22,25,324,5,418,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,23,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,105,0,129,6,0,0,28,0,38,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,12,4,6,118,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,10,17,4,7,18,0,43,0,0,0,8,16,25,92,43,49,747,21,950
SAL10934,19,81,79,314,3,497,0,3,0,0,0,3,98,0,4,0,0,111,14,3,0,3,0,16,13,4,3,0,0,21,264,81,48,337,5,740,5,0,3,0,0,9,7,0,7,6,0,21,33,10,0,20,0,68,25,11,4,26,0,69,6,0,0,0,0,6,15,0,4,0,0,21,56,18,7,151,0,232,38,11,7,46,0,96,4,0,0,0,0,4,6,4,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,11,0,0,0,0,19,15,3,0,3,0,18,5,0,3,0,0,12,0,0,0,0,0,0,54,24,14,106,0,195,5,0,4,0,0,6,19,0,6,0,0,31,7,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,5,16,0,7,4,0,21,149,22,18,28,0,221,0,0,0,8,26,41,702,157,119,727,31,1746
SAL10935,11,11,11,108,0,137,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,9,26,9,3,60,4,98,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,7,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,4,0,23,0,34,5,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,3,0,4,0,21,0,0,0,4,14,18,52,23,17,189,16,293
SAL10936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10937,54,241,214,925,4,1442,0,3,0,31,0,32,68,10,9,23,0,105,13,3,0,13,0,33,31,12,10,18,0,72,631,206,181,907,9,1938,18,0,10,0,0,25,67,4,7,12,0,97,89,19,18,86,0,222,59,12,3,62,0,146,19,5,4,15,0,41,20,9,4,0,0,29,240,62,57,533,6,892,97,31,15,101,0,243,10,0,0,0,0,10,24,4,5,17,0,51,9,0,4,0,0,12,22,5,3,16,0,48,9,0,0,0,0,10,32,7,0,0,0,44,30,12,15,23,0,74,25,3,0,3,0,33,0,0,0,0,0,0,148,45,40,299,3,537,6,0,0,0,0,12,69,4,0,3,0,80,27,0,0,6,0,36,9,0,0,0,0,10,6,0,0,0,0,9,33,0,6,22,0,63,420,63,99,98,3,683,22,0,9,22,132,185,1749,436,400,2131,159,4887
SAL10938,5,34,29,263,0,335,0,9,0,9,0,19,4,4,0,3,0,19,3,0,0,0,0,4,10,4,3,9,0,27,74,45,27,244,6,393,4,0,0,0,0,8,0,0,0,0,0,4,11,3,7,20,0,42,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,14,10,128,5,184,8,3,0,20,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,3,3,0,0,0,9,0,0,0,3,0,4,18,14,6,76,4,115,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,22,7,6,8,0,50,0,0,0,8,63,80,152,78,52,545,74,907
SAL10939,0,4,6,74,0,81,0,0,0,6,0,13,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,58,5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,6,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,7,9,56,5,4,127,14,214
SAL10940,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL10941,0,4,0,51,0,63,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,28,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,7,3,93,8,114
SAL10942,13,55,55,556,3,677,0,0,0,38,0,42,24,0,3,4,0,30,3,0,0,0,0,3,19,6,0,7,0,31,121,70,47,590,0,839,6,0,3,0,0,4,0,0,0,0,0,8,16,3,0,53,0,82,3,0,0,8,0,8,3,0,0,0,0,6,4,0,0,0,0,7,36,11,11,210,0,266,13,0,0,20,0,43,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,9,4,0,0,3,0,13,10,3,0,7,0,15,4,0,4,0,0,7,9,0,0,0,0,3,28,29,18,208,0,278,0,0,0,0,0,0,4,0,0,0,0,7,5,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,3,10,0,9,10,0,29,49,12,12,31,0,100,0,0,0,7,34,39,289,116,98,1207,38,1749
SAL10943,0,4,9,52,0,61,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,4,70,0,95,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,18,5,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,26,0,49,3,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,21,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,4,0,24,0,0,0,0,5,5,54,17,10,127,5,212
SAL10944,0,4,0,33,0,39,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,20,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,3,0,3,52,13,73
SAL10945,0,4,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,4,0,21,3,30
SAL10946,0,4,3,73,0,78,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,14,3,6,64,0,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,9,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,0,30,0,37,6,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,12,0,0,0,3,9,13,25,7,8,146,8,203
SAL10947,0,5,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,0,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,32,0,42
SAL10948,8,72,77,1386,16,1564,0,13,5,463,9,483,28,0,5,7,0,33,0,0,0,0,0,6,15,0,4,11,0,28,78,49,47,989,19,1188,26,0,7,0,0,36,0,0,0,0,0,4,17,8,0,80,0,104,5,0,0,3,5,12,0,0,0,0,0,0,9,0,0,4,0,12,36,20,10,255,4,319,11,10,0,46,0,60,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,3,0,0,0,0,0,0,18,0,3,4,0,22,19,3,5,0,0,32,3,0,0,3,0,13,0,0,4,0,0,11,17,3,0,0,0,19,17,8,12,220,4,261,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,5,0,0,10,0,13,114,7,11,29,0,168,6,5,4,40,528,574,370,114,109,2434,574,3603
SAL10949,0,0,4,14,0,15,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,19,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,5,27,0,36
