SAL_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
SAL11898,0,9,0,0,0,0,4,26,3,4,3,0,6,3,0,19,0,0,0,0,3,0,0,8,7,9,9,4,6,8,0,47,0,0,0,0,0,0,0,0,18,20,17,9,18,15,8,104,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,0,3,12,21,20,18,14,22,15,10,122
SAL11899,0,0,0,0,0,0,0,4,3,3,5,0,3,0,0,7,0,6,4,0,4,4,0,12,34,37,23,24,26,3,0,149,0,4,0,0,0,0,0,6,42,48,28,24,31,9,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,18,9,6,5,0,0,44,0,0,3,0,0,0,0,4,13,20,10,6,8,0,0,56,53,66,41,30,33,9,0,232
SAL11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11901,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,5,0,3,0,0,22,0,0,0,0,0,0,0,0,9,6,5,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,13,6,5,0,3,0,0,29
SAL11902,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,19,0,0,0,0,0,0,0,0,8,10,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,7,0,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,4,3,3,4,4,0,0,21,10,10,8,3,8,0,0,40
SAL11903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,4,0,0,0,26,0,0,0,0,0,0,0,0,7,6,3,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,0,0,0,27
SAL11904,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,10,4,8,0,0,39,0,0,0,0,0,0,0,0,11,16,8,10,9,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,11,14,7,6,6,0,0,56
SAL11905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,6,0,0,16,0,0,0,0,0,0,0,0,4,5,9,0,4,0,0,17,5,8,8,0,4,0,0,31
SAL11906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,7,0,0,0,0,0,0,11
SAL11907,0,0,0,0,0,0,0,3,3,0,6,0,5,0,0,12,4,0,0,0,0,0,0,16,13,22,10,5,13,11,4,76,0,0,0,0,0,0,0,0,24,27,17,14,21,11,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,14,24,32,20,13,21,11,6,119
SAL11908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11909,3,3,0,0,0,0,0,17,12,4,0,0,0,0,0,16,6,11,4,4,4,0,0,27,47,47,23,16,20,6,5,165,0,0,0,0,0,0,0,0,69,70,29,17,19,10,10,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,6,0,3,4,0,23,0,0,0,0,0,0,0,0,0,9,6,0,3,4,3,27,67,77,38,22,25,13,13,246
SAL11910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
SAL11911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,9,3,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,7,9,10,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,3,3,0,0,27
SAL11912,5,3,0,0,3,0,0,20,8,10,7,0,4,3,0,28,12,17,5,9,8,0,0,51,173,139,70,56,48,9,8,498,0,0,0,0,0,0,0,0,197,169,87,64,62,15,10,599,0,0,0,0,0,0,0,4,3,3,0,0,3,0,0,15,7,3,0,3,3,0,0,10,15,23,28,24,8,6,0,111,0,0,0,0,0,0,0,0,20,30,39,23,14,7,0,135,223,191,124,90,83,23,5,732
SAL11913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,8,7,4,0,0,30,0,0,0,0,0,0,0,0,0,13,9,7,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,16,9,3,4,3,0,41
SAL11914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,9,0,4,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,8,4,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,8,10,4,7,0,0,30
SAL11915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11916,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,13,0,6,3,0,0,0,0,10,33,28,11,15,14,5,4,106,0,0,0,0,0,0,0,0,34,36,21,14,20,6,6,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,5,5,4,0,0,13,33,37,24,20,18,6,6,144
SAL11917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,5,6,0,0,9
SAL11918,201,126,86,60,63,37,30,601,28,17,19,5,5,0,0,79,32,11,3,3,4,0,0,54,62,34,12,11,9,0,0,127,0,0,0,0,0,0,0,4,323,195,118,76,81,42,31,860,7,23,28,17,19,12,3,105,3,9,4,3,4,0,0,24,3,3,3,7,4,9,0,26,14,26,13,14,17,8,0,94,0,0,0,0,0,0,0,0,33,58,55,33,39,28,3,250,354,251,169,114,121,63,39,1114
SAL11919,10,14,0,3,0,0,0,29,5,0,0,0,0,0,0,10,10,10,0,0,0,0,0,11,54,49,32,11,18,0,0,161,0,0,0,0,0,0,0,0,75,62,32,14,20,0,0,204,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,0,0,0,0,8,12,15,3,7,0,0,0,31,0,3,3,0,0,0,0,6,14,19,14,11,5,0,0,57,86,82,43,30,21,4,5,261
SAL11920,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,5,14,0,8,9,0,0,35,0,0,0,0,0,0,0,0,11,16,3,6,7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,11,17,5,12,8,0,0,52
SAL11921,13,19,8,3,5,4,0,61,14,17,3,4,8,0,0,38,8,10,0,0,3,0,0,25,192,250,161,123,155,30,6,921,0,3,0,0,0,0,0,3,228,301,176,136,174,40,3,1053,0,0,0,0,4,0,0,0,0,3,3,0,4,0,0,16,0,3,0,0,0,0,0,3,62,89,66,52,59,3,0,334,0,5,0,0,0,0,0,5,72,103,69,51,64,4,0,368,297,402,248,183,239,43,3,1422
SAL11922,301,409,281,179,238,180,127,1709,86,71,47,28,34,16,5,291,43,53,23,19,16,10,0,155,116,86,55,37,76,26,16,405,4,5,0,0,0,0,0,13,540,620,409,263,360,226,148,2574,27,53,39,36,46,28,34,273,10,15,15,7,6,3,4,58,7,10,13,10,11,4,0,46,50,39,26,20,23,0,4,163,3,6,0,4,0,4,0,15,90,127,91,75,91,44,37,562,635,743,501,341,454,268,188,3137
SAL11923,0,0,0,5,0,0,0,4,3,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,18,20,16,8,13,9,0,86,0,0,0,0,0,0,0,0,14,25,17,12,19,9,5,97,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,14,29,21,10,20,9,5,114
SAL11924,5,7,6,3,3,3,0,37,13,10,3,6,5,0,0,37,12,3,12,10,0,5,0,42,132,99,52,37,51,16,5,387,0,0,0,0,0,0,0,0,163,127,67,48,60,24,13,501,0,0,0,0,0,0,0,4,5,10,6,0,6,0,0,21,0,7,5,5,3,0,0,15,19,34,11,3,15,4,6,94,0,0,0,0,0,0,0,0,23,46,20,12,21,4,3,137,192,169,83,61,86,26,13,634
SAL11925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5,4,0,0,0,13
SAL11926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
SAL11927,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,49,58,37,16,17,12,3,194,0,0,0,0,0,0,0,0,54,59,40,21,23,13,3,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,15,11,3,15,0,0,63,0,0,0,0,0,0,0,0,14,15,9,6,15,0,0,68,72,78,52,25,37,15,0,282
SAL11928,4,4,4,0,12,4,0,26,5,9,13,3,8,0,4,40,3,0,3,0,3,3,0,21,31,48,31,17,36,9,4,175,0,0,0,0,0,0,0,0,44,63,46,27,55,22,4,261,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,6,0,0,0,11,0,5,5,0,3,3,0,15,0,0,0,0,0,0,0,0,0,14,6,8,3,6,0,31,45,74,57,30,56,23,12,297
SAL11929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SAL11931,7,0,0,0,0,0,0,9,0,0,0,4,0,0,0,7,3,3,4,0,0,0,0,11,56,48,32,25,34,9,5,209,0,0,0,0,0,0,0,0,62,58,37,34,34,14,5,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,12,16,20,10,3,0,0,62,0,0,0,0,0,0,0,0,12,16,18,12,5,0,0,67,72,73,60,43,40,14,5,305
SAL11932,81,48,23,10,12,10,3,186,22,10,4,3,4,0,0,52,11,4,0,0,0,0,0,13,13,0,0,0,0,0,0,19,0,5,0,0,0,0,0,5,125,73,30,13,13,18,4,277,4,6,3,4,5,0,4,21,0,0,0,0,0,0,0,10,3,7,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,3,8,0,4,34,135,82,34,20,17,22,8,308
SAL11933,130,209,84,63,63,57,33,638,24,32,18,11,18,3,0,106,36,33,16,13,10,8,3,120,146,105,81,48,54,17,10,460,0,4,0,0,0,0,0,4,335,385,202,132,152,84,43,1335,5,12,7,3,14,9,3,47,7,8,0,3,4,0,0,22,0,0,3,0,0,4,0,14,13,17,18,13,22,3,0,87,4,0,3,0,0,0,0,6,27,39,29,25,37,13,9,176,369,423,235,156,188,98,50,1510
SAL11934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,11,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,9
SAL11936,539,417,171,94,111,62,50,1437,35,12,6,0,11,6,0,75,46,25,4,3,4,0,3,85,59,38,14,10,4,4,4,141,7,4,0,0,0,0,0,10,678,495,199,113,130,80,60,1750,19,40,36,18,29,33,29,198,0,7,7,3,10,0,0,34,6,3,0,4,4,4,0,20,8,4,8,3,5,6,0,32,0,3,0,0,0,0,0,9,26,61,51,31,38,42,33,279,705,551,246,138,174,119,93,2025
SAL11937,464,378,128,92,94,61,39,1253,28,10,0,0,0,0,0,41,20,9,12,0,4,0,0,57,40,7,8,7,0,4,0,64,4,0,0,0,0,0,0,8,556,406,149,95,106,68,42,1412,12,26,31,12,31,27,17,155,0,5,0,0,0,0,3,12,4,5,8,3,0,0,7,26,9,3,3,3,0,0,0,26,0,0,0,0,0,0,0,9,22,43,39,19,45,28,22,221,581,445,187,118,147,98,65,1628
SAL11938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,9,8,8,4,0,3,0,0,25
SAL11939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,11
SAL11940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,4,0,0,25,0,0,0,0,0,0,0,0,5,5,4,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,4,0,0,25
SAL11941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,22,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,7,0,7,0,0,26
SAL11942,65,94,67,46,86,46,38,439,30,29,21,19,27,13,3,147,24,27,23,13,11,0,3,97,68,59,51,24,54,21,0,273,0,0,0,0,0,0,0,0,184,211,157,91,176,84,47,955,9,16,12,8,12,19,7,85,7,9,0,0,4,0,0,36,4,0,3,3,0,0,0,9,7,7,0,8,11,5,0,47,0,0,0,0,0,0,0,7,25,38,24,21,31,25,13,178,214,248,182,118,208,111,57,1133
SAL11943,794,822,418,199,267,141,84,2725,96,79,45,26,29,18,6,300,129,75,52,28,38,23,10,359,196,218,137,90,111,47,40,844,0,4,0,3,0,0,0,7,1215,1190,648,347,448,238,142,4231,27,71,64,42,69,46,38,355,13,11,4,0,20,4,7,57,9,19,12,10,16,9,10,84,28,42,26,24,29,13,12,173,0,5,0,0,0,0,0,8,78,144,100,79,133,76,66,668,1297,1335,755,425,585,305,202,4899
SAL11944,74,143,78,53,61,48,25,491,34,47,31,25,29,14,12,185,46,61,27,17,24,18,6,206,153,179,130,90,112,51,29,749,5,0,0,0,4,0,0,3,304,436,272,194,227,130,74,1635,0,9,12,6,14,10,3,54,0,7,7,5,13,4,0,27,0,0,4,0,8,3,0,12,11,17,17,6,15,9,3,79,0,0,0,0,0,0,0,4,13,28,39,18,46,25,10,180,316,463,313,213,276,153,87,1809
SAL11945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,5,4,3,0,21,0,0,0,0,0,0,0,0,8,3,5,5,5,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,5,6,3,0,29
SAL11946,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,15,9,7,8,0,0,45,0,0,0,0,0,0,0,0,10,15,8,5,8,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,0,0,23,0,0,0,0,0,0,0,0,0,7,9,6,3,0,0,22,11,17,13,12,9,0,0,69
SAL11947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,10,0,5,0,0,0,0,0,5,3,0,0,4,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,18
