SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SAL14215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14216,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,19
SAL14217,49,58,108,70,93,166,35,32,64,34,35,73,143,167,306,26,23,52,47,49,93,47,66,116,124,139,265,0,4,9,7,10,13,4,3,9,13,28,43,0,0,0,28,50,76,44,33,76,12,24,33,3,12,13,37,49,83,0,0,0,90,115,204,119,164,280,0,3,3,7,11,16,0,0,0,12,15,25,162,239,406,608,775,1385
SAL14218,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,13,5,18
SAL14219,29,21,49,54,57,109,11,10,24,12,6,15,76,73,151,17,22,49,12,10,21,9,27,34,43,60,101,6,4,12,0,12,13,6,0,6,12,25,34,0,0,0,21,38,59,38,42,76,20,28,40,5,9,10,25,43,70,0,0,0,82,116,199,103,157,263,3,3,5,4,11,18,0,0,0,13,12,24,52,58,109,309,389,698
SAL14220,0,0,0,9,4,13,0,0,0,0,0,0,11,5,15,7,6,6,0,5,3,5,0,7,10,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,4,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,12,14,28,35,27,68
SAL14221,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,8,16,22,14,32
SAL14222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,9
SAL14223,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,5,6,12
SAL14224,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,5
SAL14225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,11,9,12
SAL14226,7,9,8,13,13,25,4,7,11,16,3,16,34,20,51,11,9,23,8,14,17,8,0,13,28,20,48,6,0,7,0,0,0,6,0,8,0,10,13,0,0,0,18,11,25,10,3,12,0,0,0,5,4,4,0,0,0,0,0,0,12,12,25,24,25,53,0,0,0,0,0,0,0,0,0,0,0,0,20,29,54,110,107,218
SAL14227,0,0,0,7,3,3,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,17,17,10,26
SAL14228,27,34,62,39,42,83,50,38,89,11,7,22,107,84,192,54,50,100,0,3,5,0,6,10,55,54,110,0,0,0,0,5,5,4,4,7,5,22,26,0,0,0,15,26,41,6,3,14,0,0,0,0,6,4,8,12,18,0,0,0,13,26,42,24,51,78,0,0,0,0,5,4,0,0,0,0,4,5,148,134,282,364,367,731
SAL14229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SAL14230,3,0,5,4,0,5,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,23,17,16,32
SAL14231,0,3,3,0,4,8,0,0,0,0,0,0,3,4,9,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15,14,16,30
SAL14232,0,0,3,4,11,17,0,0,0,0,0,0,4,11,17,7,6,9,0,0,0,0,3,3,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,28,27,55,40,53,95
SAL14233,0,0,0,7,0,3,0,0,0,0,0,0,7,0,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,16,20,6,23
SAL14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,9
SAL14235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL14236,10,8,22,24,32,55,0,0,5,0,3,3,24,35,57,24,19,41,3,3,6,0,4,4,27,22,52,4,0,6,3,0,3,10,0,13,0,4,10,0,0,0,17,8,26,3,0,3,0,0,0,0,3,3,3,6,8,0,0,0,5,7,11,21,18,35,0,0,3,0,0,0,0,0,0,0,0,3,23,18,40,115,102,210
SAL14237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,10,6,20
SAL14238,40,44,87,140,124,267,20,13,32,15,10,33,170,159,331,87,79,166,14,9,23,0,7,8,102,91,196,6,3,10,3,9,14,14,10,25,13,14,29,0,0,0,37,40,81,0,12,14,7,9,8,0,4,3,12,9,20,0,0,0,22,31,50,56,73,131,0,3,3,0,8,10,0,0,0,0,9,13,318,268,585,689,650,1344
SAL14239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5
SAL14240,0,0,3,8,7,11,0,0,0,0,0,0,8,13,16,8,7,16,3,0,3,0,0,0,14,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,11,13,21,27,33,63
SAL14241,0,4,3,3,0,3,0,0,0,0,7,7,7,7,10,4,8,6,0,0,0,3,0,3,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,3,3,0,0,0,0,0,0,0,5,4,0,0,0,5,4,3,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,36
SAL14242,15,11,25,27,27,55,0,0,4,3,3,7,38,36,69,25,31,55,3,0,3,0,4,3,33,34,66,0,3,3,0,6,6,0,0,3,6,14,16,0,0,0,7,24,28,0,3,4,0,0,0,0,0,0,0,4,4,0,0,0,0,9,15,9,31,42,0,3,3,0,4,3,0,0,0,0,8,7,121,105,225,214,216,427
SAL14243,69,52,126,158,175,336,19,20,41,51,45,94,232,239,467,92,74,161,45,35,81,85,69,151,219,177,395,9,7,17,6,5,15,23,7,28,17,53,72,0,0,0,56,73,130,31,42,73,12,37,55,6,4,15,37,76,110,0,0,0,91,160,247,142,236,377,6,7,14,12,15,24,0,0,0,20,21,33,169,199,371,851,921,1769
SAL14244,112,111,221,237,242,479,20,38,61,19,20,41,280,303,583,65,85,150,25,20,41,14,16,35,101,123,219,14,9,25,49,82,129,7,18,25,94,167,253,0,0,0,166,270,434,138,168,305,166,163,328,16,35,43,102,142,243,0,0,3,418,504,927,587,779,1361,44,62,107,65,92,154,0,0,0,113,147,259,252,288,537,1440,1744,3186
SAL14245,169,170,338,514,469,979,79,103,178,31,40,72,625,611,1233,210,227,439,87,99,193,22,28,49,324,353,681,37,25,61,66,54,119,25,14,48,47,116,162,0,0,0,183,214,390,251,219,468,135,114,248,28,29,59,55,67,124,3,0,3,471,434,903,653,646,1297,117,56,170,80,55,137,0,0,0,192,108,300,618,522,1136,2578,2412,4989
SAL14246,0,0,0,4,0,4,0,0,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,18
SAL14247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,3
SAL14248,0,0,0,5,0,5,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,10,11,20
SAL14249,8,3,12,25,26,51,12,14,24,0,4,7,39,42,86,8,16,24,20,15,36,13,11,23,40,38,85,0,0,4,0,0,0,9,4,12,4,0,8,0,0,0,14,11,23,13,6,13,0,0,3,5,0,4,0,0,0,0,0,0,13,19,33,29,22,57,0,0,0,0,0,0,0,0,0,0,0,0,36,33,67,161,143,304
SAL14250,4,3,8,21,12,29,0,4,7,0,0,0,22,12,33,11,7,14,3,8,10,5,0,5,15,17,29,0,0,0,0,0,0,3,3,3,0,4,4,0,0,0,6,4,16,3,3,13,0,7,7,0,0,0,3,3,8,0,0,0,6,13,22,13,19,34,0,0,0,0,0,0,0,0,0,0,0,0,16,21,39,74,74,150
SAL14251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14252,70,70,138,195,202,398,31,30,67,17,13,34,242,251,498,96,74,170,42,34,71,15,13,29,151,129,281,14,10,28,6,22,36,14,17,26,29,47,75,0,0,0,66,98,164,35,54,86,19,42,59,12,3,17,19,38,55,0,0,0,88,137,218,147,234,382,14,9,21,14,21,38,0,0,0,27,30,54,188,175,365,829,887,1717
SAL14253,43,43,85,139,149,290,15,17,36,11,9,19,166,180,343,54,53,105,53,35,90,10,4,9,116,89,202,7,10,11,7,9,11,16,7,22,16,25,46,0,0,0,38,51,90,14,30,40,7,6,11,3,11,8,8,20,28,0,0,0,24,66,96,68,118,190,4,4,9,5,5,12,0,0,0,12,12,21,82,94,182,486,538,1019
SAL14254,42,36,75,142,130,271,26,14,39,9,15,22,176,150,331,56,62,114,43,35,77,5,6,11,108,102,207,5,7,8,4,9,13,25,3,30,20,27,41,0,0,0,45,44,96,13,16,30,3,14,19,4,5,6,5,20,27,0,0,0,29,61,87,76,104,177,8,4,7,6,16,15,0,0,0,13,15,26,52,70,116,453,485,940
SAL14255,15,7,20,48,39,89,12,0,9,3,0,3,55,43,101,38,30,63,3,3,9,6,0,6,44,31,80,0,0,0,0,0,3,6,8,11,3,11,18,0,0,0,11,21,33,3,3,6,0,6,6,0,0,0,3,4,10,0,0,0,6,11,15,23,30,52,0,0,0,0,0,0,0,0,0,0,0,0,55,52,104,196,165,363
SAL14256,52,29,80,93,77,169,33,39,70,24,17,38,143,126,274,67,64,128,20,15,35,20,22,44,107,99,208,0,11,10,4,13,19,20,13,31,25,27,47,0,0,0,53,62,106,13,23,39,9,8,14,0,8,5,13,30,41,0,0,0,29,65,100,85,129,207,0,0,4,9,10,23,0,0,0,18,14,27,131,140,272,536,533,1061
SAL14257,21,22,39,57,56,105,24,24,46,13,12,28,96,86,181,42,63,107,21,21,38,7,3,15,70,89,157,0,9,8,5,7,9,4,12,14,9,20,30,0,0,0,18,41,64,0,9,11,3,9,10,3,4,9,3,13,21,0,0,0,17,35,52,35,76,109,3,3,3,11,6,16,0,0,0,9,14,19,125,130,254,349,412,766
SAL14258,52,39,86,115,97,212,30,38,71,8,9,11,147,146,293,97,78,181,16,26,40,18,0,21,135,111,244,0,14,10,3,10,16,20,24,41,19,40,60,0,0,0,45,87,131,6,27,41,8,11,22,7,10,13,23,28,45,0,0,0,43,78,117,88,164,249,0,3,3,3,8,10,0,0,0,3,14,14,129,137,266,547,610,1160
SAL14259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,24,14,8,24
SAL14260,3,0,0,0,3,3,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,4,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,15,22
SAL14261,9,9,23,35,32,67,6,5,9,3,0,3,48,30,78,30,20,57,0,0,0,3,0,5,31,24,61,0,3,3,5,3,15,9,4,15,14,14,26,0,0,0,27,29,60,4,12,15,7,6,11,4,0,5,9,8,14,0,0,0,23,30,53,51,64,113,0,0,0,4,11,9,0,0,0,4,11,9,60,56,116,201,192,401
SAL14262,4,8,11,21,29,47,11,6,20,0,3,3,32,34,67,17,15,38,3,3,4,0,0,0,20,19,44,0,0,4,0,0,0,4,0,4,4,3,9,0,0,0,11,9,20,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,4,8,13,7,26,0,0,0,0,0,0,0,0,0,0,0,0,18,19,37,90,94,184
SAL14263,83,104,194,280,231,514,163,172,333,87,79,167,529,486,1018,244,214,457,178,220,398,95,98,188,510,536,1046,26,18,47,14,25,34,54,15,71,23,52,77,0,0,0,120,114,233,181,211,396,23,26,45,24,36,60,30,52,82,0,0,4,249,322,579,374,439,812,18,19,39,19,22,44,0,0,0,37,49,80,159,179,332,1694,1791,3486
SAL14264,48,52,102,131,162,295,30,38,75,30,27,53,194,224,417,105,106,210,32,40,72,22,20,39,155,165,323,8,16,20,0,7,9,16,15,37,19,41,58,0,0,0,46,79,125,4,6,7,7,9,13,0,10,8,6,19,32,0,0,0,17,50,63,59,129,191,0,0,3,0,8,9,0,0,0,5,13,15,260,321,580,718,907,1625
SAL14265,30,29,55,56,46,103,15,3,22,8,4,10,76,64,139,27,32,62,6,10,12,8,3,8,41,44,82,0,0,0,0,0,4,10,4,11,15,17,25,0,0,0,23,24,45,3,16,15,4,4,6,0,3,3,4,15,16,0,0,0,12,34,44,36,60,92,0,0,0,0,0,0,0,0,4,3,0,0,39,49,84,221,240,463
SAL14266,191,152,351,574,495,1070,113,115,221,133,112,247,817,730,1545,278,274,554,164,193,358,214,180,394,664,652,1313,13,12,24,13,27,39,50,18,68,53,88,143,0,0,0,129,140,270,371,347,719,66,69,133,59,39,93,79,100,177,0,0,0,572,558,1131,704,696,1404,11,16,28,33,45,81,0,0,0,43,68,111,150,169,322,2580,2458,5042
SAL14267,83,65,150,234,204,433,53,56,111,36,51,87,323,310,635,108,84,191,63,67,133,105,124,227,283,279,561,0,4,4,5,3,10,6,0,8,15,22,38,0,0,0,28,35,64,132,125,263,18,21,40,17,14,31,20,48,75,0,0,0,199,216,412,223,254,477,5,3,4,8,7,15,0,0,0,11,8,20,52,55,106,970,969,1936
SAL14268,161,138,295,382,331,713,102,118,217,46,32,82,534,474,1003,202,188,387,123,82,211,31,39,69,357,307,662,23,29,54,53,78,127,20,16,36,76,130,209,0,0,0,175,253,428,202,188,386,94,96,192,31,39,72,66,110,181,0,3,6,394,431,829,574,687,1260,29,29,58,52,64,113,0,0,0,79,91,172,210,241,459,1907,1947,3858
SAL14269,42,38,83,176,172,347,34,25,61,3,11,14,211,209,419,130,110,237,18,11,29,12,9,22,155,131,289,7,7,18,4,16,19,13,20,33,25,39,64,0,0,0,51,82,134,8,13,20,11,18,23,3,9,9,11,20,31,0,0,0,28,54,84,82,136,214,3,3,6,8,4,6,0,0,0,14,9,21,363,410,774,868,931,1800
SAL14270,42,51,98,101,98,196,24,21,41,12,12,21,130,124,251,72,91,158,12,12,22,6,5,13,95,107,200,5,10,13,5,6,4,14,8,24,17,25,45,0,0,0,33,53,88,15,23,36,5,11,11,0,4,8,16,13,26,0,0,0,29,55,86,69,104,173,0,0,0,5,5,12,0,0,0,5,9,16,61,63,129,404,457,869
SAL14271,0,0,0,11,3,8,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,21,20,18,35
SAL14272,77,66,143,130,141,273,48,51,100,21,15,40,202,215,414,93,110,200,67,52,119,19,16,38,178,180,361,9,21,27,15,29,45,21,25,46,27,36,64,0,0,0,74,108,184,108,159,264,50,39,90,14,12,31,33,53,84,0,0,0,205,261,461,280,371,649,8,3,19,10,9,20,0,0,0,21,15,40,130,138,268,887,982,1867
SAL14273,36,39,74,98,83,178,29,37,73,6,0,6,128,126,252,80,72,154,4,9,10,0,5,5,78,89,171,4,0,8,3,0,9,10,12,23,5,29,35,0,0,0,24,49,71,5,12,16,0,0,6,3,3,8,6,16,26,0,0,0,13,37,53,41,87,122,0,0,0,0,3,10,0,0,0,0,4,7,131,120,249,417,464,885
SAL14274,0,0,0,0,0,4,0,3,9,0,0,0,8,3,11,0,0,0,0,10,6,0,5,8,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,13,24,42
SAL14275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14276,48,46,97,153,148,306,28,13,39,16,14,22,196,175,372,113,92,199,18,21,35,5,12,20,133,129,260,3,5,4,4,10,13,14,9,24,7,32,40,0,0,0,31,54,82,3,0,5,6,4,11,0,3,7,3,11,13,0,0,0,11,19,36,40,73,113,0,3,3,3,9,15,0,0,0,3,6,15,64,84,152,490,511,1004
SAL14277,42,41,83,179,162,340,24,34,52,29,32,61,222,229,450,105,78,178,38,72,110,71,48,115,214,192,409,9,9,18,9,4,12,18,11,27,15,29,39,0,0,0,49,49,98,94,90,184,3,9,19,13,13,23,22,30,48,0,0,0,137,144,280,181,190,372,0,0,0,4,3,11,0,0,0,8,3,12,35,27,61,705,683,1392
SAL14278,208,183,388,713,665,1374,64,54,120,22,26,46,803,740,1550,290,271,562,55,71,126,27,21,50,377,364,742,36,22,62,61,75,134,21,22,46,69,167,232,0,0,0,184,284,474,256,257,515,169,173,341,22,35,62,80,97,180,0,5,5,536,565,1106,727,854,1581,114,68,178,76,74,141,0,0,0,189,140,326,546,527,1073,2849,2807,5654
SAL14279,59,32,92,133,137,270,37,36,69,8,5,13,176,181,357,111,108,217,15,21,40,20,18,33,137,148,291,7,10,14,0,7,9,17,20,32,13,39,53,0,0,0,40,75,113,3,15,16,3,6,10,0,10,8,4,20,30,0,0,0,19,48,68,62,119,182,4,4,4,4,11,11,0,0,0,7,10,20,119,133,254,570,627,1194
SAL14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14281,56,44,105,187,181,372,71,68,141,19,14,31,277,265,543,162,160,322,54,77,131,14,15,31,233,246,480,15,19,31,23,31,49,18,7,26,25,44,70,0,0,0,84,97,184,51,93,147,10,14,25,10,13,20,8,26,35,0,0,0,88,145,230,169,239,413,8,15,22,9,24,31,0,0,0,17,35,48,96,111,209,858,950,1802
SAL14282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14283,47,48,96,237,210,451,27,45,68,35,29,59,297,286,583,162,167,330,41,37,85,34,35,64,242,240,481,8,18,29,14,33,43,14,17,30,20,39,65,3,0,0,57,108,170,21,46,69,6,8,16,5,6,15,7,10,19,0,0,0,46,70,115,110,176,285,9,6,23,7,15,23,0,0,0,13,23,40,319,337,648,1036,1107,2139
SAL14284,0,0,0,8,9,12,0,0,0,0,0,3,7,14,22,4,0,4,0,0,0,0,8,9,10,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,7,0,0,0,3,8,9,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,16,19,30,31,41,72
SAL14285,43,58,101,141,133,275,20,24,40,16,6,25,177,164,342,64,78,140,52,53,101,24,20,44,148,142,285,6,13,14,0,0,4,30,4,38,5,14,21,0,0,0,42,30,75,34,49,79,9,6,18,0,13,18,10,23,30,0,0,0,53,85,145,100,119,214,0,0,0,6,12,16,0,0,0,6,10,19,36,42,74,504,538,1042
