SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL14154,0,0,0,0,0,0,0,0,0,4,0,0,7,6,11,8,3,0,0,42,3,0,3,3,3,19,11,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL14155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,21,0,0,6,7,4,15,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14156,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,9,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14157,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,13,0,0,0,0,3,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SAL14158,0,0,4,0,4,0,0,0,0,14,17,52,100,75,106,71,16,0,0,442,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,0,0,0,9,0,7,15,3,10,7,0,0,0,44,0,0,4,4,0,4,0,0,0,16,5,7,16,12,12,3,3,0,0,55,0,3,6,3,4,8,0,0,0,26,13,15,33,6,14,11,5,0,0,97,20,7,10,15,8,4,0,0,0,64,0,0,8,4,8,10,4,0,0,48,0,0,0,4,3,0,0,0,0,13,0,0,4,13,0,0,0,0,0,26,0,0,0,0,3,0,0,0,0,7,0,8,17,10,8,4,0,0,0,47,0,0,8,0,4,7,3,0,0,30,0,0,10,13,22,9,3,0,0,57,0,7,19,15,22,16,3,0,0,87,0,19,55,33,44,45,6,0,0,204,0,0,0,0,0,0,0,0,0,3
SAL14159,0,4,8,0,4,7,0,0,0,25,44,165,350,238,215,153,34,3,0,1208,0,0,3,0,4,4,0,0,0,8,0,0,15,6,7,0,0,0,0,31,3,15,37,23,23,25,0,0,0,123,0,0,10,4,6,5,0,0,0,28,7,18,48,46,21,17,5,0,0,156,0,4,9,7,4,7,0,0,0,35,27,54,66,31,27,12,0,0,0,224,40,54,47,20,25,11,3,0,0,193,0,4,19,18,17,15,3,0,0,69,0,4,7,5,0,3,0,0,0,21,0,3,33,20,20,6,0,0,0,81,0,3,12,6,7,3,0,0,0,29,0,29,58,40,24,10,9,0,0,171,0,8,14,10,21,14,0,0,0,64,0,4,36,41,22,17,0,0,0,129,5,22,68,61,48,36,14,0,0,244,7,70,159,95,106,76,19,0,0,532,5,8,7,5,4,0,0,0,0,31
SAL14160,0,5,11,4,5,0,0,0,0,27,51,139,249,128,95,87,24,3,0,768,0,0,0,0,0,0,0,0,0,9,0,0,10,3,0,4,0,0,0,25,0,3,27,11,13,15,0,0,0,74,0,5,4,4,0,0,0,0,0,15,5,13,39,26,29,13,6,0,0,127,0,4,11,0,0,4,0,0,0,28,20,52,52,11,8,11,0,0,0,160,45,54,39,10,8,0,0,0,0,163,0,3,12,7,10,21,0,0,0,57,0,3,0,3,3,0,0,0,0,13,0,8,10,13,3,0,0,0,0,42,0,0,0,6,0,3,0,0,0,16,4,13,41,21,8,9,0,0,0,97,0,7,12,13,6,3,3,0,0,55,3,4,28,16,16,9,0,0,0,77,4,29,69,38,25,18,4,0,0,184,3,54,128,65,44,42,12,4,0,355,3,4,4,0,0,0,0,0,0,25
SAL14161,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,0,0,0,21,0,0,5,0,9,4,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14162,0,0,0,0,0,0,0,0,0,0,8,13,25,30,36,34,7,0,0,158,0,7,7,4,4,6,0,3,0,23,0,0,0,0,0,0,0,0,0,3,0,4,3,3,9,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,10,16,8,13,0,0,0,50,0,0,0,0,4,3,0,0,0,10,7,0,12,4,9,9,0,0,0,33,7,9,8,12,9,3,0,0,0,33,0,0,0,0,7,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,5,0,0,15,0,0,0,7,0,3,0,0,0,14,0,0,3,3,7,4,0,0,0,19,0,0,5,0,13,3,0,0,0,27,0,0,7,10,10,11,0,0,0,41,0,0,4,0,0,0,0,0,0,7
SAL14163,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL14164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,6,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14165,0,0,0,0,0,0,0,0,0,5,0,0,6,4,3,5,0,0,0,24,0,0,6,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL14166,0,0,5,0,3,5,0,0,0,12,16,22,71,79,101,65,22,0,0,368,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,26,0,0,4,0,0,0,0,0,0,4,0,4,18,16,16,12,0,0,0,63,0,0,0,7,0,4,0,0,0,20,0,3,8,8,11,4,0,0,0,36,7,6,0,9,6,3,4,0,0,33,0,5,0,8,4,0,0,0,0,23,0,0,5,3,5,6,0,0,0,25,0,0,15,22,27,8,5,0,0,79,0,0,3,8,9,4,4,0,0,32,0,5,16,18,26,12,6,0,0,86,0,0,4,7,4,6,0,0,0,28,0,0,9,12,17,8,6,0,0,46,0,5,10,16,22,11,0,3,0,69,4,9,21,10,15,12,7,0,0,76,0,0,3,4,6,0,0,0,0,18
SAL14167,0,0,0,4,4,3,4,0,0,10,21,21,41,43,66,56,20,4,0,267,0,5,16,16,26,15,21,6,0,96,0,0,0,3,4,4,0,0,0,10,0,0,3,4,0,0,0,4,0,15,0,0,0,0,9,0,0,0,0,6,0,4,11,3,3,5,0,0,0,36,0,0,0,4,0,0,0,0,0,11,8,0,8,10,5,9,0,0,0,38,4,0,5,3,0,3,0,0,0,21,0,0,6,0,5,10,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,3,0,14,0,0,5,3,8,0,3,0,0,15,5,4,6,5,15,16,0,0,0,48,3,3,13,13,15,16,3,0,0,58,3,7,11,11,18,19,7,0,0,77,0,0,0,0,0,0,0,0,0,4
SAL14168,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,5,0,0,0,23,0,0,0,0,0,5,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
SAL14169,10,5,10,5,14,10,0,8,0,57,84,96,200,198,243,181,37,11,0,1052,0,0,0,5,0,4,0,0,0,10,0,4,6,19,8,8,0,0,0,41,3,6,26,24,36,33,5,0,0,129,0,0,0,4,8,4,0,0,0,21,19,36,68,47,42,27,3,0,0,246,0,5,3,11,6,3,5,0,0,43,32,31,50,31,58,37,9,0,0,249,46,29,33,12,16,20,0,0,0,163,0,0,14,16,25,24,7,0,0,91,0,3,3,0,0,0,0,0,0,14,0,0,19,8,11,10,0,0,0,48,0,0,4,4,0,3,3,0,0,19,0,5,16,10,14,7,3,0,0,55,3,4,11,22,24,23,0,0,0,89,0,9,21,35,35,19,0,0,0,127,5,3,24,26,27,37,6,0,0,137,9,34,91,78,92,74,11,0,0,397,3,6,0,4,0,0,0,0,0,19
SAL14170,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,13,0,5,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14171,6,7,12,11,5,11,0,0,0,53,163,166,317,423,496,351,78,7,0,2002,0,0,6,3,0,5,0,0,0,10,0,0,15,28,27,13,0,0,0,93,10,7,33,36,72,50,10,0,0,217,0,0,13,15,17,14,0,0,0,55,26,42,74,85,86,37,10,5,0,370,3,4,6,10,20,20,4,0,0,70,71,69,61,47,62,55,18,0,0,383,128,44,24,32,20,16,5,0,0,268,0,5,21,27,35,31,9,0,0,122,3,3,0,8,7,9,0,0,0,29,0,7,22,41,43,23,4,0,0,138,0,0,0,15,18,7,3,3,0,52,3,21,47,68,61,24,11,0,0,239,3,10,17,31,28,21,3,0,0,120,8,3,33,52,101,61,9,0,0,263,9,25,57,97,116,70,18,5,0,399,13,43,153,164,186,156,33,7,0,759,6,0,0,13,3,3,0,0,0,37
SAL14172,0,0,0,0,5,0,0,0,0,4,7,15,30,39,41,17,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,9,10,4,0,0,0,24,0,0,0,3,3,0,0,0,0,9,7,3,10,9,5,6,0,0,0,41,0,0,0,0,0,0,0,0,0,4,4,4,5,9,9,3,0,0,0,43,13,10,3,0,3,4,0,0,0,21,0,0,0,0,3,0,0,0,0,8,0,0,3,3,0,0,0,0,0,8,0,0,3,5,4,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,6,6,5,0,0,0,0,13,0,4,5,5,3,4,0,0,0,9,0,3,0,0,3,9,0,0,0,15,0,0,5,6,5,3,0,0,0,20,3,4,16,13,17,8,0,0,0,58,0,0,0,0,0,0,0,0,0,4
SAL14173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14174,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,7,4,0,0,27,0,3,5,8,4,5,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL14175,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL14176,0,0,0,0,9,0,0,0,0,13,10,23,76,50,60,43,0,0,0,257,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,11,13,6,7,0,0,0,45,0,0,4,0,0,6,0,0,0,15,7,13,40,23,11,17,4,0,0,108,0,6,5,5,7,5,0,0,0,30,0,3,22,7,4,8,0,0,0,44,8,0,4,3,8,5,0,0,0,28,0,0,12,4,12,4,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,16,0,0,5,5,5,3,0,0,0,17,0,0,14,4,13,3,0,0,0,42,0,8,10,9,4,11,0,0,0,38,0,5,21,10,20,7,4,0,0,73,0,0,0,0,0,0,0,0,0,5
SAL14177,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,3,4,0,0,23,3,0,6,7,9,3,8,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL14178,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,16,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14179,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,4,3,0,21,0,0,0,4,8,0,6,4,0,18,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL14180,0,0,0,0,0,0,0,0,0,3,3,0,5,8,8,0,0,0,0,25,0,0,10,3,4,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
