SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL14183,5,29,70,141,160,120,35,3,0,562,23,35,11,19,39,28,26,13,0,193,10,13,5,9,0,8,0,0,0,42,0,0,0,3,4,0,0,0,0,7,39,71,90,165,205,152,62,18,0,810,0,4,5,4,9,5,0,0,0,20,3,0,0,0,0,0,0,0,0,7,3,5,4,4,9,5,0,0,0,26,41,79,94,169,205,156,66,18,0,835,121,25,13,20,16,37,64,73,21,391,3,0,9,9,0,7,0,0,5,29,169,104,114,197,223,205,132,91,31,1259,0,20,66,95,88,86,8,0,0,375,22,34,20,63,73,48,22,0,0,284,11,14,14,13,15,11,3,0,0,80,0,0,0,0,0,0,0,0,0,4,34,71,100,173,176,147,32,4,0,741,0,3,0,9,3,0,0,0,0,18,6,3,0,0,0,0,0,0,0,11,6,4,0,7,4,0,0,0,0,25
SAL14184,0,0,0,4,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,14,6,0,0,7,11,5,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14185,4,48,104,96,91,67,3,0,0,412,18,20,45,49,28,30,14,0,0,201,4,6,16,16,11,13,6,0,0,65,0,5,8,0,3,0,0,0,0,15,28,75,173,150,135,109,24,0,0,697,3,7,11,5,19,8,0,0,0,49,3,4,9,3,0,5,0,0,0,29,4,10,20,8,16,12,0,0,0,77,37,87,194,164,149,122,24,0,0,772,75,18,70,66,109,139,194,165,74,908,9,9,37,17,23,19,19,13,5,153,116,113,297,252,286,281,241,171,81,1837,6,32,47,58,58,26,3,0,0,235,25,34,70,60,53,38,7,0,0,292,5,7,19,18,17,14,3,0,0,91,0,4,11,3,0,0,0,0,0,12,44,77,146,139,131,79,10,0,0,634,4,6,6,6,7,5,0,0,0,32,5,0,7,0,0,0,0,0,0,27,10,11,14,3,9,7,0,0,0,61
SAL14186,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14187,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,8,0,0,0,4,0,0,5,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14188,0,0,4,7,11,8,3,0,0,35,4,0,0,0,3,6,4,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,0,8,10,11,13,5,4,0,59,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,7,0,9,10,9,13,5,4,0,65,0,0,0,0,0,8,17,12,0,44,0,0,0,0,0,0,0,0,0,5,9,0,11,14,15,16,26,15,0,114,0,0,3,0,5,9,0,0,0,20,4,0,8,3,5,7,3,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,8,5,7,17,6,0,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL14189,6,23,37,42,39,49,23,5,0,226,0,8,0,0,5,6,7,5,0,32,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,8,30,41,47,51,55,34,10,0,269,0,0,3,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,5,3,6,3,0,0,0,16,8,30,46,48,49,62,31,10,0,284,6,4,7,7,5,22,57,48,7,162,3,0,4,8,12,13,12,3,0,55,21,35,55,62,64,92,100,61,10,497,0,7,30,25,29,31,0,0,0,129,13,4,18,20,17,22,10,4,0,110,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,14,14,53,49,49,57,9,3,0,255,0,0,0,0,5,4,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,12
SAL14190,0,0,3,12,6,14,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,12,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,12,3,0,0,37,0,0,4,0,5,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,16,3,0,0,50,0,0,4,10,4,0,0,0,0,25,0,0,0,5,7,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,8,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14191,35,68,208,388,463,237,35,3,0,1449,83,56,45,79,72,68,41,6,0,461,22,12,21,35,33,17,17,7,0,149,0,0,3,4,4,4,0,0,0,11,141,140,277,501,575,328,91,20,0,2066,0,3,5,3,6,6,3,0,0,31,11,3,3,3,0,3,0,0,0,25,12,6,10,4,6,11,5,0,0,54,156,146,288,511,580,333,92,20,0,2122,123,39,17,19,35,68,193,184,55,732,7,9,11,23,21,12,21,37,46,188,285,197,323,555,640,410,303,234,101,3041,4,60,140,200,308,152,25,4,0,895,82,86,85,250,208,141,54,10,0,924,35,27,47,56,36,29,10,0,0,235,0,5,0,4,6,0,0,0,0,19,128,171,278,513,557,324,87,16,0,2071,3,4,8,7,6,4,0,0,0,26,7,0,0,3,5,9,0,0,0,31,12,0,6,15,12,12,0,0,0,61
SAL14192,9,25,87,134,123,67,13,0,0,453,23,26,18,20,25,23,17,0,0,153,7,9,7,9,8,8,4,0,0,60,0,0,3,0,0,0,0,0,0,10,42,58,116,166,161,93,43,0,0,674,4,6,3,0,4,7,0,0,0,18,4,4,3,4,0,0,0,0,0,7,5,5,4,4,4,7,0,0,0,29,45,61,127,173,163,95,40,0,0,700,54,7,12,8,10,32,88,30,20,268,3,0,3,5,0,4,6,4,3,27,97,71,143,183,172,137,129,37,20,991,4,12,44,85,92,45,6,0,0,294,13,20,41,58,53,41,7,9,0,251,10,5,17,14,9,10,3,0,0,71,0,0,0,0,0,0,0,0,0,3,29,42,107,164,158,93,18,9,0,616,0,3,0,0,0,0,0,0,0,9,0,0,4,3,6,5,0,0,0,16,0,4,0,3,5,5,0,0,0,16
SAL14193,0,0,7,10,8,10,3,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,13,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,13,3,0,0,40,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,5,7,9,8,12,5,0,0,49,0,0,5,0,7,4,0,0,0,19,0,0,4,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,9,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14195,6,45,206,215,116,82,19,0,0,691,22,50,81,65,40,32,3,0,0,302,12,12,45,37,20,13,6,0,0,149,5,10,14,10,5,0,0,0,0,37,41,119,348,328,189,133,33,3,0,1186,0,13,21,35,18,11,0,0,0,102,5,12,7,9,10,8,0,0,0,37,5,21,23,43,27,20,3,0,0,141,43,136,371,365,215,155,34,3,0,1325,94,47,109,129,120,157,137,88,26,907,20,26,47,63,38,43,25,14,0,280,154,208,533,559,371,356,198,107,26,2514,0,31,196,120,66,54,5,0,0,474,13,42,96,78,52,27,11,0,0,319,4,13,36,16,9,12,3,0,0,100,0,0,7,6,5,0,0,0,0,17,22,86,338,217,130,98,22,0,0,910,0,4,14,14,12,8,0,0,0,52,0,5,15,10,11,9,0,0,0,51,9,10,30,23,24,12,0,0,0,105
SAL14196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14197,0,0,0,0,4,0,0,0,0,9,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,6,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14199,20,42,148,140,109,92,12,0,0,564,32,34,46,27,30,24,10,0,0,201,6,6,12,8,9,13,0,0,0,62,0,3,7,6,0,0,0,0,0,18,59,91,203,175,148,143,21,0,0,842,8,4,10,6,7,8,0,0,0,42,4,0,0,7,0,0,0,0,0,17,14,10,13,11,5,8,0,0,0,58,67,101,213,185,156,149,23,0,0,897,59,28,38,42,59,78,118,68,20,502,9,12,27,24,16,9,8,9,0,120,134,140,280,248,238,235,150,75,25,1523,3,31,81,79,84,45,9,0,0,331,31,31,66,42,65,56,5,0,0,295,9,8,28,10,10,17,6,0,0,93,0,0,7,3,3,0,0,0,0,11,38,67,175,131,163,121,16,0,0,724,6,10,0,0,3,4,0,0,0,23,5,3,3,4,4,3,0,0,0,32,12,17,8,9,10,6,0,0,0,55
SAL14200,0,11,10,17,35,13,7,0,0,96,3,3,6,4,3,3,0,0,0,26,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,15,18,31,38,20,7,0,0,132,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,9,14,18,31,41,20,7,0,0,140,12,3,0,0,0,3,18,9,7,58,0,0,0,0,0,0,0,0,0,6,22,19,23,28,44,26,25,9,7,211,0,4,6,8,23,4,0,0,0,48,5,4,8,11,15,7,4,0,0,55,4,4,0,4,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,8,19,22,44,17,5,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL14201,10,214,1674,1093,407,170,28,4,0,3586,16,101,460,209,112,82,37,0,0,1014,5,49,154,74,34,31,7,0,0,359,0,9,48,18,3,3,0,0,0,87,29,376,2329,1397,556,281,76,3,0,5056,0,34,61,48,36,25,3,0,0,212,9,34,30,12,9,21,5,0,0,118,12,71,95,57,48,41,6,0,0,328,43,442,2423,1453,601,324,81,3,0,5379,91,292,362,182,183,253,350,215,81,2007,13,52,246,126,92,92,81,75,17,799,147,783,3041,1761,879,681,510,290,96,8188,0,191,1458,594,196,116,17,0,0,2574,33,165,447,213,95,64,23,0,0,1043,11,52,186,95,28,7,7,0,0,380,0,7,32,7,0,0,0,0,0,49,43,415,2114,910,312,192,52,3,0,4050,0,17,72,25,22,12,5,0,0,147,5,36,47,15,11,14,7,0,0,128,5,54,115,38,32,16,5,0,0,275
SAL14202,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14203,0,0,4,4,3,5,0,4,0,15,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,6,4,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,5,4,6,4,0,27,0,0,0,0,3,5,8,9,0,26,0,0,0,0,0,0,0,0,0,3,0,0,4,5,9,6,12,16,0,50,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14204,10,16,23,33,72,40,13,0,0,213,14,6,10,10,8,12,6,0,0,66,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,3,24,20,28,50,84,64,21,0,0,289,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,7,0,0,0,12,24,22,34,50,82,70,21,0,0,303,17,3,7,8,13,37,76,49,13,223,0,0,4,0,9,7,7,0,0,25,41,30,43,58,100,109,110,53,13,553,3,9,18,21,38,20,3,0,0,116,21,9,16,25,31,37,8,0,0,149,5,0,0,0,0,8,3,0,0,12,0,0,0,0,5,0,0,0,0,9,22,20,32,57,73,61,17,0,0,287,0,0,0,0,6,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,3,0,0,3,5,3,0,0,0,17
SAL14205,26,38,36,23,37,41,5,0,0,207,5,4,3,3,5,8,6,3,0,42,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,33,44,41,29,48,50,14,6,0,261,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,47,42,27,48,50,14,6,0,262,20,8,4,0,10,8,24,22,10,94,7,6,11,3,4,3,0,0,0,47,57,64,60,33,63,57,34,29,9,405,4,11,26,14,25,14,3,0,0,98,6,3,10,9,21,13,7,0,0,63,0,6,0,5,0,5,7,0,0,14,0,0,0,0,0,0,0,0,0,5,8,17,29,21,45,28,10,0,0,173,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL14206,0,0,5,4,9,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,5,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,9,5,6,0,0,23,0,0,0,4,0,0,4,0,3,17,0,0,0,3,0,0,0,0,0,8,0,0,3,10,4,7,8,0,3,48,0,0,0,0,6,0,5,0,0,11,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14207,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,18,0,0,0,0,0,3,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,34,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14208,3,6,9,3,9,10,3,0,0,38,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,4,13,4,12,13,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,4,12,13,3,0,0,50,0,0,0,3,0,3,13,9,4,36,3,3,0,0,3,0,0,0,0,12,13,9,14,7,11,18,14,9,3,98,0,0,7,6,5,5,0,0,0,21,0,3,0,3,7,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,12,3,9,5,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
