SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL13183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,15,30,22,12,9,3,118,0,0,0,5,0,0,0,0,15,21,15,15,32,20,15,14,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,25,24,12,11,11,0,110,0,3,0,0,0,0,0,0,14,25,18,19,22,9,11,12,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,34,46,30,19,22,3,227,3,3,0,4,4,0,0,0,22,47,34,38,57,30,23,24,3,258
SAL13184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,22,3,19,18,15,17,5,0,101,0,0,0,0,0,0,0,0,5,22,3,23,16,18,16,9,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,21,18,14,4,3,0,91,0,0,3,0,0,0,0,0,0,15,4,26,18,14,6,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,37,13,48,32,29,21,9,0,190,0,0,4,0,0,0,0,0,9,37,13,47,36,34,28,12,0,203
SAL13186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,16,3,0,40,0,0,0,0,0,0,0,0,0,4,3,0,0,6,16,5,0,42
SAL13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,10,6,0,0,0,34,0,0,0,0,3,0,0,0,3,5,5,4,10,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,19,18,6,6,0,59,0,0,0,0,3,0,0,0,3,3,3,7,19,18,6,6,0,65
SAL13188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,3,0,18,0,4,0,6,4,5,3,0,22,75,59,47,56,62,65,19,5,396,0,6,0,0,0,4,0,0,11,75,66,54,68,64,78,30,5,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,5,64,72,53,80,64,67,17,12,423,0,0,0,5,5,0,4,0,14,61,75,53,81,65,68,20,12,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,5,3,0,26,0,4,0,12,4,5,3,0,26,137,129,100,141,124,134,41,19,821,0,7,0,0,5,4,7,0,25,135,139,103,150,126,142,47,19,873
SAL13189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,16,0,0,0,0,0,6,4,0,16,33,28,46,61,58,61,32,0,334,0,0,9,0,0,3,0,3,17,41,32,58,62,66,74,40,4,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,53,53,70,73,37,8,351,0,0,4,0,0,0,0,0,7,33,30,59,55,70,73,33,8,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,20,0,0,0,0,0,6,4,0,20,74,59,107,109,132,135,68,12,687,0,0,14,0,0,5,0,3,27,75,65,118,111,140,142,76,16,730
SAL13190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,6,5,6,0,26,0,0,0,0,0,0,0,0,0,0,6,3,0,6,5,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,5,9,3,5,0,36,0,0,0,0,0,0,0,0,0,4,11,4,5,9,9,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,13,4,6,7,11,6,0,64,0,0,0,0,0,0,0,0,0,8,13,8,6,7,12,6,0,67
SAL13191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,8,6,9,7,8,0,45,0,0,0,0,0,0,0,0,3,0,6,8,7,12,11,8,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,13,6,9,0,43,0,0,0,0,0,0,0,0,3,0,4,3,4,13,9,6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,10,15,20,9,9,0,84,3,0,0,0,0,5,0,0,12,0,15,10,16,21,17,10,0,95
SAL13192,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,6,3,21,0,7,4,4,4,0,6,3,33,323,264,462,380,228,130,58,6,1851,14,14,20,15,4,9,15,17,103,335,280,488,397,232,137,80,30,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,307,568,392,221,171,100,11,2073,11,4,16,13,12,18,21,53,145,305,314,582,404,236,188,124,66,2222,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,7,4,0,0,6,3,27,0,7,5,7,0,0,6,3,35,620,568,1029,773,454,300,153,23,3927,23,20,30,19,12,24,39,72,244,637,600,1073,805,477,327,201,92,4206
SAL13193,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,14,10,48,0,4,3,5,5,6,14,10,52,413,633,671,391,339,242,133,56,2866,17,71,58,51,20,22,21,27,299,437,709,735,446,360,270,167,92,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,350,560,556,376,359,282,195,115,2800,22,70,53,31,24,36,29,48,319,379,630,619,407,383,310,227,165,3121,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,6,12,14,10,52,0,4,9,5,6,12,14,10,55,769,1191,1233,762,694,517,330,171,5672,46,140,112,80,41,59,55,79,612,814,1335,1353,852,745,586,394,258,6338
SAL13194,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,6,12,20,19,25,12,103,5,0,9,12,26,19,25,12,111,499,310,448,514,466,339,172,58,2807,9,17,19,16,23,8,9,6,103,511,332,473,546,509,365,204,81,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,7,0,0,0,4,4,3,0,0,8,465,342,523,549,536,377,235,110,3142,7,24,16,5,13,14,17,8,107,475,368,541,561,551,395,252,122,3262,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,7,14,21,26,25,12,112,5,0,7,19,26,26,25,12,123,963,652,970,1066,999,723,411,174,5955,22,42,34,24,38,20,21,11,207,985,701,1015,1102,1063,763,460,196,6284
SAL13195,6,8,5,0,0,0,0,0,25,0,6,3,4,0,0,0,0,13,4,12,21,30,50,68,51,26,269,10,26,31,35,53,68,51,26,307,1065,1526,1115,863,749,545,315,82,6263,93,135,100,95,69,63,69,56,687,1168,1693,1248,988,877,681,438,166,7260,4,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,4,4,8,6,8,10,4,44,5,8,6,14,7,8,10,4,66,1153,1709,1098,926,810,710,475,225,7121,114,146,96,83,59,73,110,169,845,1280,1864,1192,1029,878,796,592,391,8029,9,16,4,8,5,0,0,0,39,3,6,3,4,0,0,0,0,18,4,24,22,42,61,78,61,28,311,15,43,33,49,64,78,61,28,369,2219,3237,2216,1790,1561,1260,790,309,13386,209,282,193,173,130,131,181,226,1533,2448,3558,2443,2020,1755,1474,1030,563,15284
SAL13196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,4,0,0,0,10,13,6,12,10,16,22,6,3,91,0,0,0,0,0,0,0,0,9,15,3,17,10,21,22,13,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,8,5,25,28,6,3,114,0,3,0,0,0,0,0,0,5,24,12,8,5,32,28,5,8,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,6,36,17,24,19,48,47,11,9,202,0,5,0,0,0,0,4,0,16,34,19,26,19,53,53,13,10,225
SAL13197,3,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,3,0,8,8,16,18,27,23,14,106,3,18,9,18,17,27,23,14,118,801,992,804,697,721,523,236,69,4843,40,76,43,29,20,25,9,7,248,853,1087,856,736,755,572,266,86,5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,10,0,0,0,3,4,4,0,0,16,695,957,846,807,811,572,295,136,5123,38,68,40,27,20,24,38,66,331,736,1022,888,842,842,598,334,206,5471,3,3,0,0,0,0,0,0,11,0,3,3,0,0,0,0,0,3,0,8,8,17,19,27,21,16,115,3,17,9,20,20,27,21,16,133,1502,1950,1650,1504,1535,1091,536,206,9963,79,148,91,52,43,47,43,74,580,1589,2113,1745,1577,1595,1175,600,292,10681
SAL13198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,0,0,0,0,0,0,0,9,4,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,3,0,0,0,0,0,9,4,6,0,0,7,0,0,0,20
SAL13199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,3,6,5,3,0,0,39,0,0,0,3,0,0,0,0,7,4,14,3,15,5,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,6,0,3,0,0,0,36,0,3,0,3,0,0,0,0,5,5,19,6,3,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,14,11,8,3,0,0,77,0,5,0,10,0,0,0,0,12,8,35,14,20,10,3,0,0,89
SAL13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4
SAL13201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,7,0,0,0,10,30,31,30,32,44,27,18,0,205,5,0,0,0,0,0,0,0,9,30,31,34,30,50,27,19,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,28,39,45,33,19,5,217,4,0,0,0,3,0,0,0,9,27,27,28,40,47,33,19,9,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,7,0,0,0,9,51,51,64,66,85,56,33,5,428,5,0,0,3,4,0,0,0,14,60,57,65,74,97,56,36,4,453
SAL13202,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,12,14,8,10,12,3,0,64,0,18,15,12,13,12,3,0,74,423,801,622,532,389,228,124,35,3148,25,70,35,47,42,32,7,10,263,457,887,665,594,441,266,138,43,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,7,491,890,666,594,365,270,150,58,3478,29,42,28,35,17,20,8,12,185,523,941,703,620,385,292,154,62,3676,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,9,0,12,15,11,16,17,3,0,72,0,20,12,18,22,17,3,0,85,912,1696,1292,1121,748,501,270,90,6629,55,114,61,79,57,43,20,15,448,973,1823,1368,1215,826,561,291,108,7163
SAL13203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,8,0,0,0,3,0,4,3,0,8,53,34,32,61,45,33,14,0,275,0,5,4,4,4,3,0,0,20,54,44,38,68,49,40,18,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7,41,33,43,56,50,39,6,5,267,3,3,0,0,4,0,0,0,17,39,38,44,65,55,42,6,5,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,11,0,3,0,3,6,3,3,0,16,95,64,73,119,92,73,25,5,545,0,10,10,4,6,3,0,0,36,94,77,77,127,99,80,28,5,596
SAL13204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,4,6,0,0,0,4,29,16,23,30,42,18,5,0,166,0,0,0,0,3,0,0,0,8,27,19,21,35,48,20,8,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,22,38,46,20,5,0,165,5,0,0,0,3,0,0,0,16,22,30,25,38,46,23,8,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,4,6,0,0,0,4,40,47,42,68,85,38,11,3,338,0,0,0,6,8,3,0,0,19,44,46,44,73,96,43,15,3,359
SAL13205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,3,5,0,8,46,31,36,47,48,37,17,4,266,0,0,0,0,0,0,0,0,13,43,28,35,44,52,40,23,7,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,45,44,56,43,26,10,302,0,4,4,3,0,0,0,0,6,52,32,51,48,56,43,36,11,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,13,0,0,0,0,0,3,5,0,13,95,58,83,88,100,77,52,15,570,0,0,8,6,0,0,0,0,18,94,62,82,97,101,84,56,20,600
SAL13206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,0,0,4,5,0,4,5,0,26,0,0,0,0,0,0,0,0,0,0,0,4,13,0,10,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,6,0,0,32,0,0,0,0,0,0,0,0,0,0,4,5,5,6,6,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,3,0,11,14,12,8,3,0,57,0,0,0,0,0,0,0,5,5,3,0,12,13,12,8,3,3,64
SAL13207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,6,16,5,12,25,10,20,6,0,93,0,0,0,0,0,0,0,0,3,16,5,12,26,16,24,7,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,7,6,23,23,11,22,10,0,99,0,0,0,0,0,3,0,0,6,6,6,23,23,17,22,10,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,6,21,12,34,49,29,36,18,0,188,0,0,0,0,3,7,5,5,11,20,12,34,49,30,42,22,0,214
SAL13208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,4,3,5,10,9,10,3,0,43,0,0,0,0,0,7,0,0,4,3,3,5,9,12,13,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,14,10,3,5,0,42,0,0,0,0,8,0,0,0,5,3,3,9,14,13,3,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,7,6,14,18,16,10,10,0,84,3,0,0,0,6,7,0,0,11,8,6,14,20,20,16,10,0,96
SAL13209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,0,3,10,5,10,9,19,5,0,0,62,0,0,0,0,3,0,0,0,4,10,8,11,11,19,5,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,13,13,3,3,0,54,0,0,0,0,5,0,0,0,4,0,8,9,13,18,3,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,0,3,11,11,17,31,29,7,10,0,112,0,0,0,0,3,0,0,0,11,11,18,15,28,38,7,7,5,132
SAL13210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,10,20,13,9,8,0,82,0,0,0,0,0,0,0,0,0,13,8,10,20,13,5,11,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,13,11,19,14,3,0,77,0,0,0,0,0,0,0,0,0,14,11,13,11,19,13,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,24,33,31,23,6,0,158,0,0,0,0,0,0,0,0,3,22,16,24,33,31,22,11,0,164
