SSC_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SSC14217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC14218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11
SSC14219,0,0,7,0,0,0,0,0,0,12,0,0,8,0,0,0,0,3,0,19,3,3,13,0,0,0,3,5,0,35,3,0,12,3,0,0,5,6,0,34,0,3,8,4,4,0,3,0,0,31,4,3,10,3,3,0,4,3,0,26,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,60,11,10,9,21,24,0,164,0,0,0,0,0,3,0,3,0,11,0,0,0,3,3,3,0,0,0,18,0,3,0,5,3,0,0,8,0,24,4,10,0,3,3,0,0,3,0,30,0,4,3,13,3,0,0,10,0,33,0,12,0,10,5,0,0,3,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,32,9,34,21,18,0,32,3,149
SSC14220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,0,3,0,16
SSC14221,0,0,14,3,0,9,0,8,0,41,3,0,19,9,0,5,7,21,0,68,6,7,33,10,5,4,10,26,3,111,9,11,17,15,3,10,14,18,0,97,15,3,27,21,8,5,23,26,3,125,14,9,22,12,6,12,23,9,4,114,7,5,3,0,5,0,6,6,0,41,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,55,41,137,72,31,45,84,126,9,601,0,0,3,9,3,21,0,8,0,41,0,5,3,23,0,12,0,8,0,52,3,29,4,35,17,10,0,3,3,102,8,14,4,27,14,14,0,5,3,82,7,25,5,59,23,13,0,15,0,145,3,34,3,28,22,10,3,13,6,123,7,0,0,4,5,3,0,3,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,110,25,183,88,78,6,52,10,580
SSC14222,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10
SSC14223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,25,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,3,3,0,3,0,26
SSC14224,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,3,0,8,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,22,0,0,0,0,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,10,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,6,0,0,3,0,30
SSC14225,0,0,3,0,0,4,0,3,0,12,0,0,6,0,0,0,4,4,0,16,0,0,3,0,0,0,4,14,0,26,3,0,3,3,0,0,0,9,3,34,19,0,15,0,0,3,6,6,3,57,23,7,10,0,0,0,13,12,0,58,6,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,56,17,35,8,3,21,33,44,5,225,0,0,0,4,0,8,0,3,0,14,0,3,3,3,3,0,0,0,0,17,4,4,3,5,6,4,0,3,0,24,6,7,3,10,5,5,0,7,0,42,13,18,3,10,6,0,0,4,0,56,10,11,4,9,10,3,0,8,5,58,3,3,0,0,6,0,0,0,0,16,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,41,46,16,38,35,17,0,26,7,231
SSC14226,0,0,10,10,5,7,0,21,0,49,3,7,26,7,3,9,4,17,0,72,26,30,45,15,13,16,13,20,7,176,41,75,41,14,18,15,8,16,4,218,70,75,50,29,24,17,23,31,8,325,52,90,42,14,17,18,34,34,6,304,22,33,7,5,10,3,13,6,0,101,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,205,305,217,97,87,76,87,141,25,1256,3,0,0,27,0,21,0,9,0,64,3,11,3,19,8,14,0,4,0,57,29,40,12,24,27,20,0,9,4,162,24,92,12,37,47,13,3,7,0,234,47,106,14,53,56,27,4,14,0,326,36,119,9,47,54,22,5,17,0,302,13,40,0,8,27,0,0,5,0,95,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,149,409,57,219,218,118,9,69,10,1250
SSC14227,0,0,3,4,0,0,0,4,0,9,11,18,24,12,10,17,3,10,4,115,181,368,140,68,129,74,44,38,18,1067,155,185,75,29,39,33,27,18,8,572,86,43,18,10,18,13,18,10,6,226,47,45,19,8,7,3,12,8,3,160,8,6,0,3,0,3,0,0,0,26,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,491,669,281,132,206,157,106,94,46,2182,0,0,0,6,3,6,0,3,0,24,8,46,5,32,36,31,0,6,3,174,118,438,25,76,198,88,5,11,16,972,75,161,15,32,84,26,3,12,8,408,38,47,9,16,66,28,0,14,7,226,21,32,0,10,44,13,0,13,3,139,0,6,0,0,11,0,0,0,3,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,264,732,55,181,447,191,6,50,37,1964
SSC14228,0,4,15,6,8,20,8,27,0,91,16,44,52,27,22,41,38,51,5,307,111,289,103,49,92,60,123,104,26,952,112,269,104,33,90,30,78,67,26,804,76,121,81,18,55,27,55,56,12,502,29,87,66,17,43,17,49,39,6,346,6,10,12,9,11,4,11,9,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,358,830,423,157,310,203,364,351,79,3074,0,11,4,14,6,38,0,0,0,77,15,35,7,31,56,37,9,19,4,215,51,243,32,83,107,57,27,46,18,658,47,174,20,80,120,30,6,24,7,510,34,111,22,56,122,30,11,37,8,435,19,68,11,30,71,20,10,24,9,261,3,6,0,10,17,4,0,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,647,102,304,497,208,55,168,48,2200
SSC14229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,3,9,0,0,3,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,16
SSC14230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,15
SSC14232,0,0,10,0,0,4,0,8,0,21,0,0,7,0,0,3,0,8,0,26,4,7,15,0,0,0,11,4,0,34,15,3,34,0,0,3,8,5,0,64,16,4,18,0,0,0,13,6,0,55,13,3,13,0,0,0,5,9,0,45,9,3,0,0,0,0,3,0,0,15,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,19,94,5,5,6,41,31,8,257,3,0,0,8,0,5,0,4,3,19,0,0,3,5,7,3,0,0,0,21,3,7,3,0,13,3,0,0,0,32,3,7,4,12,18,4,3,0,3,58,9,7,3,13,16,7,0,4,0,58,3,4,3,5,11,7,0,3,0,30,3,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,12,41,64,26,6,13,6,232
SSC14233,0,0,4,4,0,0,0,3,0,11,3,0,3,0,0,0,0,0,0,7,5,3,5,0,0,0,3,3,0,24,10,11,5,3,0,3,4,3,0,35,8,3,0,0,3,0,4,0,0,25,3,10,9,0,0,3,0,5,0,32,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,32,7,3,8,16,17,0,143,0,0,0,0,0,6,0,0,0,8,0,0,3,3,0,0,0,0,0,8,4,6,0,4,5,4,0,0,0,19,3,15,0,4,5,0,0,0,0,27,6,3,0,3,9,0,0,0,0,30,4,8,0,3,3,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,6,23,27,9,0,4,3,124
SSC14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14235,0,0,8,0,0,3,0,13,0,32,3,6,34,9,3,14,19,21,0,105,26,48,57,11,20,21,60,36,13,293,24,28,44,17,24,8,67,27,3,238,13,18,34,3,21,3,46,28,3,172,12,13,14,9,10,3,35,17,3,113,0,3,5,0,3,6,12,4,4,31,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,75,119,201,53,85,58,238,141,24,985,0,0,3,3,3,21,0,0,0,38,3,4,10,23,15,20,0,0,0,76,19,52,11,57,63,33,7,10,5,261,10,37,4,27,46,24,8,19,3,175,9,22,10,22,46,7,7,14,3,152,3,16,3,19,38,5,4,12,0,104,0,5,0,3,6,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,139,47,148,225,117,27,60,13,828
SSC14236,0,0,20,9,0,9,3,25,0,62,6,4,38,3,4,11,15,24,0,104,20,21,73,18,13,16,43,34,3,246,23,23,55,11,22,11,47,19,0,214,25,14,30,18,10,6,45,19,0,165,26,16,34,5,16,4,34,22,7,164,7,4,8,3,5,9,9,5,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,108,89,258,71,72,58,197,140,12,1000,0,0,0,8,5,27,0,3,0,51,3,13,6,17,14,19,0,7,0,81,10,41,14,37,58,29,7,7,0,197,13,38,11,29,65,19,11,8,4,200,11,24,5,20,48,16,8,10,7,146,4,27,3,23,75,19,4,18,3,186,0,0,0,3,8,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,134,40,142,286,127,29,59,18,880
SSC14237,0,0,14,3,0,10,3,13,0,47,3,6,32,3,3,6,3,14,5,78,25,25,84,10,24,18,42,21,0,245,23,17,34,9,18,12,35,23,4,174,15,11,43,3,13,10,33,12,8,140,18,25,42,14,24,8,30,20,7,190,0,3,4,6,4,3,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,84,260,43,85,65,160,101,23,907,0,0,4,9,5,20,0,3,0,37,7,10,3,25,31,25,0,7,0,109,13,54,10,38,64,21,3,6,3,211,15,25,4,19,54,15,0,5,0,148,26,23,3,31,47,14,9,11,0,162,10,26,3,28,55,18,5,15,0,164,3,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,141,25,150,253,114,13,47,13,838
SSC14238,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,3,3,3,0,13,7,3,14,0,0,3,16,12,3,60,3,8,5,10,0,3,15,8,0,44,3,3,8,0,0,3,19,10,0,55,10,0,7,3,3,0,22,8,0,54,3,0,0,0,4,0,0,7,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,17,50,16,7,17,73,45,3,254,0,0,0,3,0,5,0,0,0,8,0,0,0,3,0,5,0,5,0,15,5,6,0,10,3,7,3,3,0,36,3,10,0,12,3,6,0,3,0,43,3,5,3,13,7,4,3,7,0,50,4,3,4,7,12,3,0,12,0,45,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,9,49,32,38,4,28,3,213
SSC14239,0,3,14,4,3,13,3,10,0,56,7,3,28,9,0,11,3,12,0,72,16,21,38,3,6,12,7,16,3,131,20,31,30,3,14,3,13,15,0,125,44,41,32,5,9,15,19,15,3,186,27,36,25,10,8,8,16,18,0,145,11,14,0,0,6,7,3,9,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,121,149,175,39,43,64,65,85,15,759,0,3,3,16,8,38,0,3,0,71,4,14,4,14,8,13,0,8,0,67,12,50,3,18,20,17,0,6,0,124,18,37,6,15,28,5,0,4,0,118,22,53,10,29,69,17,3,14,0,213,16,53,5,22,41,10,3,17,3,171,8,6,0,5,14,4,0,0,0,41,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,79,220,34,131,186,102,5,52,14,818
SSC14240,0,0,3,3,0,9,0,11,0,26,0,0,12,3,0,3,0,9,0,32,9,5,17,5,0,8,3,19,0,67,18,12,28,3,3,3,9,13,3,85,16,11,30,8,8,10,14,20,5,115,24,17,19,8,5,6,19,11,3,118,14,11,7,0,3,3,4,3,4,39,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,83,52,110,28,24,48,54,88,10,492,0,0,3,3,0,21,0,0,0,38,0,3,5,9,4,13,0,3,0,36,4,10,0,17,7,15,0,5,0,61,3,35,3,23,21,10,3,7,0,98,12,16,5,34,18,9,0,21,0,128,14,24,7,22,22,7,0,8,3,111,0,9,0,3,11,3,0,3,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,95,27,106,88,83,5,46,13,504
SSC14241,0,0,19,3,0,4,3,3,3,33,3,0,28,16,8,9,5,27,0,87,18,28,63,16,9,15,38,32,5,222,9,27,36,10,3,7,28,25,5,144,18,22,22,3,12,3,22,16,0,125,15,18,18,14,8,5,30,12,6,115,0,8,6,3,3,0,3,4,3,31,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,63,103,191,62,42,43,128,113,19,768,0,3,0,4,0,19,0,4,3,44,4,12,5,25,9,10,0,14,0,73,15,51,15,36,26,25,0,14,0,183,6,34,6,17,26,10,0,14,0,118,12,43,0,22,37,9,0,26,0,153,8,31,4,27,24,21,3,14,0,135,4,5,0,3,5,0,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,175,33,141,121,104,4,85,7,734
SSC14242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
SSC14243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,0,0,16
