SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC13813,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,5,0,3,0,0,7,28
SSC13814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,3,0,0,3,0,5,3,0,17,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,6,3,5,4,0,40
SSC13815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,18
SSC13816,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,7,6,0,0,0,3,0,0,16,6,13,3,8,4,0,0,0,0,32,9,11,3,3,6,3,0,3,0,43,5,8,5,5,9,3,4,3,0,45,4,3,0,3,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,23,16,27,14,9,12,3,170
SSC13817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13818,0,0,11,4,3,20,0,7,0,48,6,11,18,26,14,19,4,11,3,116,38,42,61,47,25,22,17,39,3,294,24,44,49,32,33,23,16,25,4,254,35,44,34,50,32,24,21,59,5,310,23,32,32,37,36,22,14,43,3,245,7,19,6,6,8,10,6,8,0,74,3,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,139,205,205,200,153,153,89,188,25,1357
SSC13819,0,0,7,3,0,7,0,9,0,32,4,8,16,14,3,6,0,7,3,59,5,27,26,13,20,7,6,14,0,116,18,24,30,16,19,12,9,13,0,147,23,15,15,23,16,8,16,14,0,135,13,13,21,17,19,9,3,8,0,100,0,6,0,0,3,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,103,106,86,69,61,37,78,3,609
SSC13820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC13821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13822,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,7,4,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,4,0,3,8,0,30
SSC13823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
SSC13824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,4,3,0,0,0,22
SSC13826,0,0,0,11,0,4,0,7,0,22,16,48,31,56,24,31,3,6,3,218,27,185,48,61,47,18,8,12,7,415,32,93,15,8,18,4,0,5,3,181,18,84,13,5,17,9,4,3,0,164,9,65,10,9,10,6,0,4,4,126,8,28,0,4,11,3,0,0,0,53,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,114,505,115,155,126,77,26,46,19,1182
SSC13827,0,0,4,5,6,9,0,4,0,30,0,8,8,7,12,12,0,4,3,59,15,68,27,10,12,12,0,9,6,154,16,53,8,12,8,5,0,3,3,117,19,48,9,8,16,6,0,0,0,104,14,28,0,10,18,9,3,3,3,82,7,10,3,0,3,0,0,0,0,19,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,71,215,51,56,66,56,6,25,17,571
SSC13828,0,0,3,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,10,0,0,7,3,0,0,0,0,0,9,6,7,5,4,0,0,0,0,0,30,7,3,3,0,6,0,3,3,0,24,0,3,0,0,5,3,0,3,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,26,3,13,8,6,18,5,105
SSC13829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,5,0,33
SSC13830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SSC13831,3,5,20,13,3,13,3,21,0,76,7,19,32,17,24,13,5,19,3,138,14,26,44,23,38,19,22,21,4,213,30,37,59,27,46,17,27,27,3,269,40,45,42,41,49,23,30,20,6,287,36,46,33,16,32,21,31,20,4,232,14,14,4,7,4,3,7,3,0,64,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,150,186,226,147,194,102,124,132,25,1289
SSC13832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,7,4,0,3,0,21
SSC13834,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,8,5,3,3,4,0,0,0,0,0,15,3,3,8,0,7,3,0,5,0,32,7,7,3,7,3,5,0,0,0,26,15,8,3,0,3,0,0,0,3,37,3,4,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,18,13,8,10,4,13,7,135
SSC13835,0,11,14,24,17,81,4,24,3,187,22,74,52,44,52,87,15,28,11,365,236,617,184,110,285,115,51,40,34,1678,423,791,170,135,360,142,101,62,37,2215,182,251,102,78,165,58,56,45,14,959,71,92,41,36,82,33,31,36,9,424,11,21,7,4,19,12,3,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,1858,573,437,978,527,263,243,98,5918
SSC13836,0,0,0,0,0,0,0,0,0,5,0,0,6,4,0,0,0,0,0,11,0,3,6,6,0,0,0,0,0,10,4,3,0,0,5,0,0,0,0,10,10,0,0,0,9,0,0,0,0,20,3,11,0,0,6,0,0,0,0,17,0,3,3,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,20,16,11,16,6,0,0,0,89
SSC13837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,3,4,5,30
SSC13838,0,0,5,0,0,10,0,4,0,24,3,0,5,7,0,6,3,4,0,28,18,10,13,9,7,8,0,11,0,77,18,19,18,14,10,6,4,15,0,101,22,23,18,17,16,5,12,16,3,132,23,17,13,11,14,0,9,13,8,118,19,3,6,0,0,0,0,3,0,29,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,104,79,71,62,45,37,43,58,11,517
SSC13839,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,3,4,0,0,4,0,32
SSC13840,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,4,0,0,0,28,19,43,4,3,11,4,0,5,3,86,32,40,3,6,4,3,0,3,3,95,27,15,3,4,5,4,0,0,3,65,8,17,0,0,5,4,0,0,0,43,3,12,0,3,5,4,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,93,137,11,23,44,19,0,4,12,351
SSC13841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13842,0,0,4,3,0,3,0,0,0,17,0,5,5,4,0,4,0,0,0,16,0,10,4,4,6,0,3,0,0,29,3,5,4,0,6,0,3,4,3,29,3,3,7,6,9,3,8,4,0,47,12,11,4,3,10,3,4,0,0,39,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,32,25,30,14,14,8,3,179
SSC13843,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,3,3,0,5,0,0,0,0,0,15,0,7,0,5,0,0,3,5,0,21,3,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,12,0,6,3,5,6,10,0,56
SSC13844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,3,3,0,3,7,3,34
SSC13845,0,0,7,0,0,0,3,0,0,15,0,7,13,3,6,3,3,3,0,35,3,7,4,0,9,4,4,3,0,46,14,6,7,8,10,0,4,7,0,47,11,9,3,3,7,3,7,0,0,48,15,12,7,3,7,8,4,0,5,60,13,4,0,0,0,0,3,0,0,24,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,58,45,46,22,47,19,19,14,8,278
SSC13846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13847,3,3,39,12,3,38,3,20,0,121,6,17,44,20,13,20,12,22,7,160,22,67,86,36,46,23,24,33,8,349,50,53,68,33,49,23,41,35,4,364,60,69,57,37,64,32,57,52,8,422,54,49,41,27,55,21,33,31,3,318,9,13,7,4,10,7,5,3,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,198,271,354,174,248,167,166,191,26,1799
SSC13848,6,3,15,22,6,52,0,27,4,138,4,27,33,37,35,31,3,12,0,189,67,173,69,54,57,20,12,21,9,481,125,280,97,63,95,45,24,19,3,752,130,222,91,77,95,28,21,29,8,698,71,200,52,47,85,23,22,22,3,536,11,34,4,9,10,7,4,4,4,87,5,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,418,936,363,311,381,212,96,146,36,2893
SSC13849,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,5,0,0,19,3,5,3,3,6,0,0,5,0,29,6,3,5,0,3,0,0,9,0,35,3,13,4,3,5,3,3,0,6,39,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,27,27,13,10,11,10,21,6,133
SSC13850,5,20,22,49,11,81,3,36,4,238,18,64,54,68,50,68,9,21,10,358,71,276,68,39,73,57,11,24,10,636,225,489,89,66,131,44,10,29,17,1101,216,391,85,76,153,45,24,41,10,1053,97,221,59,38,131,29,22,38,10,640,14,58,21,3,40,10,8,6,0,163,4,7,0,0,4,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,643,1531,403,344,598,330,91,201,58,4201
SSC13851,5,0,40,35,19,102,5,72,7,290,17,41,77,55,44,64,19,60,5,379,68,144,184,99,119,61,84,78,16,845,123,154,176,101,148,73,72,75,18,939,104,132,149,100,170,71,120,101,8,950,63,74,86,61,110,44,63,72,7,585,8,18,8,9,14,4,14,13,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,383,553,722,460,628,411,381,471,57,4073
SSC13852,0,0,0,0,0,3,0,3,0,11,0,3,3,4,3,3,0,0,0,22,3,28,14,5,9,8,3,6,0,75,11,10,7,12,5,11,3,5,0,55,14,9,0,5,4,0,0,3,0,32,3,4,3,3,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,50,32,32,24,28,6,12,3,219
SSC13853,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,5,0,10,0,0,0,0,0,0,0,3,0,5,3,3,0,0,0,0,0,0,0,12,11,3,0,7,0,0,3,3,0,27,5,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,9,9,7,8,3,7,14,4,75
SSC13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12
SSC13855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13856,7,4,29,59,6,124,10,59,9,307,18,48,121,142,51,89,19,57,6,545,96,294,213,137,119,80,51,66,15,1062,144,242,141,97,163,77,43,61,15,970,92,164,91,97,141,53,65,58,11,773,73,100,53,43,86,54,49,51,7,524,7,18,6,11,19,9,22,11,3,108,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,446,875,663,584,579,484,260,360,63,4303
SSC13857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
SSC13858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11
SSC13860,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,4,0,0,0,0,0,0,3,0,9,3,0,4,0,0,0,0,6,0,18,8,0,0,0,0,0,0,4,5,14,3,0,0,0,0,0,0,11,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,6,4,3,0,3,26,3,77
SSC13861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,7,0,32
SSC13862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC13863,0,0,3,8,0,10,0,6,0,27,3,13,5,20,3,0,4,3,4,63,16,78,30,20,24,14,6,15,3,194,22,80,22,27,9,4,12,8,6,198,17,56,21,24,18,14,16,12,4,180,5,24,15,23,14,9,4,13,3,114,0,3,0,6,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,256,98,122,78,48,34,67,21,793
SSC13864,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,12,4,5,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,3,6,0,3,0,10,0,42
SSC13865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,3,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,3,4,0,3,0,28
SSC13866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,23
SSC13868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,18
SSC13869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC13870,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,0,0,10,3,4,4,0,3,0,0,0,0,20,11,0,0,6,7,3,0,0,0,27,4,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,10,10,12,14,8,0,5,4,87
SSC13871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,3,0,0,5,0,21
SSC13872,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,17
SSC13873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,0,4,0,0,0,0,19
