SSC_CODE_2016,F_AccomFoodS_Cert,F_AccomFoodS_ID_NS,F_AccomFoodS_ToT,F_TransPostWhse_PD,F_TransPostWhse_GD_GC,F_TransPostWhse_BD,F_TransPostWhse_AdD_D,F_TransPostWhse_Cert,F_TransPostWhse_ID_NS,F_TransPostWhse_ToT,F_InfoMedTelecom_PD,F_InfoMedTelecom_GD_GC,F_InfoMedTelecom_BD,F_InfoMedTelecom_AdD_D,F_InfoMedTelecom_Cert,F_InfoMedTelecom_ID_NS,F_InfoMedTelecom_ToT,F_FinInsurS_PD,F_FinInsurS_GD_GC,F_FinInsurS_BD,F_FinInsurS_AdD_D,F_FinInsurS_Cert,F_FinInsurS_ID_NS,F_FinInsurS_ToT,F_RentHirREserv_PD,F_RentHirREserv_GD_GC,F_RentHirREserv_BD,F_RentHirREserv_AdD_D,F_RentHirREserv_Cert,F_RentHirREserv_ID_NS,F_RentHirREserv_ToT,F_ProScieTechServ_PD,F_ProScieTechServ_GD_GC,F_ProScieTechServ_BD,F_ProScieTechServ_AdD_D,F_ProScieTechServ_Cert,F_ProScieTechServ_ID_NS,F_ProScieTechServ_ToT,F_AdminSupServ_PD,F_AdminSupServ_GD_GC,F_AdminSupServ_BD,F_AdminSupServ_AdD_D,F_AdminSupServ_Cert,F_AdminSupServ_ID_NS,F_AdminSupServ_ToT,F_PubAdmiSafety_PD,F_PubAdmiSafety_GD_GC,F_PubAdmiSafety_BD,F_PubAdmiSafety_AdD_D,F_PubAdmiSafety_Cert,F_PubAdmiSafety_ID_NS,F_PubAdmiSafety_ToT,F_EducTrain_PD,F_EducTrain_GD_GC,F_EducTrain_BD,F_EducTrain_AdD_D,F_EducTrain_Cert,F_EducTrain_ID_NS,F_EducTrain_ToT,F_HealthCareSocA_PD,F_HealthCareSocA_GD_GC,F_HealthCareSocA_BD,F_HealthCareSocA_AdD_D,F_HealthCareSocA_Cert,F_HealthCareSocA_ID_NS,F_HealthCareSocA_ToT,F_ArtRecServ_PD,F_ArtRecServ_GD_GC,F_ArtRecServ_BD,F_ArtRecServ_AdD_D,F_ArtRecServ_Cert,F_ArtRecServ_ID_NS,F_ArtRecServ_ToT,F_OthServ_PD,F_OthServ_GD_GC,F_OthServ_BD,F_OthServ_AdD_D,F_OthServ_Cert,F_OthServ_ID_NS,F_OthServ_ToT,F_ID_NS_PD,F_ID_NS_GD_GC,F_ID_NS_BD,F_ID_NS_AdD_D,F_ID_NS_Cert,F_ID_NS_ID_NS,F_ID_NS_ToT,F_ToT_PD,F_ToT_GD_GC,F_ToT_BD,F_ToT_AdD_D,F_ToT_Cert,F_ToT_ID_NS,F_ToT_ToT,P_AgriForestFish_PD,P_AgriForestFish_GD_GC,P_AgriForestFish_BD,P_AgriForestFish_AdD_D,P_AgriForestFish_Cert,P_AgriForestFish_ID_NS,P_AgriForestFish_ToT,P_Min_PD,P_Min_GD_GC,P_Min_BD,P_Min_AdD_D,P_Min_Cert,P_Min_ID_NS,P_Min_ToT,P_Mnfg_PD,P_Mnfg_GD_GC,P_Mnfg_BD,P_Mnfg_AdD_D,P_Mnfg_Cert,P_Mnfg_ID_NS,P_Mnfg_ToT,P_EGW_WS_PD,P_EGW_WS_GD_GC,P_EGW_WS_BD,P_EGW_WS_AdD_D,P_EGW_WS_Cert,P_EGW_WS_ID_NS,P_EGW_WS_ToT,P_Cnstn_PD,P_Cnstn_GD_GC,P_Cnstn_BD,P_Cnstn_AdD_D,P_Cnstn_Cert,P_Cnstn_ID_NS,P_Cnstn_ToT,P_WTrade_PD,P_WTrade_GD_GC,P_WTrade_BD,P_WTrade_AdD_D,P_WTrade_Cert,P_WTrade_ID_NS,P_WTrade_ToT,P_RTrade_PD,P_RTrade_GD_GC,P_RTrade_BD,P_RTrade_AdD_D,P_RTrade_Cert,P_RTrade_ID_NS,P_RTrade_ToT,P_AccomFoodS_PD,P_AccomFoodS_GD_GC,P_AccomFoodS_BD,P_AccomFoodS_AdD_D,P_AccomFoodS_Cert,P_AccomFoodS_ID_NS,P_AccomFoodS_ToT,P_TransPostWhse_PD,P_TransPostWhse_GD_GC,P_TransPostWhse_BD,P_TransPostWhse_AdD_D,P_TransPostWhse_Cert,P_TransPostWhse_ID_NS,P_TransPostWhse_ToT,P_InfoMedTelecom_PD,P_InfoMedTelecom_GD_GC,P_InfoMedTelecom_BD,P_InfoMedTelecom_AdD_D,P_InfoMedTelecom_Cert,P_InfoMedTelecom_ID_NS,P_InfoMedTelecom_ToT,P_FinInsurS_PD,P_FinInsurS_GD_GC,P_FinInsurS_BD,P_FinInsurS_AdD_D,P_FinInsurS_Cert,P_FinInsurS_ID_NS,P_FinInsurS_ToT,P_RentHirREserv_PD,P_RentHirREserv_GD_GC,P_RentHirREserv_BD,P_RentHirREserv_AdD_D,P_RentHirREserv_Cert,P_RentHirREserv_ID_NS,P_RentHirREserv_ToT,P_ProScieTechServ_PD,P_ProScieTechServ_GD_GC,P_ProScieTechServ_BD,P_ProScieTechServ_AdD_D,P_ProScieTechServ_Cert,P_ProScieTechServ_ID_NS,P_ProScieTechServ_ToT,P_AdminSupServ_PD,P_AdminSupServ_GD_GC,P_AdminSupServ_BD,P_AdminSupServ_AdD_D,P_AdminSupServ_Cert,P_AdminSupServ_ID_NS,P_AdminSupServ_ToT,P_PubAdmiSafety_PD,P_PubAdmiSafety_GD_GC,P_PubAdmiSafety_BD,P_PubAdmiSafety_AdD_D,P_PubAdmiSafety_Cert,P_PubAdmiSafety_ID_NS,P_PubAdmiSafety_ToT,P_EducTrain_PD
SSC11462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SSC11464,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,3,0,3,0,12,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,3,11,7,19,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,9,0,12,0,0,0,0,3,0,3,0,0,4,0,7,0,7,0,0,5,0,3,0,4,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0
SSC11465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,15,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SSC11466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,9,4,22,0,0,4,4,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11467,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,7,0,29,0,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SSC11468,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,3,0,0,21,4,0,3,3,7,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,15,11,24,9,73,0,0,12,3,16,11,36,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,3,0,7,0,11,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,3,0,0,5,3
SSC11469,18,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,4,4,0,13,0,0,5,4,6,0,14,0,0,0,3,8,0,14,3,0,5,6,7,0,18,6,4,39,16,15,0,81,9,7,34,21,43,4,111,0,0,0,0,3,0,3,0,0,0,8,6,0,14,0,0,0,0,3,0,10,15,8,91,75,134,16,344,0,0,3,3,8,3,13,0,0,0,0,5,0,7,0,3,0,0,21,0,30,0,0,0,0,12,0,10,0,0,0,0,45,3,50,0,0,0,0,3,0,8,0,0,3,5,34,5,42,0,0,0,14,43,4,57,0,0,0,8,18,0,21,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,4,5,0,16,4,0,9,3,6,0,27,0,0,0,5,11,0,19,5,0,5,7,22,0,43,9
SSC11470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,3,8,3,28,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0
SSC11471,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,9,0,0,0,14,0,0,0,0,0,0,0,3,0,5,3,3,0,18,0,0,3,0,0,0,3,3,0,8,0,0,0,15,7,0,7,0,0,0,22,5,0,8,5,10,0,26,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,3,24,5,64,21,24,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,3,0,4,0,0,3,0,8,0,10,0,0,3,0,0,0,10,0,0,7,5,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,9,0,3,0,16,6,0,14,3,0,0,18,0,0,3,0,0,0,3,10,0,24,7,9,0,44,0,0,3,0,3,0,4,3,3,11,0,7,0,25,7
SSC11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,8,3,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0
SSC11473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11474,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,5,0,0,0,0,4,0,4,0,0,4,0,0,0,3,0,5,8,0,4,0,15,8,0,13,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,4,3,3,13,8,7,53,21,30,12,132,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,3,0,0,0,5,19,0,28,3,0,3,0,0,0,4,0,0,8,3,12,5,26,0,0,4,0,14,3,25,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,6,0,0,11,3,0,3,22,0,0,0,3,8,0,7,3,0,3,0,3,0,6,0
SSC11475,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,3,4,3,0,14,0,0,0,6,3,0,8,3,0,0,0,3,0,5,9,11,11,8,3,0,41,3,3,5,9,4,0,25,0,0,3,0,0,0,3,0,0,0,0,4,0,9,0,0,0,0,0,0,0,21,14,50,36,39,3,166,0,0,0,3,7,0,11,0,0,0,0,0,0,0,0,0,0,3,9,0,14,0,0,0,0,5,0,5,0,0,13,5,30,0,45,0,0,0,0,6,0,10,0,3,6,4,5,0,23,0,0,0,0,5,0,9,0,0,0,3,0,3,8,0,0,0,0,3,0,12,0,0,5,3,3,0,13,0,0,3,4,0,0,9,6,0,19,6,3,0,35,0,0,7,7,6,0,17,3,0,0,0,8,0,14,12
SSC11476,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,0,0,4,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,9,9,19,3,49,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,5,0,0,4,0,0,0,0,13,0,17,0,0,0,0,0,0,0,0,0,5,3,13,0,13,0,0,0,0,3,0,3,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,3,0,8,0
SSC11477,32,6,69,3,0,9,6,7,5,37,0,0,10,3,3,0,13,11,0,57,17,22,4,104,0,0,5,3,9,3,24,9,0,50,12,18,0,90,3,0,21,13,17,3,60,3,0,37,17,10,3,64,25,13,42,28,26,0,133,24,5,111,96,100,12,357,0,0,3,0,5,0,15,0,0,14,28,27,0,62,3,0,14,15,16,17,64,98,26,467,315,358,74,1334,0,0,4,0,0,0,8,0,0,3,0,3,0,9,8,3,40,45,103,20,219,6,0,9,7,12,0,31,10,0,38,45,156,15,268,8,0,33,23,41,0,107,9,0,87,64,74,15,249,5,0,33,28,47,13,130,7,3,51,34,57,13,160,6,0,20,3,8,3,41,17,4,95,35,32,9,183,0,0,12,5,12,5,34,21,3,106,43,25,3,207,5,3,36,25,30,6,105,8,0,50,33,41,3,137,44
SSC11478,7,3,22,4,0,5,5,3,4,15,0,0,3,3,3,0,3,4,0,12,5,4,0,25,0,0,0,0,0,0,8,0,0,14,5,3,0,25,0,0,3,3,7,3,14,0,0,7,8,0,0,16,4,3,22,9,3,0,42,10,0,28,20,22,4,83,0,0,6,0,0,0,4,0,0,0,8,4,0,14,0,0,5,0,7,3,20,30,6,129,80,95,26,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,12,41,0,78,0,0,0,0,4,0,3,0,0,9,13,41,8,75,0,0,12,8,13,0,36,0,0,25,6,27,9,73,3,0,9,7,15,3,38,3,0,11,11,20,7,55,0,0,9,3,4,0,16,4,0,30,10,6,3,48,0,0,0,6,3,0,7,6,3,32,8,3,3,59,0,0,7,4,12,7,27,3,0,6,15,8,0,29,6
SSC11479,7,0,29,0,0,0,5,3,0,12,0,0,3,6,0,0,11,3,0,16,3,0,0,25,0,0,7,0,3,0,10,3,3,11,12,10,0,38,0,0,3,9,10,3,18,3,0,7,4,3,0,19,18,0,18,10,8,3,58,6,7,44,34,32,9,128,0,0,0,3,0,0,5,0,3,9,11,5,4,24,0,0,12,4,8,5,30,35,14,174,154,128,34,543,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,19,25,47,14,114,0,0,0,4,0,0,4,3,0,23,36,69,9,136,3,0,6,8,14,0,34,5,0,28,23,36,6,99,0,0,11,17,22,0,54,5,0,7,11,20,5,54,0,0,4,7,6,5,21,4,0,31,7,4,0,43,0,0,7,4,11,0,23,11,3,45,21,12,0,84,0,0,13,11,18,5,46,9,0,18,15,15,4,53,23
SSC11480,19,4,52,0,0,3,11,15,0,25,0,0,7,0,3,0,10,3,0,23,14,14,0,61,0,0,3,3,4,0,16,7,3,27,19,13,6,65,0,0,13,9,12,0,34,0,3,12,8,19,9,55,25,3,56,15,16,9,130,14,5,56,51,73,13,213,0,0,0,3,3,0,9,0,0,6,11,26,0,49,0,0,13,10,15,4,43,66,23,299,216,309,57,969,0,0,0,0,3,0,4,0,0,0,0,3,0,5,3,0,29,34,92,12,168,0,0,4,3,5,3,14,3,0,33,34,151,9,236,3,0,20,12,32,3,66,14,0,58,33,76,11,190,3,0,14,21,41,7,92,0,0,14,22,74,3,117,0,0,15,12,10,0,45,9,3,50,23,25,0,106,0,0,9,3,11,3,33,10,6,60,34,28,5,148,0,0,18,15,25,0,61,5,3,36,18,29,13,110,32
SSC11481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11482,8,3,55,3,0,4,3,6,0,16,3,6,32,8,6,0,58,17,6,54,14,4,0,101,3,0,12,6,4,4,32,53,20,120,31,14,9,247,6,4,21,12,10,0,54,19,7,20,8,4,3,66,44,15,84,14,11,0,169,29,21,104,31,23,8,217,6,0,16,7,0,0,30,4,0,21,9,11,0,45,5,0,21,13,11,8,62,225,86,609,210,140,43,1309,0,0,5,0,0,0,4,0,0,3,0,0,0,8,8,0,47,10,12,4,73,3,0,3,0,3,0,10,11,0,36,23,76,3,151,14,6,33,14,12,7,84,11,0,51,23,28,3,118,13,5,49,25,24,5,117,7,3,13,10,18,0,49,13,11,74,20,7,0,124,67,24,155,33,15,4,289,3,3,29,12,14,4,68,117,31,296,68,19,15,557,15,3,41,17,15,0,88,34,11,49,27,12,5,142,67
SSC11483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,5,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,13,3,45,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,4,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0
SSC11484,23,3,66,0,0,0,0,8,0,14,3,0,3,0,0,0,11,3,3,13,5,12,0,43,0,0,0,7,3,0,15,4,0,19,3,5,0,38,0,0,5,8,21,0,42,14,3,31,26,23,0,100,40,18,78,22,33,3,189,22,17,89,60,74,7,267,0,0,6,8,6,0,13,0,0,6,8,26,3,52,0,0,5,4,0,6,15,106,46,311,203,296,40,1001,0,0,0,0,3,0,3,3,0,15,7,34,0,56,8,0,26,16,62,3,118,0,0,0,4,13,0,19,0,0,13,17,127,6,168,9,0,14,3,19,3,47,19,7,31,27,51,3,133,10,0,40,25,41,11,134,3,0,6,7,46,4,69,3,0,9,3,4,0,26,6,3,25,17,29,0,88,0,0,7,10,16,3,34,14,3,52,17,16,3,110,3,0,14,12,44,5,77,21,11,55,52,52,3,193,90
SSC11485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,11,0,0,0,4,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11487,9,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,6,0,0,0,3,0,4,10,0,0,3,0,4,0,8,0,3,6,0,9,0,20,0,3,13,7,21,0,40,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,4,0,0,3,5,4,27,23,58,8,129,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,3,0,3,0,0,3,6,36,0,42,0,0,0,0,0,0,0,0,0,0,3,18,4,28,0,0,0,3,8,0,7,0,0,0,0,7,0,8,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,3,8,0,16,0,0,0,4,6,6,19,0,0,3,5,9,0,17,0
SSC11488,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,3,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,8,8,5,37,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
