SSC_CODE_2016,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
SSC10011,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,16,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,13,3,0,3,0,0,4,0,6,0,14,0,0,3,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,3,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,3
SSC10012,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10013,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,31,0,23,12,29,15,3,165,0,3,5,0,3,0,3,0,0,12,9,11,62,0,24,4,3,21,4,137,13,30,11,0,27,13,13,4,3,101,43,27,19,0,16,121,12,9,3,244,16,0,17,28,6,23,0,17,0,109,11,4,0,5,21,4,61,3,0,111,14,17,11,0,6,7,0,0,0,52,26,39,4,0,65,4,3,0,3,136,3,4,0,0,3,3,3,0,0,24,22,83,12,0,28,5,6,0,3,154,18,10,5,0,10,3,0,19,0,65,11,24,10,44,46,0,3,5,0,146,6,108,12,16,16,0,0,0,0,158,15,93,12,73,42,0,3,5,0,258,3,0,0,8,0,0,0,0,0,21,10,8,41,9,12,3,0,3,0,87,17,9,11,0,13,11,15,9,10,90
SSC10015,19,0,0,0,0,0,0,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,9,0,0,4,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,11,3,0,3,5,3,0,0,9,0,20,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5
SSC10016,0,0,0,0,0,0,0,3,0,4,3,10,17,0,3,0,18,5,0,54,20,29,36,0,12,5,15,16,0,134,3,8,10,0,8,3,0,5,0,42,30,17,143,0,21,0,9,41,3,263,13,13,3,0,3,9,7,0,0,50,46,8,15,0,24,199,10,15,0,315,32,4,35,95,13,33,5,65,0,277,11,12,7,6,11,6,27,9,3,94,10,9,10,0,7,3,0,0,0,33,14,34,3,0,62,4,0,0,0,115,0,9,0,0,10,14,0,10,0,45,22,109,27,0,54,4,0,5,0,226,8,18,3,8,24,3,4,39,0,110,48,92,24,50,70,0,10,11,7,304,18,183,10,39,35,3,0,3,0,290,23,242,24,113,60,3,8,25,5,502,0,9,6,16,4,0,0,9,0,53,6,7,50,14,10,0,0,3,0,96,18,8,13,4,12,10,11,16,26,107
SSC10017,0,0,0,0,0,0,0,6,0,9,13,11,11,0,7,0,12,0,0,49,19,25,30,3,8,9,13,11,0,118,3,12,7,0,12,0,8,3,0,38,48,14,101,0,22,4,8,29,3,226,9,5,3,0,3,4,3,3,0,43,25,13,6,0,15,134,10,11,0,213,31,0,19,46,3,27,3,33,4,165,12,11,9,0,24,0,34,7,0,97,5,9,4,0,5,7,0,0,0,37,22,36,5,0,67,0,0,0,0,133,8,4,0,0,7,19,0,5,0,39,15,118,15,0,44,3,0,4,3,212,12,5,0,3,16,0,0,18,0,59,32,53,11,38,48,0,3,0,9,194,25,196,4,29,32,0,0,3,0,296,23,233,10,65,46,0,3,10,0,389,4,13,3,18,5,3,0,5,0,47,10,16,34,9,4,3,3,7,0,90,9,9,17,3,9,4,3,3,8,69
SSC10018,15,0,3,0,0,0,10,9,3,39,0,0,0,0,0,0,0,0,0,0,6,8,17,0,5,0,22,17,0,66,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,5,3,0,24,0,0,0,0,0,0,3,0,0,7,4,0,0,0,0,16,0,0,0,21,3,0,3,15,0,8,0,7,0,27,6,0,3,0,8,0,21,0,0,35,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,13,0,4,0,0,0,0,3,3,0,16,0,0,3,3,3,0,0,0,0,11,0,10,0,3,0,0,0,0,0,24,3,6,0,18,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,10,3,0,7,0,8,0,5,8,3,37
SSC10019,17,0,0,0,3,0,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10020,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10021,18,0,0,0,4,0,3,6,0,31,0,0,0,0,0,0,0,0,0,0,6,0,11,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,9,0,39,0,16,0,13,7,0,86,12,3,3,0,4,4,0,0,0,26,3,0,3,0,3,18,0,0,0,31,0,0,3,4,6,8,0,3,0,20,4,0,0,0,4,0,8,0,0,19,0,3,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,7,0,0,0,9,4,9,4,0,4,0,0,0,0,22,0,0,0,0,0,0,0,3,0,8,0,6,0,14,3,0,0,0,3,29,0,19,3,6,3,0,0,0,0,34,5,14,0,15,6,0,0,0,0,40,0,0,3,3,3,0,0,5,0,19,0,0,9,3,0,0,0,0,0,19,0,0,6,0,5,3,3,0,0,22
SSC10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,0,3,0,15,16,3,55,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,3,19,0,36,0,0,0,0,3,0,3,0,0,14,6,0,4,0,4,22,0,6,0,44,4,0,5,10,0,13,0,7,0,45,0,0,0,0,7,0,29,8,3,43,0,0,0,0,4,3,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,3,7,0,0,21,0,36,0,3,3,7,0,0,0,4,0,21,0,8,0,19,0,0,3,5,0,31,3,11,3,49,9,0,3,6,0,81,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,3,0,11,0,3,12,3,6,0,20,11,11,78
SSC10023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10024,25,0,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10025,8,0,3,0,0,0,4,3,0,18,3,4,43,0,10,0,88,3,0,152,59,34,159,3,26,21,87,36,8,442,10,4,29,0,7,0,23,5,0,90,57,4,379,3,57,8,70,104,9,692,24,16,17,0,16,31,24,4,0,143,115,11,62,14,46,443,24,55,3,765,47,3,64,113,12,89,20,102,0,453,37,7,18,8,64,10,195,31,0,377,9,12,12,0,0,4,0,4,0,39,16,36,4,4,105,3,7,3,3,174,3,3,12,3,18,41,7,7,0,91,17,91,49,0,69,5,0,7,3,236,12,21,21,11,37,0,6,90,0,205,30,57,42,149,140,8,22,34,11,481,30,273,15,107,59,0,0,4,0,495,30,231,44,389,132,5,4,39,0,883,18,7,10,15,9,7,0,4,0,80,16,15,169,33,31,8,3,30,0,304,15,12,53,13,24,12,28,33,38,236
SSC10026,5,0,3,0,0,0,3,0,0,16,7,0,12,0,4,0,30,3,3,59,20,10,64,0,5,9,58,24,0,190,0,0,7,0,9,0,16,3,0,35,13,3,157,0,12,6,38,77,3,316,9,7,3,0,14,15,19,4,0,71,52,6,34,3,22,213,14,34,0,380,30,0,20,46,5,39,3,55,0,203,5,4,13,3,35,6,111,10,0,189,6,8,3,0,3,0,0,0,0,21,10,9,3,0,54,3,0,0,0,79,4,0,5,0,9,10,0,6,0,36,8,33,18,0,15,0,0,3,0,75,5,6,10,4,17,3,3,62,0,111,8,20,19,53,42,0,5,22,4,170,6,83,5,51,37,4,0,5,0,193,15,107,13,214,50,9,3,43,3,459,6,0,11,8,3,3,0,3,0,34,7,8,74,13,13,3,3,12,0,137,11,4,16,10,11,7,24,17,33,131
SSC10027,14,6,3,0,0,0,0,11,0,38,0,0,0,0,0,0,0,0,0,3,47,28,22,0,14,13,12,29,3,173,3,0,3,0,0,0,0,0,0,6,39,8,84,0,24,5,3,20,0,178,13,0,0,0,8,8,0,3,0,40,37,9,8,0,8,105,10,20,3,195,59,3,34,61,7,20,0,24,0,213,16,7,0,5,11,9,23,4,0,69,3,21,4,0,3,4,0,3,0,38,6,34,0,0,18,0,0,0,3,55,3,4,0,0,9,28,0,0,0,45,18,92,10,0,21,0,0,0,0,147,5,9,3,4,11,0,3,9,0,45,45,43,5,28,49,0,0,0,7,174,23,197,3,30,30,0,0,3,0,288,18,236,10,86,62,0,0,11,0,416,10,4,0,5,3,0,0,0,0,19,11,9,30,10,7,3,0,0,0,73,10,5,13,0,10,0,8,5,7,64
SSC10028,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,4,0,18,0,0,0,0,0,0,0,0,0,6,3,0,7,0,3,0,5,3,0,23,0,0,0,0,0,0,0,0,0,3,9,0,5,0,3,23,0,4,0,48,0,0,0,6,0,3,0,6,0,25,3,0,4,0,0,0,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,6,0,10,0,0,3,5,3,0,0,0,0,19,3,15,0,11,3,0,0,0,0,34,3,22,0,26,6,0,0,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,3,0,0,0,0,3,3,17
SSC10029,31,0,0,0,0,0,0,6,4,40,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC10030,0,5,0,0,0,0,0,0,0,8,4,7,0,0,3,0,0,0,0,9,43,42,21,0,18,20,5,11,0,161,3,16,6,0,4,0,3,0,0,37,34,49,95,0,19,7,9,29,3,250,41,57,3,0,25,18,5,5,0,164,99,41,23,10,35,164,13,7,6,394,100,7,61,115,15,19,7,29,3,363,54,37,12,25,35,18,39,11,3,244,60,199,19,0,35,17,0,4,3,337,113,235,10,3,157,19,0,0,8,544,26,27,6,0,8,35,0,0,0,103,160,626,46,8,81,29,3,3,7,955,48,65,8,21,36,15,0,24,0,220,70,127,21,49,89,3,3,9,5,382,62,317,10,21,51,5,0,4,0,468,43,277,3,61,54,3,0,5,3,450,43,72,9,27,12,0,0,5,3,165,29,31,43,27,25,3,0,6,0,162,44,61,22,8,25,28,0,7,47,239
SSC10031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,9,16,0,18,13,11,3,3,120,6,0,4,0,0,0,0,0,0,13,30,10,90,0,22,4,0,25,0,185,17,14,3,0,6,10,3,0,0,59,35,15,12,0,19,122,3,10,3,214,18,0,6,33,3,7,0,16,0,89,18,8,4,3,20,8,32,0,3,101,5,19,0,0,9,0,0,0,0,37,19,24,0,0,50,0,0,0,0,102,7,3,0,3,6,19,0,0,3,40,17,63,8,0,41,4,0,0,4,136,16,4,7,7,7,0,0,19,3,64,13,18,6,17,20,0,3,0,9,80,20,119,9,23,33,0,0,0,3,202,15,65,4,36,36,0,0,3,0,167,4,4,3,10,5,4,0,0,0,24,9,4,31,18,10,4,0,3,0,79,12,6,5,3,9,7,3,3,17,79
SSC10032,15,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10035,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10036,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,37,17,22,0,20,19,11,3,0,133,3,0,3,0,7,0,3,0,0,24,62,7,160,0,33,8,0,35,0,312,43,18,0,0,33,26,4,3,0,123,47,19,19,4,28,164,12,18,4,319,32,6,18,52,4,21,0,22,0,169,18,8,10,3,17,6,31,0,0,99,28,35,10,0,17,9,0,4,3,105,70,97,0,4,57,9,0,0,3,238,17,11,0,0,10,34,0,3,0,80,79,233,17,0,79,12,3,3,3,431,27,18,15,12,23,7,0,29,0,127,35,40,9,38,30,3,9,3,0,170,20,177,5,41,21,3,0,4,0,277,29,161,16,103,60,4,4,32,0,412,14,12,7,18,8,0,0,3,0,66,19,15,53,25,11,3,0,4,0,129,22,28,16,6,25,16,4,10,29,152
SSC10037,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
