SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC12361,0,0,0,3,3,3,22,18,40,314,178,30,523,35,61,98,624,835,22,1485
SSC12362,0,0,0,0,0,0,0,0,0,28,12,0,40,0,0,0,40,15,0,59
SSC12363,0,0,0,0,0,0,4,0,3,16,5,0,23,0,0,0,22,20,0,45
SSC12364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SSC12365,0,0,0,0,0,0,0,0,0,13,6,0,17,0,0,0,17,0,0,23
SSC12366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC12367,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,3,0,7
SSC12368,0,0,0,0,0,0,0,0,0,11,16,3,26,0,0,0,28,9,0,38
SSC12369,0,0,0,0,0,0,3,0,4,11,5,4,18,0,0,0,17,24,0,43
SSC12370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12371,0,0,0,0,0,0,3,0,3,72,29,8,99,4,0,4,102,44,0,154
SSC12372,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,5,4,0,15
SSC12373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12375,0,0,0,0,0,0,0,0,3,39,26,3,74,3,4,3,78,69,0,149
SSC12376,0,0,0,0,0,0,0,0,0,8,7,0,21,0,0,3,20,13,0,41
SSC12377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10
SSC12378,0,0,0,0,0,0,0,3,5,117,124,8,252,16,14,29,280,171,5,459
SSC12379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12381,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,3
SSC12382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12385,0,0,0,0,0,0,0,0,0,10,12,0,30,0,0,3,30,20,0,49
SSC12386,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,3,9,4,0,12
SSC12387,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,7
SSC12388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12389,0,0,0,0,0,0,0,0,0,21,18,0,43,0,0,0,43,16,0,53
SSC12390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SSC12391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12394,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC12395,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,8,0,0,8
SSC12396,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,3,0,6
SSC12397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12398,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,5,16,14,0,27
SSC12399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12401,0,0,0,0,0,0,0,0,0,7,3,0,16,0,0,0,16,7,0,19
SSC12402,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,9
SSC12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC12407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12408,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC12409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12410,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7
SSC12411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12412,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,15,3,0,14
SSC12413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12416,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,7,0,0,7
SSC12417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12418,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,6,0,10
SSC12419,0,0,0,0,0,0,0,0,0,13,10,3,26,0,0,0,24,19,3,45
SSC12420,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7
SSC12421,0,0,0,0,0,0,0,0,0,66,35,0,104,0,0,4,105,58,0,161
SSC12422,0,0,0,0,0,0,9,10,24,105,82,12,208,4,17,24,231,295,16,538
SSC12423,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3
SSC12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC12425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12426,0,0,0,0,0,0,0,0,3,5,3,0,11,0,0,0,11,3,0,17
SSC12427,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,7
SSC12428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12430,0,0,0,0,0,0,7,0,6,30,33,6,69,3,7,8,81,80,0,163
SSC12431,0,0,0,0,0,0,3,0,7,18,29,3,51,3,3,8,54,77,0,140
SSC12432,0,0,0,0,0,0,0,0,0,19,13,0,34,0,0,0,39,7,0,47
SSC12433,3,3,0,0,0,6,17,14,32,190,123,11,322,32,26,54,381,494,16,891
SSC12434,0,0,0,0,0,0,0,0,0,55,36,3,96,4,0,3,99,43,0,141
SSC12435,0,0,0,0,0,0,0,0,0,18,4,3,19,0,0,0,19,15,0,30
SSC12436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12437,0,3,0,0,0,3,0,0,3,71,36,4,105,0,3,5,110,80,0,191
SSC12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12441,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,10,0,0,10
SSC12442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12443,0,0,0,0,0,0,0,0,0,10,3,0,16,0,0,0,12,5,0,17
SSC12444,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3
SSC12445,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,10,10,0,25
SSC12446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC12447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12449,0,0,0,0,0,0,0,0,3,22,31,3,50,3,3,7,57,52,0,110
SSC12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12451,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC12452,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,6,0,0,7
SSC12453,0,3,0,0,0,3,4,0,8,41,30,0,73,3,4,8,83,79,0,162
SSC12454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12455,0,0,0,0,0,0,0,0,0,7,14,0,22,0,0,0,22,31,0,50
SSC12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12457,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,7,0,12
SSC12458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12460,0,0,0,0,0,0,0,0,0,4,9,0,8,0,0,0,13,6,0,22
SSC12461,0,0,0,0,0,0,0,0,0,20,25,0,45,0,4,4,46,29,0,78
SSC12462,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC12463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12465,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,0,3
SSC12466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12467,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,12
SSC12468,0,0,0,0,0,0,0,0,3,33,12,0,52,0,5,5,60,36,3,97
SSC12469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12470,0,0,0,0,0,0,0,3,3,4,0,0,8,0,0,0,8,5,3,12
SSC12471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC12472,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,11,11,0,23
SSC12473,0,0,0,0,0,0,0,0,0,8,3,0,6,0,0,0,7,10,0,21
SSC12474,0,0,0,0,0,0,4,4,7,22,33,6,57,3,4,10,70,80,5,152
SSC12475,0,0,0,0,0,0,4,0,6,140,86,8,229,12,6,19,246,116,3,363
SSC12476,0,0,0,0,0,0,0,0,0,100,59,14,170,4,6,9,181,73,0,254
SSC12477,0,0,0,0,0,0,0,0,8,37,39,7,82,4,0,10,91,85,3,175
SSC12478,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,9
SSC12479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12481,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,3
SSC12482,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,5,8,0,17
SSC12483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12484,0,0,0,0,0,0,0,0,0,15,8,0,22,3,0,3,26,15,0,39
SSC12485,7,6,0,0,0,6,11,0,18,127,65,10,200,12,19,28,228,203,7,432
SSC12486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12487,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC12488,0,0,0,0,0,0,0,0,4,55,45,9,104,3,9,12,116,47,3,168
SSC12489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12492,0,0,0,0,0,0,0,3,0,31,30,5,69,0,3,3,72,55,3,124
SSC12493,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,7
SSC12494,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4
SSC12495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12498,0,0,0,0,0,0,0,0,0,17,6,0,18,0,0,0,22,5,0,33
SSC12499,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,5
SSC12500,0,0,0,0,0,0,0,0,0,10,3,0,11,0,0,0,11,13,3,25
SSC12501,0,7,0,0,0,7,5,7,22,373,242,29,641,22,15,32,673,508,15,1196
SSC12502,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,10,0,0,10
SSC12503,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,6
SSC12504,0,3,0,0,0,3,6,9,16,275,192,14,481,28,30,56,541,518,11,1067
SSC12505,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,12,20,0,35
SSC12506,0,0,0,0,0,0,3,0,4,159,65,7,232,6,5,14,240,151,3,393
SSC12507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12510,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SSC12511,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,6,7,0,15
SSC12512,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,4,0,12
SSC12513,0,0,0,0,0,0,0,0,3,9,7,3,21,0,0,3,30,27,0,50
SSC12514,0,0,0,0,0,0,0,0,5,107,99,11,223,5,10,24,241,138,3,387
SSC12515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC12518,0,0,0,0,0,0,0,0,0,21,26,0,53,0,0,5,57,30,0,83
SSC12519,3,3,0,0,0,3,4,7,12,158,84,17,250,8,8,19,272,179,3,460
SSC12520,0,0,0,0,0,0,0,0,0,3,9,0,9,0,0,0,9,3,0,18
SSC12521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12522,0,0,0,0,0,0,3,0,0,13,3,3,18,0,0,0,18,12,3,33
SSC12523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC12524,0,4,3,0,3,4,4,0,12,158,102,5,261,7,9,20,280,198,3,481
SSC12525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12526,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,6
SSC12527,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
SSC12528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12530,0,0,0,0,0,0,3,0,5,126,119,11,251,21,21,42,291,237,3,533
SSC12531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12534,0,0,0,0,0,0,0,0,0,34,33,0,61,3,0,3,70,26,0,93
SSC12535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12536,0,0,0,0,0,0,0,0,0,34,19,4,60,3,0,3,64,32,0,98
SSC12537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12538,0,0,0,0,0,0,0,0,0,13,3,0,17,0,0,0,15,17,0,26
SSC12539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SSC12541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12542,0,0,0,0,0,0,0,0,3,62,23,3,92,0,7,3,92,25,0,122
SSC12543,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,5
SSC12544,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,15
SSC12545,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,3,13,3,0,13
SSC12546,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC12547,0,0,0,0,0,0,0,0,0,23,9,0,32,0,0,0,32,9,0,44
SSC12548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC12550,0,0,0,0,0,0,0,0,0,29,20,3,54,3,3,5,64,44,0,103
SSC12551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12553,0,0,0,0,0,0,0,0,0,10,4,0,12,0,0,0,12,11,0,21
SSC12554,0,3,0,0,0,3,0,0,7,131,73,12,220,11,4,14,238,118,0,358
SSC12555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC12556,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,10,8,0,14
SSC12557,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4
SSC12558,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,0,0,5
SSC12559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC12561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12563,0,0,0,0,0,0,0,0,0,16,8,3,33,0,0,0,33,19,0,48
SSC12564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12565,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC12566,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,3
SSC12567,0,3,0,0,0,3,0,0,3,217,105,15,332,11,9,13,347,115,0,461
SSC12568,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,6,4,0,13
SSC12569,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,10,0,12
SSC12570,0,0,0,0,0,0,0,0,0,7,8,0,9,0,0,0,15,15,0,27
SSC12571,0,0,0,0,0,0,0,0,0,8,0,3,6,0,0,0,10,22,0,33
SSC12572,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC12573,0,0,0,0,0,0,0,0,4,118,67,12,197,8,4,13,206,111,5,324
SSC12574,0,0,0,0,0,0,0,0,0,15,17,0,29,0,0,0,29,12,0,38
SSC12575,0,0,0,0,0,0,0,4,9,31,57,6,98,4,4,9,111,43,8,161
SSC12576,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC12577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12579,0,0,0,0,0,0,0,0,0,10,3,0,9,0,0,0,9,8,0,17
SSC12580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12585,0,0,0,0,0,0,0,0,3,15,16,3,30,0,0,3,37,39,3,77
SSC12586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4
SSC12588,0,4,0,3,0,8,19,11,38,319,188,39,545,33,37,72,616,767,14,1398
SSC12589,0,0,0,0,0,0,3,3,9,78,55,11,147,6,10,15,163,174,3,337
SSC12590,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,6,0,0,10
SSC12591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12592,0,0,0,0,0,0,3,0,5,81,58,17,153,13,14,23,174,144,0,319
SSC12593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC12597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12598,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,0,0,4
SSC12599,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,5,0,15
SSC12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC12601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC12602,0,0,0,0,0,0,0,0,0,12,5,0,20,3,0,4,27,11,0,35
SSC12603,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,17,10,0,23
SSC12604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SSC12607,0,3,0,0,0,3,0,0,4,78,48,0,129,0,7,7,127,64,3,196
SSC12608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC12610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8
SSC12617,0,0,0,0,0,0,7,3,13,32,30,3,64,10,6,12,76,158,9,248
SSC12618,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,5,4,0,10
SSC12619,0,0,0,0,0,0,0,0,0,15,4,3,19,0,0,0,18,10,0,24
SSC12620,0,0,0,0,0,0,0,0,0,3,14,0,17,0,3,3,19,23,0,46
SSC12621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12622,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,8
SSC12623,0,0,0,0,0,0,0,0,0,15,11,0,25,0,0,0,27,13,0,44
SSC12624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12625,0,3,0,0,0,3,0,0,4,44,46,0,97,0,6,5,103,46,0,144
SSC12626,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC12627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12629,0,0,0,0,0,0,0,0,0,21,12,0,29,0,0,0,28,25,0,53
SSC12630,0,0,0,0,0,0,0,0,3,8,16,3,28,0,0,0,28,16,0,45
SSC12631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12632,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC12633,0,0,0,0,0,0,7,0,3,76,48,7,129,4,4,8,136,110,3,249
SSC12634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12636,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,3,0,6
SSC12637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12638,0,0,0,0,0,0,0,0,0,16,3,0,22,0,4,4,24,18,0,39
SSC12639,0,0,0,0,0,0,0,0,0,11,8,0,18,0,0,0,18,6,0,23
SSC12640,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,0,0,10
SSC12641,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,7
SSC12642,0,0,0,0,0,0,14,4,21,148,101,14,268,18,19,40,313,316,15,639
SSC12643,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,9,7,0,13
SSC12644,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,8,0,12
SSC12645,3,4,0,0,3,4,5,7,17,245,178,24,449,8,13,25,473,250,8,729
SSC12646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12647,0,0,0,0,0,0,0,0,0,12,14,0,30,0,0,0,30,13,3,47
SSC12648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12649,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,8,16,0,22
SSC12650,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,4,0,13
SSC12651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12652,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,0,12
SSC12653,0,0,0,0,0,0,4,0,5,69,66,7,143,0,0,0,142,89,3,239
SSC12654,0,0,0,0,0,0,0,5,6,61,45,10,118,0,0,4,119,61,6,188
SSC12655,0,0,0,0,0,0,0,0,0,3,9,0,7,0,0,0,7,5,0,17
SSC12656,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6
SSC12657,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,5
SSC12658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
