SSC_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC14105,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,13,3,3,9,8,7,0,0,0,56,..,0,7,13,12,9,7,0,0,43,..,0,0,3,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,27,..,..,..,..,..,..,..,..,27,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,3,4,0,0,0,0,10,3,4,0,3,0,0,0,0,0,10,29,8,12,20,23,11,11,0,0,105
SSC14106,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,8,6,7,0,0,39,..,0,3,0,6,19,8,5,0,44,..,0,0,0,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,5,4,12,20,14,5,0,77
SSC14107,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,5,4,3,9,3,0,0,36,..,0,4,3,4,11,11,3,0,42,..,0,0,0,4,0,0,0,0,4,..,0,0,3,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,24,8,4,8,12,19,14,6,0,85
SSC14108,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,4,0,0,0,16,..,0,3,0,0,5,0,0,0,18,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,10,0,0,0,32
SSC14109,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,45,14,17,19,24,26,11,6,3,164,..,0,7,20,22,29,21,7,4,108,..,5,9,4,6,3,0,0,0,34,..,0,6,3,3,4,0,0,0,21,71,..,..,..,..,..,..,..,..,71,..,13,..,..,..,..,..,..,..,13,..,18,8,6,0,3,0,0,0,36,..,0,3,0,0,6,0,4,4,13,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,3,3,3,0,16,3,0,0,3,0,0,0,0,0,8,78,42,31,42,38,49,29,12,7,328
SSC14110,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,5,0,0,11
SSC14111,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,10,10,0,15,18,16,15,3,3,86,..,0,4,12,14,18,15,9,0,74,..,0,0,3,4,4,0,0,0,11,..,0,0,0,3,3,0,0,0,5,26,..,..,..,..,..,..,..,..,26,..,11,..,..,..,..,..,..,..,11,..,5,0,0,0,0,0,0,0,10,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,4,9,0,0,15,0,0,0,0,0,0,0,0,0,4,26,18,9,22,26,29,19,13,4,170
SSC14112,..,0,0,0,0,3,0,0,0,3,..,0,0,3,4,3,6,3,0,19,0,3,0,0,0,3,0,0,0,10,58,41,19,39,53,46,50,16,0,322,..,0,12,49,68,59,75,21,3,293,..,0,7,5,8,6,0,0,0,36,..,0,0,4,9,4,0,0,0,13,93,..,..,..,..,..,..,..,..,93,..,60,..,..,..,..,..,..,..,60,..,26,9,8,3,0,0,0,0,50,..,0,0,0,0,3,0,0,0,9,..,0,3,0,0,3,0,0,0,6,..,0,3,0,3,3,3,0,0,13,..,0,3,3,6,3,11,5,0,30,3,4,0,0,3,3,5,0,0,14,99,96,46,69,94,82,90,29,3,617
SSC14113,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,6,21,9,14,8,20,25,18,8,4,120,..,0,9,15,27,36,20,12,0,114,..,0,3,0,4,3,0,0,0,12,..,0,3,0,3,0,4,0,0,9,38,..,..,..,..,..,..,..,..,38,..,6,..,..,..,..,..,..,..,6,..,4,4,0,0,0,0,0,0,11,..,0,0,0,3,0,0,0,3,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,7,6,3,23,0,0,0,0,0,7,3,0,0,15,43,13,19,23,45,48,32,14,5,239
SSC14114,..,0,0,0,0,5,3,0,0,14,..,4,0,4,12,15,11,11,8,70,0,8,0,0,0,3,4,0,3,19,191,104,101,123,108,108,81,39,17,867,..,7,95,137,117,127,110,19,8,632,..,24,34,23,22,23,3,0,0,131,..,10,18,29,15,13,6,10,0,100,405,..,..,..,..,..,..,..,..,405,..,70,..,..,..,..,..,..,..,70,..,51,24,5,12,5,0,0,0,102,..,9,3,0,0,8,3,5,0,39,..,5,0,7,3,0,0,0,0,12,..,3,0,0,0,5,3,0,0,21,..,4,14,20,29,48,33,19,10,172,5,9,6,3,10,3,4,3,3,43,407,188,194,225,210,231,175,64,29,1711
SSC14115,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,4,5,9,0,3,3,0,32,..,0,6,7,7,4,4,0,0,27,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,13,6,9,10,10,6,5,3,3,55
SSC14116,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14117,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14118,..,93,43,27,23,20,17,9,3,240,..,33,68,41,96,154,168,183,126,871,16,29,15,12,18,16,23,5,8,144,964,736,846,686,761,741,626,414,199,5974,..,52,589,678,729,794,696,341,70,3952,..,166,396,168,125,62,38,4,3,950,..,24,100,155,190,89,55,49,37,701,1920,..,..,..,..,..,..,..,..,1920,..,463,..,..,..,..,..,..,..,463,..,394,211,93,87,46,12,3,0,839,..,75,37,23,35,38,37,24,8,279,..,59,40,18,11,7,10,0,0,147,..,208,137,64,59,49,33,15,3,574,..,47,133,116,195,274,279,252,158,1447,38,65,42,40,27,33,28,12,11,298,1957,1571,1692,1349,1449,1389,1171,706,295,11568
SSC14119,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,7,0,3,0,3,18,..,0,0,0,5,0,6,0,3,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,3,7,7,5,0,3,31
SSC14120,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,5,3,4,7,15,7,0,0,41,..,0,0,0,3,11,16,0,0,28,..,0,0,3,3,3,0,0,0,14,..,0,0,0,0,0,0,0,0,3,9,..,..,..,..,..,..,..,..,9,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,10,0,3,0,14,0,0,0,0,0,0,0,0,0,0,9,4,5,12,14,22,16,3,0,82
SSC14121,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,3,5,3,4,0,0,4,24,..,0,3,7,9,6,0,0,0,25,..,3,3,0,0,0,0,0,0,6,..,0,0,0,3,0,0,0,4,3,18,..,..,..,..,..,..,..,..,18,..,4,..,..,..,..,..,..,..,4,..,0,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,18,8,11,8,10,4,9,0,4,69
SSC14122,..,14,22,7,3,4,6,3,0,59,..,4,11,9,28,44,49,27,29,205,8,14,17,12,6,13,12,3,3,86,654,392,336,441,452,390,266,130,69,3133,..,5,268,613,616,505,367,180,37,2590,..,31,122,78,105,44,26,8,0,404,..,8,24,50,67,53,15,13,5,232,1384,..,..,..,..,..,..,..,..,1384,..,399,..,..,..,..,..,..,..,399,..,201,98,34,21,7,3,0,0,364,..,17,18,3,0,8,6,21,13,92,..,15,16,13,4,8,6,0,0,64,..,26,45,10,13,12,5,3,3,121,..,11,18,32,50,75,70,46,49,346,18,24,26,19,17,14,16,6,7,146,1405,744,623,841,897,728,523,270,110,6132
SSC14123,..,0,0,3,0,3,0,0,0,8,..,0,0,0,4,11,6,5,0,27,0,0,0,3,0,3,0,0,0,18,147,90,44,112,158,128,62,18,4,766,..,0,32,155,218,196,111,20,0,733,..,0,9,26,40,24,4,3,0,108,..,0,3,4,8,10,0,0,0,32,308,..,..,..,..,..,..,..,..,308,..,97,..,..,..,..,..,..,..,97,..,71,38,3,4,4,0,0,0,116,..,4,0,0,0,3,0,5,0,17,..,3,0,0,3,8,0,0,0,18,..,0,0,3,3,3,3,0,0,12,..,0,3,3,12,22,15,11,0,64,3,4,8,9,3,10,4,0,0,29,308,180,94,199,304,264,139,35,6,1533
SSC14124,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,11,..,0,0,3,9,4,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,9,9,0,0,0,24
SSC14125,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,5,3,4,3,0,20,..,0,3,0,5,4,3,0,0,17,..,0,0,3,0,0,0,3,0,6,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,8,11,4,7,4,5,5,4,3,0,44
SSC14126,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,3,11,4,0,3,0,0,39,..,0,0,5,4,9,6,0,0,27,..,0,7,4,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,26,..,..,..,..,..,..,..,..,26,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,26,5,7,13,6,7,12,0,0,82
SSC14127,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,30,20,17,15,22,25,19,3,4,160,..,4,8,28,36,31,35,3,3,144,..,0,13,3,7,5,3,0,0,31,..,0,0,3,0,0,0,0,0,3,52,..,..,..,..,..,..,..,..,52,..,12,..,..,..,..,..,..,..,12,..,13,8,0,3,0,0,0,0,23,..,3,0,0,0,0,0,0,0,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,4,3,0,0,13,0,0,3,0,0,0,0,0,0,6,56,35,34,33,42,48,37,5,3,297
SSC14128,..,0,0,0,0,3,0,0,0,3,..,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,6,11,21,11,3,0,59,..,0,0,8,24,29,15,0,0,76,..,0,3,0,0,4,0,0,0,13,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,4,..,..,..,..,..,..,..,4,..,6,0,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,4,..,0,0,0,6,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,15,15,7,9,26,41,19,6,0,131
SSC14129,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,4,3,0,0,10,..,0,0,0,0,3,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,3,0,0,3,4,6,0,0,15
SSC14130,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,13,..,0,3,0,3,3,4,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,3,3,5,6,4,0,0,34
SSC14131,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,8,5,3,3,3,0,39,..,0,7,9,12,10,4,3,3,40,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,7,..,..,..,..,..,..,..,7,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,16,13,7,10,12,12,6,7,3,84
SSC14132,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,8,0,4,0,0,0,0,0,0,0,3,4,5,3,0,6,6,4,0,0,33,..,0,0,3,4,8,6,0,0,24,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,6,..,0,0,0,3,5,5,5,0,17,0,4,0,0,0,0,0,0,0,5,5,4,3,4,14,15,11,6,0,67
SSC14133,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,4,7,5,3,0,3,0,0,34,..,0,0,3,14,8,0,0,0,28,..,5,4,3,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,0,3,9,8,8,9,14,7,4,3,0,61
SSC14134,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,7,3,0,0,23,..,0,0,0,3,3,3,0,0,17,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,0,6,0,4,11,3,0,0,39
SSC14135,..,7,9,3,3,3,6,0,0,26,..,0,9,8,13,29,41,39,9,141,6,6,3,0,3,7,9,3,0,35,191,106,124,129,154,238,229,102,28,1306,..,3,94,122,161,290,315,129,25,1135,..,14,36,45,49,40,22,8,0,218,..,3,9,29,27,14,10,6,9,109,382,..,..,..,..,..,..,..,..,382,..,88,..,..,..,..,..,..,..,88,..,68,50,19,17,9,0,0,0,158,..,9,3,0,3,5,7,6,8,40,..,7,3,3,3,0,0,0,0,21,..,9,9,5,12,4,8,3,0,57,..,3,10,17,32,65,74,67,24,284,4,14,8,8,8,7,14,4,3,74,387,218,223,250,321,434,460,212,62,2571
SSC14136,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,4,0,5,0,12,0,0,0,0,0,0,0,0,0,3,13,7,5,10,14,11,8,4,0,79,..,0,3,12,18,16,12,5,0,66,..,0,0,3,0,0,3,0,0,15,..,0,0,0,0,0,0,0,0,6,25,..,..,..,..,..,..,..,..,25,..,4,..,..,..,..,..,..,..,4,..,8,3,0,3,0,0,0,0,10,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,3,0,3,3,4,3,0,16,3,0,0,0,0,0,0,0,0,5,27,13,16,15,25,29,22,10,0,157
SSC14137,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,3,0,3,0,23,..,0,0,10,0,10,0,6,0,25,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,4,6,5,0,8,0,14,0,7,0,47
SSC14138,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,4,3,0,18,..,0,0,3,0,3,3,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,15,0,0,3,0,10,8,3,0,36
SSC14139,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,6,3,0,3,13,8,0,0,37,..,0,0,0,3,5,9,0,0,20,..,0,3,0,0,11,0,0,0,15,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,3,3,0,13,0,0,0,0,0,0,0,0,0,3,7,6,8,0,3,27,13,8,0,69
SSC14140,..,16,7,3,3,3,0,4,0,43,..,0,4,6,13,41,25,12,12,110,0,4,3,0,0,3,3,0,0,17,120,127,127,84,132,156,89,44,16,903,..,3,105,91,133,188,109,36,10,678,..,15,25,21,17,10,5,0,0,101,..,0,9,17,22,23,9,0,0,81,240,..,..,..,..,..,..,..,..,240,..,85,..,..,..,..,..,..,..,85,..,61,36,19,3,4,0,0,0,126,..,25,9,3,3,0,6,3,3,57,..,15,14,7,3,0,0,0,0,37,..,55,24,13,5,3,5,5,0,106,..,3,13,13,22,54,32,20,13,174,0,12,8,0,0,4,4,0,0,33,244,272,260,174,218,280,171,81,33,1730
