SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC12715,68,67,135,0,0,0,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,6,13,20,0,0,0,0,0,0,7,13,22,11,17,25,82,96,177
SSC12716,18,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,22,27,45
SSC12717,44,41,88,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,4,3,3,10,16,51,50,105
SSC12718,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,16
SSC12719,13,15,27,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,20,18,38
SSC12720,15,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,23,19,42
SSC12721,34,28,61,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,6,3,7,0,0,0,35,33,70
SSC12722,3397,3380,6782,273,342,617,171,184,362,3,7,8,44,54,95,0,0,0,3,3,3,0,0,0,3,0,9,0,0,0,0,0,0,225,245,476,13,12,29,14,11,29,531,616,1144,628,591,1223,4558,4588,9147
SSC12723,1144,1264,2404,64,78,140,172,177,347,9,6,11,6,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,179,202,380,5,4,10,5,0,4,257,282,540,121,129,247,1515,1672,3187
SSC12724,268,306,577,19,13,36,37,36,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,76,0,0,0,0,0,0,57,53,117,17,20,41,349,387,738
SSC12725,10,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,17,17,20,39
SSC12726,30,30,58,0,0,0,4,5,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,19,0,0,0,0,0,0,12,9,19,0,6,9,40,47,85
SSC12727,515,611,1125,29,27,53,50,61,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,49,65,118,7,3,8,0,0,0,86,96,180,35,51,83,632,757,1391
SSC12728,3891,4203,8091,162,165,329,434,431,857,7,9,9,14,8,21,3,5,5,5,4,6,0,0,0,0,0,0,3,0,5,0,0,0,454,454,907,116,137,246,6,12,19,736,767,1505,347,344,696,4977,5310,10294
SSC12729,345,386,730,21,23,49,53,61,121,4,3,6,5,3,11,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,66,75,143,7,8,14,0,3,3,96,108,208,40,63,103,481,558,1040
SSC12730,90,79,176,4,0,3,7,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,13,0,0,0,0,0,0,10,9,17,13,11,27,117,98,216
SSC12731,105,112,210,0,0,0,11,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,30,0,0,0,0,0,0,12,15,30,18,16,33,137,139,276
SSC12732,257,239,492,21,29,47,17,18,26,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,29,0,3,3,0,0,0,36,41,77,28,26,56,318,308,628
SSC12733,36,25,63,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,5,39,29,69
SSC12734,1588,1538,3129,94,105,197,79,95,175,3,10,7,9,9,22,0,0,0,0,0,0,3,0,3,0,0,0,8,9,16,0,0,0,98,121,219,6,5,9,5,6,10,206,232,441,186,205,389,1979,1980,3957
SSC12735,373,389,763,30,28,60,21,23,43,3,3,4,0,5,6,0,3,3,0,0,0,0,0,0,0,0,0,3,8,12,0,0,0,29,45,70,3,5,7,3,3,3,68,70,140,37,32,70,482,492,971
SSC12736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12737,61,54,116,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,3,6,8,6,3,7,70,60,132
SSC12738,9791,11331,21125,639,707,1346,907,1156,2063,40,49,88,24,32,57,8,9,23,28,24,51,0,0,0,4,10,17,6,10,21,0,0,0,1020,1292,2315,367,457,826,14,24,38,2043,2483,4525,1194,1342,2533,13030,15155,28181
SSC12739,3119,3366,6481,163,195,359,373,366,733,6,9,11,17,22,41,0,0,0,6,3,9,0,3,6,3,0,3,6,4,8,0,0,0,407,406,808,85,60,141,15,21,34,670,682,1346,320,333,648,4104,4380,8479
SSC12740,18,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,22,16,36
SSC12741,231,228,460,8,6,19,22,16,44,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,54,6,0,5,0,0,0,43,36,79,16,20,31,283,286,572
SSC12742,62,44,102,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,3,16,18,71,60,130
SSC12743,193,178,367,11,11,20,5,0,3,6,13,18,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,16,27,0,3,3,0,0,0,22,25,53,33,23,58,247,222,474
SSC12744,18,16,30,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,0,3,5,20,16,37
SSC12745,4813,5052,9862,126,147,267,356,384,735,3,4,3,11,5,19,0,0,0,5,0,5,0,0,0,3,7,9,0,0,0,0,0,0,378,400,778,27,31,56,7,3,9,529,578,1109,272,280,550,5615,5908,11520
SSC12746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12747,68,75,142,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,8,12,8,13,81,80,165
SSC12748,1421,1538,2961,124,148,274,163,177,345,4,6,13,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,182,199,375,8,9,18,8,7,14,327,358,687,132,134,267,1882,2028,3911
SSC12749,82,80,156,0,0,0,3,9,9,0,0,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,0,0,0,0,0,0,9,12,23,16,10,29,109,108,216
SSC12750,3009,3052,6052,68,62,129,219,237,452,4,3,3,5,7,7,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,233,249,477,36,27,62,12,0,14,343,340,682,145,144,287,3493,3532,7025
SSC12751,3,3,6,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,9,6,12
SSC12752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12753,12,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,26
SSC12754,23,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,30,15,44
SSC12755,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SSC12756,6325,6376,12693,337,356,692,696,658,1354,6,10,18,7,10,14,12,9,20,15,9,22,0,0,0,0,5,4,4,0,5,0,0,0,736,698,1436,226,269,500,22,23,41,1326,1344,2670,558,532,1090,8202,8253,16456
SSC12757,76,80,155,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,6,3,13,80,86,171
SSC12758,97,79,174,3,3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,6,7,11,11,7,17,113,98,205
SSC12759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12760,50,45,100,0,0,0,8,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,0,0,0,0,0,0,10,5,15,12,8,19,71,58,130
SSC12761,129,99,228,5,0,4,8,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,16,0,0,0,0,0,0,11,14,21,16,19,37,159,127,283
SSC12762,6,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,20
SSC12763,6,3,11,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,0,0,0,10,12,15
SSC12764,16,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,27
SSC12765,296,314,614,0,0,0,25,31,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,59,0,0,3,0,0,0,33,34,62,20,26,47,348,372,721
SSC12766,1323,1485,2812,16,29,47,176,180,362,9,3,9,6,3,10,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,195,191,383,7,6,19,9,5,12,226,233,464,109,119,226,1656,1842,3506
SSC12767,7,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,13,14,31
SSC12768,684,681,1363,33,22,52,64,53,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,64,59,118,9,8,11,0,0,0,104,88,186,48,41,93,833,809,1647
SSC12769,437,482,915,8,8,10,27,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,58,3,3,6,0,0,0,37,36,72,35,36,70,502,551,1058
SSC12770,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8
SSC12771,14,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,20,19,40
SSC12772,725,730,1459,14,21,32,45,44,91,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,94,7,10,21,0,3,3,73,81,150,45,40,85,849,847,1696
SSC12773,36,33,69,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,3,9,44,37,76
SSC12774,492,521,1006,10,8,19,29,41,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,70,10,3,9,0,0,0,47,53,99,33,37,72,566,608,1179
SSC12775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12776,20,23,39,0,0,0,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,0,0,0,0,0,0,6,6,11,4,3,7,30,30,55
SSC12777,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
SSC12778,31,26,57,0,0,0,3,0,9,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,3,12,9,18,0,3,6,42,35,80
SSC12779,19,14,39,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,7,4,7,7,0,6,27,20,51
SSC12780,8,6,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,5,5,11,13
SSC12781,66,71,135,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,7,69,76,143
SSC12782,668,653,1319,20,15,34,63,57,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,57,123,12,3,11,0,0,0,94,71,168,46,33,81,809,760,1573
SSC12783,42,42,88,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,15,15,25,58,58,114
SSC12784,554,564,1117,21,17,31,46,51,92,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,97,4,3,6,0,0,0,68,71,135,53,47,94,668,682,1349
SSC12785,4030,4143,8166,67,47,119,307,311,617,7,6,20,4,5,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,323,323,653,56,71,126,9,0,9,461,444,902,385,372,757,4873,4953,9828
SSC12786,169,153,325,0,0,0,18,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,25,3,3,5,0,0,0,16,12,35,17,9,26,202,176,378
SSC12787,18,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,24,23,43
SSC12788,1289,1341,2631,41,48,93,64,65,134,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,72,133,4,7,5,0,0,3,113,127,234,69,68,134,1474,1530,2999
SSC12789,8,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,12,24
SSC12790,40,44,84,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,15,12,22,59,54,112
SSC12791,566,639,1206,7,13,27,46,57,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,57,105,3,8,11,0,0,0,59,79,140,43,51,95,669,769,1444
SSC12792,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,13,10,23
SSC12793,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,18
SSC12794,37,20,55,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,5,4,7,37,28,70
SSC12795,35,25,55,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,7,5,10,46,32,76
SSC12796,507,479,988,0,6,7,31,27,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,60,0,3,5,0,0,0,37,44,76,70,53,121,608,575,1179
SSC12797,359,352,716,19,24,43,49,49,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,52,58,104,7,10,17,0,0,0,81,89,165,71,54,128,505,501,1006
SSC12798,41,41,79,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,20,17,44,62,63,126
SSC12799,145,133,278,4,3,9,23,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,47,0,0,0,0,0,0,26,23,58,17,16,30,192,172,361
SSC12800,39,30,64,0,0,0,3,3,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,3,8,10,11,10,22,54,43,100
SSC12801,1988,2025,4007,77,66,143,137,164,303,0,0,5,4,9,11,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,150,174,323,17,8,30,0,4,3,246,257,499,172,171,346,2399,2450,4849
SSC12802,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC12803,75,62,144,3,0,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,10,4,14,12,10,22,95,83,183
SSC12804,35,21,62,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,22,21,38,56,44,99
SSC12805,18,27,45,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,20,28,46
SSC12806,31,36,69,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,4,5,11,3,3,8,38,42,87
SSC12807,25,20,45,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,9,8,13,31,31,65
SSC12808,70,84,151,0,8,8,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,0,0,0,0,0,0,9,11,20,9,11,19,87,104,187
SSC12809,31,33,60,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,7,10,5,16,43,43,81
SSC12810,38,29,70,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,5,13,53,39,88
SSC12811,26,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,34,22,56
SSC12812,3773,4026,7796,434,422,853,391,408,800,0,3,9,46,42,93,15,6,18,14,8,18,7,3,6,0,3,5,0,3,7,0,0,0,475,483,959,21,26,47,7,12,17,937,943,1882,535,549,1091,5251,5520,10768
SSC12813,237,256,489,5,14,18,12,15,25,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,32,0,0,0,0,0,0,27,29,54,20,24,48,276,311,592
SSC12814,813,791,1600,7,9,13,58,57,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,112,0,3,3,0,0,0,59,71,132,67,80,150,939,942,1882
SSC12815,40,31,72,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,6,3,5,7,6,9,51,35,92
SSC12816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC12817,29,21,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,30,24,49
SSC12818,5,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,11,10
SSC12819,41,30,73,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,4,5,10,10,4,12,50,42,90
SSC12820,72,60,131,0,3,4,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,0,0,0,0,0,0,8,10,13,7,4,6,84,71,152
SSC12821,27,28,55,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,4,3,6,31,35,66
SSC12822,215,217,436,3,15,19,10,9,17,3,5,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,33,0,4,3,0,0,0,26,30,55,37,33,73,282,281,562
SSC12823,51,56,106,0,5,8,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,7,10,16,0,4,3,54,67,124
SSC12824,20,23,46,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,5,28,24,52
SSC12825,42,36,74,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,4,4,8,42,44,87
SSC12826,225,235,461,0,0,3,20,19,39,0,4,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,42,0,0,0,0,0,0,22,29,47,18,22,39,268,276,550
SSC12827,46,47,91,3,0,3,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,11,15,0,0,0,0,0,0,7,15,24,11,20,29,66,81,144
SSC12828,1200,1396,2597,82,106,186,90,128,218,18,15,34,20,25,44,3,3,4,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,135,178,316,14,10,31,4,13,15,240,306,546,197,218,419,1637,1925,3556
SSC12829,202,202,403,13,12,23,8,8,10,0,0,7,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,24,0,4,6,0,0,0,29,28,51,47,45,84,279,267,545
SSC12830,822,829,1648,26,29,61,21,21,41,81,81,161,5,9,11,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,107,121,227,0,3,3,9,4,12,144,160,303,85,102,189,1054,1093,2144
