SSC_CODE_2016,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
SSC10011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,4,3,0,0,40,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,7,3,3,3,0,35,15,19,16,19,10,11,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,3,4
SSC10012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10014,0,3,3,3,7,0,0,0,29,0,15,52,9,0,0,0,0,86,12,38,68,65,47,30,3,0,266,6,17,16,14,11,5,0,0,66,0,0,4,4,0,0,0,0,11,3,18,15,3,6,0,0,0,47,3,3,10,4,3,0,0,0,21,8,64,71,40,40,11,3,0,242,3,16,21,8,7,3,0,0,59,4,14,4,0,0,0,0,0,27,4,17,10,9,9,5,0,0,41,0,0,0,0,0,0,0,0,0,0,3,5,3,4,3,0,0,18,8,13,11,7,6,3,0,0,55,63,216,291,163,130,69,8,11,952,3,8,11,9,4,0,0,0,33,0,4,22,3,0,0,0,0,32,0,6,15,3,4,0,0,0,22,0,3,5,0,0,0,0,0,6,0,3,4,3,0,0,0,0,11,5,35,29,30,18,3,0,0,128,3,30,42,22,13,7,0,0,130,24,71
SSC10015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,6,3,3,0,27,0,0,0,0,0,4,0,0,8,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,5,0,18,3,4,13,16,11,12,13,0,77,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,12,0,0,0,0,0,0,0,0,4,0,0
SSC10016,0,13,12,8,4,3,3,0,46,6,9,6,0,0,0,0,0,36,27,110,93,115,70,48,21,7,487,8,42,34,48,35,11,3,4,187,4,4,8,10,4,0,0,0,29,3,15,26,18,8,3,0,0,80,0,24,22,11,10,3,0,4,79,12,53,53,41,36,13,3,0,211,9,26,23,33,7,13,6,0,111,6,14,8,8,3,0,3,0,41,4,16,15,7,12,7,0,0,54,0,0,0,0,0,0,0,0,4,0,5,3,3,3,0,0,0,10,14,21,12,24,21,15,8,6,114,97,354,311,331,216,113,46,19,1483,4,15,10,20,0,3,0,0,47,0,3,3,8,0,0,0,0,17,0,12,7,6,5,0,0,0,34,3,3,3,3,0,0,0,0,10,3,5,0,0,3,0,0,0,13,21,88,78,61,34,14,0,8,302,18,43,31,49,27,22,11,0,197,33,81
SSC10017,4,8,11,3,10,9,3,0,47,3,5,11,8,8,3,0,0,47,19,56,100,77,90,66,63,14,481,12,34,31,25,20,13,17,4,158,0,0,11,8,4,0,0,0,34,3,19,22,26,10,3,10,3,87,0,3,15,21,16,25,8,5,93,7,30,63,55,41,25,19,0,237,7,8,26,22,22,15,10,0,110,4,4,12,7,3,3,3,0,35,3,9,10,6,3,0,6,0,32,0,0,0,0,0,0,0,0,4,0,4,6,3,3,5,0,0,19,9,10,16,7,8,14,7,10,79,83,197,321,266,237,188,138,40,1475,0,6,10,7,7,9,0,0,46,0,3,3,0,3,0,0,0,8,0,9,17,0,8,0,3,0,33,0,0,3,3,0,0,0,0,7,3,3,7,4,0,3,0,0,18,5,54,64,61,27,21,10,5,244,0,30,55,44,42,44,19,0,234,15,64
SSC10018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,17,12,22,9,5,3,91,0,3,0,11,4,3,0,0,22,0,3,3,0,3,0,4,0,14,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,10,0,0,0,0,0,3,0,0,8,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,0,3,4,10,11,5,0,41,10,30,31,31,41,37,17,3,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,4,9,10,3,0,43,0,0,8,6,4,3,0,0,23,0,4
SSC10019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,3,6,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
SSC10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10021,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,13,17,16,16,11,0,0,82,3,4,7,8,6,3,0,0,33,3,6,5,0,0,0,0,0,12,3,3,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,4,0,0,3,3,3,0,0,0,16,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,9,5,6,3,0,0,25,22,32,43,40,39,22,6,0,203,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,4,4,3,4,0,0,27,0,6,4,3,3,0,0,0,17,6,7
SSC10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,4,15,16,13,0,0,59,10,3,4,0,4,0,3,0,20,0,6,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,3,3,9,0,0,0,0,24,3,0,3,3,3,0,0,0,20,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,44,22,18,22,19,11,3,0,138,72,50,41,50,41,31,10,0,302,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,13,4,7,0,0,44,4,4,3,0,0,0,0,0,12,13,16
SSC10023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,0,0,16,10,14,3,6,10,5,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0
SSC10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,4,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0
SSC10025,0,8,5,9,6,3,0,0,39,12,18,23,8,5,6,0,0,75,91,213,237,271,232,126,51,19,1235,40,85,101,65,51,36,14,3,395,3,17,20,7,3,4,0,0,65,9,15,29,15,11,8,0,0,79,4,13,22,11,33,9,5,0,98,14,41,72,54,57,21,5,0,269,23,54,47,43,30,11,3,0,205,15,11,7,3,0,0,0,0,35,14,31,36,23,15,6,3,0,135,3,0,0,0,0,0,4,0,6,0,3,5,4,3,3,0,0,20,53,55,34,52,42,32,38,26,336,279,554,629,581,500,268,131,61,3000,6,5,16,5,7,4,0,0,41,0,3,4,5,0,3,0,0,16,3,12,20,12,7,9,3,4,66,4,3,3,6,3,0,0,0,21,0,3,6,3,4,0,0,0,20,44,74,96,99,92,29,13,4,459,14,87,96,53,77,17,4,0,351,78,189
SSC10026,3,0,0,0,0,3,0,0,12,4,14,3,4,3,0,0,0,30,34,92,86,110,137,103,33,11,612,24,54,36,30,36,26,7,3,207,4,4,4,8,8,3,0,0,36,3,5,3,13,16,3,0,0,42,0,11,8,3,12,12,3,0,48,5,31,41,27,18,14,4,0,138,8,23,16,17,8,6,3,0,83,6,9,3,0,3,4,0,0,27,10,17,19,15,9,5,3,3,74,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,19,30,41,38,30,23,33,39,29,271,142,301,259,253,275,203,106,54,1598,0,3,3,5,0,3,0,0,16,0,0,3,6,0,0,0,0,8,0,6,7,0,5,0,4,0,23,0,3,0,0,0,0,0,0,7,3,5,3,0,0,0,0,0,12,23,55,37,29,41,13,7,0,201,16,24,11,21,21,11,3,3,115,37,74
SSC10027,3,16,19,9,3,5,0,0,52,0,7,10,3,3,4,0,0,33,11,39,32,35,37,49,15,6,222,10,27,24,28,22,11,3,5,131,0,9,3,10,12,6,3,0,61,0,23,23,18,20,17,3,8,100,0,11,9,15,24,14,9,0,80,14,30,39,47,43,33,11,4,224,9,14,18,15,19,17,5,0,90,3,10,3,6,0,3,3,0,27,5,18,14,6,3,0,0,3,55,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,17,31,39,29,36,29,29,28,16,232,97,243,231,236,216,189,74,34,1331,0,11,11,7,5,0,0,0,34,3,0,0,3,3,3,0,0,12,0,4,3,3,0,0,3,0,16,0,4,0,4,3,0,0,0,13,3,6,3,3,3,0,0,0,22,20,63,45,42,64,42,11,3,288,13,25,41,41,55,30,6,0,209,15,47
SSC10028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,9,9,14,3,0,53,0,4,0,7,3,5,0,0,28,0,5,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,11,0,0,0,3,4,3,0,0,6,3,3,0,0,4,3,3,0,17,4,3,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,211,117,62,21,9,6,0,519,108,234,124,86,51,46,13,3,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,5,14,0,0,0,26,0,0,3,4,5,0,0,0,14,0,3
SSC10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,6,3,5,9,8,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0
SSC10030,14,61,22,20,11,0,0,0,141,12,80,69,25,8,0,0,0,197,28,152,82,41,33,13,8,0,355,12,56,43,36,10,6,4,0,168,0,11,12,9,3,0,0,0,34,3,43,26,19,12,3,0,0,114,0,19,27,8,16,7,3,0,89,37,287,175,102,44,14,0,0,660,31,141,87,57,37,18,7,0,369,26,150,80,35,9,3,0,0,302,4,35,24,25,8,3,0,0,105,0,0,0,0,0,0,0,0,0,3,13,20,12,9,0,0,0,57,28,152,91,61,20,7,7,0,371,189,1213,775,446,233,81,33,3,2973,9,48,26,11,7,0,0,0,99,3,17,21,6,5,0,0,0,56,4,33,16,8,3,3,0,0,71,4,37,19,6,0,3,0,0,63,0,11,8,0,0,3,0,0,20,19,109,61,37,18,8,0,0,256,7,50,32,30,33,16,3,0,172,49,351
SSC10031,3,0,0,3,9,0,3,0,21,3,3,8,3,11,3,0,0,34,9,28,36,58,87,37,8,0,268,16,28,23,20,12,7,3,0,110,0,3,3,5,4,0,0,0,16,0,3,3,5,5,3,0,0,26,4,3,3,4,16,3,0,0,38,19,28,23,39,57,14,0,0,174,5,14,7,11,13,6,3,0,56,3,5,3,4,0,0,0,0,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,11,10,3,3,13,4,3,3,49,88,134,118,161,231,79,26,5,834,5,0,0,6,6,0,0,0,26,0,0,8,4,0,0,0,0,16,0,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,13,9,25,24,5,0,0,81,9,18,19,22,46,6,0,0,118,21,37
SSC10032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,8,0,10,9,8,10,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SSC10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,6,3,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SSC10035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,6,6,8,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,3,0
SSC10036,5,3,17,14,14,8,3,0,61,3,9,34,27,4,3,3,0,92,13,31,92,98,79,68,47,14,446,6,28,61,55,35,25,21,0,233,0,3,4,7,4,3,0,3,31,0,16,12,12,8,3,3,0,47,0,3,7,16,13,10,3,0,54,14,43,94,120,60,49,7,6,392,10,15,35,39,23,14,7,3,143,12,16,17,12,8,0,7,0,67,6,9,10,12,13,0,4,3,49,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,23,10,3,13,16,15,16,24,29,129,88,180,401,420,279,201,131,57,1763,6,0,20,13,3,0,0,0,47,0,0,10,3,3,0,0,0,25,0,6,4,5,4,4,5,3,37,3,3,4,3,0,3,0,0,17,0,0,11,3,0,0,0,0,19,9,28,60,47,47,21,13,3,239,5,25,56,42,49,30,17,3,224,8,61
SSC10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
