SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC10029,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,8,3,0,0,0,8,0,0,0,12,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,4,13,6,17,0,3,10,74
SSC10030,77,0,0,0,0,0,0,9,94,277,7,0,0,0,0,0,45,324,642,19,3,0,0,0,0,78,746,482,79,27,4,0,0,0,56,646,241,83,75,11,0,0,3,35,447,177,62,75,18,0,0,0,33,368,127,48,47,11,3,0,0,22,254,88,35,50,11,0,0,0,15,197,60,22,29,7,3,3,0,13,140,43,27,36,4,4,0,0,14,119,25,21,32,13,6,0,0,8,95,16,6,13,15,5,0,0,6,70,4,7,10,4,0,0,0,5,34,8,3,7,7,5,0,0,6,36,0,0,4,0,3,0,0,9,21,2275,405,414,105,33,13,9,339,3592
SSC10031,113,0,0,0,0,0,0,14,123,127,0,0,0,0,0,0,9,143,89,11,3,0,0,0,0,4,103,22,7,16,11,3,0,0,0,66,6,9,38,11,8,0,0,5,82,4,11,47,19,3,0,0,0,90,7,9,46,33,5,0,3,4,105,13,12,63,42,11,3,0,0,144,5,6,85,64,13,3,3,9,195,15,11,41,36,4,3,0,0,119,8,10,37,11,8,0,0,0,75,0,3,15,9,0,0,0,0,33,0,0,5,5,0,0,0,0,13,0,0,3,9,3,0,0,0,19,0,3,6,3,6,0,0,0,21,416,91,416,257,59,16,15,54,1320
SSC10032,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,11,3,0,0,4,34
SSC10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC10034,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,6,6,0,0,4,36
SSC10035,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,5,0,0,3,0,33
SSC10036,186,0,0,0,0,0,0,19,202,139,4,0,0,0,0,0,0,142,105,9,6,0,0,0,0,3,126,53,32,43,11,3,0,0,9,150,41,40,102,52,11,3,0,4,247,31,34,155,65,11,3,0,3,306,37,36,129,53,12,7,0,14,278,25,23,117,48,11,3,0,7,232,29,25,83,39,10,3,0,7,201,22,26,83,31,11,0,0,7,180,26,13,67,46,10,5,0,9,187,20,10,59,39,13,8,0,11,160,14,11,45,31,19,3,4,18,146,9,13,28,18,14,8,3,14,108,17,13,34,36,18,7,3,47,177,750,293,945,476,149,39,18,174,2846
SSC10037,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,3,0,0,0,0,29
SSC10038,124,0,0,0,0,0,0,11,133,204,5,3,0,0,0,0,21,230,278,44,25,3,0,0,0,17,362,132,94,50,10,3,0,0,22,303,51,58,56,12,0,0,0,5,187,44,42,78,22,4,0,0,8,195,41,42,56,19,7,0,0,12,166,28,50,60,25,4,0,0,9,178,30,69,55,17,5,0,0,9,185,30,51,32,19,4,0,0,13,151,23,25,43,19,4,3,0,7,122,15,14,31,8,6,0,0,7,82,4,3,23,12,5,3,0,8,66,3,3,14,12,11,0,0,4,49,8,4,8,10,3,3,0,6,43,1003,514,524,190,50,14,7,150,2457
SSC10039,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,4,0,3,3,21
SSC10040,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,3,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,13,7,6,0,0,7,62
SSC10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,22,7,0,0,6,58
SSC10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,0,26
SSC10043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,0,0,15
SSC10044,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,3,9,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,3,14,7,0,0,3,9,54
SSC10045,25,0,0,0,0,0,0,3,22,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,4,10,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,11,0,0,8,5,3,0,0,0,17,3,4,11,3,0,0,0,0,15,3,4,14,6,3,0,0,0,30,4,0,7,9,0,0,0,0,19,0,0,7,4,0,0,0,0,14,0,0,0,9,3,0,0,0,12,0,0,3,4,0,0,0,3,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,51,10,58,37,10,3,0,11,189
SSC10046,136,7,0,0,0,0,0,21,166,68,10,9,0,0,0,0,8,91,40,22,11,7,0,0,0,3,82,23,32,28,18,5,0,0,3,111,27,22,65,30,10,3,0,4,164,25,25,61,38,15,3,0,8,174,34,31,63,46,13,3,3,12,207,30,20,72,32,19,3,3,14,187,31,27,82,57,20,0,0,18,238,30,22,77,62,19,0,3,15,217,23,20,84,59,31,3,4,7,235,22,18,51,58,18,3,5,12,191,27,11,53,43,31,16,5,11,187,13,10,37,40,31,10,11,13,159,24,18,62,55,51,15,17,18,249,541,284,760,534,258,61,52,171,2656
SSC10047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,5,4,0,0,3,42
SSC10048,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,15
SSC10049,227,3,0,0,0,0,0,30,264,230,40,19,4,0,0,0,29,326,112,51,50,22,16,3,0,24,276,66,43,49,46,14,6,3,21,254,31,27,67,37,24,7,9,22,233,25,41,50,53,21,17,4,20,233,18,40,74,39,30,17,5,21,235,18,26,78,69,31,14,9,10,258,14,15,96,69,38,11,16,15,270,10,22,80,61,22,19,3,23,243,7,13,47,50,22,11,5,13,163,4,13,31,22,14,4,3,13,104,3,4,7,12,5,4,3,0,53,0,0,0,9,4,4,8,0,31,5,0,3,11,3,0,3,4,23,773,335,658,503,248,117,81,242,2966
SSC10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,18
SSC10051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8
SSC10053,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,12
SSC10054,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,4,0,0,0,27
SSC10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,4,3,0,0,7,24
SSC10056,5,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,10,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,15,5,0,0,6,56
SSC10057,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,0,0,8,28
SSC10058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,10,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,10,11,3,0,0,0,15,39
SSC10059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,4,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,3,14,3,0,9,6,4,3,0,0,25,0,0,7,3,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,22,11,28,21,9,5,0,14,99
SSC10060,118,3,0,0,0,0,0,23,143,76,3,8,0,0,0,0,3,96,41,17,12,3,0,0,0,7,86,19,16,24,9,0,0,0,6,74,13,20,33,12,8,0,0,3,78,8,18,40,30,9,4,0,10,124,10,13,56,29,8,0,3,11,133,16,13,50,23,15,3,6,9,132,12,16,72,27,10,0,3,10,144,9,10,55,38,12,0,0,20,148,7,11,65,32,8,3,0,30,163,5,14,53,29,20,3,3,31,149,8,9,27,34,14,0,3,23,118,5,3,11,11,12,3,3,12,57,3,0,4,7,3,3,7,15,43,350,150,505,288,119,30,24,216,1693
SSC10061,142,0,0,0,0,0,0,20,164,308,3,0,0,0,0,0,31,337,367,10,9,0,0,0,0,52,438,309,72,40,5,0,0,0,36,464,216,99,114,20,0,0,0,44,492,157,59,140,41,11,0,0,37,440,117,59,129,41,13,0,0,37,391,112,55,93,32,6,0,0,28,333,96,55,66,37,7,0,0,27,289,70,45,75,27,10,0,0,21,251,54,38,71,28,3,3,0,18,216,29,18,34,20,3,7,5,13,132,24,9,23,8,15,4,0,7,87,8,5,13,6,8,4,0,7,56,12,11,20,6,7,3,3,10,73,2005,539,826,261,82,26,12,400,4154
SSC10062,52,0,0,0,0,0,0,7,57,50,0,0,0,0,0,0,3,61,24,0,0,0,0,0,0,4,32,8,7,3,0,0,0,0,0,26,10,3,16,5,0,0,0,0,40,4,3,14,15,3,0,0,0,39,12,7,16,22,8,0,0,3,61,4,7,20,18,7,0,0,3,52,7,4,21,13,4,0,0,0,54,0,4,9,10,5,0,0,0,28,0,3,19,11,5,3,0,4,46,4,0,6,11,9,0,0,0,28,0,0,8,6,5,3,0,3,18,0,0,5,8,3,0,0,0,15,0,5,0,0,0,0,0,0,4,173,41,134,117,54,12,7,27,565
SSC10063,74,0,0,0,0,0,0,9,82,49,4,7,0,0,0,0,4,70,70,18,17,3,3,0,0,3,119,24,21,38,16,6,0,0,11,121,12,10,37,23,6,3,0,3,99,6,10,30,27,6,4,4,3,84,4,15,36,20,6,0,0,3,86,8,5,35,19,6,0,0,9,82,3,14,29,30,7,0,0,3,83,5,5,12,14,4,0,0,4,48,0,3,14,8,10,0,0,0,42,3,0,3,6,3,0,0,0,18,0,0,3,13,0,4,0,0,23,0,0,5,4,0,0,0,0,6,0,3,4,6,0,0,0,0,12,265,104,274,190,52,17,10,54,977
SSC10064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,17
SSC10065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,15
