SSC_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC10059,0,3,3,3,0,0,3,4,0,15,7,3,7,3,3,6,3,6,0,36,3,3,0,3,3,3,0,0,0,12,0,4,3,0,3,0,0,3,0,17,0,0,4,0,0,3,0,0,0,6,0,0,4,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,9,22,16,9,8,7,21,3,103
SSC10060,3,9,13,17,25,27,21,57,3,171,7,22,21,26,53,42,17,29,3,205,5,15,15,34,60,81,32,36,11,293,7,37,42,37,34,20,9,14,3,209,3,20,32,28,38,20,13,10,6,166,5,60,28,26,22,15,8,8,7,180,7,6,8,8,23,22,17,20,0,109,11,44,26,25,19,29,8,9,4,176,0,3,3,0,0,0,0,3,3,16,51,211,182,196,275,258,130,185,36,1525
SSC10061,31,19,29,59,103,239,150,351,9,989,88,152,183,220,323,523,308,539,11,2346,6,25,24,12,53,86,53,67,3,329,6,105,71,69,42,37,16,30,3,382,18,63,75,70,130,120,77,82,0,632,10,54,52,51,42,59,32,55,5,356,3,9,14,3,18,26,6,20,4,104,3,25,32,14,16,18,7,7,0,131,0,5,3,7,10,23,7,7,28,93,169,457,487,503,736,1138,647,1157,65,5363
SSC10062,5,4,7,4,10,32,14,75,4,157,3,10,19,15,22,34,14,24,3,137,3,12,9,9,16,35,4,36,4,137,4,10,13,7,10,4,3,4,0,52,3,16,19,27,21,26,3,13,3,133,0,20,8,3,4,14,3,14,0,65,0,0,6,0,4,8,3,3,0,24,3,20,7,3,8,8,3,10,0,58,0,3,0,0,0,0,0,4,0,5,20,100,90,71,89,165,48,175,17,779
SSC10063,3,3,7,4,24,21,16,58,0,136,10,8,13,18,35,54,24,25,0,187,4,5,6,11,57,68,47,57,3,263,8,23,21,30,31,10,9,8,4,158,7,17,22,29,67,51,15,11,0,218,3,36,16,18,31,18,4,9,3,138,3,3,3,11,28,18,14,30,0,118,3,17,15,11,24,26,8,14,0,116,3,0,0,0,8,4,0,5,3,24,46,110,98,139,294,271,138,224,15,1355
SSC10064,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,13
SSC10065,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,4,3,4,3,23
SSC10066,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7
SSC10067,0,0,4,0,0,0,0,4,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,3,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,4,7,0,9,8,0,14,5,49
SSC10068,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,14
SSC10069,3,0,0,8,3,10,0,7,0,29,0,0,9,3,4,8,3,0,0,29,3,3,3,0,8,10,0,4,3,32,0,3,3,3,3,0,0,0,0,8,0,3,4,0,6,0,3,3,0,20,0,5,0,0,0,3,0,0,0,15,0,0,0,0,0,3,0,0,0,6,0,3,0,3,6,3,0,3,0,22,0,0,3,0,3,0,0,0,0,8,8,23,22,22,30,31,11,19,5,172
SSC10070,0,0,0,0,0,3,0,13,0,23,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,7,4,3,5,4,10,3,9,0,20,5,60
SSC10071,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10072,0,4,6,6,13,24,17,66,0,131,3,22,15,20,18,35,7,42,0,158,3,7,18,8,11,31,17,30,0,114,0,16,11,6,8,9,3,8,0,64,5,14,21,17,10,16,4,10,0,105,0,20,5,6,3,8,6,7,0,57,0,0,3,3,3,7,0,4,0,18,3,16,11,5,0,12,0,3,6,53,0,4,0,3,3,3,0,3,5,27,10,103,98,67,75,146,52,164,10,728
SSC10073,0,5,3,3,9,18,5,15,0,58,9,4,12,6,19,15,8,19,3,91,6,9,0,15,36,21,14,23,0,119,0,13,18,13,9,5,0,3,0,68,3,18,11,14,22,11,9,4,0,94,3,19,9,11,8,6,4,8,0,62,0,10,5,3,12,5,9,6,0,53,5,17,3,6,11,15,8,3,0,65,0,0,0,0,4,0,0,0,0,11,23,92,61,72,119,93,61,83,8,613
SSC10074,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,6,0,22
SSC10075,0,7,0,0,3,3,0,13,0,24,0,0,3,4,0,4,3,5,0,19,3,0,0,0,0,4,0,0,0,10,0,0,3,0,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,13,9,12,10,14,3,22,0,94
SSC10076,0,0,3,7,0,11,0,37,0,61,0,0,3,3,0,0,3,4,0,10,0,0,3,4,0,10,0,0,0,19,0,5,0,0,4,3,0,0,0,19,0,0,6,0,3,0,0,0,0,14,0,4,0,8,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,13,0,4,3,3,4,3,0,0,0,22,0,0,0,0,0,0,0,0,3,3,5,24,18,23,10,28,5,52,4,163
SSC10077,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,15
SSC10078,3,0,0,0,9,12,0,10,0,31,0,3,3,5,12,13,3,7,0,55,0,0,4,3,24,27,8,15,0,87,3,12,11,11,12,3,8,3,0,63,3,3,8,8,19,8,0,4,0,47,0,11,11,12,3,5,0,4,0,53,3,5,0,10,9,16,4,14,0,61,3,29,13,11,11,12,3,3,4,88,0,0,0,3,0,0,0,0,3,6,17,68,50,55,96,97,30,58,13,495
SSC10079,0,4,5,0,0,0,3,6,0,19,0,0,0,0,0,4,0,3,0,8,0,3,0,0,0,0,0,5,0,11,0,0,4,4,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,3,0,7,4,0,0,3,0,15,3,0,0,0,0,0,0,0,0,5,3,7,14,11,12,6,6,19,4,79
SSC10080,0,0,3,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,9
SSC10081,3,3,3,5,0,13,0,52,0,84,0,3,3,7,4,3,3,6,0,24,0,3,0,3,4,3,3,3,0,15,0,3,3,0,3,3,0,0,0,11,3,3,0,9,0,0,0,0,0,18,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,5,0,0,6,4,0,3,0,19,0,0,0,0,0,0,0,0,0,0,11,25,13,23,15,27,12,65,3,187
SSC10082,0,0,0,0,0,3,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,0,9,0,27
SSC10083,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC10084,0,0,0,0,0,0,0,25,0,31,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,3,7,7,0,4,5,4,33,0,67
SSC10085,33,50,48,74,187,203,123,346,6,1068,108,264,221,278,534,430,235,448,32,2542,35,55,56,98,302,219,135,152,11,1069,69,253,189,220,198,112,57,75,36,1202,43,138,140,186,428,149,78,61,15,1236,52,310,150,151,151,68,45,68,15,1012,10,52,22,38,68,53,42,68,11,365,52,278,148,121,204,103,52,51,18,1028,7,15,5,0,13,17,3,18,41,124,410,1426,978,1165,2093,1344,761,1281,186,9636
SSC10086,13,15,34,26,101,175,88,124,4,575,30,64,81,79,281,343,110,160,14,1157,15,35,67,50,133,141,52,88,21,605,19,71,101,71,91,66,28,41,5,491,14,58,57,69,220,167,47,48,12,700,8,93,89,70,89,59,26,26,13,479,9,20,51,41,77,61,28,52,10,345,15,66,159,58,92,86,23,28,18,549,4,6,9,6,15,12,11,11,36,113,132,419,644,477,1102,1116,415,569,129,5011
SSC10087,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,6,0,19
SSC10088,0,0,0,0,3,0,0,4,0,10,0,3,3,8,0,3,0,0,0,17,0,0,0,3,3,3,0,0,0,14,0,4,3,3,0,3,0,0,0,15,0,3,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,0,3,3,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,5,18,15,18,18,11,4,10,3,91
SSC10089,0,0,3,0,0,12,4,10,0,30,3,8,7,15,13,12,3,8,0,62,0,0,0,7,3,3,3,7,0,28,0,3,3,13,0,5,3,0,0,29,0,3,0,8,9,3,0,0,0,25,0,5,3,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,3,9,0,3,9,8,0,0,4,3,3,35,0,0,0,0,0,0,0,0,4,3,10,32,23,45,32,33,21,30,8,234
SSC10090,20,11,25,52,100,224,121,241,7,806,67,122,140,143,378,666,263,354,17,2143,11,20,33,24,69,88,43,61,3,351,12,95,84,56,56,46,21,22,4,409,21,57,58,61,171,137,63,56,5,634,10,67,62,35,51,67,28,28,7,349,7,5,9,14,14,19,5,10,0,81,3,42,54,26,30,25,5,17,3,201,5,3,3,11,8,20,3,9,15,83,147,431,470,415,881,1295,554,798,62,5058
SSC10091,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,0,22
SSC10092,0,0,0,0,0,3,0,6,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,4,0,20
SSC10093,5,10,8,16,28,68,30,80,0,245,23,32,52,64,71,116,72,74,3,501,3,12,10,19,41,51,22,34,0,195,7,24,31,18,18,5,10,13,3,128,6,38,40,26,56,67,17,12,0,259,0,41,29,18,20,23,8,14,3,160,3,6,3,4,8,15,11,9,0,53,0,19,17,14,12,16,9,3,0,91,0,0,3,0,3,4,0,0,0,16,53,176,188,183,260,364,180,239,13,1646
SSC10094,0,3,0,0,0,3,0,5,0,10,3,0,3,3,4,3,0,4,0,23,0,0,0,8,0,0,0,6,0,18,0,9,0,0,3,0,0,0,0,14,0,0,6,0,6,0,0,0,0,18,0,3,0,0,0,0,0,0,0,11,0,4,0,0,0,3,0,0,0,9,0,3,3,5,5,4,0,3,0,16,0,0,0,0,0,0,0,0,0,0,4,21,17,14,21,11,3,23,0,117
SSC10095,0,0,0,0,0,0,3,3,0,9,0,0,0,0,6,4,0,3,0,10,4,0,4,3,3,7,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,5,12,12,9,5,13,10,10,0,71
SSC10096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10097,0,3,3,0,11,16,3,7,0,47,3,10,11,11,16,15,4,5,0,78,4,17,14,14,32,30,12,17,4,133,3,20,12,20,22,13,5,7,6,105,0,7,11,6,40,20,3,7,3,107,4,20,18,12,14,3,0,3,0,78,3,14,9,8,40,27,21,12,8,144,0,18,20,14,53,27,10,12,6,157,0,3,3,3,4,0,3,0,14,42,19,106,88,91,242,161,70,73,45,893
SSC10098,27,34,62,63,226,360,203,266,17,1266,117,240,276,334,792,1145,355,481,29,3766,17,63,165,119,301,300,145,158,20,1295,35,237,354,200,243,154,54,69,26,1372,43,128,156,147,501,375,149,113,28,1640,27,175,213,148,209,129,53,63,17,1030,6,35,66,38,106,88,42,64,12,464,24,187,351,134,199,128,47,62,27,1163,5,19,28,18,42,38,4,19,67,238,296,1119,1679,1207,2617,2715,1049,1302,235,12225
SSC10099,0,6,0,3,0,6,3,33,0,52,0,3,3,3,0,0,0,3,0,14,0,0,0,4,10,4,0,0,0,19,6,9,3,7,0,4,0,3,3,32,0,5,0,4,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,12,0,0,3,0,3,4,3,3,0,13,0,6,8,7,8,8,3,0,0,41,0,0,0,0,3,0,0,0,0,5,5,33,21,30,27,23,8,46,5,205
SSC10100,0,0,0,0,0,8,3,17,3,31,3,0,0,3,3,0,0,4,0,12,0,0,3,0,5,4,4,4,0,19,0,0,0,4,8,3,0,0,0,16,0,3,5,0,3,0,3,8,0,20,0,4,0,0,0,3,3,0,0,17,0,3,0,0,0,4,3,6,0,21,0,0,7,3,6,3,4,5,0,30,0,0,0,0,0,0,0,0,0,0,4,16,11,12,25,29,24,41,8,176
SSC10101,0,0,3,8,18,25,8,17,0,85,5,8,7,15,33,22,11,11,0,113,5,17,14,18,70,47,30,35,3,234,7,28,25,51,35,14,6,13,3,185,6,5,15,16,51,26,12,3,3,139,3,43,21,31,30,17,7,9,4,157,5,3,6,17,21,34,16,24,0,121,7,38,24,28,64,45,12,16,9,247,0,0,0,0,3,3,0,0,11,18,40,153,115,181,316,227,108,130,30,1295
SSC10102,5,7,10,18,28,61,43,83,0,255,19,32,45,52,92,115,62,66,3,489,13,16,18,18,80,91,46,68,0,346,13,42,39,46,47,22,20,16,0,249,10,37,51,54,84,56,23,11,0,323,9,65,38,30,31,21,8,10,3,220,14,13,14,4,33,38,28,43,0,180,3,55,20,18,21,28,11,14,3,180,3,4,0,3,4,9,0,4,8,28,83,277,233,240,424,438,243,316,22,2275
SSC10103,4,3,18,16,34,48,40,64,0,226,20,36,54,47,102,160,55,74,4,556,4,10,10,16,43,49,15,23,6,174,10,53,34,26,22,21,6,10,5,187,9,37,36,36,58,43,16,14,0,247,9,34,16,21,19,16,4,4,0,120,0,8,3,3,14,4,7,14,0,46,0,26,7,11,17,17,8,3,3,101,0,7,5,3,3,3,0,3,0,17,54,212,182,175,311,362,149,207,20,1675
SSC10104,0,0,3,0,0,0,3,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,3,17,0,35
SSC10105,0,5,3,3,0,12,4,22,0,52,7,0,3,3,9,6,0,7,0,33,3,3,0,4,0,10,7,5,0,33,0,0,5,7,7,4,0,3,0,25,0,0,3,3,6,10,0,4,0,32,0,4,0,8,4,0,0,0,0,14,0,0,0,3,3,4,3,7,0,28,0,7,0,3,8,15,5,4,0,47,0,0,0,0,0,0,0,0,7,13,8,20,21,37,41,61,20,51,9,278
SSC10106,20,41,55,66,224,247,75,140,21,901,42,135,153,157,569,555,145,146,43,1929,35,204,334,264,607,668,269,183,116,2683,41,204,362,233,254,168,75,117,39,1488,36,115,134,123,425,270,78,66,34,1289,37,305,407,181,243,162,44,66,39,1478,15,98,158,155,302,237,116,159,53,1301,37,335,659,277,521,358,143,121,86,2531,9,37,47,29,71,61,18,14,202,484,267,1476,2318,1484,3220,2729,957,1004,628,14075
SSC10107,0,0,3,0,0,0,4,3,0,13,3,0,0,0,4,0,0,0,0,15,0,0,4,3,0,0,3,3,0,10,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,3,5,7,12,6,13,14,3,64
SSC10108,3,7,8,9,17,39,36,65,5,189,29,51,83,73,76,86,56,77,3,537,0,8,5,11,25,40,16,19,3,128,7,29,22,17,15,8,8,10,0,109,3,20,16,22,26,25,10,12,0,127,0,26,15,6,12,9,3,3,0,72,0,0,3,6,3,5,11,3,0,35,0,17,7,3,4,3,0,0,0,43,0,0,3,0,0,0,0,0,4,13,48,159,154,146,180,219,132,194,13,1245
SSC10109,3,12,6,21,29,42,13,55,5,188,3,9,13,15,35,41,4,18,0,134,4,6,11,13,47,78,24,35,5,219,10,11,15,14,17,8,11,7,3,87,8,33,18,13,38,35,12,7,4,173,3,31,15,15,10,27,4,11,6,116,7,12,8,12,30,25,15,33,3,142,4,15,10,14,18,18,10,13,6,108,0,4,0,0,3,4,0,4,14,27,42,138,104,114,221,270,89,183,47,1207
SSC10110,0,0,3,0,0,3,0,9,0,21,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,3,3,0,0,6,0,4,0,19,0,0,0,0,0,0,0,0,0,0,4,6,7,10,4,10,4,13,4,77
SSC10111,17,33,55,68,68,199,123,323,13,901,55,162,193,163,119,276,144,294,14,1424,19,56,55,63,86,190,50,126,7,649,16,147,87,74,46,50,24,15,6,465,18,128,142,81,77,109,36,55,3,646,16,120,78,54,31,80,35,52,8,468,0,10,10,7,11,15,3,16,0,82,13,82,38,40,37,23,10,16,0,256,6,13,3,12,7,11,3,12,25,91,157,756,650,562,484,958,422,907,76,4977
SSC10112,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,12
SSC10113,0,0,0,0,3,6,0,17,0,30,3,0,0,8,3,7,0,0,0,20,0,0,3,0,0,5,0,3,0,14,0,0,0,0,3,0,0,0,0,10,0,3,3,8,0,3,0,0,0,12,0,5,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,4,3,13,10,15,14,21,5,25,4,103
SSC10114,7,7,22,24,31,78,34,110,4,323,26,58,98,68,75,165,62,94,6,649,3,15,17,23,40,106,39,61,3,305,12,61,47,48,36,34,17,3,3,267,13,48,49,51,49,35,11,14,3,268,9,64,29,20,31,25,12,24,0,208,3,6,3,5,12,20,4,13,4,66,3,46,24,10,16,24,7,12,4,150,3,3,3,0,0,3,0,7,3,24,73,313,288,260,282,491,196,330,25,2256
SSC10115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10116,4,3,3,4,16,16,5,14,0,64,6,10,13,15,19,15,3,9,0,95,3,11,11,7,51,31,18,17,0,148,4,19,18,17,22,7,0,0,0,94,6,7,19,19,30,12,9,5,0,110,4,25,9,12,18,8,0,8,0,86,3,4,3,6,13,13,8,13,3,64,3,11,11,13,19,12,8,4,0,79,3,0,0,0,0,0,0,0,3,9,35,81,87,85,188,118,55,79,8,737
SSC10117,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,3,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,5,4,14,3,6,15,3,53
SSC10118,0,0,0,0,0,8,3,3,0,15,0,0,0,3,5,6,3,5,0,31,0,0,0,3,5,13,3,3,0,34,0,3,0,3,8,0,0,0,0,16,0,4,5,7,3,5,5,0,0,25,0,7,3,0,0,0,3,0,0,18,0,0,0,0,8,3,0,4,0,18,0,0,4,5,4,9,0,3,0,22,0,0,0,0,0,0,0,0,0,3,5,19,15,25,40,41,16,21,4,179
SSC10119,0,0,0,0,3,8,3,9,0,18,0,0,3,0,0,10,0,7,0,18,0,0,3,3,0,3,0,0,0,18,0,0,3,3,0,0,0,0,0,6,0,0,0,3,3,0,3,0,0,10,0,0,3,0,0,3,0,3,0,14,3,0,0,0,0,0,0,4,0,7,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,13,12,13,13,27,6,17,0,107
SSC10120,0,0,0,0,3,0,5,10,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,8,0,13,0,4,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,5,13,5,9,12,4,25,0,75
