SSC_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SSC10011,4,0,13,9,14,3,0,0,0,52,3,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,13,16,14,9,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,12,14,9,0,0,0,64,10,0,4,0,4,8,4,4,0,35,4,3,3,3,7,3,0,3,0,29,21,7,26,16,23,21,12,8,0,131,0,0,0,4,9,3,0,0,0,19,4,6,11,15,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,16,15,3,0,0,0,59,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5
SSC10012,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10013,0,0,0,3,3,3,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10014,10,46,210,294,198,112,19,0,0,894,29,42,22,22,18,12,6,0,0,152,0,0,3,11,0,4,0,0,0,15,0,0,0,7,3,3,0,0,0,18,43,91,236,326,216,133,28,0,0,1077,0,4,6,3,3,0,0,0,0,18,11,5,0,0,0,0,0,0,0,19,14,10,8,4,3,3,0,0,0,40,60,106,240,334,217,139,28,0,0,1121,64,22,16,13,13,35,65,25,13,258,0,7,8,9,0,11,0,0,0,37,122,125,273,357,230,178,94,25,14,1418,9,50,141,164,137,79,16,0,0,588,38,44,74,92,63,34,6,0,0,356,0,7,13,11,3,5,0,0,0,33,4,0,4,4,5,0,0,0,0,19,44,98,229,270,216,116,21,0,0,997,0,5,8,7,3,5,0,0,0,28,11,4,3,7,6,3,0,0,0,40,11,9,13,15,7,4,0,0,0,67
SSC10015,0,3,11,12,12,11,7,3,0,58,0,0,0,0,0,6,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,18,12,9,10,0,75,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,11,12,19,14,9,10,0,79,0,0,0,3,3,13,17,11,0,47,0,0,0,0,3,0,0,3,0,15,5,3,13,15,23,31,26,16,0,137,3,4,0,8,6,5,0,0,0,22,3,3,4,3,10,4,4,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,7,5,8,18,16,10,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10016,17,78,323,302,296,131,18,0,0,1152,64,69,67,33,42,42,10,4,0,334,0,3,9,9,4,7,0,0,0,37,3,4,6,3,4,7,0,0,0,26,81,159,407,341,348,177,29,9,0,1555,11,16,22,15,13,10,0,0,0,80,20,11,3,3,0,3,0,0,0,45,26,27,23,18,18,12,3,0,0,123,106,187,428,358,363,189,30,9,0,1678,85,29,25,42,48,92,153,92,24,601,3,4,23,10,16,17,7,3,3,81,201,219,481,411,431,297,194,101,28,2361,11,76,221,144,157,92,0,0,0,702,80,115,110,170,157,83,26,0,0,740,7,9,24,15,20,13,0,0,0,80,3,6,5,3,5,0,0,0,0,29,100,210,359,331,341,190,26,0,0,1551,3,7,8,11,10,3,0,0,0,46,17,7,9,3,3,9,0,0,0,54,16,19,18,14,15,13,3,0,0,97
SSC10017,16,56,190,316,232,150,24,0,0,987,52,49,26,24,35,40,28,15,0,273,7,3,5,4,9,8,0,0,0,32,0,3,4,4,0,0,0,3,0,15,67,110,227,349,283,196,51,21,0,1299,5,8,7,5,16,6,0,0,0,40,18,16,4,0,3,3,0,0,0,47,26,18,7,5,13,12,4,0,0,90,95,132,234,359,296,208,51,17,0,1389,63,19,10,14,24,77,207,163,58,636,0,3,5,9,7,9,8,0,8,49,150,151,248,387,330,286,269,187,64,2071,3,27,119,131,145,79,5,0,0,514,70,45,92,184,153,72,17,6,0,640,3,0,19,12,6,6,0,0,0,52,3,0,3,0,0,0,0,0,0,16,85,79,229,327,304,160,32,4,0,1218,0,0,4,8,3,3,0,0,0,25,12,7,4,7,3,3,0,0,0,31,15,7,7,12,3,7,0,0,0,49
SSC10018,4,14,21,32,48,31,10,0,0,165,0,0,3,3,4,0,4,3,0,26,0,0,0,0,0,5,3,0,0,7,0,0,4,0,0,0,0,0,0,7,9,14,33,40,49,39,16,7,0,206,0,4,0,7,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,3,0,0,0,17,5,13,32,42,55,46,20,7,0,219,24,3,3,3,10,25,44,24,8,138,0,0,0,0,5,6,3,5,0,23,27,18,38,51,65,70,70,39,12,387,0,3,3,15,23,13,0,0,0,62,6,6,19,28,17,17,4,0,0,98,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,11,23,41,41,34,6,0,0,170,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,0,0,4,4,3,0,0,0,18
SSC10019,0,0,3,3,3,8,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,21,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,10,0,0,0,32,0,0,0,0,0,7,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10020,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,4,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10021,9,24,26,59,42,25,5,0,0,195,6,9,11,0,8,5,4,3,0,45,0,0,0,0,3,3,0,0,0,9,0,0,0,0,4,0,0,0,0,7,20,27,36,59,55,35,12,3,0,251,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,3,0,0,0,6,20,27,39,59,55,41,12,3,0,263,17,0,4,4,3,12,27,4,3,80,0,0,4,9,3,7,3,0,0,20,38,28,47,70,65,59,46,6,3,365,0,14,25,24,29,12,0,0,0,112,9,13,8,22,18,18,4,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,25,35,51,48,31,4,0,0,206,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7
SSC10022,13,24,31,29,38,20,6,0,0,168,12,16,11,7,8,5,4,0,0,64,0,5,3,3,3,3,0,0,0,13,7,5,8,3,3,0,0,0,0,26,31,45,56,45,47,33,9,0,0,267,15,20,16,7,5,4,0,0,0,70,11,6,0,3,5,0,0,0,0,22,25,27,17,10,8,10,0,0,0,93,54,68,77,49,61,43,11,0,0,362,72,30,26,62,70,66,78,24,0,432,22,12,20,11,15,15,9,5,0,110,144,118,124,122,142,126,100,25,0,905,9,26,26,18,18,15,3,0,0,108,15,16,20,28,37,10,3,0,0,123,0,5,0,3,0,4,0,0,0,9,0,3,3,4,3,3,0,0,0,12,20,43,43,55,61,32,3,0,0,253,3,10,8,12,11,3,0,0,0,47,4,3,11,14,6,8,0,0,0,44,15,11,17,29,15,9,0,0,0,94
SSC10023,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,3,0,0,0,14,3,0,0,4,0,4,12,0,0,31,3,3,5,0,0,5,0,0,0,15,5,8,15,5,3,9,9,3,0,63,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10024,0,0,4,7,4,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,5,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,5,3,0,0,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,4,5,3,6,3,0,0,27,0,0,0,4,0,0,3,0,0,8,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10025,94,253,557,681,617,369,32,5,0,2604,128,91,67,68,77,88,29,3,0,553,8,9,18,18,26,19,3,0,0,109,0,12,13,6,13,4,0,0,0,48,233,360,662,774,730,484,62,8,0,3315,20,21,19,15,11,18,0,0,0,100,44,6,3,4,0,11,0,0,0,73,60,32,20,23,16,29,0,0,0,176,293,385,683,799,746,510,62,8,0,3495,221,48,46,50,81,200,361,202,93,1300,10,12,27,25,41,34,15,16,0,188,525,449,754,872,867,744,436,228,98,4982,37,142,264,284,368,169,10,0,0,1269,196,152,290,410,339,179,28,0,0,1588,12,7,51,29,27,17,0,0,0,133,3,8,7,7,4,6,0,0,0,33,243,305,609,725,729,374,41,0,0,3029,19,17,5,12,14,5,0,0,0,78,56,10,23,25,13,6,3,0,0,132,77,28,27,40,28,10,3,0,0,207
SSC10026,30,118,297,241,257,196,24,3,0,1168,53,60,47,41,45,48,18,0,0,299,3,0,9,7,7,17,3,0,0,45,4,0,4,4,4,3,6,0,0,31,86,178,360,291,312,258,51,3,5,1544,9,18,23,14,10,13,0,0,0,84,17,3,8,4,0,3,0,0,0,34,29,23,24,20,14,14,0,0,0,120,111,198,386,307,329,271,54,3,5,1660,94,22,48,35,71,132,274,129,44,851,5,16,24,21,25,15,18,31,26,188,215,234,463,365,419,421,346,163,79,2695,12,56,135,124,135,93,3,0,0,555,74,81,151,131,157,105,23,0,0,728,4,3,18,7,7,11,0,0,0,51,4,0,5,4,4,0,0,0,0,25,97,147,309,269,304,213,27,0,0,1362,6,11,17,11,3,0,0,0,0,51,17,7,13,16,8,0,0,0,0,54,25,18,27,22,12,0,0,0,0,108
SSC10027,9,63,188,190,184,148,35,3,0,828,43,22,28,23,34,49,40,3,0,245,3,3,0,6,5,8,5,0,0,29,3,4,0,0,0,7,0,0,0,13,56,86,227,220,230,205,82,7,0,1118,0,12,11,8,7,11,0,0,0,56,6,8,6,5,4,3,0,0,0,27,7,22,17,10,11,14,0,0,0,83,71,108,245,233,242,215,84,7,0,1200,61,15,24,28,38,72,163,91,52,543,9,17,31,28,37,21,24,20,11,198,134,139,297,297,316,310,272,120,60,1939,10,51,108,98,130,102,15,0,0,519,54,50,88,111,103,115,43,0,0,572,0,3,19,6,9,12,0,0,0,53,4,3,0,0,0,3,0,0,0,12,76,112,218,218,247,231,64,0,0,1164,3,3,8,3,8,0,0,0,0,25,8,3,3,3,3,5,0,0,0,25,6,6,6,5,16,10,0,0,0,56
SSC10028,3,8,23,14,20,32,6,0,0,107,3,3,4,3,12,11,10,0,0,40,3,3,0,0,4,3,0,0,0,10,3,0,3,0,0,0,0,0,0,3,12,11,22,21,32,44,13,0,0,161,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,11,17,11,27,19,38,47,13,0,0,172,18,84,210,114,63,25,51,26,4,598,0,0,4,0,0,4,3,3,0,17,33,94,244,141,98,78,68,34,3,790,0,4,6,15,19,9,0,0,0,58,14,3,9,12,14,22,0,0,0,77,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,17,10,20,25,33,37,4,0,0,144,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5
SSC10029,0,0,10,0,3,13,7,0,0,34,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,11,8,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,11,8,0,0,43,0,3,0,0,3,3,0,4,0,19,0,0,0,0,0,0,0,0,0,6,3,9,12,3,6,18,14,6,0,67,0,0,3,3,4,11,0,0,0,19,3,0,3,0,5,3,0,0,0,17,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,8,15,14,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10030,9,142,1028,691,395,182,24,0,0,2471,12,66,116,62,65,46,14,6,0,383,0,3,21,14,12,10,3,0,0,64,0,3,30,7,5,3,0,0,0,52,24,207,1197,785,485,236,40,4,0,2968,0,5,23,26,17,8,0,0,0,87,0,12,12,3,5,3,0,0,0,36,0,17,34,27,26,18,0,0,0,122,20,225,1227,811,505,256,40,4,0,3097,41,41,49,32,43,43,73,40,13,375,4,21,132,85,48,19,5,10,0,329,74,284,1408,933,603,319,119,51,13,3796,4,148,934,469,280,108,16,6,0,1957,29,82,186,150,71,62,27,0,0,610,0,3,47,34,6,9,0,0,0,99,0,6,9,6,3,3,0,0,0,30,38,233,1185,657,362,179,41,4,0,2698,0,3,18,9,4,6,0,0,0,43,0,13,8,5,8,0,0,0,0,33,3,14,32,20,9,3,0,0,0,79
SSC10031,13,71,132,132,164,190,15,0,0,727,28,43,10,10,18,32,17,0,0,151,0,4,3,0,3,4,0,0,0,21,0,0,5,0,3,0,0,0,0,15,40,118,147,149,192,235,32,0,0,916,3,3,6,3,4,6,0,0,0,22,9,3,0,0,0,3,0,0,0,13,13,3,6,3,4,8,0,0,0,41,59,120,155,151,194,239,32,0,0,956,61,9,5,9,9,52,85,41,4,281,4,3,5,0,4,11,3,0,3,36,120,133,167,163,205,299,126,40,12,1272,8,54,92,70,112,97,0,0,0,436,52,64,43,58,85,101,9,0,0,410,0,6,3,3,3,8,0,0,0,26,0,3,3,3,0,3,0,0,0,18,65,128,138,129,204,206,12,0,0,883,0,0,3,0,0,3,0,0,0,3,5,4,0,3,7,3,0,0,0,20,5,4,3,3,12,3,0,0,0,30
SSC10032,0,0,7,3,4,11,0,0,0,29,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,11,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,11,0,3,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,10,9,11,12,0,3,0,43,0,0,3,0,3,3,0,0,0,8,3,0,3,5,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,4,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10034,0,0,0,3,4,5,0,0,0,15,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,8,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,8,5,3,0,0,21,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,4,7,5,5,9,8,9,8,0,0,42,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10035,0,3,4,7,4,3,0,0,0,16,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,4,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,4,0,3,0,20,0,0,0,0,3,4,3,0,0,10,0,0,3,0,0,0,0,0,0,4,6,3,5,7,5,10,4,3,0,36,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10036,13,69,159,404,403,184,40,5,0,1283,77,74,31,29,51,75,41,3,0,379,3,3,4,6,10,3,3,0,0,36,3,0,3,7,7,6,0,0,0,31,96,139,199,453,473,268,84,13,0,1722,0,4,8,12,10,6,0,0,0,37,15,3,5,0,0,3,3,0,0,32,15,5,15,12,10,10,4,0,0,64,115,151,207,463,479,275,89,13,0,1785,118,20,20,20,28,80,198,178,68,730,6,0,0,7,9,9,10,18,15,85,230,167,232,495,520,365,299,204,80,2599,8,48,121,190,191,116,19,3,0,699,75,73,73,241,210,135,52,3,0,861,3,0,22,22,11,10,0,0,0,74,3,0,6,0,15,0,4,0,0,25,92,119,220,452,424,259,76,3,0,1657,3,3,3,3,9,3,0,0,0,19,7,0,0,4,10,7,0,0,0,23,9,3,8,9,16,6,0,0,0,48
