SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC13274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,5
SSC13276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,8,20,12,3,0,61
SSC13277,3,8,11,11,16,8,3,0,0,59,4,8,16,20,24,16,0,0,0,87,107,203,269,387,585,380,103,8,0,2047
SSC13278,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,0,6,10,14,8,16,31,13,12,6,0,110
SSC13279,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,7,3,0,3,4,11,8,0,0,0,27
SSC13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
SSC13281,6,9,17,21,32,23,0,3,0,121,5,17,41,47,66,37,10,3,0,227,255,475,756,1138,1476,879,304,53,6,5348
SSC13282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,4,5,3,0,30
SSC13283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,11,10,13,7,0,0,0,55
SSC13284,4,13,68,55,28,17,4,0,0,184,0,54,154,78,31,32,18,0,0,363,85,724,3160,1847,971,711,267,30,8,7799
SSC13285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,15,24,34,11,0,0,115
SSC13286,27,48,122,118,108,61,14,0,0,504,34,55,148,160,112,77,16,5,0,610,748,1279,3308,3553,2799,1725,322,15,4,13749
SSC13287,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,5,11,9,15,14,4,3,0,58
SSC13288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,4
SSC13289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,4,3,0,0,27
SSC13290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,9,22,18,7,7,0,72
SSC13291,3,11,45,15,10,10,4,0,0,96,6,21,39,34,21,12,3,3,0,141,121,319,994,648,632,389,74,12,0,3192
SSC13292,5,9,22,19,8,14,0,0,0,81,0,11,16,12,24,8,0,0,0,78,77,224,695,440,415,265,43,6,0,2170
SSC13293,6,14,16,15,9,9,0,0,0,65,3,3,12,7,19,16,0,0,0,65,101,154,410,342,379,220,36,0,0,1654
SSC13294,0,0,4,13,12,3,0,0,0,34,3,0,11,15,14,13,3,3,0,62,43,100,275,440,352,226,76,13,0,1527
SSC13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,11
SSC13296,4,8,25,23,7,9,0,0,0,74,0,3,31,40,9,7,3,0,0,93,49,143,759,594,338,208,54,5,0,2152
SSC13297,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,7,14,28,28,27,0,0,0,106
SSC13298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13300,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,10,0,8,9,21,25,19,14,3,0,91
SSC13301,7,0,12,11,14,16,0,0,0,53,3,3,6,16,9,15,10,0,0,60,66,87,233,270,302,296,97,8,3,1355
SSC13302,0,0,0,3,3,0,0,0,0,6,0,6,0,3,5,4,0,0,0,20,21,14,33,47,77,65,14,3,0,267
SSC13303,5,21,35,20,14,22,5,0,0,117,9,16,44,28,34,40,3,0,0,182,174,307,695,608,638,584,61,7,0,3080
SSC13304,0,5,12,7,0,0,0,0,0,24,4,0,0,0,9,4,0,0,0,21,34,35,130,122,129,87,23,0,3,558
SSC13305,0,3,0,0,3,3,0,0,0,16,0,0,0,0,0,3,0,0,0,3,20,8,23,58,68,68,26,0,0,279
SSC13306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,8,18,3,0,0,40
SSC13307,0,0,3,0,5,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,18,12,50,39,74,66,15,7,0,276
SSC13308,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,4,4,7,10,13,17,5,3,0,65
SSC13309,0,3,3,3,6,3,0,0,0,19,0,0,9,10,8,3,0,3,0,28,22,38,100,130,136,84,33,3,0,541
SSC13310,0,3,8,10,0,3,0,0,0,28,0,3,8,7,11,8,7,0,0,36,26,46,153,170,182,113,36,6,0,734
SSC13311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,16,18,16,12,6,3,102
SSC13312,16,42,173,109,74,51,19,3,0,481,16,47,181,141,95,66,24,4,0,572,346,1286,5552,4181,2881,1720,526,65,15,16564
SSC13313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,5,3,5,8,3,0,29
SSC13314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,3,0,0,0,16
SSC13315,0,0,14,5,5,13,7,0,0,51,0,3,3,14,5,4,4,0,0,37,68,73,235,297,221,190,63,8,0,1162
SSC13316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6,12,14,31,17,7,7,0,91
SSC13317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,7,0,0,27
SSC13318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,8,8,6,0,0,0,34
SSC13319,3,5,3,4,17,3,3,0,0,40,3,6,3,3,0,8,3,0,0,25,54,69,133,151,194,171,43,0,0,820
SSC13320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,6,0,0,0,25
SSC13321,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,9,11,22,15,29,40,5,0,0,139
SSC13322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13323,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,4,16,12,4,0,0,43
SSC13324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,9
SSC13325,3,0,3,4,5,3,0,0,0,21,3,0,4,7,3,4,0,0,0,28,52,73,183,239,172,100,17,0,0,832
SSC13326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,4,6,0,0,27
SSC13327,11,34,54,46,47,36,9,0,0,237,14,32,37,39,42,38,8,3,0,211,301,570,1053,1007,1052,776,116,18,0,4886
SSC13328,0,0,6,3,9,11,0,0,0,25,0,3,3,3,13,4,0,0,0,29,36,48,59,137,143,109,22,3,0,567
SSC13329,0,0,0,3,3,0,0,0,0,6,0,0,0,3,4,0,0,0,0,6,9,10,33,37,46,44,13,0,0,193
SSC13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
SSC13332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC13333,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,4,8,17,19,15,13,0,0,79
SSC13334,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,8,19,19,33,47,29,3,0,0,157
SSC13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13336,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,11,16,18,28,43,44,12,0,0,163
SSC13337,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,14,21,24,30,29,6,0,0,124
SSC13338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,0,0,0,20
SSC13339,6,27,75,50,35,29,11,0,0,235,0,28,130,66,43,14,15,0,0,295,65,682,3240,1619,1112,620,142,15,0,7492
SSC13340,8,12,10,5,9,3,0,0,0,47,0,5,7,7,9,7,4,4,0,48,116,128,193,335,394,286,52,3,0,1510
SSC13341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,4,3,0,0,24
SSC13342,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,9,5,13,10,7,21,11,4,0,0,78
SSC13343,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,3,7,18,3,0,0,0,36
SSC13344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,18
SSC13345,3,5,12,15,13,16,0,0,0,61,3,13,37,39,40,13,3,0,0,149,63,212,498,385,437,305,41,3,0,1940
SSC13346,3,3,0,10,3,3,0,0,0,21,0,0,3,6,5,7,0,0,0,23,27,41,82,100,99,61,22,0,0,428
SSC13347,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,3,8,0,9,5,4,3,0,0,34
SSC13348,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,14,5,14,18,8,0,0,60
SSC13349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,8,3,4,0,0,26
SSC13350,0,3,0,0,4,0,0,0,0,8,0,0,3,4,0,0,0,0,0,5,14,19,77,68,62,33,8,0,0,284
SSC13351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,14,11,0,0,0,44
SSC13352,0,0,0,3,3,4,0,0,0,10,0,0,0,3,3,6,0,0,0,8,7,17,29,50,98,65,9,0,0,275
SSC13353,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,3,10,6,18,20,0,4,0,64
SSC13354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,0,0,16
SSC13355,12,24,54,62,48,50,10,0,0,257,12,31,90,65,60,49,17,0,0,324,264,627,1473,1450,1292,970,203,12,3,6294
SSC13356,0,7,9,7,6,3,0,0,0,33,0,0,3,11,12,4,0,0,0,30,46,80,172,216,193,141,14,0,0,859
SSC13357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,0,0,3,21
SSC13358,0,10,66,31,21,7,0,0,0,134,9,40,187,65,30,17,4,3,0,348,59,515,3307,1227,468,290,66,5,0,5943
SSC13359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,4,0,0,20
SSC13360,4,20,13,10,13,11,3,0,0,74,11,16,18,25,22,22,0,5,0,114,145,343,545,427,458,392,85,17,0,2408
SSC13361,0,0,0,4,10,7,5,0,0,21,0,3,3,0,9,3,0,0,0,18,30,11,39,78,120,113,33,3,0,429
SSC13362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,3,4,4,0,0,22
SSC13363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,6,11,8,3,0,0,40
SSC13364,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,10,6,4,11,18,20,11,7,0,0,81
SSC13365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,9,0,0,0,18
SSC13366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,0,0,20
SSC13367,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,10,3,15,21,29,21,7,4,0,112
SSC13368,13,12,34,34,35,16,4,0,0,160,8,26,55,52,48,21,8,0,0,214,197,323,879,804,677,414,91,7,0,3390
SSC13369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC13370,0,0,3,10,10,7,6,0,0,38,3,8,3,9,18,14,10,0,0,61,75,132,133,318,456,278,108,10,4,1510
SSC13371,3,16,37,43,32,32,4,0,0,179,13,37,97,66,54,50,12,0,0,335,161,470,1344,990,945,638,121,10,0,4686
SSC13372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9
SSC13373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,9,3,3,0,30
SSC13374,0,3,3,10,14,11,4,0,0,37,5,3,3,3,13,10,7,0,0,38,45,48,112,170,231,159,52,10,3,821
SSC13375,0,0,3,5,0,3,0,0,0,17,0,3,4,5,0,0,0,0,0,14,25,31,56,94,132,121,17,3,0,493
SSC13376,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,9,11,8,8,5,0,44
SSC13377,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,3,6,9,20,32,12,13,0,0,103
SSC13378,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,7,8,12,18,34,36,5,0,0,127
SSC13379,4,27,85,58,46,23,3,0,0,242,10,56,191,92,69,43,8,3,0,463,196,922,3444,1700,1096,683,136,10,3,8196
SSC13380,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,3,4,6,14,24,16,9,4,0,81
SSC13381,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,6,11,8,10,0,0,0,40
SSC13382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC13383,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,5,3,3,0,26
SSC13384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,3,7,0,31
SSC13386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,10
SSC13387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,13,3,8,3,0,0,33
SSC13388,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,11,12,24,35,24,6,0,0,118
SSC13389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,7
SSC13390,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,10,6,11,14,36,36,3,8,0,121
SSC13391,0,3,3,3,10,3,3,0,0,23,0,3,4,14,7,3,4,0,0,34,30,49,83,183,188,118,54,9,0,711
SSC13392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,4,21,18,3,0,0,66
SSC13393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,0,0,24
SSC13394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13395,7,35,37,41,44,38,12,0,0,206,12,44,104,75,67,65,9,3,0,379,296,722,1579,1542,1323,977,163,9,0,6610
SSC13396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
SSC13397,0,8,24,30,4,7,0,0,0,75,0,15,46,41,11,11,3,0,0,133,93,233,1164,862,362,178,30,3,0,2921
SSC13398,4,14,55,35,25,18,10,0,0,155,3,10,61,71,44,25,27,5,4,249,108,340,1287,1375,943,603,356,64,18,5100
SSC13399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,3,8,7,4,3,0,0,30
SSC13400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12
SSC13401,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,8,3,6,12,32,42,55,18,4,0,179
SSC13402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,11
SSC13403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,12
SSC13404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,0,16
SSC13405,6,10,55,45,34,28,3,0,0,178,5,27,90,55,38,23,8,0,0,264,128,526,1865,1177,891,493,150,14,0,5232
SSC13406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,11,8,4,0,0,43
SSC13407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,7,27,22,5,0,0,87
SSC13408,0,3,26,12,11,3,0,0,0,50,0,15,76,23,10,3,0,0,0,127,38,196,950,457,186,97,23,0,3,1949
SSC13409,10,26,52,71,44,24,3,0,0,229,8,21,80,71,70,36,8,3,0,297,183,483,1081,1148,1089,596,123,11,0,4713
SSC13410,11,13,25,23,19,20,5,0,0,109,13,22,51,42,48,38,4,0,0,214,223,380,754,685,727,550,80,3,0,3402
SSC13411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,7
SSC13412,8,22,25,23,23,25,7,0,0,129,3,14,34,42,47,32,11,3,0,191,222,388,836,1147,1180,729,258,37,4,4813
SSC13413,0,0,0,5,4,0,0,0,0,19,5,3,4,10,11,6,0,0,0,41,40,65,62,178,233,146,51,4,0,792
SSC13414,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,7,22,12,31,29,7,3,0,119
SSC13415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,3,11,13,24,18,6,0,0,82
SSC13416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,7,11,10,10,3,0,47
SSC13417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12
SSC13418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13419,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,3,14,10,20,3,0,0,0,46
SSC13420,6,3,16,3,10,8,7,0,0,56,0,6,14,14,20,11,7,0,0,68,52,102,182,220,201,162,73,8,0,988
SSC13421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,18
SSC13422,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,16,17,25,19,4,0,0,85
SSC13423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,8
SSC13424,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,12,15,7,14,0,0,0,52
SSC13425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,5,8,13,21,21,6,0,0,77
SSC13426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC13427,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,19,35,29,15,5,0,113
SSC13428,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,6,5,14,11,34,16,14,0,0,110
SSC13429,20,18,34,56,44,15,3,0,0,196,9,13,36,47,50,16,4,0,0,184,333,379,661,1189,1058,463,99,9,0,4193
SSC13430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,12,17,12,3,0,0,50
SSC13431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,14,14,23,10,8,4,0,94
SSC13432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,3,6,3,0,0,24
SSC13433,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,6,5,0,0,0,0,0,13
SSC13434,0,0,3,4,13,4,0,0,0,18,0,3,3,4,4,5,0,0,0,22,43,51,52,118,172,84,12,0,0,522
SSC13435,0,13,31,39,31,24,6,0,0,149,7,10,44,62,44,18,3,0,0,185,88,281,1296,1510,1017,655,196,21,0,5059
SSC13436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,9,5,0,0,0,27
SSC13437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,10
SSC13438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,13,8,7,0,0,49
SSC13439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,3,3,3,11
SSC13440,0,3,0,0,0,0,3,0,0,7,0,0,0,4,0,0,0,0,0,8,17,8,27,53,59,57,10,3,0,238
SSC13441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,14,10,6,4,0,60
SSC13442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,12
SSC13443,11,13,18,24,14,17,3,0,0,94,7,15,44,43,25,33,3,0,0,160,156,250,580,628,485,496,130,0,0,2726
SSC13444,0,0,22,12,3,4,0,0,0,45,0,4,20,9,12,3,3,0,0,54,9,86,646,384,192,170,64,8,4,1565
SSC13445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,3,6,8,12,5,0,0,44
SSC13446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,13,23,21,22,3,0,0,103
SSC13447,5,3,20,19,23,15,5,3,0,90,3,6,16,26,20,13,3,0,0,91,104,190,439,651,621,398,100,14,3,2507
SSC13448,0,3,3,4,10,4,0,0,0,27,0,0,3,3,5,3,0,0,0,16,34,55,151,174,171,88,17,0,0,692
SSC13449,11,37,85,30,41,27,6,0,0,235,13,20,53,40,40,27,9,0,0,211,295,587,1283,1072,874,542,92,7,0,4767
SSC13450,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,6,0,10,13,13,9,3,0,0,53
SSC13451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10
SSC13452,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,3,7,16,22,14,8,0,4,83
SSC13453,3,13,30,30,31,26,4,0,0,136,5,13,36,40,38,29,10,0,0,174,136,248,667,748,750,455,84,10,0,3095
SSC13454,16,38,127,109,117,52,23,3,0,488,18,50,192,154,118,74,21,0,3,630,456,1171,3782,3141,2584,1573,429,32,3,13169
SSC13455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,14,17,28,22,5,3,0,103
SSC13456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,7,0,0,0,17
SSC13457,0,3,3,0,3,4,0,0,0,11,0,0,3,8,0,0,0,0,0,9,3,16,58,58,101,61,26,0,0,331
SSC13458,0,0,3,0,6,0,0,0,0,13,0,0,3,0,3,0,0,0,0,11,9,18,26,21,39,24,8,0,0,146
SSC13459,0,0,0,0,3,4,0,0,0,7,0,3,0,0,0,0,0,0,0,8,6,5,17,34,38,25,3,0,0,129
SSC13460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,7,5,3,0,0,29
SSC13461,6,3,13,12,13,3,0,0,0,43,4,3,18,16,12,8,3,0,0,67,57,111,199,137,169,120,16,0,0,812
SSC13462,0,0,0,0,7,4,0,0,0,10,0,0,0,0,3,0,0,0,0,7,19,14,80,91,99,105,16,0,0,420
SSC13463,7,8,15,12,15,12,3,0,0,66,12,3,7,14,16,11,3,3,3,74,125,127,245,345,406,321,75,14,3,1663
SSC13464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,0,23
SSC13465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,13,12,7,3,0,47
SSC13466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4
SSC13467,0,3,7,7,3,3,0,0,0,30,0,3,6,0,5,4,0,0,0,23,30,37,68,121,124,75,18,3,0,489
SSC13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13469,0,3,0,0,3,3,0,0,0,8,3,0,0,0,3,4,0,0,0,12,16,22,26,28,45,45,5,0,0,193
SSC13470,14,11,22,23,6,10,0,0,0,80,4,11,20,18,19,6,0,0,0,83,133,196,343,355,393,276,36,3,0,1730
SSC13471,0,3,3,0,0,6,0,0,0,14,0,0,0,3,3,4,3,0,0,18,17,19,47,44,70,74,13,3,0,278
SSC13472,8,6,24,28,22,9,0,0,0,90,10,13,19,21,19,23,4,5,0,118,134,178,393,475,517,423,66,8,0,2202
SSC13473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13474,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,13,11,11,5,0,0,0,49
SSC13475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,15,4,3,0,50
SSC13476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC13477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7
SSC13478,0,7,5,4,5,4,0,0,0,29,0,0,8,3,9,7,0,0,0,25,32,45,88,122,153,121,32,10,0,592
