SSC_CODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC13120,1650,77,49,27,5,0,3,1822
SSC13121,415,17,19,10,0,0,3,468
SSC13122,0,0,0,0,0,0,0,0
SSC13123,0,0,0,0,0,0,0,0
SSC13124,0,0,0,0,0,0,0,0
SSC13125,483,30,17,4,0,0,4,540
SSC13126,5,3,0,0,0,0,0,7
SSC13127,0,0,0,0,0,0,0,0
SSC13128,3,0,0,0,0,0,0,0
SSC13129,0,0,0,0,0,0,0,0
SSC13130,5,0,0,0,0,0,0,10
SSC13131,34,0,3,0,0,0,0,42
SSC13132,131,7,4,0,0,0,0,146
SSC13133,3,0,0,0,0,0,0,6
SSC13134,8,0,3,0,0,0,0,9
SSC13135,8,0,3,0,0,0,0,15
SSC13136,55,5,3,0,0,0,3,67
SSC13137,3,0,0,0,0,0,0,3
SSC13138,5,0,0,0,0,0,0,9
SSC13139,11,0,0,0,0,0,0,11
SSC13140,64,8,3,3,0,0,0,79
SSC13141,43,7,4,0,0,0,0,51
SSC13142,31,4,0,4,0,0,0,40
SSC13143,0,0,0,0,0,0,0,0
SSC13144,1631,76,68,22,3,0,13,1809
SSC13145,0,0,0,0,0,0,0,3
SSC13146,9,0,0,0,0,0,0,13
SSC13147,6,0,0,0,0,0,0,4
SSC13148,0,0,0,0,0,0,0,0
SSC13149,3,0,0,0,0,0,0,3
SSC13150,0,0,0,0,0,0,0,3
SSC13151,988,66,77,10,3,0,9,1157
SSC13152,14,0,0,0,0,0,0,18
SSC13153,392,28,15,11,0,0,0,442
SSC13154,39,0,0,0,0,0,0,44
SSC13155,19,0,0,0,0,0,0,21
SSC13156,2876,94,24,37,0,4,16,3043
SSC13157,4,0,0,0,0,0,0,4
SSC13158,4,0,0,0,0,0,0,4
SSC13159,106,5,4,0,0,0,0,113
SSC13160,3,3,0,0,0,0,0,3
SSC13161,0,0,0,0,0,0,0,0
SSC13162,93,11,10,3,0,0,3,118
SSC13163,0,0,0,0,0,0,0,0
SSC13164,11,0,0,0,0,0,0,11
SSC13165,0,0,0,0,0,0,0,3
SSC13166,76,10,3,0,0,0,0,86
SSC13167,3,0,0,0,0,0,0,3
SSC13168,1281,55,42,31,0,0,3,1420
SSC13169,313,16,11,3,0,0,0,340
SSC13170,24,0,0,0,0,0,0,30
SSC13171,19,4,0,0,0,0,3,31
SSC13172,41,5,0,0,0,0,0,48
SSC13173,0,0,0,0,0,0,0,0
SSC13174,32,4,3,0,0,0,0,40
SSC13175,3,0,0,0,0,0,0,3
SSC13176,4,0,0,0,0,0,0,4
SSC13177,83,5,9,3,0,0,0,104
SSC13178,94,8,0,0,3,0,0,106
SSC13179,5,0,4,0,0,0,0,5
SSC13180,10,0,0,0,0,0,0,12
SSC13181,815,30,26,21,0,0,0,891
SSC13182,922,30,19,17,0,0,4,988
SSC13183,1034,50,29,9,0,0,0,1118
SSC13184,946,102,57,15,3,0,15,1125
SSC13185,19,3,0,0,0,0,0,30
SSC13186,1580,60,28,30,0,0,3,1701
SSC13187,0,0,0,0,0,0,0,0
SSC13188,0,0,0,0,0,0,0,0
SSC13189,75,4,0,0,0,0,0,82
SSC13190,712,37,15,12,0,0,3,764
SSC13191,85,7,4,3,0,0,0,97
SSC13192,53,3,0,0,0,0,0,57
SSC13193,80,12,4,0,0,0,0,100
SSC13194,7,0,0,0,0,0,0,14
SSC13195,36,3,0,0,0,0,0,38
SSC13196,12,0,0,0,0,0,0,12
SSC13197,21,0,0,3,0,0,0,24
SSC13198,34,3,0,0,0,0,0,37
SSC13199,873,39,26,8,0,0,5,952
SSC13200,590,38,33,8,0,0,0,671
SSC13201,3,0,0,0,0,0,0,3
SSC13202,35,3,4,0,0,0,0,43
SSC13203,0,0,0,0,0,0,0,0
SSC13204,20,0,0,0,0,0,0,25
SSC13205,21,0,3,0,0,0,0,21
SSC13206,0,0,0,0,0,0,0,0
SSC13207,26,3,0,0,0,0,0,31
SSC13208,0,0,0,0,0,0,0,0
SSC13209,0,0,0,0,0,0,0,0
SSC13210,7,0,0,0,0,0,0,7
SSC13211,21,0,0,0,0,0,0,29
SSC13212,0,0,0,0,0,0,0,0
SSC13213,0,0,0,0,0,0,0,0
SSC13214,0,0,0,0,0,0,0,0
SSC13215,6,0,0,0,0,0,0,6
SSC13216,12,0,0,0,0,0,0,16
SSC13217,4,0,0,0,0,0,0,6
SSC13218,5,0,0,0,0,0,0,5
SSC13219,6,0,0,0,0,0,0,6
SSC13220,7,0,0,0,0,0,0,7
SSC13221,7,0,0,0,0,0,0,4
SSC13222,0,0,0,0,0,0,0,0
SSC13223,10,0,0,0,0,0,0,14
SSC13224,4,0,0,0,0,0,0,6
SSC13225,6,0,0,0,0,0,0,11
SSC13226,441,35,26,7,0,0,3,517
SSC13227,13,0,0,0,0,0,0,13
SSC13228,10,0,0,0,0,0,4,15
SSC13229,96,0,0,0,0,0,0,101
SSC13230,1333,74,36,36,0,0,4,1491
SSC13231,422,24,9,0,0,0,3,458
SSC13232,135,16,9,0,0,0,0,157
SSC13233,130,7,0,3,0,0,0,143
SSC13234,0,0,0,0,0,0,0,0
SSC13235,0,0,0,0,0,0,0,0
SSC13236,84,6,0,0,0,0,0,96
SSC13237,3,0,0,0,0,0,0,8
SSC13238,4,0,0,0,0,0,0,4
SSC13239,8,0,0,0,0,0,0,13
SSC13240,13,0,0,0,0,0,0,18
SSC13241,7,0,0,0,0,0,0,7
SSC13242,10,0,0,0,0,0,0,10
SSC13243,0,0,0,0,0,0,0,0
SSC13244,177,5,3,3,0,0,0,187
SSC13245,458,34,12,4,0,0,0,513
SSC13246,3394,341,194,47,4,4,28,4007
SSC13247,0,0,0,0,0,0,0,0
SSC13248,0,0,0,0,0,0,0,0
SSC13249,6,0,0,0,0,0,0,6
SSC13250,196,11,10,4,0,0,3,228
SSC13251,14,4,0,0,0,0,0,18
SSC13252,25,0,0,0,0,0,0,30
SSC13253,10,0,0,0,0,0,0,9
SSC13254,10,3,3,0,0,0,0,10
SSC13255,121,3,4,3,0,0,0,127
SSC13256,120,13,3,0,0,0,0,135
SSC13257,722,54,48,3,0,0,10,832
SSC13258,423,15,6,9,0,0,0,451
SSC13259,9,0,0,0,0,0,0,6
SSC13260,2412,90,93,50,4,0,3,2657
SSC13261,30,5,3,0,0,0,0,38
SSC13262,0,0,0,0,0,0,0,0
SSC13263,9,0,0,0,0,0,0,9
SSC13264,156,17,5,3,0,0,0,180
SSC13265,17,3,3,0,0,0,0,21
SSC13266,639,30,13,6,0,0,3,694
SSC13267,4,0,0,0,0,0,0,5
SSC13268,11,0,0,0,0,0,0,11
SSC13269,0,0,0,0,0,0,0,0
SSC13270,4,0,0,0,0,0,0,4
SSC13271,7,0,0,0,0,0,0,7
SSC13272,15,0,0,0,0,0,0,11
SSC13273,2540,88,66,49,4,0,13,2760
SSC13274,0,0,0,0,0,0,0,0
SSC13275,0,3,0,0,0,0,0,4
SSC13276,3,0,0,0,0,0,0,3
SSC13277,635,18,13,3,0,0,0,671
SSC13278,20,0,0,0,0,0,0,24
SSC13279,7,0,0,0,0,0,3,4
SSC13280,0,0,0,0,0,0,0,0
SSC13281,1789,52,23,9,0,0,3,1869
SSC13282,4,0,0,0,0,0,0,4
SSC13283,9,0,0,0,0,0,0,9
SSC13284,759,48,9,4,0,0,0,819
SSC13285,16,0,0,0,0,0,0,22
SSC13286,3946,221,119,91,4,3,18,4392
SSC13287,9,0,0,0,0,0,0,12
SSC13288,0,0,0,0,0,0,0,0
SSC13289,3,0,0,0,0,0,0,5
SSC13290,17,3,0,0,0,0,0,17
SSC13291,441,35,26,9,0,0,8,521
SSC13292,352,20,18,7,0,0,3,401
SSC13293,326,36,23,0,0,0,3,385
SSC13294,390,26,3,0,0,0,0,424
SSC13295,3,0,0,0,0,0,0,3
SSC13296,296,21,7,0,0,0,0,316
SSC13297,28,0,3,0,0,0,0,32
SSC13298,0,0,0,0,0,0,0,0
SSC13299,0,0,0,0,0,0,0,0
SSC13300,15,3,0,0,0,0,0,16
SSC13301,273,18,22,0,0,0,3,317
SSC13302,57,3,3,3,0,0,0,64
SSC13303,734,50,39,13,3,0,4,845
SSC13304,129,20,8,4,0,0,3,163
SSC13305,67,6,0,0,0,0,3,79
SSC13306,11,0,0,0,0,0,0,10
SSC13307,64,0,3,0,0,0,0,64
SSC13308,11,0,0,0,0,0,0,16
SSC13309,124,8,3,0,0,0,0,139
SSC13310,131,15,6,0,0,0,0,162
SSC13311,20,0,0,0,0,0,0,17
SSC13312,2809,131,54,10,0,0,6,3022
SSC13313,4,0,0,0,0,0,0,4
SSC13314,5,0,0,0,0,0,0,4
SSC13315,290,19,13,3,0,0,0,326
SSC13316,15,0,0,0,0,0,0,14
SSC13317,8,0,0,0,0,0,0,8
SSC13318,16,3,3,0,0,0,0,16
SSC13319,176,20,16,3,0,0,4,221
SSC13320,6,0,0,0,0,0,0,6
SSC13321,22,7,3,0,0,0,0,30
SSC13322,0,0,0,0,0,0,0,0
SSC13323,10,3,0,0,0,0,0,14
SSC13324,0,0,0,0,0,0,0,0
SSC13325,224,17,10,3,0,0,0,258
SSC13326,6,0,0,0,0,0,0,6
SSC13327,1014,140,100,21,3,0,18,1298
SSC13328,149,8,8,3,0,0,0,164
SSC13329,39,0,3,0,0,0,0,45
SSC13330,0,0,0,0,0,0,0,0
SSC13331,3,0,0,0,0,0,0,3
SSC13332,0,0,0,0,0,0,0,0
SSC13333,20,0,0,0,0,0,0,22
SSC13334,33,0,0,0,0,0,0,30
SSC13335,0,0,0,0,0,0,0,0
SSC13336,35,3,0,0,0,0,0,43
SSC13337,34,3,0,0,0,0,0,39
SSC13338,5,0,0,0,0,0,0,5
SSC13339,532,37,9,4,0,0,9,585
SSC13340,406,19,3,0,0,0,0,437
SSC13341,3,0,0,0,0,0,0,0
SSC13342,27,0,0,0,0,0,0,27
SSC13343,11,3,0,0,0,0,0,12
SSC13344,5,0,0,0,0,0,0,5
SSC13345,644,19,12,14,0,0,6,686
SSC13346,99,6,6,0,0,0,0,111
SSC13347,4,0,0,0,0,0,0,4
SSC13348,11,0,0,0,0,0,0,11
SSC13349,5,0,0,0,0,0,0,4
SSC13350,72,5,0,0,0,0,0,83
SSC13351,12,3,0,0,0,0,0,16
SSC13352,60,7,6,0,0,0,0,76
SSC13353,13,0,0,0,0,0,0,14
SSC13354,4,0,0,0,0,0,0,3
SSC13355,1682,96,47,38,0,0,5,1875
SSC13356,232,9,10,0,0,0,0,256
SSC13357,3,0,0,0,0,0,0,3
SSC13358,980,36,6,4,0,0,3,1034
SSC13359,6,0,0,0,0,0,0,6
SSC13360,325,42,29,9,0,0,3,403
SSC13361,86,9,3,0,0,0,0,93
SSC13362,4,0,0,0,0,0,0,4
SSC13363,10,0,0,0,0,0,0,10
SSC13364,20,7,3,0,0,0,0,25
SSC13365,3,0,0,0,0,0,0,3
SSC13366,3,0,0,0,0,0,0,6
SSC13367,24,0,0,0,0,0,0,22
SSC13368,784,75,32,13,0,4,3,912
SSC13369,0,0,0,0,0,0,0,0
SSC13370,497,19,5,3,0,0,0,524
SSC13371,1232,66,40,28,0,0,3,1368
SSC13372,0,0,0,0,0,0,0,0
SSC13373,3,0,0,0,0,0,0,7
SSC13374,177,13,9,0,0,0,0,203
SSC13375,119,3,5,0,0,0,0,129
SSC13376,8,0,0,0,0,0,0,8
SSC13377,25,4,0,0,0,0,0,28
SSC13378,23,3,0,0,0,0,0,25
SSC13379,1559,71,15,31,4,0,8,1676
SSC13380,15,0,0,0,0,0,0,20
SSC13381,12,0,4,0,0,0,0,15
SSC13382,3,0,0,0,0,0,0,3
SSC13383,5,0,0,0,0,0,0,5
SSC13384,0,0,0,0,0,0,0,0
SSC13385,3,3,0,0,0,0,0,7
SSC13386,3,0,0,0,0,0,0,3
SSC13387,4,0,0,0,0,0,0,4
SSC13388,31,3,0,0,0,0,0,32
SSC13389,0,0,0,0,0,0,0,0
SSC13390,19,0,4,0,0,0,0,25
SSC13391,213,8,3,0,0,0,0,223
SSC13392,16,0,0,0,0,0,0,12
SSC13393,4,0,0,0,0,0,0,4
SSC13394,0,0,0,0,0,0,0,0
SSC13395,1890,101,61,52,3,0,5,2113
SSC13396,3,0,0,0,0,0,0,3
SSC13397,887,56,44,15,0,0,0,1001
SSC13398,1094,68,21,10,0,0,0,1193
SSC13399,10,0,0,0,0,0,0,10
SSC13400,0,0,0,0,0,0,0,3
SSC13401,29,7,3,0,0,0,0,30
SSC13402,3,0,0,0,0,0,0,3
SSC13403,3,0,0,0,0,0,0,3
SSC13404,0,0,0,0,0,0,0,3
SSC13405,998,40,21,19,0,0,3,1079
SSC13406,13,0,0,0,0,0,0,13
SSC13407,17,3,0,0,0,0,0,17
SSC13408,383,8,3,7,0,0,0,408
SSC13409,1518,68,31,17,0,0,3,1645
SSC13410,832,78,54,30,4,4,10,1004
SSC13411,4,0,0,0,0,0,0,4
SSC13412,1474,43,18,8,0,0,0,1549
SSC13413,262,13,7,3,0,0,0,282
SSC13414,27,0,0,0,0,0,0,27
SSC13415,18,0,0,3,0,0,0,22
SSC13416,3,0,0,0,0,0,0,8
SSC13417,3,0,0,0,0,0,0,0
SSC13418,0,0,0,0,0,0,0,0
SSC13419,11,0,4,0,0,0,0,14
SSC13420,252,14,7,9,0,0,0,293
SSC13421,3,0,0,0,0,0,0,3
SSC13422,16,0,0,0,0,0,0,17
SSC13423,3,0,0,0,0,0,0,3
SSC13424,15,3,0,0,0,0,0,20
SSC13425,17,0,0,0,0,0,0,23
SSC13426,3,0,0,0,0,0,0,3
SSC13427,29,0,0,0,0,0,0,26
SSC13428,20,0,0,0,0,0,0,18
SSC13429,1232,69,57,11,3,3,0,1379
SSC13430,13,0,0,0,0,0,0,13
SSC13431,16,3,0,0,0,0,0,20
SSC13432,3,0,0,0,0,0,0,6
SSC13433,3,0,0,0,0,0,0,3
SSC13434,145,3,3,6,0,0,0,159
SSC13435,901,42,9,7,0,0,0,963
SSC13436,10,0,0,0,0,0,0,6
SSC13437,0,0,0,0,0,0,0,0
SSC13438,7,0,0,0,0,0,0,12
SSC13439,0,0,0,0,0,0,0,0
SSC13440,60,3,0,0,0,0,0,64
SSC13441,7,0,0,0,0,0,0,10
SSC13442,0,0,0,0,0,0,0,0
SSC13443,593,49,42,14,9,0,8,714
SSC13444,77,3,0,0,0,0,0,78
SSC13445,5,0,0,0,0,0,0,8
SSC13446,30,3,0,0,0,0,0,29
SSC13447,696,30,5,3,0,0,3,739
SSC13448,173,3,10,4,0,0,0,197
SSC13449,1026,119,116,24,3,0,13,1291
SSC13450,14,3,0,0,0,0,0,13
SSC13451,3,0,0,0,0,0,0,3
SSC13452,16,0,0,0,0,0,0,13
SSC13453,842,43,14,13,0,0,0,920
SSC13454,3202,133,56,31,4,0,7,3444
SSC13455,21,0,3,0,0,0,0,28
SSC13456,3,0,0,0,0,0,0,3
SSC13457,67,3,3,0,0,0,0,77
SSC13458,33,0,0,0,0,0,0,34
SSC13459,34,5,3,0,0,0,0,42
SSC13460,7,0,0,0,0,0,0,7
SSC13461,285,21,7,11,0,0,6,326
SSC13462,90,8,4,0,0,0,0,102
SSC13463,375,25,21,3,0,0,3,432
SSC13464,7,0,0,0,0,0,0,6
SSC13465,12,0,0,0,0,0,0,11
SSC13466,0,0,0,0,0,0,0,0
SSC13467,115,11,7,0,0,0,3,134
SSC13468,0,0,0,0,0,0,0,0
SSC13469,37,7,0,0,0,0,0,46
SSC13470,349,40,35,11,4,0,3,436
SSC13471,51,3,5,0,0,0,0,64
SSC13472,430,61,55,10,3,3,14,575
SSC13473,0,0,0,0,0,0,0,0
SSC13474,9,0,0,0,0,0,3,10
SSC13475,6,3,0,0,0,0,3,9
SSC13476,0,0,0,0,0,0,0,0
SSC13477,0,0,0,0,0,0,0,0
SSC13478,142,4,5,0,0,0,0,157
SSC13479,193,19,17,6,0,0,0,233
SSC13480,4,0,0,0,0,0,0,4
SSC13481,3,0,0,0,0,0,0,3
SSC13482,0,0,0,0,0,0,0,3
SSC13483,11,0,0,0,0,0,0,6
SSC13484,4,0,0,0,0,0,0,4
SSC13485,0,0,0,0,0,0,0,0
SSC13486,14,0,0,0,0,0,0,16
SSC13487,92,7,0,0,0,0,0,97
SSC13488,0,0,0,0,0,0,0,0
SSC13489,1163,88,17,9,3,0,4,1283
SSC13490,6,0,0,0,0,0,0,6
SSC13491,213,14,9,0,0,0,0,240
SSC13492,472,41,21,5,0,0,0,538
SSC13493,0,0,0,0,0,0,0,0
SSC13494,11,0,0,0,0,0,0,9
SSC13495,57,0,0,0,0,0,0,55
SSC13496,15,0,0,0,0,0,0,15
SSC13497,0,0,0,0,0,0,0,0
SSC13498,295,31,14,3,0,0,4,347
SSC13499,58,7,5,0,0,0,0,70
SSC13500,37,3,3,0,0,0,0,47
SSC13501,3,0,0,0,0,0,0,3
SSC13502,696,37,26,11,0,0,0,772
SSC13503,535,40,23,10,0,0,3,617
SSC13504,0,0,0,0,0,0,0,0
SSC13505,67,5,3,0,0,0,0,76
SSC13506,3,0,0,0,0,0,0,3
SSC13507,7,0,0,0,0,0,0,7
SSC13508,70,0,6,0,0,0,0,76
SSC13509,1143,43,14,6,0,0,3,1215
SSC13510,128,7,7,4,0,0,3,153
SSC13511,34,6,3,0,0,0,0,38
SSC13512,3,0,0,0,0,0,0,3
SSC13513,8,0,0,0,0,0,0,10
SSC13514,18,3,0,0,0,0,0,22
SSC13515,38,3,0,4,0,0,0,53
SSC13516,737,24,14,19,0,0,5,802
SSC13517,22,0,0,0,0,0,0,28
SSC13518,2388,136,88,47,9,3,4,2675
SSC13519,6,0,0,0,0,0,0,7
SSC13520,0,0,0,0,0,0,0,0
SSC13521,9,0,0,0,0,0,0,14
SSC13522,0,0,0,0,0,0,0,0
SSC13523,279,32,25,13,0,0,7,353
SSC13524,48,0,0,0,0,0,0,52
SSC13525,14,0,0,0,0,0,0,17
SSC13526,9,0,0,0,0,0,0,13
SSC13527,8,0,0,0,0,0,0,8
SSC13528,9,0,0,0,0,0,0,9
SSC13529,0,0,0,0,0,0,0,3
SSC13530,3,0,0,0,0,0,0,3
SSC13531,3,0,0,0,0,0,0,3
SSC13532,805,57,46,5,0,0,4,919
SSC13533,365,29,18,9,0,0,3,424
SSC13534,8,0,0,0,0,0,0,8
SSC13535,139,14,3,3,0,0,0,157
SSC13536,0,0,0,0,0,0,0,0
SSC13537,16,0,0,0,0,0,0,19
SSC13538,3,0,0,0,0,0,0,3
SSC13539,92,5,5,4,0,0,0,115
SSC13540,206,22,7,4,0,0,3,244
SSC13541,3,0,0,0,0,0,0,3
SSC13542,292,31,26,3,0,0,6,351
SSC13543,0,0,0,0,0,0,0,0
SSC13544,540,38,25,3,3,0,3,611
SSC13545,3,0,0,0,0,0,0,3
SSC13546,30,3,4,0,0,0,0,33
SSC13547,264,11,6,4,0,0,0,291
SSC13548,0,0,0,0,0,0,0,0
SSC13549,433,44,21,3,0,0,3,515
SSC13550,480,46,44,3,0,0,0,574
SSC13551,0,0,0,0,0,0,0,0
SSC13552,0,0,0,0,0,0,0,0
SSC13553,0,0,0,0,0,0,0,0
SSC13554,131,6,4,0,0,0,0,144
SSC13555,4,0,0,0,0,0,0,3
SSC13556,4,0,0,0,0,0,0,10
SSC13557,9,0,0,0,0,0,0,12
SSC13558,4,0,0,0,0,0,0,4
SSC13559,1366,49,31,25,4,3,10,1493
SSC13560,0,0,0,0,0,0,0,0
SSC13561,3,0,0,0,0,0,0,4
SSC13562,30,3,3,0,0,0,0,31
SSC13563,95,15,4,3,0,0,0,123
SSC13564,42,4,4,0,0,0,0,54
SSC13565,3,0,0,0,0,0,0,3
SSC13566,0,0,0,0,0,0,0,0
SSC13567,0,0,0,0,0,0,0,0
SSC13568,5,0,0,0,0,0,0,5
SSC13569,4,0,0,0,0,0,0,6
SSC13570,90,12,12,0,0,0,0,119
SSC13571,108,9,8,3,0,0,0,130
SSC13572,22,3,0,0,0,0,0,29
SSC13573,100,5,3,0,0,0,0,111
SSC13574,19,0,0,0,0,0,0,28
SSC13575,19,5,0,0,0,0,0,20
SSC13576,3,0,0,0,0,0,0,3
SSC13577,99,15,9,0,0,0,0,121
SSC13578,140,9,10,0,0,0,0,156
SSC13579,657,36,13,4,0,0,0,714
SSC13580,28,3,0,0,0,0,0,32
SSC13581,67,4,3,0,0,0,3,85
SSC13582,374,40,32,16,3,3,7,477
SSC13583,666,22,13,12,0,4,6,717
SSC13584,73,3,3,3,0,0,3,83
SSC13585,36,6,0,0,0,0,0,47
SSC13586,27,8,0,0,0,0,0,30
SSC13587,632,19,15,11,4,0,0,694
SSC13588,145,9,9,3,3,0,3,179
SSC13589,122,13,16,7,0,0,0,153
SSC13590,28,0,0,0,0,0,0,35
SSC13591,29,3,0,0,0,0,0,34
SSC13592,60,3,3,4,0,0,0,71
SSC13593,82,6,8,0,0,0,3,92
SSC13594,176,19,18,0,0,0,3,214
SSC13595,43,8,3,0,0,0,0,56
SSC13596,1259,121,83,14,3,3,10,1497
SSC13597,367,43,45,11,0,0,5,470
SSC13598,487,16,7,4,0,0,0,506
SSC13599,790,36,14,13,0,0,0,860
SSC13600,279,19,20,5,0,0,3,320
SSC13601,468,72,31,10,5,3,3,594
SSC13602,23,0,0,0,0,0,0,26
SSC13603,0,0,0,0,0,0,0,0
SSC13604,15,0,0,0,0,0,0,19
SSC13605,309,43,11,6,0,0,4,369
SSC13606,13,0,0,0,0,0,0,14
SSC13607,14,0,0,0,0,0,0,14
SSC13608,8,0,0,0,0,0,0,8
SSC13609,4,0,0,0,0,0,0,5
SSC13610,32,0,3,0,0,0,0,38
SSC13611,17,0,0,0,0,0,0,19
SSC13612,554,51,37,4,0,0,3,649
SSC13613,22,0,0,0,0,0,0,24
SSC13614,46,3,5,4,0,0,0,61
SSC13615,56,0,3,0,0,0,0,59
SSC13616,0,0,0,0,0,0,0,0
SSC13617,0,0,0,0,0,0,0,0
SSC13618,5,0,0,0,0,0,0,6
SSC13619,30,0,0,0,0,0,0,25
SSC13620,13,0,0,0,0,0,0,13
SSC13621,11,3,0,0,0,0,0,12
SSC13622,152,18,14,3,0,0,0,184
SSC13623,475,32,25,3,0,0,3,536
SSC13624,4,0,0,0,0,0,0,4
SSC13625,34,0,0,3,0,0,0,43
SSC13626,30,0,0,0,0,0,0,39
SSC13627,9,0,0,0,0,0,0,9
SSC13628,277,10,13,3,0,0,0,294
SSC13629,884,76,39,8,3,0,8,1009
SSC13630,3,0,0,0,0,0,0,7
SSC13631,687,61,44,22,0,0,9,813
SSC13632,2558,174,128,51,10,3,21,2938
SSC13633,0,0,0,0,0,0,0,0
SSC13634,28,0,0,0,0,0,0,32
SSC13635,0,0,0,0,0,0,0,0
SSC13636,240,31,13,3,0,0,4,286
SSC13637,764,53,46,11,4,0,5,892
SSC13638,104,10,3,0,0,0,0,118
SSC13639,2633,106,38,21,0,0,0,2804
SSC13640,517,22,10,4,0,0,3,563
SSC13641,791,17,20,15,0,0,4,852
SSC13642,381,27,3,5,0,0,0,408
SSC13643,971,98,60,23,5,0,6,1167
SSC13644,232,14,3,3,0,0,0,251
SSC13645,5,0,0,0,0,0,0,5
SSC13646,14,0,3,0,0,0,0,15
SSC13647,34,3,7,0,0,0,4,47
SSC13648,18,0,0,0,0,0,0,24
SSC13649,1453,83,38,28,4,0,3,1614
SSC13650,658,34,12,9,0,0,0,712
SSC13651,5,0,0,0,0,0,0,9
SSC13652,3,0,0,0,0,0,0,3
SSC13653,206,9,8,0,0,0,0,222
SSC13654,73,3,0,0,0,0,0,76
SSC13655,0,0,0,0,0,0,0,0
SSC13656,0,0,0,0,0,0,0,0
SSC13657,5,0,0,0,0,0,0,5
SSC13658,0,0,0,0,0,0,0,0
SSC13659,6,0,0,0,0,0,3,10
SSC13660,27,0,0,0,0,0,0,34
SSC13661,14,0,0,0,0,0,0,15
SSC13662,333,39,10,3,0,0,4,392
SSC13663,3,0,0,0,0,0,0,3
SSC13664,57,5,0,0,0,0,0,65
SSC13665,12,0,0,0,0,0,0,13
SSC13666,3,0,0,0,0,0,0,3
SSC13667,13,0,0,0,0,0,0,12
SSC13668,15,0,0,0,0,0,0,14
SSC13669,12,0,0,0,0,0,0,9
SSC13670,3,0,0,0,0,0,0,3
SSC13671,0,0,0,0,0,0,0,0
SSC13672,12,0,0,0,0,0,0,13
SSC13673,9,0,0,0,0,0,3,12
SSC13674,26,0,0,0,0,0,0,27
SSC13675,2829,93,38,41,5,0,5,3013
SSC13676,496,18,9,4,0,0,0,527
SSC13677,84,4,4,4,0,0,3,106
SSC13678,3,0,0,0,0,0,0,3
SSC13679,32,0,0,0,0,0,0,31
SSC13680,16,0,0,0,0,0,0,17
SSC13681,38,3,6,0,0,0,0,49
SSC13682,26,0,0,0,0,0,0,30
SSC13683,4,0,0,0,0,0,0,5
SSC13684,339,24,5,3,0,0,0,365
SSC13685,8,0,0,0,0,0,0,8
SSC13686,10,0,0,0,0,0,0,10
SSC13687,702,30,11,9,0,0,3,755
SSC13688,30,4,0,0,0,0,0,34
SSC13689,11,0,0,0,0,0,0,13
SSC13690,202,25,24,3,0,0,0,252
SSC13691,30,0,0,0,0,0,0,33
SSC13692,9,0,0,0,0,0,0,9
SSC13693,4,0,0,0,0,0,0,3
SSC13694,34,4,3,0,0,0,0,46
SSC13695,77,9,3,0,0,0,0,92
SSC13696,8,0,0,0,0,0,0,8
SSC13697,108,17,6,0,0,0,4,132
SSC13698,86,7,13,0,0,0,0,108
SSC13699,499,34,7,3,0,0,0,545
SSC13700,182,19,11,0,0,0,3,220
SSC13701,1037,75,29,5,0,0,4,1151
SSC13702,162,15,10,0,0,0,4,195
SSC13703,46,4,5,0,0,0,0,57
SSC13704,33,3,0,0,0,0,0,38
SSC13705,25,9,0,0,0,0,0,34
SSC13706,9,0,3,0,0,0,0,16
SSC13707,3,0,0,0,0,0,0,3
SSC13708,0,0,0,0,0,0,0,0
SSC13709,8,0,0,0,0,0,0,12
SSC13710,0,0,0,0,0,0,0,0
SSC13711,342,55,9,6,3,0,9,427
SSC13712,85,6,0,0,0,0,0,92
SSC13713,7,0,0,0,0,0,0,7
SSC13714,95,0,0,6,0,0,0,105
SSC13715,505,33,8,3,0,0,5,558
SSC13716,123,4,0,0,0,0,0,125
SSC13717,1225,69,41,15,0,0,6,1357
SSC13718,443,26,15,7,0,0,0,494
SSC13719,3,0,0,0,0,0,0,3
SSC13720,0,0,0,0,0,0,0,3
SSC13721,12,0,0,0,0,0,0,12
SSC13722,198,10,7,0,0,0,0,225
SSC13723,27,0,0,0,0,0,0,25
SSC13724,71,9,7,0,0,0,3,90
SSC13725,21,7,0,0,0,0,0,33
SSC13726,0,0,0,0,0,0,0,0
SSC13727,505,55,45,13,0,0,8,628
SSC13728,17,3,0,0,0,0,0,22
SSC13729,0,0,0,0,0,0,0,0
SSC13730,10,0,3,0,0,0,0,15
SSC13731,14,0,0,0,0,0,0,15
SSC13732,20,0,0,0,0,0,0,20
SSC13733,77,8,0,0,0,0,0,84
SSC13734,0,0,0,0,0,0,0,0
SSC13735,0,0,0,0,0,0,0,0
SSC13736,8,0,0,0,0,0,0,7
SSC13737,51,7,3,0,0,0,0,62
SSC13738,7,0,0,0,0,0,0,7
SSC13739,9,0,0,0,0,0,0,11
SSC13740,10,0,0,0,0,0,0,13
SSC13741,155,16,0,0,0,0,0,168
SSC13742,3,0,0,0,0,0,0,4
SSC13743,12,0,0,0,0,0,0,12
SSC13744,0,0,0,0,0,0,0,3
