SA2_CODE_2021,C21_OD_H_f_so_FH_Tot,C21_OD_H_f_so_LP_H,C21_OD_H_f_so_GH,C21_OD_H_f_so_OH,C21_OD_H_f_so_Tot,C21_OD_Tot_FH_CF_no_ch,C21_OD_Tot_FH_CF_w_ch,C21_OD_Tot_FH_One_PFam,C21_OD_Tot_FH_oth_fa,C21_OD_Tot_FH_Tot,C21_OD_Tot_LP_H,C21_OD_Tot_GH,C21_OD_Tot_OH,C21_OD_Tot_Tot,C21_DS_ns_FH_CF_no_ch,C21_DS_ns_FH_CF_w_ch,C21_DS_ns_FH_One_PFam,C21_DS_ns_FH_oth_fa,C21_DS_ns_FH_Tot,C21_DS_ns_LP_H,C21_DS_ns_GH,C21_DS_ns_OH,C21_DS_NS_Tot,C21_Tot_FH_CF_no_ch,C21_Tot_FH_CF_w_ch,C21_Tot_FH_One_PFam,C21_Tot_FH_oth_fa,C21_Tot_FH_Tot,C21_Tot_LP_H,C21_Tot_GH,C21_Tot_OH,C21_Tot_Tot
125021712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,9,1411,3063,681,81,5227,825,169,155,6376
125031479,3,7,5,0,12,5,0,0,0,3,7,5,0,12,3,3,4,0,13,8,0,4,25,894,2445,974,105,4420,1219,144,483,6269
125031480,28,15,6,10,59,19,6,4,0,28,16,6,10,62,0,0,5,0,3,9,0,4,20,745,1672,761,76,3245,1185,153,392,4979
125031481,9,3,0,3,17,0,5,5,0,9,3,0,3,17,8,3,4,0,17,15,5,8,33,1512,2502,821,182,5019,1395,589,566,7570
125031483,5,4,3,0,17,0,6,0,0,5,4,3,0,17,8,15,3,0,20,10,0,0,33,938,2582,903,90,4511,1445,177,699,6830
125031484,0,5,0,0,6,0,5,3,0,0,5,0,0,6,0,7,0,0,10,4,0,3,17,1189,2691,1057,127,5059,1599,290,540,7489
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,14
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4
125031713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1315,2341,677,58,4385,829,72,177,5464
125031714,35,14,3,4,52,10,23,6,0,38,14,3,4,61,8,15,3,0,24,16,3,3,54,1295,2828,995,161,5275,1821,437,702,8243
125031715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,1664,415,34,2828,503,40,119,3485
125031716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,402,977,325,30,1728,470,69,159,2434
125041489,0,8,0,3,7,0,0,0,0,0,8,0,8,15,7,0,0,0,8,9,5,0,26,1996,2581,878,171,5626,2794,543,609,9573
125041490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,1335,260,14,2317,380,41,65,2804
125041491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,8,1845,2692,693,111,5340,1974,406,316,8036
125041493,3,3,4,0,5,0,3,0,0,3,3,4,0,10,7,3,5,0,15,10,0,0,24,1706,3094,886,105,5797,1604,254,343,8003
125041494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,929,1796,357,17,3093,551,44,46,3728
125041588,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,4,0,10,736,2189,399,72,3398,854,163,266,4678
125041589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,3,22,12,0,5,37,1399,3272,603,115,5387,1384,392,522,7688
125041717,66,10,8,3,92,21,42,9,0,66,10,8,4,96,3,0,0,0,7,10,0,4,19,1318,1344,245,120,3025,1350,546,339,5265
125041718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,804,1120,277,104,2303,763,443,199,3714
125041719,35,12,12,3,59,6,22,6,0,34,13,12,16,71,3,0,0,0,4,13,0,3,20,773,1013,255,67,2109,931,346,234,3620
126011496,4,0,0,0,9,0,0,0,0,4,0,0,0,9,3,0,3,0,3,11,0,0,20,1866,3391,612,59,5930,1210,108,169,7416
126011720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,6,1251,2179,443,57,3931,920,203,140,5203
126011721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,12,0,3,0,19,1553,2842,637,72,5109,1051,261,153,6584
126021498,4,6,0,0,13,0,4,0,0,4,6,0,0,13,0,3,0,0,3,0,0,0,5,1566,1972,526,73,4139,1897,132,185,6350
126021499,0,0,0,0,3,0,0,0,0,3,0,0,3,6,0,0,0,0,0,9,0,0,9,829,1324,247,22,2421,735,51,125,3333
126021500,0,0,0,0,0,0,0,0,0,0,6,0,8,9,3,0,0,0,9,32,14,19,61,2636,2375,728,188,5931,3009,675,449,10066
126021501,3,0,0,0,4,0,0,4,0,3,0,0,0,4,0,0,0,0,6,4,0,0,8,1430,2175,475,64,4141,1157,202,210,5717
126021503,23,28,4,8,61,9,4,4,5,23,28,4,8,61,0,0,0,0,5,6,0,0,10,2165,2388,665,141,5365,2354,336,253,8309
126021590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,643,111,14,1132,194,17,38,1384
126021722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,1096,205,20,1894,321,42,43,2308
126021723,38,6,3,0,46,17,16,4,0,36,6,3,0,48,5,3,0,0,8,0,3,0,13,1683,2559,638,85,4963,1307,325,243,6831
126021724,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,10,9,0,0,16,1640,2734,760,122,5248,2129,292,250,7918
126021725,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1489,1430,348,82,3343,1302,232,194,5069
127011504,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,8,0,0,18,679,1742,1322,120,3860,1353,122,528,5855
127011505,0,0,0,0,4,4,0,0,0,3,0,0,0,3,22,41,8,0,72,4,0,0,84,872,1675,421,43,3007,494,70,242,3814
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,8
127011593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,1084,262,14,1690,156,12,42,1903
127011594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,611,1828,629,50,3116,387,41,130,3677
127011595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,6,556,1984,569,44,3150,311,31,112,3610
127011596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,562,2145,500,22,3229,304,38,118,3682
127011597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,626,2833,634,34,4126,360,39,149,4677
127011726,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,477,671,146,13,1300,220,22,54,1602
127011727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,997,2360,439,37,3834,454,65,114,4465
127011728,0,0,0,0,0,15,0,9,0,28,63,0,3,96,0,0,3,0,6,0,0,0,8,954,1888,330,48,3216,496,66,122,3903
127011729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,8,3,0,0,15,1017,2813,633,45,4507,567,89,180,5343
127021509,4,0,0,0,7,0,4,0,0,4,0,0,0,7,5,0,0,0,4,5,0,0,13,862,2169,1051,85,4165,645,53,208,5070
127021510,3,0,0,0,3,0,3,0,0,3,0,0,0,3,5,3,0,0,8,0,0,0,8,1178,2829,779,95,4878,737,61,227,5905
127021511,6,6,3,3,24,6,0,0,0,10,12,3,3,22,0,5,0,4,15,8,3,6,30,1260,2475,1539,240,5512,1475,391,388,7772
127021512,4,3,0,3,13,0,5,0,0,4,3,0,3,13,3,0,0,0,10,6,0,0,14,835,2050,1149,98,4131,922,104,329,5482
127021513,3,3,0,0,7,0,3,0,0,3,3,0,0,6,0,0,5,4,10,10,4,3,29,918,2543,1352,166,4971,1148,187,362,6672
127021514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,9,584,1464,462,55,2558,306,20,93,2988
127021515,0,9,0,3,10,0,0,0,0,0,9,0,5,7,4,16,0,0,16,11,0,6,36,1000,2140,1086,144,4378,1361,145,406,6282
127021516,4,0,0,0,0,0,0,0,0,4,0,0,0,0,9,13,5,0,26,5,0,3,36,965,2772,1037,106,4879,877,96,310,6169
127021517,6,0,0,0,6,0,0,6,0,3,0,0,0,3,0,4,0,0,4,0,0,0,4,534,1185,414,37,2167,360,18,94,2642
127021518,0,4,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,3,298,553,133,16,1006,162,20,67,1254
127021519,3,0,0,0,3,4,5,0,0,8,47,4,35,94,5,11,0,0,18,0,0,5,25,1151,2476,986,89,4703,1182,96,263,6248
127021520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,711,1470,562,48,2793,412,43,97,3344
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,20
127031522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,13,912,2351,733,52,4047,852,85,206,5186
127031523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,3,1414,3065,817,72,5363,985,124,245,6719
127031524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1360,3294,742,53,5448,846,75,162,6527
127031599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,8,564,1452,752,66,2827,907,67,322,4124
127031601,0,0,0,5,6,0,0,0,0,0,0,0,5,6,5,0,0,0,3,5,0,6,18,384,599,340,55,1371,884,114,245,2621
127031730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,15,0,0,0,19,579,2030,287,37,2929,364,55,175,3526
127031731,8,3,0,0,10,0,4,3,0,8,3,0,8,16,0,4,12,0,18,9,0,3,28,1344,1820,947,132,4243,2135,284,781,7451
127031732,0,4,0,0,10,5,0,0,0,0,4,0,0,10,0,3,3,0,10,3,0,0,14,732,1591,762,77,3158,1041,106,338,4644
127031733,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,644,2482,577,30,3730,364,50,115,4255
128011529,14,3,4,5,25,7,7,4,0,14,3,4,5,25,3,0,0,0,0,0,0,0,6,1702,2680,631,52,5070,1203,106,137,6516
128011530,0,0,0,0,0,10,0,3,0,18,39,3,9,72,8,3,5,0,15,3,0,8,21,2040,2560,847,91,5537,2147,226,291,8207
128011531,18,3,0,3,20,6,3,6,0,18,9,0,3,22,0,0,0,0,3,0,0,0,0,1626,2153,598,38,4415,1339,92,200,6043
128011602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,1225,1489,626,48,3384,1759,182,221,5549
128011603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,9,1187,1997,372,32,3587,741,42,106,4480
128011604,45,29,12,10,91,25,8,9,0,45,29,12,10,92,4,3,0,0,9,0,0,4,16,3108,2518,870,86,6582,3149,422,453,10603
128011605,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,288,559,65,6,915,95,4,15,1028
128011606,0,0,4,0,9,0,0,0,0,0,0,0,0,5,0,4,0,0,4,8,0,0,9,905,1268,268,20,2462,761,63,78,3361
128021533,0,0,0,0,0,5,3,0,0,11,25,0,16,49,0,0,0,0,0,3,0,0,7,640,921,230,16,1812,485,25,42,2365
128021534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1040,1635,262,22,2962,304,27,41,3333
128021535,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,11,1778,3303,748,35,5862,848,67,95,6873
128021536,9,6,0,5,18,4,0,0,0,9,5,0,5,18,0,0,0,0,4,10,0,0,10,1873,3485,667,53,6077,1216,94,177,7556
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8
128021538,8,3,4,0,15,5,0,4,0,8,3,4,0,15,0,0,0,0,0,11,0,0,14,2413,2714,1024,95,6254,3003,325,276,9854
128021607,9,5,0,0,17,0,0,7,0,9,5,0,0,17,3,0,0,0,3,4,0,0,9,1525,2608,658,43,4829,989,71,67,5962
128021608,4,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,676,1150,231,10,2064,360,29,35,2490
128021609,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,320,613,81,4,1015,86,8,9,1115
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
