SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
121031407,1027,2408,393,48,3866,469,62,93,4498,14,21,12,0,54,20,3,0,73,46,41,14,3,103,40,3,9,154,61,60,25,6,151,62,3,9,226,113,61,36,0,214,170,10,19,412,103,87,55,12,253,188,11,21,478,220,206,76,13,515,183,25,72,794,..,..,..,..,..,..,..,..,..,0,0,0,0,6,5,0,0,9,439,354,171,24,990,547,43,117,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,4,1527,2829,591,73,5024,1080,116,225,6433,963,2494,385,47,3884,409,54,108,4461,11,0,6,0,20,26,4,0,48,29,62,7,0,102,16,6,8,132,42,64,13,0,123,46,7,6,179,83,69,40,0,187,167,9,24,392,122,115,70,15,319,179,20,15,540,435,545
121031408,1195,3025,406,52,4680,561,65,161,5459,9,8,6,0,16,18,5,5,44,40,44,14,0,103,80,0,14,197,49,52,21,0,117,100,8,19,239,81,30,16,4,129,152,21,16,310,139,106,50,9,303,225,28,35,595,129,119,67,16,325,152,10,25,513,..,..,..,..,..,..,..,..,..,0,0,0,0,5,6,0,0,6,344,253,134,26,758,536,56,76,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,11,3,0,0,0,6,3,0,0,11,7,0,0,0,9,16,0,6,30,1597,3337,558,83,5576,1208,129,256,7165,1168,3085,425,43,4719,541,67,115,5441,10,10,5,0,25,12,0,0,30,30,52,11,0,89,24,0,18,133,35,59,16,0,113,37,0,18,165,75,50,22,9,162,210,15,16,395,117,107,44,6,273,167,22,27,488,381,333
121031409,1014,2488,347,33,3882,470,41,108,4503,16,6,3,0,28,57,4,0,88,28,17,12,0,49,8,7,0,59,44,21,14,0,77,66,6,0,148,32,24,14,5,72,36,0,4,112,20,15,9,0,52,23,4,6,82,88,77,35,3,202,71,16,26,315,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,145,114,60,5,324,125,22,34,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,2624,414,39,4284,670,68,148,5162,957,2565,334,38,3898,428,46,95,4466,6,4,0,0,9,11,4,0,20,35,25,7,0,69,16,0,0,88,41,30,11,0,76,29,4,0,110,46,27,11,0,90,53,0,9,150,13,17,9,0,42,19,0,4,59,105,136
121031410,1329,2714,368,36,4443,567,37,129,5169,9,7,0,0,17,3,0,0,24,137,72,32,0,237,62,0,5,304,144,79,32,0,252,63,0,5,323,124,35,10,3,176,151,0,18,345,4,0,0,0,12,11,0,0,17,155,140,39,4,335,96,7,36,481,..,..,..,..,..,..,..,..,..,3,4,0,0,7,9,0,3,12,290,175,52,4,527,263,7,59,856,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1761,2963,459,40,5226,889,48,192,6357,1244,2859,356,23,4485,507,36,107,5133,17,6,0,0,23,8,5,5,40,199,94,25,0,321,213,4,18,559,216,99,25,0,345,220,4,20,598,69,13,14,0,94,63,0,17,178,7,20,8,4,32,5,0,5,47,270,340
121031411,1317,2545,390,35,4285,657,50,123,5114,84,8,0,0,87,83,0,0,176,77,56,27,0,158,72,4,13,246,158,60,27,0,248,154,10,16,425,86,26,20,3,136,195,5,19,341,55,14,11,4,87,166,9,4,265,39,29,18,0,87,28,0,18,132,..,..,..,..,..,..,..,..,..,3,0,0,0,5,8,0,0,10,184,63,44,11,308,388,10,39,747,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,6,0,0,11,0,0,0,0,0,0,0,0,0,1659,2674,462,46,4847,1207,63,174,6296,1230,2624,381,32,4279,632,46,114,5067,38,7,4,0,50,56,12,12,129,81,56,20,0,158,64,8,5,233,112,57,22,0,209,122,19,13,362,96,22,15,0,132,157,8,9,307,114,38,27,5,187,198,3,14,399,155,113
121031412,1137,2367,319,39,3860,428,44,115,4440,21,9,6,3,39,13,0,0,54,50,35,21,0,114,35,3,7,157,76,46,28,0,154,49,3,7,217,56,12,15,0,80,75,5,9,163,49,12,9,0,67,36,6,3,111,199,150,69,9,426,189,27,38,673,..,..,..,..,..,..,..,..,..,4,0,0,0,5,0,0,3,5,298,174,86,15,572,298,29,57,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,14,0,0,0,14,1512,2599,434,54,4597,780,74,173,5620,1085,2442,316,46,3890,423,41,103,4459,14,3,3,0,20,17,0,0,39,57,30,22,3,107,59,6,3,175,67,31,20,3,129,77,6,8,215,46,14,7,0,72,63,4,6,144,42,16,7,3,66,55,5,16,139,247,195
121041413,403,813,146,18,1378,300,43,91,1815,111,135,37,5,287,102,15,30,425,218,166,60,3,449,201,56,58,760,326,303,100,8,736,299,67,84,1188,344,181,72,21,615,435,86,94,1236,483,172,89,22,765,702,139,155,1758,667,260,85,42,1051,1068,174,212,2511,..,..,..,..,..,..,..,..,..,4,0,0,0,4,8,0,0,16,1501,612,243,77,2436,2214,398,474,5513,9,0,0,0,9,3,0,7,17,0,0,0,0,0,0,0,0,0,10,8,0,0,19,39,6,21,81,17,8,0,0,19,45,6,24,96,0,0,0,0,5,10,0,0,14,2248,1735,490,100,4580,2862,519,671,8630,406,817,146,16,1385,256,25,62,1724,78,139,32,4,255,84,6,9,349,202,215,65,9,485,131,38,40,689,285,352,91,11,733,217,43,47,1039,363,259,90,10,723,427,86,83,1321,618,284,110,23,1034,838,124,164,2161,682,290
121041414,271,354,88,18,718,205,38,54,1026,144,137,37,5,320,143,38,25,525,278,206,73,11,571,169,96,44,873,422,350,108,15,890,311,127,71,1405,284,127,42,20,470,354,86,77,981,691,237,105,35,1074,949,232,201,2457,730,244,91,49,1113,839,213,191,2347,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,1703,605,241,101,2652,2135,523,468,5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,6,3,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,2398,1302,436,138,4272,2658,691,596,8219,191,314,63,8,580,136,27,39,774,123,156,39,7,317,128,28,31,511,382,324,94,13,815,317,93,84,1308,504,485,136,13,1134,451,120,111,1821,219,164,48,13,443,190,81,48,769,767,346,121,38,1276,921,198,177,2568,792,356
121041416,259,314,53,16,646,163,34,55,900,58,64,16,6,143,76,21,16,259,308,227,64,9,606,215,66,79,964,368,296,85,11,752,292,88,89,1219,265,95,40,15,418,451,94,144,1106,575,163,67,30,838,722,170,190,1918,989,191,103,45,1330,1678,223,402,3636,..,..,..,..,..,..,..,..,..,6,0,0,0,6,0,0,0,0,1837,448,210,87,2588,2851,486,736,6665,4,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,9,9,0,0,0,8,3,0,0,17,5,3,0,0,6,11,0,3,24,2469,1060,346,121,4001,3320,611,885,8821,196,247,49,14,506,96,22,47,667,80,108,25,0,218,75,25,19,333,159,180,39,6,380,105,30,38,556,244,285,67,8,595,180,50,59,891,392,237,92,19,736,468,114,123,1440,703,306,127,37,1177,805,208,209,2398,922,258
121041417,123,128,42,0,290,93,17,27,424,48,32,9,0,81,26,7,6,121,161,117,28,10,311,123,39,33,505,203,141,37,11,393,149,44,41,627,80,25,15,3,122,150,28,47,351,178,49,14,14,255,198,56,60,566,859,283,91,37,1269,991,140,533,2929,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,0,1122,359,123,47,1646,1337,224,643,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,0,0,9,4,0,0,0,5,5,0,0,9,3,6,0,0,8,4,0,4,16,1456,632,200,58,2350,1582,286,712,4931,82,98,26,0,215,52,9,17,297,57,45,12,3,119,32,15,11,178,172,150,41,3,361,116,41,37,556,229,194,53,8,480,145,53,46,732,89,34,9,7,135,97,29,15,280,184,70,26,10,286,215,44,82,625,1082,375
121041688,487,989,130,20,1615,240,27,104,1989,82,112,32,0,228,73,14,13,324,111,79,28,4,223,104,7,34,373,195,188,60,3,452,177,17,48,694,201,85,55,9,347,221,24,71,667,314,117,75,11,515,525,50,162,1260,277,100,47,14,440,566,52,83,1136,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,793,304,175,36,1306,1316,128,315,3067,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,7,5,0,0,0,5,6,0,4,13,9,6,0,0,13,6,0,0,19,1480,1484,365,57,3382,1749,176,469,5776,433,989,127,14,1566,224,16,88,1900,92,137,26,0,254,65,6,8,337,140,101,29,3,269,80,4,23,387,228,237,49,7,521,145,16,36,714,233,116,59,9,420,303,14,67,810,397,201,96,13,709,548,69,140,1464,288,102
121041689,550,1231,184,19,1979,294,25,126,2416,76,119,33,0,233,91,9,19,354,129,125,35,0,285,73,10,12,378,204,243,67,3,519,169,19,32,734,201,106,48,5,353,250,39,81,716,244,101,61,11,418,547,58,108,1129,203,64,43,11,328,384,37,92,838,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,649,271,149,30,1093,1181,138,276,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,6,0,0,13,14,0,4,30,1413,1747,401,46,3609,1656,178,436,5872,491,1185,142,14,1835,237,18,97,2188,93,167,48,0,313,75,4,15,415,82,108,23,0,214,42,8,14,277,179,275,73,0,531,112,15,32,693,219,159,68,7,456,243,33,52,788,370,158,85,11,633,590,64,126,1417,185,51
122011418,1008,2471,356,40,3874,550,53,139,4615,52,62,25,0,146,64,4,12,218,132,150,48,4,341,102,24,29,491,185,210,79,5,484,166,26,32,708,171,138,75,0,380,186,31,25,628,131,84,49,3,266,163,38,27,492,117,46,24,3,185,126,7,22,344,..,..,..,..,..,..,..,..,..,4,3,0,0,0,0,0,0,4,416,264,146,10,839,478,80,80,1472,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,0,5,6,0,0,21,4,4,0,0,7,9,0,0,20,0,0,0,0,0,0,0,0,5,1621,2955,579,57,5208,1198,158,251,6823,975,2516,320,33,3841,485,53,157,4536,24,58,20,0,100,32,5,19,156,211,317,72,5,612,174,25,46,848,236,374,91,5,714,207,29,61,1009,125,144,77,6,351,136,43,22,554,133,108,50,7,299,207,40,35,584,97,26
122011419,406,762,134,15,1314,242,80,81,1716,160,207,45,4,419,111,45,32,611,173,163,42,7,385,114,34,38,576,337,374,88,14,800,234,74,73,1180,421,213,118,9,769,436,158,165,1526,607,211,76,14,911,648,196,178,1934,951,268,103,31,1350,1044,240,341,2972,..,..,..,..,..,..,..,..,..,3,0,0,0,8,4,0,0,17,1976,705,301,60,3036,2136,597,682,6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,3,7,0,0,11,11,3,7,36,3,7,0,0,11,11,3,31,61,5,0,0,0,5,9,0,0,22,2728,1846,514,79,5170,2633,759,865,9432,324,745,109,17,1182,155,38,63,1439,138,223,48,4,413,87,31,12,541,249,206,43,0,504,149,42,33,724,390,434,91,6,912,237,69,40,1260,453,313,105,16,880,447,156,129,1618,665,291,116,20,1098,641,253,188,2178,979,326
122021420,1018,1493,316,13,2845,517,62,122,3542,27,25,19,0,77,33,0,5,117,90,56,22,5,167,67,13,17,263,117,81,43,5,247,97,10,26,380,52,20,13,0,86,153,3,12,259,46,29,15,0,93,62,8,23,188,4,3,0,0,9,10,0,0,22,..,..,..,..,..,..,..,..,..,7,3,6,0,14,17,0,4,35,106,59,37,0,202,242,15,44,501,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,14,5,0,0,0,6,6,0,0,10,0,0,0,0,0,0,0,0,0,1241,1636,395,18,3299,861,86,190,4434,1093,1496,302,19,2908,554,66,143,3667,0,11,0,0,19,10,0,0,28,17,19,4,0,40,10,0,3,55,17,32,5,0,55,19,0,6,82,103,53,35,5,194,174,3,30,406,41,20,16,3,78,72,0,16,165,10,10
122021421,888,1425,245,17,2579,443,57,95,3166,23,7,0,0,27,66,0,0,95,4,3,0,0,8,15,0,0,28,25,7,5,0,35,79,0,0,123,97,7,3,3,116,165,0,13,289,12,0,0,0,14,17,0,0,37,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,8,5,0,0,9,5,0,5,24,109,8,7,3,132,189,0,17,343,3,0,0,0,4,18,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,17,3,3,27,0,0,0,0,0,0,0,0,0,1030,1452,258,22,2760,735,61,114,3662,868,1383,211,16,2480,373,46,145,3048,10,13,0,0,22,4,0,5,28,87,43,6,0,136,211,3,21,371,93,50,6,0,155,219,3,29,400,34,23,18,0,68,34,6,14,115,58,3,0,0,68,103,3,22,193,0,0
122021422,938,1463,264,21,2693,388,55,128,3261,48,67,18,0,131,65,0,13,210,89,125,31,0,246,51,5,16,320,136,194,45,6,382,118,10,28,532,83,37,34,5,166,146,14,14,336,120,76,80,5,287,189,38,30,537,18,7,5,0,30,26,0,0,52,..,..,..,..,..,..,..,..,..,0,0,0,0,3,4,0,0,13,229,121,119,14,481,367,48,42,943,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,6,8,3,5,20,7,3,0,0,11,5,0,5,28,0,0,0,0,0,3,0,0,3,1308,1781,432,43,3565,879,119,205,4773,966,1655,291,24,2939,422,49,73,3486,7,4,5,0,23,9,0,0,28,70,53,18,0,136,50,4,10,196,77,53,24,0,157,59,5,10,230,35,25,14,0,80,125,9,4,213,95,53,50,0,198,133,11,25,369,80,69
122021690,674,1278,259,16,2228,312,65,92,2691,56,35,15,3,99,76,3,4,182,165,204,102,6,483,189,7,8,690,215,238,113,7,581,267,12,11,876,116,69,38,0,225,135,14,13,389,182,74,58,5,314,152,24,30,510,41,29,4,0,83,56,8,3,144,..,..,..,..,..,..,..,..,..,4,3,5,0,8,11,0,0,21,341,177,107,6,631,350,39,46,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,0,19,20,7,5,57,11,3,4,0,19,23,7,9,60,0,0,0,0,3,4,0,0,4,1244,1700,488,32,3459,954,122,159,4698,618,1304,208,18,2153,283,46,65,2548,37,40,18,0,96,43,4,8,152,251,286,116,6,655,273,14,19,962,286,321,131,12,756,320,19,27,1113,169,84,31,0,281,170,12,28,492,136,56,39,4,233,248,4,59,547,55,38
122021691,589,1170,212,22,1994,338,73,80,2484,7,13,3,0,25,22,0,0,53,71,124,36,0,230,34,4,6,279,79,139,43,0,255,60,7,10,332,31,12,0,0,51,19,0,3,74,9,4,3,0,13,4,0,3,18,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,5,0,0,0,9,25,0,0,33,47,23,6,0,77,40,4,9,124,0,0,0,0,0,0,0,39,43,0,0,0,0,0,0,0,4,0,6,4,5,0,21,5,0,0,30,6,7,6,0,20,12,0,44,78,0,0,0,0,0,0,0,0,0,721,1335,265,20,2344,448,83,148,3023,515,1214,222,11,1966,270,72,50,2359,25,22,7,0,61,19,5,4,80,54,117,36,4,215,23,5,11,251,80,142,47,9,275,43,6,12,333,61,63,26,5,155,45,5,15,214,66,74,33,8,172,35,0,33,244,47,39
122031424,862,1768,405,31,3067,452,67,76,3663,15,12,15,0,43,62,3,3,110,53,93,39,0,187,69,4,11,267,67,101,57,0,231,125,9,19,376,34,10,10,0,55,179,6,9,252,16,0,0,0,19,54,0,0,70,26,0,0,0,26,50,0,0,77,..,..,..,..,..,..,..,..,..,5,3,7,0,18,8,0,0,28,80,17,17,0,117,297,6,9,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1011,1889,480,31,3416,875,83,106,4478,794,1868,374,35,3070,426,68,102,3670,10,22,12,0,46,48,5,15,106,50,89,35,7,185,152,8,33,372,60,113,48,7,228,196,18,42,480,23,27,16,0,65,81,8,15,175,40,0,4,0,46,97,0,11,160,4,0
122031425,468,981,181,14,1651,193,30,45,1916,40,8,5,0,50,41,3,0,99,35,64,26,3,125,29,3,0,165,73,73,30,3,177,79,10,5,264,55,11,11,0,83,218,11,3,311,0,0,0,0,0,0,0,0,0,12,4,0,0,16,49,0,0,65,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,67,18,11,0,96,262,8,5,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,1075,216,18,1923,533,47,47,2558,445,1029,170,14,1659,201,32,73,1960,13,9,0,0,22,23,0,0,47,49,49,17,4,126,45,3,11,187,60,62,26,4,149,71,5,7,232,56,16,14,0,89,179,3,0,276,6,0,0,0,6,7,0,0,13,13,0
122031427,902,1850,318,31,3101,405,45,79,3635,14,10,9,0,31,28,4,0,63,16,17,13,0,48,16,0,0,63,30,31,20,0,79,39,4,4,128,23,7,7,0,39,220,4,9,263,42,25,22,0,92,53,0,5,159,0,0,0,0,3,3,0,0,4,..,..,..,..,..,..,..,..,..,0,0,3,0,8,13,0,3,15,69,35,26,0,139,289,3,18,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1001,1917,372,30,3325,731,55,97,4213,806,1936,328,31,3103,401,46,73,3624,17,13,3,0,29,27,0,11,70,40,45,15,0,105,90,0,7,198,57,56,24,0,133,118,0,15,268,22,5,4,0,37,156,0,6,196,35,14,12,5,66,42,0,8,122,3,0
122031429,667,1650,300,41,2658,433,94,92,3272,29,20,13,0,58,40,9,4,110,143,149,53,11,355,154,39,31,575,176,165,62,10,413,196,42,37,686,229,164,76,11,478,347,85,59,961,528,235,113,25,903,616,174,97,1782,336,109,49,7,498,285,79,68,931,..,..,..,..,..,..,..,..,..,12,3,3,0,21,16,0,0,42,1098,508,243,42,1896,1258,338,226,3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,9,0,0,16,0,7,4,25,8,9,0,0,16,0,7,7,25,0,0,0,0,7,5,0,0,4,1940,2337,610,95,4983,1893,480,355,7712,656,1782,292,35,2766,398,80,134,3382,17,19,13,0,41,38,3,10,98,119,159,42,9,330,100,26,24,484,137,179,55,9,373,145,31,30,579,256,169,68,11,509,343,41,68,958,743,362,150,22,1277,664,192,131,2267,306,115
122031430,794,1968,373,41,3179,429,74,69,3746,11,11,0,0,22,18,4,0,39,32,48,18,0,99,33,0,0,139,40,58,19,0,124,48,4,5,181,82,53,24,3,161,325,23,20,526,309,206,118,18,651,441,83,52,1222,12,8,3,0,28,6,0,0,31,..,..,..,..,..,..,..,..,..,3,13,0,0,18,6,3,0,35,413,278,148,18,856,777,106,67,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,7,0,3,0,0,3,3,0,0,7,1252,2315,542,57,4165,1256,184,147,5748,736,2108,338,32,3217,401,67,58,3737,24,15,10,0,51,101,3,12,163,40,41,12,0,94,65,0,7,175,64,60,23,0,146,167,3,15,333,62,61,16,0,138,190,15,24,367,326,270,134,17,754,393,58,75,1276,22,13
122031432,285,541,70,9,901,87,20,25,1034,0,0,0,0,5,3,0,0,6,0,7,0,0,10,0,0,0,10,0,10,0,0,13,4,0,0,21,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,5,0,0,6,8,4,0,0,8,11,0,0,20,10,3,7,0,11,27,0,0,46,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,10,3,7,0,18,29,0,0,51,0,7,0,0,7,0,0,0,3,293,563,79,4,942,134,22,35,1130,272,531,72,9,883,77,14,43,1018,0,0,0,0,5,0,0,0,5,6,11,6,0,16,6,0,0,23,4,8,3,0,22,8,0,0,28,4,7,0,0,10,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0
