SA2_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
106011112,3,5,4,27,45,91,23,4,0,10,215,4,0,0,5,7,26,45,90,27,3,3,6,214,0,0,0,0,0,16,23,49,22,0,0,0,109,0,0,0,0,0,13,22,61,34,4,4,0,143,0,0,0,0,0,6,12,35,31,12,9,4,114,0,0,6,3,0,14,17,32,16,3,3,3,95,0,0,0,3,0,0,7,3,4,0,0,3,30,9,5,55,152,103,237,363,554,180,41,23,67,1774
106011113,0,0,5,3,7,13,5,0,0,5,28,0,0,4,0,0,4,3,15,3,3,0,8,38,0,0,0,6,0,0,5,10,10,0,0,0,26,0,0,0,0,0,4,0,11,9,0,0,0,27,0,0,0,0,0,0,6,0,9,3,0,4,38,0,0,0,0,0,4,3,11,4,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,17,23,27,45,83,55,18,4,38,313
106021114,0,0,0,9,33,75,47,3,0,0,162,0,0,0,0,5,6,32,64,42,0,0,0,157,0,0,0,0,0,0,6,31,31,0,0,5,67,0,0,0,0,0,0,8,33,31,0,4,0,75,0,0,0,0,0,5,5,18,19,6,0,0,48,0,0,0,0,0,0,7,18,18,4,4,4,59,0,0,0,0,0,0,5,3,0,0,0,4,15,0,3,8,45,34,66,226,419,238,15,12,27,1104
106021116,0,0,0,0,6,28,11,3,0,4,56,0,0,0,0,0,0,4,17,22,0,0,6,54,0,0,0,0,0,0,4,11,12,6,0,0,31,0,0,0,0,0,0,0,22,11,14,0,0,49,0,0,0,0,0,0,0,0,9,12,6,0,27,0,0,0,0,0,0,0,6,10,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,9,10,52,156,91,33,11,18,387
106021614,3,3,5,20,41,165,54,10,0,5,309,0,0,3,0,0,13,42,124,60,6,3,9,255,0,0,0,4,0,11,15,56,45,0,4,0,144,0,0,3,0,3,9,11,44,42,8,6,3,127,0,0,0,0,0,0,3,18,23,14,4,0,69,0,0,0,0,0,10,12,27,28,0,0,7,90,0,0,0,15,0,6,5,5,0,0,0,16,50,4,3,60,210,100,245,432,800,323,47,21,90,2337
106021615,0,3,3,6,43,143,63,5,3,6,275,0,0,0,0,0,6,20,144,78,3,0,6,257,0,0,0,0,3,0,7,72,46,5,4,3,139,0,0,0,0,0,0,7,65,51,8,0,0,131,0,0,3,0,0,0,4,25,35,6,0,0,74,0,0,0,0,0,4,10,43,29,6,0,6,95,0,0,4,8,0,0,3,0,0,0,0,12,28,7,10,34,82,47,88,215,834,393,41,14,58,1829
106021616,0,4,0,11,29,61,18,0,0,4,128,0,0,0,3,3,3,18,49,30,0,0,0,108,0,0,0,0,0,0,4,23,16,0,0,0,49,0,0,0,0,0,0,3,16,15,0,0,0,40,0,0,0,0,0,0,4,0,6,0,0,0,15,0,0,0,0,5,3,12,20,7,0,0,0,39,0,0,0,3,0,10,10,0,0,0,0,7,28,3,3,43,96,56,103,235,315,117,5,4,34,1010
106021617,0,0,3,4,25,83,24,0,0,4,143,0,0,0,0,6,3,9,75,21,4,0,3,121,0,0,3,0,0,4,6,33,16,4,0,0,63,0,0,0,0,0,0,9,21,26,5,0,0,67,0,0,0,0,0,0,0,15,6,0,0,0,28,0,0,0,0,0,8,5,33,13,0,0,0,62,0,0,0,7,0,0,4,0,0,0,0,9,18,3,5,30,75,56,108,204,450,156,19,6,56,1159
106021618,0,0,0,36,18,73,84,14,0,3,240,0,0,0,3,4,34,16,82,81,28,0,6,250,0,0,3,0,0,50,10,30,62,14,6,4,179,0,0,0,0,0,30,10,23,72,38,3,0,184,0,0,0,0,0,10,0,7,40,30,7,0,104,0,0,0,3,0,29,13,18,29,20,0,9,113,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,22,29,33,230,144,388,470,175,19,53,1573
106031119,0,0,0,4,4,22,14,4,0,3,55,3,0,0,3,0,4,0,15,13,3,3,0,51,0,0,0,0,0,0,5,5,16,6,0,0,29,0,0,0,0,0,0,0,0,7,4,3,0,21,0,0,0,0,0,0,0,3,6,0,6,0,18,0,0,0,0,0,0,0,4,10,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,30,17,21,53,133,102,21,10,12,419
106031120,0,0,0,4,15,56,17,3,0,0,101,0,0,0,0,4,0,13,37,18,0,0,0,70,0,0,0,0,0,0,6,18,10,0,0,0,35,0,0,0,0,0,5,8,9,8,0,0,0,20,0,0,0,0,0,0,0,4,12,0,5,0,22,0,0,0,0,0,3,0,11,4,0,0,3,32,0,0,0,0,0,0,0,4,0,0,0,3,11,9,0,9,16,37,54,148,333,95,10,9,18,737
106031121,0,0,3,16,29,126,95,26,9,4,316,0,0,4,4,0,6,19,83,81,29,13,8,246,0,0,0,0,0,4,5,31,42,11,9,4,119,0,0,0,0,0,9,9,20,41,18,19,0,118,0,0,0,0,0,7,7,17,24,17,15,5,92,0,0,0,0,4,8,17,30,27,18,5,3,115,0,0,0,10,4,0,0,3,0,0,0,17,46,12,7,89,101,79,190,345,722,481,161,86,93,2366
106031122,4,8,8,25,76,110,33,0,3,6,274,0,0,4,8,5,15,40,71,32,0,0,0,174,0,0,0,0,0,8,20,40,14,0,0,0,82,0,0,0,0,0,3,14,36,23,0,0,0,78,0,0,0,3,0,4,6,7,4,0,0,0,30,0,0,0,6,0,13,23,35,11,4,0,10,107,0,0,0,5,0,13,7,8,0,0,0,16,55,9,6,61,166,73,285,638,654,184,9,8,74,2169
106031123,0,0,0,0,5,6,0,0,0,0,12,0,0,0,0,0,0,9,5,0,6,0,7,25,0,0,0,0,0,0,0,5,0,5,0,0,9,0,0,0,0,0,0,6,0,4,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,5,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,5,9,3,4,24,25,13,15,12,19,119
106031124,0,5,0,4,16,21,3,0,0,0,54,0,0,0,0,0,5,4,18,5,0,3,3,32,0,0,0,0,0,0,4,7,3,0,0,0,11,0,0,0,0,0,0,3,9,9,0,0,0,20,0,0,0,4,0,0,0,6,4,0,0,0,14,0,0,0,0,0,0,3,12,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,3,33,16,42,103,153,46,6,4,13,419
106031125,0,0,0,27,17,49,49,12,11,0,171,0,0,0,0,3,28,8,32,54,23,8,8,156,0,0,0,0,0,16,10,25,24,18,5,3,99,0,0,0,0,0,17,12,17,21,17,3,8,87,0,0,0,0,0,0,8,6,12,12,0,0,42,0,0,0,0,0,26,9,12,9,7,3,3,74,0,0,0,4,0,0,0,0,0,0,0,11,19,0,4,11,37,30,156,118,275,234,104,43,48,1078
106041126,3,14,5,35,68,93,10,0,3,12,240,0,0,0,4,17,20,51,117,25,6,0,11,249,0,0,0,0,4,8,19,57,12,0,0,3,107,0,0,0,4,4,8,14,56,15,0,4,3,107,0,0,0,0,7,5,8,47,11,4,0,8,93,0,0,0,0,0,9,23,31,5,0,0,3,67,0,0,6,9,6,7,5,4,0,0,0,17,56,8,8,66,191,130,252,396,566,95,11,13,69,1807
106041127,4,0,0,10,8,5,0,0,0,8,34,5,0,3,3,0,4,16,13,5,0,0,7,52,0,0,0,0,0,4,12,0,0,0,0,0,13,0,0,0,3,0,0,7,13,4,3,0,3,35,0,0,0,0,0,0,7,6,0,0,0,0,29,0,0,0,0,0,0,10,11,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,7,29,26,64,84,60,5,3,5,43,346
106041128,0,3,8,19,34,20,9,0,5,0,100,0,0,4,0,6,6,24,32,5,0,0,3,87,0,0,0,0,0,4,6,11,3,0,0,4,34,0,0,0,6,0,3,12,11,14,0,0,0,49,0,0,0,0,0,0,4,7,5,5,0,3,24,0,0,3,0,0,4,0,11,0,0,0,0,21,0,0,0,6,5,4,3,0,0,0,0,5,19,8,4,28,83,71,122,173,147,47,3,6,30,724
106041129,4,7,5,11,20,12,0,0,0,6,69,3,0,6,7,8,13,19,12,3,0,0,11,84,0,0,0,0,0,8,10,3,0,0,0,3,34,0,0,0,0,3,0,9,0,0,0,0,6,28,0,0,0,0,0,4,9,9,0,0,0,6,27,0,0,0,4,0,4,6,7,0,0,0,5,30,0,0,0,3,7,4,4,0,0,0,0,0,16,14,0,59,81,53,122,164,48,12,0,6,83,649
107011131,3,3,7,12,16,96,103,16,4,7,266,0,0,0,4,0,0,10,72,93,14,6,8,221,0,0,0,0,0,3,4,26,63,18,0,3,111,0,0,0,0,0,0,3,20,34,11,3,0,83,0,0,0,0,0,5,0,16,13,15,14,3,56,0,0,5,6,4,7,5,23,14,3,0,12,74,0,0,11,5,4,0,0,5,0,0,0,8,35,20,23,182,151,84,130,224,623,522,113,28,84,2173
107011132,0,0,0,0,0,13,28,8,6,0,64,0,0,0,0,0,0,0,14,51,48,6,0,127,0,0,0,0,0,0,0,6,19,22,8,0,65,0,0,0,0,0,0,0,4,26,38,4,0,74,0,0,0,0,0,0,3,0,8,25,3,0,39,0,0,0,0,0,0,0,3,10,18,0,6,29,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,9,7,18,25,101,224,194,34,26,642
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,4,0,5,11,54,43,16,0,3,139,0,0,0,0,0,4,13,32,29,15,8,0,95,0,0,0,0,0,4,9,21,29,22,9,0,88,0,0,0,0,0,0,0,15,17,21,4,0,58,0,0,0,0,0,0,0,14,9,8,8,0,43,0,0,10,4,0,0,3,14,7,6,3,3,51,0,0,12,3,5,0,0,0,0,0,0,5,29,17,31,183,111,47,83,102,295,205,102,32,44,1268
107011545,5,6,7,14,21,89,60,6,0,6,211,0,0,0,0,6,4,17,55,41,23,0,4,141,0,0,0,0,0,3,6,26,24,7,9,0,65,0,0,0,0,0,0,8,13,12,7,0,0,46,0,0,0,3,0,0,8,4,11,7,3,0,34,0,3,0,9,0,0,3,22,9,5,7,4,62,3,0,10,8,0,0,0,6,0,0,0,16,41,27,35,223,142,90,112,178,492,271,64,23,71,1727
107011546,3,4,7,9,18,52,30,5,0,0,135,0,0,0,3,0,5,6,43,22,7,5,8,106,0,0,0,0,0,4,0,17,9,3,0,0,43,0,0,0,0,0,3,4,15,19,4,10,3,49,0,0,0,0,0,0,0,9,3,5,3,0,23,0,0,6,5,3,3,4,17,5,6,0,4,57,0,4,16,0,3,6,8,9,4,0,0,10,49,27,52,212,103,95,148,232,377,161,42,21,68,1537
107011547,0,0,0,3,11,15,10,4,0,0,44,0,0,0,0,0,0,0,20,13,3,0,0,40,0,0,0,0,0,0,0,6,8,3,0,0,22,0,0,0,0,0,0,0,4,4,3,0,0,14,0,0,0,0,0,0,0,0,6,3,0,0,12,0,0,0,0,0,0,4,4,4,0,0,0,22,0,0,3,5,0,0,0,0,0,0,0,4,10,0,0,31,31,35,40,86,114,73,22,5,22,454
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,11,44,87,29,10,5,178,0,0,0,0,0,0,4,34,70,52,3,4,168,0,0,0,0,0,3,0,11,38,36,3,0,95,0,0,0,0,0,4,0,8,47,49,8,0,113,0,0,0,0,0,0,7,11,18,20,10,0,63,0,0,4,0,0,0,0,13,30,11,5,10,69,0,0,5,0,0,4,0,0,0,0,0,6,13,5,6,45,20,15,26,58,235,416,251,52,38,1164
107031137,0,0,0,4,4,32,32,6,0,0,87,0,0,5,0,0,0,5,23,33,4,0,0,63,0,0,0,0,0,0,0,16,19,4,0,0,36,0,0,0,0,0,0,0,10,8,0,0,0,17,0,0,0,0,0,0,0,3,0,8,0,0,16,0,0,0,4,0,0,5,9,7,0,0,3,30,0,0,6,0,0,0,0,0,0,0,0,0,18,0,5,62,56,30,29,76,190,176,28,12,28,685
107031138,0,0,0,0,4,25,36,22,12,0,101,0,0,0,0,3,3,6,24,36,25,12,0,108,0,0,0,0,0,0,3,7,19,15,10,4,57,0,0,0,0,0,0,0,8,22,15,16,0,64,0,0,0,0,0,0,7,3,11,30,23,3,74,0,0,0,0,5,0,0,0,16,18,7,0,43,0,0,0,0,0,0,3,0,0,0,0,4,10,0,3,9,18,24,21,63,168,206,159,84,20,780
107031139,0,0,0,0,0,10,15,7,6,3,42,0,0,0,0,0,0,0,9,15,3,7,0,31,0,0,0,0,0,0,0,0,9,5,3,0,20,0,0,0,0,0,0,5,0,7,11,10,0,29,0,0,0,0,0,0,0,0,3,7,9,0,17,0,0,0,0,0,0,0,0,4,3,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,6,8,20,49,85,54,42,5,285
107031140,0,0,0,3,0,12,17,16,8,0,59,0,3,0,0,0,0,0,8,26,18,7,3,73,0,0,0,0,0,0,3,6,18,21,3,3,49,0,0,0,3,0,0,0,3,18,17,14,0,52,0,0,0,0,0,0,0,4,4,22,24,0,61,0,0,0,0,0,0,0,0,5,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,12,31,19,13,27,66,123,112,71,26,503
107031141,0,0,0,3,6,33,56,52,17,0,168,0,0,0,0,0,0,0,28,63,74,32,4,201,0,0,0,0,0,5,0,13,52,71,23,3,169,0,0,0,0,0,0,0,16,42,94,41,8,192,0,0,0,0,0,0,0,5,17,57,69,5,152,0,0,0,0,0,3,3,5,20,35,12,0,80,0,0,3,0,0,0,0,6,0,0,0,12,20,7,3,82,26,34,46,81,227,368,448,202,54,1579
107031142,4,0,9,4,15,40,67,13,5,8,159,0,0,0,0,0,0,4,37,68,18,0,3,133,0,0,0,0,0,0,3,13,28,11,3,0,58,0,0,0,0,0,0,3,10,26,15,6,0,59,0,0,0,0,0,0,0,3,13,14,4,0,33,0,0,0,0,0,5,0,8,16,0,4,0,39,0,0,0,0,0,0,0,0,4,0,0,0,14,10,10,59,38,29,57,108,265,341,91,25,27,1051
107031143,5,3,5,4,35,134,111,9,5,5,325,0,0,0,5,6,9,12,81,92,20,3,0,228,0,0,0,4,0,0,7,34,46,13,0,0,113,0,0,0,0,4,0,10,33,38,15,9,3,98,0,0,0,0,0,0,3,4,20,7,0,4,49,0,0,6,7,4,3,13,29,31,4,4,7,110,4,0,15,15,4,6,4,7,5,0,0,22,87,28,47,329,273,156,184,392,776,509,88,35,120,2931
107041144,6,7,6,6,28,95,73,31,8,6,260,0,0,0,0,0,0,18,78,94,47,20,3,264,0,0,0,4,0,3,10,30,60,27,28,0,165,0,0,0,0,0,5,7,35,54,41,29,5,173,0,0,0,5,3,0,4,6,26,33,46,0,118,0,0,0,6,0,5,7,29,36,19,13,11,126,0,0,12,0,0,0,4,4,0,0,0,10,44,21,17,301,153,66,162,309,552,502,251,170,78,2580
107041145,6,5,12,18,51,85,66,22,11,4,275,0,0,0,4,3,9,15,82,71,22,15,3,216,0,0,0,0,0,0,4,27,36,20,15,0,106,0,0,0,0,0,9,8,33,21,30,21,0,119,0,0,4,0,0,0,4,6,23,25,26,6,99,0,0,3,12,5,5,19,20,25,10,5,6,110,4,0,16,5,3,3,4,0,0,0,0,10,60,30,41,328,211,140,181,360,541,346,165,99,97,2536
107041146,0,7,0,8,35,52,68,24,11,8,213,0,0,4,0,5,6,17,50,76,54,17,0,225,0,0,0,3,0,0,7,24,42,36,29,0,146,0,0,6,0,0,0,3,19,43,31,21,0,128,0,0,4,0,0,5,3,3,22,35,41,0,116,0,0,0,5,3,0,7,18,22,25,37,3,122,0,0,0,0,0,5,4,0,0,0,0,11,19,8,12,104,72,57,139,310,332,391,239,197,44,1904
107041147,0,0,0,0,4,9,10,15,15,0,61,0,0,0,0,0,0,3,14,24,19,4,0,54,0,0,0,0,0,0,0,3,10,16,13,0,51,0,0,0,0,0,0,3,3,5,24,20,0,56,0,0,0,0,0,0,0,4,7,13,26,5,49,0,0,0,0,0,0,0,0,9,5,11,0,29,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,20,7,10,4,22,58,105,109,99,17,456
107041148,0,0,0,5,12,22,19,19,19,3,95,0,0,0,0,0,0,3,12,33,19,31,0,102,0,0,0,0,0,0,4,5,14,14,22,0,57,0,0,0,0,0,0,0,3,21,26,46,0,104,0,0,0,0,0,0,0,8,16,25,102,5,152,0,0,0,0,0,0,0,4,8,11,10,3,39,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,21,13,12,17,50,102,153,134,257,24,796
107041150,3,6,4,9,15,52,65,30,14,0,191,0,0,0,0,4,9,4,40,42,39,20,0,156,0,0,0,0,6,0,0,12,35,19,21,0,98,0,0,0,0,0,0,4,9,32,32,45,0,126,0,0,5,0,3,0,6,5,22,27,61,3,130,0,0,0,5,0,0,4,8,16,17,20,7,72,0,0,10,0,4,0,9,5,0,0,0,12,36,18,33,265,99,71,100,156,271,291,214,204,61,1781
107041548,0,0,7,16,60,239,141,71,19,12,563,0,0,0,0,5,8,37,195,180,117,40,0,593,0,0,0,0,0,5,20,74,88,56,31,4,271,0,0,0,6,5,4,11,63,97,94,48,6,328,0,0,4,0,3,0,5,36,55,70,92,6,271,0,4,0,0,0,3,7,45,47,57,22,9,213,0,0,5,0,0,3,0,3,0,5,3,7,43,20,35,243,100,80,157,499,1247,869,601,316,98,4270
107041549,7,4,5,15,67,131,113,39,11,6,394,0,0,0,0,4,8,36,110,106,39,18,3,329,0,0,0,0,0,3,19,56,63,36,16,3,201,0,0,0,4,6,8,14,39,67,40,23,8,205,0,0,6,0,0,0,7,7,30,40,24,5,125,0,0,5,3,3,4,16,37,52,42,24,5,196,3,0,9,4,6,4,5,4,9,0,4,23,63,23,43,247,106,96,178,456,761,626,287,138,91,3057
108011151,0,0,0,3,11,9,5,0,0,0,31,0,0,0,0,0,6,3,8,6,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,3,6,5,0,0,0,17,0,0,3,0,0,0,4,0,0,0,0,0,8,6,0,18,18,24,49,78,64,20,5,3,21,308
108011152,0,4,8,14,38,63,50,7,6,7,204,0,0,0,0,4,8,25,56,36,7,5,0,136,0,0,0,0,0,0,13,16,18,11,3,5,71,0,0,0,0,0,0,6,20,28,8,3,0,66,0,0,3,0,4,5,10,15,10,10,5,0,51,0,0,0,0,0,6,10,20,13,4,4,7,70,0,0,0,6,7,7,4,9,0,0,0,10,48,9,7,28,145,97,202,352,477,267,62,29,62,1736
108011153,0,0,0,4,9,18,12,0,0,4,52,0,0,0,0,0,0,3,10,3,0,0,0,20,0,0,0,0,0,0,0,3,7,0,0,0,12,0,0,0,0,0,0,0,5,0,6,0,0,11,0,0,0,0,5,0,0,5,4,3,4,0,19,0,0,0,0,3,3,0,7,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,16,20,24,29,83,139,42,11,15,17,398
108011154,0,0,0,0,24,29,16,0,0,5,72,0,0,0,0,0,3,11,25,22,0,3,0,59,0,0,0,0,0,0,4,9,9,0,0,0,32,0,0,0,0,0,0,0,6,6,3,0,0,22,0,0,0,0,0,0,6,4,6,0,0,0,8,0,0,0,0,4,0,0,8,5,0,0,3,30,0,0,4,4,3,4,5,6,0,0,0,6,28,3,0,25,88,54,94,239,202,90,16,5,27,853
108021155,0,6,5,20,54,49,3,0,0,4,144,0,0,0,4,7,11,29,40,3,0,0,0,100,0,0,0,0,3,8,14,18,4,0,0,0,45,0,0,0,0,0,3,12,13,0,0,0,0,35,0,0,0,0,3,0,5,9,3,0,0,0,20,0,0,0,8,8,11,17,29,0,0,0,9,84,0,0,3,14,9,9,13,0,0,0,0,18,66,8,10,47,199,162,277,404,370,29,11,0,72,1582
108021156,0,0,3,3,17,18,4,0,0,4,60,0,0,0,4,4,3,7,11,4,3,0,0,46,0,0,0,0,0,0,8,10,0,0,0,0,27,0,0,0,3,5,4,5,7,10,0,7,0,32,0,0,0,0,0,0,0,3,8,5,0,5,22,0,0,0,0,0,0,14,5,0,0,0,0,31,0,0,6,0,4,0,0,0,0,0,0,4,21,14,3,23,57,61,93,168,128,41,9,20,29,649
108021157,3,0,6,4,10,20,0,0,0,0,38,0,0,0,0,0,3,0,16,8,0,0,0,23,0,0,0,0,0,0,5,7,0,0,0,0,21,0,0,0,0,0,0,0,4,4,3,0,0,16,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,4,0,7,10,11,0,0,0,0,28,0,0,0,3,0,0,0,0,0,0,0,6,8,6,6,14,43,41,46,102,152,32,5,14,24,478
108021158,0,6,4,7,25,34,17,0,0,4,99,0,0,0,0,7,4,14,30,11,3,0,0,60,0,0,0,0,0,0,4,15,9,0,0,0,32,0,0,0,0,0,0,3,13,7,0,0,0,25,0,0,0,0,3,0,0,3,3,0,0,0,17,0,0,0,0,0,3,9,15,0,0,0,9,38,0,0,0,11,6,8,5,5,0,0,0,11,50,5,4,63,150,106,142,242,240,58,7,10,45,1071
108021159,0,6,0,11,11,8,8,0,0,0,41,3,0,0,0,7,0,6,4,5,0,0,3,24,0,0,0,3,0,0,0,7,4,5,0,0,23,0,0,0,0,0,0,0,9,4,0,0,0,13,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,5,3,3,0,0,4,25,0,0,5,5,0,0,0,0,0,0,0,6,17,14,10,20,49,31,53,82,90,36,10,6,20,417
108021160,0,0,0,3,14,26,4,0,0,4,58,0,0,0,0,0,3,14,20,13,0,3,0,62,0,0,0,0,0,0,3,12,7,4,0,0,24,0,0,0,0,0,0,0,8,4,0,4,0,20,0,0,0,4,0,0,3,3,0,0,0,0,16,0,0,3,0,0,0,7,8,0,0,0,0,16,0,0,0,0,0,4,0,5,0,0,0,3,12,5,0,12,29,23,72,184,186,53,21,18,22,621
108031161,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,3,10,7,15,6,0,3,3,62
108041162,0,0,0,6,23,66,32,8,3,6,152,0,0,0,0,0,0,9,40,31,7,3,5,106,0,0,0,0,0,3,3,21,25,5,0,0,64,0,0,0,0,0,0,3,13,21,13,3,0,55,0,0,0,0,0,0,0,9,9,5,8,0,35,0,0,0,0,0,7,12,19,18,4,0,9,65,0,0,0,6,0,4,6,0,0,0,0,3,29,0,8,34,95,53,116,290,437,231,59,30,49,1396
108041164,0,9,0,6,47,152,100,33,11,3,371,0,0,0,0,0,7,17,123,109,31,12,4,307,0,0,0,0,0,0,6,45,69,17,5,4,153,0,0,0,0,0,0,3,26,42,25,7,3,120,3,0,0,0,0,0,10,18,25,29,18,0,93,0,0,8,5,6,7,13,45,40,16,7,7,129,0,0,0,14,0,14,10,11,3,3,0,28,88,16,10,75,195,65,243,429,980,582,197,81,107,2981
108041165,0,0,0,4,0,11,4,0,5,0,27,0,0,0,3,0,0,3,9,0,5,3,3,29,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,9,8,0,16,22,18,41,45,55,20,6,13,15,259
108041166,0,0,3,9,23,57,41,0,0,4,140,0,0,0,3,3,3,13,47,18,9,4,0,98,0,0,0,0,0,0,3,20,14,3,0,0,48,0,0,0,0,0,0,5,10,15,5,0,0,33,0,0,0,0,0,0,3,5,3,0,3,0,18,0,0,0,3,0,0,0,28,9,0,7,0,48,0,0,0,8,3,4,0,3,0,0,0,3,23,0,4,26,89,37,90,196,403,152,24,18,33,1072
108041619,0,6,0,7,40,102,47,11,11,14,233,0,0,0,0,4,13,25,70,70,18,8,5,216,0,0,0,0,0,3,6,28,28,3,4,6,81,0,0,0,0,0,0,8,25,42,11,11,3,106,0,0,3,0,0,3,6,18,24,25,28,4,110,0,0,0,0,5,0,14,27,16,8,0,0,73,0,0,0,5,0,0,3,7,0,0,0,5,37,8,3,37,119,82,183,456,604,336,105,78,82,2079
