SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
122031430,0,0,64,94,0,0,23,0,0,115,13,7,5,18,4,0,43,944,97,120,257,27,9,1444,0,0,0,0,0,0,3,0,5,16,0,0,6,22,0,14,52,4,6,0,82,0,22,17,3,0,0,41,0,14,11,0,0,0,27,4,17,9,5,0,0,31,15,3,16,15,5,6,58,91,3,3,35,0,0,135,268,0,0,46,5,0,324,214,0,0,38,0,0,252,177,0,0,21,0,0,203,84,4,0,20,0,0,106,66,0,0,15,0,0,88,144,0,0,27,0,3,177,28,6,0,14,4,4,51,1107,78,132,250,25,13,1616
122031432,0,0,15,19,0,0,8,0,0,31,0,0,0,4,0,0,10,68,0,0,49,23,0,145,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,3,0,8,0,0,0,9,0,0,14,7,0,0,4,0,0,16,7,0,0,21,3,0,35,7,0,0,5,0,0,12,4,0,0,8,0,0,10,18,0,0,4,0,0,21,36,0,0,6,0,0,47,0,0,0,4,0,0,7,82,0,0,87,19,0,189
122031692,0,0,42,63,0,0,5,0,0,66,0,0,0,4,0,0,8,174,0,5,50,6,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,4,0,0,9,23,0,0,9,0,0,31,12,0,0,13,0,0,22,8,0,0,4,0,0,15,14,0,0,8,0,0,21,23,0,0,6,0,0,27,45,0,0,8,0,0,53,113,0,0,16,0,0,125,13,0,3,0,6,0,11,245,0,9,76,4,0,333
122031693,0,0,57,94,0,0,14,0,0,111,22,3,0,3,5,0,27,853,32,24,198,26,5,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,14,4,0,0,0,23,0,3,0,5,0,0,9,3,3,0,3,8,0,16,12,0,0,17,6,0,40,62,0,0,24,9,0,97,197,0,0,55,0,0,257,231,0,0,47,4,0,279,133,0,0,26,0,0,158,102,0,0,14,0,0,116,65,0,0,12,0,0,77,144,0,0,17,0,0,167,8,0,0,11,6,0,30,958,25,9,233,36,3,1270
122031694,0,0,30,92,0,0,24,0,0,109,7,0,0,7,0,0,14,742,43,0,194,14,0,991,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,7,3,0,0,0,13,0,0,4,4,0,0,10,3,0,4,7,0,0,17,11,3,0,12,0,0,28,89,8,0,20,0,0,117,203,0,0,29,0,0,237,204,0,0,36,7,0,250,131,0,0,15,0,0,143,50,0,0,13,0,0,62,15,0,0,4,0,0,23,98,0,0,33,0,0,128,10,0,0,10,0,3,32,821,33,14,189,12,8,1072
122031695,3,0,38,27,0,0,3,0,0,29,35,11,7,21,9,0,74,2487,76,26,448,34,15,3085,0,3,0,5,0,0,15,0,0,0,6,0,0,3,0,15,3,5,0,0,27,3,13,15,6,0,0,46,0,4,10,11,0,0,23,12,3,4,28,4,0,48,34,4,6,32,3,0,74,261,0,0,65,8,4,338,945,0,0,114,14,0,1074,946,0,5,118,10,0,1073,480,0,0,42,4,4,522,173,0,0,24,0,0,204,87,0,0,13,0,0,99,96,0,0,13,0,5,112,46,6,0,24,5,4,84,3086,52,48,492,46,21,3749
122031696,0,0,91,112,0,0,21,0,0,126,9,0,0,13,0,0,18,386,3,3,152,18,0,561,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,13,0,0,12,3,0,25,26,0,0,16,4,0,55,21,0,0,16,0,0,41,33,0,0,16,0,0,55,54,0,0,8,0,0,62,80,0,0,33,0,0,107,94,0,0,5,0,0,101,225,0,0,23,0,0,251,11,0,0,11,0,0,25,562,6,0,151,14,0,743
122031697,0,0,33,47,0,0,12,0,0,63,22,4,11,8,3,6,47,913,42,95,243,39,19,1343,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,17,0,4,0,29,0,17,26,0,8,8,45,3,9,26,9,15,3,63,4,0,4,8,0,0,20,11,6,0,5,0,0,24,71,0,5,28,0,0,99,234,3,0,43,3,0,289,266,0,0,45,5,0,317,194,0,0,26,0,0,222,122,0,0,19,0,0,143,60,0,0,13,0,0,78,89,0,0,24,0,0,109,13,0,4,9,4,5,45,1055,39,93,239,41,19,1489
123011433,0,0,0,0,0,0,0,0,0,0,4,4,4,5,0,0,20,428,112,12,119,9,6,686,6,3,0,0,0,0,6,0,4,4,0,0,0,7,0,59,12,6,0,3,74,0,16,0,0,0,0,21,4,0,0,6,0,0,10,13,9,0,10,0,0,28,36,0,0,21,0,0,66,186,0,0,31,6,0,225,181,0,0,24,0,0,206,51,0,0,9,0,0,58,15,0,0,3,0,0,15,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,18,0,0,41,502,97,16,136,12,5,767
123011698,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,9,355,41,5,67,8,0,475,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,5,0,3,0,0,7,0,4,0,4,0,0,9,9,5,0,0,0,0,15,12,4,0,12,0,0,24,148,4,0,23,0,0,174,267,0,0,22,0,0,291,74,0,0,6,0,0,76,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,6,0,0,13,516,42,9,68,3,0,638
123011699,0,0,0,0,0,0,0,0,0,4,9,4,4,9,4,5,25,574,117,16,116,30,5,861,0,3,0,0,0,0,8,0,3,4,0,0,0,9,0,44,6,0,0,0,50,7,33,33,4,0,0,70,0,7,7,0,0,0,18,13,19,22,4,6,0,63,46,24,6,19,0,0,94,195,16,5,57,12,0,286,375,8,0,51,9,0,448,137,0,0,17,0,0,157,12,0,0,0,0,0,18,6,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,4,14,7,4,10,3,7,46,814,161,86,166,42,7,1275
123011700,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,16,297,6,0,53,10,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,5,0,13,3,0,0,5,0,0,11,24,0,0,9,0,0,30,125,0,0,19,0,0,139,143,0,0,8,0,0,151,50,0,0,0,0,0,51,24,0,0,0,0,0,28,3,0,0,0,0,0,3,3,0,0,0,0,0,4,3,0,0,4,4,0,18,390,3,0,51,7,0,451
123011701,0,0,0,0,0,0,0,0,0,0,20,6,0,7,0,0,32,828,56,5,154,20,5,1066,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,5,0,0,0,12,0,6,0,4,0,0,14,0,12,0,4,0,0,22,4,10,0,8,7,0,35,26,0,0,12,0,0,39,216,3,0,42,4,0,264,459,10,0,54,3,0,533,172,0,0,22,0,0,191,23,0,0,9,0,0,24,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,4,12,3,6,48,933,60,13,168,23,7,1200
123011702,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,259,0,3,38,3,5,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,3,0,0,0,0,0,5,0,0,0,0,0,0,6,5,0,0,5,0,0,10,45,0,0,0,0,0,52,57,0,0,13,0,0,66,442,0,0,44,5,0,493,139,0,0,0,0,0,145,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,15,0,0,7,0,0,19,720,4,6,77,9,3,814
123021436,0,0,6,0,0,0,0,0,0,0,14,54,3,12,5,9,89,1005,1013,22,238,28,22,2322,0,20,0,0,0,0,24,0,41,0,0,0,0,39,4,207,5,0,0,4,224,12,149,0,13,6,0,181,8,81,4,10,0,0,106,33,74,10,25,4,0,136,185,55,8,47,0,0,306,716,127,3,101,15,0,959,275,23,0,35,4,0,337,41,3,0,7,0,0,56,4,0,0,6,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,0,5,21,48,5,17,0,3,96,1309,833,38,264,29,5,2477
123021437,0,0,0,0,0,0,0,0,0,3,25,11,3,17,0,3,63,1756,331,58,251,29,13,2442,6,10,0,0,0,0,21,0,31,0,0,0,0,33,0,134,15,4,4,0,163,14,45,41,22,6,0,126,9,24,14,14,0,0,57,70,31,12,23,0,0,137,404,28,23,51,6,0,509,1331,17,23,96,22,0,1488,511,3,8,52,10,0,584,185,0,4,13,0,0,203,33,0,0,5,0,0,44,6,0,0,6,0,0,8,0,0,0,3,0,0,3,3,0,0,5,0,0,5,47,26,14,11,13,4,112,2617,343,146,304,53,12,3489
123021438,0,0,0,0,0,0,0,0,0,3,8,26,0,19,0,0,55,756,644,26,237,20,6,1691,0,9,0,0,0,0,12,0,22,0,0,0,0,22,0,114,13,9,0,0,126,3,103,14,5,0,0,127,6,39,6,3,0,0,56,9,89,19,13,0,0,125,65,49,0,32,3,0,153,505,29,9,94,5,0,643,253,8,0,44,0,0,310,51,0,0,11,0,0,64,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,8,17,3,4,81,925,479,60,234,21,9,1717
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,0,0,3,5,0,0,0,0,0,5,14,20,3,12,0,0,46,1010,349,70,196,16,9,1648,4,7,0,4,0,0,12,0,18,3,0,0,0,20,0,103,8,12,0,0,125,4,53,19,3,0,0,82,13,25,8,8,0,0,51,37,35,12,10,3,3,90,231,41,34,37,0,0,341,585,35,11,68,8,0,694,219,5,0,34,4,0,260,20,0,0,4,0,0,28,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,21,23,3,19,3,0,73,1130,329,98,209,17,12,1796
123021443,0,0,0,0,0,0,0,0,0,0,15,30,0,10,3,5,73,954,596,19,215,23,15,1824,0,13,0,0,0,0,16,0,20,0,0,0,0,23,0,219,5,3,0,0,227,4,107,0,0,0,0,115,6,64,0,10,0,0,81,19,51,3,14,0,0,90,129,49,9,42,0,0,229,562,79,7,92,17,0,751,324,4,4,25,3,0,364,79,0,0,10,0,0,91,13,0,0,0,0,0,16,3,0,0,0,0,0,3,3,0,0,0,0,0,3,4,0,0,0,0,0,3,27,37,3,18,12,11,109,1174,643,36,217,32,15,2118
123021444,0,0,0,0,0,0,0,0,0,0,16,48,0,9,0,4,84,1012,634,26,227,29,7,1940,0,8,0,4,0,0,8,0,24,0,0,0,0,27,0,168,3,6,9,3,186,5,128,4,6,0,0,144,3,68,8,7,3,0,84,26,65,3,13,0,0,103,162,59,4,34,3,0,257,672,73,5,82,6,0,834,222,4,0,32,3,0,261,72,0,0,6,0,0,79,22,0,0,3,0,0,27,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,25,35,0,14,0,3,78,1204,623,30,210,23,7,2103
123021703,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,9,154,6,0,24,29,5,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,3,13,0,0,0,10,0,22,54,0,0,9,10,0,73,71,0,0,8,5,0,82,276,0,0,11,0,0,293,395,0,0,13,0,0,410,70,0,0,4,3,0,87,13,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,4,0,6,20,0,0,5,0,5,31,919,0,3,52,36,6,1023
123021704,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,20,624,127,0,101,20,8,876,0,7,0,0,0,0,7,0,10,0,0,0,0,10,0,54,0,4,0,0,60,0,24,0,0,3,0,27,3,6,0,6,0,0,19,14,11,0,7,15,0,50,61,4,0,12,7,0,84,292,5,0,30,5,0,343,283,0,0,19,6,0,305,130,0,0,13,0,0,145,11,0,0,3,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,5,0,0,5,14,7,0,10,3,4,30,819,124,6,115,29,3,1094
123021705,0,0,3,0,0,0,0,0,0,0,16,13,0,7,0,4,37,1103,279,12,184,14,10,1613,0,0,0,0,0,0,5,0,15,0,0,0,0,19,0,90,0,0,0,0,99,0,57,4,9,0,0,75,3,22,0,7,0,0,36,19,20,6,20,0,0,63,145,35,0,34,4,0,207,701,22,0,66,4,7,802,297,0,0,24,6,0,332,72,0,0,5,0,0,74,19,0,0,0,0,0,20,5,0,0,0,0,0,6,5,0,0,0,0,0,5,3,0,0,0,0,0,3,25,16,5,15,7,3,70,1292,286,23,193,21,10,1820
123021706,0,0,0,4,0,0,0,0,0,3,4,46,0,8,0,0,64,662,940,27,129,21,14,1789,0,18,0,0,0,0,18,0,32,0,0,0,0,32,0,247,9,5,0,4,258,0,181,4,0,0,0,191,9,77,0,6,3,0,101,18,90,7,11,0,0,126,148,66,12,28,3,0,255,477,140,12,42,11,0,682,132,9,0,20,6,0,171,20,0,0,4,0,0,30,8,0,0,0,0,0,10,0,3,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,8,19,48,3,10,0,9,92,841,916,47,137,26,12,1976
123031445,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,0,11,161,3,0,51,34,4,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,7,6,0,17,3,0,0,3,10,0,16,4,0,0,3,0,0,10,14,0,0,7,0,0,31,64,0,0,17,4,0,89,59,0,0,10,0,0,73,27,0,0,0,0,0,34,10,0,0,0,0,0,13,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,9,5,18,202,0,8,69,40,4,324
123031446,0,0,4,0,0,0,0,0,0,4,9,0,0,4,0,0,16,200,13,0,74,19,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,11,0,0,0,4,0,0,6,0,0,0,3,0,0,12,12,0,0,3,0,0,16,26,0,0,12,3,0,36,54,0,0,14,3,0,73,70,0,0,16,0,0,88,89,0,3,6,0,0,97,31,0,0,3,0,0,33,11,0,0,3,0,0,13,8,0,0,0,0,0,4,7,0,0,0,0,0,5,3,0,0,10,0,5,27,296,10,6,80,20,5,417
123031447,0,0,0,0,0,0,0,0,0,0,17,8,0,9,4,6,42,743,120,42,195,15,6,1120,0,0,0,3,0,0,9,0,0,0,3,0,0,4,0,3,9,5,0,0,16,9,33,42,15,0,0,96,15,9,11,8,0,0,40,35,11,12,12,9,0,75,152,7,5,35,0,0,196,407,10,7,65,4,0,498,335,0,0,35,0,0,372,90,0,0,14,0,0,103,27,0,0,4,0,0,31,11,0,0,0,0,0,11,0,0,0,0,0,0,4,3,0,0,0,0,0,4,21,0,0,20,12,7,65,1116,78,81,216,32,4,1523
123031448,0,0,0,0,0,0,3,0,0,5,0,0,0,10,3,0,24,161,0,0,88,41,5,305,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,4,4,0,10,0,0,0,3,9,0,16,3,0,0,11,0,0,15,20,0,0,17,3,0,42,69,0,0,18,0,0,92,43,0,0,16,0,0,59,15,0,0,6,3,0,24,6,0,0,3,0,0,7,14,0,0,5,0,0,15,0,0,0,0,0,0,0,10,0,0,9,0,0,9,8,0,0,11,0,5,15,192,0,0,103,26,5,325
124011449,0,0,0,0,0,0,5,0,0,5,9,0,0,7,0,0,18,358,25,9,128,21,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,3,9,7,13,0,0,25,3,3,0,5,0,0,13,24,0,6,14,0,0,45,51,0,0,24,3,0,77,164,0,3,43,0,0,214,81,0,0,6,0,0,90,19,0,0,3,0,0,21,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,6,4,5,23,362,22,18,118,11,5,532
124011450,0,0,6,0,0,0,0,0,0,0,11,4,4,13,3,0,31,588,81,31,206,16,3,927,0,0,0,0,0,0,7,0,4,0,3,0,0,7,0,3,5,4,0,0,12,0,8,16,12,0,0,45,4,4,8,11,0,0,28,9,6,6,26,0,0,54,42,7,12,35,0,0,91,172,9,9,53,0,0,245,221,0,0,47,3,0,268,101,0,0,10,0,0,115,51,0,0,6,0,0,56,11,0,0,0,0,0,11,11,0,0,0,0,0,8,0,0,0,5,0,0,6,6,0,3,19,10,4,39,632,48,64,236,12,3,997
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,0,3,0,0,8,13,14,6,20,3,0,61,916,192,75,327,29,7,1542,0,3,0,0,0,0,9,0,7,3,0,0,0,9,9,5,7,7,0,0,29,7,49,65,19,10,5,146,17,6,9,21,8,0,58,61,6,28,39,6,5,147,167,12,20,73,0,0,275,433,3,15,94,8,0,549,274,0,0,33,5,0,316,73,0,0,9,0,0,83,20,0,0,4,0,0,27,8,0,0,0,0,0,10,3,0,0,3,0,0,3,0,0,0,4,0,0,5,11,5,13,24,5,4,65,1093,97,174,322,44,15,1745
124011453,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,3,16,404,42,22,147,8,4,622,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,10,12,6,0,0,29,3,0,4,6,0,0,14,13,0,3,14,6,0,37,46,0,4,33,0,0,91,196,0,7,53,0,0,260,114,0,3,22,0,0,139,31,0,0,3,0,0,34,9,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,21,423,13,43,158,7,4,648
124011454,0,0,0,0,0,0,0,0,0,0,3,0,6,13,0,0,31,715,26,66,262,13,3,1082,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,7,6,0,0,11,0,10,22,15,3,0,48,4,0,4,11,0,0,14,15,0,9,21,0,0,45,72,0,13,42,0,0,126,269,0,5,80,6,0,361,289,0,0,45,0,0,335,66,0,0,10,0,0,84,33,0,0,0,0,0,34,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,7,0,29,768,21,58,245,19,9,1116
124011455,0,0,0,0,0,0,0,0,0,5,4,4,0,3,0,0,17,294,34,8,107,8,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,6,4,0,0,23,3,0,5,9,0,0,18,0,0,6,3,0,0,11,19,0,0,10,0,0,37,90,0,3,38,3,0,134,123,3,0,11,0,0,137,34,0,0,6,0,0,40,9,0,0,0,0,0,11,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,14,0,0,22,295,14,32,97,6,0,452
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,0,0,0,0,0,13,5,0,9,0,0,25,840,93,9,218,12,11,1177,4,0,0,0,0,0,8,0,4,0,0,0,0,5,5,9,0,7,0,0,24,3,18,10,6,0,0,35,4,7,0,10,0,0,19,28,6,4,12,0,0,52,164,7,0,44,0,0,213,587,10,3,88,6,6,702,272,4,0,35,6,0,317,31,0,0,5,0,0,44,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,25,5,0,13,5,3,50,1129,66,21,224,22,6,1472
124031459,0,0,0,0,0,0,0,0,0,0,6,10,0,8,0,0,21,519,106,12,126,4,4,778,0,3,0,4,0,0,7,0,4,0,0,0,0,4,0,47,0,0,0,0,51,3,11,4,7,0,0,28,0,5,0,11,0,0,26,13,6,0,9,0,0,33,30,4,0,10,0,0,51,219,10,0,51,3,0,283,243,4,0,27,4,0,272,91,0,0,9,0,0,101,31,0,0,5,0,0,34,9,0,0,5,0,0,11,3,0,0,0,0,0,3,4,0,0,0,0,0,4,16,7,0,11,4,0,38,652,109,13,147,14,0,938
124031460,0,0,0,0,0,0,0,0,0,0,18,3,0,9,4,0,36,1069,53,10,206,51,6,1395,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,22,0,0,0,0,24,0,4,0,8,3,0,14,0,3,0,7,0,0,12,6,7,6,17,14,0,54,39,0,3,17,10,0,69,364,0,3,48,3,0,418,488,0,0,45,0,0,543,213,0,0,20,0,0,235,56,0,0,4,0,0,64,14,0,0,4,0,0,18,6,0,0,3,0,0,4,0,0,0,0,0,0,5,24,0,4,11,3,3,34,1221,46,21,178,41,3,1500
124031461,0,0,0,3,0,0,0,0,0,3,16,11,0,14,5,6,49,1298,192,18,252,22,7,1794,0,0,0,3,0,0,7,0,19,0,0,0,0,17,0,46,0,3,0,0,58,3,33,20,7,6,0,58,4,13,3,7,0,0,27,39,15,8,16,0,0,82,203,7,0,41,0,0,253,803,15,5,91,7,0,920,390,7,0,53,7,0,453,117,0,0,13,0,0,131,13,0,0,3,0,0,15,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,18,6,7,64,1595,171,45,262,22,10,2104
124031462,0,0,0,0,0,0,0,0,0,3,25,23,4,17,3,3,82,1890,480,98,308,34,24,2833,0,13,0,0,0,0,16,0,41,3,3,0,0,46,3,120,24,4,0,0,148,25,88,66,12,5,0,188,36,37,17,7,0,0,95,224,32,23,24,9,0,316,492,23,27,69,3,3,621,1214,39,11,112,10,0,1397,400,7,0,35,0,0,441,154,0,0,10,0,0,165,40,0,0,5,0,0,43,6,0,0,6,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,6,46,26,13,13,9,14,109,2646,415,180,298,44,16,3600
124031463,0,0,3,0,0,0,0,0,0,0,5,0,0,9,3,0,23,321,0,4,105,15,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,6,0,0,0,10,0,0,7,12,0,0,15,4,0,22,40,0,0,16,0,0,52,66,0,0,19,0,0,91,145,0,0,7,0,0,155,147,0,0,19,4,0,174,53,0,0,4,0,0,60,27,0,0,0,0,0,28,11,0,0,5,0,0,14,19,0,0,0,0,0,23,15,0,0,8,4,0,31,544,3,0,107,20,6,681
