SA2_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
110031195,0,0,0,7,8,0,4,0,0,12,37,3,10,0,4,55,22,0,16,0,0,40,26,0,17,0,4,48,32,0,44,0,4,82,35,3,25,0,7,72,19,0,7,0,0,18,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,188,10,126,3,21,347
110031196,0,0,0,0,11,0,6,0,3,20,9,4,10,5,0,22,11,0,8,4,0,16,9,5,3,0,0,19,7,0,6,0,0,13,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,30,0,3,54,65,13,76,11,14,181
110031197,0,0,0,0,4,0,3,0,0,7,19,0,5,0,0,21,19,0,6,0,3,27,10,0,12,0,4,27,19,6,21,3,0,50,52,3,41,0,12,111,4,0,5,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,10,145,13,106,6,18,280
110031198,0,0,0,6,7,0,13,0,4,16,10,0,4,0,0,19,11,0,5,0,3,22,11,0,9,0,0,24,7,4,13,0,0,21,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,29,73,15,72,5,14,171
110041199,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,16,11,0,0,0,0,8,17,4,14,0,13,45,43,8,39,5,5,98,69,9,60,0,3,136,20,3,41,0,0,67,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,9,166,22,176,11,28,410
110041200,3,0,0,3,7,0,0,0,4,7,5,4,6,0,0,17,3,0,7,0,4,10,4,0,6,0,0,13,13,4,13,0,0,34,12,0,12,0,0,35,0,6,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,64,13,59,0,7,149
110041201,0,0,0,0,7,0,10,0,0,19,12,0,3,3,5,26,14,0,12,0,0,29,25,3,17,3,3,55,23,8,40,4,3,80,9,4,7,0,0,18,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,4,24,110,14,106,19,19,267
110041202,0,0,0,0,3,0,3,0,0,11,22,0,9,3,0,37,30,3,15,3,5,47,69,3,42,0,7,119,158,22,141,9,20,347,135,23,156,7,22,338,19,13,27,6,10,69,3,0,8,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,24,466,57,409,28,60,1014
110041203,0,0,0,0,5,0,5,0,0,8,14,0,0,0,0,13,15,0,12,0,4,26,75,0,45,0,7,133,139,14,95,5,5,253,160,21,195,13,12,402,24,5,45,0,4,81,3,4,3,0,0,17,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,15,442,42,419,27,30,957
110041204,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,11,3,0,0,0,0,9,31,0,20,0,3,57,44,12,61,3,12,134,31,13,56,3,3,110,3,0,3,0,0,7,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,124,31,151,9,27,341
110041205,3,0,0,4,4,0,4,0,0,16,20,0,6,0,0,31,11,0,15,0,0,31,33,4,14,0,5,51,45,0,52,0,4,109,36,9,43,4,3,96,9,3,19,0,3,36,4,0,9,0,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,4,20,0,4,43,190,34,206,12,26,460
111011206,0,0,0,0,3,0,0,0,0,3,16,0,4,0,0,19,13,0,0,0,0,12,15,4,3,0,0,23,31,0,14,3,4,53,95,8,63,9,18,192,44,12,37,5,7,107,19,9,22,4,3,58,4,8,4,0,0,17,5,0,3,0,3,8,4,0,0,0,0,5,0,0,0,0,0,0,9,0,7,0,0,11,254,34,159,26,44,516
111011207,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,17,7,0,0,0,0,12,9,0,0,0,0,12,23,0,5,0,4,37,37,0,28,3,4,77,14,0,19,0,4,37,4,0,15,6,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,109,5,72,12,20,218
111011208,0,0,0,3,6,4,4,0,0,14,24,0,0,0,0,23,3,0,0,0,0,10,18,5,8,0,4,34,42,7,27,0,15,92,200,13,130,4,25,370,106,14,107,7,11,241,33,7,49,3,9,90,17,11,18,4,4,46,0,0,6,0,0,9,0,0,0,0,0,5,0,0,3,0,0,3,13,0,7,3,0,24,457,54,346,34,67,955
111011209,0,0,0,6,4,0,0,0,0,9,16,0,3,0,0,22,4,0,4,0,0,9,19,0,4,0,5,33,38,0,32,0,4,78,172,12,135,13,19,351,87,18,96,13,14,229,25,4,31,5,0,59,7,5,5,3,0,20,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,4,18,394,40,318,29,50,833
111011210,0,0,0,3,3,0,3,0,4,11,66,0,5,0,6,79,11,5,0,0,0,16,14,0,10,0,3,30,39,4,23,0,18,92,56,9,54,4,13,131,23,0,27,0,4,54,3,0,5,0,7,16,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,3,0,3,17,239,19,143,8,55,463
111011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,9,5,10,4,0,21,11,0,10,0,0,20,5,0,8,0,0,17,4,0,5,0,0,14,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,35,8,0,81
111011212,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,3,0,0,0,0,11,19,0,5,0,0,28,23,0,8,0,4,31,48,11,36,7,10,113,27,5,34,0,3,70,18,7,19,3,3,50,3,0,13,0,6,26,5,0,8,0,0,12,5,0,5,0,0,5,0,0,0,0,0,0,4,0,4,0,0,10,169,24,129,18,34,368
111011213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,16,16,0,21,0,0,33,28,3,37,4,0,82,13,14,16,10,3,60,4,8,21,4,0,37,4,0,7,3,0,15,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,86,31,109,22,16,258
111011214,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,3,0,0,11,6,0,4,0,0,14,19,0,9,0,0,33,86,9,51,7,14,159,68,3,51,12,9,149,35,14,36,6,5,91,11,6,16,3,4,47,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,0,0,12,258,32,182,25,36,531
111021215,0,0,0,3,7,0,0,0,0,4,30,0,7,0,0,33,7,0,5,0,0,10,9,0,7,0,5,18,23,0,21,0,10,61,45,3,46,6,12,119,22,5,28,3,3,63,7,3,20,4,9,38,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,163,18,129,18,40,378
111021216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,13,24,0,16,0,0,47,63,8,76,7,5,166,46,6,61,11,18,138,11,5,14,0,4,32,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,10,160,25,181,19,34,424
111021217,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,7,6,0,3,0,0,8,8,0,7,0,0,21,16,0,16,0,0,34,69,4,55,4,10,141,79,16,139,9,29,271,46,14,58,8,14,134,4,3,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,248,45,290,22,53,654
111021218,0,0,0,0,12,0,0,0,0,11,10,0,3,0,0,20,13,0,10,0,4,20,10,0,8,0,0,23,44,0,15,4,7,71,89,13,98,14,16,224,40,23,86,8,20,171,15,3,13,0,0,39,0,0,3,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,18,242,39,255,27,50,620
111021219,0,0,0,0,6,0,0,0,0,4,24,0,6,0,0,33,3,0,0,0,0,10,10,0,6,0,7,23,32,8,16,3,12,74,81,6,60,6,10,167,36,7,28,5,8,83,17,0,7,0,5,27,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,12,0,3,0,0,17,226,28,133,20,43,457
111021220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,7,0,0,0,0,10,27,0,5,0,6,33,45,8,28,3,7,95,21,5,21,0,6,54,6,4,9,3,3,24,0,0,5,5,0,12,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,6,0,0,11,117,15,79,13,26,252
111021221,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,10,0,7,0,0,21,32,4,40,0,3,75,20,3,23,4,5,60,0,0,6,3,6,19,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,13,83,9,11,196
111031222,0,0,0,0,3,0,4,0,0,9,6,0,0,0,0,6,6,0,4,0,0,8,17,0,4,0,0,18,40,0,20,0,0,62,138,9,63,15,8,230,90,10,62,8,7,171,54,8,40,3,3,105,11,4,23,0,0,44,6,0,18,0,0,18,0,0,4,0,0,4,0,3,0,0,0,8,15,0,0,0,0,19,377,34,240,27,23,700
111031223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,10,15,0,8,0,4,28,54,4,29,3,9,97,70,8,89,5,20,184,6,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,156,14,144,10,31,357
111031224,0,0,0,0,3,0,0,0,0,8,24,0,3,0,0,26,10,0,4,0,0,17,9,0,0,0,0,11,43,0,12,0,3,58,106,7,46,4,5,155,103,0,44,3,7,162,40,0,21,3,0,72,16,4,12,5,0,34,3,0,3,0,0,18,4,0,8,0,0,11,0,0,3,4,0,12,6,0,6,0,0,12,377,20,162,20,22,599
111031225,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,28,7,0,0,0,0,3,15,0,9,0,0,13,47,0,18,4,6,72,138,9,83,8,15,251,74,12,68,6,12,178,44,7,46,6,7,101,13,0,20,3,0,40,5,0,5,0,0,14,0,0,5,0,0,3,3,0,4,4,0,13,4,0,0,0,0,13,374,30,248,29,46,731
111031226,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,10,3,0,0,0,0,5,0,0,5,0,0,18,10,0,10,3,4,33,74,4,64,5,12,169,123,33,170,10,14,358,22,11,47,7,7,99,6,0,15,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,13,264,61,337,27,40,725
111031227,0,0,0,5,0,0,5,0,0,3,13,0,5,0,0,18,13,0,3,0,0,21,19,3,0,0,3,26,50,0,18,0,5,74,193,11,105,10,8,326,170,4,68,3,13,259,39,0,19,0,3,67,4,0,5,0,6,13,3,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,7,4,9,0,0,19,522,29,231,23,29,833
111031228,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,12,0,0,0,0,11,34,0,3,0,0,32,137,4,26,3,3,171,97,0,23,0,3,128,50,3,33,0,0,86,27,0,12,8,0,51,19,3,10,0,0,33,5,5,21,0,0,24,5,8,14,3,0,30,3,0,0,0,0,8,388,25,159,13,12,586
111031229,0,0,0,0,3,0,0,0,0,3,8,0,0,5,3,9,9,0,0,0,0,8,9,0,0,0,0,12,41,0,5,0,0,51,212,3,42,5,0,257,175,0,37,0,6,221,110,0,36,0,0,146,67,0,18,0,5,98,29,5,13,0,0,45,12,4,9,0,0,29,17,0,10,0,0,29,9,0,0,0,0,14,706,11,180,14,17,933
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,0,0,0,0,10,0,4,0,0,10,14,0,3,0,0,19,13,0,5,0,0,14,20,0,4,0,0,26,75,0,60,3,3,137,155,22,137,8,14,339,79,15,48,0,8,154,7,5,3,0,0,19,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,0,9,0,0,18,389,39,272,21,25,747
111031232,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,3,11,3,3,0,0,18,15,0,7,7,0,26,43,0,19,0,0,71,60,11,58,6,13,144,26,4,33,3,7,71,4,5,9,0,0,19,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,186,28,134,13,21,383
111031233,0,0,0,0,3,0,8,0,0,10,16,0,3,0,0,28,8,0,5,0,0,13,35,0,13,0,3,53,49,3,47,3,6,105,179,27,174,3,24,412,113,19,116,9,13,267,14,0,21,0,3,45,4,0,3,0,0,9,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,16,447,50,399,28,52,976
111031234,0,0,0,0,4,0,0,0,0,5,17,0,0,0,0,20,8,0,4,0,0,17,22,0,5,0,3,31,71,0,23,0,8,95,153,13,71,12,11,249,97,13,57,4,6,172,28,0,16,3,4,52,8,0,5,0,0,17,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,10,410,26,188,20,25,670
111031235,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,6,7,0,0,0,3,11,24,0,7,0,0,38,94,0,39,0,0,141,170,3,48,0,4,225,65,0,19,0,6,96,20,0,13,0,3,40,4,0,6,0,0,12,5,0,3,0,0,10,0,0,4,0,0,4,7,0,0,0,0,8,413,8,143,7,23,596
112011236,0,0,0,0,15,0,0,0,0,15,25,0,0,0,3,24,4,0,6,0,5,11,20,0,7,0,4,24,42,3,14,0,7,69,134,3,74,4,22,235,98,7,103,14,18,232,65,13,67,9,14,172,34,3,46,3,3,98,8,0,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,3,18,448,32,330,40,79,924
112011237,0,0,0,0,3,0,0,0,0,3,12,0,4,0,0,17,6,0,4,0,0,10,9,0,8,0,0,20,45,3,23,0,5,72,83,9,67,3,11,175,49,8,77,7,10,163,48,12,54,5,3,129,21,3,21,4,6,50,4,0,4,0,3,12,5,0,0,0,0,4,5,3,0,0,0,11,4,0,7,0,0,14,301,39,276,26,44,686
112011238,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,23,0,6,0,0,31,25,0,25,0,4,53,15,0,17,0,3,37,14,3,14,0,0,32,10,0,18,0,0,27,10,0,14,0,0,24,12,0,26,0,0,37,6,0,0,0,0,15,127,6,122,4,5,272
112011239,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,3,0,0,9,0,0,7,8,0,6,0,0,11,27,0,21,0,0,50,41,5,32,3,11,89,29,7,48,0,0,82,15,3,30,0,0,44,10,0,16,0,0,35,5,0,8,0,0,18,4,0,6,0,0,11,4,0,0,0,0,8,152,13,171,7,12,365
112011240,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,0,6,9,0,0,0,0,9,12,0,6,0,0,17,35,0,6,0,0,42,52,0,15,0,0,66,72,0,38,0,3,117,52,0,30,4,0,93,30,0,23,3,0,56,22,6,13,0,0,42,38,7,48,3,0,91,7,0,8,0,0,14,333,14,183,12,14,550
112011241,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,7,0,3,0,0,11,13,0,11,0,0,23,30,0,12,0,6,48,19,12,27,0,3,60,11,3,18,3,0,40,4,4,3,0,0,19,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,102,17,78,0,10,219
112011242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,9,0,3,0,0,8,18,0,15,0,0,35,24,3,31,0,0,66,43,3,46,3,7,104,35,5,50,6,7,98,20,5,11,0,0,35,3,3,11,0,0,22,5,0,3,0,0,9,9,0,0,0,0,5,169,21,175,14,15,397
112011243,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,7,3,0,7,0,0,14,10,0,5,0,0,21,27,4,18,0,0,49,25,9,23,0,3,62,19,0,29,0,3,51,10,7,13,6,0,41,9,0,9,0,0,21,3,0,4,0,0,8,5,0,5,0,0,6,5,0,3,0,0,10,124,17,128,20,15,298
112021244,0,0,0,0,7,0,0,0,4,13,22,5,3,0,0,26,14,0,3,0,0,19,38,6,17,0,3,61,70,10,56,4,16,145,47,12,93,0,9,152,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,9,204,35,184,5,29,455
112021245,0,0,0,0,4,0,3,0,0,12,13,0,0,0,3,13,9,0,7,0,0,10,12,0,11,0,0,22,10,5,17,4,4,33,6,0,5,3,5,27,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11,57,13,52,3,17,137
112021246,0,0,0,0,3,0,4,0,0,9,5,0,5,0,0,12,4,0,0,0,0,10,15,0,9,0,3,30,60,7,56,4,10,136,82,3,83,8,9,190,32,17,37,6,7,96,9,3,20,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,10,217,30,223,19,26,522
112021247,0,0,0,0,0,0,4,0,0,10,8,4,0,0,0,11,11,0,5,0,0,19,16,0,15,0,0,27,24,5,23,0,9,60,13,5,24,0,0,37,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,83,18,70,0,9,183
112021248,0,0,0,0,7,0,0,0,0,9,8,0,0,0,0,10,15,0,3,0,3,19,48,0,15,0,5,60,65,11,37,4,15,133,97,3,107,9,16,227,31,9,41,0,3,83,7,0,7,0,0,14,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,292,31,216,13,36,584
112021249,0,0,0,0,5,3,0,0,0,9,0,0,9,0,0,8,11,0,5,0,4,14,10,0,10,3,3,32,23,0,14,0,3,45,32,5,45,3,5,92,16,5,24,3,6,54,7,3,5,0,5,23,7,0,9,0,0,14,0,0,4,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,4,0,7,0,0,11,124,20,133,12,22,318
112031250,0,0,0,3,3,0,0,0,0,7,14,0,0,0,0,7,7,0,3,0,0,7,6,0,3,0,0,13,16,0,0,0,0,29,53,0,32,0,5,95,53,5,45,0,9,117,34,3,61,10,5,114,33,6,36,12,8,96,17,6,36,4,3,64,6,4,20,4,7,41,12,7,36,3,10,66,9,0,3,0,3,22,260,39,286,36,42,670
112031251,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,8,0,0,6,0,0,9,7,0,4,0,0,17,24,0,19,0,5,48,40,4,40,5,8,99,24,9,49,4,11,98,11,4,12,5,3,43,3,0,4,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,12,132,19,140,17,23,333
112031252,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,13,7,0,0,0,0,14,5,0,13,0,0,15,18,0,15,3,5,40,31,4,25,3,7,72,18,6,12,3,8,41,8,7,9,3,4,24,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,3,0,0,5,106,15,90,16,26,244
112031253,0,0,0,0,3,0,3,0,0,8,3,0,6,0,0,9,7,0,5,0,0,11,12,0,5,0,0,12,23,0,7,0,4,32,45,0,30,0,3,81,66,12,61,4,6,143,25,10,64,4,7,120,21,5,38,0,0,72,4,3,16,0,0,27,7,0,8,0,0,19,8,4,7,0,0,13,15,0,7,0,0,19,230,37,254,19,28,566
112031254,0,0,0,0,9,0,0,0,4,13,9,0,0,0,0,12,13,0,5,0,0,18,17,0,0,0,0,28,63,3,16,4,8,85,176,3,99,0,15,287,121,7,90,4,14,231,52,0,39,3,11,106,21,9,21,0,6,60,4,3,12,0,6,25,3,0,0,0,0,7,0,0,0,0,0,8,10,0,3,0,0,16,495,30,284,19,54,891
112031550,0,0,0,4,4,0,0,0,0,4,16,0,0,0,0,14,8,0,0,0,0,9,7,0,0,0,0,7,11,0,4,5,4,22,49,5,42,4,4,103,61,6,55,0,8,135,27,10,56,6,11,117,15,11,33,0,9,67,5,3,11,0,0,16,3,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,13,210,34,206,19,45,517
112031551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,12,0,0,15,0,0,20,0,3,7,0,3,14,4,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,21,12,32,0,8,71
112031552,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,14,6,0,0,0,0,6,12,0,4,0,0,13,12,0,11,0,3,20,76,0,42,0,7,132,53,4,38,8,8,114,16,3,25,0,4,44,3,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,12,195,14,118,11,30,371
113011256,0,0,0,0,20,0,12,0,0,26,45,0,21,0,4,77,50,8,36,5,4,97,109,6,81,4,8,207,129,19,129,12,22,312,173,33,183,18,28,429,32,9,47,5,8,93,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,26,0,10,0,5,39,597,66,527,39,75,1315
113011257,3,0,0,7,8,4,13,0,0,27,30,0,12,3,12,58,29,4,13,0,4,40,33,0,28,0,4,71,33,5,29,5,8,83,19,0,20,0,10,46,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,24,5,8,69,198,24,152,9,38,418
113011258,0,0,0,0,13,0,3,0,0,17,26,0,11,0,0,41,23,4,16,0,3,52,32,8,24,5,5,79,27,6,68,4,9,115,26,3,28,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,14,161,22,171,16,17,388
113011259,0,0,0,6,4,0,4,0,0,14,12,4,8,0,0,20,9,0,15,0,0,25,14,3,17,0,4,41,18,0,16,0,0,35,5,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,9,68,6,77,5,12,167
113021260,0,0,0,0,3,0,3,0,0,9,11,0,6,0,0,16,9,0,8,0,0,21,14,0,11,0,3,32,5,0,12,0,0,22,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,12,48,9,49,10,4,122
113021261,0,0,0,4,7,0,0,0,0,9,8,0,3,0,6,14,13,0,9,0,0,28,29,3,25,3,7,71,35,5,34,0,8,80,29,3,23,0,4,67,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,12,128,13,115,13,20,287
113021262,0,0,0,0,4,0,0,0,0,8,0,0,7,0,0,16,9,0,3,0,0,11,9,0,14,3,0,25,10,0,11,0,0,21,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,9,40,13,48,7,5,106
