SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
121031411,0,0,3,0,0,0,0,0,0,3,7,0,4,0,0,0,11,1258,1965,1014,1437,602,186,6459,600,1448,955,1350,566,170,5101,11,13,5,3,0,0,37,64,106,54,44,5,3,276,76,116,54,49,4,0,312,197,141,21,12,3,0,373,232,122,34,29,0,4,414,186,247,102,54,11,0,594,40,61,30,16,0,0,145,3,3,0,0,0,0,14,655,570,187,107,14,7,1544,5,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,5,0,0,0,0,6,0,0,0,0,0,0,0,1339,2145,1201,1510,592,183,6969
121031412,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,16,850,1723,926,1338,553,235,5619,415,1226,838,1264,501,200,4444,14,16,0,0,0,0,31,57,87,44,32,10,6,232,70,104,47,34,10,6,264,53,52,12,7,0,0,123,65,44,9,14,0,0,138,256,338,158,95,14,3,871,26,26,15,6,0,0,71,0,4,5,0,0,0,14,405,475,198,122,12,3,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,15,892,1803,1082,1423,522,210,5932
121041413,0,0,16,10,9,4,0,0,0,20,7,8,0,0,0,0,20,2767,2962,1147,998,248,59,8185,244,542,309,406,159,47,1712,66,73,52,74,13,0,280,165,233,115,148,29,3,687,232,305,165,215,45,8,972,459,493,204,120,19,5,1294,850,725,228,129,22,0,1947,822,581,180,93,9,0,1687,324,286,73,45,5,0,726,7,11,8,0,0,0,26,2453,2094,689,387,48,7,5686,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,9,0,0,0,0,22,8,9,0,0,0,0,27,4,4,0,0,0,0,7,2947,2951,1169,1009,254,59,8400
121041414,0,0,12,6,0,0,0,0,0,12,4,14,3,0,0,0,23,2608,3149,1312,717,161,33,7986,147,287,150,166,60,17,822,134,142,83,68,10,0,442,346,455,259,181,24,4,1270,471,606,337,253,32,4,1706,268,274,124,86,10,0,765,1042,940,325,121,20,0,2447,685,644,181,75,14,0,1604,327,449,150,48,3,4,987,0,5,0,0,0,0,5,2329,2305,786,340,49,6,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,26,7,18,0,0,0,0,26,7,0,0,0,0,0,6,2963,3222,1268,753,140,29,8380
121041416,0,0,20,10,4,4,5,0,0,26,14,8,0,3,5,0,27,3181,3215,1027,564,138,42,8168,122,275,113,140,48,19,724,66,108,65,43,13,0,289,104,202,89,84,14,3,501,166,312,149,128,24,7,788,540,461,155,105,25,3,1283,1004,862,229,110,14,5,2223,824,646,169,77,12,0,1718,952,463,81,28,4,0,1526,0,0,0,0,0,0,0,3316,2432,626,322,45,10,6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,16,9,3,3,0,0,0,16,24,9,5,0,0,0,33,3635,3036,903,593,128,34,8319
121041417,0,0,12,3,6,0,0,0,0,13,16,0,5,0,0,0,19,1742,2017,625,308,78,25,4793,73,123,57,49,23,8,337,35,64,33,23,3,0,156,121,199,67,69,18,8,485,159,264,100,92,21,7,641,102,107,22,12,0,4,244,233,207,64,35,0,0,538,386,339,76,30,6,0,837,1464,1392,360,141,26,7,3393,0,0,0,0,0,0,3,2186,2054,515,218,33,10,5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,4,0,0,0,0,6,8,7,0,0,0,0,17,2426,2446,682,363,81,27,6021
121041688,0,0,12,4,6,0,4,0,0,11,6,0,0,0,0,0,9,1660,1903,786,766,295,91,5495,246,588,312,419,234,58,1856,72,115,52,81,15,4,343,90,173,59,43,10,3,381,161,288,115,120,27,10,722,218,247,77,60,5,4,616,722,536,154,77,11,3,1500,349,255,79,34,9,0,729,123,76,19,4,0,0,221,4,8,0,4,0,0,11,1417,1124,335,170,27,3,3077,0,0,3,0,0,0,3,0,0,0,0,0,0,0,10,24,0,3,0,0,38,10,25,5,3,0,0,44,3,3,3,0,0,0,7,1838,2031,761,717,285,76,5710
121041689,0,0,35,10,14,4,5,0,0,38,5,3,6,6,0,0,17,1582,1827,802,865,373,77,5524,257,659,352,556,270,72,2172,100,127,76,86,22,3,413,45,96,53,46,11,4,248,146,224,128,130,32,10,668,263,270,96,81,17,7,734,666,478,126,63,8,0,1344,227,154,25,10,0,0,422,196,142,27,9,0,0,366,27,19,5,0,0,0,53,1382,1067,273,170,26,9,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,10,10,0,0,50,14,21,10,10,0,0,56,15,0,4,0,0,0,16,1819,1963,770,865,330,90,5833
122011418,0,0,40,18,13,5,3,0,0,44,8,5,3,3,0,0,21,1176,1892,1191,1647,681,148,6741,499,1216,768,1378,597,151,4601,39,42,32,26,5,0,140,175,284,156,168,35,8,825,209,331,188,186,42,11,968,152,187,98,69,12,4,538,193,211,109,38,8,0,560,101,85,19,4,0,0,206,34,31,8,3,0,0,75,5,4,5,0,0,0,17,485,516,241,119,21,4,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,11,0,0,68,33,29,0,11,0,0,72,0,3,0,0,0,0,10,1230,2097,1203,1697,659,169,7044
122011419,0,0,34,8,8,6,3,0,0,33,15,9,7,4,0,0,33,2502,3493,1350,1073,343,59,8822,157,409,229,405,171,50,1423,178,154,99,126,26,4,592,161,301,123,114,48,7,745,330,458,220,240,72,14,1338,461,609,267,163,36,6,1542,668,910,327,169,22,0,2101,685,765,239,96,20,5,1810,449,470,132,61,8,0,1126,0,0,0,0,0,0,6,2265,2753,960,489,89,11,6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,6,6,0,0,32,4,18,6,6,0,0,32,10,3,0,0,0,0,16,2774,3641,1420,1145,334,73,9381
122021420,0,0,6,4,6,0,0,0,0,10,13,7,4,7,0,0,31,860,1458,594,804,368,156,4233,629,1427,574,709,394,135,3867,86,31,0,3,0,0,126,12,18,5,11,7,0,51,94,51,8,20,4,0,177,95,119,37,28,6,0,287,100,56,26,17,0,0,194,24,7,6,8,0,0,51,0,0,0,0,0,0,0,3,10,3,3,0,0,19,219,192,71,57,10,6,553,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,7,6,4,4,0,0,0,13,958,1671,657,784,406,141,4613
122021421,0,0,0,12,5,0,5,0,0,26,7,10,0,0,0,0,19,766,1159,495,747,331,124,3626,472,1006,535,701,327,139,3172,14,9,0,5,0,8,31,140,102,9,16,4,4,276,150,112,14,18,4,8,309,179,91,18,11,3,0,302,33,18,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,17,215,124,19,12,3,0,377,0,4,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,5,5,0,0,3,0,16,846,1248,571,732,340,150,3894
122021422,0,0,40,21,27,9,0,0,0,54,5,9,4,0,0,0,23,907,1480,751,941,411,136,4625,460,1241,595,830,368,107,3610,40,13,6,7,5,0,63,60,99,28,21,9,0,207,93,114,31,25,9,0,274,91,55,10,7,0,5,172,165,162,56,22,6,0,413,141,129,76,33,0,0,383,0,5,0,0,0,0,8,0,7,6,10,0,0,28,405,367,148,68,12,5,1001,7,3,0,0,0,0,6,0,0,0,0,0,0,0,20,24,7,6,5,0,52,20,21,7,6,5,0,60,3,0,0,0,0,0,4,984,1745,785,925,394,112,4944
122021690,0,0,25,12,9,9,0,0,0,30,11,7,0,4,0,0,26,1094,1497,711,934,362,158,4761,356,823,442,679,346,128,2779,20,55,20,21,14,4,139,268,356,154,168,36,7,990,286,410,169,194,46,16,1130,187,192,43,35,7,0,467,283,175,47,26,3,0,530,92,98,28,13,0,0,232,0,0,0,0,0,0,0,6,8,3,3,0,0,19,571,470,123,77,11,4,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,3,3,0,0,40,15,12,3,3,0,0,40,4,3,4,0,0,0,14,1240,1720,748,951,407,149,5215
122021691,0,0,9,52,33,6,8,0,0,98,10,7,7,3,0,0,26,494,956,635,799,314,117,3323,344,649,468,673,298,115,2550,29,23,12,12,10,0,81,34,64,45,80,14,4,232,65,87,57,90,21,3,318,42,51,29,26,4,5,153,44,66,45,36,8,0,189,61,130,53,28,3,0,272,0,0,0,0,0,0,0,19,10,8,7,4,0,38,165,254,133,88,19,3,660,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,14,7,0,0,4,0,0,15,0,6,3,0,0,0,13,577,999,662,849,339,129,3554
122031424,0,0,5,0,0,0,0,0,0,5,12,3,4,3,6,0,30,833,1085,706,1047,470,238,4380,453,988,715,1024,435,223,3836,65,34,11,17,6,5,122,161,69,31,54,16,5,336,221,105,42,64,15,10,459,114,43,14,7,4,3,192,88,46,0,0,0,0,138,12,5,0,0,0,0,19,0,0,0,0,0,0,0,7,37,5,12,0,0,66,229,127,17,19,9,4,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,3,0,0,8,904,1218,777,1111,463,231,4716
122031425,0,0,3,3,4,0,0,0,0,5,0,3,0,0,0,0,9,517,633,410,565,254,95,2476,215,520,374,575,232,108,2028,0,4,6,3,0,0,15,206,131,22,40,14,3,413,207,136,27,42,14,3,425,47,34,12,5,5,0,104,0,0,0,0,0,0,0,67,15,0,0,0,0,79,0,0,0,0,0,0,0,3,15,6,7,4,0,32,117,67,20,15,8,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,540,721,429,629,254,115,2687
122031427,0,0,0,0,0,0,5,0,0,3,6,4,0,3,0,0,17,726,1074,643,1095,453,152,4140,431,914,638,1095,446,141,3673,94,21,6,8,3,0,128,171,64,22,22,8,0,291,268,87,26,30,11,0,423,29,14,7,4,0,0,56,56,42,10,9,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,4,3,5,0,29,89,78,20,14,5,3,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9,789,1078,690,1138,464,143,4307
122031429,4,0,33,36,9,9,0,4,0,64,20,10,4,3,0,0,41,1824,2636,1237,1295,493,184,7664,393,865,609,998,433,158,3455,39,26,10,6,0,0,88,122,166,87,91,27,4,492,157,190,94,100,28,7,578,387,348,136,83,8,4,962,732,1065,353,127,12,3,2287,291,389,110,42,4,0,825,38,43,6,4,0,0,99,14,18,6,6,5,0,46,1455,1859,609,256,33,7,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,5,3,0,0,32,10,11,5,3,0,0,32,12,4,5,0,0,0,21,2038,2923,1324,1354,494,174,8311
122031430,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,14,1188,1497,955,1313,514,186,5651,441,927,629,1206,520,170,3888,51,32,8,9,0,0,99,24,47,25,22,4,0,127,72,75,36,38,7,0,223,234,84,33,25,7,0,392,451,490,185,112,17,0,1257,58,57,19,7,3,0,150,0,0,0,0,0,0,0,17,24,8,9,3,0,69,769,654,246,157,32,5,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,1281,1661,912,1396,559,178,5980
122031432,0,0,0,22,3,0,0,0,0,23,5,4,0,0,0,0,10,124,309,174,267,132,58,1067,122,324,169,263,112,57,1052,0,0,0,0,0,0,4,11,14,3,8,6,0,35,11,14,3,9,6,0,39,9,3,0,0,5,0,20,0,0,0,0,0,0,0,4,30,0,0,0,0,41,0,0,0,0,0,0,0,3,0,0,0,0,0,10,20,38,4,0,5,0,66,31,12,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,39,0,4,0,0,0,0,3,182,386,181,271,117,62,1196
122031692,0,0,3,0,0,0,0,0,7,7,0,0,0,0,0,0,0,574,808,411,622,297,107,2819,244,624,428,637,254,95,2280,28,10,0,0,0,0,47,75,76,33,35,13,0,231,107,94,31,38,13,0,279,190,80,3,4,3,3,277,18,3,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,9,215,94,3,4,3,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,568,803,462,682,263,94,2880
122031693,0,0,25,4,11,9,4,0,0,21,3,5,0,3,0,0,9,929,1444,781,894,419,164,4628,314,738,514,761,350,153,2825,0,3,0,6,0,0,10,52,70,35,35,7,5,208,52,70,37,41,7,5,216,60,59,22,17,8,4,169,266,308,117,62,3,0,757,305,350,114,53,8,0,824,10,10,4,4,0,0,24,5,9,0,8,4,0,21,651,731,257,134,24,8,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,24,0,6,5,6,0,0,24,0,0,0,6,0,0,3,1029,1553,812,938,383,163,4875
122031694,0,0,9,0,4,0,0,0,0,9,7,0,5,0,3,0,18,649,924,483,599,261,109,3028,200,410,274,472,247,97,1695,5,7,0,6,4,3,23,16,29,16,24,0,0,85,17,33,23,25,0,3,104,53,54,18,15,4,0,147,230,293,128,62,3,0,721,185,187,80,33,5,0,494,3,5,0,0,0,0,7,10,10,8,9,0,0,34,482,551,230,121,15,6,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7,0,0,0,7,0,0,0,0,0,0,3,706,995,532,613,268,112,3221
122031695,0,0,11,3,3,4,5,0,0,11,5,0,5,0,0,0,17,1972,2304,1212,815,204,85,6598,105,213,144,211,79,65,807,0,4,4,7,0,0,10,18,30,38,36,4,0,131,24,34,39,44,4,0,144,219,163,73,48,9,3,513,1073,1289,594,374,63,16,3405,706,924,356,181,33,10,2218,195,222,92,39,10,5,561,0,3,0,4,0,0,10,2193,2604,1117,646,113,36,6707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,4,6,0,0,24,4,15,4,6,0,0,24,4,5,0,0,0,0,6,2320,2870,1309,903,193,104,7696
122031696,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,20,558,1360,873,1446,605,232,5069,514,1300,892,1506,562,225,5000,12,10,5,8,4,0,40,34,41,32,33,7,4,157,48,51,35,39,15,4,194,33,25,8,14,0,0,82,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,4,5,0,0,31,39,45,20,17,5,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,604,1397,947,1572,579,226,5326
122031697,0,0,11,0,3,0,0,0,0,8,12,0,0,0,0,0,18,1435,1419,594,588,164,94,4292,179,382,268,421,164,72,1485,234,101,4,3,0,0,340,203,104,25,25,9,0,368,437,201,27,31,12,0,710,185,140,35,21,6,0,390,336,416,146,75,20,3,991,345,383,137,55,6,0,929,0,0,0,0,0,0,0,4,3,0,0,0,0,12,870,939,321,160,25,7,2320,5,7,6,0,0,0,14,0,0,0,0,0,0,0,3,3,0,0,0,0,7,8,8,3,0,0,0,22,5,0,0,0,0,0,5,1490,1540,621,611,200,80,4539
123011433,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,950,1332,684,831,382,179,4354,549,1263,655,774,435,171,3842,201,44,6,3,0,0,252,134,71,13,9,0,0,226,337,115,17,13,0,0,483,80,36,10,4,0,0,130,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,9,3,0,0,0,0,14,101,44,7,4,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,9,0,0,0,0,0,8,12,7,0,0,0,0,20,1006,1422,677,787,440,173,4507
123011698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,238,434,359,370,184,95,1679,285,535,395,448,191,123,1978,11,11,4,0,0,0,31,9,8,13,8,0,0,46,25,20,19,12,7,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,7,15,10,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,326,561,412,452,196,123,2074
123011699,0,0,3,22,13,0,0,0,0,43,3,3,0,0,0,0,10,567,1021,665,711,325,150,3440,552,1228,736,956,481,197,4148,95,56,22,12,3,0,184,91,57,31,17,9,5,218,194,110,58,26,14,5,400,37,3,4,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,13,35,9,7,4,0,0,61,31,16,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,0,0,0,0,56,4,0,0,0,0,0,4,818,1369,801,985,496,201,4666
123011700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,204,677,541,863,447,215,2948,290,734,520,891,508,234,3174,8,4,0,3,0,0,19,0,5,11,6,6,0,33,14,8,12,11,9,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,750,530,893,518,235,3228
123011701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1454,1101,1551,685,330,5701,683,1487,1097,1415,691,321,5699,34,26,22,14,0,3,90,44,24,18,18,3,0,100,73,52,33,25,8,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,1540,1134,1443,697,324,5902
123011702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,431,332,276,111,47,1378,309,837,669,668,308,117,2902,18,14,4,0,0,0,38,32,43,31,22,0,6,129,51,62,35,25,0,6,172,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,6,0,13,7,9,0,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,367,901,705,694,310,122,3097
123021436,0,0,0,5,0,0,0,0,0,4,5,3,0,0,0,0,7,1141,1809,1153,1071,531,412,6116,993,1677,1118,1012,540,408,5748,80,91,57,39,27,13,306,153,70,50,30,18,7,325,231,156,108,71,44,19,632,42,21,3,7,3,0,72,15,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,5,5,4,0,29,72,31,9,9,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,1301,1867,1233,1094,589,434,6518
123021437,6,6,43,15,13,9,10,6,6,46,6,10,0,0,0,0,17,1659,1909,1017,907,448,353,6294,833,1322,907,925,462,356,4807,196,144,28,15,14,6,399,219,144,77,56,20,14,535,412,288,101,78,37,15,936,255,120,30,13,4,0,428,215,135,26,11,4,0,392,421,421,185,72,27,4,1132,81,62,29,5,5,0,180,40,17,6,6,0,0,75,1011,762,275,106,40,7,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7,4,0,0,0,0,10,2276,2374,1290,1107,538,379,7960
123021438,0,0,9,0,6,0,0,0,0,9,0,0,0,0,0,0,3,829,1690,1270,1244,617,458,6096,726,1627,1124,1093,562,376,5511,146,87,45,39,20,6,335,97,111,66,61,36,45,413,239,194,114,98,58,45,747,24,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,6,6,0,0,43,43,17,6,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1010,1840,1245,1197,624,423,6333
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1175,1745,1006,923,403,364,5609,867,1489,952,799,413,334,4856,127,72,25,16,10,6,253,178,71,34,25,13,14,336,305,148,59,42,21,13,584,89,23,18,0,0,0,131,0,0,0,0,0,0,0,61,56,23,8,0,0,144,0,0,0,0,0,0,0,13,6,3,0,0,0,32,164,87,36,8,3,5,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,1343,1716,1057,851,432,350,5758
123021443,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,10,952,1537,1182,1339,649,436,6096,750,1371,1100,1322,596,448,5581,136,114,56,41,16,10,369,153,94,60,45,27,14,382,291,204,111,85,45,18,751,61,32,13,14,0,0,129,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,17,10,4,4,64,83,56,26,20,4,6,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1117,1628,1243,1431,644,468,6539
123021444,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,7,900,1924,1160,1203,690,489,6357,770,1747,1179,1038,520,428,5681,135,106,52,40,11,20,376,230,297,49,33,6,25,636,365,401,105,76,16,39,1006,45,27,10,9,0,0,89,8,6,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,10,4,0,0,44,66,46,15,13,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,1210,2196,1299,1127,547,465,6845
