SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
124041466,14,15,20,15,6,5,6,97,6,0,3,0,3,14,16,26,13,14,0,11,114,19,9,10,12,15,59,107,208,97,84,34,31,684,0,0,0,0,0,4,0,5,0,0,0,0,9,0,0,0,4,0,3,7,23,9,11,0,3,66,0,0,0,0,5,6,3,3,0,0,6,0,36,5,4,6,5,6,20,19,18,5,5,0,5,96,6,4,6,11,16,39,33,51,18,12,6,17,207,36,21,18,38,37,124,179,333,162,126,54,60,1196,35,4,7,3,11,36,49,84,99,56,26,25,431,0,0,0,0,0,8,15,23,18,16,7,5,91,7,6,0,6,4,23,60,126,111,106,53,19,522,6,0,0,3,3,8,13,23,14,15,6,0,97,3,8,0,3,10,12,17,21,16,21,19,7,138,18,10,7,16,12,54,92,191,161,157,82,40,849,0,0,0,0,3,0,4,3,0,0
124041467,19,23,30,18,9,8,8,135,7,3,0,6,12,27,37,47,27,10,8,9,198,27,15,7,17,35,110,172,345,150,98,56,48,1067,0,0,0,0,0,3,8,5,3,0,0,0,23,4,0,0,4,0,8,23,25,13,10,0,3,87,3,0,0,0,0,4,10,12,0,3,0,0,41,0,0,4,7,12,19,25,32,11,0,0,4,127,13,0,3,12,17,44,65,73,28,18,3,11,282,48,23,20,38,60,201,306,529,235,146,83,86,1773,23,0,0,12,14,55,57,150,100,69,34,34,547,3,0,0,5,0,14,12,34,14,14,11,0,108,11,3,0,0,5,37,62,198,147,106,36,32,646,0,3,0,0,5,21,21,29,22,12,6,3,119,0,3,8,3,10,27,33,42,18,9,12,8,176,20,9,11,12,16,91,129,304,204,146,66,52,1055,0,0,0,0,0,4,4,0,0,0
124041468,7,9,11,3,3,12,11,64,7,3,0,4,0,7,8,20,12,22,6,9,108,13,4,8,9,14,28,52,87,56,87,80,48,489,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,10,12,0,3,5,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,6,0,7,4,0,33,0,3,0,3,3,10,4,14,9,9,4,0,71,33,10,7,16,19,49,79,139,86,118,108,60,712,8,0,3,4,9,9,21,24,28,26,28,15,178,6,0,0,0,0,4,8,14,8,6,13,3,54,12,0,0,6,0,8,13,33,23,40,49,18,197,4,0,0,0,0,10,0,13,4,17,13,3,74,7,0,0,0,5,10,10,14,11,20,21,11,111,22,0,4,4,12,31,30,76,49,82,100,40,443,0,0,0,0,0,0,4,0,0,0
124051469,16,17,28,18,14,4,6,133,3,6,4,11,9,20,23,41,17,19,6,15,170,18,15,4,20,31,53,95,196,102,75,29,33,673,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,4,7,12,8,6,0,0,41,0,0,0,0,0,7,4,3,0,0,0,0,22,0,0,0,4,8,7,11,8,3,7,3,3,50,6,0,0,6,10,12,18,21,13,11,9,5,113,25,17,16,26,46,99,135,268,150,108,40,50,981,12,5,0,0,5,32,23,60,32,38,18,13,242,3,0,3,0,0,0,3,24,23,19,9,3,84,5,0,0,0,4,14,21,75,57,42,23,11,264,0,0,4,5,3,10,12,16,10,11,8,4,88,9,0,3,5,6,18,19,33,28,18,11,16,170,22,3,6,10,18,41,56,153,117,87,52,42,602,0,0,0,0,0,0,0,0,0,0
124051470,32,43,63,33,28,13,13,246,16,10,14,11,17,72,74,99,37,36,8,33,422,48,25,29,28,59,194,303,585,297,185,70,84,1905,0,0,0,3,0,5,4,11,5,0,0,3,28,5,3,0,0,3,22,23,45,12,6,10,6,132,4,0,0,0,0,17,11,9,4,8,5,3,56,11,3,3,8,9,32,35,28,13,0,0,9,150,19,10,6,8,16,64,71,88,33,20,11,21,371,99,51,47,60,101,344,457,826,432,268,97,131,2916,38,13,14,13,29,49,85,121,110,89,29,54,650,5,0,3,0,0,16,25,50,52,33,9,19,216,12,3,3,7,16,51,104,265,216,159,55,59,968,6,0,4,6,9,22,32,45,29,30,12,16,209,15,8,7,12,16,54,47,73,50,35,13,31,349,39,16,12,20,52,144,210,437,347,257,86,127,1743,0,0,0,0,0,4,9,4,4,9
124051580,8,15,27,18,8,0,9,97,8,10,3,3,8,23,30,38,14,11,4,11,154,19,14,9,8,12,85,158,272,82,38,18,41,754,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,3,4,11,15,20,4,5,0,4,67,0,0,0,0,0,5,3,9,3,5,0,0,22,5,6,0,7,4,21,19,15,5,4,4,6,94,13,6,0,8,8,39,41,48,17,8,4,12,190,35,30,15,30,33,164,249,407,136,61,27,60,1239,13,4,5,7,9,43,43,97,39,32,4,21,320,0,0,0,0,4,9,18,42,17,11,0,14,114,11,8,5,3,4,35,97,189,93,33,23,30,527,4,0,8,0,0,4,18,31,7,10,3,9,96,5,3,0,0,6,21,21,36,19,12,0,7,130,14,9,6,5,16,79,155,297,139,69,34,59,870,0,0,0,0,0,6,0,6,0,0
124051581,10,17,29,14,0,4,4,92,0,3,0,3,8,14,11,32,6,7,0,7,104,20,6,5,12,23,83,148,200,67,32,16,23,635,3,0,0,0,0,3,3,0,0,0,0,0,19,0,0,0,5,5,5,17,23,6,0,3,8,81,0,0,0,0,4,5,8,9,0,0,0,4,36,3,0,0,7,12,15,16,16,3,0,0,7,93,10,6,8,9,22,40,43,49,13,7,0,21,223,45,9,14,38,61,164,245,339,97,51,22,56,1150,9,7,4,11,21,34,63,95,41,18,7,13,325,5,0,0,0,4,9,18,32,11,6,0,4,89,12,0,0,3,4,43,77,169,74,38,10,40,471,5,0,0,3,0,6,7,28,7,6,4,3,84,6,4,0,6,8,16,22,27,7,5,0,12,109,23,12,5,10,21,72,125,252,102,55,18,58,748,0,0,0,0,0,3,0,0,0,3
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,10,18,28,14,13,5,8,119,13,8,0,0,3,19,14,35,20,11,10,14,138,46,13,9,19,19,76,96,170,83,79,42,35,691,0,0,0,0,0,3,0,0,0,0,0,0,7,7,0,0,0,0,6,9,11,5,4,4,4,47,3,0,0,0,4,3,3,8,0,0,0,4,37,6,0,8,0,0,0,14,11,3,4,5,7,55,13,0,8,4,3,20,31,30,9,7,9,13,146,77,24,20,27,45,126,166,264,112,105,59,56,1081,24,3,0,9,10,22,26,75,37,25,9,32,265,5,0,0,0,0,10,18,21,18,15,17,3,103,16,0,3,0,9,11,31,114,52,55,31,31,359,7,0,5,3,4,15,15,26,14,15,6,5,122,13,3,0,4,8,11,13,27,11,10,17,20,143,43,0,14,5,21,48,75,191,99,97,65,61,724,3,0,0,0,0,0,0,0,4,0
125011583,10,8,6,3,0,3,5,48,12,0,0,0,0,15,7,10,6,0,0,3,55,31,6,3,10,9,58,60,72,15,16,16,14,315,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,6,9,4,4,0,0,0,24,0,0,0,3,5,4,4,0,0,0,0,0,22,3,0,0,4,3,10,10,4,0,0,0,3,41,6,5,0,4,9,20,22,11,6,3,5,9,91,46,13,4,28,30,93,101,115,30,22,23,23,534,5,0,0,6,7,20,19,30,19,11,3,4,131,0,0,0,0,0,4,5,9,4,3,0,3,33,3,0,0,3,10,9,27,60,23,15,5,10,162,0,0,0,0,0,3,10,3,3,4,3,5,39,5,0,0,4,3,0,9,9,4,3,0,9,46,11,0,0,7,10,25,48,84,39,23,15,23,274,0,0,0,0,0,3,0,3,0,0
125011584,8,3,20,9,10,6,3,79,9,0,3,0,0,15,11,9,9,15,3,5,86,26,12,5,15,17,57,62,121,60,63,25,32,500,0,0,0,0,0,4,6,0,0,0,0,0,6,0,4,0,0,0,0,9,9,4,3,0,4,32,7,0,0,0,0,0,6,5,0,0,0,4,20,5,4,0,0,0,6,0,8,3,6,0,5,31,6,7,0,0,0,5,11,19,11,8,0,7,89,46,25,10,16,23,86,103,175,92,90,39,42,750,18,6,4,4,8,13,17,35,20,23,12,16,166,5,0,0,0,0,3,6,26,11,16,13,4,89,0,0,0,0,8,14,20,41,49,49,20,35,249,3,3,0,0,0,7,3,16,13,9,0,11,77,8,0,0,0,0,12,9,16,10,11,9,9,83,19,5,4,3,15,32,39,102,87,84,45,59,488,0,0,0,0,0,0,0,0,0,0
125011585,10,14,8,7,8,6,4,76,12,0,0,0,0,14,6,10,12,11,0,4,75,35,9,10,10,13,57,51,85,40,51,35,25,418,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,8,7,4,0,0,0,0,13,3,0,0,0,0,5,5,0,5,0,0,0,20,3,0,0,0,3,7,3,7,4,0,0,0,40,9,0,0,0,3,14,11,15,6,5,0,0,76,53,14,13,18,24,95,71,126,60,63,49,34,613,14,0,0,0,3,14,10,19,21,29,12,14,135,3,0,0,0,0,3,5,11,12,9,11,6,56,12,4,0,4,11,18,9,36,17,31,17,17,173,9,0,0,0,3,3,16,10,6,7,8,3,81,5,0,3,0,0,8,9,10,9,5,9,12,78,29,3,7,13,19,27,32,64,46,59,45,38,385,0,0,0,0,0,0,0,0,0,0
125011586,22,10,48,21,36,21,17,219,11,0,6,0,7,20,27,39,25,30,26,11,205,68,12,17,13,31,78,99,228,141,155,123,60,1033,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,10,8,12,6,9,8,5,67,4,0,0,0,5,9,8,16,0,4,0,3,46,11,3,0,6,12,18,15,15,5,8,4,5,102,15,3,0,11,10,32,26,52,21,26,11,13,221,108,25,19,31,54,149,177,375,213,235,186,97,1670,41,0,6,8,9,38,48,117,76,93,52,51,535,3,3,0,0,3,7,9,11,14,16,25,9,97,19,4,3,0,3,22,37,116,94,111,99,42,562,24,6,0,6,3,17,8,33,22,28,28,19,191,21,0,5,5,7,20,24,28,31,34,35,20,215,64,12,9,12,18,65,80,186,163,185,182,95,1068,0,0,0,0,0,0,5,0,0,0
125011587,6,8,3,3,6,0,5,45,0,0,0,6,5,7,7,10,5,5,0,0,48,13,0,11,11,11,31,52,49,27,30,17,15,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,3,21,0,0,0,0,0,5,3,0,0,0,0,0,11,0,0,0,0,0,4,8,7,0,0,5,0,19,5,0,0,0,0,15,12,12,0,0,4,4,53,19,7,14,12,19,50,67,81,38,40,22,19,396,9,0,0,3,0,5,13,8,6,15,10,5,70,3,0,0,0,0,0,0,10,5,4,3,0,33,8,4,0,0,0,9,8,28,25,30,8,10,124,4,0,0,0,0,4,11,8,12,7,0,5,54,6,0,0,0,5,7,4,10,3,3,3,0,53,17,5,4,0,6,22,25,49,42,42,17,14,263,0,0,0,0,0,0,0,4,0,0
125011709,0,5,18,12,16,0,0,70,7,0,0,4,0,7,0,9,14,4,5,5,63,24,4,9,13,12,49,46,131,123,127,79,14,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,7,0,0,28,0,0,0,0,0,0,0,8,0,3,3,0,15,7,0,0,6,0,4,0,6,0,9,4,3,27,7,0,0,5,0,11,9,9,6,17,5,8,73,35,5,8,25,19,72,73,206,171,186,119,24,950,6,0,0,0,3,21,29,40,46,40,35,10,234,7,0,0,0,0,7,3,8,6,13,12,7,74,9,5,4,4,11,21,21,81,57,80,82,20,398,9,3,0,0,0,10,7,10,9,14,12,5,83,0,0,0,6,4,3,4,10,6,14,17,6,66,24,10,3,12,14,43,36,116,79,116,127,36,617,0,0,0,0,0,0,0,0,0,5
125011710,0,0,8,0,4,4,0,24,0,0,0,0,0,0,0,12,4,6,0,0,16,0,6,0,0,4,12,34,90,37,50,23,9,261,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,3,8,3,0,3,32,0,0,0,0,0,0,4,6,0,3,0,0,16,0,0,0,0,0,4,4,5,0,7,3,0,26,4,0,5,4,0,8,13,16,15,11,9,3,79,17,6,9,12,10,49,88,221,111,127,46,14,706,19,0,6,6,3,31,96,300,297,134,58,45,998,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,3,5,5,16,30,166,161,131,67,29,616,0,0,0,0,3,0,4,11,9,8,13,4,54,0,0,0,3,0,0,7,17,14,12,7,3,56,10,0,3,5,8,20,37,196,184,152,84,37,737,0,0,0,0,0,0,0,0,0,0
125021477,38,24,51,24,46,15,12,253,19,4,0,5,7,20,21,48,31,28,23,18,215,64,15,14,22,27,135,154,332,258,339,167,66,1600,0,0,0,0,0,0,0,5,0,3,0,0,19,4,3,0,4,3,9,14,17,11,12,7,0,75,0,0,0,3,6,5,4,5,0,3,3,9,45,4,5,0,0,3,11,11,14,8,6,4,6,64,8,8,8,8,14,24,27,39,16,26,13,13,206,109,30,27,45,64,197,231,445,355,464,245,95,2293,36,9,11,12,15,31,46,113,100,127,120,40,643,8,0,0,0,7,10,9,35,24,37,40,18,191,17,4,8,5,18,37,49,159,192,278,256,57,1077,18,0,3,7,9,15,32,40,37,32,51,23,268,15,4,4,3,11,22,21,35,26,40,37,27,241,61,9,17,20,35,83,107,275,277,387,378,119,1766,0,0,0,0,0,0,3,10,7,5
125021478,26,23,45,39,31,33,16,249,16,0,3,0,9,9,19,26,21,33,23,13,174,58,12,25,13,32,93,115,290,207,233,186,68,1320,0,0,0,0,0,0,0,6,0,0,4,0,15,3,3,0,3,3,3,4,18,6,4,3,0,59,0,3,0,0,0,8,10,13,4,3,4,0,42,0,0,0,3,0,3,15,13,3,9,3,6,61,14,4,0,7,4,11,23,51,12,17,18,3,174,98,26,34,33,40,131,179,433,275,320,236,85,1891,31,0,5,3,3,26,43,76,60,97,85,28,463,3,3,0,0,4,13,7,19,18,32,44,14,158,24,8,6,5,8,21,35,120,117,194,212,37,788,15,3,0,3,5,20,18,40,35,41,44,16,232,19,5,0,3,5,18,14,25,21,38,30,14,198,59,16,7,17,27,64,84,206,184,304,327,81,1378,0,0,0,0,0,0,3,3,3,0
125021711,24,22,24,20,45,26,10,211,11,7,0,5,0,17,12,14,5,21,10,3,105,51,16,16,20,27,77,67,144,110,179,144,43,892,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,7,3,13,5,8,6,6,49,0,0,0,0,6,0,5,3,3,3,5,4,41,8,0,4,0,6,5,0,11,7,3,3,4,37,9,0,6,4,10,10,18,26,12,9,9,14,129,86,21,25,30,45,112,100,216,141,213,187,65,1234,26,4,3,0,6,17,21,31,15,41,39,15,229,6,0,4,0,0,6,7,11,16,16,38,13,121,12,4,3,4,3,17,18,73,64,91,166,33,488,11,3,4,9,3,23,11,32,19,35,57,16,213,12,0,5,0,4,12,12,22,16,15,25,8,126,44,5,8,14,12,57,51,132,109,156,277,64,940,0,0,0,0,0,0,0,0,5,3
125021712,35,25,51,26,33,25,11,250,20,7,7,3,3,17,17,21,14,18,18,3,139,78,22,16,12,23,109,127,245,181,238,179,42,1279,0,0,0,0,0,0,0,7,4,5,0,0,18,4,0,0,0,4,3,5,11,11,4,8,0,50,6,0,0,0,0,5,4,9,8,4,4,0,42,3,0,5,0,0,3,14,13,0,3,5,0,51,18,6,3,0,7,13,20,33,19,18,16,4,154,124,32,23,18,43,156,172,350,237,329,242,62,1780,40,6,3,5,22,21,24,80,49,61,76,36,428,9,4,0,0,0,9,6,16,19,28,36,6,139,22,3,0,0,10,28,52,147,136,192,250,65,902,23,3,0,6,16,17,11,44,32,42,43,17,256,20,3,0,4,4,14,9,24,17,27,23,12,158,77,12,3,11,28,63,86,238,203,282,354,101,1453,0,0,0,0,0,0,0,0,0,0
125031479,28,34,35,25,17,13,7,184,13,4,6,3,13,18,25,30,19,13,6,8,164,44,15,15,33,46,114,162,253,148,121,65,42,1063,0,0,0,0,0,0,3,10,3,0,0,0,22,4,0,0,3,0,10,11,21,8,9,3,3,84,0,0,5,0,3,5,6,6,8,0,5,5,36,6,5,3,0,5,14,12,28,15,10,5,5,98,10,8,6,8,12,21,29,65,33,21,8,14,242,73,24,27,49,62,162,236,376,210,170,79,69,1538,15,4,3,10,7,23,27,60,41,35,16,15,258,8,0,4,0,3,9,24,39,26,25,20,13,175,18,0,5,12,9,38,43,128,112,95,67,48,570,3,4,7,3,15,24,29,24,31,27,16,19,193,17,6,7,5,8,17,24,37,14,27,11,25,191,45,8,18,17,34,87,117,236,184,178,113,110,1136,0,0,0,0,0,4,6,9,10,0
125031480,17,19,36,15,12,6,9,124,7,4,0,4,5,18,18,25,12,9,4,7,113,40,14,14,15,33,103,128,185,95,69,33,33,765,0,0,5,0,0,4,3,5,3,3,0,0,21,4,5,0,5,3,10,9,16,7,6,5,3,60,0,0,3,0,4,9,3,6,5,0,0,0,29,0,3,3,0,0,14,10,14,10,4,0,3,72,5,12,11,6,10,27,31,36,23,14,6,4,183,59,22,24,21,49,166,186,259,150,110,47,53,1152,16,6,4,0,8,22,22,49,31,26,14,12,217,8,0,3,3,6,12,24,41,18,18,9,15,160,13,0,5,8,15,33,44,77,50,55,17,27,337,3,3,0,5,3,22,17,29,12,12,8,14,129,16,4,3,3,8,23,11,24,15,16,7,10,136,42,9,14,17,33,92,99,169,91,96,38,66,758,7,0,0,0,0,0,3,8,4,3
125031481,15,18,34,22,16,11,9,154,11,0,9,5,7,19,23,17,24,23,8,7,160,49,18,15,29,34,110,142,270,167,113,64,55,1068,0,0,0,0,0,3,0,8,0,0,0,0,15,6,0,3,0,4,7,5,10,10,0,7,3,55,3,0,0,0,0,4,5,3,7,5,3,3,38,11,5,0,7,0,9,17,16,6,6,4,7,84,16,7,3,9,4,24,32,37,26,11,7,13,191,89,29,22,38,52,160,234,395,241,159,91,86,1609,13,3,6,6,9,25,59,115,53,50,18,29,396,15,0,0,6,8,17,19,39,17,22,7,10,156,18,7,0,7,4,27,88,142,115,86,53,63,601,6,0,0,5,6,12,14,19,19,17,10,23,133,15,3,3,3,9,24,12,36,21,14,18,18,185,54,9,9,17,23,83,134,239,168,134,96,111,1081,0,0,0,0,4,0,5,0,0,0
125031483,14,21,23,19,10,6,8,130,20,6,6,9,13,27,24,43,22,13,13,21,216,51,20,18,36,36,116,165,280,159,133,79,69,1159,0,0,0,0,0,0,3,3,0,0,3,0,18,0,0,4,3,0,5,9,16,11,12,6,6,73,5,0,0,0,0,0,4,11,0,6,0,0,34,6,4,0,0,0,14,7,18,5,3,6,0,67,6,3,5,14,3,21,29,53,12,25,12,8,195,75,25,29,64,52,167,241,399,218,191,107,92,1664,13,0,7,6,5,35,35,62,30,28,10,27,262,7,3,0,3,4,19,29,50,34,39,22,23,227,18,5,3,11,7,39,55,137,80,89,55,65,566,7,4,0,6,10,16,14,26,25,25,14,19,164,15,3,0,5,8,23,24,46,18,22,5,21,195,46,11,14,21,33,92,119,266,163,173,95,114,1152,0,0,0,0,0,4,3,3,5,3
