SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
125041719,34,13,423,207,52,118,803,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,643,866,158,50,1717,582,181,266,2738,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,23,5,0,39,10,11,6,56,6,23,5,0,39,10,11,3,58,7,12,3,0,19,27,4,4,57,786,1130,239,72,2226,725,250,337,3532,104,173,61,5,335,85,42,28,486,9,6,7,0,26,10,3,0,39,29,62,9,6,110,27,22,16,172,37,68,24,8,134,35,25,14,209,200,225,52,21,498,233,95,53,886,210,257,56,18,535,244,100,58,932,135,172,38,9,345,163,36,32,577,81,104,20,6,214,151,38,40,437,0,0,0,0,3,0,0,0,3,620,757,165,57,1595,785,269,179,2831,0,0,5,0,3,3,0,11,15,0,0,0,0,0,0,0,0,0,6,17,3,0
126011496,10,0,81,76,0,9,169,..,..,..,..,..,..,..,..,..,0,0,0,0,4,5,4,0,13,124,75,21,4,228,242,12,23,504,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,8,4,0,0,0,9,0,0,0,11,5,5,5,0,11,3,0,0,20,1624,3237,516,60,5440,1059,119,151,6757,1497,3019,484,38,5038,659,80,97,5875,72,44,20,0,134,104,3,3,254,112,119,40,6,275,117,0,17,411,178,162,61,6,410,220,10,21,657,21,6,3,3,34,56,3,7,106,36,46,19,5,95,62,8,9,169,109,121,37,4,270,158,5,38,475,17,20,3,0,44,29,0,0,73,0,11,10,0,21,12,0,0,44,182,201,65,7,465,320,23,53,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126011720,6,0,50,10,4,0,67,..,..,..,..,..,..,..,..,..,4,0,0,0,4,0,0,0,3,138,225,83,16,457,159,59,53,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,4,5,5,0,13,776,1647,312,37,2777,551,162,137,3630,605,1277,185,12,2077,289,55,32,2450,22,45,14,0,79,22,3,3,106,91,130,34,8,258,93,11,4,373,111,178,47,7,342,116,17,7,480,8,4,0,0,20,26,0,6,53,102,212,69,10,390,157,47,20,621,256,329,91,15,690,176,46,55,965,166,173,40,17,400,145,34,21,598,6,7,0,0,10,3,4,0,20,541,725,207,44,1518,512,133,103,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126011721,90,18,739,176,124,47,1089,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,4,446,606,168,38,1248,406,196,73,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9,0,4,0,0,5,0,0,0,9,4,4,0,0,4,0,0,0,9,1268,2451,497,75,4294,831,320,135,5580,786,1582,294,28,2689,350,74,43,3154,30,67,18,0,113,43,0,3,164,65,198,45,0,312,31,11,0,353,92,267,65,0,427,76,15,8,517,4,12,4,0,18,55,0,6,83,130,236,71,16,453,200,49,18,715,421,592,161,20,1194,285,117,58,1657,96,140,43,7,281,72,17,21,394,18,9,4,7,32,7,0,0,45,672,985,280,47,1983,625,177,107,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126021498,29,3,208,213,16,51,487,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,499,217,153,32,901,924,85,145,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,0,0,0,0,4,5,0,0,6,6,9,4,0,19,9,0,0,24,1312,1869,451,81,3712,1548,168,282,5709,656,1447,245,25,2376,370,52,59,2857,58,72,31,0,158,96,0,5,264,168,190,55,6,420,122,7,14,553,226,257,86,11,579,214,7,19,815,57,18,33,3,110,168,7,17,307,269,127,99,17,510,705,38,37,1286,298,97,57,15,460,361,30,40,899,60,11,10,3,83,73,0,7,163,0,0,4,0,4,3,0,0,11,680,257,199,38,1175,1303,74,106,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
126021499,17,0,33,50,3,4,92,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,4,132,54,64,8,256,361,15,52,684,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,3,0,0,9,6,0,0,11,771,1337,259,28,2392,720,53,170,3337,591,1171,170,15,1936,291,27,72,2321,21,20,4,0,45,14,0,0,68,100,84,25,0,216,76,6,12,308,127,107,34,0,262,93,6,17,376,74,24,22,0,118,193,8,13,334,17,12,17,0,52,88,5,14,159,20,15,10,6,49,64,5,6,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,51,48,5,219,345,20,40,618,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
126021500,83,49,945,457,176,83,1660,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,981,666,206,96,1951,1053,418,179,3604,3,0,0,0,3,7,0,43,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,48,53,15,20,4,0,38,43,3,3,91,2052,2116,576,163,4909,2248,753,395,8299,418,620,153,23,1223,238,98,52,1607,52,87,21,0,169,91,7,20,284,608,748,219,41,1617,723,116,58,2511,661,838,248,43,1784,807,122,83,2795,76,19,13,0,113,184,10,21,336,310,300,105,25,743,571,142,51,1508,158,158,43,19,378,300,63,23,763,1006,429,160,77,1676,871,226,190,2957,0,0,4,0,4,3,8,0,13,1553,910,332,122,2918,1927,447,290,5588,0,0,0,0,0,6,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0
126021501,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,40,12,10,6,69,94,4,14,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,5,0,6,0,0,10,0,0,4,12,842,1830,440,54,3157,700,120,101,4085,775,1678,347,39,2831,489,81,85,3486,62,91,29,0,182,82,5,17,287,56,148,37,0,240,52,9,11,309,121,234,64,0,425,131,15,27,594,28,5,7,0,36,101,0,12,144,23,15,0,0,41,15,5,8,69,94,43,14,3,151,64,17,29,259,390,202,45,16,655,342,81,50,1136,3,0,0,0,7,6,0,0,20,532,264,63,20,887,536,108,97,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
126021503,165,58,1708,736,187,83,2713,..,..,..,..,..,..,..,..,..,0,5,0,0,6,3,0,0,10,1322,941,276,104,2648,1313,316,144,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,5,19,21,6,7,48,10,4,3,5,22,21,6,5,51,0,3,0,0,13,3,0,4,19,2021,2358,632,148,5155,1810,429,263,7656,628,1237,257,35,2159,359,74,47,2649,95,139,46,5,289,88,8,12,394,39,97,30,4,168,36,7,12,222,133,237,79,11,461,123,15,22,620,59,63,21,6,146,98,3,10,262,283,140,75,34,538,520,62,38,1154,864,607,194,53,1725,1065,153,97,3034,174,88,30,3,303,137,25,26,488,0,11,5,0,15,12,3,3,31,1391,907,324,98,2722,1837,244,171,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,5
126021590,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,289,668,125,19,1106,184,24,41,1358,303,575,93,11,982,136,13,30,1164,28,24,5,0,58,27,0,0,83,26,45,12,0,86,27,0,4,126,55,71,16,4,138,55,0,4,212,8,0,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,3,3,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126021722,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,5,516,1091,175,27,1820,293,56,59,2221,463,914,169,18,1564,225,41,28,1853,75,95,23,0,191,75,7,9,278,31,77,20,0,123,18,0,4,142,107,175,39,0,312,93,8,13,425,4,3,0,0,9,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,0,0,17,3,4,0,0,14,7,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126021723,45,11,261,101,51,28,431,..,..,..,..,..,..,..,..,..,3,0,0,0,4,5,0,4,7,341,388,146,35,908,341,141,80,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,20,5,8,0,36,14,10,0,0,20,5,8,0,40,3,14,0,0,13,9,0,0,28,1337,2462,597,100,4490,1104,374,233,6208,899,1614,326,36,2878,473,150,72,3564,143,259,79,3,491,197,17,30,731,102,237,55,4,394,88,13,26,522,242,495,132,6,883,283,27,57,1249,14,20,15,0,60,20,7,4,87,235,207,78,21,542,306,54,55,960,216,156,62,13,449,170,54,45,714,46,38,13,0,98,28,23,7,147,11,8,4,0,22,17,3,5,40,524,427,174,39,1160,539,140,112,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,0
126021724,59,26,537,212,85,93,931,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,5,724,588,240,66,1617,1022,193,216,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,5,0,0,0,8,7,8,3,0,20,4,3,0,34,1653,2683,732,142,5210,1785,319,371,7683,800,1808,383,54,3042,537,106,87,3775,100,140,55,9,299,142,7,18,470,71,189,58,11,322,108,11,19,458,172,324,111,18,620,248,20,42,926,44,31,20,3,102,195,16,14,329,333,303,166,29,836,832,88,56,1810,90,112,31,5,235,91,28,16,371,185,141,47,12,381,221,37,25,661,5,6,5,0,16,11,3,3,30,664,596,266,46,1576,1334,165,119,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126021725,73,24,817,219,131,83,1248,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,531,314,95,33,969,321,151,90,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,5,0,0,5,0,0,0,3,7,7,0,0,12,9,0,0,24,789,824,200,58,1868,530,187,124,2718,214,467,85,15,778,110,34,26,948,22,36,16,0,71,23,0,0,95,29,46,14,4,100,37,0,5,136,43,85,30,4,168,57,4,3,232,7,3,4,0,18,13,5,0,33,80,29,11,3,119,163,13,6,302,714,611,152,41,1519,611,136,105,2364,431,236,63,14,743,354,44,43,1181,0,0,4,0,4,0,0,0,4,1228,882,232,58,2400,1133,196,160,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011504,0,0,7,3,0,0,10,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,5,0,49,45,107,11,213,460,21,138,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,3,0,0,4,3,0,5,0,4,11,0,0,13,672,1718,1248,115,3747,1237,109,545,5639,584,1620,1121,102,3428,787,92,347,4661,5,11,5,0,21,25,0,4,51,16,33,57,5,110,87,9,20,230,23,38,62,5,135,112,5,24,281,35,20,70,7,129,256,4,83,476,18,8,36,8,67,168,8,55,295,0,4,6,0,15,4,0,0,20,0,0,0,0,0,0,0,0,0,21,36,18,0,81,15,3,9,112,74,81,128,15,293,442,17,151,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011505,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,4,9,0,0,0,0,0,0,0,0,3,0,4,0,0,3,3,0,5,14,5,5,3,0,15,53,0,36,104,579,1080,294,30,1986,398,53,258,2694,805,1574,391,38,2812,429,72,237,3545,0,8,0,0,13,0,0,6,16,29,41,14,0,83,18,0,4,105,26,53,18,0,90,17,0,8,120,0,0,0,0,0,10,0,0,8,6,0,0,0,6,19,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,0,16,7,0,3,32,13,10,7,0,31,36,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011592,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,4,0,15,3,0,6,25,4,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,277,1151,214,23,1663,132,12,74,1884,317,1050,237,14,1615,138,14,41,1811,3,4,0,0,6,0,0,0,11,12,33,26,0,67,16,0,0,80,12,37,31,0,74,15,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011594,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,0,7,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,508,1815,592,52,2970,328,37,115,3448,529,1575,488,39,2633,249,30,93,3006,21,80,52,0,153,43,7,20,219,51,155,87,8,299,95,4,19,416,74,236,136,4,453,138,7,34,633,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,0,28,0,0,0,31,4,14,3,0,24,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011595,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,3,0,0,4,514,1945,480,36,2973,267,27,99,3356,482,1815,479,27,2801,248,28,91,3168,30,46,12,0,95,26,3,3,133,40,118,67,14,233,28,3,10,283,75,165,83,12,329,59,8,16,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,5,5,0,0,11,8,0,0,16,5,4,3,0,17,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011596,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,3,0,6,0,0,3,4,0,0,7,458,1953,390,27,2829,250,28,118,3226,522,2047,453,14,3047,271,33,103,3459,4,21,8,0,35,11,0,0,51,21,62,34,3,127,17,0,13,150,32,84,40,3,163,27,7,14,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,15,0,0,0,21,3,8,4,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011597,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,4,4,0,7,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,11,0,0,18,4,0,6,22,566,2513,523,35,3639,286,28,186,4143,581,2685,569,34,3861,297,35,142,4334,3,8,8,0,17,7,0,6,29,40,134,53,0,223,37,3,7,269,42,140,56,0,242,44,3,12,299,5,0,4,0,5,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,5,0,0,10,5,10,3,0,18,11,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011726,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,11,266,355,59,5,680,96,8,48,836,458,650,130,13,1251,212,22,48,1531,4,5,5,0,14,0,0,5,19,10,10,11,0,30,6,0,0,37,11,20,17,0,44,8,0,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011727,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,451,755,101,11,1320,109,20,76,1523,968,2304,426,31,3731,409,61,112,4312,7,15,4,0,23,9,0,0,34,22,36,7,4,62,20,0,0,87,25,48,13,4,88,30,3,0,120,0,0,0,0,4,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,5,0,0,13,3,5,0,0,13,13,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011728,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,4,13,4,0,3,0,3,0,0,0,11,0,0,0,0,4,0,0,0,0,5,3,0,0,9,12,0,6,24,12,9,0,0,19,0,0,0,21,404,747,148,23,1323,284,35,143,1785,923,1859,307,47,3142,419,67,112,3736,6,5,4,0,18,5,0,3,20,3,10,6,0,18,3,0,5,27,10,17,9,0,36,7,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,3,0,0,16,4,3,0,0,10,3,0,0,16,15,0,10,0,26,63,0,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0
