SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
116031316,12,3,4,0,19,10,3,7,0,26,55,23,14,7,100,89,32,30,11,162,72,100,35,28,234,69,12,6,12,110,71,50,36,30,188,68,36,11,21,141,102,41,17,14,168,40,14,7,4,65,13,5,3,3,27,8,4,4,4,17,0,0,6,0,10,0,0,0,0,4,34,45,20,33,134,44,26,5,9,84,682,400,203,193,1472,14,10,3,0,25,5,3,3,5,15,32,19,3,5,66,27,23,20,7,76,57,33,16,10,120,65,55,30,17,169,80,47,42,35,206,87,36,34,18,175,113,57,31,38,246,62,36,11,16,125,40,16,7,8,70,4,14,0,3,25,9,5,3,0,18,7,0,6,4,15,44,35,26,28,129,28,13,12,8,56,668,413,244,202,1530,19,9,9,4,38,4,0,0,0,6,18,7,0,0,23,25,12,16,4,50,49,32,19,10,112,59,63,27,16,167
116031317,16,9,3,0,30,10,5,0,0,13,54,13,11,0,77,63,20,10,10,107,61,69,29,14,177,51,23,5,3,80,108,49,22,23,203,79,32,15,12,141,112,68,28,13,224,40,19,14,7,80,24,11,6,4,46,14,5,3,0,27,3,4,3,0,17,0,0,4,0,4,46,28,19,22,115,35,13,5,10,58,715,376,179,131,1401,10,9,4,0,27,4,0,4,0,11,35,13,3,4,57,24,14,7,7,58,42,26,11,3,84,60,50,19,12,141,87,33,18,16,154,79,38,20,11,153,171,57,29,29,277,64,26,20,7,122,29,28,11,8,75,6,5,13,8,29,8,3,8,0,17,0,3,5,4,14,49,24,18,10,99,25,8,6,4,44,704,334,183,134,1356,17,7,4,3,31,4,0,0,0,9,6,7,0,0,8,26,13,9,6,50,38,23,12,3,79,43,38,10,11,104
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,12,8,3,0,18,5,4,0,0,9,16,9,3,0,33,35,11,3,4,55,46,33,13,3,94,20,3,4,4,31,53,29,19,9,109,56,19,7,16,92,102,42,22,17,185,42,36,16,3,96,24,16,15,0,48,11,11,7,0,31,0,5,0,3,14,0,0,0,0,0,26,26,14,6,78,15,0,4,0,15,465,257,125,71,912,10,0,0,3,13,9,0,0,0,6,8,0,3,0,12,15,13,5,0,27,22,15,3,0,39,22,19,13,0,54,47,26,11,9,92,52,17,10,3,86,106,43,29,7,185,61,37,13,8,126,44,34,10,10,91,15,12,5,4,40,9,8,11,6,24,3,3,7,0,16,31,22,17,3,72,7,7,3,0,15,452,266,133,53,911,11,3,0,0,12,3,3,0,0,4,4,3,0,0,8,13,10,3,0,26,18,13,4,5,35,22,15,9,3,53
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,4,0,0,0,4,0,0,0,0,0,14,0,0,0,12,14,0,0,0,15,17,11,5,0,34,16,3,0,0,17,28,11,0,0,41,23,16,0,0,43,42,21,0,6,75,28,22,4,0,53,13,7,0,0,27,12,15,0,0,28,7,5,0,0,13,0,0,0,0,0,9,16,8,0,37,4,0,0,0,12,231,125,28,10,394,0,0,4,0,9,7,0,0,0,4,0,6,0,0,3,9,3,0,0,5,11,9,0,0,17,23,8,0,0,36,25,7,0,0,31,22,6,0,0,30,51,22,0,0,78,47,17,9,0,73,28,18,3,0,45,20,11,6,0,28,9,14,0,0,24,11,4,0,0,13,17,14,8,4,38,4,0,3,0,9,269,140,40,7,456,4,3,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,9,3,7,0,17,15,3,0,0,16
117011323,6,5,0,0,8,5,0,0,0,9,21,5,0,0,25,21,7,3,3,30,30,27,9,0,62,20,8,3,0,30,41,14,0,0,60,32,12,3,0,49,63,22,5,0,86,22,19,4,0,45,19,6,0,0,26,15,4,0,0,23,7,5,3,0,11,0,0,0,0,4,29,16,6,4,57,14,3,0,0,18,340,151,45,13,551,0,0,0,0,5,0,0,0,0,5,9,0,0,0,15,3,10,0,0,19,14,9,4,0,32,23,15,9,3,47,42,13,5,0,63,33,9,0,0,50,75,32,10,0,119,39,21,4,0,66,18,4,3,4,27,9,7,0,0,17,11,12,0,0,27,0,3,5,0,7,25,16,9,0,49,3,0,0,3,15,321,172,52,13,554,9,6,3,0,20,3,0,0,0,4,4,0,0,0,7,14,9,0,0,19,17,8,6,0,25,21,9,5,0,35
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,0,3,0,0,4,0,5,0,0,9,12,0,3,0,21,21,7,0,0,26,32,23,7,0,55,19,8,0,0,27,36,17,4,4,55,38,11,0,0,54,55,26,7,3,89,26,11,0,0,42,9,8,5,0,24,7,4,0,0,13,6,0,0,0,10,0,0,0,0,4,17,12,0,0,35,6,3,0,0,10,286,136,35,11,470,0,4,0,0,9,3,0,0,0,8,11,4,0,0,15,3,5,0,0,12,21,4,5,0,32,23,9,0,0,33,29,9,7,0,43,33,7,4,0,47,46,25,3,0,76,25,15,0,0,48,13,18,3,0,33,3,4,3,0,13,8,0,0,0,14,3,0,0,0,5,24,10,5,0,42,8,5,0,0,11,262,128,34,6,427,9,0,0,0,8,0,0,0,0,0,7,0,0,0,8,5,5,0,0,8,13,3,0,5,21,18,6,0,0,23
117011635,6,3,0,0,5,9,0,0,0,9,6,0,0,0,9,4,5,0,0,11,15,12,0,0,26,8,3,3,0,14,33,11,4,4,59,20,8,4,0,34,67,34,0,0,100,39,17,3,3,59,13,9,0,0,21,11,4,0,0,15,0,5,0,0,8,0,0,0,0,0,19,12,3,0,37,0,5,0,0,8,254,126,23,7,408,11,3,0,0,16,13,0,0,0,13,8,5,0,0,10,4,0,0,0,8,10,4,0,0,12,12,13,5,0,28,17,17,0,3,39,32,8,0,0,39,65,26,5,0,85,39,16,3,0,60,28,11,3,0,44,10,8,4,0,22,10,10,0,0,24,11,5,0,0,13,22,10,8,0,39,8,3,0,3,16,288,126,32,8,455,14,7,0,0,24,4,0,0,0,5,5,0,0,0,8,3,0,0,0,7,10,3,0,0,14,19,3,0,0,29
117021327,4,3,0,0,6,7,0,0,0,8,12,7,0,6,17,11,5,0,6,25,23,15,0,0,39,10,3,0,0,17,41,9,0,0,54,45,11,4,0,57,87,21,8,0,116,62,11,5,0,82,13,10,0,0,26,38,16,0,0,60,14,5,0,0,19,0,3,0,0,6,26,22,5,4,59,7,0,0,0,18,406,144,32,9,594,3,0,0,0,12,4,0,0,0,3,5,5,0,0,10,10,0,0,0,10,13,9,0,0,27,19,7,4,0,31,35,6,0,0,43,28,7,0,5,36,85,19,4,0,109,52,15,0,0,68,47,24,0,0,76,21,8,0,0,25,20,10,0,0,33,21,4,0,0,28,43,21,4,3,67,13,0,0,0,11,413,147,21,8,593,9,3,0,0,10,0,0,0,0,3,3,0,0,0,3,13,0,0,0,10,16,7,0,0,20,11,6,0,0,20
117021328,0,0,0,0,0,0,0,0,0,0,11,3,0,0,17,6,0,0,0,9,17,7,0,0,28,8,0,0,0,9,26,4,0,0,37,18,4,5,0,29,43,8,6,0,51,20,8,0,0,31,3,4,0,0,10,19,3,0,0,21,0,0,0,0,8,4,0,0,0,4,10,15,3,0,26,3,6,0,0,13,207,68,17,7,300,3,3,0,0,7,3,0,0,0,3,5,5,0,0,8,8,0,0,0,8,7,4,0,0,14,12,5,0,0,14,7,4,0,0,12,16,8,0,0,30,32,11,4,0,54,28,9,3,0,49,10,5,0,0,22,13,3,0,0,15,4,7,0,0,13,3,5,0,0,6,15,15,3,6,37,0,0,0,3,4,161,86,22,4,279,11,0,0,0,7,4,0,0,0,4,0,0,0,0,5,4,0,0,0,3,6,0,4,0,12,9,9,0,0,12
117021636,0,0,0,0,3,4,0,0,0,4,13,4,0,0,14,13,3,0,0,18,22,14,4,0,36,19,8,0,0,24,41,10,8,3,62,38,12,0,3,57,55,30,7,3,98,39,11,0,3,59,14,9,0,3,24,21,13,0,0,33,4,0,3,0,11,0,6,0,0,3,14,16,4,10,41,7,6,0,0,7,305,137,33,20,494,5,0,0,0,8,0,0,0,0,0,12,0,0,0,10,6,3,0,0,16,20,4,0,0,26,18,10,0,0,26,22,4,0,0,27,37,9,5,6,52,63,21,4,4,86,44,18,5,0,73,38,18,4,0,57,16,9,4,0,23,7,4,3,0,13,5,5,0,0,13,17,10,4,0,33,8,0,0,0,8,319,119,26,15,474,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,17,9,0,0,24,8,3,0,0,17
117021637,6,0,0,0,9,16,4,0,0,17,23,17,4,0,35,32,15,4,0,53,33,17,3,4,57,31,6,0,0,39,49,13,9,0,69,39,8,0,0,42,58,21,0,6,88,35,20,3,0,59,15,10,0,3,28,17,11,0,0,23,7,4,0,0,10,0,0,0,0,3,43,18,12,4,72,7,0,0,0,12,403,163,43,12,623,6,3,0,0,11,9,0,0,0,5,15,8,0,0,20,13,4,5,0,23,24,14,0,6,37,19,8,9,0,40,37,8,4,0,50,47,11,0,0,55,79,24,10,0,114,46,20,6,0,73,28,16,0,0,52,16,8,0,0,21,9,9,0,0,24,8,3,4,0,14,30,17,5,5,52,7,0,0,0,8,387,152,43,15,597,6,0,0,0,7,3,0,5,0,6,4,0,0,0,4,12,4,0,0,18,18,3,3,0,26,18,11,0,0,31
117031329,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,3,7,0,0,0,7,4,0,0,0,4,3,0,0,0,5,6,0,0,0,10,18,4,0,0,18,11,4,0,0,13,5,0,0,0,4,12,0,0,0,16,3,0,0,0,3,4,0,0,0,4,11,0,0,0,14,0,0,0,0,0,90,19,0,0,115,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,4,3,0,0,0,3,6,3,0,0,13,12,0,0,0,12,15,3,0,0,23,15,3,0,0,23,16,0,0,0,18,8,0,0,0,8,18,5,0,0,23,0,0,0,0,0,15,4,0,0,19,0,0,0,0,0,113,26,3,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5
117031330,4,0,0,0,6,0,3,0,0,3,14,6,0,0,15,13,0,0,0,18,11,8,5,3,26,6,0,0,3,13,20,4,0,0,25,31,6,0,0,42,37,16,0,0,55,26,8,0,0,35,14,6,0,0,24,29,11,0,0,39,3,7,0,0,11,0,0,0,0,0,13,9,3,0,31,0,3,7,0,9,224,83,18,5,332,0,4,0,0,5,0,4,0,0,0,5,6,0,0,11,11,0,0,0,11,10,0,0,0,13,8,9,0,0,23,9,5,0,0,18,21,4,0,0,25,37,12,0,0,52,38,17,3,0,65,27,11,0,0,46,12,0,0,0,15,24,7,0,0,34,8,10,0,0,9,15,5,0,0,22,0,0,0,0,0,241,90,10,0,338,5,0,0,0,6,0,0,0,0,0,4,0,0,0,0,3,4,0,0,8,5,0,0,0,8,11,4,0,0,15
117031331,10,0,0,0,8,7,0,0,0,10,24,8,4,0,43,26,12,3,0,48,27,15,6,3,51,23,11,3,4,45,45,12,7,0,63,39,10,0,0,54,42,19,5,4,66,24,4,3,0,36,15,5,0,5,21,32,5,0,7,44,15,9,0,0,27,0,0,0,0,0,20,14,13,4,51,10,0,0,3,17,368,139,47,31,576,10,4,0,0,15,3,0,0,0,3,15,10,0,0,23,16,6,0,0,21,23,7,4,0,32,21,11,6,0,43,24,10,3,0,31,51,7,3,0,67,55,13,4,3,76,43,10,4,7,56,40,9,3,0,49,8,0,0,0,12,10,7,0,0,24,7,10,0,0,17,35,18,8,0,63,7,0,0,0,7,382,120,34,11,549,8,0,0,0,15,4,0,0,0,9,11,0,0,0,13,20,8,4,0,28,18,11,0,0,32,33,10,5,0,45
117031333,3,6,0,0,11,4,0,0,0,5,15,5,0,0,17,11,4,0,0,16,23,5,7,0,34,13,5,0,0,17,19,3,0,0,24,17,4,0,0,23,37,11,0,0,44,20,0,0,0,19,11,0,0,0,11,19,8,0,0,23,7,0,0,0,7,3,0,0,0,3,22,9,3,0,39,3,0,0,0,6,227,55,15,4,302,10,0,0,0,13,3,0,0,0,3,12,8,0,0,18,3,4,0,0,8,15,9,0,0,15,13,3,0,0,20,21,3,0,0,28,26,6,0,3,30,40,7,0,0,42,33,3,0,0,37,18,3,0,0,20,3,0,0,0,5,19,8,0,0,26,17,3,0,0,19,21,4,0,0,28,12,0,0,0,14,249,59,7,6,326,10,4,0,0,16,0,0,0,0,3,7,0,0,0,9,3,0,0,0,10,8,6,5,0,14,9,0,0,0,12
117031336,7,6,0,0,7,6,0,0,0,6,11,4,0,0,14,11,6,0,0,16,5,0,0,0,10,12,0,0,0,19,22,3,0,0,21,12,0,0,0,15,25,6,0,0,25,15,3,0,0,22,9,0,0,0,5,21,4,0,0,19,4,0,0,0,4,0,0,0,0,5,13,5,0,0,26,3,3,0,0,8,167,49,4,0,225,10,0,0,0,15,4,0,0,0,7,6,5,0,0,12,3,0,0,0,8,15,0,0,0,13,3,4,0,0,13,13,0,0,0,13,24,0,0,0,17,21,4,0,0,27,20,0,0,0,24,15,5,0,0,23,8,0,0,0,9,22,8,0,0,30,3,0,0,0,7,16,4,0,0,16,3,0,0,0,6,182,44,4,0,236,4,0,0,0,3,4,0,0,0,4,0,0,0,0,6,5,0,0,0,4,3,0,0,0,9,13,0,0,0,12
117031638,0,0,0,0,4,0,0,0,0,3,3,0,0,0,4,0,0,0,0,6,4,8,0,0,12,0,0,0,0,0,7,0,0,0,10,4,0,0,0,3,16,0,3,0,18,10,11,0,0,24,4,0,0,0,6,9,0,0,0,15,5,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,76,33,10,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,4,0,0,0,6,7,0,0,0,7,9,4,0,0,9,5,0,0,0,5,15,5,0,0,25,11,3,0,0,10,12,7,0,0,18,3,0,0,0,6,0,5,0,0,7,9,0,0,0,9,9,3,3,0,12,6,0,0,0,6,91,27,7,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,4
117031639,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,4,0,0,0,3,5,0,0,0,5,9,0,0,0,11,0,4,0,0,6,5,0,0,0,5,0,3,0,0,5,5,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,38,16,0,0,55,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,0,0,9,7,0,0,0,8,9,0,0,0,7,7,3,0,0,9,7,4,0,0,15,3,0,0,0,12,0,0,0,0,0,0,4,0,0,6,3,3,0,0,6,3,5,0,0,6,0,0,0,0,0,60,25,4,0,89,5,8,0,0,12,5,0,0,0,3,0,0,0,0,0,4,0,0,0,6,5,0,0,0,5,0,3,0,0,3
117031640,4,0,0,0,4,3,0,0,0,7,7,0,0,0,9,4,6,0,0,14,11,3,0,0,18,7,0,6,0,12,20,9,0,0,31,18,6,0,0,23,47,12,0,0,60,26,11,0,0,45,9,6,0,0,20,26,8,0,0,37,4,5,0,0,10,0,0,0,0,0,21,7,0,4,36,5,0,0,0,9,228,83,13,4,327,0,0,0,0,6,0,0,0,0,0,5,4,0,0,12,9,0,0,0,10,7,4,0,0,6,8,11,0,0,21,15,4,0,0,15,17,7,0,0,21,49,12,3,0,63,24,8,0,0,34,23,11,0,0,33,10,4,0,0,12,14,3,0,0,16,7,4,0,0,7,23,3,4,0,36,5,4,0,0,9,215,72,16,0,304,4,0,0,0,3,3,0,0,0,3,5,3,0,0,7,6,0,0,0,11,4,4,0,0,13,7,0,0,0,11
117031641,9,6,0,0,22,3,4,0,0,9,14,3,0,0,16,12,8,0,0,15,22,8,6,0,35,9,5,0,0,13,26,4,3,0,34,22,3,3,0,22,28,16,5,0,52,12,3,0,0,17,6,0,0,0,10,17,3,0,0,23,12,4,0,0,14,3,0,0,0,3,16,8,0,6,28,0,0,0,0,0,218,73,17,6,316,11,0,0,0,8,3,0,0,0,4,6,5,0,0,10,6,0,0,0,10,10,5,0,0,20,13,12,7,0,32,25,3,0,0,31,23,4,0,0,28,29,15,8,0,43,28,9,0,0,38,24,5,0,0,28,10,3,0,0,7,12,7,0,0,21,15,9,0,0,20,25,3,0,0,30,6,0,0,0,12,239,80,24,0,339,11,8,0,0,22,4,0,0,0,0,0,0,0,0,3,3,0,0,0,3,9,0,4,0,9,17,11,0,0,28
117031642,6,0,0,0,6,8,4,0,0,11,15,0,3,0,16,17,8,3,0,25,27,6,4,0,37,12,4,0,0,17,33,7,0,0,37,21,3,3,0,29,35,12,0,0,52,22,5,5,0,29,6,5,0,0,7,15,6,0,0,21,8,0,0,0,11,0,0,0,0,0,19,5,6,4,38,13,0,0,0,12,255,66,25,3,351,3,0,0,0,3,4,0,0,0,9,16,0,0,0,17,12,0,0,0,8,16,9,3,0,27,21,5,0,3,28,26,4,0,0,33,25,5,0,0,32,39,7,4,0,57,30,13,4,0,46,15,0,0,0,23,7,0,0,6,15,9,5,0,0,16,9,0,0,0,13,17,10,0,3,31,5,0,0,0,9,256,71,17,14,356,5,3,0,0,8,0,0,0,0,0,3,0,0,0,3,11,0,0,0,9,23,0,0,0,26,16,5,0,0,17
117031643,4,0,0,0,8,3,0,0,0,4,6,0,0,0,5,3,3,0,0,6,17,4,0,0,25,3,0,0,0,10,7,3,7,0,12,20,7,0,0,29,26,10,0,0,36,16,0,0,0,20,0,4,0,0,3,9,4,0,0,18,0,4,0,0,8,0,0,0,0,0,6,7,0,0,18,3,0,0,0,11,135,63,11,0,200,12,0,0,0,5,0,0,0,0,0,0,0,0,0,6,5,3,0,0,5,9,3,0,0,9,4,3,0,0,9,4,3,0,0,12,9,0,0,0,20,39,9,0,0,53,27,10,5,0,41,12,6,0,0,14,12,0,0,0,12,13,5,0,0,11,0,0,0,0,6,11,4,0,0,16,0,0,0,0,0,155,57,11,0,221,6,0,0,0,8,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5,3,3,0,0,10,4,0,0,0,7
117031644,4,0,0,0,4,0,0,0,0,5,5,0,0,0,5,5,3,0,0,15,4,0,0,0,10,10,3,0,0,16,15,0,0,0,17,3,0,0,0,7,11,6,0,0,18,10,6,0,0,15,3,0,0,0,3,13,0,0,0,22,6,0,0,0,9,0,0,0,0,0,14,5,0,0,13,3,0,0,0,3,111,32,3,0,154,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,0,0,6,6,0,0,0,14,14,5,0,0,18,4,0,0,0,5,8,0,0,0,8,14,6,0,0,21,12,3,0,0,12,6,3,0,0,13,0,0,0,0,3,84,25,3,0,110,5,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
