SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
122031427,12,10,3,6,0,44,0,0,0,0,0,0,14,11,12,19,24,0,78,0,0,0,0,0,5,13,6,3,8,9,0,44,0,0,0,0,0,12,8,18,8,16,20,0,81,0,0,0,4,10,23,20,4,4,8,11,0,90,0,0,0,0,0,0,5,0,4,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,5,26,8,5,36,76,122,117,44,20,18,20,11,507,0,0,0,0,0,0,0,0,0,0,0,22,24,26,8,11,44,92,167,183,110,74,93,157,40,999,0,0,0,0,0,0,6,7,26,73,462,26,597,0,0,0,0,0,3,13,13,14,37,38,3,128,0,0,0,0,0,3,28,35,40,101,405,16,640,0,0,0,0,0,0,12,21,8,36,71,7,162,0,0,0,0,0,6,36,28,22,41,168,12,321,0,0,0,5,0,6,17,15,4,16,24,0
122031429,23,12,15,7,0,105,0,0,0,0,0,4,41,62,58,99,97,3,363,0,0,0,0,0,8,16,23,35,28,25,10,146,0,0,0,0,4,6,47,31,23,20,58,0,197,0,0,6,6,4,11,56,29,16,16,19,0,161,0,0,3,6,4,6,13,8,0,8,0,3,46,0,0,0,0,0,0,3,9,4,0,0,0,17,26,9,11,43,60,98,133,40,20,29,28,9,504,0,0,0,0,0,0,0,0,0,0,0,61,59,30,8,21,55,70,145,357,311,269,437,630,89,2423,0,0,0,0,0,0,10,28,32,99,543,31,754,0,0,0,0,0,7,7,16,20,31,47,8,135,0,0,0,0,0,3,29,38,74,153,468,19,790,0,0,0,0,0,0,18,16,21,56,123,3,252,0,0,0,0,6,12,49,52,33,56,240,20,460,0,0,0,0,0,8,27,11,25,9,28,9
122031430,25,10,4,3,0,70,0,0,0,0,0,7,36,25,46,47,43,0,204,0,0,0,0,0,0,5,18,9,14,9,0,63,0,0,0,0,3,10,28,19,15,26,24,0,137,0,0,0,3,0,22,29,26,13,5,7,0,101,0,0,0,0,0,5,13,0,0,0,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,14,32,4,10,30,73,105,138,27,17,14,16,14,480,0,0,0,0,0,0,0,0,0,0,0,35,40,26,4,14,38,82,149,286,193,160,207,254,60,1471,0,0,0,0,0,0,3,23,41,90,554,36,739,0,0,0,0,0,3,17,19,26,27,46,3,140,0,0,0,0,0,4,23,49,85,155,505,29,843,0,0,0,0,0,0,11,18,27,41,111,6,211,0,0,0,0,0,11,31,33,20,47,220,6,370,0,0,4,0,6,14,12,20,19,19,28,0
122031432,0,0,7,10,0,16,0,0,0,0,0,0,0,4,11,7,10,0,32,0,0,0,0,0,0,0,5,3,4,0,0,16,0,0,0,0,0,4,8,5,0,10,13,0,41,0,0,0,6,4,8,8,3,0,0,8,0,37,0,0,0,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,16,20,40,46,14,4,10,17,3,180,0,0,0,0,0,0,0,0,0,0,0,9,12,3,4,8,24,27,50,74,36,29,43,81,17,397,0,0,0,0,0,0,3,4,8,22,98,3,142,0,0,0,0,0,0,7,0,8,12,17,0,48,0,0,0,0,0,0,4,11,8,37,77,8,146,0,0,0,0,0,0,6,9,9,14,17,3,45,0,0,0,0,0,0,7,6,3,9,50,0,75,0,0,0,0,0,0,4,0,3,6,5,4
122031692,4,6,0,0,0,24,0,0,0,0,0,0,9,3,13,12,30,3,70,0,0,0,0,0,0,8,3,0,8,0,0,32,0,0,0,0,0,3,10,11,3,9,20,0,58,0,0,3,6,3,9,20,8,6,0,3,0,60,0,0,0,0,0,5,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,19,8,6,33,51,110,105,28,16,17,11,12,417,0,0,0,0,0,0,0,0,0,0,0,21,29,19,14,10,47,58,137,169,65,51,72,111,38,782,0,0,0,0,0,0,0,11,15,54,270,15,363,0,0,0,0,3,0,8,8,7,18,15,6,62,0,0,0,0,0,0,16,29,37,87,234,13,421,0,0,0,0,0,0,6,0,13,19,54,7,102,0,0,0,0,0,5,12,20,11,25,94,0,169,0,0,0,0,0,0,7,10,10,8,12,3
122031693,13,9,10,12,0,83,0,0,0,0,0,0,27,33,31,35,43,0,177,0,0,0,0,0,0,11,14,14,14,13,3,60,0,0,0,0,3,5,18,15,13,22,36,0,115,4,5,0,6,10,21,34,20,7,12,9,3,130,0,0,0,4,3,3,9,0,0,0,0,0,22,0,0,0,0,0,0,5,0,0,0,3,0,13,23,4,3,26,59,74,110,36,33,28,34,15,436,0,0,0,0,0,0,0,0,0,0,0,40,44,21,4,9,43,73,127,240,174,149,193,292,60,1388,0,0,0,0,0,0,8,17,20,57,315,17,443,0,0,0,0,0,0,11,20,11,21,38,4,111,0,0,0,0,0,3,22,34,71,135,291,27,587,0,0,0,0,0,0,9,22,30,44,81,7,188,0,0,0,0,0,5,35,30,12,38,145,17,286,0,0,0,0,0,4,21,12,12,17,11,10
122031694,15,10,0,7,0,53,0,0,0,0,0,0,19,19,25,17,29,0,117,0,0,0,0,0,0,8,11,9,9,6,0,54,0,0,0,3,4,13,17,22,7,10,16,0,82,0,0,0,0,3,13,14,11,4,6,8,0,67,0,0,0,0,0,0,3,4,0,0,0,0,15,0,0,0,0,0,0,3,0,4,0,0,0,11,10,0,8,16,28,43,40,18,13,8,5,3,189,0,0,0,0,0,0,0,0,0,0,0,25,29,10,4,11,22,38,77,138,123,104,111,153,34,817,0,0,0,0,0,0,5,4,8,36,226,12,291,0,0,0,0,3,0,10,11,11,14,28,6,84,0,0,0,0,0,0,18,25,30,65,217,18,373,0,0,0,0,0,0,6,10,14,32,51,9,122,0,0,0,0,0,4,27,24,9,32,113,5,211,0,0,0,0,0,7,8,10,7,7,12,0
122031695,35,12,9,9,4,156,0,0,0,0,0,6,70,92,66,77,44,3,360,0,0,0,0,0,0,31,39,27,31,8,0,146,0,0,0,3,0,17,38,50,16,25,20,0,180,0,0,3,3,10,26,55,18,8,3,3,0,140,0,0,0,0,0,5,10,11,0,0,0,0,38,0,0,0,0,0,4,13,10,3,3,0,3,31,30,10,10,34,77,71,88,44,11,9,4,5,387,0,0,0,0,0,0,0,3,0,0,0,71,80,29,14,18,48,101,148,408,408,280,400,351,97,2298,0,0,0,0,0,5,20,48,61,113,177,6,437,0,0,0,0,0,11,27,13,10,20,8,0,85,0,0,0,0,0,6,67,79,79,119,124,4,486,0,0,0,0,0,3,30,39,36,52,73,4,239,0,0,0,0,9,21,78,54,28,35,52,8,279,0,0,0,7,3,16,33,26,0,6,9,0
122031696,10,6,9,8,0,64,0,0,0,0,0,0,16,16,27,30,41,4,132,0,0,0,0,0,0,7,12,9,10,13,0,50,0,0,0,0,0,5,27,12,8,9,43,0,108,0,0,0,8,16,32,38,11,11,7,8,0,128,0,0,0,0,6,6,0,0,0,0,4,0,21,0,0,0,0,0,3,0,3,6,0,0,0,18,27,13,12,44,96,154,161,68,25,19,16,8,648,0,0,0,0,0,0,0,0,0,0,4,23,30,30,13,15,54,118,205,277,153,100,144,234,48,1400,0,0,0,0,0,3,8,18,43,113,621,19,820,0,0,0,0,0,0,16,19,16,29,44,6,126,0,0,0,0,0,9,35,47,76,199,528,38,926,0,0,0,0,0,0,10,26,30,49,109,5,222,0,0,0,0,0,10,31,50,35,63,175,7,376,0,0,5,0,0,5,21,15,12,24,22,8
122031697,8,9,6,7,0,56,0,0,0,0,0,5,16,26,23,50,36,6,154,0,0,0,0,0,0,8,13,13,12,10,0,63,0,0,0,0,0,4,22,9,11,13,32,3,89,0,0,0,0,3,18,24,13,7,6,15,0,90,0,0,0,0,3,3,14,6,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,9,19,13,4,41,60,124,128,26,29,18,18,11,484,0,0,0,0,0,0,0,0,0,0,0,41,48,28,17,9,41,71,161,229,143,134,181,230,58,1291,0,0,0,0,0,0,9,19,29,56,192,10,309,0,0,0,0,0,0,20,14,13,12,19,4,81,0,0,0,0,0,0,23,34,55,102,152,9,376,0,0,0,0,0,0,3,16,13,38,46,8,128,0,0,0,0,0,5,27,20,21,21,62,11,160,0,0,0,0,0,8,11,10,10,4,7,3
123011433,10,4,0,6,0,48,0,0,0,0,0,4,26,33,30,29,25,0,159,0,0,0,0,3,0,18,11,12,7,7,0,63,0,0,0,0,0,13,29,19,13,4,7,0,86,0,0,9,0,0,28,23,20,6,8,0,3,93,0,0,0,0,3,3,3,4,0,0,0,0,16,0,0,0,0,0,6,3,9,3,0,0,0,22,23,15,15,38,133,143,119,35,10,21,12,15,572,0,0,0,0,0,0,0,0,0,0,0,38,38,21,18,20,45,143,202,254,163,117,145,118,63,1310,0,0,0,0,0,3,0,27,39,105,240,23,447,0,0,0,0,0,0,15,23,21,19,18,4,94,0,0,0,0,0,0,42,56,87,157,150,11,500,0,0,0,0,0,5,20,31,25,44,44,13,180,0,0,0,0,4,10,41,35,24,26,57,5,202,0,0,0,0,0,6,19,11,14,18,8,7
123011698,0,3,3,0,0,17,0,0,0,0,0,0,16,20,9,13,7,0,66,0,0,0,0,0,6,8,15,5,9,0,0,47,0,0,0,5,0,8,18,20,0,4,0,0,55,0,0,0,0,0,13,4,0,0,0,0,0,20,0,0,0,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,0,5,26,17,11,5,0,0,0,3,86,0,0,0,0,0,0,0,0,0,0,0,15,17,4,0,0,11,35,43,80,85,65,78,27,24,450,0,0,0,0,0,0,3,31,33,74,89,7,232,0,0,0,0,0,3,6,14,8,12,3,0,53,0,0,0,0,0,4,28,39,64,61,31,4,223,0,0,0,0,0,0,15,34,23,40,10,5,124,0,0,0,0,0,14,52,27,15,15,16,0,131,0,0,0,0,3,9,16,6,5,10,0,0
123011699,8,4,5,4,0,40,0,0,0,0,0,5,28,32,28,36,19,0,145,0,0,0,0,0,0,17,14,16,11,8,0,63,0,0,0,0,0,8,36,24,18,12,24,0,127,0,0,0,5,9,23,14,12,5,0,0,0,65,0,0,0,0,3,5,6,5,0,0,0,0,27,0,0,0,0,0,0,8,4,0,4,5,0,17,22,12,9,37,92,100,80,12,11,4,6,16,392,0,0,0,0,4,0,0,0,0,0,0,25,28,22,15,9,46,108,154,211,159,138,147,124,46,1176,0,0,0,0,0,0,8,42,40,149,234,20,496,0,0,0,0,0,3,19,20,16,20,23,3,118,0,0,0,0,0,0,56,69,100,149,141,12,534,0,0,0,0,0,4,35,40,36,65,55,6,237,0,0,0,0,0,20,65,51,26,43,57,3,274,0,0,0,0,3,7,20,11,10,13,7,6
123011700,12,3,3,6,0,30,0,0,0,0,0,4,18,14,26,23,18,0,100,0,0,0,0,0,4,7,4,10,6,3,0,39,0,0,0,0,0,8,16,16,4,15,13,0,83,3,0,3,0,8,13,13,5,0,5,0,0,50,0,0,0,0,0,9,0,0,0,0,5,0,17,0,0,0,0,0,5,0,0,0,4,0,0,8,19,7,13,18,77,63,60,14,4,0,8,9,281,0,0,0,0,0,0,0,0,0,0,0,17,18,23,7,11,28,81,100,129,89,69,101,101,27,774,0,0,0,0,0,0,4,32,51,146,336,25,595,0,0,0,0,0,5,15,18,15,32,21,10,109,0,0,0,0,0,0,28,39,62,125,172,12,439,0,0,0,0,0,5,21,29,32,54,82,9,234,6,0,0,0,0,6,39,43,25,43,79,11,250,0,0,0,0,3,9,17,14,6,9,10,3
123011701,13,5,5,0,0,50,0,0,0,0,0,8,39,44,37,50,17,5,195,0,0,0,0,0,4,24,29,27,22,10,0,112,0,0,0,0,0,21,74,37,4,16,12,0,163,0,0,4,3,4,17,27,11,3,0,4,0,81,0,0,0,0,4,11,8,0,3,0,0,0,40,0,0,0,0,0,0,6,6,0,12,0,3,23,27,3,7,40,109,113,73,12,4,5,5,8,402,0,0,0,0,0,0,0,0,0,0,0,34,37,30,4,13,46,123,176,281,199,164,198,122,53,1412,0,0,0,0,0,0,17,70,111,249,309,32,788,0,0,0,0,0,5,24,37,34,26,22,0,149,0,0,0,0,0,3,66,107,151,229,186,27,771,0,0,0,0,0,0,36,55,76,80,57,14,323,0,0,0,0,0,23,101,78,46,64,68,18,401,0,0,0,4,0,12,27,29,21,22,8,9
123011702,7,3,0,0,0,18,0,0,0,0,0,0,17,39,44,27,14,4,136,0,0,0,0,0,0,9,21,20,14,11,0,71,0,0,0,0,0,9,27,9,11,6,4,0,67,0,0,0,3,3,4,14,8,0,0,0,0,24,0,0,0,0,0,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,4,3,0,3,0,14,4,0,4,9,37,52,12,0,0,0,5,3,130,0,0,0,0,0,0,0,0,0,0,0,17,18,4,3,3,10,40,66,100,141,141,164,75,24,781,0,0,0,0,0,0,10,60,62,114,110,8,355,0,0,0,0,0,0,21,14,18,17,0,0,66,0,0,0,0,0,0,47,87,87,126,47,5,392,0,0,0,0,0,0,27,45,57,59,26,0,224,0,0,0,0,0,18,68,56,15,24,29,0,210,0,0,3,0,5,7,32,16,10,9,4,0
123021436,10,6,5,0,0,41,0,0,0,0,0,3,39,33,20,19,4,0,123,0,0,0,0,0,0,31,34,24,21,8,3,116,0,0,0,0,7,37,74,26,9,14,11,0,177,0,0,3,9,9,22,28,4,0,0,0,0,75,0,0,0,8,5,12,14,4,0,3,0,0,41,0,0,0,0,3,3,12,6,5,0,0,3,27,43,3,14,48,174,133,80,7,8,3,3,14,531,0,0,0,0,3,0,0,0,0,0,0,38,45,42,3,19,63,201,207,317,170,118,136,58,60,1399,0,0,0,0,0,0,14,59,66,113,96,20,379,0,0,0,0,0,0,22,26,20,8,7,8,89,0,0,0,0,0,4,70,93,68,99,56,8,396,0,0,0,0,0,7,59,60,58,64,18,11,286,0,0,0,0,4,38,142,73,41,49,29,17,386,0,0,3,8,9,44,71,35,15,12,3,12
123021437,17,10,3,4,0,76,0,0,0,0,0,0,58,43,28,26,17,0,171,0,0,0,0,0,7,29,40,24,30,15,0,146,0,0,0,4,10,33,85,38,22,11,15,0,220,0,0,0,7,3,30,30,8,0,0,0,0,87,0,0,0,6,4,15,19,8,0,4,0,0,58,0,0,0,0,0,3,15,16,7,4,0,0,46,55,14,8,72,193,163,100,22,7,13,0,11,654,0,0,0,5,6,3,0,0,0,0,0,64,78,61,14,13,93,218,274,406,279,166,195,115,81,1919,0,0,0,0,0,0,22,73,109,136,156,15,505,0,0,0,0,0,5,20,20,13,15,8,5,91,0,0,0,0,0,4,55,76,88,90,76,7,403,0,0,0,0,0,7,46,41,43,53,31,3,221,0,0,0,0,6,62,176,94,37,65,42,10,496,0,0,3,8,13,44,56,16,17,16,6,12
123021438,12,7,8,0,0,64,0,0,0,0,0,3,52,51,34,17,10,0,163,0,0,0,0,0,8,43,29,22,25,11,0,140,0,0,0,3,0,32,69,51,20,7,12,3,201,0,0,4,12,11,25,37,5,12,0,0,0,110,0,0,0,7,3,14,17,3,0,4,0,0,58,0,0,0,0,0,0,10,8,5,9,4,3,39,32,4,26,58,147,135,61,15,4,3,3,9,496,0,0,0,3,3,0,0,0,0,0,0,48,60,36,3,32,76,160,226,335,240,150,151,75,72,1559,3,0,0,0,0,4,22,72,79,141,128,13,462,0,0,0,0,4,10,31,17,12,18,4,5,100,0,0,0,0,0,3,76,87,78,101,72,13,442,0,0,0,0,0,12,49,60,59,77,33,6,291,0,0,0,0,9,52,148,95,52,67,53,27,488,0,0,3,7,11,31,61,36,14,14,14,9
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,12,4,3,0,0,56,0,0,0,0,0,0,32,40,22,21,11,0,123,0,0,0,0,0,5,27,37,20,14,5,6,113,0,0,0,0,10,35,60,29,13,10,5,4,160,0,0,8,13,15,15,32,10,0,3,0,0,101,0,0,0,4,7,13,13,7,4,0,0,0,47,0,0,0,0,0,3,5,8,3,3,0,3,25,44,16,13,64,152,155,118,21,8,6,4,14,613,0,0,0,0,0,4,0,0,0,0,0,40,43,44,19,19,85,181,244,315,214,128,110,56,61,1473,0,0,0,0,0,0,11,57,74,109,82,21,366,0,0,0,0,0,4,22,18,13,9,10,3,87,0,0,0,0,3,4,54,73,74,80,49,9,349,0,0,0,0,0,7,38,47,37,56,29,0,224,0,0,0,0,6,40,124,91,31,38,28,18,368,0,0,0,5,8,36,38,19,10,15,4,3
123021443,10,5,0,4,0,42,0,0,0,0,0,5,36,50,24,17,8,4,141,0,0,0,0,0,3,19,25,23,19,7,3,107,0,0,0,4,7,31,74,28,16,5,7,0,161,0,0,0,9,11,33,28,11,0,0,0,0,89,0,0,0,3,8,9,7,4,0,0,0,5,40,0,0,0,0,0,4,12,0,4,5,0,0,28,48,11,17,64,169,112,68,13,11,0,5,11,512,0,0,0,0,0,0,0,0,0,0,0,44,48,50,12,18,74,191,196,282,192,118,108,58,64,1371,0,0,0,0,0,6,29,99,95,144,138,20,527,0,0,0,0,0,16,42,33,15,17,12,7,144,0,0,0,0,0,9,97,121,97,125,56,14,522,0,0,0,0,0,3,51,59,40,51,26,4,238,0,0,0,3,7,67,194,125,54,64,55,13,585,0,0,5,21,9,54,83,36,18,19,5,4
123021444,11,9,0,0,0,48,0,0,0,0,0,4,56,44,33,34,23,0,187,0,0,0,0,0,0,30,36,16,22,4,5,120,0,0,0,9,0,39,79,46,9,13,10,0,206,0,0,9,9,6,43,35,15,6,6,7,0,134,0,0,0,3,5,19,17,4,3,3,0,0,58,0,0,0,0,0,0,10,5,3,4,0,0,28,50,12,30,61,211,181,146,24,6,8,3,13,742,0,0,0,3,0,4,0,0,0,0,0,62,66,53,12,39,82,234,294,420,217,148,168,104,85,1851,0,0,0,0,0,0,18,64,79,121,163,24,472,0,0,0,0,0,6,20,14,20,19,10,0,92,0,0,0,0,0,7,55,78,89,89,83,6,402,0,0,0,0,0,5,47,42,46,61,46,13,252,0,0,0,0,5,42,132,97,41,72,56,27,468,0,0,0,8,14,21,60,24,15,22,17,10
123021703,7,3,4,4,0,31,0,0,0,0,0,0,17,26,24,22,20,0,112,0,0,0,0,0,0,19,12,10,12,13,0,69,0,0,0,0,0,10,26,22,10,9,6,0,93,0,0,3,0,0,10,6,12,0,0,4,0,41,0,0,0,0,0,8,9,3,0,0,3,3,20,0,0,0,0,0,0,0,0,0,5,3,0,16,42,10,8,23,55,50,41,8,9,8,8,3,267,0,0,0,0,0,0,0,0,0,0,0,24,28,48,10,12,31,64,83,141,140,118,167,146,34,1000,0,0,0,0,0,3,13,63,104,167,239,8,597,0,0,0,0,0,8,21,33,20,17,12,0,106,0,0,0,0,0,5,53,91,73,118,104,12,453,0,0,0,0,0,4,34,42,42,60,44,11,241,0,0,0,0,4,31,130,96,54,53,70,6,449,0,0,0,5,6,24,64,22,3,8,7,0
123021704,0,5,0,0,0,18,0,0,0,0,0,0,19,22,21,16,5,0,83,0,0,0,0,0,5,13,16,11,11,0,0,62,0,0,0,0,0,10,46,10,5,11,3,0,87,0,0,0,10,0,14,12,4,0,4,0,0,48,0,0,0,0,0,3,4,4,0,0,0,0,24,0,0,0,0,0,0,4,0,0,4,0,0,15,19,4,11,35,49,48,35,9,0,3,0,0,203,0,0,0,0,6,0,0,0,0,0,0,24,30,21,7,11,43,61,91,152,102,61,99,53,26,721,0,0,0,0,0,0,15,53,65,112,137,10,385,0,0,0,0,0,0,22,18,10,5,8,0,67,0,0,0,0,0,7,56,52,54,64,55,6,292,0,0,0,0,0,0,25,22,33,23,26,11,146,0,0,0,0,0,33,88,69,28,42,30,8,304,0,0,0,0,5,19,34,15,10,7,0,6
123021705,9,3,3,0,0,35,0,0,0,0,0,0,27,48,15,20,7,0,127,0,0,0,0,0,3,15,14,10,18,3,4,70,0,0,0,0,0,26,74,34,5,15,5,0,165,0,0,0,6,9,21,27,4,5,4,3,4,86,0,3,0,4,0,10,14,3,6,0,0,0,44,0,0,0,0,0,3,0,0,4,0,0,0,12,51,10,22,40,122,121,75,21,12,4,0,12,482,0,0,0,6,0,0,0,0,0,0,0,41,43,57,9,22,60,128,191,277,199,94,125,58,60,1291,0,0,0,0,0,3,27,57,72,128,152,10,448,0,0,0,0,0,6,37,15,14,7,0,0,91,0,0,0,0,0,4,82,77,76,84,61,14,405,0,0,0,0,0,4,30,27,25,33,40,12,174,0,0,0,8,3,49,143,84,50,59,52,9,451,0,0,0,8,10,37,62,25,10,11,10,3
