SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
117011321,0,7,11,26,9,12,6,0,0,73,0,3,7,17,12,6,3,0,0,53,0,4,14,20,10,9,7,0,3,59,0,0,6,18,8,5,0,0,0,35,0,0,3,3,3,3,0,0,0,20,0,19,64,81,79,39,23,6,0,309,0,11,60,81,51,32,21,4,3,272,4,45,206,256,152,74,33,8,7,772,0,28,89,100,61,45,9,0,4,337,4,17,50,40,23,8,9,5,0,154,6,11,43,43,31,16,5,0,0,161,0,0,0,0,3,0,3,0,0,6,0,3,6,8,6,0,0,0,0,28,20,31,84,67,48,34,36,37,68,425,36,185,650,763,504,272,139,63,84,2697,0,8,25,32,21,8,9,0,0,103,0,0,14,23,12,9,0,0,0,60,0,0,23,24,14,14,8,4,3,95,0,4,11,17,11,6,0,0,0,54,0,0,8,6,6,3,0,0,0,28
117011323,0,17,28,13,15,11,3,5,0,91,0,6,16,13,15,3,3,0,0,54,0,4,29,8,10,16,8,12,4,92,0,3,5,12,6,4,0,0,0,26,0,0,4,0,0,0,0,0,0,12,0,13,76,79,61,41,26,13,4,311,0,14,46,46,43,33,23,9,0,233,0,55,169,183,153,84,42,14,7,707,6,41,109,112,63,40,22,9,0,391,0,14,36,22,22,7,6,0,0,118,3,21,39,37,26,15,18,3,3,167,0,4,3,0,0,3,0,0,0,13,0,0,8,9,14,6,3,3,0,45,30,49,87,81,52,72,64,37,39,509,47,231,637,621,501,340,233,111,55,2770,0,18,40,32,16,20,6,3,0,132,0,8,30,27,26,12,7,0,0,104,0,13,44,33,16,11,12,8,5,141,0,3,10,12,8,4,4,0,0,46,0,0,3,7,9,0,0,0,0,18
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,3,0,11,0,0,14,3,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,0,11,28,22,10,9,4,0,0,86,0,0,30,8,6,4,0,0,0,56,0,4,28,12,10,11,8,9,8,88,0,4,11,11,4,5,0,0,0,33,0,0,0,6,0,0,0,0,0,16,0,18,47,47,44,25,17,10,4,219,0,8,50,39,41,26,21,7,0,196,0,47,154,173,99,56,28,20,5,570,0,31,74,84,72,29,18,0,0,303,0,18,35,24,16,6,4,0,0,109,0,4,35,26,20,20,14,6,0,123,0,0,0,0,0,0,0,0,0,16,0,5,7,9,10,4,3,0,0,38,25,11,45,40,43,39,37,51,7,302,36,158,545,510,375,241,157,101,26,2144,0,8,24,25,17,8,4,0,3,95,0,4,12,21,17,3,0,0,0,49,0,4,28,19,17,11,14,5,7,108,0,0,9,18,4,0,3,0,0,33,0,0,4,3,0,4,0,0,0,20
117011635,0,11,40,26,10,12,7,0,0,106,0,13,64,38,8,8,0,0,0,127,0,19,48,29,14,11,10,6,6,132,0,6,25,4,4,0,0,0,0,44,0,0,7,3,0,0,0,0,0,16,3,30,130,76,59,30,17,4,0,350,0,19,84,50,50,28,12,3,0,241,6,167,711,350,153,85,19,7,5,1508,3,48,169,120,78,47,3,6,0,485,6,44,106,35,9,7,3,0,0,206,0,36,80,36,28,11,3,0,0,198,4,3,0,0,0,5,4,0,0,19,0,5,17,10,10,13,0,0,0,60,32,55,161,87,39,53,27,25,9,484,57,460,1651,873,467,295,110,48,21,3985,0,37,86,34,17,29,9,0,0,201,4,39,110,67,19,5,0,0,0,250,0,35,160,45,24,12,9,8,0,289,0,20,68,23,4,5,0,0,0,115,0,0,15,9,0,3,0,0,0,34
117021327,0,27,83,50,39,21,14,0,0,239,0,0,20,31,18,13,7,0,0,84,0,8,51,27,26,16,3,11,3,138,0,7,61,47,23,13,0,0,0,145,0,0,20,12,6,6,4,0,0,51,3,41,242,144,108,76,44,16,0,672,0,17,138,117,106,112,66,17,0,568,3,85,386,353,268,119,50,6,6,1274,0,104,437,352,215,138,64,8,5,1332,3,127,447,225,134,43,15,10,0,1002,5,17,59,50,29,11,12,4,0,181,0,0,0,0,7,5,3,4,0,13,0,18,45,40,24,13,4,4,0,150,32,80,295,158,104,81,56,35,10,864,47,535,2270,1601,1104,670,342,119,25,6716,0,35,92,61,50,19,16,3,0,268,0,5,19,32,21,12,5,0,0,102,0,7,45,27,23,16,9,3,5,130,0,16,54,37,30,12,0,0,0,142,0,5,17,16,10,8,0,0,0,63
117021328,0,11,26,25,11,10,0,0,0,88,0,0,8,14,9,0,0,0,0,35,0,0,9,13,5,6,3,4,0,39,0,0,12,8,11,0,0,0,0,33,0,0,16,10,6,8,0,0,0,27,0,12,84,59,52,24,3,5,0,230,0,7,46,52,34,33,13,3,0,190,5,40,163,166,71,43,5,4,0,497,0,43,120,105,65,51,18,0,0,399,0,35,111,75,50,7,4,0,0,287,0,10,28,24,13,9,4,0,0,94,0,3,0,0,0,0,0,0,0,7,0,3,0,12,12,3,0,0,0,35,11,21,67,51,32,25,17,4,9,242,19,182,692,606,370,220,74,28,15,2209,0,8,32,29,13,13,4,0,0,109,0,0,4,11,14,4,0,0,0,35,0,0,20,15,11,5,4,7,0,57,0,0,11,14,9,5,0,0,0,35,0,3,5,9,9,4,0,0,0,24
117021636,0,16,42,43,10,3,3,0,0,121,0,4,15,18,3,6,3,0,0,57,0,9,11,8,6,6,9,5,0,56,0,4,26,21,11,4,0,0,0,67,0,3,7,4,3,3,0,0,0,26,0,23,90,74,50,41,19,8,6,306,0,6,67,71,65,53,29,12,0,315,5,46,194,240,114,64,28,4,0,694,0,55,243,185,131,73,22,8,0,715,0,67,201,121,68,19,9,0,0,489,5,14,34,36,25,4,5,0,0,122,0,0,0,0,3,0,0,0,0,7,0,4,29,19,13,6,0,0,0,77,20,39,133,90,62,41,26,29,19,462,32,295,1098,939,572,329,152,66,31,3514,0,15,45,46,24,7,6,5,0,143,0,5,5,14,13,5,0,0,0,52,0,6,18,17,10,8,0,11,6,67,0,5,27,21,13,6,0,0,0,75,0,6,14,9,5,4,4,0,0,39
117021637,0,15,63,37,27,6,0,0,0,151,0,9,25,23,10,5,0,0,0,69,0,5,39,14,19,4,0,10,3,96,0,4,23,24,20,6,0,0,0,76,0,3,19,17,5,3,0,0,0,47,0,33,136,61,61,44,18,5,0,357,0,13,86,63,81,56,34,7,6,345,5,64,307,221,123,62,28,0,0,810,3,77,273,192,148,103,33,5,0,830,0,57,220,130,81,26,5,7,0,524,0,15,65,31,21,15,6,3,4,152,0,5,6,0,0,0,3,0,0,6,0,4,24,24,15,4,0,0,0,77,17,47,145,124,81,59,48,72,78,667,31,353,1414,959,681,390,186,110,89,4216,0,18,46,45,23,17,4,0,0,155,0,4,24,18,11,6,3,0,0,68,0,8,28,16,9,9,8,12,0,88,0,10,42,25,17,4,0,0,0,100,0,0,13,13,5,7,0,0,0,42
117031329,0,14,45,18,11,4,3,0,0,98,0,0,12,12,0,3,0,0,0,33,0,12,32,6,12,0,0,3,0,61,0,3,40,21,13,13,0,0,0,90,0,4,5,0,0,0,0,0,0,8,0,15,106,54,32,35,37,11,0,292,0,7,42,27,21,32,28,7,0,152,0,74,409,198,103,64,30,6,0,885,0,40,291,134,77,78,57,8,0,680,3,55,241,88,45,35,7,9,4,482,0,14,38,21,15,12,7,0,0,107,0,0,0,0,0,0,0,0,0,8,0,5,30,8,12,16,3,0,0,75,15,73,287,138,88,71,48,21,9,745,24,300,1590,726,421,357,221,61,17,3723,0,16,40,11,8,5,4,4,0,86,0,0,11,16,7,4,0,0,0,54,0,4,25,13,0,5,0,0,0,45,0,7,45,22,13,10,4,0,0,102,0,0,3,5,4,0,0,0,0,13
117031330,0,22,91,49,36,12,0,0,0,218,0,7,31,28,12,8,5,0,0,89,0,6,59,32,11,3,0,0,0,118,0,4,66,29,17,0,0,3,0,124,0,3,19,13,0,3,3,0,0,43,3,39,232,122,73,53,21,7,0,552,0,9,104,86,59,64,41,3,0,370,0,76,612,402,178,77,26,12,6,1382,0,64,462,275,163,92,36,10,0,1104,0,68,403,184,81,35,15,0,5,796,5,25,78,37,20,11,0,3,0,186,0,6,0,0,0,0,0,0,0,8,0,6,44,40,21,6,0,0,0,111,16,72,236,123,82,45,25,17,13,631,28,406,2430,1426,760,413,190,51,15,5721,0,24,136,73,44,28,12,0,0,309,0,3,40,44,18,14,0,0,0,125,0,13,87,36,20,6,7,0,0,169,0,3,90,55,23,6,0,0,0,184,0,4,30,17,10,3,5,0,0,64
117031331,0,48,132,44,52,25,17,6,0,326,0,13,40,27,20,12,3,0,0,120,0,11,57,26,16,7,8,6,0,138,0,19,61,37,12,13,3,0,0,157,0,7,15,7,3,7,0,0,0,43,0,54,258,124,87,101,62,21,12,711,3,19,90,55,73,94,87,22,3,444,0,215,580,299,212,137,46,10,11,1510,9,128,443,281,163,184,144,43,5,1389,5,117,328,159,80,68,26,15,3,802,4,21,62,30,32,16,9,4,0,175,0,6,0,0,4,0,0,0,0,13,0,5,37,32,18,16,11,4,0,122,43,130,286,160,116,132,96,52,46,1069,67,808,2392,1282,887,812,516,170,80,7026,0,69,134,87,47,35,24,5,9,406,0,18,34,37,31,6,10,0,0,143,0,20,70,27,20,17,6,4,0,167,0,22,66,44,23,18,9,0,0,183,0,4,10,14,5,0,10,0,0,54
117031333,0,17,67,30,22,11,6,5,3,165,0,6,33,24,8,7,4,0,0,78,3,8,60,31,14,5,9,0,3,133,0,7,77,35,19,14,7,4,3,165,0,0,12,0,5,4,0,0,0,20,0,35,175,95,65,81,66,26,18,560,0,6,53,29,32,74,67,16,5,291,4,106,681,353,187,128,77,19,17,1573,11,58,537,257,174,178,102,38,11,1372,0,54,352,177,101,70,33,11,7,810,0,29,85,48,31,22,7,3,0,232,0,0,3,0,0,4,0,0,0,7,0,8,42,25,22,21,9,7,0,136,71,243,537,227,166,162,114,89,130,1736,97,578,2708,1338,844,776,505,226,198,7269,0,18,60,43,27,21,12,3,6,182,0,3,32,25,10,10,4,3,0,89,0,11,45,16,14,7,10,0,0,103,0,11,74,54,23,15,16,5,0,183,0,4,4,8,6,3,5,0,0,41
117031336,0,10,64,29,13,10,0,0,0,134,0,7,46,42,11,8,0,0,0,117,0,15,41,10,7,10,7,5,0,108,0,14,62,22,13,4,0,0,0,113,0,0,11,5,3,0,0,0,0,14,0,18,170,74,49,29,14,10,3,374,0,9,67,40,16,42,17,18,10,216,3,108,683,310,119,60,25,10,4,1327,0,79,466,191,102,66,33,12,4,959,0,66,384,115,58,29,15,5,5,675,7,20,72,32,27,21,7,0,0,177,0,0,3,0,0,0,0,0,0,11,0,9,41,30,11,3,6,3,0,103,30,80,327,176,80,74,44,40,19,867,42,440,2431,1081,504,351,174,113,52,5181,0,40,68,36,17,9,0,4,4,177,0,8,34,27,11,8,6,0,0,98,0,6,64,24,11,6,6,9,5,135,0,12,58,26,21,14,0,0,0,133,0,5,16,12,0,0,0,0,0,34
117031638,3,73,64,28,11,8,0,7,0,188,0,7,11,3,8,4,0,0,0,38,0,25,24,15,8,3,0,0,0,81,3,15,26,16,3,0,0,0,0,67,0,6,6,4,0,3,0,0,0,25,0,50,141,63,37,27,12,7,0,334,7,15,51,29,20,28,15,0,0,165,8,267,217,113,69,30,14,4,4,716,0,130,229,123,62,52,27,5,3,636,5,79,218,70,46,20,3,0,0,442,7,7,30,12,6,0,0,0,0,63,5,4,0,0,0,0,0,0,0,15,3,9,27,4,10,7,0,0,0,65,45,125,113,40,34,24,11,7,5,405,79,815,1157,534,311,207,96,28,13,3240,0,72,53,29,21,10,5,0,0,184,0,6,10,5,8,4,0,0,0,36,0,9,27,6,9,3,0,0,0,54,0,9,38,9,11,0,0,0,0,73,0,0,13,6,0,4,0,0,0,23
117031639,10,30,57,15,8,5,3,0,0,125,0,17,27,7,3,0,0,0,0,60,0,35,59,7,6,6,6,0,0,110,0,17,34,5,3,0,0,0,0,64,0,4,11,5,0,0,0,0,0,16,0,27,96,24,5,8,3,0,0,156,0,9,47,9,16,9,4,0,0,101,19,354,443,101,33,16,0,3,0,985,0,122,175,59,32,22,14,0,0,416,7,69,118,43,12,8,0,0,0,258,4,23,40,8,4,5,0,0,0,81,9,11,0,0,0,0,0,0,0,23,0,14,19,11,4,0,0,0,0,44,55,190,211,43,34,21,12,0,3,571,107,918,1340,331,161,100,49,7,0,3014,0,70,71,12,9,3,0,3,0,161,0,22,46,14,6,5,6,0,0,89,0,20,71,16,0,3,0,0,0,113,0,32,50,13,3,0,0,0,0,100,0,0,7,4,0,0,0,0,0,17
117031640,0,37,103,41,32,17,6,5,0,235,0,5,20,23,19,6,3,0,0,69,0,13,46,21,16,5,4,5,0,108,0,17,57,36,12,11,0,0,0,132,0,4,21,19,7,7,0,0,0,51,0,45,213,111,66,32,16,13,6,499,0,9,91,64,67,60,30,11,4,330,0,78,386,255,122,64,25,3,0,929,7,105,416,264,156,105,48,10,0,1105,4,92,382,153,109,35,10,9,0,786,5,16,63,29,12,4,3,0,0,133,0,0,0,0,0,0,0,0,0,10,0,19,43,28,15,10,3,0,0,115,25,116,237,127,73,57,29,27,3,701,41,551,2070,1155,696,409,179,76,15,5195,0,38,104,41,23,23,14,0,0,242,0,9,19,17,11,7,0,0,0,66,0,13,58,22,6,7,4,0,0,111,0,11,52,24,31,12,7,0,0,137,0,3,27,6,4,7,0,0,0,48
117031641,0,9,51,26,18,16,9,4,0,142,0,10,63,41,17,7,0,0,0,145,0,12,49,17,14,8,4,5,0,114,0,7,25,17,12,4,3,4,0,69,0,0,9,0,0,0,0,0,0,10,0,21,103,64,53,56,37,10,3,350,0,3,46,36,21,44,43,12,6,214,0,113,668,375,160,111,54,3,0,1490,0,38,235,145,87,86,47,13,0,655,0,43,133,72,27,27,4,5,0,307,0,40,76,43,15,17,9,0,0,200,0,9,0,0,3,0,0,6,0,19,0,5,30,6,3,5,5,0,0,61,16,62,215,90,67,78,47,25,9,607,29,373,1701,936,509,468,261,79,15,4369,0,0,48,43,13,24,12,5,0,151,0,10,61,68,20,6,0,0,0,179,0,3,58,35,13,14,11,6,0,149,0,3,29,26,10,7,5,0,0,86,0,0,6,4,3,0,0,0,0,15
117031642,0,27,77,28,9,6,9,3,0,163,0,0,23,18,8,3,0,0,0,62,0,9,44,14,17,8,9,17,0,129,0,5,67,13,11,3,0,0,0,104,0,3,16,11,4,0,3,0,0,34,4,19,170,48,43,32,20,9,4,352,0,9,70,34,43,41,33,14,3,246,4,119,402,173,106,55,25,8,5,887,0,58,359,158,98,83,41,22,4,824,5,61,286,110,68,37,13,4,6,585,5,22,56,28,25,19,18,0,0,169,0,6,5,3,0,0,0,4,0,18,0,8,35,14,8,8,8,3,0,79,19,63,242,116,80,85,67,72,27,767,36,396,1859,780,519,384,246,165,44,4422,0,29,80,40,18,8,8,9,0,190,0,9,18,18,11,11,0,0,0,69,0,13,51,23,14,3,8,16,7,136,0,7,60,27,19,6,0,0,4,119,0,3,13,6,4,0,0,0,0,30
117031643,0,11,35,15,13,9,0,0,0,90,0,3,16,12,10,5,0,0,0,50,0,11,26,17,19,9,9,4,0,90,0,4,26,12,8,0,0,0,0,52,0,3,3,4,0,3,0,0,0,15,0,13,100,46,39,23,13,5,0,231,0,16,61,35,38,15,4,0,0,178,6,88,338,187,112,51,18,5,0,814,3,28,125,76,34,38,9,5,0,318,6,28,98,42,18,12,5,0,0,219,0,9,40,24,19,8,0,0,0,107,3,3,0,0,0,0,0,0,0,8,0,4,5,8,12,9,0,0,0,42,8,50,129,46,21,22,27,5,8,321,32,281,1013,523,345,195,96,19,10,2514,0,16,74,36,17,13,8,0,0,160,0,15,59,37,14,3,0,0,0,124,0,25,77,33,6,16,10,3,6,179,0,12,68,19,7,7,0,0,0,121,0,4,9,7,0,0,0,0,0,21
117031644,0,3,31,11,14,10,6,0,0,79,0,7,47,18,13,3,0,0,0,93,0,4,37,11,8,6,3,0,0,66,0,5,13,12,10,3,0,0,0,46,0,0,0,3,3,0,0,0,0,9,0,9,52,18,17,34,30,17,0,178,0,0,29,8,24,28,24,4,0,124,0,67,314,200,115,65,52,10,6,842,0,27,140,76,70,64,36,26,6,442,0,15,56,22,11,13,12,4,0,132,4,21,42,12,6,10,0,0,0,103,0,3,0,0,0,0,0,0,0,11,0,0,11,6,5,6,3,0,0,27,13,74,252,135,85,63,51,22,7,705,20,233,1032,546,385,305,231,95,16,2858,0,9,15,21,14,9,6,0,0,82,0,7,42,39,16,9,0,0,0,107,0,3,28,14,10,13,3,0,0,79,0,0,13,6,4,13,3,0,0,51,0,0,0,3,0,5,0,0,0,15
117031645,0,27,92,22,11,0,6,0,0,162,0,26,125,64,15,3,0,0,0,229,0,27,82,26,10,11,0,4,0,157,0,12,42,8,0,0,0,3,0,73,0,3,11,3,0,0,0,0,0,22,3,32,146,42,42,26,20,6,3,320,3,30,78,25,21,14,9,8,0,192,18,528,1333,465,113,49,26,4,0,2546,7,117,380,118,55,39,24,3,0,744,6,72,194,47,19,3,6,0,0,358,3,99,155,49,17,8,0,0,0,337,17,23,14,10,7,4,0,0,0,81,0,17,57,23,7,14,0,0,0,122,61,309,654,167,88,55,39,13,10,1392,122,1321,3373,1067,402,237,138,40,24,6720,0,22,106,25,18,15,4,0,0,196,0,33,125,74,21,10,4,0,0,268,0,12,108,40,17,11,0,6,0,196,0,18,60,23,4,3,0,4,0,118,0,0,26,3,4,0,0,0,0,43
117031646,6,35,42,16,9,7,0,0,0,116,0,14,45,18,7,0,0,6,0,89,0,50,50,10,10,3,0,3,0,123,0,16,35,3,0,0,0,0,0,56,0,3,7,3,0,0,0,0,0,19,0,20,81,29,12,9,8,3,0,154,0,16,22,19,12,10,4,3,0,84,14,394,419,120,47,21,5,0,0,1031,0,129,132,74,28,12,18,4,0,398,8,66,87,28,7,9,0,0,0,207,3,20,43,17,7,3,0,0,0,92,15,9,6,0,0,0,0,0,0,29,0,14,16,9,0,0,0,0,0,43,40,155,189,74,25,25,17,14,6,540,83,952,1176,422,159,107,44,29,9,2977,0,36,58,25,7,6,3,3,0,133,0,17,55,22,10,3,0,0,0,111,0,22,59,15,7,3,3,0,0,119,0,16,40,13,3,0,0,0,0,77,0,0,0,3,0,0,0,0,0,11
117031647,3,21,65,23,7,10,10,5,0,138,0,8,35,20,8,0,0,0,0,75,0,25,62,23,11,14,21,20,0,165,0,12,53,26,8,0,0,0,0,103,0,3,13,3,0,0,0,0,0,25,0,20,164,72,30,29,17,16,8,353,0,11,69,32,11,24,16,3,0,164,3,170,635,229,78,51,20,8,5,1205,7,68,311,127,52,48,27,8,0,657,0,63,237,68,24,22,11,6,0,431,0,24,61,37,7,17,8,5,0,167,5,7,3,0,0,0,0,0,0,19,3,10,23,11,10,10,6,7,0,64,58,97,258,116,99,112,94,90,27,948,81,531,1989,785,355,343,223,169,47,4518,0,34,97,40,21,6,10,3,0,208,0,14,67,37,12,5,3,3,0,135,0,19,92,34,11,10,13,22,6,202,0,13,90,31,13,0,0,0,0,151,0,5,18,0,5,0,0,0,0,27
117031648,0,23,46,21,6,3,0,0,0,97,0,8,22,19,8,0,0,0,0,57,0,24,50,13,12,3,5,0,0,117,0,16,39,16,4,3,0,0,0,78,0,0,4,3,0,0,0,0,0,11,0,15,112,30,17,13,14,3,0,203,4,13,62,13,24,13,6,0,0,142,9,252,662,196,71,39,9,5,0,1244,4,64,209,61,28,34,6,0,0,411,8,52,126,40,21,8,0,0,0,244,0,22,75,24,13,0,7,0,0,142,8,16,0,0,0,0,0,0,0,31,0,10,19,13,7,8,0,0,0,45,37,102,184,56,30,29,11,0,3,451,73,623,1601,512,231,145,67,12,3,3269,0,23,83,31,11,4,4,0,0,156,0,29,81,29,14,6,3,0,0,160,3,30,106,35,5,11,3,3,0,201,0,17,71,13,5,7,0,0,0,114,0,3,16,0,6,0,0,0,0,27
