SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,8,4,7,18,15,48,65,133,79,61,16,20,487,5,4,5,5,5,29,42,84,56,42,9,13,299,8,9,3,8,23,83,113,349,203,116,24,31,972,3,0,4,11,5,27,34,58,57,42,12,16,279,9,7,4,12,12,44,42,69,42,25,12,19,288,35,12,15,33,47,193,227,555,353,231,53,85,1840,0,0,0,3,0,7,4,10,3,0,0,0,36,3,3,0,0,7,21,16,30,14,9,0,11,113,0,0,0,4,5,12,7,13,7,0,0,0,52,11,0,4,3,4,17,26,22,9,3,4,3,110,14,6,5,15,13,47,51,83,36,18,4,13,307,62,23,28,63,76,282,339,779,473,306,76,121,2636,30,8,4,5,16,60,72,136,95,45,20,20,513,3,0,0,0,3,28,42,82,34,27,8,16,261,23,7,11,8,19,73,161,302,185,106,49,30,970,18,4,4,5,3
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,3,5,4,0,8,16,18,38,42,61,36,15,249,0,0,3,0,4,3,7,10,8,13,13,3,66,6,0,6,11,6,31,41,62,85,164,83,20,517,6,0,0,0,0,8,3,9,9,11,19,7,84,3,0,0,0,3,8,9,20,11,18,8,4,92,17,4,13,8,14,51,64,104,117,207,124,33,761,0,0,0,0,0,0,5,0,4,0,0,3,16,3,0,0,0,3,3,8,11,8,6,0,3,47,0,0,0,0,0,4,3,3,5,0,0,8,23,4,0,0,4,4,4,4,12,3,6,4,5,42,4,3,0,4,7,10,21,27,13,15,5,18,125,28,9,13,14,30,77,105,166,166,290,162,63,1134,18,3,0,4,13,18,20,53,49,54,47,12,289,3,0,0,0,5,10,7,14,9,15,10,5,77,11,3,4,5,7,35,30,87,95,182,121,23,598,4,0,4,3,3
117011323,13,8,0,0,8,12,21,27,31,28,23,14,187,0,0,4,0,0,6,6,16,12,16,12,7,80,6,4,0,0,3,14,39,55,42,75,64,14,323,3,0,4,0,0,3,14,14,14,9,17,3,80,3,0,0,0,0,10,11,17,9,11,9,13,80,14,4,4,4,5,35,67,100,73,116,99,37,568,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,8,3,9,5,6,4,40,0,0,0,0,0,8,0,3,0,5,0,0,22,0,3,0,3,0,3,10,4,3,4,4,0,31,0,3,0,4,5,6,14,11,9,9,12,8,91,32,12,4,12,18,55,109,141,113,156,134,60,845,0,0,4,5,10,18,17,28,24,26,18,11,168,0,0,0,3,3,0,8,16,11,16,24,0,82,10,0,3,5,6,11,29,55,35,71,83,14,326,11,0,0,0,4
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,8,6,3,6,4,8,12,19,15,16,20,5,129,3,0,4,0,3,8,7,7,5,9,4,0,51,6,0,0,7,0,16,39,60,31,62,49,13,283,3,0,0,0,0,3,11,11,10,9,8,3,61,0,0,0,7,3,6,5,10,0,7,8,0,54,10,0,3,7,6,39,63,91,48,84,72,24,451,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,5,6,36,0,0,4,0,0,5,3,4,0,3,0,0,15,0,0,4,4,0,5,3,12,6,0,3,0,41,3,0,6,10,0,10,10,22,9,6,12,4,94,21,5,13,15,12,61,82,135,71,106,111,31,676,6,0,0,5,7,8,14,32,13,14,17,6,129,0,0,0,0,0,5,5,8,8,17,14,3,64,9,4,0,4,8,20,34,51,37,60,65,7,291,7,0,0,3,4
117011635,15,4,4,6,4,18,26,69,79,102,35,23,386,8,0,0,0,0,4,9,7,7,9,11,7,63,8,0,5,6,3,18,18,61,71,97,69,19,374,0,0,0,0,5,6,10,18,15,21,17,3,96,5,0,0,0,6,9,10,12,12,21,12,5,87,16,3,7,5,11,42,45,100,104,143,110,35,626,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,7,0,7,3,6,5,0,29,0,0,0,0,0,0,0,8,7,5,0,0,20,4,0,0,0,0,7,8,8,3,8,0,5,44,4,0,0,7,0,8,13,18,15,14,7,7,102,31,10,11,21,16,73,88,188,201,266,150,67,1110,9,0,8,0,11,16,36,59,75,94,51,26,390,0,0,0,0,0,5,7,12,12,18,11,5,69,10,5,3,3,6,23,29,75,91,114,76,15,450,3,0,0,0,4
117021327,14,3,3,5,13,38,39,94,78,122,149,21,583,0,0,0,0,3,4,6,14,9,17,13,6,64,14,9,4,14,6,33,45,101,97,188,214,18,739,3,3,0,9,0,13,8,19,5,11,16,3,91,4,0,3,3,3,9,3,9,3,10,8,3,56,21,9,9,20,17,48,59,135,121,222,255,26,949,0,0,0,0,0,0,0,0,3,0,0,0,10,6,0,0,0,0,3,8,17,10,4,5,0,55,3,3,0,0,0,5,8,13,4,5,12,3,48,6,0,0,0,4,10,5,7,9,5,0,0,44,9,3,0,5,11,13,17,30,27,24,18,3,152,47,23,9,31,34,102,127,265,221,364,423,48,1695,24,10,9,10,6,27,36,74,65,123,134,16,521,0,0,0,3,4,7,7,15,8,21,40,4,109,29,4,8,3,8,31,38,115,87,187,236,13,749,0,0,0,0,4
117021328,8,0,0,0,8,21,21,35,66,93,69,8,326,0,0,0,0,0,0,4,10,8,9,4,0,35,4,0,0,6,11,10,14,47,55,99,39,13,296,5,0,0,0,0,7,0,4,3,0,7,0,31,3,0,0,0,0,10,8,3,3,0,0,5,31,13,6,3,6,12,28,30,63,64,115,47,17,392,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,3,4,0,5,8,11,5,0,41,0,0,0,6,0,0,8,3,0,3,0,0,20,4,0,3,0,0,3,0,7,3,3,5,0,29,7,0,9,0,10,8,17,7,13,14,10,3,99,24,8,13,8,25,54,61,114,146,216,120,32,820,6,5,0,3,4,11,25,39,52,69,63,8,288,0,0,0,0,3,3,0,3,11,4,5,0,30,11,0,4,4,7,16,26,58,63,103,61,13,366,0,3,0,0,0
117021636,6,8,0,3,3,17,28,58,58,103,50,17,364,0,0,4,0,4,3,4,7,9,9,4,0,42,3,0,0,4,0,23,24,81,60,125,78,12,424,0,0,0,6,0,3,0,10,6,8,6,0,46,0,0,0,0,0,7,3,7,0,9,8,3,47,11,4,4,13,4,35,32,108,74,150,95,16,558,0,0,0,0,0,0,0,3,4,0,0,0,9,3,0,0,0,4,0,0,13,11,7,0,4,46,0,0,0,0,0,4,0,7,0,4,0,0,22,0,0,0,3,5,5,3,9,5,0,5,4,34,0,0,0,4,6,12,12,28,22,13,4,4,117,23,10,9,21,17,64,69,194,157,266,156,38,1032,12,4,0,5,7,16,25,53,55,76,45,12,320,5,0,0,0,0,3,3,5,8,5,5,0,42,16,7,0,7,10,21,25,78,67,132,103,23,486,4,0,0,3,3
117021637,9,0,0,3,3,22,29,78,43,68,47,20,324,3,0,0,0,0,5,6,9,0,4,5,3,40,10,3,4,4,3,29,51,79,77,95,57,21,432,6,0,0,3,0,5,8,8,6,11,3,6,47,4,0,0,0,4,14,8,11,7,7,5,3,63,19,3,4,11,6,55,65,101,91,118,74,28,580,0,0,0,0,0,3,0,0,0,0,4,0,10,5,0,0,3,3,8,9,6,8,3,5,0,60,0,0,0,0,0,10,4,0,4,0,0,0,19,0,0,4,0,6,5,4,0,0,9,6,0,33,7,0,6,6,9,25,14,9,11,16,14,7,129,33,6,11,16,23,103,114,189,145,199,136,64,1033,19,0,3,4,7,24,22,64,43,65,50,13,313,0,0,0,0,0,3,10,8,5,12,12,6,53,8,4,0,0,7,34,31,80,60,107,78,12,425,0,4,0,4,0
117031329,9,4,3,3,3,13,23,54,55,68,133,5,381,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,10,7,21,49,0,100,0,0,0,0,0,0,0,0,0,3,8,0,13,0,0,0,0,0,0,0,3,0,0,3,0,13,3,0,0,0,0,11,0,13,13,23,58,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,6,0,5,3,5,4,0,29,9,5,4,3,4,28,25,72,74,101,198,7,538,16,10,5,4,4,31,29,42,57,75,106,10,381,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,5,4,4,0,5,13,7,26,41,8,122,0,0,0,0,0
117031330,14,0,6,5,9,28,39,144,164,233,186,24,862,0,0,0,0,0,0,6,0,0,3,5,0,19,12,3,0,5,5,13,27,70,100,113,104,15,473,0,0,0,0,0,0,3,11,3,11,13,0,43,0,0,0,0,0,0,5,3,3,4,4,4,22,14,3,4,3,4,13,39,86,112,130,131,14,567,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,10,12,8,3,0,41,0,0,0,0,0,6,3,3,8,0,0,3,21,0,0,0,5,0,0,0,9,3,3,7,0,34,4,0,5,4,4,7,11,19,19,7,8,5,98,35,3,12,16,23,51,90,248,292,377,322,42,1518,39,3,10,4,9,49,48,153,135,191,157,14,811,0,0,0,0,0,4,3,6,9,8,13,0,38,20,4,5,5,3,26,42,86,87,146,136,12,570,4,0,0,0,0
117031331,15,4,0,6,11,24,25,84,87,98,137,26,503,0,0,0,6,0,0,0,0,3,4,9,0,34,11,0,4,0,0,14,20,32,32,73,106,13,305,0,0,4,0,0,0,8,3,10,6,10,0,49,4,0,0,0,0,0,6,3,8,9,7,7,30,10,0,10,3,5,17,33,40,47,91,130,23,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,8,0,31,0,0,0,0,0,0,0,3,0,3,0,0,9,4,0,0,0,0,4,0,3,0,0,6,0,26,5,0,0,3,0,8,0,13,6,18,12,3,66,27,5,14,17,18,40,58,134,139,203,280,46,985,23,0,8,7,11,19,40,74,52,89,122,14,466,0,0,0,0,0,0,0,8,0,9,5,0,28,12,0,6,9,6,17,21,49,27,73,131,11,358,3,4,0,0,0
117031333,9,5,0,4,9,20,38,87,77,94,133,15,486,0,0,0,0,0,0,0,0,0,0,4,0,3,8,0,0,0,5,4,8,11,10,25,25,4,96,0,0,0,0,0,3,0,3,0,3,10,0,21,0,0,0,0,0,0,0,4,0,7,5,6,17,8,0,0,0,5,11,8,18,12,28,46,10,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,6,0,0,8,5,0,24,0,0,0,0,4,4,8,4,4,5,9,4,50,11,5,5,11,13,34,49,105,94,134,182,28,676,26,8,9,7,12,31,33,74,53,87,135,16,484,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,21,15,29,34,0,112,4,0,0,0,0
117031336,15,6,6,4,16,26,45,97,78,132,169,18,606,0,0,0,0,0,0,0,3,0,0,3,0,10,6,0,0,0,0,8,10,21,22,35,54,0,162,0,0,0,0,0,3,0,3,3,0,0,0,20,0,0,0,0,0,0,0,0,3,0,7,0,13,6,0,4,0,0,16,12,28,32,36,63,5,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,6,0,21,0,0,0,0,0,0,0,0,0,4,0,0,3,4,6,0,0,0,0,3,4,6,0,0,0,17,5,6,0,0,4,0,3,6,7,7,11,0,40,28,10,13,3,13,39,61,136,111,177,243,25,851,20,6,5,0,10,25,39,73,66,104,149,15,512,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,9,12,31,19,34,57,4,177,5,0,0,0,0
117031638,6,0,0,5,8,6,18,28,38,61,55,7,231,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,3,13,16,18,22,41,47,6,165,0,0,0,0,0,0,0,0,0,9,4,0,15,4,0,0,0,5,0,0,0,0,0,5,0,13,8,0,0,3,9,12,13,15,22,55,58,6,197,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,11,3,0,0,0,0,0,0,6,6,6,4,0,31,10,0,5,11,20,24,34,50,67,122,119,12,461,9,0,6,0,3,15,10,28,34,45,60,7,214,0,0,0,0,0,0,0,0,0,4,6,7,13,7,3,3,0,0,3,10,29,25,47,50,0,181,3,0,0,0,0
117031639,0,0,0,0,8,6,8,34,20,24,16,0,115,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,8,7,10,8,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,8,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,6,0,4,0,0,3,0,4,5,0,4,3,0,16,5,4,0,0,11,11,22,46,24,36,23,5,180,6,0,0,3,0,14,12,19,29,25,23,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,7,12,10,3,16,0,51,0,0,0,0,0
117031640,21,12,0,10,9,25,37,65,61,133,120,10,510,0,0,0,0,0,0,5,4,0,8,0,4,29,6,0,5,0,6,10,29,50,49,108,96,6,372,4,0,0,0,0,0,5,9,4,5,9,0,32,0,0,0,0,0,0,0,7,3,3,3,6,22,7,0,9,8,3,9,42,64,64,122,107,15,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,6,6,0,42,0,0,0,0,0,0,3,3,5,4,0,0,18,0,0,0,3,0,4,4,0,0,3,0,0,25,7,3,0,3,0,12,5,13,14,11,8,3,80,28,20,14,20,17,48,86,146,130,276,236,31,1048,17,6,5,5,13,27,33,63,56,91,111,14,438,0,0,0,0,0,0,5,4,0,5,9,3,30,8,0,0,4,7,17,23,45,48,93,112,15,366,4,0,0,0,5
117031641,17,3,0,0,3,13,16,56,65,101,138,21,432,0,0,0,0,0,0,3,4,0,0,8,0,17,11,0,0,4,4,6,6,29,17,41,58,4,182,4,0,0,0,0,3,0,4,0,4,7,0,17,4,0,0,0,0,0,4,0,5,3,19,5,44,10,0,0,8,4,7,19,45,21,48,89,10,255,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,6,7,4,0,0,25,4,0,0,4,3,0,5,4,6,8,10,5,53,34,6,6,7,11,28,37,109,95,160,232,29,747,16,7,3,0,4,29,23,48,43,71,107,11,366,0,0,0,0,0,0,0,5,0,0,9,0,12,17,5,0,3,0,12,16,38,35,41,57,11,224,4,0,0,3,0
117031642,12,3,0,11,10,29,23,82,80,114,90,15,476,3,0,0,0,0,0,0,0,0,0,6,0,16,3,4,0,0,0,16,9,35,30,61,49,6,224,0,0,0,0,0,6,0,5,0,3,4,0,26,3,0,0,0,0,0,4,0,3,0,3,0,22,13,0,5,0,0,18,21,47,38,71,65,10,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,4,4,8,3,0,29,0,3,0,0,0,0,0,4,5,0,0,0,18,0,0,0,0,0,0,4,3,0,6,0,0,12,0,4,0,8,8,5,7,10,8,13,4,0,64,24,10,8,17,15,56,53,135,124,193,160,32,830,12,0,4,8,13,19,31,63,56,102,93,16,404,0,0,0,0,0,3,0,5,0,0,5,0,6,5,0,3,0,6,15,18,41,30,65,72,7,258,0,0,0,0,0
117031643,9,0,0,3,3,18,18,57,49,45,34,7,239,0,0,0,0,3,3,5,9,7,3,5,5,31,6,0,0,0,0,12,16,52,43,52,46,9,239,4,0,0,0,0,4,5,12,12,11,6,0,43,3,0,5,0,0,3,0,4,6,6,0,0,37,9,4,3,3,7,18,30,81,59,70,56,16,351,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,0,3,0,0,0,0,18,0,0,0,0,0,0,4,4,6,0,0,0,13,0,0,0,0,0,0,4,5,3,4,0,4,16,5,0,0,0,0,6,12,15,6,11,3,6,57,16,3,4,7,8,43,55,145,110,124,94,28,645,10,4,5,0,9,26,32,67,32,53,36,4,267,0,0,0,0,0,0,5,11,4,4,8,0,43,7,0,0,3,7,11,14,45,30,47,59,13,235,0,0,0,0,0
117031644,13,0,0,0,0,13,10,29,23,24,74,13,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,3,16,0,35,0,0,0,0,0,0,0,0,0,3,8,0,6,4,0,0,0,0,0,0,0,0,4,7,0,10,4,0,0,0,0,4,5,12,7,7,21,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,8,4,15,17,0,0,0,0,16,9,44,27,38,103,13,264,14,0,0,0,8,9,12,22,14,42,54,12,177,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,4,4,0,10,22,0,43,0,0,0,0,0
