SA2_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
125021477,1550,185,42,3,0,1781,1630,566,152,0,0,2347,444,227,179,13,0,858,474,104,225,3,0,805,14,6,17,0,0,36,149,52,28,0,0,238,10,48,3,0,0,67,7,0,0,0,0,9,1094,439,461,19,0,2016,59,23,13,4,0,90,203,57,79,4,0,340,4539,1266,742,30,0,6571,1457,274,38,4,5,1774,1532,768,77,0,9,2388,531,452,140,16,16,1152,429,217,183,0,0,834,7,19,5,0,0,26,143,77,20,0,4,238,104,111,3,0,0,221,7,3,0,0,0,8,1217,881,351,15,18,2483,75,21,4,0,0,96,210,107,66,0,0,392,4493,2055,533,32,32,7136,1460,328,78,0,0,1874,1699,761,402,0,0,2867,727,550,647,7,7,1940,447,229,187,0,4,860,24,34,24,0,0,78,163,90,55,0,0,303,121,139,17,0,0,275,0,6,6,0,0,9,1477,1041,930,11,15,3469,37,28
125021478,1251,290,84,5,6,1646,1207,520,224,0,19,1972,317,243,145,7,7,720,254,160,349,0,8,770,7,4,11,0,0,19,116,50,31,0,5,202,10,10,3,0,0,27,5,3,3,0,0,12,709,470,544,7,16,1742,41,18,9,0,0,67,166,87,123,0,0,377,3369,1384,992,16,44,5804,1168,386,44,0,0,1600,1144,774,124,0,5,2047,359,437,189,12,10,1003,230,211,343,0,0,794,4,16,64,0,0,83,112,89,18,3,0,219,4,11,0,0,0,22,0,0,0,0,0,8,710,765,619,14,6,2121,41,46,12,0,5,96,169,134,115,0,3,425,3234,2097,916,18,27,6292,1188,386,93,3,0,1674,1197,817,157,0,0,2175,481,545,223,8,0,1268,219,222,250,0,3,694,10,25,103,0,0,132,109,79,32,0,0,223,6,16,5,0,0,28,4,0,5,0,0,4,828,888,619,9,4,2351,46,33
125021711,1234,88,67,0,0,1387,957,146,26,0,0,1123,227,70,14,0,0,314,16,0,0,0,0,16,0,0,36,0,0,37,56,16,13,0,0,85,6,6,0,0,0,14,4,0,0,0,0,4,306,93,61,0,0,462,34,5,51,0,0,91,45,12,22,0,0,81,2576,345,224,0,0,3147,1158,125,117,0,3,1397,918,180,161,0,4,1264,258,83,227,0,0,569,12,4,0,0,0,17,0,4,33,0,0,36,62,14,52,0,0,138,10,0,0,0,0,8,0,0,0,0,0,0,350,101,312,6,8,773,30,5,77,0,0,117,70,15,67,0,0,158,2527,419,743,7,8,3705,1111,144,124,0,0,1380,961,175,207,0,0,1339,321,85,337,0,0,738,12,0,0,0,0,12,4,5,16,0,0,21,85,13,34,0,0,131,9,0,4,0,0,20,9,0,3,0,0,8,438,101,396,0,0,932,24,4
125021712,1787,113,90,0,0,1986,1322,203,235,4,0,1759,358,146,212,3,3,732,24,25,43,0,0,93,3,5,32,0,0,38,73,23,35,0,0,132,10,29,12,0,0,56,6,0,4,0,0,8,469,229,341,3,3,1057,39,9,18,0,0,61,105,20,33,0,0,166,3722,572,716,9,9,5035,1677,118,96,0,0,1891,1269,250,269,0,0,1787,393,183,371,0,4,957,17,21,39,0,0,76,10,10,0,0,0,21,94,34,52,0,0,177,9,29,0,0,4,51,0,0,0,0,0,4,530,281,467,0,10,1286,31,4,15,0,0,52,111,27,43,0,11,188,3615,682,887,0,22,5212,1618,105,149,0,0,1874,1310,239,540,0,0,2097,490,249,1053,0,0,1789,19,26,44,0,0,96,3,11,6,0,0,19,100,32,68,0,0,202,12,22,9,0,0,41,4,0,6,0,0,6,638,335,1185,0,0,2156,39,6
125031479,1597,117,23,12,5,1761,1322,234,40,6,12,1615,411,100,65,14,8,595,321,148,158,0,0,626,15,23,7,0,0,45,157,40,22,4,0,229,24,12,3,0,0,41,7,3,4,0,0,11,934,319,268,20,13,1545,73,12,3,0,0,92,218,35,46,6,6,302,4137,713,383,46,35,5310,1456,126,58,3,0,1638,1241,236,104,0,5,1588,530,99,131,12,10,784,285,168,177,0,0,636,16,27,13,0,0,58,171,46,27,5,5,255,44,6,11,0,0,59,10,0,0,0,0,13,1055,362,359,16,15,1805,70,14,4,3,0,93,273,68,60,0,4,410,4097,804,585,20,25,5532,1393,124,79,6,0,1603,1310,259,159,0,0,1727,703,129,221,6,6,1061,255,162,185,0,0,599,24,44,32,0,0,98,247,36,48,8,7,344,72,9,14,3,0,101,11,4,9,0,0,22,1310,394,501,7,14,2235,86,12
125031480,1006,84,89,0,0,1183,947,185,125,4,0,1265,310,50,316,4,0,682,217,101,243,0,0,557,6,10,41,0,0,59,166,26,39,4,0,235,36,3,14,3,0,58,5,3,8,0,0,15,750,193,654,16,3,1608,56,3,15,0,0,75,190,37,120,4,0,349,2943,510,1002,20,3,4476,968,63,100,5,0,1136,929,90,137,3,0,1162,332,77,362,15,5,786,210,109,278,0,0,602,7,6,20,0,0,32,173,20,46,5,6,252,42,3,8,0,0,52,8,4,7,0,0,14,778,218,720,22,8,1747,55,9,20,0,3,90,272,48,165,15,9,506,3006,437,1145,38,23,4640,936,76,125,5,0,1135,948,89,187,7,0,1233,420,64,363,21,0,874,200,95,240,0,0,539,24,22,89,0,0,136,244,22,83,10,3,362,65,5,22,5,3,100,13,6,9,0,0,26,962,210,806,35,15,2037,68,5
125031481,1297,83,103,0,0,1487,1225,240,298,8,6,1774,396,112,492,8,8,1021,86,70,162,0,0,314,3,36,11,0,0,51,221,35,77,5,8,339,57,4,7,0,4,74,6,4,4,0,0,15,766,259,758,13,19,1813,61,11,15,0,0,92,321,52,163,12,5,553,3672,644,1337,37,30,5713,1273,101,119,6,0,1500,1119,266,362,4,4,1756,487,169,805,3,19,1480,78,60,219,0,0,361,7,16,24,0,0,47,235,52,121,0,11,422,70,18,13,4,0,103,4,4,0,0,0,8,886,314,1180,10,25,2415,80,12,19,0,6,116,289,69,219,6,15,586,3644,760,1905,22,42,6369,1222,128,190,0,0,1542,1091,240,561,3,0,1901,591,211,1440,0,13,2254,56,72,223,0,0,353,18,30,49,0,0,92,240,36,148,0,6,429,96,12,32,0,6,147,8,3,14,0,0,30,1007,363,1907,6,27,3311,83,16
125031483,1263,37,37,3,0,1335,1270,196,154,11,0,1620,343,84,234,6,0,661,429,210,245,0,5,885,17,32,45,0,0,97,183,18,17,3,0,223,62,5,8,0,0,78,14,0,3,0,0,15,1053,350,550,11,7,1965,54,3,13,0,0,69,358,74,129,0,6,562,3988,656,881,21,5,5553,1209,59,37,4,4,1316,1246,253,171,5,3,1684,434,183,351,4,7,984,344,349,181,4,0,877,3,78,40,0,0,128,227,38,48,0,5,316,62,3,11,0,0,79,9,6,6,0,3,26,1083,656,641,12,10,2400,74,19,11,0,4,110,387,132,167,5,3,695,3994,1127,1033,18,22,6193,1156,86,63,0,0,1308,1209,245,221,9,3,1683,527,181,473,6,7,1198,324,330,205,0,0,859,22,134,132,0,0,291,259,44,43,4,8,364,109,14,24,0,7,150,9,5,7,0,0,21,1258,710,881,4,25,2880,80,25
125031484,1468,228,114,0,0,1811,1418,320,323,0,0,2063,384,175,633,14,0,1214,63,72,243,0,0,384,51,0,34,0,0,83,214,59,59,0,0,335,30,6,12,0,0,44,8,3,4,0,0,16,747,325,983,18,6,2077,93,11,20,0,0,124,251,59,160,0,0,477,3983,940,1605,18,6,6550,1407,186,106,0,3,1706,1358,376,286,3,11,2022,492,285,719,0,9,1499,24,139,247,0,0,408,4,68,34,0,0,105,187,60,67,4,0,313,40,15,9,0,0,64,8,0,5,0,0,19,748,565,1078,10,15,2410,60,45,17,0,0,130,212,96,179,30,12,525,3787,1265,1665,38,37,6793,1382,135,157,0,0,1675,1451,395,319,4,0,2161,811,307,773,0,11,1905,22,136,225,0,0,380,15,16,94,0,0,124,202,57,66,4,0,331,58,10,21,0,0,94,7,3,10,0,0,22,1115,531,1189,0,12,2855,48,24
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0
125031713,2132,120,0,0,0,2258,1748,132,0,0,0,1878,407,46,13,0,0,472,75,34,0,0,0,110,5,6,0,0,0,11,125,16,0,0,0,143,9,0,0,0,0,11,0,0,0,0,0,0,622,103,17,0,0,749,36,4,0,0,0,38,193,16,0,0,0,216,4739,377,19,0,0,5135,1922,248,0,9,0,2182,1628,247,3,20,0,1899,441,78,28,6,3,556,72,30,0,0,0,103,8,9,0,0,0,14,106,35,3,0,0,145,3,0,0,0,0,7,9,0,0,0,0,9,640,146,27,8,4,827,40,5,0,0,0,44,194,45,0,9,0,251,4424,690,34,43,5,5204,1894,254,3,0,0,2148,1685,277,8,0,0,1975,584,94,31,0,0,716,74,34,0,0,0,105,13,4,0,0,0,18,121,34,0,0,0,162,20,0,0,0,0,20,5,5,0,0,0,6,818,175,33,0,5,1023,43,10
125031714,1299,132,229,0,0,1658,931,255,539,0,0,1732,431,164,1191,0,3,1791,111,85,234,0,0,431,4,8,35,0,0,52,160,40,112,0,0,322,28,5,19,0,0,53,11,0,12,0,0,25,749,298,1609,9,0,2673,47,18,22,0,0,82,244,62,341,6,0,646,3274,761,2742,12,6,6795,1214,128,245,4,3,1594,849,346,503,10,6,1709,497,277,1395,32,8,2221,87,120,248,0,0,452,9,10,25,0,0,48,158,54,128,6,3,344,19,3,19,0,0,50,4,4,4,0,0,16,779,468,1829,45,14,3136,46,23,28,0,0,100,209,63,216,15,7,508,3098,1026,2823,68,27,7043,1114,154,282,0,0,1561,924,354,603,6,7,1891,586,279,1727,31,30,2645,73,146,255,0,4,478,13,25,91,0,0,125,194,54,164,4,0,419,58,25,40,3,4,130,11,3,19,0,0,38,932,533,2297,39,39,3838,64,16
125031715,773,17,21,0,0,814,1199,23,35,0,0,1252,197,27,58,0,0,284,24,7,9,0,0,38,0,0,0,0,0,0,74,4,3,0,0,85,20,0,0,0,0,20,0,0,0,0,0,0,314,39,74,0,0,432,20,3,9,0,0,33,71,0,11,0,0,81,2381,87,142,0,0,2612,833,52,30,6,0,923,1347,80,106,11,0,1547,257,41,145,10,0,446,17,19,3,0,0,33,0,0,5,0,0,0,55,6,4,3,0,74,12,3,0,0,0,14,0,0,5,0,0,8,343,66,159,8,0,585,25,12,14,3,0,54,101,25,51,9,0,192,2652,233,358,41,0,3290,899,54,42,0,0,992,1335,61,107,0,0,1498,381,34,145,0,4,562,22,20,3,0,0,39,3,0,0,0,0,3,88,13,19,0,0,109,8,3,0,0,0,17,5,0,0,0,0,5,500,66,165,0,0,734,28,29
125031716,555,121,0,0,0,669,498,193,8,0,0,690,153,180,6,3,0,345,78,34,5,0,0,122,5,3,0,0,0,12,65,24,7,0,0,93,13,0,0,0,0,20,0,0,0,0,0,0,321,250,17,3,0,584,22,6,0,0,0,32,67,35,0,0,0,103,1457,594,18,4,0,2079,477,127,0,0,0,603,429,283,0,0,3,718,192,239,3,0,8,433,84,43,0,0,0,129,6,5,0,0,0,7,58,19,0,0,0,80,16,0,0,0,0,19,0,0,0,0,0,0,351,307,6,0,8,674,22,11,0,0,0,39,90,55,4,0,0,154,1375,792,11,6,8,2181,452,123,4,0,0,585,458,316,14,0,0,785,270,272,18,0,0,564,81,43,0,0,0,123,11,9,0,0,0,15,70,20,12,0,0,103,19,0,0,0,0,20,0,0,0,0,0,0,443,343,30,0,0,823,27,10
125041489,537,141,464,0,3,1140,450,366,1258,0,0,2075,251,254,2151,0,3,2656,142,118,249,0,0,503,14,28,68,0,0,110,100,50,254,0,0,408,18,7,57,0,9,83,0,0,8,0,0,11,520,457,2782,0,12,3773,24,11,106,0,6,150,116,88,406,16,0,626,1647,1064,5011,16,16,7760,509,151,487,0,0,1147,422,354,1114,0,4,1895,268,363,2707,5,9,3350,130,127,217,0,0,473,13,39,52,0,0,100,89,66,302,0,0,460,23,6,21,0,9,54,0,4,10,0,0,16,519,603,3316,12,10,4462,34,11,105,0,11,165,112,103,591,18,10,837,1590,1230,5603,31,39,8498,490,175,583,0,0,1251,416,348,1358,0,0,2123,329,452,3368,3,10,4168,114,170,208,0,0,494,14,34,123,0,0,175,97,56,303,3,0,458,12,4,25,0,0,47,6,3,17,0,0,23,570,728,4052,8,16,5368,39,15
125041490,1101,34,0,0,0,1137,949,99,0,0,0,1047,156,45,7,0,0,205,0,0,0,0,0,4,0,0,0,0,0,0,38,3,3,0,0,49,4,0,0,0,0,4,0,0,0,0,0,0,195,51,14,6,0,264,26,0,0,0,0,26,64,7,0,0,0,71,2341,189,13,6,0,2548,1030,37,0,0,0,1064,978,100,0,0,0,1075,171,45,8,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,47,5,4,0,6,54,0,0,0,0,0,0,0,0,0,0,0,5,223,57,10,0,0,288,26,0,0,0,0,31,56,10,0,0,3,74,2304,201,12,5,5,2531,1035,36,3,0,0,1079,1015,117,9,0,0,1138,212,78,128,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,54,4,0,0,0,64,5,0,0,0,0,5,0,0,0,0,0,0,271,81,133,0,0,492,22,6
125041491,809,175,263,0,0,1249,913,336,687,0,0,1942,196,244,1758,0,0,2199,61,38,194,0,0,294,7,17,83,0,0,108,70,49,123,0,0,242,13,130,13,0,0,151,3,0,6,0,0,11,348,479,2177,0,0,3006,32,16,50,0,0,96,97,46,186,0,0,327,2195,1058,3362,0,0,6619,788,174,316,0,0,1274,877,365,789,0,0,2033,238,246,2211,0,11,2706,52,82,139,0,0,273,0,35,66,0,0,99,73,56,134,0,4,268,7,106,14,0,0,123,3,4,10,0,0,13,365,520,2571,3,14,3478,24,9,108,0,0,141,84,82,366,0,0,536,2140,1149,4148,3,20,7459,794,178,311,0,0,1274,893,370,911,0,0,2170,331,290,2684,0,3,3304,42,75,124,0,0,240,8,43,56,0,0,112,83,33,140,0,0,251,11,54,17,0,0,80,0,6,10,0,0,17,477,501,3032,0,3,4008,27,14
125041493,2058,151,248,0,0,2461,2141,370,108,0,0,2614,588,242,121,0,3,956,113,206,29,0,0,354,21,13,21,0,0,56,218,42,18,0,0,284,15,0,3,0,0,23,9,8,0,0,0,13,967,513,185,0,5,1680,81,18,128,0,0,227,216,63,61,0,0,345,5461,1119,731,6,6,7326,2018,229,172,0,5,2420,1871,499,101,5,11,2476,632,454,127,3,12,1221,50,279,8,0,0,327,3,27,16,0,0,49,186,68,37,0,4,292,9,6,3,0,0,17,3,5,4,0,0,9,878,832,189,3,16,1922,62,35,200,0,0,296,255,119,93,0,9,476,5080,1704,757,6,37,7590,1924,231,130,0,0,2285,1965,534,112,0,4,2614,891,529,167,6,14,1601,41,279,4,0,0,327,11,17,44,0,0,67,211,59,47,0,3,322,27,9,8,0,0,45,9,0,3,0,0,14,1185,896,272,8,15,2378,56,19
125041494,1361,31,0,0,0,1392,1573,48,0,0,0,1619,218,17,0,0,0,235,9,0,0,0,0,9,7,5,0,0,0,8,68,6,5,0,0,78,4,0,0,0,0,5,0,0,0,0,0,0,300,31,4,0,0,332,30,9,0,0,0,45,86,7,0,0,0,90,3348,124,4,3,0,3476,1325,23,0,0,0,1355,1592,56,0,0,0,1643,241,27,0,0,0,269,3,0,0,0,0,3,0,0,10,0,0,15,68,9,0,0,0,79,3,0,0,0,0,8,0,0,0,0,0,0,317,32,10,0,0,366,22,0,16,0,0,40,84,8,4,0,0,98,3340,118,34,0,0,3500,1384,36,35,0,0,1453,1608,54,9,0,0,1677,298,32,24,0,0,356,4,0,0,0,0,4,0,7,0,0,0,10,80,7,10,0,0,96,5,3,0,0,0,7,0,0,0,0,0,4,388,57,36,0,0,476,25,27
125041588,883,129,37,0,0,1053,706,426,217,4,0,1352,223,183,301,6,0,714,13,96,140,7,0,262,10,49,11,0,0,65,88,46,40,0,0,175,9,5,4,0,0,19,3,4,0,0,0,8,356,381,499,17,0,1251,31,37,11,0,0,78,91,59,93,7,0,250,2069,1023,860,29,0,3979,764,135,56,0,0,964,614,617,172,0,10,1414,287,281,383,5,9,958,18,108,133,0,0,263,6,9,29,0,0,41,81,39,38,5,0,169,10,0,0,0,0,17,0,4,0,0,0,6,404,447,590,4,6,1450,25,7,19,0,0,48,103,83,96,5,7,296,1915,1289,933,9,26,4178,721,130,63,0,0,908,692,637,241,0,0,1567,397,436,448,0,8,1283,16,97,111,0,3,223,5,24,80,0,0,104,87,52,42,0,0,176,12,4,11,0,0,27,6,3,8,0,0,15,515,614,696,4,5,1834,12,11
125041589,827,110,125,0,0,1062,670,236,456,0,0,1368,391,216,761,0,0,1372,144,155,218,0,0,515,3,5,21,0,0,33,130,39,93,0,4,260,8,0,3,0,0,17,10,0,7,0,0,20,688,420,1101,0,5,2216,45,7,18,0,0,73,144,60,195,0,0,396,2369,834,1895,5,4,5110,647,112,128,0,6,898,612,240,432,0,9,1300,432,267,1042,0,6,1742,130,138,225,0,0,502,9,12,26,0,0,42,109,33,95,0,3,243,28,6,5,0,0,31,4,0,5,0,0,8,696,457,1402,0,14,2567,20,9,23,0,0,58,149,68,130,0,27,370,2138,889,2115,0,60,5196,624,122,189,0,6,935,581,281,1082,0,4,1958,517,313,2249,0,21,3098,133,139,264,0,0,535,15,14,106,0,0,133,116,44,129,0,0,285,19,6,17,0,0,45,0,0,11,0,0,14,795,515,2782,0,23,4115,24,13
125041717,33,8,170,0,0,214,16,23,448,0,3,489,10,25,1178,0,12,1225,3,10,33,0,0,39,0,0,4,0,0,4,12,3,199,0,0,211,3,0,17,0,0,22,0,0,3,0,0,3,32,40,1437,0,12,1518,0,3,29,0,0,29,6,11,240,40,0,301,87,77,2330,40,11,2548,25,8,223,6,0,257,16,9,426,22,5,478,10,27,1830,56,7,1936,6,8,40,0,0,58,0,0,16,0,0,14,5,0,246,7,0,263,0,0,24,0,0,22,0,0,5,0,0,5,26,35,2163,61,12,2292,4,0,35,0,0,37,6,3,371,19,0,400,75,54,3216,106,13,3471,21,3,301,14,0,336,12,8,757,13,3,792,12,17,3194,56,12,3293,4,8,39,0,0,47,0,0,12,0,0,14,9,4,292,5,0,308,0,0,37,0,0,38,0,0,18,0,0,18,23,32,3598,59,11,3727,5,0
125041718,181,15,159,0,0,351,141,48,580,0,0,771,126,43,1153,0,0,1328,4,5,205,0,0,217,0,0,19,0,0,20,46,12,172,0,0,225,5,0,15,0,0,21,0,0,10,0,0,12,179,64,1569,0,0,1818,12,0,27,0,0,36,56,15,239,0,0,313,567,141,2575,0,0,3290,151,28,213,0,0,399,100,43,490,3,0,636,90,62,1675,5,3,1837,0,9,199,0,0,207,4,0,25,0,0,28,49,12,240,0,0,304,5,4,21,0,0,31,0,0,5,0,0,8,145,87,2173,7,9,2416,8,5,31,0,0,49,44,26,294,0,3,368,447,191,3205,18,12,3864,159,33,211,0,0,409,91,35,471,0,0,596,121,58,1717,0,3,1901,0,10,177,0,0,191,0,3,42,0,0,48,38,14,183,0,0,239,11,0,31,0,0,46,0,0,15,0,0,12,171,92,2164,0,3,2432,11,0
125041719,172,10,131,0,0,320,131,50,358,0,0,547,77,52,1023,0,0,1150,0,7,140,0,0,152,4,0,25,0,0,25,35,20,138,3,0,201,5,0,20,0,0,27,0,0,7,0,0,7,120,72,1357,3,0,1557,13,3,18,0,0,37,70,19,320,0,0,407,507,157,2190,3,6,2859,145,12,140,3,10,313,115,63,410,8,9,601,90,70,1439,22,25,1642,0,9,148,0,0,157,0,3,21,0,0,23,37,17,162,19,0,242,4,3,17,0,0,25,4,0,8,0,0,10,135,99,1794,43,26,2099,5,0,29,4,0,41,62,18,328,5,17,425,466,198,2702,58,57,3479,139,22,162,0,0,325,116,54,405,11,0,597,113,75,1676,19,7,1894,0,3,128,0,0,138,0,0,51,0,0,51,47,26,148,11,9,238,4,6,28,3,0,47,3,0,8,0,0,13,169,109,2044,33,15,2376,20,3
