SA2_CODE_2021,C21_AP_75_79_NCB_4,C21_AP_75_79_NCB_5,C21_AP_75_79_NCB_6mor,C21_AP_75_79_NCB_NS,C21_AP_75_79_Tot,C21_AP_80_84_NCB_0,C21_AP_80_84_NCB_1,C21_AP_80_84_NCB_2,C21_AP_80_84_NCB_3,C21_AP_80_84_NCB_4,C21_AP_80_84_NCB_5,C21_AP_80_84_NCB_6mor,C21_AP_80_84_NCB_NS,C21_AP_80_84_Tot,C21_AP_85over_N_c_b_0,C21_AP_85over_N_c_b_1,C21_AP_85over_N_c_b_2,C21_AP_85over_N_c_b_3,C21_AP_85over_N_c_b_4,C21_AP_85over_N_c_b_5,C21_AP_85over_N_c_b_6mor,C21_AP_85over_N_c_b_NS,C21_AP_85over_Tot,C21_AP_Tot_NCB_0,C21_AP_Tot_NCB_1,C21_AP_Tot_NCB_2,C21_AP_Tot_NCB_3,C21_AP_Tot_NCB_4,C21_AP_Tot_NCB_5,C21_AP_Tot_N_ch_b_6mor,C21_AP_Tot_NCB_NS,C21_AP_Tot_Tot
125031484,32,11,17,28,246,20,19,56,42,31,8,18,18,216,25,25,75,42,33,17,26,30,278,2827,1008,1860,1187,716,309,244,808,8948
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
125031713,42,14,10,21,328,11,19,58,67,23,6,10,24,223,10,13,28,35,11,5,12,39,147,1753,706,1969,1213,465,135,91,368,6694
125031714,36,23,18,21,282,11,11,47,43,23,9,24,13,173,14,7,49,38,23,10,28,22,197,3028,1279,1809,1120,594,245,239,955,9263
125031715,23,10,5,23,185,7,11,37,34,19,3,3,19,132,5,9,20,22,11,8,6,57,144,1183,562,1371,672,226,84,37,284,4417
125031716,9,5,7,9,89,5,4,28,8,8,4,4,9,69,8,10,15,13,16,6,7,5,76,911,325,648,428,214,81,67,225,2897
125041489,32,9,8,33,231,10,13,48,32,12,11,12,12,155,14,15,56,42,24,13,18,30,214,3942,1766,1935,712,276,78,65,781,9560
125041490,14,3,0,8,187,4,11,38,19,11,12,6,7,102,10,15,25,13,10,4,0,4,88,953,547,1166,513,134,39,18,126,3503
125041491,18,14,3,31,257,27,14,59,42,15,9,5,29,198,12,10,60,52,16,7,9,49,211,3131,1560,2035,731,209,68,38,523,8305
125041493,43,12,8,30,429,14,29,132,92,56,20,18,50,400,28,21,89,90,51,27,25,44,374,2713,1335,2698,1279,495,171,122,584,9394
125041494,29,16,5,5,285,6,14,37,39,17,6,0,0,127,16,17,47,26,21,8,13,13,158,1205,585,1531,770,234,73,35,119,4563
125041588,24,6,3,13,161,4,10,37,29,26,3,4,21,142,5,12,35,21,21,15,12,55,179,1323,944,1679,554,229,64,61,451,5314
125041589,17,9,4,10,165,10,9,40,40,18,13,9,16,154,8,17,27,27,22,12,12,19,142,2656,1815,2108,594,226,100,76,682,8255
125041717,3,0,0,0,32,0,4,12,6,0,0,5,0,32,0,0,7,5,0,0,0,5,24,2426,1149,658,113,38,12,7,394,4794
125041718,4,3,7,9,75,3,3,16,6,7,9,3,0,50,0,0,13,9,3,7,6,0,41,1634,830,665,215,78,36,30,291,3792
125041719,4,0,3,3,44,4,7,12,12,3,6,0,0,49,8,4,15,18,9,0,11,3,68,1439,790,572,197,92,39,37,267,3442
126011496,53,8,0,15,433,19,21,101,104,57,13,3,20,340,15,19,86,85,59,17,13,47,338,2595,1212,3024,1445,451,106,53,360,9242
126011720,21,5,3,0,166,18,7,63,50,26,4,0,4,173,7,18,51,45,32,3,10,19,188,2103,1051,1794,628,190,33,20,206,6035
126011721,18,3,0,6,222,16,19,54,35,22,5,4,3,166,7,18,53,46,29,9,12,16,189,2615,1528,2379,767,209,49,26,265,7838
126021498,24,7,4,17,268,13,15,64,58,13,13,4,20,205,15,17,60,38,26,12,9,90,265,2607,887,1763,814,218,67,33,355,6747
126021499,19,3,5,24,212,24,12,37,31,15,4,10,39,167,59,19,58,47,29,10,15,187,422,1174,468,1168,666,222,56,38,431,4222
126021500,21,17,0,22,295,46,22,84,60,31,13,8,22,290,77,34,111,126,55,32,25,40,495,5292,1822,1990,681,228,84,38,574,10708
126021501,21,4,3,14,197,8,11,72,65,21,7,4,22,209,19,24,61,35,26,16,12,43,236,2365,954,1888,718,190,53,31,379,6578
126021503,26,10,6,8,253,15,14,72,37,26,14,9,11,189,12,19,48,41,25,9,18,19,176,3772,1406,2049,685,226,73,49,412,8667
126021590,5,0,0,9,55,0,0,14,9,7,4,0,0,43,8,8,14,12,12,8,5,8,67,515,214,545,313,99,19,13,54,1771
126021722,9,6,0,4,94,8,9,27,30,5,10,0,0,87,9,9,27,30,9,3,8,11,102,851,461,945,400,92,29,17,97,2897
126021723,29,10,4,18,287,11,21,78,49,41,4,11,16,225,10,19,56,55,31,20,15,28,235,2760,1667,2227,783,255,63,46,395,8198
126021724,33,5,0,23,329,15,22,75,61,39,14,10,23,257,20,21,79,62,43,13,18,39,289,3149,1319,2374,981,323,73,54,465,8744
126021725,5,6,3,8,100,11,3,18,21,15,4,9,27,115,18,9,28,20,9,12,3,59,162,2398,967,1022,317,84,29,24,360,5210
127011504,30,25,24,27,205,4,0,35,41,32,24,28,28,203,0,7,23,31,21,18,32,18,150,1856,657,1245,991,680,393,372,794,6991
127011505,16,8,3,8,129,4,0,12,22,11,7,9,11,88,5,5,15,19,9,11,10,13,75,1431,540,1006,796,406,151,78,388,4797
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
127011593,5,6,3,0,66,5,0,11,15,4,0,8,5,37,0,6,7,8,5,0,14,0,41,903,186,798,546,183,58,61,114,2850
127011594,25,9,13,10,145,3,3,20,20,4,12,14,7,90,0,9,16,11,8,6,16,5,72,1589,501,1359,855,403,165,141,321,5341
127011595,11,7,14,7,96,3,4,15,16,12,6,11,5,69,0,9,9,8,3,8,24,0,56,1618,535,1339,824,375,134,142,268,5242
127011596,13,5,13,5,93,0,0,22,10,3,9,12,5,52,0,4,4,11,9,0,11,8,42,1546,515,1412,803,373,123,100,280,5154
127011597,12,3,3,4,99,6,4,20,10,6,4,7,0,63,3,7,10,10,9,7,21,5,64,1913,621,1856,1094,438,147,123,339,6532
127011726,17,9,0,9,78,3,4,19,12,10,4,0,4,53,0,0,10,9,0,0,0,0,22,506,222,570,325,118,42,21,106,1913
127011727,9,0,0,5,44,0,7,4,10,3,0,4,0,27,0,0,4,4,3,0,6,0,20,1652,873,1476,720,214,55,53,212,5262
127011728,15,10,4,13,160,4,4,22,18,11,5,8,10,82,3,4,19,8,3,4,3,4,54,1427,635,1297,720,304,107,79,230,4808
127011729,7,4,4,3,69,0,0,5,12,7,4,7,6,47,7,0,8,17,11,3,3,0,44,1891,1007,1814,917,304,89,64,313,6406
127021509,36,14,22,16,205,7,3,28,18,10,17,28,15,123,3,4,24,24,16,4,47,58,174,2179,665,1794,1119,570,211,229,491,7263
127021510,47,16,33,25,311,8,17,58,64,38,14,23,13,232,15,23,58,47,33,18,30,19,240,2468,658,2088,1493,678,240,238,455,8324
127021511,31,21,25,35,308,29,21,46,33,22,21,48,61,283,18,14,53,28,26,27,84,109,368,3616,1444,2351,1114,455,218,281,954,10421
127021512,31,12,24,18,212,10,13,46,47,25,21,31,20,221,9,11,38,38,22,19,52,21,208,2270,798,1791,1116,528,226,229,580,7536
127021513,38,15,36,18,261,18,14,33,41,32,28,53,25,244,8,19,42,38,39,20,85,45,293,3002,1161,2203,1255,555,232,312,715,9432
127021514,24,3,11,14,119,0,3,23,13,8,7,15,17,94,0,6,11,13,17,13,22,31,101,1371,384,1093,748,336,115,120,274,4442
127021515,46,20,44,39,284,15,16,26,30,28,22,43,25,204,8,23,35,49,23,22,49,25,231,2481,885,1532,959,524,290,331,708,7712
127021516,43,26,44,32,332,10,12,57,42,32,15,45,13,240,6,16,39,29,27,24,47,23,204,2709,761,1886,1330,735,340,350,631,8737
127021517,13,14,13,12,158,6,8,28,23,16,4,25,10,115,7,0,14,16,9,9,22,4,79,1131,310,889,629,300,119,135,218,3729
127021518,19,9,4,7,88,0,7,12,18,11,10,0,3,72,5,3,16,22,17,10,13,10,87,431,117,394,412,196,60,39,126,1778
127021519,52,18,28,35,352,10,12,60,63,27,15,31,39,266,17,13,43,44,24,12,52,75,281,2342,728,1824,1385,639,273,277,541,8011
127021520,13,9,18,8,193,13,17,37,37,18,9,21,13,154,11,13,53,25,17,14,33,11,184,1390,483,1350,826,311,131,136,253,4875
127021521,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18
127031522,19,14,8,24,180,9,9,58,36,27,5,16,31,193,7,3,35,32,15,12,21,41,160,1910,736,1759,1055,468,200,130,451,6712
127031523,27,9,11,20,330,11,17,46,45,14,6,10,11,157,14,14,64,53,16,14,22,17,209,2237,962,2545,1376,468,150,95,413,8241
127031524,37,12,5,32,255,11,11,37,37,17,16,9,39,171,17,7,41,42,19,9,10,112,261,2391,1064,2559,1178,370,112,44,496,8216
127031599,25,6,16,24,177,0,6,27,27,25,8,18,15,126,3,4,17,18,20,4,20,15,105,1242,506,961,726,454,222,215,519,4843
127031601,7,0,5,7,66,6,6,7,13,8,0,8,6,56,3,0,11,10,8,0,12,5,49,790,427,475,242,110,36,57,268,2413
127031730,0,0,6,3,37,0,0,4,3,3,0,3,4,20,0,0,7,3,4,0,7,0,23,1419,713,1247,507,203,75,47,285,4501
127031731,22,8,14,18,164,4,9,33,20,4,7,5,14,94,7,8,10,9,7,10,15,10,76,2578,1176,1452,609,242,124,106,915,7199
127031732,24,9,26,25,234,3,19,44,41,18,7,18,16,174,18,20,43,37,23,10,18,22,190,1531,694,1265,761,395,174,205,557,5591
127031733,17,10,9,14,135,4,10,32,28,19,0,13,15,119,3,0,26,17,10,5,7,90,165,1853,591,1736,1000,412,151,123,392,6250
128011529,35,3,6,13,356,11,17,83,71,38,6,0,19,243,17,19,65,57,34,7,8,23,234,2211,823,2527,1285,357,60,26,262,7552
128011530,57,11,4,39,490,18,25,126,103,56,12,7,24,375,29,37,164,172,71,23,15,54,568,2765,1173,2636,1366,450,98,51,463,9001
128011531,42,17,3,35,528,33,20,155,104,46,10,4,38,408,44,37,152,131,73,22,14,108,586,1851,841,2369,1211,387,94,44,426,7216
128011602,17,4,10,13,217,12,13,44,48,20,6,3,8,157,14,28,68,58,22,8,11,16,225,1844,830,1543,699,192,49,32,279,5477
128011603,24,5,6,11,240,11,15,55,52,27,6,0,6,172,7,17,74,72,38,13,12,18,258,1355,548,1799,1069,318,54,29,191,5364
128011604,44,16,7,30,445,17,22,81,68,41,14,8,27,279,34,27,102,92,44,22,11,76,402,3812,1201,2751,1621,478,127,50,616,10661
128011605,10,0,0,0,52,0,5,7,9,3,0,0,3,30,0,3,12,5,11,4,0,0,31,387,97,445,283,98,15,0,39,1362
128011606,11,0,4,7,141,3,12,34,20,5,7,0,3,91,3,14,38,22,23,5,0,10,111,1247,413,1137,657,191,40,14,116,3814
128021533,13,13,0,13,146,10,8,25,35,15,8,5,20,131,15,3,30,35,12,12,7,102,219,732,288,864,505,176,53,19,190,2827
128021534,9,4,0,0,142,3,3,44,23,8,3,4,3,89,0,6,32,22,10,3,3,9,84,1211,399,1474,839,257,61,31,118,4387
128021535,26,6,0,14,292,11,9,49,52,20,3,6,18,168,15,11,71,42,13,15,13,35,223,2367,880,3064,1590,421,96,51,249,8727
128021536,26,6,0,18,394,19,18,78,51,32,7,3,13,214,12,35,78,53,26,13,4,27,263,2455,1096,3066,1477,339,94,33,323,8889
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,7,18
128021538,40,13,9,36,478,22,23,112,89,33,15,9,35,342,32,29,107,93,60,17,8,153,503,3549,1515,2669,1242,362,104,49,596,10089
128021607,41,13,0,23,382,8,13,59,54,39,11,4,24,214,8,14,46,43,17,0,7,61,205,1870,712,2395,1288,376,75,40,266,7023
128021608,14,9,0,9,137,3,9,31,40,21,0,9,0,110,7,3,18,18,11,9,0,5,65,794,333,1000,566,167,36,22,67,2982
128021609,0,5,0,3,32,0,3,9,7,3,0,0,0,26,0,0,0,5,0,0,0,0,5,408,152,485,301,79,16,6,37,1476
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,11,3,0,17,66,5,0,5,7,4,0,0,12,39,3,0,3,7,5,0,6,13,32,1342,373,647,366,165,69,56,1357,4381
